|6.6.6
Archiving\03_Data\Deq/QFM_m2.25/K22/K22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        2500.00        99.9859       0.141053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9859       0.141057E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9859       0.141061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9859       0.141065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9859       0.141069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9859       0.141073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9859       0.141078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9859       0.141082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9859       0.141086E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9859       0.141090E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9859       0.141095E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.3540       0.102326E-001  0.635790                 NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        98.4761       0.475334E-002   1.51918                 NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        97.6802                 NaN   2.31975                 NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        97.3079                 NaN   2.69212                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        96.8648                 NaN   3.13518                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        96.4214                 NaN   3.57856                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        95.8213                 NaN   4.17874                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        95.2205                 NaN   4.77948                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        94.6192                 NaN   5.38078                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        94.0174                 NaN   5.98264                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        93.4150                 NaN   6.58504                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        92.8120                 NaN   7.18800                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        92.2085                 NaN   7.79151                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        91.6044                 NaN   8.39557                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        90.9629                 NaN   9.03711                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        90.3207                 NaN   9.67926                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        89.6681                 NaN   10.3192       0.127172E-001            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        89.0246                 NaN   10.9502       0.252141E-001            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        88.3866                 NaN   11.5760       0.374013E-001            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        87.7480                 NaN   12.2024       0.496012E-001            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        87.1088                 NaN   12.8293       0.618137E-001            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        86.4690                 NaN   13.4569       0.740388E-001            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        85.8651                 NaN   14.0495       0.854283E-001            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        85.2605                 NaN   14.6426       0.968289E-001            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        84.6555                 NaN   15.2363       0.108241                 NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        84.0498                 NaN   15.8305       0.119664                 NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        83.4437                 NaN   16.4252       0.131097                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        82.8370                 NaN   17.0205       0.142542                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        82.2297                 NaN   17.6163       0.153998                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        81.6220                 NaN   18.2126       0.165465                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        81.0571                 NaN   18.7669       0.175931                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        80.4918                 NaN   19.3218       0.186407                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        79.9260                 NaN   19.8771       0.196892                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        79.3598                 NaN   20.4328       0.207386                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        78.7931                 NaN   20.9890       0.217890                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        78.2260                 NaN   21.5456       0.228402                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        77.6584                 NaN   22.1027       0.238924                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        77.0903                 NaN   22.6602       0.249455                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        76.5593                 NaN   23.1815       0.259233                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        76.0278                 NaN   23.7032       0.269018                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        75.4960                 NaN   24.2252       0.278811                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        74.9638                 NaN   24.7476       0.288612                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        74.4312                 NaN   25.2704       0.298420                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        73.8982                 NaN   25.7936       0.308237                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        73.3648                 NaN   26.3171       0.318061                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        72.8311                 NaN   26.8410       0.327893                 NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        72.3274                 NaN   27.3357       0.336880                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        71.8234                 NaN   27.8307       0.345874                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        71.3191                 NaN   28.3260       0.354875                 NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        70.8144                 NaN   28.8217       0.363882                 NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        70.3095                 NaN   29.3176       0.372895                 NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        69.8042                 NaN   29.8139       0.381915                 NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        69.2986                 NaN   30.3105       0.390941                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        68.7927                 NaN   30.8074       0.399974                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        68.3119                 NaN   31.2797       0.408353                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        67.8309                 NaN   31.7524       0.416737                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        67.3496                 NaN   32.2253       0.425127                 NaN            NaN            NaN            NaN            NaN
