|6.6.6
Archiving\03_Data\Deqfrac/QFM_m0.25/T13/T13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1504.91        2500.00        99.4148       0.542109       0.430749E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.35        2500.00        99.4159       0.542298       0.417879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.80        2500.00        99.4185       0.549694       0.318523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.24        2500.00        99.4208       0.533112       0.461249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.68        2500.00        99.4249       0.537069       0.380456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.12        2500.00        99.4268       0.535387       0.377849E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.56        2500.00        99.4289       0.536069       0.350496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.00        2500.00        99.4303       0.535933       0.338151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.45        2500.00        99.4316       0.536566       0.318189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.89        2500.00        99.4347       0.532952       0.323498E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.33        2500.00        99.4356       0.535204       0.292372E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.77        2500.00        99.0341       0.342483       0.732214E-001  0.550223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.21        2500.00        98.8028       0.223915       0.994457E-001  0.873873                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.65        2500.00        98.3186       0.312743       0.136709        1.23190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.09        2500.00        99.5144       0.910214E-001  0.392194E-001  0.355387                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.54        2500.00        98.6304       0.253682       0.111204        1.00472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.98        2500.00        98.8470       0.214341       0.931977E-001  0.845422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.42        2500.00        98.8538       0.211792       0.929754E-001  0.841442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.86        2500.00        98.8620       0.208961       0.925754E-001  0.836491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.30        2500.00        98.8729       0.208164       0.899168E-001  0.828979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.74        2500.00        98.8805       0.204505       0.893312E-001  0.825671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.19        2500.00        98.8899       0.204101       0.879028E-001  0.818114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1470.63        2500.00        98.8978       0.201130       0.867260E-001  0.814330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1469.07        2500.00        98.9060       0.203446       0.834689E-001  0.807118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1467.51        2500.00        98.9135       0.200508       0.827601E-001  0.803186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1465.95        2500.00        98.9221       0.198233       0.818068E-001  0.797842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1464.39        2500.00        98.9282       0.197951       0.801258E-001  0.793750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1462.84        2500.00        98.9363       0.195446       0.791506E-001  0.789134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.28        2500.00        98.9250       0.206614       0.698518E-001  0.798503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1459.72        2500.00        98.8839       0.211997       0.811060E-001  0.823035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.16        2500.00        99.0406       0.178506       0.675204E-001  0.713412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.60        2500.00        98.9608       0.194867       0.715586E-001  0.772743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1455.04        2500.00        98.9606       0.196056       0.682304E-001  0.775088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.49        2500.00        98.9783       0.189656       0.694643E-001  0.762586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.93        2500.00        98.9774       0.191381       0.665868E-001  0.764605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1450.37        2500.00        98.9836       0.189827       0.661008E-001  0.760494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.81        2500.00        98.9866       0.190949       0.613206E-001  0.603632E-002  0.755084                 NaN            NaN            NaN            NaN            NaN            NaN
  1447.25        2500.00        98.9948       0.190824       0.615929E-001  0.752785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1445.69        2500.00        99.0094       0.131609       0.197877E-001  0.170949       0.668244                 NaN            NaN            NaN            NaN            NaN            NaN
  1444.14        2500.00        98.9416                 NaN  0.647431E-001  0.243031       0.750660                 NaN            NaN            NaN            NaN            NaN            NaN
  1442.58        2500.00        98.9796       0.407533E-003  0.392441E-001  0.290504       0.690222                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.02        2500.00        99.0224       0.151439       0.735082E-001  0.752672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1439.46        2500.00        99.0506       0.178830       0.549938E-001  0.715563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1437.90        2500.00        98.8914                 NaN            NaN  0.645482       0.463150                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.34        2500.00        98.9894                 NaN            NaN  0.671142       0.339487                 NaN            NaN            NaN            NaN            NaN            NaN
  1434.79        2500.00        98.9956                 NaN  0.203520E-001  0.309152       0.674857                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.23        2500.00        98.4709                 NaN  0.151398       0.731136       0.390715       0.255804                 NaN            NaN            NaN            NaN            NaN
  1431.67        2500.00        97.4956                 NaN  0.381455       0.825151       0.562919       0.734912                 NaN            NaN            NaN            NaN            NaN
  1430.11        2500.00        97.5470                 NaN  0.379174       0.544206       0.809815       0.719763                 NaN            NaN            NaN            NaN            NaN
  1428.55        2500.00        97.5819                 NaN  0.381138       0.801621       0.525605       0.709755                 NaN            NaN            NaN            NaN            NaN
  1426.99        2500.00        97.6228                 NaN  0.381431       0.506946       0.790840       0.698013                 NaN            NaN            NaN            NaN            NaN
  1425.44        2500.00        97.6581                 NaN  0.382552       0.490260       0.781507       0.687550                 NaN            NaN            NaN            NaN            NaN
  1423.88        2500.00        97.6822                 NaN  0.384789       0.475969       0.776092       0.680960                 NaN            NaN            NaN            NaN            NaN
  1422.32        2500.00        97.7489                 NaN  0.381349       0.450669       0.758518       0.660534                 NaN            NaN            NaN            NaN            NaN
  1420.76        2500.00        97.7677                 NaN  0.384330       0.438933       0.753487       0.655511                 NaN            NaN            NaN            NaN            NaN
  1419.20        2500.00        97.8010                 NaN  0.385359       0.745440       0.422338       0.645860                 NaN            NaN            NaN            NaN            NaN
  1417.64        2500.00        97.8328                 NaN  0.387319       0.736465       0.406839       0.636612                 NaN            NaN            NaN            NaN            NaN
  1416.09        2500.00        97.8674                 NaN  0.385993       0.392947       0.727430       0.626184                 NaN            NaN            NaN            NaN            NaN
  1414.53        2500.00        97.8912                 NaN  0.389254       0.378315       0.721920       0.619344                 NaN            NaN            NaN            NaN            NaN
  1412.97        2500.00        97.9289                 NaN  0.388707       0.712187       0.361917       0.608242                 NaN            NaN            NaN            NaN            NaN
  1411.41        2500.00        97.9474                 NaN  0.393160       0.347559       0.708050       0.603809                 NaN            NaN            NaN            NaN            NaN
  1409.85        2500.00        97.9889                 NaN  0.389098       0.334653       0.697413       0.589977                 NaN            NaN            NaN            NaN            NaN
  1408.29        2500.00        98.0090                 NaN  0.393072       0.320492       0.692583       0.584840                 NaN            NaN            NaN            NaN            NaN
  1406.73        2500.00        98.0355                 NaN  0.394212       0.686096       0.307072       0.577105                 NaN            NaN            NaN            NaN            NaN
  1405.18        2500.00        98.0551                 NaN  0.398079       0.292216       0.682738       0.571822                 NaN            NaN            NaN            NaN            NaN
  1403.62        2500.00        98.0904                 NaN  0.394777       0.282695       0.671700       0.560478                 NaN            NaN            NaN            NaN            NaN
  1402.06        2500.00        98.1111                 NaN  0.397934       0.667422       0.268796       0.554767                 NaN            NaN            NaN            NaN            NaN
  1400.50        2500.00        98.1351                 NaN  0.399119       0.661603       0.256500       0.547644                 NaN            NaN            NaN            NaN            NaN
  1398.94        2500.00        98.1574                 NaN  0.400811       0.244465       0.656273       0.541030                 NaN            NaN            NaN            NaN            NaN
  1397.38        2500.00        98.1800                 NaN  0.401962       0.651044       0.232650       0.534377                 NaN            NaN            NaN            NaN            NaN
  1395.83        2500.00        98.2022                 NaN  0.403143       0.645530       0.221434       0.527742                 NaN            NaN            NaN            NaN            NaN
  1394.27        2500.00        98.2218                 NaN  0.404751       0.209991       0.641529       0.521906                 NaN            NaN            NaN            NaN            NaN
  1392.71        2500.00        98.2438                 NaN  0.405745       0.198805       0.636226       0.515410                 NaN            NaN            NaN            NaN            NaN
  1391.15        2500.00        98.2646                 NaN  0.406952       0.630930       0.188412       0.509121                 NaN            NaN            NaN            NaN            NaN
  1389.59        2500.00        98.2848                 NaN  0.408083       0.177846       0.626094       0.503165                 NaN            NaN            NaN            NaN            NaN
  1388.03        2500.00        98.3040                 NaN  0.409315       0.167529       0.621753       0.497444                 NaN            NaN            NaN            NaN            NaN
  1386.48        2500.00        98.3230                 NaN  0.410445       0.617387       0.157500       0.491686                 NaN            NaN            NaN            NaN            NaN
  1384.92        2500.00        98.3410                 NaN  0.411707       0.613332       0.147722       0.486273                 NaN            NaN            NaN            NaN            NaN
  1383.36        2500.00        98.3589                 NaN  0.412530       0.609107       0.138753       0.480726                 NaN            NaN            NaN            NaN            NaN
  1381.80        2500.00        98.3758                 NaN  0.414261       0.605280       0.128834       0.475777                 NaN            NaN            NaN            NaN            NaN
  1380.24        2500.00        98.3948                 NaN  0.413906       0.120427       0.601147       0.469730                 NaN            NaN            NaN            NaN            NaN
  1378.68        2500.00        98.4104                 NaN  0.415179       0.597413       0.112012       0.464950                 NaN            NaN            NaN            NaN            NaN
  1377.13        2500.00        98.4268                 NaN  0.416064       0.593458       0.103712       0.459950                 NaN            NaN            NaN            NaN            NaN
  1375.57        2500.00        98.4423                 NaN  0.416908       0.590424       0.951846E-001  0.455143                 NaN            NaN            NaN            NaN            NaN
  1374.01        2500.00        98.4589                 NaN  0.417232       0.875939E-001  0.586194       0.450048                 NaN            NaN            NaN            NaN            NaN
  1372.45        2500.00        98.4743                 NaN  0.417910       0.582366       0.800861E-001  0.445335                 NaN            NaN            NaN            NaN            NaN
  1370.89        2500.00        98.4889                 NaN  0.418254       0.579636       0.724492E-001  0.440752                 NaN            NaN            NaN            NaN            NaN
  1369.33        2500.00        98.5039                 NaN  0.418542       0.576154       0.654088E-001  0.435993                 NaN            NaN            NaN            NaN            NaN
  1367.78        2500.00        98.5179                 NaN  0.419195       0.572944       0.581965E-001  0.431738                 NaN            NaN            NaN            NaN            NaN
  1366.22        2500.00        98.5334                 NaN  0.418268       0.527513E-001  0.568969       0.426590                 NaN            NaN            NaN            NaN            NaN
  1364.66        2500.00        98.5479                 NaN  0.418646       0.458928E-001  0.565408       0.422200                 NaN            NaN            NaN            NaN            NaN
  1363.10        2500.00        98.5601                 NaN  0.418776       0.562842       0.400781E-001  0.418168                 NaN            NaN            NaN            NaN            NaN
  1361.54        2500.00        98.5733                 NaN  0.418117       0.559754       0.351064E-001  0.413758                 NaN            NaN            NaN            NaN            NaN
  1359.98        2500.00        98.5873                 NaN  0.417809       0.288651E-001  0.556577       0.409471                 NaN            NaN            NaN            NaN            NaN
  1358.43        2500.00        98.5996                 NaN  0.417149       0.553813       0.240625E-001  0.405342                 NaN            NaN            NaN            NaN            NaN
  1356.87        2500.00        98.6118                 NaN  0.416600       0.197298E-001  0.550582       0.401277                 NaN            NaN            NaN            NaN            NaN
  1355.31        2500.00        98.6249                 NaN  0.415739       0.151284E-001  0.547125       0.397139                 NaN            NaN            NaN            NaN            NaN
  1353.75        2500.00        98.6377                 NaN  0.414514       0.111991E-001  0.543742       0.392849                 NaN            NaN            NaN            NaN            NaN
  1352.19        2500.00        98.6479                 NaN  0.413540       0.541342       0.797636E-002  0.389258                 NaN            NaN            NaN            NaN            NaN
  1350.63        2500.00        98.6120                 NaN  0.365373       0.551477       0.527061E-001  0.387202       0.312601E-001            NaN            NaN            NaN            NaN
  1349.08        2500.00        98.1014                 NaN            NaN  0.390882       0.739428       0.425578       0.342751                 NaN            NaN            NaN            NaN
  1347.52        2500.00        98.1298                 NaN            NaN  0.729380       0.381205       0.419975       0.339669                 NaN            NaN            NaN            NaN
  1345.96        2500.00        98.1703                 NaN            NaN  0.711200       0.374767       0.411938       0.331746                 NaN            NaN            NaN            NaN
  1344.40        2500.00        98.2028                 NaN            NaN  0.697778       0.367416       0.405695       0.326351                 NaN            NaN            NaN            NaN
  1342.84        2500.00        98.2358                 NaN            NaN  0.684301       0.360156       0.399155       0.320543                 NaN            NaN            NaN            NaN
  1341.28        2500.00        98.2680                 NaN            NaN  0.353905       0.670546       0.392767       0.314768                 NaN            NaN            NaN            NaN
  1339.72        2500.00        98.3011                 NaN            NaN  0.656236       0.347444       0.386288       0.308934                 NaN            NaN            NaN            NaN
  1338.17        2500.00        98.3320                 NaN            NaN  0.341227       0.643239       0.380094       0.303440                 NaN            NaN            NaN            NaN
  1336.61        2500.00        98.3630                 NaN            NaN  0.630064       0.334979       0.373996       0.297968                 NaN            NaN            NaN            NaN
  1335.05        2500.00        98.3922                 NaN            NaN  0.618142       0.328848       0.368113       0.292666                 NaN            NaN            NaN            NaN
  1333.49        2500.00        98.4199                 NaN            NaN  0.323829       0.606195       0.362826       0.287295                 NaN            NaN            NaN            NaN
  1331.93        2500.00        98.4520                 NaN            NaN  0.592203       0.318304       0.356122       0.281376                 NaN            NaN            NaN            NaN
  1330.37        2500.00        98.4785                 NaN            NaN  0.313577       0.580563       0.350995       0.276399                 NaN            NaN            NaN            NaN
  1328.82        2500.00        98.5062                 NaN            NaN  0.567720       0.309240       0.345670       0.271204                 NaN            NaN            NaN            NaN
  1327.26        2500.00        98.5324                 NaN            NaN  0.558110       0.303103       0.340100       0.266282                 NaN            NaN            NaN            NaN
  1325.70        2500.00        98.5554                 NaN            NaN  0.547072       0.299504       0.336103       0.261945                 NaN            NaN            NaN            NaN
  1324.14        2500.00        98.5879                 NaN            NaN  0.535188       0.292649       0.328507       0.255744                 NaN            NaN            NaN            NaN
  1322.58        2500.00        98.6088                 NaN            NaN  0.290221       0.524647       0.324832       0.251501                 NaN            NaN            NaN            NaN
  1321.02        2500.00        98.6327                 NaN            NaN  0.514587       0.286151       0.320033       0.246557                 NaN            NaN            NaN            NaN
  1319.47        2500.00        98.6567                 NaN            NaN  0.281935       0.504153       0.315155       0.242023                 NaN            NaN            NaN            NaN
  1317.91        2500.00        98.6796                 NaN            NaN  0.494379       0.278200       0.310459       0.237382                 NaN            NaN            NaN            NaN
  1316.35        2500.00        98.7029                 NaN            NaN  0.483957       0.274779       0.305774       0.232561                 NaN            NaN            NaN            NaN
  1314.79        2500.00        98.7245                 NaN            NaN  0.475019       0.270919       0.301317       0.228271                 NaN            NaN            NaN            NaN
  1313.23        2500.00        98.7461                 NaN            NaN  0.465524       0.267634       0.296912       0.223793                 NaN            NaN            NaN            NaN
  1311.67        2500.00        98.7675                 NaN            NaN  0.456152       0.264299       0.292496       0.219548                 NaN            NaN            NaN            NaN
  1310.12        2500.00        98.7876                 NaN            NaN  0.447294       0.261630       0.288404       0.215076                 NaN            NaN            NaN            NaN
  1308.56        2500.00        98.8088                 NaN            NaN  0.438431       0.257947       0.283993       0.210857                 NaN            NaN            NaN            NaN
  1307.00        2500.00        98.8286                 NaN            NaN  0.254498       0.430141       0.279824       0.206893                 NaN            NaN            NaN            NaN
  1305.44        2500.00        98.8481                 NaN            NaN  0.251642       0.421460       0.275930       0.202864                 NaN            NaN            NaN            NaN
  1303.88        2500.00        98.8671                 NaN            NaN  0.413335       0.248944       0.271886       0.198706                 NaN            NaN            NaN            NaN
  1302.32        2500.00        98.8859                 NaN            NaN  0.405344       0.245915       0.268001       0.194839                 NaN            NaN            NaN            NaN
  1300.77        2500.00        98.9041                 NaN            NaN  0.243647       0.397235       0.264224       0.190770                 NaN            NaN            NaN            NaN
  1299.21        2500.00        98.9218                 NaN            NaN  0.241206       0.389469       0.260443       0.187036                 NaN            NaN            NaN            NaN
  1297.65        2500.00        98.9395                 NaN            NaN  0.381986       0.238430       0.256791       0.183273                 NaN            NaN            NaN            NaN
  1296.09        2500.00        98.9565                 NaN            NaN  0.374669       0.235992       0.253264       0.179546                 NaN            NaN            NaN            NaN
  1294.53        2500.00        98.9734                 NaN            NaN  0.233717       0.367218       0.249626       0.176030                 NaN            NaN            NaN            NaN
  1292.97        2500.00        98.9899                 NaN            NaN  0.231799       0.360077       0.246174       0.172070                 NaN            NaN            NaN            NaN
  1291.42        2500.00        84.5953                 NaN            NaN   1.96870        2.51364        1.97470        1.10427                 NaN   7.84343                 NaN            NaN
  1289.86        2500.00        86.1878                 NaN            NaN   2.29856        1.73214        1.77976       0.971208                 NaN   7.03054                 NaN            NaN
  1288.30        2500.00        87.9615                 NaN            NaN   2.03626        1.49434        1.56286       0.837910                 NaN   6.10711                 NaN            NaN
  1286.74        2500.00        89.1096                 NaN            NaN   1.35140        1.87685        1.42679       0.736021                 NaN   5.49935                 NaN            NaN
  1285.18        2500.00        90.6583                 NaN            NaN   1.58876        1.15753        1.22792       0.656598                 NaN   4.71093                 NaN            NaN
  1283.62        2500.00        89.5827                 NaN            NaN   1.38046        1.56917        1.38446       0.781365                 NaN   5.30183                 NaN            NaN
  1282.07        2500.00        93.7190                 NaN            NaN  0.642786        1.35972       0.830758       0.362107                 NaN   3.08559                 NaN            NaN
  1280.51        2500.00        92.5979                 NaN            NaN  0.909066        1.28133       0.989320       0.512293                 NaN   3.71011                 NaN            NaN
