|6.6.6
Archiving\03_Data\fracLP/QFM_m3/GRV/GRV_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1859.65        500.000        99.3201                 NaN  0.679872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3201                 NaN  0.679933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3200                 NaN  0.679994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3199                 NaN  0.680054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3199                 NaN  0.680115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3199                 NaN  0.680146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3198                 NaN  0.680236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3197                 NaN  0.680297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3196                 NaN  0.680358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3196                 NaN  0.680419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3195                 NaN  0.680479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3195                 NaN  0.680540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3194                 NaN  0.680601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3193                 NaN  0.680662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3193                 NaN  0.680723                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3192                 NaN  0.680784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3192                 NaN  0.680845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3191                 NaN  0.680906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3190                 NaN  0.680967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3190                 NaN  0.681028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3189                 NaN  0.681089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3188                 NaN  0.681151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3188                 NaN  0.681212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3146                 NaN  0.681279       0.409963E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3080                 NaN  0.681384       0.106208E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3079                 NaN  0.681533       0.105459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3078                 NaN  0.681682       0.104732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3078                 NaN  0.681830       0.103851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3077                 NaN  0.681977       0.103184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3076                 NaN  0.682124       0.102617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3076                 NaN  0.682271       0.101298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3075                 NaN  0.682416       0.100895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3074                 NaN  0.682561       0.999722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3039                 NaN  0.682711       0.133671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3107                 NaN  0.682873       0.643177E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3072                 NaN  0.682993       0.978387E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3072                 NaN  0.683135       0.970685E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3071                 NaN  0.683277       0.961368E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3070                 NaN  0.683419       0.958095E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3070                 NaN  0.683560       0.946609E-002  0.277522E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4765                 NaN            NaN  0.956975E-002  0.513890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3907                 NaN            NaN  0.955989E-002  0.599705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3858                 NaN            NaN  0.955918E-002  0.604629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3811                 NaN            NaN  0.954925E-002  0.609331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3777                 NaN            NaN  0.952653E-002  0.612784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3764                 NaN            NaN  0.947833E-002  0.614157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3664                 NaN            NaN  0.954684E-002  0.624087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3650                 NaN            NaN  0.948797E-002  0.625530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2157                 NaN            NaN  0.116196E-001  0.772634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5002                 NaN            NaN  0.733707E-002  0.492501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.7899                 NaN            NaN  0.309646E-002  0.206988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        98.9087                 NaN            NaN  0.157880E-001   1.07556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3427                 NaN            NaN  0.943856E-002  0.647844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3373                 NaN            NaN  0.943311E-002  0.653313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3327                 NaN            NaN  0.942826E-002  0.657840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3287                 NaN            NaN  0.941226E-002  0.661865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3240                 NaN            NaN  0.940769E-002  0.666627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3192                 NaN            NaN  0.940093E-002  0.671367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3138                 NaN            NaN  0.940839E-002  0.676763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3108                 NaN            NaN  0.937965E-002  0.679827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3066                 NaN            NaN  0.936641E-002  0.684053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3022                 NaN            NaN  0.936804E-002  0.688390                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2976                 NaN            NaN  0.936052E-002  0.693053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2823                 NaN            NaN  0.952606E-002  0.708192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2226                 NaN            NaN  0.102035E-001  0.767227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3739                 NaN            NaN  0.819281E-002  0.617898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2718                 NaN            NaN  0.947825E-002  0.718683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2808                 NaN            NaN  0.930326E-002  0.709931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2761                 NaN            NaN  0.931430E-002  0.714598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2718                 NaN            NaN  0.932338E-002  0.718846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2708                 NaN            NaN  0.929568E-002  0.719893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2620                 NaN            NaN  0.935363E-002  0.728655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2689                 NaN            NaN  0.923651E-002  0.721910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2626                 NaN            NaN  0.927272E-002  0.728166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2593                 NaN            NaN  0.928942E-002  0.731437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2593                 NaN            NaN  0.925649E-002  0.731426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2580                 NaN            NaN  0.924466E-002  0.732749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2561                 NaN            NaN  0.925344E-002  0.734694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2539                 NaN            NaN  0.924224E-002  0.736896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2550                 NaN            NaN  0.921733E-002  0.735823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        98.6231                 NaN            NaN  0.170161E-001   1.35986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.8654                 NaN            NaN  0.156464E-002  0.133083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3560                 NaN            NaN  0.794445E-002  0.636102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1719                 NaN            NaN  0.101869E-001  0.817904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2546                 NaN            NaN  0.917030E-002  0.736268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2229                 NaN            NaN  0.953439E-002  0.767615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2923                 NaN            NaN  0.869766E-002  0.699018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2569                 NaN            NaN  0.916524E-002  0.733923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2648                 NaN            NaN  0.906229E-002  0.726129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2618                 NaN            NaN  0.910910E-002  0.729070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1695                 NaN            NaN  0.108041E-001  0.819657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3680                 NaN            NaN  0.729093E-002  0.624749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2727                 NaN            NaN  0.902789E-002  0.718296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2703                 NaN            NaN  0.907834E-002  0.720653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        98.1666                 NaN            NaN  0.360580E-002  0.239593E-001   1.80587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.1353                 NaN            NaN  0.318601E-002            NaN   1.86149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        98.1612                 NaN            NaN  0.311288E-002  0.663561E-002   1.82910                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        98.1937                 NaN            NaN  0.281996E-002            NaN   1.80351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        98.2184                 NaN            NaN  0.268611E-002            NaN   1.77890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.2556                 NaN            NaN  0.247040E-002            NaN   1.74191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.2822                 NaN            NaN  0.230760E-002            NaN   1.71549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.3092                 NaN            NaN  0.207514E-002            NaN   1.68872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.3355                 NaN            NaN  0.192896E-002            NaN   1.66262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3624                 NaN            NaN  0.182448E-002            NaN   1.63581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3889                 NaN            NaN  0.162481E-002            NaN   1.60948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.4124                 NaN            NaN  0.144816E-002            NaN   1.58617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4344                 NaN            NaN  0.124998E-002            NaN   1.56436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4637                 NaN            NaN  0.102996E-002            NaN   1.53531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4826                 NaN            NaN  0.980592E-003            NaN   1.51639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5031                 NaN            NaN  0.817643E-003            NaN   1.49613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5258                 NaN            NaN  0.646028E-003            NaN   1.47351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5464                 NaN            NaN  0.488231E-003            NaN   1.45307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5639                 NaN            NaN  0.355359E-003            NaN   1.43577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5869                 NaN            NaN  0.149652E-003            NaN   1.41291                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.5987                 NaN            NaN  0.746169E-004            NaN   1.40118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6294                 NaN            NaN  0.114139E-002            NaN   1.36949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6421                 NaN            NaN  0.104115E-002            NaN   1.35683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6572                 NaN            NaN            NaN            NaN   1.34276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6739                 NaN            NaN            NaN            NaN   1.32610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6893                 NaN            NaN            NaN            NaN   1.31072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7044                 NaN            NaN            NaN            NaN   1.29562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7180                 NaN            NaN            NaN            NaN   1.28200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7349                 NaN            NaN            NaN            NaN   1.26511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7489                 NaN            NaN            NaN            NaN   1.25111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7608                 NaN            NaN            NaN            NaN   1.23921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7768                 NaN            NaN            NaN            NaN   1.22319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7867                 NaN            NaN            NaN            NaN   1.21329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.7985                 NaN            NaN            NaN            NaN   1.20146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8086                 NaN            NaN            NaN            NaN   1.19138                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.7903                 NaN            NaN            NaN            NaN   1.03080       0.178905                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.5604                 NaN            NaN            NaN            NaN  0.685453E-001   1.37108                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.5117                 NaN            NaN  0.440914E-002            NaN            NaN   1.48388                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.4550                 NaN            NaN  0.108853E-001            NaN            NaN   1.53409                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.3933                 NaN            NaN  0.108536E-001            NaN            NaN   1.59581                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.3005                 NaN            NaN  0.108245E-001            NaN            NaN   1.68871                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        97.8495                 NaN            NaN  0.106319E-001            NaN            NaN  0.864146        1.27576                 NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        97.4307                 NaN            NaN  0.100924E-001            NaN            NaN  0.545645        2.01352                 NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        97.5009                 NaN            NaN  0.969464E-002            NaN            NaN  0.525558        1.96385                 NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        97.5598                 NaN            NaN  0.930253E-002            NaN            NaN  0.505034        1.92587                 NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        97.6399                 NaN            NaN  0.891222E-002            NaN            NaN   1.86176       0.489411                 NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        97.6920                 NaN            NaN  0.858495E-002            NaN            NaN  0.477336        1.82205                 NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        97.7546                 NaN            NaN  0.819843E-002            NaN            NaN   1.77757       0.459672                 NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        97.8082                 NaN            NaN  0.788492E-002            NaN            NaN   1.73521       0.448664                 NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        97.8635                 NaN            NaN  0.754839E-002            NaN            NaN   1.69204       0.436950                 NaN            NaN            NaN            NaN            NaN
