|6.6.6
Archiving\03_Data\eq/QFM_m4/TIS/TIS_1.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.0002       0.984027       0.157980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0002       0.984026       0.157980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0002       0.984026       0.157980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0002       0.984025       0.157980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0002       0.984025       0.157980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0002       0.984024       0.157980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0002       0.984024       0.157980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0002       0.984023       0.157980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0002       0.984023       0.157980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0002       0.984022       0.157980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0002       0.984022       0.157980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0002       0.984021       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0002       0.984021       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0002       0.984020       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0002       0.984020       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0002       0.984019       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0002       0.984019       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0002       0.984018       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0002       0.984018       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0002       0.984017       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0002       0.984017       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0002       0.984016       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0002       0.984015       0.157979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0002       0.984015       0.157978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0002       0.984014       0.157978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0002       0.984014       0.157978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0002       0.984013       0.157978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0002       0.984012       0.157978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0002       0.984012       0.157978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0002       0.984011       0.157978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0002       0.984010       0.157978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0002       0.984010       0.157978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0002       0.984009       0.157978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0002       0.984008       0.157977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0002       0.984008       0.157977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0002       0.984007       0.157977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0002       0.984006       0.157977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.0002       0.984006       0.157977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.0002       0.984005       0.157977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.0002       0.984004       0.157977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.0002       0.984004       0.157977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.0002       0.984003       0.157977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.0002       0.984002       0.157976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.0002       0.984001       0.157976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.0002       0.984001       0.157976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.0002       0.984000       0.157976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.0002       0.983999       0.157976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.0002       0.983998       0.157976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.0002       0.983998       0.157976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.0002       0.983997       0.157976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.0002       0.983996       0.157975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.0002       0.983995       0.157975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.0002       0.983994       0.157975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.0002       0.983994       0.157975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.0002       0.983993       0.157975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
