|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/Y98/Y98_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1388.49        500.000        98.8508       0.202705       0.425300                 NaN            NaN  0.391746       0.129444                 NaN            NaN            NaN
  1387.36        500.000        98.8643       0.421460       0.197185                 NaN            NaN  0.387182       0.129875                 NaN            NaN            NaN
  1386.23        500.000        98.8762       0.419631       0.189022                 NaN            NaN  0.383939       0.131243                 NaN            NaN            NaN
  1385.09        500.000        98.8838       0.184172       0.417855                 NaN            NaN  0.382123       0.132082                 NaN            NaN            NaN
  1383.96        500.000        98.9092       0.411979       0.174542                 NaN            NaN  0.372911       0.131349                 NaN            NaN            NaN
  1382.83        500.000        98.9150       0.169922       0.411156                 NaN            NaN  0.371610       0.132270                 NaN            NaN            NaN
  1381.70        500.000        98.9287       0.408697       0.162508                 NaN            NaN  0.367297       0.132796                 NaN            NaN            NaN
  1380.56        500.000        98.9404       0.157130       0.406098                 NaN            NaN  0.363437       0.132887                 NaN            NaN            NaN
  1379.43        500.000        98.9518       0.403972       0.151003                 NaN            NaN  0.359879       0.133305                 NaN            NaN            NaN
  1378.30        500.000        98.9649       0.400947       0.144963                 NaN            NaN  0.355659       0.133505                 NaN            NaN            NaN
  1377.17        500.000        98.9770       0.138878       0.398563                 NaN            NaN  0.351832       0.133754                 NaN            NaN            NaN
  1376.03        500.000        98.9878       0.133336       0.396592                 NaN            NaN  0.348284       0.134017                 NaN            NaN            NaN
  1374.90        500.000        98.9991       0.393916       0.128399                 NaN            NaN  0.344611       0.133955                 NaN            NaN            NaN
  1373.77        500.000        99.0105       0.391712       0.122494                 NaN            NaN  0.340963       0.134297                 NaN            NaN            NaN
  1372.64        500.000        99.0209       0.389804       0.117415                 NaN            NaN  0.337567       0.134315                 NaN            NaN            NaN
  1371.50        500.000        99.0316       0.112787       0.387463                 NaN            NaN  0.334009       0.134146                 NaN            NaN            NaN
  1370.37        500.000        99.0422       0.385430       0.107356                 NaN            NaN  0.330569       0.134436                 NaN            NaN            NaN
  1369.24        500.000        99.0530       0.383014       0.102697                 NaN            NaN  0.327004       0.134281                 NaN            NaN            NaN
  1368.11        500.000        99.0572       0.937357E-001  0.385386                 NaN            NaN  0.326434       0.137251                 NaN            NaN            NaN
  1366.97        500.000        99.0793       0.375525       0.949328E-001            NaN            NaN  0.317762       0.132476                 NaN            NaN            NaN
  1365.84        500.000        99.0843       0.376062       0.891477E-001            NaN            NaN  0.316619       0.133905                 NaN            NaN            NaN
  1364.71        500.000        99.0929       0.375005       0.842891E-001            NaN            NaN  0.313849       0.133966                 NaN            NaN            NaN
  1363.57        500.000        99.1025       0.373252       0.796393E-001            NaN            NaN  0.310662       0.133945                 NaN            NaN            NaN
  1362.44        500.000        99.1118       0.371579       0.753800E-001            NaN            NaN  0.307541       0.133681                 NaN            NaN            NaN
  1361.31        500.000        99.1206       0.370640       0.699107E-001            NaN            NaN  0.304949       0.133853                 NaN            NaN            NaN
  1360.18        500.000        99.1313       0.665597E-001  0.367930                 NaN            NaN  0.300870       0.133320                 NaN            NaN            NaN
  1359.04        500.000        99.1386       0.641745E-001  0.366280                 NaN            NaN  0.298403       0.132562                 NaN            NaN            NaN
  1357.91        500.000        99.1477       0.599617E-001  0.364648                 NaN            NaN  0.295342       0.132325                 NaN            NaN            NaN
  1356.78        500.000        99.1555       0.555889E-001  0.363291                 NaN            NaN  0.292914       0.132750                 NaN            NaN            NaN
  1355.65        500.000        99.1657       0.360433       0.538909E-001            NaN            NaN  0.289009       0.130984                 NaN            NaN            NaN
  1354.51        500.000        99.1741       0.365827       0.333286E-001            NaN            NaN  0.288045       0.138667                 NaN            NaN            NaN
  1353.38        500.000        99.1804       0.352326       0.604046E-001            NaN            NaN  0.282884       0.123947                 NaN            NaN            NaN
  1352.25        500.000        99.1910       0.355105       0.442442E-001            NaN            NaN  0.280268       0.129351                 NaN            NaN            NaN
  1351.12        500.000        99.1847       0.292685       0.207448                 NaN            NaN  0.265475       0.497300E-001            NaN            NaN            NaN
  1349.98        500.000        99.1904       0.357612                 NaN            NaN            NaN  0.287669       0.164319                 NaN            NaN            NaN
  1348.85        500.000        99.2213       0.365996                 NaN            NaN            NaN  0.272451       0.140277                 NaN            NaN            NaN
  1347.72        500.000        99.2254       0.361929                 NaN            NaN            NaN  0.271498       0.141147                 NaN            NaN            NaN
  1346.59        500.000        99.2273       0.345677       0.360487E-001            NaN            NaN  0.266894       0.124122                 NaN            NaN            NaN
  1345.45        500.000        99.2336       0.363905                 NaN            NaN            NaN  0.267392       0.135054                 NaN            NaN            NaN
  1344.32        500.000        99.2489       0.356352                 NaN            NaN            NaN  0.261416       0.133303                 NaN            NaN            NaN
  1343.19        500.000        99.2426       0.203523E-001  0.351036                 NaN            NaN  0.262026       0.123979                 NaN            NaN            NaN
  1342.05        500.000        99.2624       0.341942       0.165148E-001            NaN            NaN  0.255069       0.124093                 NaN            NaN            NaN
  1340.92        500.000        99.2627       0.195108E-001  0.341398                 NaN            NaN  0.254590       0.121794                 NaN            NaN            NaN
  1339.79        500.000        99.2696       0.340760       0.162100E-001            NaN            NaN  0.252235       0.121209                 NaN            NaN            NaN
  1338.66        500.000        99.2766       0.152799E-001  0.338451                 NaN            NaN  0.249665       0.120026                 NaN            NaN            NaN
  1337.52        500.000        99.2829       0.336885       0.143597E-001            NaN            NaN  0.247197       0.118619                 NaN            NaN            NaN
  1336.39        500.000        99.2896       0.116285E-001  0.335813                 NaN            NaN  0.244899       0.118080                 NaN            NaN            NaN
  1335.26        500.000        99.2959       0.334097       0.106900E-001            NaN            NaN  0.242443       0.116874                 NaN            NaN            NaN
  1334.13        500.000        99.3017       0.332577       0.104011E-001            NaN            NaN  0.240153       0.115195                 NaN            NaN            NaN
  1332.99        500.000        99.3078       0.712593E-002  0.332636                 NaN            NaN  0.237998       0.114426                 NaN            NaN            NaN
  1331.86        500.000        99.3137       0.330577       0.734999E-002            NaN            NaN  0.235590       0.112814                 NaN            NaN            NaN
  1330.73        500.000        99.3198       0.328595       0.656223E-002            NaN            NaN  0.233311       0.111707                 NaN            NaN            NaN
  1329.60        500.000        99.3256       0.559364E-002  0.327403                 NaN            NaN  0.231107       0.110273                 NaN            NaN            NaN
  1328.46        500.000        99.3303       0.326344       0.561782E-002            NaN            NaN  0.229094       0.108662                 NaN            NaN            NaN
  1327.33        500.000        99.3382       0.324814       0.218798E-002            NaN            NaN  0.226532       0.108254                 NaN            NaN            NaN
  1326.20        500.000        99.3420       0.442054E-002  0.323647                 NaN            NaN  0.224489       0.105476                 NaN            NaN            NaN
  1325.07        500.000        99.3463       0.324132       0.229499E-002            NaN            NaN  0.222840       0.104474                 NaN            NaN            NaN
  1323.93        500.000        99.3511       0.162595E-001  0.313801                 NaN            NaN  0.220126       0.987132E-001            NaN            NaN            NaN
  1322.80        500.000        99.3326       0.155173       0.237563                 NaN            NaN  0.218127       0.565758E-001            NaN            NaN            NaN
  1321.67        500.000        99.3658       0.317230                 NaN            NaN            NaN  0.215555       0.101416                 NaN            NaN            NaN
  1320.53        500.000        99.3690       0.314718                 NaN            NaN            NaN  0.214540       0.101778                 NaN            NaN            NaN
  1319.40        500.000        99.3724       0.317590                 NaN            NaN            NaN  0.212619       0.974145E-001            NaN            NaN            NaN
  1318.27        500.000        99.3782       0.316209                 NaN            NaN            NaN  0.210332       0.952306E-001            NaN            NaN            NaN
  1317.14        500.000        99.3643       0.322586                 NaN            NaN            NaN  0.213490       0.924324E-001  0.717734E-002            NaN            NaN
  1316.00        500.000        99.3051       0.348513                 NaN            NaN            NaN  0.229750       0.845795E-001  0.320419E-001            NaN            NaN
  1314.87        500.000        99.3140       0.342623                 NaN            NaN            NaN  0.226953       0.848471E-001  0.315785E-001            NaN            NaN
  1313.74        500.000        99.3214       0.339429                 NaN            NaN            NaN  0.224523       0.835624E-001  0.310650E-001            NaN            NaN
  1312.61        500.000        99.3297       0.335075                 NaN            NaN            NaN  0.221591       0.830925E-001  0.305430E-001            NaN            NaN
  1311.47        500.000        99.3363       0.332970                 NaN            NaN            NaN  0.219395       0.813264E-001  0.300559E-001            NaN            NaN
  1310.34        500.000        99.3452       0.327252                 NaN            NaN            NaN  0.216520       0.814131E-001  0.295947E-001            NaN            NaN
  1309.21        500.000        99.3522       0.322789                 NaN            NaN            NaN  0.214375       0.814250E-001  0.291752E-001            NaN            NaN
  1308.08        500.000        99.3600       0.319566                 NaN            NaN            NaN  0.211533       0.801785E-001  0.286800E-001            NaN            NaN
  1306.94        500.000        99.3674       0.314702                 NaN            NaN            NaN  0.209344       0.802573E-001  0.282888E-001            NaN            NaN
  1305.81        500.000        99.3746       0.312270                 NaN            NaN            NaN  0.206752       0.786008E-001  0.277826E-001            NaN            NaN
  1304.68        500.000        99.3818       0.307977                 NaN            NaN            NaN  0.204621       0.782078E-001  0.274169E-001            NaN            NaN
  1303.55        500.000        99.3888       0.306005                 NaN            NaN            NaN  0.201888       0.763988E-001  0.268716E-001            NaN            NaN
  1302.41        500.000        99.3971       0.303442                 NaN            NaN            NaN  0.198732       0.741845E-001  0.265623E-001            NaN            NaN
  1301.28        500.000        99.3997       0.297369                 NaN            NaN            NaN  0.198894       0.779635E-001  0.260583E-001            NaN            NaN
  1300.15        500.000        99.4098       0.294201                 NaN            NaN            NaN  0.195121       0.752081E-001  0.256759E-001            NaN            NaN
  1299.01        500.000        99.4143       0.293971                 NaN            NaN            NaN  0.193119       0.733447E-001  0.252517E-001            NaN            NaN
  1297.88        500.000        99.4214       0.292454                 NaN            NaN            NaN  0.190735       0.706672E-001  0.247905E-001            NaN            NaN
  1296.75        500.000        99.4287       0.287588                 NaN            NaN            NaN  0.188172       0.711991E-001  0.243424E-001            NaN            NaN
  1295.62        500.000        99.4344       0.283608                 NaN            NaN            NaN  0.186538       0.714186E-001  0.240731E-001            NaN            NaN
  1294.48        500.000        99.4404       0.280932                 NaN            NaN            NaN  0.184511       0.704997E-001  0.236834E-001            NaN            NaN
  1293.35        500.000        99.4468       0.278851                 NaN            NaN            NaN  0.182151       0.689344E-001  0.232587E-001            NaN            NaN
  1292.22        500.000        99.4529       0.275938                 NaN            NaN            NaN  0.180229       0.680664E-001  0.228956E-001            NaN            NaN
  1291.09        500.000        99.4579       0.275001                 NaN            NaN            NaN  0.178230       0.663871E-001  0.225079E-001            NaN            NaN
  1289.95        500.000        99.4688       0.276754                 NaN            NaN            NaN  0.173390       0.586866E-001  0.223240E-001            NaN            NaN
  1288.82        500.000        99.4661       0.263448                 NaN            NaN            NaN  0.176758       0.721340E-001  0.215615E-001            NaN            NaN
  1287.69        500.000        99.4731       0.264861                 NaN            NaN            NaN  0.174199       0.660172E-001  0.217736E-001            NaN            NaN
  1286.56        500.000        99.4850       0.264758                 NaN            NaN            NaN  0.167976       0.614723E-001  0.207761E-001            NaN            NaN
  1285.42        500.000        99.4872       0.261771                 NaN            NaN            NaN  0.168277       0.620715E-001  0.207188E-001            NaN            NaN
  1284.29        500.000        99.4925       0.259582                 NaN            NaN            NaN  0.166418       0.611170E-001  0.203744E-001            NaN            NaN
  1283.16        500.000        99.4977       0.257786                 NaN            NaN            NaN  0.164585       0.598733E-001  0.200255E-001            NaN            NaN
  1282.03        500.000        99.5024       0.257245                 NaN            NaN            NaN  0.162874       0.577787E-001  0.196576E-001            NaN            NaN
  1280.89        500.000        99.5090       0.253138                 NaN            NaN            NaN  0.160801       0.576977E-001  0.193265E-001            NaN            NaN
  1279.76        500.000        99.5126       0.253396                 NaN            NaN            NaN  0.159202       0.558128E-001  0.189791E-001            NaN            NaN
  1278.63        500.000        99.4906       0.258107                 NaN            NaN            NaN  0.168737       0.619091E-001  0.206595E-001            NaN            NaN
  1277.49        500.000        99.5547       0.231226                 NaN            NaN            NaN  0.144140       0.533820E-001  0.165939E-001            NaN            NaN
  1276.36        500.000        92.4950        1.55624                 NaN            NaN            NaN  0.967107       0.219066       0.153621        4.60900                 NaN
  1275.23        500.000        92.6517        1.54163                 NaN            NaN            NaN  0.945191       0.198934       0.148216        4.51432                 NaN
  1274.10        500.000        93.2349        1.44166                 NaN            NaN            NaN  0.874449       0.173125       0.135057        4.14081                 NaN
  1272.96        500.000        93.7316        1.35403                 NaN            NaN            NaN  0.813841       0.152930       0.123974        3.82360                 NaN
  1271.83        500.000        94.1676        1.27655                 NaN            NaN            NaN  0.760463       0.134671       0.114290        3.54638                 NaN
  1270.70        500.000        94.5466        1.20848                 NaN            NaN            NaN  0.713843       0.119516       0.105858        3.30569                 NaN
  1269.57        500.000        94.8798        1.14802                 NaN            NaN            NaN  0.672680       0.105964       0.985099E-001   3.09502                 NaN
  1268.43        500.000        95.1791        1.09363                 NaN            NaN            NaN  0.635509       0.936940E-001  0.918697E-001   2.90621                 NaN
  1267.30        500.000        95.4438        1.04295                 NaN            NaN            NaN  0.602472       0.846012E-001  0.861130E-001   2.74010                 NaN
  1266.17        500.000        95.6853        1.00176                 NaN            NaN            NaN  0.572335       0.718094E-001  0.806275E-001   2.58817                 NaN
  1265.04        500.000        95.8976       0.950891                 NaN            NaN            NaN  0.545230       0.729049E-001  0.764255E-001   2.45697                 NaN
  1263.90        500.000        96.0960       0.917147                 NaN            NaN            NaN  0.520238       0.619058E-001  0.719149E-001   2.33281                 NaN
  1262.77        500.000        96.2729       0.878887                 NaN            NaN            NaN  0.497590       0.588774E-001  0.682033E-001   2.22357                 NaN
  1261.64        500.000        96.4365       0.844551                 NaN            NaN            NaN  0.476528       0.551379E-001  0.647318E-001   2.12253                 NaN
  1260.51        500.000        96.5912       0.816198                 NaN            NaN            NaN  0.456705       0.476696E-001  0.612548E-001   2.02697                 NaN
  1259.37        500.000        96.7284       0.787784                 NaN            NaN            NaN  0.438779       0.442856E-001  0.583096E-001   1.94243                 NaN
  1258.24        500.000        96.8580       0.757618                 NaN            NaN            NaN  0.421788       0.433367E-001  0.556518E-001   1.86359                 NaN
  1257.11        500.000        96.9783       0.733293                 NaN            NaN            NaN  0.406074       0.393960E-001  0.530085E-001   1.78995                 NaN
  1255.97        500.000        97.0911       0.709649                 NaN            NaN            NaN  0.391140       0.362818E-001  0.505742E-001   1.72126                 NaN
  1254.84        500.000        97.1980       0.688652                 NaN            NaN            NaN  0.377068       0.318912E-001  0.482004E-001   1.65616                 NaN
  1253.71        500.000        97.2939       0.666139                 NaN            NaN            NaN  0.364066       0.315207E-001  0.461945E-001   1.59814                 NaN
  1252.58        500.000        97.3861       0.646706                 NaN            NaN            NaN  0.351750       0.289330E-001  0.441929E-001   1.54231                 NaN
  1251.44        500.000        97.4774       0.628260                 NaN            NaN            NaN  0.339482       0.250272E-001  0.421826E-001   1.48761                 NaN
  1250.31        500.000        97.5514       0.611901                 NaN            NaN            NaN  0.329295       0.246366E-001  0.405230E-001   1.44223                 NaN
  1249.18        500.000        97.6316       0.594811                 NaN            NaN            NaN  0.318348       0.219711E-001  0.388034E-001   1.39446                 NaN
  1248.05        500.000        97.7043       0.577084                 NaN            NaN            NaN  0.308429       0.220713E-001  0.372867E-001   1.35087                 NaN
  1246.91        500.000        97.7743       0.563108                 NaN            NaN            NaN  0.298734       0.191461E-001  0.357017E-001   1.30905                 NaN
  1245.78        500.000        97.8389       0.547745                 NaN            NaN            NaN  0.289651       0.187413E-001  0.343143E-001   1.27067                 NaN
  1244.65        500.000        97.8999       0.532894                 NaN            NaN            NaN  0.281200       0.182950E-001  0.330213E-001   1.23472                 NaN
  1243.52        500.000        97.9637       0.521898                 NaN            NaN            NaN  0.272292       0.144177E-001  0.315234E-001   1.19619                 NaN
  1242.38        500.000        98.0164       0.513079                 NaN            NaN            NaN  0.264905       0.114362E-001  0.302783E-001   1.16393                 NaN
  1241.25        500.000        98.0724       0.501529                 NaN            NaN            NaN  0.257151       0.886036E-002  0.289821E-001   1.13104                 NaN
  1240.12        500.000        98.1237       0.490150                 NaN            NaN            NaN  0.249801       0.802249E-002  0.278379E-001   1.10045                 NaN
  1238.99        500.000        98.1749       0.480546                 NaN            NaN            NaN  0.242513       0.535842E-002  0.266418E-001   1.07002                 NaN
  1237.85        500.000        98.2204       0.470409                 NaN            NaN            NaN  0.236047       0.420271E-002  0.256287E-001   1.04328                 NaN
  1236.72        500.000        98.2663       0.463647                 NaN            NaN            NaN  0.229524       0.661154E-003  0.244974E-001   1.01535                 NaN
  1235.59        500.000        98.3092       0.451648                 NaN            NaN            NaN  0.223640       0.159996E-002  0.235274E-001  0.990370                 NaN
  1234.45        500.000        98.3522       0.442665                 NaN            NaN            NaN  0.216931       0.256156E-004  0.227367E-001  0.965436                 NaN
  1233.32        500.000        94.6479       0.604160       0.500383       0.524665E-001            NaN  0.757054       0.195719E-004  0.834969E-001   3.35448                 NaN
  1232.19        500.000        98.9171       0.465061                 NaN            NaN            NaN  0.578230       0.239212E-001  0.156439E-001            NaN            NaN
  1231.06        500.000        98.7644       0.248500                 NaN            NaN            NaN            NaN  0.295515E-001  0.159388E-001  0.941586                 NaN
  1229.92        500.000        98.2786       0.202863       0.234086                 NaN            NaN            NaN            NaN  0.181176E-001   1.26630                 NaN
  1228.79        500.000        99.3441       0.104786                 NaN            NaN            NaN  0.313852E-001  0.609248E-001  0.727079E-002  0.451574                 NaN
  1227.66        500.000        99.7308       0.898813E-001            NaN            NaN            NaN            NaN            NaN  0.106644E-002  0.178203                 NaN
  1226.53        500.000        99.3687       0.241944                 NaN            NaN            NaN  0.663826E-001            NaN  0.322807E-002  0.319781                 NaN
  1225.39        500.000        97.6213       0.571905                 NaN            NaN            NaN  0.353490       0.298629E-001  0.382454E-001   1.38519                 NaN
  1224.26        500.000        98.7634       0.181668       0.191490                 NaN            NaN  0.179510       0.246178E-001  0.145547E-001  0.644771                 NaN
  1223.13        500.000        99.8829       0.792388E-002            NaN            NaN            NaN            NaN  0.204861E-001  0.548873E-002  0.831920E-001            NaN
  1222.00        500.000        98.8941       0.463908E-001  0.234297                 NaN            NaN  0.102617       0.163381E-004            NaN  0.722594                 NaN
  1220.86        500.000        99.1646       0.172600                 NaN            NaN            NaN  0.106542                 NaN  0.130222E-001  0.543281                 NaN
  1219.73        500.000        98.9085       0.296836                 NaN            NaN            NaN  0.116414                 NaN  0.158684E-001  0.662341                 NaN
  1218.60        500.000        98.7859       0.229591       0.140439                 NaN            NaN  0.161632                 NaN  0.103387E-001  0.672108                 NaN
  1217.47        500.000        98.2860       0.396256       0.162142E-002            NaN            NaN  0.227744                 NaN  0.164352E-001   1.07199                 NaN
  1216.33        500.000        97.8236       0.591263                 NaN            NaN            NaN  0.233018                 NaN  0.353567E-001   1.31675                 NaN
  1215.20        500.000        99.8906       0.689747E-002            NaN            NaN            NaN  0.971822E-002            NaN  0.328439E-002  0.895389E-001            NaN
  1214.07        500.000        99.9904                 NaN            NaN            NaN            NaN  0.116074E-002            NaN  0.349754E-003  0.558400E-002  0.251349E-002
  1212.93        500.000        93.5604       0.786377                 NaN            NaN            NaN  0.520687                 NaN  0.292174E-001   2.52085        2.58243     
  1211.80        500.000        72.1318       0.887200        2.47383                 NaN            NaN   2.34882       0.618634E-005  0.103349        10.8722        11.1828     
  1210.67        500.000        94.3865       0.631394                 NaN            NaN            NaN  0.483498       0.392860E-001  0.194503E-001   2.20409        2.23580     
  1209.54        500.000        87.5676       0.764131       0.765193                 NaN            NaN   1.02522                 NaN  0.473296E-001   4.83164        4.99885     
  1208.40        500.000        94.0889       0.285653                 NaN            NaN            NaN  0.461800       0.756788E-001  0.361499E-001   2.46725        2.58460     
  1207.27        500.000        83.7690        2.17015       0.154506                 NaN            NaN   1.34186                 NaN  0.525845E-001   6.17060        6.34125     
  1206.14        500.000        90.2214       0.608035       0.531736                 NaN            NaN  0.782401                 NaN  0.412381E-001   3.84064        3.97458     
  1205.01        500.000        91.0591       0.259782       0.835480                 NaN            NaN  0.746384                 NaN  0.299185E-001   3.48583        3.58355     
  1203.87        500.000        92.5273       0.810905                 NaN            NaN            NaN  0.592483                 NaN  0.329715E-001   2.97444        3.06188     
  1202.74        500.000        71.3636        1.46269        1.77237                 NaN            NaN   2.36349                 NaN  0.853636E-001   11.0385        11.9140     
  1201.61        500.000        92.7735       0.848319       0.228795E-001            NaN            NaN  0.578982                 NaN  0.266556E-001   2.85814        2.89148     
  1200.48        500.000        99.8507       0.108702                 NaN            NaN            NaN  0.405826E-001            NaN            NaN            NaN            NaN
  1199.34        500.000        98.6610                 NaN            NaN            NaN            NaN  0.109120       0.142010       0.893143E-002  0.739331       0.339632     
  1198.21        500.000        98.9597       0.115298                 NaN            NaN            NaN  0.101860       0.559093E-001  0.414140E-002  0.476472       0.286589     
  1197.08        500.000        90.4128        1.09281                 NaN            NaN            NaN  0.780079                 NaN  0.274751E-001   3.78463        3.90218     
  1195.95        500.000        90.9482       0.765223                 NaN            NaN            NaN  0.782124       0.198972       0.191040E-001   3.60948        3.67685     
  1194.81        500.000        94.0583       0.609800       0.441650E-001            NaN            NaN  0.456546                 NaN  0.228633E-001   2.43466        2.37367     
