|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/Y98/Y98_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1191.41        500.000        82.5979        1.69712       0.457389                 NaN            NaN   1.27781                 NaN  0.120531        7.03673        6.81247     
  1190.28        500.000        41.4846        6.72731                 NaN            NaN            NaN   4.21241                 NaN  0.382817        23.9947        23.1981     
  1189.15        500.000                 NaN   5.30631        6.08531                 NaN            NaN   7.25501                 NaN  0.591979        41.0305        39.7309     
  1188.02        500.000                 NaN   5.28135        6.11113                 NaN            NaN   7.25613                 NaN  0.591593        41.0288        39.7310     
  1186.88        500.000                 NaN   5.25537        6.13798                 NaN            NaN   7.25726                 NaN  0.591202        41.0270        39.7311     
  1185.75        500.000                 NaN   5.22853        6.16572                 NaN            NaN   7.25839                 NaN  0.590804        41.0253        39.7313     
  1184.62        500.000                 NaN   5.20084        6.19431                 NaN            NaN   7.25954                 NaN  0.590400        41.0235        39.7314     
  1183.49        500.000                 NaN   5.17210        6.22398                 NaN            NaN   7.26070                 NaN  0.589990        41.0217        39.7315     
  1182.35        500.000                 NaN   6.09399        5.28623                 NaN            NaN   7.25486                 NaN  0.596357        41.0399        39.7287     
  1181.22        500.000                 NaN   5.11171        6.28629                 NaN            NaN   7.26304                 NaN  0.589148        41.0180        39.7318     
  1180.09        500.000                 NaN   5.07981        6.31917                 NaN            NaN   7.26424                 NaN  0.588716        41.0161        39.7319     
  1178.96        500.000                 NaN   5.50942        5.92149                 NaN            NaN   7.27781                 NaN  0.583993        40.9683        39.7390     
  1177.82        500.000                 NaN   5.01243        6.38860                 NaN            NaN   7.26666                 NaN  0.587828        41.0123        39.7322     
  1176.69        500.000                 NaN   4.76258        6.64241                 NaN            NaN   7.26949                 NaN  0.586616        41.0062        39.7328     
  1175.56        500.000                 NaN   4.71954        6.68660                 NaN            NaN   7.27082                 NaN  0.586118        41.0040        39.7329     
  1174.43        500.000                 NaN   4.90104        6.50322                 NaN            NaN   7.27041                 NaN  0.586431        41.0062        39.7326     
  1173.29        500.000                 NaN   4.82910        6.57653                 NaN            NaN   7.27173                 NaN  0.585903        41.0038        39.7330     
  1172.16        500.000                 NaN   4.82467        6.60080                 NaN            NaN   7.28545                 NaN  0.580138        40.9727        39.7362     
  1171.03        500.000                 NaN   6.41394        4.97452                 NaN            NaN   7.26326                 NaN  0.592507        41.0258        39.7299     
  1169.89        500.000                 NaN   4.72972        6.67925                 NaN            NaN   7.27567                 NaN  0.584426        40.9976        39.7333     
  1168.76        500.000                 NaN   4.69723        6.71343                 NaN            NaN   7.27712                 NaN  0.583844        40.9947        39.7337     
  1167.63        500.000                 NaN   4.58092        6.83129                 NaN            NaN   7.27886                 NaN  0.583154        40.9919        39.7338     
  1166.50        500.000                 NaN   4.59415        6.81864                 NaN            NaN   7.27989                 NaN  0.582813        40.9906        39.7339     
  1165.36        500.000                 NaN   5.48967        5.90392                 NaN            NaN   7.27019                 NaN  0.590531        41.0153        39.7304     
  1164.23        500.000                 NaN   11.4417                 NaN            NaN            NaN   7.30042                 NaN  0.573409        40.9458        39.7387     
  1163.10        500.000                 NaN   11.4358                 NaN            NaN            NaN   7.29750                 NaN  0.575599        40.9533        39.7378     
  1161.97        500.000                 NaN   4.18618        7.23567                 NaN            NaN   7.28710                 NaN  0.579215        40.9767        39.7352     
  1160.83        500.000                 NaN   4.11760        7.30541                 NaN            NaN   7.28828                 NaN  0.578800        40.9746        39.7353     
  1159.70        500.000                 NaN   3.95892        7.46314                 NaN            NaN   7.29090                 NaN  0.579352        40.9728        39.7349     
  1158.57        500.000                 NaN   3.50165        7.94011                 NaN            NaN   7.30902                 NaN  0.571759        40.9390        39.7385     
  1157.44        500.000                 NaN   7.32772        4.07067       0.113157E-004            NaN   7.26366                 NaN  0.589515        41.0147        39.7338     
  1156.30        500.000                 NaN   3.93865        7.48885                 NaN            NaN   7.29448                 NaN  0.576801        40.9652        39.7360     
  1155.17        500.000                 NaN   7.27042        4.13129       0.130046E-004            NaN   7.26670                 NaN  0.588113        41.0094        39.7341     
  1154.04        500.000                 NaN   11.4595                 NaN            NaN            NaN   7.31720                 NaN  0.565910        40.9158        39.7415     
  1152.91        500.000                 NaN   7.14067        4.32059                 NaN            NaN   7.31901                 NaN  0.565167        40.9128        39.7418     
  1151.77        500.000                 NaN   3.52062        7.91493                 NaN            NaN   7.30203                 NaN  0.573593        40.9516        39.7372     
  1150.64        500.000                 NaN   3.40036        8.03750                 NaN            NaN   7.30414                 NaN  0.572681        40.9477        39.7376     
  1149.51        500.000                 NaN   11.4693       0.701251E-004            NaN            NaN   7.32700                 NaN  0.561713        40.8991        39.7428     
  1148.37        500.000                 NaN   6.83041        4.56687       0.336827E-003            NaN   7.28898                 NaN  0.586185        40.9966        39.7306     
  1147.24        500.000                 NaN   6.99445        4.33972       0.660653E-001            NaN   7.28177                 NaN  0.587098        40.9990        39.7319     
  1146.11        500.000                 NaN   1.64220        9.81750                 NaN            NaN   7.32170                 NaN  0.564618        40.9129        39.7411     
  1144.98        500.000                 NaN   7.04941        4.26246       0.901261E-001            NaN   7.28212                 NaN  0.584700        40.9994        39.7318     
  1143.84        500.000                 NaN   7.37776        4.02129       0.182799E-003            NaN   7.27589       0.133661E-005  0.586399        41.0069        39.7316     
  1142.71        500.000                 NaN   11.4759                 NaN            NaN            NaN   7.33585                 NaN  0.558832        40.8856        39.7438     
  1141.58        500.000                 NaN   7.32256        4.07792       0.953879E-003            NaN   7.27817                 NaN  0.585497        41.0030        39.7319     
  1140.45        500.000                 NaN   7.23372        4.16643       0.847490E-003            NaN   7.28289                 NaN  0.584900        40.9999        39.7313     
  1139.31        500.000                 NaN   7.03190        4.37127                 NaN            NaN   7.29262                 NaN  0.582931        40.9894        39.7318     
  1138.18        500.000                 NaN   6.78144        4.63001                 NaN            NaN   7.28023                 NaN  0.582822        40.9905        39.7350     
  1137.05        500.000                 NaN   6.73465        4.67839                 NaN            NaN   7.28197                 NaN  0.582107        40.9876        39.7353     
  1135.92        500.000                 NaN   6.69721        4.71719                 NaN            NaN   7.28354                 NaN  0.581564        40.9849        39.7356     
  1134.78        500.000                 NaN  0.866588        10.6249                 NaN            NaN   7.34898       0.504170E-005  0.552287        40.8610        39.7462     
  1133.65        500.000                 NaN   7.10310        4.30412                 NaN            NaN   7.28561       0.102334E-003  0.582253        40.9922        39.7326     
  1132.52        500.000                 NaN   7.06627        4.34226                 NaN            NaN   7.28686       0.947340E-004  0.581665        40.9901        39.7328     
  1131.39        500.000                 NaN   7.02935        4.38072                 NaN            NaN   7.28819       0.927639E-004  0.581032        40.9876        39.7330     
  1130.25        500.000                 NaN   6.99467        4.41709                 NaN            NaN   7.28960       0.368979E-005  0.580401        40.9851        39.7332     
  1129.12        500.000                 NaN   2.02833        9.45663                 NaN            NaN   7.34970       0.824864E-004  0.554979        40.8646        39.7456     
  1127.99        500.000                 NaN   9.06806        2.43927                 NaN            NaN   7.36605       0.751932E-004  0.547888        40.8288        39.7499     
  1126.85        500.000                 NaN   6.92587        4.49160                 NaN            NaN   7.29655       0.510327E-004  0.578319        40.9734        39.7342     
  1125.72        500.000                 NaN   6.88323        4.53433                 NaN            NaN   7.29670       0.504692E-004  0.578412        40.9728        39.7344     
  1124.59        500.000                 NaN   11.5093                 NaN            NaN            NaN   7.36600       0.104778E-003  0.544867        40.8306        39.7491     
  1123.46        500.000                 NaN   3.75253        7.75154                 NaN            NaN   7.36139       0.193210E-003  0.547183        40.8383        39.7488     
  1122.32        500.000                 NaN   4.14142        7.37141                 NaN            NaN   7.36951       0.150871E-003  0.543339        40.8244        39.7497     
  1121.19        500.000                 NaN   4.36967        7.13850                 NaN            NaN   7.36427       0.202571E-003  0.545744        40.8319        39.7497     
  1120.06        500.000                 NaN   4.57013        6.93755                 NaN            NaN   7.36544       0.107830E-003  0.545663        40.8317        39.7494     
  1118.93        500.000                 NaN   11.5213                 NaN            NaN            NaN   7.37687       0.842496E-004  0.539885        40.8109        39.7509     
  1117.79        500.000                 NaN   7.82373        3.69517                 NaN            NaN   7.37559       0.129763E-003  0.542157        40.8119        39.7513     
  1116.66        500.000                 NaN   9.26748        2.25694                 NaN            NaN   7.37990       0.435369E-005  0.538566        40.8057        39.7514     
  1115.53        500.000                 NaN   5.41861        6.09649                 NaN            NaN   7.37212       0.801982E-005  0.542822        40.8191        39.7508     
  1114.40        500.000                 NaN   5.39491        6.11056                 NaN            NaN   7.36615       0.837040E-005  0.546499        40.8325        39.7494     
  1113.26        500.000                 NaN   1.33637        10.1953                 NaN            NaN   7.38651       0.488976E-004  0.535506        40.7937        39.7525     
  1112.13        500.000                 NaN   5.68399        5.76559                 NaN            NaN   7.32588       0.434922E-004  0.565426        40.9197        39.7394     
  1111.00        500.000                 NaN   6.03442        5.48802                 NaN            NaN   7.37925       0.919873E-004  0.539607        40.8066        39.7521     
  1109.87        500.000                 NaN   5.05785        6.40933                 NaN            NaN   7.34116       0.155215E-005  0.558862        40.8903        39.7425     
  1108.73        500.000                 NaN  0.599317        10.9421                 NaN            NaN   7.39509       0.200351E-005  0.531468        40.7781        39.7539     
  1107.60        500.000                 NaN   4.44506        7.08594                 NaN            NaN   7.38334                 NaN  0.536177        40.7989        39.7506     
  1106.47        500.000                 NaN   6.46158        5.07047                 NaN            NaN   7.38791       0.137847E-005  0.535683        40.7908        39.7535     
  1105.33        500.000                 NaN   4.53735        6.94121                 NaN            NaN   7.35185                 NaN  0.553912        40.8715        39.7442     
  1104.20        500.000                 NaN   4.47661        7.00452                 NaN            NaN   7.35410       0.742678E-005  0.552843        40.8674        39.7446     
  1103.07        500.000                 NaN   4.41511        7.06971                 NaN            NaN   7.35698       0.736364E-005  0.551412        40.8616        39.7451     
  1101.94        500.000                 NaN   7.06646        4.47228       0.207493E-002            NaN   7.39614       0.135991E-005  0.531961        40.7762        39.7549     
  1100.80        500.000                 NaN   4.26067        7.22838                 NaN            NaN   7.36094       0.639644E-005  0.549624        40.8546        39.7457     
  1099.67        500.000                 NaN   4.17874        7.31328                 NaN            NaN   7.36342                 NaN  0.548438        40.8500        39.7462     
  1098.54        500.000                 NaN   4.08871        7.40665                 NaN            NaN   7.36625       0.961806E-005  0.547097        40.8446        39.7467     
  1097.41        500.000                 NaN   7.36781        4.16224                 NaN            NaN   7.37083       0.121640E-004  0.548001        40.7951        39.7560     
  1096.27        500.000                 NaN   5.19321        6.35564                 NaN            NaN   7.40219                 NaN  0.527259        40.7701        39.7516     
  1095.14        500.000                 NaN   8.05473        3.49899                 NaN            NaN   7.40854                 NaN  0.526234        40.7546        39.7569     
  1094.01        500.000                 NaN   5.46595        6.11486                 NaN            NaN   7.40017                 NaN  0.522606        40.7351        39.7613     
  1092.88        500.000                 NaN   8.35039        3.20892                 NaN            NaN   7.41224                 NaN  0.525086        40.7455        39.7579     
  1091.74        500.000                 NaN   8.54744        3.01505                 NaN            NaN   7.41493                 NaN  0.523768        40.7405        39.7583     
  1090.61        500.000                 NaN   2.13574        9.41091       0.756440E-002            NaN   7.41228                 NaN  0.525390        40.7512        39.7569     
  1089.48        500.000                 NaN   9.21516        2.35846                 NaN            NaN   7.41799                 NaN  0.517405        40.7355        39.7555     
  1088.35        500.000                 NaN   2.98222        8.58862       0.145888E-004            NaN   7.42088                 NaN  0.519853        40.7305        39.7579     
  1087.21        500.000                 NaN   9.34171        2.23474                 NaN            NaN   7.42760                 NaN  0.516747        40.7192        39.7600     
  1086.08        500.000                 NaN   9.29586        2.28510                 NaN            NaN   7.43060       0.251364E-004  0.515301        40.7124        39.7607     
  1084.95        500.000                 NaN   11.5913                 NaN            NaN            NaN   7.43811                 NaN  0.510931        40.6979        39.7617     
  1083.81        500.000                 NaN   1.29408        10.2815                 NaN            NaN   7.42956                 NaN  0.516306        40.7189        39.7597     
  1082.68        500.000                 NaN   1.12113       0.355474E-003   10.4592                 NaN   7.43322                 NaN  0.514359        40.7113        39.7604     
  1081.55        500.000                 NaN  0.549530        11.0005       0.394099E-001            NaN   7.43933                 NaN  0.510882        40.6988        39.7616     
  1080.42        500.000                 NaN  0.132107        11.4662                 NaN            NaN   7.44510                 NaN  0.507655        40.6862        39.7628     
  1079.28        500.000                 NaN   11.3454                 NaN            NaN            NaN   7.42599       0.172151       0.519801        40.7278        39.8089     
  1078.15        500.000                 NaN   5.91402        5.68804                 NaN            NaN   7.45126                 NaN  0.507027        40.6761        39.7636     
  1077.02        500.000                 NaN   10.1082       0.359109E-004            NaN            NaN   7.31646       0.997433       0.587973        40.9626        40.0273     
  1075.89        500.000                 NaN   6.07780        2.55398                 NaN            NaN   7.14915        1.92943       0.690858        41.3364        40.2623     
  1074.75        500.000                 NaN   9.66462       0.235268E-004            NaN            NaN   7.27808        1.29142       0.612376        41.0485        40.1050     
  1073.62        500.000                 NaN   9.53047       0.304369E-004            NaN            NaN   7.26427        1.38017       0.620872        41.0757        40.1285     
  1072.49        500.000                 NaN   9.41425                 NaN            NaN            NaN   7.25409        1.45748       0.627375        41.0978        40.1490     
  1071.36        500.000                 NaN   9.28750                 NaN            NaN            NaN   7.24675        1.54188       0.634193        41.1176        40.1720     
  1070.22        500.000                 NaN   9.20460                 NaN            NaN            NaN   7.23742        1.59714       0.639160        41.1354        40.1863     
  1069.09        500.000                 NaN   9.12448                 NaN            NaN            NaN   7.23126        1.65051       0.643461        41.1494        40.2008     
  1067.96        500.000                 NaN   9.26824                 NaN            NaN            NaN   7.24570        1.56031       0.633281        41.1145        40.1779     
  1066.83        500.000                 NaN   9.04070                 NaN            NaN            NaN   7.22357        1.70902       0.647279        41.1624        40.2170     
  1065.69        500.000                 NaN   8.97581                 NaN            NaN            NaN   7.21815        1.75243       0.650819        41.1741        40.2287     
  1064.56        500.000                 NaN   8.91527                 NaN            NaN            NaN   7.21313        1.79297       0.654108        41.1849        40.2397     
  1063.43        500.000                 NaN   8.85847                 NaN            NaN            NaN   7.20845        1.83104       0.657180        41.1949        40.2500     
  1062.29        500.000                 NaN   8.80493                 NaN            NaN            NaN   7.20408        1.86696       0.660064        41.2043        40.2597     
  1061.16        500.000                 NaN   8.75392                 NaN            NaN            NaN   7.19994        1.90119       0.662805        41.2132        40.2690     
  1060.03        500.000                 NaN   8.70738                 NaN            NaN            NaN   7.19624        1.93251       0.665269        41.2211        40.2775     
  1058.90        500.000                 NaN   8.66295                 NaN            NaN            NaN   7.19274        1.96245       0.667613        41.2286        40.2857     
  1057.76        500.000                 NaN   8.62006                 NaN            NaN            NaN   7.18937        1.99135       0.669871        41.2358        40.2935     
  1056.63        500.000                 NaN   8.64682                 NaN            NaN            NaN   7.19582        1.97990       0.666618        41.2186        40.2923     
  1055.50        500.000                 NaN   8.51497                 NaN            NaN            NaN   7.17981        2.05974       0.676232        41.2576        40.3117     
  1054.37        500.000                 NaN   8.50354                 NaN            NaN            NaN   7.18043        2.07009       0.675924        41.2549        40.3151     
  1053.23        500.000                 NaN   8.44596                 NaN            NaN            NaN   7.17470        2.10667       0.679606        41.2685        40.3246     
  1052.10        500.000                 NaN   8.41367                 NaN            NaN            NaN   7.17229        2.12866       0.681211        41.2735        40.3307     
  1050.97        500.000                 NaN   8.38149                 NaN            NaN            NaN   7.16980        2.15070       0.682867        41.2783        40.3368     
  1049.84        500.000                 NaN   8.34888                 NaN            NaN            NaN   7.16731        2.17285       0.684526        41.2835        40.3430     
  1048.70        500.000                 NaN   8.31857                 NaN            NaN            NaN   7.16541        2.19354       0.685991        41.2878        40.3487     
  1047.57        500.000                 NaN   8.28989                 NaN            NaN            NaN   7.16340        2.21312       0.687405        41.2921        40.3541     
  1046.44        500.000                 NaN   8.26192                 NaN            NaN            NaN   7.16146        2.23225       0.688773        41.2961        40.3595     
  1045.31        500.000                 NaN   8.23455                 NaN            NaN            NaN   7.15957        2.25099       0.690110        41.3001        40.3647     
  1044.17        500.000                 NaN   8.21038                 NaN            NaN            NaN   7.15793        2.26742       0.691307        41.3037        40.3693     
  1043.04        500.000                 NaN   8.18256                 NaN            NaN            NaN   7.15608        2.28672       0.692610        41.3073        40.3747     
  1041.91        500.000                 NaN   8.16404                 NaN            NaN            NaN   7.15503        2.29965       0.693320        41.3096        40.3784     
  1040.77        500.000                 NaN   8.13169                 NaN            NaN            NaN   7.15261        2.32153       0.695092        41.3146        40.3845     
  1039.64        500.000                 NaN   8.10815                 NaN            NaN            NaN   7.15109        2.33775       0.696201        41.3177        40.3891     
  1038.51        500.000                 NaN   7.55913                 NaN            NaN            NaN   7.11979        2.72030       0.720682        41.3807        40.4994     
  1037.38        500.000                 NaN   7.55923                 NaN            NaN            NaN   7.11980        2.72022       0.720678        41.3807        40.4994     
  1036.24        500.000                 NaN   8.03361                 NaN            NaN            NaN   7.14595        2.38866       0.699888        41.3286        40.4033     
  1035.11        500.000                 NaN   7.55906                 NaN            NaN            NaN   7.11979        2.72035       0.720686        41.3807        40.4994     
  1033.98        500.000                 NaN   7.55906                 NaN            NaN            NaN   7.11979        2.72034       0.720685        41.3807        40.4994     
  1032.85        500.000                 NaN   7.55905                 NaN            NaN            NaN   7.11979        2.72035       0.720686        41.3807        40.4994     
  1031.71        500.000                 NaN   7.55905                 NaN            NaN            NaN   7.11979        2.72035       0.720686        41.3807        40.4994     
  1030.58        500.000                 NaN   7.55905                 NaN            NaN            NaN   7.11979        2.72035       0.720686        41.3807        40.4994     
  1029.45        500.000                 NaN   7.55905                 NaN            NaN            NaN   7.11979        2.72035       0.720686        41.3807        40.4994     
  1028.32        500.000                 NaN   7.55906                 NaN            NaN            NaN   7.11979        2.72034       0.720685        41.3807        40.4994     
  1027.18        500.000                 NaN   7.55905                 NaN            NaN            NaN   7.11979        2.72035       0.720686        41.3807        40.4994     
  1026.05        500.000                 NaN   7.55905                 NaN            NaN            NaN   7.11979        2.72035       0.720686        41.3807        40.4994     
  1024.92        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72035       0.720686        41.3807        40.4994     
  1023.79        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1022.65        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1021.52        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1020.39        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1019.25        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1018.12        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1016.99        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1015.86        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1014.72        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1013.59        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1012.46        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1011.33        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1010.19        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1009.06        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1007.93        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1006.80        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1005.66        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1004.53        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1003.40        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1002.27        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1001.13        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
  1000.00        500.000                 NaN   7.55904                 NaN            NaN            NaN   7.11979        2.72036       0.720686        41.3807        40.4994     
