|6.6.6
Archiving\03_Data\frac/QFM_m3/KHA22/KHA22_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1949.87        2500.00        99.7736       0.212582       0.138002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        99.7736       0.212593       0.138005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.7736       0.212604       0.138008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.7736       0.212614       0.138011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.7736       0.212625       0.138013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.7736       0.212636       0.138016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.7736       0.212647       0.138019E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.7735       0.212658       0.138022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.7735       0.212669       0.138025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.7735       0.212680       0.138028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.5566       0.212718       0.132058E-001  0.217513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.5104                 NaN            NaN  0.489622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.4798                 NaN            NaN  0.520151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.4210                 NaN            NaN  0.578971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.4261                 NaN            NaN  0.573856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.4286                 NaN            NaN  0.571412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.4327                 NaN            NaN  0.567334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        98.9977                 NaN            NaN   1.00230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.8361                 NaN            NaN  0.163901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.4868                 NaN            NaN  0.513244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.4436                 NaN            NaN  0.556401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4536                 NaN            NaN  0.546433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4539                 NaN            NaN  0.546149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4535                 NaN            NaN  0.546524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4616                 NaN            NaN  0.538379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4623                 NaN            NaN  0.537674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4652                 NaN            NaN  0.534781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4657                 NaN            NaN  0.532649       0.169867E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4568                 NaN            NaN  0.532277       0.108781E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4638                 NaN            NaN  0.525507       0.107295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4638                 NaN            NaN  0.525435       0.107417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4668                 NaN            NaN  0.522514       0.107063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4692                 NaN            NaN  0.520166       0.106544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4708                 NaN            NaN  0.518611       0.106386E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4114                 NaN            NaN  0.576769       0.118242E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.5365                 NaN            NaN  0.454162       0.932371E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4771                 NaN            NaN  0.512381       0.105056E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4762                 NaN            NaN  0.513237       0.105401E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4072                 NaN            NaN  0.580902       0.119140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.5557                 NaN            NaN  0.435381       0.891194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4838                 NaN            NaN  0.505875       0.103652E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4843                 NaN            NaN  0.505311       0.103477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4865                 NaN            NaN  0.503146       0.103156E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4907                 NaN            NaN  0.499033       0.102376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4864                 NaN            NaN  0.503298       0.102795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4900                 NaN            NaN  0.499768       0.101992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4900                 NaN            NaN  0.499840       0.101889E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4924                 NaN            NaN  0.497465       0.101301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4926                 NaN            NaN  0.497330       0.101148E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4930                 NaN            NaN  0.496946       0.100861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4940                 NaN            NaN  0.495975       0.100297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4950                 NaN            NaN  0.495010       0.999842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4944                 NaN            NaN  0.495546       0.100087E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4967                 NaN            NaN  0.493360       0.992199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4967                 NaN            NaN  0.493396       0.990460E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4957                 NaN            NaN  0.494381       0.989729E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4966                 NaN            NaN  0.493521       0.984583E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4973                 NaN            NaN  0.492848       0.982200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4970                 NaN            NaN  0.493253       0.977653E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4969                 NaN            NaN  0.493336       0.976063E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4969                 NaN            NaN  0.493351       0.972903E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4967                 NaN            NaN  0.493583       0.969968E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3767                 NaN            NaN  0.611247       0.120264E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.6822                 NaN            NaN  0.311721       0.607814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4307                 NaN            NaN  0.558453       0.108050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4535                 NaN            NaN  0.536008       0.104736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.5390                 NaN            NaN  0.452291       0.866838E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4944                 NaN            NaN  0.496024       0.953752E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4936                 NaN            NaN  0.496913       0.950001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4920                 NaN            NaN  0.498541       0.950328E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4939                 NaN            NaN  0.496667       0.940913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.5124                 NaN            NaN  0.478602       0.903402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4688                 NaN            NaN  0.521365       0.980950E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4906                 NaN            NaN  0.500032       0.939615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4910                 NaN            NaN  0.499715       0.929517E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.5599                 NaN            NaN  0.432150       0.799893E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4138                 NaN            NaN  0.575608       0.106053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4809                 NaN            NaN  0.509676       0.937882E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4907                 NaN            NaN  0.500168       0.910514E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4838                 NaN            NaN  0.507036       0.920751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4815                 NaN            NaN  0.509251       0.920012E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4805                 NaN            NaN  0.510346       0.916383E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4806                 NaN            NaN  0.510282       0.913250E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4766                 NaN            NaN  0.514293       0.914360E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4799                 NaN            NaN  0.511072       0.905169E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4761                 NaN            NaN  0.514796       0.906589E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4745                 NaN            NaN  0.516436       0.905291E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.5205                 NaN            NaN  0.471275       0.821704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.6596                 NaN            NaN  0.334634       0.580896E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2377                 NaN            NaN  0.749295       0.129696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4702                 NaN            NaN  0.520815       0.894002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4675                 NaN            NaN  0.523541       0.894986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.7638                 NaN            NaN  0.232277       0.394280E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.1710                 NaN            NaN  0.815202       0.138324E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3407                 NaN            NaN  0.648361       0.109449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.5870                 NaN            NaN  0.406151       0.680566E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.4621                 NaN            NaN  0.529107       0.883590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.0472                 NaN            NaN  0.937182       0.156658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.8803                 NaN            NaN  0.117805       0.194130E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4634                 NaN            NaN  0.527927       0.868354E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.4548                 NaN            NaN  0.536425       0.878787E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        98.9716                 NaN            NaN   1.01187       0.164900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.9454                 NaN            NaN  0.536760E-001  0.898524E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.4659                 NaN            NaN  0.525621       0.849725E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.4440                 NaN            NaN  0.547150       0.882718E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.4539                 NaN            NaN  0.537500       0.864665E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.4534                 NaN            NaN  0.537981       0.861689E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.4537                 NaN            NaN  0.537731       0.858204E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.4527                 NaN            NaN  0.538771       0.855476E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.4510                 NaN            NaN  0.540495       0.854897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.4537                 NaN            NaN  0.537795       0.848528E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.4501                 NaN            NaN  0.541384       0.851884E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.4537                 NaN            NaN  0.537814       0.844561E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.4535                 NaN            NaN  0.538065       0.841807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.4518                 NaN            NaN  0.539761       0.842700E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.4523                 NaN            NaN  0.539273       0.838922E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.4526                 NaN            NaN  0.539022       0.837807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.4535                 NaN            NaN  0.538175       0.834561E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.4529                 NaN            NaN  0.538720       0.834044E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.4557                 NaN            NaN  0.536043       0.828163E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.4558                 NaN            NaN  0.535902       0.826662E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.4560                 NaN            NaN  0.535708       0.826056E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.8192                 NaN            NaN  0.284936                 NaN  0.895832                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.5460                 NaN            NaN  0.167416                 NaN   1.28662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.5479                 NaN            NaN  0.160583                 NaN   1.29148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.6268                 NaN            NaN  0.161983                 NaN   1.21121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.6276                 NaN            NaN  0.156407                 NaN   1.21598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.6518                 NaN            NaN  0.151926                 NaN   1.19630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.6791                 NaN            NaN  0.149003                 NaN   1.17192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.7019                 NaN            NaN  0.146498                 NaN   1.15159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.7260                 NaN            NaN  0.142517                 NaN   1.13148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.7472                 NaN            NaN  0.138460                 NaN   1.11437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.7682                 NaN            NaN  0.137829                 NaN   1.09393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.7916                 NaN            NaN  0.132223                 NaN   1.07618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.8133                 NaN            NaN  0.130007                 NaN   1.05665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6707                 NaN            NaN  0.141403                 NaN   1.18786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.0100                 NaN            NaN  0.104938                 NaN  0.885092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.8725                 NaN            NaN  0.120677                 NaN   1.00683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7445                 NaN            NaN  0.130375                 NaN   1.12514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.0144                 NaN            NaN  0.104915                 NaN  0.880718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.9636                 NaN            NaN  0.108089                 NaN  0.928333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.9407                 NaN            NaN  0.108733                 NaN  0.950556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.9587                 NaN            NaN  0.106135                 NaN  0.935118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.9730                 NaN            NaN  0.101703                 NaN  0.925279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.9903                 NaN            NaN  0.101132                 NaN  0.908610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.0041                 NaN            NaN  0.991701E-001            NaN  0.896710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.0232                 NaN            NaN  0.955242E-001            NaN  0.881277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.0350                 NaN            NaN  0.933834E-001            NaN  0.871666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.0489                 NaN            NaN  0.908696E-001            NaN  0.860229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.0621                 NaN            NaN  0.874476E-001            NaN  0.850474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.0781                 NaN            NaN  0.864782E-001            NaN  0.835440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.0918                 NaN            NaN  0.853732E-001            NaN  0.822834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.1019                 NaN            NaN  0.809793E-001            NaN  0.817103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.1151                 NaN            NaN  0.788625E-001            NaN  0.806045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.1269                 NaN            NaN  0.765221E-001            NaN  0.796618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9892                 NaN            NaN  0.848900E-001            NaN  0.925919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.2997                 NaN            NaN  0.615389E-001            NaN  0.638723                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.1556                 NaN            NaN  0.684205E-001            NaN  0.775985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.1765                 NaN            NaN  0.676993E-001            NaN  0.755826                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.1837                 NaN            NaN  0.661236E-001            NaN  0.750166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1942                 NaN            NaN  0.649041E-001            NaN  0.740880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.2000                 NaN            NaN  0.579582E-001            NaN  0.741994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.2151                 NaN            NaN  0.603952E-001            NaN  0.724488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.2210                 NaN            NaN  0.556844E-001            NaN  0.723277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2337                 NaN            NaN  0.546755E-001            NaN  0.711641                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.2431                 NaN            NaN  0.541621E-001            NaN  0.702729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.2513                 NaN            NaN  0.535082E-001            NaN  0.695186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.2603                 NaN            NaN  0.497729E-001            NaN  0.689928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2690                 NaN            NaN  0.471217E-001            NaN  0.683853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.2768                 NaN            NaN  0.458708E-001            NaN  0.677308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.2842                 NaN            NaN  0.430563E-001            NaN  0.672731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.2921                 NaN            NaN  0.414033E-001            NaN  0.666504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2979                 NaN            NaN  0.378481E-001            NaN  0.664284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.3079                 NaN            NaN  0.390215E-001            NaN  0.653042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
