|6.6.6
Archiving\03_Data\frac/QFM_m3/KHA22/KHA22_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1862.16        2500.00        99.4184                 NaN            NaN  0.565786       0.158251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3529                 NaN            NaN  0.629508       0.176010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4902                 NaN            NaN  0.495889       0.138823E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4246                 NaN            NaN  0.559781       0.156522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4232                 NaN            NaN  0.561093       0.157111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3468                 NaN            NaN  0.635403       0.177661E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.5102                 NaN            NaN  0.476524       0.132951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4307                 NaN            NaN  0.553825       0.154715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4309                 NaN            NaN  0.553632       0.154545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4332                 NaN            NaN  0.551385       0.154042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4375                 NaN            NaN  0.547166       0.152950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4324                 NaN            NaN  0.552252       0.153691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4361                 NaN            NaN  0.548658       0.152579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4357                 NaN            NaN  0.549080       0.152484E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4381                 NaN            NaN  0.546692       0.151664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4379                 NaN            NaN  0.546903       0.151499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4381                 NaN            NaN  0.546795       0.151147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4388                 NaN            NaN  0.546119       0.150403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4397                 NaN            NaN  0.545331       0.150000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4388                 NaN            NaN  0.546134       0.150198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4410                 NaN            NaN  0.544102       0.149000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4407                 NaN            NaN  0.544442       0.148780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4392                 NaN            NaN  0.545916       0.148772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4398                 NaN            NaN  0.545370       0.148082E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4404                 NaN            NaN  0.544804       0.147745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4396                 NaN            NaN  0.545679       0.147175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4392                 NaN            NaN  0.546078       0.146989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4389                 NaN            NaN  0.546436       0.146589E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4383                 NaN            NaN  0.547031       0.146233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3044                 NaN            NaN  0.677490       0.181299E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.6448                 NaN            NaN  0.346033       0.917200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3636                 NaN            NaN  0.620097       0.163146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3889                 NaN            NaN  0.595312       0.158071E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4840                 NaN            NaN  0.502946       0.131020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4337                 NaN            NaN  0.551898       0.144193E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4324                 NaN            NaN  0.553274       0.143725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4302                 NaN            NaN  0.555405       0.143841E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4320                 NaN            NaN  0.553767       0.142515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4523                 NaN            NaN  0.533999       0.136900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4031                 NaN            NaN  0.582010       0.148702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4274                 NaN            NaN  0.558341       0.142428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4272                 NaN            NaN  0.558664       0.141062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.5040                 NaN            NaN  0.483860       0.121551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3394                 NaN            NaN  0.644458       0.161101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4148                 NaN            NaN  0.570979       0.142513E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4253                 NaN            NaN  0.560831       0.138493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4170                 NaN            NaN  0.568938       0.140122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4141                 NaN            NaN  0.571928       0.140096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4124                 NaN            NaN  0.573678       0.139648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4122                 NaN            NaN  0.573840       0.139188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4070                 NaN            NaN  0.579065       0.139460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4106                 NaN            NaN  0.575564       0.138109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4058                 NaN            NaN  0.580342       0.138419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4036                 NaN            NaN  0.582600       0.138297E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4553                 NaN            NaN  0.532134       0.125586E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.6132                 NaN            NaN  0.377935       0.888241E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.1334                 NaN            NaN  0.846781       0.198391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3970                 NaN            NaN  0.589355       0.136876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3932                 NaN            NaN  0.593132       0.137101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.7307                 NaN            NaN  0.263305       0.604477E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.0545                 NaN            NaN  0.924282       0.212027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2467                 NaN            NaN  0.736551       0.167985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.5280                 NaN            NaN  0.461572       0.104495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3848                 NaN            NaN  0.601634       0.135748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        98.9107                 NaN            NaN   1.06526       0.240396E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.8627                 NaN            NaN  0.134265       0.298767E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3847                 NaN            NaN  0.601900       0.133662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3743                 NaN            NaN  0.612163       0.135315E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        98.8195                 NaN            NaN   1.15510       0.253895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.9372                 NaN            NaN  0.614093E-001  0.138640E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3853                 NaN            NaN  0.601571       0.131131E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3599                 NaN            NaN  0.626440       0.136259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3708                 NaN            NaN  0.615856       0.133535E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3695                 NaN            NaN  0.617153       0.133150E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3692                 NaN            NaN  0.617506       0.132694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3676                 NaN            NaN  0.619155       0.132388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3649                 NaN            NaN  0.621825       0.132405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3676                 NaN            NaN  0.619243       0.131431E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3630                 NaN            NaN  0.623744       0.132084E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3666                 NaN            NaN  0.620307       0.130994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3657                 NaN            NaN  0.621282       0.130676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3630                 NaN            NaN  0.623898       0.130873E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3631                 NaN            NaN  0.623907       0.130412E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3627                 NaN            NaN  0.624291       0.130282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3633                 NaN            NaN  0.623752       0.129871E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3620                 NaN            NaN  0.624971       0.129867E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3645                 NaN            NaN  0.622546       0.129046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3642                 NaN            NaN  0.622903       0.128890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3638                 NaN            NaN  0.623327       0.128856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.6530                 NaN            NaN  0.331591                 NaN   1.01544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3464                 NaN            NaN  0.194910                 NaN   1.45868                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3477                 NaN            NaN  0.187078                 NaN   1.46520                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4360                 NaN            NaN  0.188896                 NaN   1.37507                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4363                 NaN            NaN  0.182514                 NaN   1.38122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4628                 NaN            NaN  0.177448                 NaN   1.35976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.4929                 NaN            NaN  0.174180                 NaN   1.33289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5179                 NaN            NaN  0.171403                 NaN   1.31067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5445                 NaN            NaN  0.166875                 NaN   1.28862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5679                 NaN            NaN  0.162264                 NaN   1.26988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.5909                 NaN            NaN  0.161616                 NaN   1.24753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6169                 NaN            NaN  0.155211                 NaN   1.22787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6408                 NaN            NaN  0.152757                 NaN   1.20640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.4764                 NaN            NaN  0.166440                 NaN   1.35715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.8646                 NaN            NaN  0.123499                 NaN   1.01194                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7063                 NaN            NaN  0.142102                 NaN   1.15156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.5590                 NaN            NaN  0.153608                 NaN   1.28737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.8672                 NaN            NaN  0.123807                 NaN   1.00895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8083                 NaN            NaN  0.127650                 NaN   1.06401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7814                 NaN            NaN  0.128515                 NaN   1.09007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8015                 NaN            NaN  0.125523                 NaN   1.07295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8173                 NaN            NaN  0.120393                 NaN   1.06232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8363                 NaN            NaN  0.119827                 NaN   1.04391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8514                 NaN            NaN  0.117608                 NaN   1.03095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8729                 NaN            NaN  0.113367                 NaN   1.01372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8857                 NaN            NaN  0.110937                 NaN   1.00335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9010                 NaN            NaN  0.108056                 NaN  0.990913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9158                 NaN            NaN  0.104039                 NaN  0.980139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9337                 NaN            NaN  0.102966                 NaN  0.963339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9489                 NaN            NaN  0.101743                 NaN  0.949327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9600                 NaN            NaN  0.966089E-001            NaN  0.943388                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9747                 NaN            NaN  0.941551E-001            NaN  0.931186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9878                 NaN            NaN  0.914497E-001            NaN  0.920765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8278                 NaN            NaN  0.101492                 NaN   1.07072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.1869                 NaN            NaN  0.736719E-001            NaN  0.739411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0192                 NaN            NaN  0.819991E-001            NaN  0.898799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0431                 NaN            NaN  0.811684E-001            NaN  0.875766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0509                 NaN            NaN  0.793500E-001            NaN  0.869789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0624                 NaN            NaN  0.779676E-001            NaN  0.859586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0692                 NaN            NaN  0.696868E-001            NaN  0.861150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0860                 NaN            NaN  0.726518E-001            NaN  0.841393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0925                 NaN            NaN  0.670518E-001            NaN  0.840449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1066                 NaN            NaN  0.658886E-001            NaN  0.827499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1171                 NaN            NaN  0.653212E-001            NaN  0.817600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1261                 NaN            NaN  0.645997E-001            NaN  0.809333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1360                 NaN            NaN  0.601540E-001            NaN  0.803811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1460                 NaN            NaN  0.569755E-001            NaN  0.797015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1545                 NaN            NaN  0.555215E-001            NaN  0.789974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1629                 NaN            NaN  0.521536E-001            NaN  0.784994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1716                 NaN            NaN  0.501963E-001            NaN  0.778211                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1781                 NaN            NaN  0.459186E-001            NaN  0.775987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1892                 NaN            NaN  0.473952E-001            NaN  0.763432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
