|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.75/KHA22/KHA22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1561.55        2500.00                 NaN   99.3896       0.557749       0.526699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.08        2500.00                 NaN   99.3932       0.556585       0.502098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.61        2500.00                 NaN   99.4089       0.541111       0.499630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.14        2500.00                 NaN   99.3915       0.557179       0.512862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.67        2500.00                 NaN   99.4269       0.524419       0.486696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.20        2500.00                 NaN   99.4165       0.534315       0.491775E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.73        2500.00                 NaN   99.4209       0.530888       0.482445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.26        2500.00                 NaN   99.3532       0.583875       0.629416E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.79        2500.00                 NaN   99.5054       0.456335       0.382166E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.32        2500.00                 NaN   99.4323       0.521924       0.458150E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.85        2500.00                 NaN   99.4395       0.515385       0.451146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.38        2500.00                 NaN   99.4430       0.512081       0.449189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.91        2500.00                 NaN   99.4444       0.512458       0.431308E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.44        2500.00                 NaN   99.4476       0.509747       0.426803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.97        2500.00                 NaN   99.4584       0.499781       0.418391E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.50        2500.00                 NaN   99.3404       0.605678       0.539220E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.03        2500.00                 NaN   99.5831       0.372774       0.441503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.56        2500.00                 NaN   99.9963                 NaN  0.373113E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.09        2500.00                 NaN   98.9400       0.999382       0.605762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.62        2500.00                 NaN   99.4716       0.489660       0.387198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.15        2500.00                 NaN   99.4779       0.485911       0.362188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.68        2500.00                 NaN   99.4792       0.485177       0.356632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.21        2500.00                 NaN   99.4841       0.480267       0.356147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.74        2500.00                 NaN   99.4857       0.480083       0.342081E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.27        2500.00                 NaN   99.4915       0.474761       0.337041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.80        2500.00                 NaN   99.4931       0.474121       0.327864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.33        2500.00                 NaN   99.4977       0.469001       0.332578E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.86        2500.00                 NaN   99.5000       0.468641       0.313516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.39        2500.00                 NaN   99.5617       0.412594       0.256571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.92        2500.00                 NaN   99.4449       0.521889       0.332155E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.45        2500.00                 NaN   99.5108       0.459741       0.294707E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.98        2500.00                 NaN   99.4798       0.490810       0.293784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.51        2500.00                 NaN   99.5476       0.426616       0.257854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.04        2500.00                 NaN   99.3198       0.645952       0.342646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.57        2500.00                 NaN   99.7151       0.271965       0.129406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.10        2500.00                 NaN   99.5253       0.448406       0.263234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.63        2500.00                 NaN   99.6941       0.289450       0.164249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.16        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.69        2500.00                 NaN   98.8958        1.04808       0.561605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.22        2500.00                 NaN   99.5356       0.441420       0.230078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.75        2500.00                 NaN   99.5413       0.413214       0.454836E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.28        2500.00                 NaN   99.5390       0.460958       0.467740E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.81        2500.00                 NaN   99.5417       0.440119       0.181511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.34        2500.00                 NaN   99.1091       0.504377       0.440417E-001            NaN  0.342470                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.87        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.40        2500.00                 NaN   99.3378       0.106615                 NaN            NaN  0.555547                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.93        2500.00                 NaN   99.4123                 NaN  0.218148E-005            NaN  0.587736                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.46        2500.00                 NaN   99.3546       0.975861E-002            NaN            NaN  0.635642                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.99        2500.00                 NaN   99.5888                 NaN            NaN            NaN  0.411229                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.52        2500.00                 NaN   99.2948                 NaN            NaN            NaN  0.705186                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.05        2500.00                 NaN   99.4119                 NaN            NaN            NaN  0.588087                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.58        2500.00                 NaN   99.4088                 NaN            NaN            NaN  0.591205                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.11        2500.00                 NaN   99.4076                 NaN            NaN            NaN  0.592423                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.64        2500.00                 NaN   99.4055                 NaN            NaN            NaN  0.594512                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.17        2500.00                 NaN   99.3110                 NaN            NaN            NaN  0.161784       0.527245                 NaN            NaN            NaN            NaN            NaN
  1480.70        2500.00                 NaN   99.1138                 NaN            NaN            NaN  0.514050       0.372134                 NaN            NaN            NaN            NaN            NaN
  1479.23        2500.00                 NaN   99.1207                 NaN            NaN            NaN  0.509838       0.369476                 NaN            NaN            NaN            NaN            NaN
  1477.76        2500.00                 NaN   99.1282                 NaN            NaN            NaN  0.505908       0.365895                 NaN            NaN            NaN            NaN            NaN
  1476.29        2500.00                 NaN   99.1364                 NaN            NaN            NaN  0.501452       0.362130                 NaN            NaN            NaN            NaN            NaN
  1474.82        2500.00                 NaN   99.1436                 NaN            NaN            NaN  0.497247       0.359186                 NaN            NaN            NaN            NaN            NaN
  1473.35        2500.00                 NaN   99.1511                 NaN            NaN            NaN  0.493638       0.355285                 NaN            NaN            NaN            NaN            NaN
  1471.88        2500.00                 NaN   99.1575                 NaN            NaN            NaN  0.489636       0.352847                 NaN            NaN            NaN            NaN            NaN
  1470.41        2500.00                 NaN   99.1653                 NaN            NaN            NaN  0.485578       0.349171                 NaN            NaN            NaN            NaN            NaN
  1468.94        2500.00                 NaN   98.8035       0.478765E-001            NaN            NaN  0.701294       0.447316                 NaN            NaN            NaN            NaN            NaN
  1467.47        2500.00                 NaN   99.6992                 NaN            NaN            NaN  0.175142       0.125661                 NaN            NaN            NaN            NaN            NaN
  1466.00        2500.00                 NaN   99.0406                 NaN            NaN            NaN  0.558614       0.400804                 NaN            NaN            NaN            NaN            NaN
  1464.53        2500.00                 NaN   99.1920                 NaN            NaN            NaN  0.470545       0.337467                 NaN            NaN            NaN            NaN            NaN
  1463.06        2500.00                 NaN   99.1975                 NaN            NaN            NaN  0.334209       0.468262                 NaN            NaN            NaN            NaN            NaN
  1461.59        2500.00                 NaN   99.2055       0.104300E-001            NaN            NaN  0.463951       0.320129                 NaN            NaN            NaN            NaN            NaN
  1460.12        2500.00                 NaN   99.2111       0.121637E-002            NaN            NaN  0.327282       0.460388                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00                 NaN   99.2111                 NaN            NaN            NaN  0.461951       0.326942                 NaN            NaN            NaN            NaN            NaN
  1457.18        2500.00                 NaN   99.2277       0.749409E-002            NaN            NaN  0.313542       0.451272                 NaN            NaN            NaN            NaN            NaN
  1455.71        2500.00                 NaN   99.2286       0.218941E-001            NaN            NaN  0.297186       0.452348                 NaN            NaN            NaN            NaN            NaN
  1454.24        2500.00                 NaN   99.2340                 NaN            NaN            NaN  0.447878       0.318074                 NaN            NaN            NaN            NaN            NaN
  1452.77        2500.00                 NaN   99.2422       0.313357E-002            NaN            NaN  0.310918       0.443715                 NaN            NaN            NaN            NaN            NaN
  1451.30        2500.00                 NaN   99.2394                 NaN            NaN            NaN  0.322535       0.438095                 NaN            NaN            NaN            NaN            NaN
  1449.83        2500.00                 NaN   99.2586       0.818029E-004            NaN            NaN  0.299649       0.441654                 NaN            NaN            NaN            NaN            NaN
  1448.36        2500.00                 NaN   99.2572       0.868279E-002            NaN            NaN  0.297903       0.436204                 NaN            NaN            NaN            NaN            NaN
  1446.89        2500.00                 NaN   99.2623       0.841935E-002            NaN            NaN  0.433596       0.295719                 NaN            NaN            NaN            NaN            NaN
  1445.42        2500.00                 NaN   98.8206       0.265661E-001            NaN            NaN  0.696835       0.456007                 NaN            NaN            NaN            NaN            NaN
  1443.95        2500.00                 NaN   99.7227                 NaN            NaN            NaN  0.114514       0.162796                 NaN            NaN            NaN            NaN            NaN
  1442.48        2500.00                 NaN   99.2778       0.719458E-002            NaN            NaN  0.290102       0.424863                 NaN            NaN            NaN            NaN            NaN
  1441.01        2500.00                 NaN   99.2844       0.108193E-002            NaN            NaN  0.293421       0.421106                 NaN            NaN            NaN            NaN            NaN
  1439.54        2500.00                 NaN   99.2884       0.668444E-002            NaN            NaN  0.418922       0.285995                 NaN            NaN            NaN            NaN            NaN
  1438.07        2500.00                 NaN   99.2938       0.751724E-002            NaN            NaN  0.282185       0.416517                 NaN            NaN            NaN            NaN            NaN
  1436.60        2500.00                 NaN   99.2983       0.551995E-001            NaN            NaN  0.416079       0.230398                 NaN            NaN            NaN            NaN            NaN
  1435.13        2500.00                 NaN   99.3040                 NaN            NaN            NaN  0.285229       0.410812                 NaN            NaN            NaN            NaN            NaN
  1433.66        2500.00                 NaN   99.3080       0.195859E-002            NaN            NaN  0.408995       0.281066                 NaN            NaN            NaN            NaN            NaN
  1432.19        2500.00                 NaN   99.3121                 NaN            NaN            NaN  0.407215       0.280681                 NaN            NaN            NaN            NaN            NaN
  1430.72        2500.00                 NaN   99.3173       0.225665E-001            NaN            NaN  0.255317       0.404768                 NaN            NaN            NaN            NaN            NaN
  1429.25        2500.00                 NaN   98.4797                 NaN            NaN            NaN  0.426980       0.675441       0.417886                 NaN            NaN            NaN            NaN
  1427.78        2500.00                 NaN   98.4206                 NaN  0.182533E-002            NaN  0.421670       0.702653       0.453251                 NaN            NaN            NaN            NaN
  1426.31        2500.00                 NaN   98.4307                 NaN  0.151508                 NaN  0.497377       0.447058       0.473399                 NaN            NaN            NaN            NaN
  1424.84        2500.00                 NaN   98.4566                 NaN  0.150145                 NaN  0.439928       0.487569       0.465765                 NaN            NaN            NaN            NaN
  1423.37        2500.00                 NaN   98.4826                 NaN  0.149191                 NaN  0.477198       0.432893       0.458150                 NaN            NaN            NaN            NaN
  1421.90        2500.00                 NaN   98.5099                 NaN  0.147549                 NaN  0.467800       0.425087       0.449681                 NaN            NaN            NaN            NaN
  1420.43        2500.00                 NaN   98.5316                 NaN  0.146966                 NaN  0.459327       0.418550       0.443518                 NaN            NaN            NaN            NaN
  1418.96        2500.00                 NaN   98.5577                 NaN  0.145423                 NaN  0.449830       0.411367       0.435640                 NaN            NaN            NaN            NaN
  1417.49        2500.00                 NaN   98.5812                 NaN  0.144302                 NaN  0.404922       0.441096       0.428517                 NaN            NaN            NaN            NaN
  1416.02        2500.00                 NaN   98.6032                 NaN  0.143376                 NaN  0.398650       0.432757       0.422000                 NaN            NaN            NaN            NaN
  1414.55        2500.00                 NaN   98.6255                 NaN  0.142365                 NaN  0.392361       0.424389       0.415357                 NaN            NaN            NaN            NaN
  1413.08        2500.00                 NaN   98.6394                 NaN  0.143408                 NaN  0.416273       0.389639       0.411309                 NaN            NaN            NaN            NaN
  1411.61        2500.00                 NaN   98.6735                 NaN  0.138454                 NaN  0.379033       0.408651       0.400393                 NaN            NaN            NaN            NaN
  1410.14        2500.00                 NaN   98.6879                 NaN  0.139164                 NaN  0.401499       0.374948       0.396531                 NaN            NaN            NaN            NaN
  1408.67        2500.00                 NaN   98.7081                 NaN  0.138054                 NaN  0.393959       0.369456       0.390410                 NaN            NaN            NaN            NaN
  1407.20        2500.00                 NaN   98.7270                 NaN  0.137367                 NaN  0.364137       0.386653       0.384809                 NaN            NaN            NaN            NaN
  1405.73        2500.00                 NaN   98.7463                 NaN  0.136303                 NaN  0.379220       0.359325       0.378890                 NaN            NaN            NaN            NaN
  1404.26        2500.00                 NaN   98.7649                 NaN  0.134947                 NaN  0.353059       0.373833       0.373309                 NaN            NaN            NaN            NaN
  1402.79        2500.00                 NaN   98.7827                 NaN  0.134183                 NaN  0.348293       0.366871       0.367918                 NaN            NaN            NaN            NaN
  1401.32        2500.00                 NaN   98.8003                 NaN  0.133260                 NaN  0.343554       0.360265       0.362606                 NaN            NaN            NaN            NaN
  1399.85        2500.00                 NaN   98.8173                 NaN  0.132451                 NaN  0.338671       0.354121       0.357478                 NaN            NaN            NaN            NaN
  1398.38        2500.00                 NaN   98.8346                 NaN  0.131295                 NaN  0.333650       0.348212       0.352281                 NaN            NaN            NaN            NaN
  1396.91        2500.00                 NaN   98.8503                 NaN  0.130229                 NaN  0.329052       0.342744       0.347682                 NaN            NaN            NaN            NaN
  1395.44        2500.00                 NaN   98.8668                 NaN  0.129814                 NaN  0.336016       0.325067       0.342302                 NaN            NaN            NaN            NaN
  1393.97        2500.00                 NaN   98.8829                 NaN  0.128626                 NaN  0.330701       0.320338       0.337408                 NaN            NaN            NaN            NaN
  1392.50        2500.00                 NaN   98.8974                 NaN  0.127517                 NaN  0.326033       0.316072       0.333000                 NaN            NaN            NaN            NaN
  1391.03        2500.00                 NaN   98.9111                 NaN  0.127528                 NaN  0.312478       0.319884       0.329044                 NaN            NaN            NaN            NaN
  1389.56        2500.00                 NaN   98.9285                 NaN  0.125456                 NaN  0.306816       0.315707       0.323516                 NaN            NaN            NaN            NaN
  1388.09        2500.00                 NaN   98.9414                 NaN  0.124871                 NaN  0.303508       0.310648       0.319545                 NaN            NaN            NaN            NaN
  1386.62        2500.00                 NaN   98.9493                 NaN  0.123384                 NaN  0.309886       0.299491       0.317922                 NaN            NaN            NaN            NaN
  1385.15        2500.00                 NaN   98.9752                 NaN  0.123694                 NaN  0.295063       0.297264       0.308731                 NaN            NaN            NaN            NaN
  1383.68        2500.00                 NaN   98.9825                 NaN  0.122277                 NaN  0.291991       0.296323       0.306896                 NaN            NaN            NaN            NaN
  1382.21        2500.00                 NaN   98.9951                 NaN  0.121539                 NaN  0.291875       0.288442       0.303065                 NaN            NaN            NaN            NaN
  1380.74        2500.00                 NaN   99.0076                 NaN  0.120716                 NaN  0.287623       0.284905       0.299112                 NaN            NaN            NaN            NaN
  1379.27        2500.00                 NaN   99.0202                 NaN  0.119545                 NaN  0.283830       0.281093       0.295288                 NaN            NaN            NaN            NaN
  1377.80        2500.00                 NaN   99.0327                 NaN  0.118776                 NaN  0.279366       0.277780       0.291375                 NaN            NaN            NaN            NaN
  1376.33        2500.00                 NaN   99.0442                 NaN  0.118321                 NaN  0.274330       0.275141       0.287998                 NaN            NaN            NaN            NaN
  1374.86        2500.00                 NaN   99.0573                 NaN  0.116824                 NaN  0.271771       0.270314       0.283806                 NaN            NaN            NaN            NaN
  1373.39        2500.00                 NaN   99.0682                 NaN  0.115810                 NaN  0.267779       0.267866       0.280367                 NaN            NaN            NaN            NaN
  1371.92        2500.00                 NaN   99.0795                 NaN  0.115068                 NaN  0.264433       0.264177       0.276804                 NaN            NaN            NaN            NaN
  1370.45        2500.00                 NaN   99.0906                 NaN  0.114301                 NaN  0.260697       0.260979       0.273439                 NaN            NaN            NaN            NaN
  1368.98        2500.00                 NaN   99.1009                 NaN  0.113819                 NaN  0.258094       0.256814       0.270356                 NaN            NaN            NaN            NaN
  1367.51        2500.00                 NaN   99.1124                 NaN  0.112526                 NaN  0.254488       0.253977       0.266624                 NaN            NaN            NaN            NaN
  1366.04        2500.00                 NaN   99.1231                 NaN  0.111287                 NaN  0.251510       0.250947       0.263161                 NaN            NaN            NaN            NaN
  1364.57        2500.00                 NaN   99.1329                 NaN  0.110683                 NaN  0.248577       0.247569       0.260234                 NaN            NaN            NaN            NaN
  1363.10        2500.00                 NaN   99.1371                 NaN  0.107269                 NaN  0.252931       0.243055       0.259602                 NaN            NaN            NaN            NaN
  1361.63        2500.00                 NaN   99.1588                 NaN  0.111156                 NaN  0.234139       0.244400       0.251523                 NaN            NaN            NaN            NaN
  1360.16        2500.00                 NaN   99.1628                 NaN  0.107967                 NaN  0.238363       0.240051       0.250811                 NaN            NaN            NaN            NaN
  1358.69        2500.00                 NaN   99.1708                 NaN  0.108758                 NaN  0.238364       0.233583       0.248537                 NaN            NaN            NaN            NaN
  1357.22        2500.00                 NaN   99.1825                 NaN  0.104513                 NaN  0.234124       0.234726       0.244131                 NaN            NaN            NaN            NaN
  1355.75        2500.00                 NaN   99.1906                 NaN  0.105043                 NaN  0.230523       0.231848       0.242030                 NaN            NaN            NaN            NaN
  1354.28        2500.00                 NaN   99.1996                 NaN  0.104399                 NaN  0.227302       0.229507       0.239145                 NaN            NaN            NaN            NaN
  1352.81        2500.00                 NaN   99.2086                 NaN  0.103020                 NaN  0.225648       0.226451       0.236301                 NaN            NaN            NaN            NaN
  1351.34        2500.00                 NaN   99.2169                 NaN  0.102365                 NaN  0.224042       0.222970       0.233720                 NaN            NaN            NaN            NaN
  1349.87        2500.00                 NaN   99.2257                 NaN  0.100947                 NaN  0.221496       0.221058       0.230806                 NaN            NaN            NaN            NaN
  1348.40        2500.00                 NaN   99.2338                 NaN  0.100029                 NaN  0.219008       0.218942       0.228205                 NaN            NaN            NaN            NaN
  1346.93        2500.00                 NaN   99.2422                 NaN  0.994407E-001            NaN  0.216729       0.216055       0.225615                 NaN            NaN            NaN            NaN
  1345.46        2500.00                 NaN   99.2492                 NaN  0.982202E-001            NaN  0.215210       0.213972       0.223447                 NaN            NaN            NaN            NaN
  1343.99        2500.00                 NaN   99.2590                 NaN  0.969437E-001            NaN  0.211765       0.212227       0.220085                 NaN            NaN            NaN            NaN
  1342.52        2500.00                 NaN   99.2657                 NaN  0.961284E-001            NaN  0.209361       0.210805       0.218016                 NaN            NaN            NaN            NaN
  1341.05        2500.00                 NaN   99.2735                 NaN  0.951056E-001            NaN  0.206981       0.208881       0.215557                 NaN            NaN            NaN            NaN
  1339.58        2500.00                 NaN   99.2811                 NaN  0.940846E-001            NaN  0.204662       0.207031       0.213114                 NaN            NaN            NaN            NaN
  1338.11        2500.00                 NaN   99.2884                 NaN  0.931443E-001            NaN  0.202305       0.205313       0.210790                 NaN            NaN            NaN            NaN
  1336.64        2500.00                 NaN   99.2959                 NaN  0.917601E-001            NaN  0.204107       0.199851       0.208381                 NaN            NaN            NaN            NaN
  1335.17        2500.00                 NaN   99.3029                 NaN  0.906431E-001            NaN  0.202521       0.197958       0.205979                 NaN            NaN            NaN            NaN
  1333.70        2500.00                 NaN   99.3099                 NaN  0.897750E-001            NaN  0.200874       0.195621       0.203816                 NaN            NaN            NaN            NaN
  1332.23        2500.00                 NaN   99.3164                 NaN  0.898259E-001            NaN  0.197681       0.194130       0.201964                 NaN            NaN            NaN            NaN
  1330.76        2500.00                 NaN   99.3242                 NaN  0.866778E-001            NaN  0.199217       0.190961       0.198923                 NaN            NaN            NaN            NaN
  1329.29        2500.00                 NaN   99.3302                 NaN  0.863040E-001            NaN  0.197267       0.188993       0.197199                 NaN            NaN            NaN            NaN
  1327.82        2500.00                 NaN   99.3366                 NaN  0.853278E-001            NaN  0.195736       0.187210       0.195166                 NaN            NaN            NaN            NaN
  1326.35        2500.00                 NaN   99.3434                 NaN  0.839973E-001            NaN  0.194741       0.184966       0.192931                 NaN            NaN            NaN            NaN
  1324.88        2500.00                 NaN   99.3494                 NaN  0.832576E-001            NaN  0.193305       0.182790       0.191203                 NaN            NaN            NaN            NaN
  1323.41        2500.00                 NaN   99.3528                 NaN  0.835327E-001            NaN  0.192774       0.180394       0.190515                 NaN            NaN            NaN            NaN
  1321.94        2500.00                 NaN   99.3652                 NaN  0.797505E-001            NaN  0.179419       0.190219       0.185371                 NaN            NaN            NaN            NaN
  1320.47        2500.00                 NaN   99.3695                 NaN  0.785106E-001            NaN  0.191640       0.176208       0.184179                 NaN            NaN            NaN            NaN
  1319.00        2500.00                 NaN   99.3737                 NaN  0.781377E-001            NaN  0.175004       0.190081       0.183053                 NaN            NaN            NaN            NaN
  1317.53        2500.00                 NaN   99.3799                 NaN  0.769919E-001            NaN  0.173156       0.189069       0.180886                 NaN            NaN            NaN            NaN
  1316.06        2500.00                 NaN   98.7224                 NaN  0.151962                 NaN  0.253574       0.198189       0.258376       0.415509                 NaN            NaN            NaN
  1314.59        2500.00                 NaN   79.2586                 NaN   2.41066                 NaN  0.402971        2.71622        2.57641        12.6351                 NaN            NaN            NaN
  1313.12        2500.00                 NaN   82.2431                 NaN   2.14076                 NaN   2.41993       0.175007        2.21647        10.8048                 NaN            NaN            NaN
  1311.65        2500.00                 NaN   84.5137                 NaN   1.93150                 NaN   2.19460       0.635997E-002   1.94236        9.41151                 NaN            NaN            NaN
  1310.18        2500.00                 NaN   86.3357                 NaN   1.70821                 NaN   1.95993                 NaN   1.72143        8.27472                 NaN            NaN            NaN
  1308.71        2500.00                 NaN   87.8249                 NaN   1.52445                 NaN   1.76244                 NaN   1.54009        7.34807                 NaN            NaN            NaN
  1307.24        2500.00                 NaN   89.0417                 NaN   1.37693                 NaN   1.59898                 NaN   1.39188        6.59051                 NaN            NaN            NaN
  1305.77        2500.00                 NaN   90.0965                 NaN   1.24708                 NaN   1.45921                 NaN   1.26296        5.93424                 NaN            NaN            NaN
  1304.30        2500.00                 NaN   90.9916                 NaN   1.13813                 NaN   1.33792                 NaN   1.15340        5.37892                 NaN            NaN            NaN
  1302.83        2500.00                 NaN   91.7544                 NaN   1.04813                 NaN   1.23090                 NaN   1.06002        4.90651                 NaN            NaN            NaN
  1301.36        2500.00                 NaN   92.4209                 NaN  0.967151                 NaN   1.14062                 NaN  0.978026        4.49334                 NaN            NaN            NaN
  1299.89        2500.00                 NaN   92.9973                 NaN  0.896512                 NaN   1.06433                 NaN  0.907106        4.13473                 NaN            NaN            NaN
  1298.42        2500.00                 NaN   93.5051                 NaN  0.835722                 NaN  0.994223                 NaN  0.844473        3.82046                 NaN            NaN            NaN
  1296.95        2500.00                 NaN   93.5727                 NaN  0.833392                 NaN  0.978531                 NaN  0.842148        3.77328                 NaN            NaN            NaN
  1295.48        2500.00                 NaN   94.7358                 NaN  0.678673                 NaN  0.840481                 NaN  0.686306        3.05875                 NaN            NaN            NaN
  1294.01        2500.00                 NaN   94.7000                 NaN  0.688334                 NaN  0.838251                 NaN  0.696716        3.07672                 NaN            NaN            NaN
  1292.53        2500.00                 NaN   95.0296                 NaN  0.647321                 NaN  0.794820                 NaN  0.655204        2.87302                 NaN            NaN            NaN
  1291.06        2500.00                 NaN   95.3049                 NaN  0.613278                 NaN  0.759331                 NaN  0.621080        2.70143                 NaN            NaN            NaN
  1289.59        2500.00                 NaN   95.3143                 NaN  0.596406                 NaN  0.762827                 NaN  0.619153        2.68032       0.269548E-001            NaN            NaN
