|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.75/KHA22/KHA22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1568.90        2500.00                 NaN   99.4500       0.501558       0.484152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.43        2500.00                 NaN   99.4586       0.494433       0.469701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.96        2500.00                 NaN   99.4589       0.495644       0.454317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.49        2500.00                 NaN   99.4680       0.485370       0.466101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.02        2500.00                 NaN   99.4716       0.482974       0.454200E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.55        2500.00                 NaN   99.4730       0.482441       0.445601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.08        2500.00                 NaN   99.4762       0.481342       0.424833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.61        2500.00                 NaN   99.4901       0.467683       0.422447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.14        2500.00                 NaN   99.4752       0.481458       0.433385E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.67        2500.00                 NaN   99.5059       0.452961       0.411186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.20        2500.00                 NaN   99.4971       0.461397       0.415286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.73        2500.00                 NaN   99.5010       0.458288       0.407186E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.26        2500.00                 NaN   99.4437       0.503235       0.530584E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.79        2500.00                 NaN   99.5741       0.393652       0.322245E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.32        2500.00                 NaN   99.5113       0.450092       0.386158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.85        2500.00                 NaN   99.5176       0.444370       0.380153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.38        2500.00                 NaN   99.5208       0.441343       0.378330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.91        2500.00                 NaN   99.5221       0.441552       0.363181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.44        2500.00                 NaN   99.5251       0.438998       0.359095E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.97        2500.00                 NaN   99.5344       0.430371       0.351932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.50        2500.00                 NaN   99.4335       0.521224       0.453162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.03        2500.00                 NaN   99.6422       0.320720       0.371014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.56        2500.00                 NaN   99.9969                 NaN  0.313315E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.09        2500.00                 NaN   99.0888       0.860249       0.509098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.62        2500.00                 NaN   99.5465       0.421025       0.324996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.15        2500.00                 NaN   99.5519       0.417674       0.303864E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.68        2500.00                 NaN   99.5532       0.416907       0.299058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.21        2500.00                 NaN   99.5576       0.412579       0.298559E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.74        2500.00                 NaN   99.5590       0.412308       0.286635E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.27        2500.00                 NaN   99.5641       0.407625       0.282328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.80        2500.00                 NaN   99.5656       0.406943       0.274505E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.33        2500.00                 NaN   99.5698       0.402414       0.278337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.86        2500.00                 NaN   99.5718       0.401971       0.262260E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.39        2500.00                 NaN   99.6247       0.353819       0.214509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.92        2500.00                 NaN   99.5248       0.447443       0.277679E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.45        2500.00                 NaN   99.5813       0.394045       0.246249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.98        2500.00                 NaN   99.5548       0.420649       0.245445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.51        2500.00                 NaN   99.6131       0.365392       0.215231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.04        2500.00                 NaN   99.4183       0.553132       0.285230E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.57        2500.00                 NaN   99.7565       0.232755       0.107924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.10        2500.00                 NaN   99.5943       0.383722       0.219472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.63        2500.00                 NaN   99.7387       0.247607       0.136869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.16        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.69        2500.00                 NaN   99.0562       0.896984       0.468010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.22        2500.00                 NaN   99.6035       0.377320       0.191494E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.75        2500.00                 NaN   99.6091       0.353105       0.378406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.28        2500.00                 NaN   99.6062       0.393823       0.388987E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.81        2500.00                 NaN   99.6090       0.375922       0.150856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.34        2500.00                 NaN   99.2383       0.430868       0.365950E-001            NaN  0.294233                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.87        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.40        2500.00                 NaN   99.4321       0.909962E-001            NaN            NaN  0.476859                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.93        2500.00                 NaN   99.4958                 NaN  0.181009E-005            NaN  0.504174                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.46        2500.00                 NaN   99.4467       0.832047E-002            NaN            NaN  0.545021                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.99        2500.00                 NaN   99.6476                 NaN            NaN            NaN  0.352415                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.52        2500.00                 NaN   99.3957                 NaN            NaN            NaN  0.604343                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.05        2500.00                 NaN   99.4964                 NaN            NaN            NaN  0.503559                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.58        2500.00                 NaN   99.4939                 NaN            NaN            NaN  0.506083                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.11        2500.00                 NaN   99.4932                 NaN            NaN            NaN  0.506831                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.64        2500.00                 NaN   99.4916                 NaN            NaN            NaN  0.508410                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.17        2500.00                 NaN   99.4105                 NaN            NaN            NaN  0.138783       0.450762                 NaN            NaN            NaN            NaN            NaN
  1480.70        2500.00                 NaN   99.2411                 NaN            NaN            NaN  0.440876       0.318057                 NaN            NaN            NaN            NaN            NaN
  1479.23        2500.00                 NaN   99.2474                 NaN            NaN            NaN  0.437049       0.315590                 NaN            NaN            NaN            NaN            NaN
  1477.76        2500.00                 NaN   99.2542                 NaN            NaN            NaN  0.433461       0.312346                 NaN            NaN            NaN            NaN            NaN
  1476.29        2500.00                 NaN   99.2616                 NaN            NaN            NaN  0.429473       0.308948                 NaN            NaN            NaN            NaN            NaN
  1474.82        2500.00                 NaN   99.2681                 NaN            NaN            NaN  0.425631       0.306240                 NaN            NaN            NaN            NaN            NaN
  1473.35        2500.00                 NaN   99.2749                 NaN            NaN            NaN  0.422319       0.302775                 NaN            NaN            NaN            NaN            NaN
  1471.88        2500.00                 NaN   99.2808                 NaN            NaN            NaN  0.418698       0.300503                 NaN            NaN            NaN            NaN            NaN
  1470.41        2500.00                 NaN   99.2877                 NaN            NaN            NaN  0.415048       0.297208                 NaN            NaN            NaN            NaN            NaN
  1468.94        2500.00                 NaN   98.9792       0.405116E-001            NaN            NaN  0.599477       0.380764                 NaN            NaN            NaN            NaN            NaN
  1467.47        2500.00                 NaN   99.7438                 NaN            NaN            NaN  0.149431       0.106769                 NaN            NaN            NaN            NaN            NaN
  1466.00        2500.00                 NaN   99.1825                 NaN            NaN            NaN  0.476867       0.340621                 NaN            NaN            NaN            NaN            NaN
  1464.53        2500.00                 NaN   99.3120                 NaN            NaN            NaN  0.401422       0.286572                 NaN            NaN            NaN            NaN            NaN
  1463.06        2500.00                 NaN   99.3171                 NaN            NaN            NaN  0.283646       0.399230                 NaN            NaN            NaN            NaN            NaN
  1461.59        2500.00                 NaN   99.3243       0.879632E-002            NaN            NaN  0.395387       0.271528                 NaN            NaN            NaN            NaN            NaN
  1460.12        2500.00                 NaN   99.3293       0.102534E-002            NaN            NaN  0.277454       0.392183                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00                 NaN   99.3299                 NaN            NaN            NaN  0.393106       0.276949                 NaN            NaN            NaN            NaN            NaN
  1457.18        2500.00                 NaN   99.3443       0.630847E-002            NaN            NaN  0.265443       0.383989                 NaN            NaN            NaN            NaN            NaN
  1455.71        2500.00                 NaN   99.3454       0.184186E-001            NaN            NaN  0.251443       0.384707                 NaN            NaN            NaN            NaN            NaN
  1454.24        2500.00                 NaN   99.3503                 NaN            NaN            NaN  0.380755       0.268994                 NaN            NaN            NaN            NaN            NaN
  1452.77        2500.00                 NaN   99.3576       0.263306E-002            NaN            NaN  0.262766       0.377012                 NaN            NaN            NaN            NaN            NaN
  1451.30        2500.00                 NaN   99.3556                 NaN            NaN            NaN  0.272392       0.372046                 NaN            NaN            NaN            NaN            NaN
  1449.83        2500.00                 NaN   99.3722       0.686504E-004            NaN            NaN  0.252912       0.374850                 NaN            NaN            NaN            NaN            NaN
  1448.36        2500.00                 NaN   99.3714       0.728245E-002            NaN            NaN  0.251287       0.370042                 NaN            NaN            NaN            NaN            NaN
  1446.89        2500.00                 NaN   99.3760       0.705646E-002            NaN            NaN  0.367625       0.249293                 NaN            NaN            NaN            NaN            NaN
  1445.42        2500.00                 NaN   99.0029       0.222621E-001            NaN            NaN  0.590524       0.384306                 NaN            NaN            NaN            NaN            NaN
  1443.95        2500.00                 NaN   99.7659                 NaN            NaN            NaN  0.963505E-001  0.137794                 NaN            NaN            NaN            NaN            NaN
  1442.48        2500.00                 NaN   99.3902       0.601935E-002            NaN            NaN  0.244085       0.359679                 NaN            NaN            NaN            NaN            NaN
  1441.01        2500.00                 NaN   99.3961       0.904569E-003            NaN            NaN  0.246729       0.356292                 NaN            NaN            NaN            NaN            NaN
  1439.54        2500.00                 NaN   99.3998       0.558554E-002            NaN            NaN  0.354280       0.240347                 NaN            NaN            NaN            NaN            NaN
  1438.07        2500.00                 NaN   99.4047       0.627686E-002            NaN            NaN  0.236978       0.352026                 NaN            NaN            NaN            NaN            NaN
  1436.60        2500.00                 NaN   99.4091       0.460572E-001            NaN            NaN  0.351457       0.193352                 NaN            NaN            NaN            NaN            NaN
  1435.13        2500.00                 NaN   99.4139                 NaN            NaN            NaN  0.239254       0.346859                 NaN            NaN            NaN            NaN            NaN
  1433.66        2500.00                 NaN   99.4177       0.163227E-002            NaN            NaN  0.345117       0.235579                 NaN            NaN            NaN            NaN            NaN
  1432.19        2500.00                 NaN   99.4214                 NaN            NaN            NaN  0.343453       0.235110                 NaN            NaN            NaN            NaN            NaN
  1430.72        2500.00                 NaN   99.4263       0.187832E-001            NaN            NaN  0.213719       0.341190                 NaN            NaN            NaN            NaN            NaN
  1429.25        2500.00                 NaN   98.6530                 NaN            NaN            NaN  0.359893       0.565285       0.421817                 NaN            NaN            NaN            NaN
  1427.78        2500.00                 NaN   98.5986                 NaN  0.146698E-002            NaN  0.355142       0.587530       0.457295                 NaN            NaN            NaN            NaN
  1426.31        2500.00                 NaN   98.6095                 NaN  0.121574                 NaN  0.415422       0.376170       0.477307                 NaN            NaN            NaN            NaN
  1424.84        2500.00                 NaN   98.6339                 NaN  0.120281                 NaN  0.369781       0.406753       0.469287                 NaN            NaN            NaN            NaN
  1423.37        2500.00                 NaN   98.6582                 NaN  0.119308                 NaN  0.397678       0.363540       0.461295                 NaN            NaN            NaN            NaN
  1421.90        2500.00                 NaN   98.6837                 NaN  0.117806                 NaN  0.389437       0.356606       0.452453                 NaN            NaN            NaN            NaN
  1420.43        2500.00                 NaN   98.7043                 NaN  0.117103                 NaN  0.381878       0.350800       0.445941                 NaN            NaN            NaN            NaN
  1418.96        2500.00                 NaN   98.7285                 NaN  0.115713                 NaN  0.373612       0.344440       0.437714                 NaN            NaN            NaN            NaN
  1417.49        2500.00                 NaN   98.7504                 NaN  0.114641                 NaN  0.338711       0.365945       0.430255                 NaN            NaN            NaN            NaN
  1416.02        2500.00                 NaN   98.7711                 NaN  0.113709                 NaN  0.333158       0.358613       0.423414                 NaN            NaN            NaN            NaN
  1414.55        2500.00                 NaN   98.7919                 NaN  0.112723                 NaN  0.327582       0.351311       0.416455                 NaN            NaN            NaN            NaN
  1413.08        2500.00                 NaN   98.8055                 NaN  0.113304                 NaN  0.344124       0.324942       0.412107                 NaN            NaN            NaN            NaN
  1411.61        2500.00                 NaN   98.8365                 NaN  0.109269                 NaN  0.315809       0.337497       0.400880                 NaN            NaN            NaN            NaN
  1410.14        2500.00                 NaN   98.8504                 NaN  0.109628                 NaN  0.331183       0.312082       0.396735                 NaN            NaN            NaN            NaN
  1408.67        2500.00                 NaN   98.8692                 NaN  0.108591                 NaN  0.324625       0.307222       0.390332                 NaN            NaN            NaN            NaN
  1407.20        2500.00                 NaN   98.8869                 NaN  0.107873                 NaN  0.302491       0.318237       0.384458                 NaN            NaN            NaN            NaN
  1405.73        2500.00                 NaN   98.9049                 NaN  0.106858                 NaN  0.311790       0.298190       0.378274                 NaN            NaN            NaN            NaN
  1404.26        2500.00                 NaN   98.9222                 NaN  0.105607                 NaN  0.292735       0.306987       0.372435                 NaN            NaN            NaN            NaN
  1402.79        2500.00                 NaN   98.9390                 NaN  0.104834                 NaN  0.288474       0.300943       0.366794                 NaN            NaN            NaN            NaN
  1401.32        2500.00                 NaN   98.9553                 NaN  0.103942                 NaN  0.284274       0.295198       0.361240                 NaN            NaN            NaN            NaN
  1399.85        2500.00                 NaN   98.9712                 NaN  0.103133                 NaN  0.279961       0.289837       0.355875                 NaN            NaN            NaN            NaN
  1398.38        2500.00                 NaN   98.9872                 NaN  0.102082                 NaN  0.275548       0.284707       0.350449                 NaN            NaN            NaN            NaN
  1396.91        2500.00                 NaN   99.0019                 NaN  0.101078                 NaN  0.271474       0.279912       0.345625                 NaN            NaN            NaN            NaN
  1395.44        2500.00                 NaN   99.0173                 NaN  0.100589                 NaN  0.274137       0.267923       0.340032                 NaN            NaN            NaN            NaN
  1393.97        2500.00                 NaN   99.0323                 NaN  0.995167E-001            NaN  0.269465       0.263756       0.334928                 NaN            NaN            NaN            NaN
  1392.50        2500.00                 NaN   99.0459                 NaN  0.984840E-001            NaN  0.265358       0.259983       0.330314                 NaN            NaN            NaN            NaN
  1391.03        2500.00                 NaN   99.0587                 NaN  0.983399E-001            NaN  0.256775       0.260066       0.326154                 NaN            NaN            NaN            NaN
  1389.56        2500.00                 NaN   99.0747                 NaN  0.965874E-001            NaN  0.251877       0.256407       0.320442                 NaN            NaN            NaN            NaN
  1388.09        2500.00                 NaN   99.0868                 NaN  0.959727E-001            NaN  0.248914       0.252002       0.316281                 NaN            NaN            NaN            NaN
  1386.62        2500.00                 NaN   99.0943                 NaN  0.946915E-001            NaN  0.251146       0.245397       0.314448                 NaN            NaN            NaN            NaN
  1385.15        2500.00                 NaN   99.1180                 NaN  0.947436E-001            NaN  0.241505       0.240600       0.305134                 NaN            NaN            NaN            NaN
  1383.68        2500.00                 NaN   99.1250                 NaN  0.935094E-001            NaN  0.238761       0.239580       0.303103                 NaN            NaN            NaN            NaN
  1382.21        2500.00                 NaN   99.1368                 NaN  0.927850E-001            NaN  0.235733       0.235627       0.299103                 NaN            NaN            NaN            NaN
  1380.74        2500.00                 NaN   99.1485                 NaN  0.920062E-001            NaN  0.232025       0.232499       0.294988                 NaN            NaN            NaN            NaN
  1379.27        2500.00                 NaN   99.1602                 NaN  0.909588E-001            NaN  0.228715       0.229161       0.291005                 NaN            NaN            NaN            NaN
  1377.80        2500.00                 NaN   99.1717                 NaN  0.902455E-001            NaN  0.224869       0.226237       0.286941                 NaN            NaN            NaN            NaN
  1376.33        2500.00                 NaN   99.1824                 NaN  0.897757E-001            NaN  0.223208       0.221231       0.283410                 NaN            NaN            NaN            NaN
  1374.86        2500.00                 NaN   99.1944                 NaN  0.884849E-001            NaN  0.218295       0.219733       0.279083                 NaN            NaN            NaN            NaN
  1373.39        2500.00                 NaN   99.2046                 NaN  0.875668E-001            NaN  0.214845       0.217530       0.275502                 NaN            NaN            NaN            NaN
  1371.92        2500.00                 NaN   99.2151                 NaN  0.868422E-001            NaN  0.211924       0.214313       0.271805                 NaN            NaN            NaN            NaN
  1370.45        2500.00                 NaN   99.2253                 NaN  0.861335E-001            NaN  0.208716       0.211508       0.268307                 NaN            NaN            NaN            NaN
  1368.98        2500.00                 NaN   99.2349                 NaN  0.856334E-001            NaN  0.208981       0.205388       0.265090                 NaN            NaN            NaN            NaN
  1367.51        2500.00                 NaN   99.2455                 NaN  0.845206E-001            NaN  0.205855       0.202903       0.261242                 NaN            NaN            NaN            NaN
  1366.04        2500.00                 NaN   99.2554                 NaN  0.834573E-001            NaN  0.203249       0.200257       0.257663                 NaN            NaN            NaN            NaN
  1364.57        2500.00                 NaN   99.2645                 NaN  0.828746E-001            NaN  0.200684       0.197357       0.254614                 NaN            NaN            NaN            NaN
  1363.10        2500.00                 NaN   99.2687                 NaN  0.801849E-001            NaN  0.201314       0.196020       0.253814                 NaN            NaN            NaN            NaN
  1361.63        2500.00                 NaN   99.2881                 NaN  0.829837E-001            NaN  0.186245       0.196949       0.245736                 NaN            NaN            NaN            NaN
  1360.16        2500.00                 NaN   99.2920                 NaN  0.804600E-001            NaN  0.189407       0.193236       0.244866                 NaN            NaN            NaN            NaN
  1358.69        2500.00                 NaN   99.2995                 NaN  0.809205E-001            NaN  0.191698       0.185417       0.242472                 NaN            NaN            NaN            NaN
  1357.22        2500.00                 NaN   99.3102                 NaN  0.776119E-001            NaN  0.188093       0.186105       0.238003                 NaN            NaN            NaN            NaN
  1355.75        2500.00                 NaN   99.3176                 NaN  0.779013E-001            NaN  0.182594       0.186086       0.235787                 NaN            NaN            NaN            NaN
  1354.28        2500.00                 NaN   99.3260                 NaN  0.773193E-001            NaN  0.179876       0.184029       0.232810                 NaN            NaN            NaN            NaN
  1352.81        2500.00                 NaN   99.3342                 NaN  0.761438E-001            NaN  0.178359       0.181404       0.229877                 NaN            NaN            NaN            NaN
  1351.34        2500.00                 NaN   99.3419                 NaN  0.755393E-001            NaN  0.179304       0.176061       0.227205                 NaN            NaN            NaN            NaN
  1349.87        2500.00                 NaN   99.3499                 NaN  0.743886E-001            NaN  0.177094       0.174368       0.224212                 NaN            NaN            NaN            NaN
  1348.40        2500.00                 NaN   99.3574                 NaN  0.736017E-001            NaN  0.174931       0.172510       0.221529                 NaN            NaN            NaN            NaN
  1346.93        2500.00                 NaN   99.3651                 NaN  0.730491E-001            NaN  0.172933       0.170068       0.218860                 NaN            NaN            NaN            NaN
  1345.46        2500.00                 NaN   99.3716                 NaN  0.720414E-001            NaN  0.169210       0.170574       0.216604                 NaN            NaN            NaN            NaN
  1343.99        2500.00                 NaN   99.3804                 NaN  0.709875E-001            NaN  0.168665       0.166713       0.213194                 NaN            NaN            NaN            NaN
  1342.52        2500.00                 NaN   99.3867                 NaN  0.702762E-001            NaN  0.166590       0.165420       0.211042                 NaN            NaN            NaN            NaN
  1341.05        2500.00                 NaN   99.3938                 NaN  0.694283E-001            NaN  0.164536       0.163739       0.208515                 NaN            NaN            NaN            NaN
  1339.58        2500.00                 NaN   99.4007                 NaN  0.685773E-001            NaN  0.162541       0.162138       0.206007                 NaN            NaN            NaN            NaN
  1338.11        2500.00                 NaN   99.4075                 NaN  0.677763E-001            NaN  0.160519       0.160624       0.203618                 NaN            NaN            NaN            NaN
  1336.64        2500.00                 NaN   99.4142                 NaN  0.666638E-001            NaN  0.159523       0.158426       0.201151                 NaN            NaN            NaN            NaN
  1335.17        2500.00                 NaN   99.4207                 NaN  0.657637E-001            NaN  0.158119       0.156772       0.198694                 NaN            NaN            NaN            NaN
  1333.70        2500.00                 NaN   99.4270                 NaN  0.650372E-001            NaN  0.156678       0.154777       0.196472                 NaN            NaN            NaN            NaN
  1332.23        2500.00                 NaN   99.4330                 NaN  0.649869E-001            NaN  0.154054       0.153443       0.194552                 NaN            NaN            NaN            NaN
  1330.76        2500.00                 NaN   99.4400                 NaN  0.625973E-001            NaN  0.155073       0.150794       0.191490                 NaN            NaN            NaN            NaN
  1329.29        2500.00                 NaN   99.4456                 NaN  0.622314E-001            NaN  0.153394       0.149101       0.189700                 NaN            NaN            NaN            NaN
  1327.82        2500.00                 NaN   99.4513                 NaN  0.614373E-001            NaN  0.152058       0.147561       0.187616                 NaN            NaN            NaN            NaN
  1326.35        2500.00                 NaN   99.4575                 NaN  0.603815E-001            NaN  0.151135       0.145668       0.185340                 NaN            NaN            NaN            NaN
  1324.88        2500.00                 NaN   99.4630                 NaN  0.597784E-001            NaN  0.149913       0.143798       0.183555                 NaN            NaN            NaN            NaN
  1323.41        2500.00                 NaN   99.4661                 NaN  0.599165E-001            NaN  0.149371       0.141827       0.182770                 NaN            NaN            NaN            NaN
  1321.94        2500.00                 NaN   99.4772                 NaN  0.570472E-001            NaN  0.140866       0.147161       0.177714                 NaN            NaN            NaN            NaN
  1320.47        2500.00                 NaN   99.4810                 NaN  0.561013E-001            NaN  0.148156       0.138245       0.176452                 NaN            NaN            NaN            NaN
  1319.00        2500.00                 NaN   99.4850                 NaN  0.557837E-001            NaN  0.137179       0.146811       0.175256                 NaN            NaN            NaN            NaN
  1317.53        2500.00                 NaN   99.4906                 NaN  0.548492E-001            NaN  0.135587       0.145874       0.173065                 NaN            NaN            NaN            NaN
  1316.06        2500.00                 NaN   98.8662                 NaN  0.108131                 NaN  0.198464       0.152829       0.247139       0.427204                 NaN            NaN            NaN
  1314.59        2500.00                 NaN   80.1791                 NaN   1.72685                 NaN  0.313790        2.14757        2.49258        13.1401                 NaN            NaN            NaN
  1313.12        2500.00                 NaN   83.0533                 NaN   1.52666                 NaN   1.91016       0.136018        2.14312        11.2308                 NaN            NaN            NaN
  1311.65        2500.00                 NaN   85.2346                 NaN   1.37204                 NaN   1.73013       0.493614E-002   1.87762        9.78065                 NaN            NaN            NaN
  1310.18        2500.00                 NaN   86.9836                 NaN   1.20926                 NaN   1.54386                 NaN   1.66398        8.59934                 NaN            NaN            NaN
  1308.71        2500.00                 NaN   88.4102                 NaN   1.07638                 NaN   1.38737                 NaN   1.48881        7.63725                 NaN            NaN            NaN
  1307.24        2500.00                 NaN   89.5751                 NaN  0.969568                 NaN   1.25820                 NaN   1.34575        6.85135                 NaN            NaN            NaN
  1305.77        2500.00                 NaN   90.5842                 NaN  0.876128                 NaN   1.14780                 NaN   1.22133        6.17055                 NaN            NaN            NaN
  1304.30        2500.00                 NaN   91.4396                 NaN  0.798027                 NaN   1.05215                 NaN   1.11564        5.59457                 NaN            NaN            NaN
  1302.83        2500.00                 NaN   92.1685                 NaN  0.733466                 NaN  0.967862                 NaN   1.02556        5.10465                 NaN            NaN            NaN
  1301.36        2500.00                 NaN   92.8050                 NaN  0.675678                 NaN  0.896803                 NaN  0.946450        4.67608                 NaN            NaN            NaN
  1299.89        2500.00                 NaN   93.3559                 NaN  0.625204                 NaN  0.836754                 NaN  0.878030        4.30408                 NaN            NaN            NaN
  1298.42        2500.00                 NaN   93.8409                 NaN  0.581915                 NaN  0.781654                 NaN  0.817590        3.97798                 NaN            NaN            NaN
  1296.95        2500.00                 NaN   93.9049                 NaN  0.578744                 NaN  0.769924                 NaN  0.815700        3.93071                 NaN            NaN            NaN
  1295.48        2500.00                 NaN   95.0179                 NaN  0.471131                 NaN  0.660559                 NaN  0.664609        3.18583                 NaN            NaN            NaN
  1294.01        2500.00                 NaN   94.9832                 NaN  0.477110                 NaN  0.658959                 NaN  0.674940        3.20579                 NaN            NaN            NaN
  1292.53        2500.00                 NaN   95.2979                 NaN  0.448318                 NaN  0.624811                 NaN  0.634824        2.99414                 NaN            NaN            NaN
  1291.06        2500.00                 NaN   95.5613                 NaN  0.424182                 NaN  0.596864                 NaN  0.601853        2.81583                 NaN            NaN            NaN
