|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.5/LAR/LAR_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1350.43        500.000                 NaN   99.2848       0.270805       0.125129       0.107935       0.211290                 NaN            NaN            NaN
  1349.43        500.000                 NaN   99.2911       0.268973       0.122742       0.107736       0.209441                 NaN            NaN            NaN
  1348.43        500.000                 NaN   99.2972       0.118982       0.267779       0.108289       0.207734                 NaN            NaN            NaN
  1347.42        500.000                 NaN   99.3025       0.265391       0.118031       0.107936       0.206176                 NaN            NaN            NaN
  1346.42        500.000                 NaN   99.3096       0.118061       0.263382       0.105425       0.203542                 NaN            NaN            NaN
  1345.41        500.000                 NaN   99.3143       0.114908       0.261953       0.106400       0.202397                 NaN            NaN            NaN
  1344.41        500.000                 NaN   99.3208       0.261238       0.110688       0.106770       0.200502                 NaN            NaN            NaN
  1343.41        500.000                 NaN   99.3260       0.259634       0.110140       0.105560       0.198632                 NaN            NaN            NaN
  1342.40        500.000                 NaN   99.3310       0.258683       0.108219       0.105027       0.197109                 NaN            NaN            NaN
  1341.40        500.000                 NaN   99.3370       0.106081       0.256713       0.104891       0.195345                 NaN            NaN            NaN
  1340.39        500.000                 NaN   99.3412       0.255452       0.104347       0.104813       0.194152                 NaN            NaN            NaN
  1339.39        500.000                 NaN   99.3480       0.103497       0.253326       0.103422       0.191719                 NaN            NaN            NaN
  1338.39        500.000                 NaN   99.3531       0.251882       0.101933       0.102867       0.190171                 NaN            NaN            NaN
  1337.38        500.000                 NaN   99.3338       0.237525       0.115900       0.115077       0.197699                 NaN            NaN            NaN
  1336.38        500.000                 NaN   99.3716       0.142448       0.235827       0.696926E-001  0.180452                 NaN            NaN            NaN
  1335.37        500.000                 NaN   99.3854       0.273891       0.347517E-001  0.123010       0.182921                 NaN            NaN            NaN
  1334.37        500.000                 NaN   99.3727       0.246054       0.964325E-001  0.100728       0.184042                 NaN            NaN            NaN
  1333.36        500.000                 NaN   99.3783       0.244218       0.948611E-001  0.100341       0.182299                 NaN            NaN            NaN
  1332.36        500.000                 NaN   99.3810       0.875704E-001  0.247816       0.101903       0.181697                 NaN            NaN            NaN
  1331.36        500.000                 NaN   99.3897       0.943304E-001  0.239937       0.977017E-001  0.178377                 NaN            NaN            NaN
  1330.35        500.000                 NaN   99.3926       0.239858       0.917199E-001  0.981490E-001  0.177697                 NaN            NaN            NaN
  1329.35        500.000                 NaN   99.3975       0.853929E-001  0.240450       0.100258       0.176446                 NaN            NaN            NaN
  1328.34        500.000                 NaN   99.4015       0.234967       0.951450E-001  0.938514E-001  0.174552                 NaN            NaN            NaN
  1327.34        500.000                 NaN   99.5410       0.667045E-001  0.182971       0.750091E-001  0.134318                 NaN            NaN            NaN
  1326.34        500.000                 NaN   99.2746       0.286646       0.112477       0.115153       0.211092                 NaN            NaN            NaN
  1325.33        500.000                 NaN   99.4145       0.857010E-001  0.234349       0.948109E-001  0.170631                 NaN            NaN            NaN
  1324.33        500.000                 NaN   99.4197       0.884380E-001  0.230242       0.927668E-001  0.168876                 NaN            NaN            NaN
  1323.32        500.000                 NaN   99.4238       0.229793       0.855482E-001  0.930638E-001  0.167783                 NaN            NaN            NaN
  1322.32        500.000                 NaN   99.4278       0.228584       0.848433E-001  0.923761E-001  0.166357                 NaN            NaN            NaN
  1321.32        500.000                 NaN   99.4333       0.864781E-001  0.225829       0.900080E-001  0.164372                 NaN            NaN            NaN
  1320.31        500.000                 NaN   99.4366       0.224352       0.867780E-001  0.889852E-001  0.163293                 NaN            NaN            NaN
  1319.31        500.000                 NaN   99.4405       0.224821       0.821083E-001  0.901756E-001  0.162405                 NaN            NaN            NaN
  1318.30        500.000                 NaN   99.4449       0.875339E-001  0.220826       0.863237E-001  0.160385                 NaN            NaN            NaN
  1317.30        500.000                 NaN   99.4469       0.219342       0.864461E-001  0.871045E-001  0.160244                 NaN            NaN            NaN
  1316.29        500.000                 NaN   99.4545       0.217851       0.854651E-001  0.848803E-001  0.157331                 NaN            NaN            NaN
  1315.29        500.000                 NaN   99.4562       0.217644       0.847871E-001  0.844843E-001  0.156848                 NaN            NaN            NaN
  1314.29        500.000                 NaN   99.4598       0.838575E-001  0.215931       0.844735E-001  0.155927                 NaN            NaN            NaN
  1313.28        500.000                 NaN   99.4642       0.212470       0.885625E-001  0.807993E-001  0.153987                 NaN            NaN            NaN
  1312.28        500.000                 NaN   99.4677       0.842643E-001  0.213355       0.815941E-001  0.153106                 NaN            NaN            NaN
  1311.27        500.000                 NaN   99.4713       0.211173       0.857819E-001  0.799309E-001  0.151785                 NaN            NaN            NaN
  1310.27        500.000                 NaN   99.4747       0.209677       0.861970E-001  0.787762E-001  0.150635                 NaN            NaN            NaN
  1309.27        500.000                 NaN   99.4781       0.208326       0.862553E-001  0.778223E-001  0.149536                 NaN            NaN            NaN
  1308.26        500.000                 NaN   99.4817       0.871875E-001  0.206470       0.763651E-001  0.148244                 NaN            NaN            NaN
  1307.26        500.000                 NaN   99.4856       0.877356E-001  0.204521       0.751714E-001  0.146998                 NaN            NaN            NaN
  1306.25        500.000                 NaN   99.4879       0.202812       0.895745E-001  0.736063E-001  0.146122                 NaN            NaN            NaN
  1305.25        500.000                 NaN   99.4919       0.903554E-001  0.200838       0.721123E-001  0.144747                 NaN            NaN            NaN
  1304.25        500.000                 NaN   99.4955       0.904625E-001  0.199124       0.712987E-001  0.143657                 NaN            NaN            NaN
  1303.24        500.000                 NaN   99.4981       0.197576       0.923484E-001  0.694190E-001  0.142595                 NaN            NaN            NaN
  1302.24        500.000                 NaN   99.5015       0.195792       0.928201E-001  0.684093E-001  0.141522                 NaN            NaN            NaN
  1301.23        500.000                 NaN   99.5047       0.943152E-001  0.193620       0.669208E-001  0.140399                 NaN            NaN            NaN
  1300.23        500.000                 NaN   99.5077       0.192243       0.950283E-001  0.656719E-001  0.139397                 NaN            NaN            NaN
  1299.22        500.000                 NaN   99.5107       0.190250       0.966268E-001  0.640928E-001  0.138325                 NaN            NaN            NaN
  1298.22        500.000                 NaN   99.5138       0.954969E-001  0.189223       0.640582E-001  0.137450                 NaN            NaN            NaN
  1297.22        500.000                 NaN   99.5165       0.102038       0.185432       0.599102E-001  0.136136                 NaN            NaN            NaN
  1296.21        500.000                 NaN   99.5199       0.185425       0.987327E-001  0.606435E-001  0.135311                 NaN            NaN            NaN
  1295.21        500.000                 NaN   99.5220       0.184731       0.987714E-001  0.599563E-001  0.134576                 NaN            NaN            NaN
  1294.20        500.000                 NaN   99.5222       0.104879       0.181990       0.565671E-001  0.134364                 NaN            NaN            NaN
  1293.20        500.000                 NaN   99.5308       0.177399       0.105644       0.548902E-001  0.131226                 NaN            NaN            NaN
  1292.20        500.000                 NaN   99.5318       0.175698       0.107198       0.541795E-001  0.131106                 NaN            NaN            NaN
  1291.19        500.000                 NaN   99.5330       0.112154       0.173028       0.512916E-001  0.130514                 NaN            NaN            NaN
  1290.19        500.000                 NaN   99.5401       0.189996       0.730904E-001  0.670873E-001  0.129775                 NaN            NaN            NaN
  1289.18        500.000                 NaN   99.5347       0.150314       0.153791       0.326657E-001  0.128510                 NaN            NaN            NaN
  1288.18        500.000                 NaN   99.5411       0.166385       0.117385       0.473015E-001  0.127833                 NaN            NaN            NaN
  1287.18        500.000                 NaN   99.5437       0.163809       0.119548       0.459541E-001  0.127028                 NaN            NaN            NaN
  1286.17        500.000                 NaN   99.5458       0.161130       0.123297       0.436833E-001  0.126066                 NaN            NaN            NaN
  1285.17        500.000                 NaN   99.5480       0.159713       0.124388       0.425249E-001  0.125406                 NaN            NaN            NaN
  1284.16        500.000                 NaN   93.8822       0.651507        1.27795                 NaN  0.742757        3.44563                 NaN            NaN
  1283.16        500.000                 NaN   93.3235       0.691363        1.39377                 NaN  0.804111        3.78722                 NaN            NaN
  1282.15        500.000                 NaN   93.6627       0.647339        1.34133                 NaN  0.766638        3.58201                 NaN            NaN
  1281.15        500.000                 NaN   93.9521       0.596004        1.31031                 NaN  0.735212        3.40639                 NaN            NaN
  1280.15        500.000                 NaN   94.2473       0.537232        1.28271                 NaN  0.702492        3.23024                 NaN            NaN
  1279.14        500.000                 NaN   94.4875        1.30808       0.444586                 NaN  0.676554        3.08326                 NaN            NaN
  1278.14        500.000                 NaN   94.7311       0.288898        1.39259                 NaN  0.649726        2.93771                 NaN            NaN
  1277.13        500.000                 NaN   94.9630        1.61377                 NaN            NaN  0.623293        2.79995                 NaN            NaN
  1276.13        500.000                 NaN   95.1804        1.54931                 NaN            NaN  0.597960        2.67235                 NaN            NaN
  1275.13        500.000                 NaN   95.3815        1.48933                 NaN            NaN  0.575469        2.55373                 NaN            NaN
  1274.12        500.000                 NaN   95.5667        1.43470                 NaN            NaN  0.553659        2.44494                 NaN            NaN
  1273.12        500.000                 NaN   95.7432        1.38161                 NaN            NaN  0.533586        2.34164                 NaN            NaN
  1272.11        500.000                 NaN   95.9008        1.33545                 NaN            NaN  0.515284        2.24845                 NaN            NaN
  1271.11        500.000                 NaN   96.0603        1.28613                 NaN            NaN  0.497825        2.15572                 NaN            NaN
  1270.11        500.000                 NaN   96.1962        1.24606                 NaN            NaN  0.481165        2.07654                 NaN            NaN
  1269.10        500.000                 NaN   96.3354        1.20431                 NaN            NaN  0.465108        1.99520                 NaN            NaN
  1268.10        500.000                 NaN   95.9165        1.27560                 NaN            NaN  0.515976        2.22526       0.666822E-001            NaN
  1267.09        500.000                 NaN   95.5125        1.34010                 NaN            NaN  0.562070        2.45004       0.135240                 NaN
  1266.09        500.000                 NaN   95.6983        1.28744                 NaN            NaN  0.538786        2.34592       0.129542                 NaN
  1265.09        500.000                 NaN   95.8772        1.23341                 NaN            NaN  0.513890        2.24960       0.125885                 NaN
  1264.08        500.000                 NaN   98.2336       0.944684E-001            NaN            NaN  0.222082        1.35029       0.996026E-001            NaN
  1263.08        500.000                 NaN   94.6039        1.98059                 NaN            NaN  0.680349        2.61107       0.124080                 NaN
  1262.07        500.000                 NaN   95.6556        1.41428                 NaN            NaN  0.539029        2.27304       0.118086                 NaN
  1261.07        500.000                 NaN   96.4682        1.06571                 NaN            NaN  0.442760        1.91778       0.105518                 NaN
  1260.06        500.000                 NaN   98.1936                 NaN            NaN            NaN  0.219817        1.47400       0.112598                 NaN
  1259.06        500.000                 NaN   97.7108                 NaN            NaN            NaN  0.380177        1.80408       0.104902                 NaN
  1258.06        500.000                 NaN   96.7431        1.79709                 NaN            NaN  0.348588        1.06584       0.453866E-001            NaN
  1257.05        500.000                 NaN   94.1506        2.31142                 NaN            NaN  0.715680        2.71280       0.109468                 NaN
  1256.05        500.000                 NaN   97.0386       0.894429                 NaN            NaN  0.368616        1.60921       0.891570E-001            NaN
  1255.04        500.000                 NaN   97.1272       0.869997                 NaN            NaN  0.358872        1.55860       0.853142E-001            NaN
  1254.04        500.000                 NaN   97.2113       0.846216                 NaN            NaN  0.348726        1.51164       0.821443E-001            NaN
  1253.04        500.000                 NaN   98.2579       0.271511                 NaN            NaN  0.214124        1.17651       0.799597E-001            NaN
  1252.03        500.000                 NaN   96.3893        1.36570                 NaN            NaN  0.458277        1.71312       0.735606E-001            NaN
  1251.03        500.000                 NaN   97.4447       0.777044                 NaN            NaN  0.318307        1.38529       0.746781E-001            NaN
  1250.02        500.000                 NaN   97.5120       0.759462                 NaN            NaN  0.312384        1.34540       0.707985E-001            NaN
  1249.02        500.000                 NaN   97.5774       0.740071                 NaN            NaN  0.303052        1.31045       0.689947E-001            NaN
  1248.02        500.000                 NaN   97.6427       0.720952                 NaN            NaN  0.295489        1.27449       0.663419E-001            NaN
  1247.01        500.000                 NaN   97.7031       0.702824                 NaN            NaN  0.287177        1.24233       0.645618E-001            NaN
  1246.01        500.000                 NaN   97.7635       0.684479                 NaN            NaN  0.279287        1.21021       0.625517E-001            NaN
  1245.00        500.000                 NaN   97.8154       0.670666                 NaN            NaN  0.273405        1.18043       0.601366E-001            NaN
  1244.00        500.000                 NaN   97.8684       0.654844                 NaN            NaN  0.266298        1.15208       0.583771E-001            NaN
  1242.99        500.000                 NaN   97.9216       0.638191                 NaN            NaN  0.258734        1.12457       0.569483E-001            NaN
  1241.99        500.000                 NaN   97.9690       0.624732                 NaN            NaN  0.252576        1.09856       0.551136E-001            NaN
  1240.99        500.000                 NaN   98.0200       0.609066                 NaN            NaN  0.246818        1.07112       0.529942E-001            NaN
  1239.98        500.000                 NaN   98.0604       0.597589                 NaN            NaN  0.240439        1.04977       0.518489E-001            NaN
  1238.98        500.000                 NaN   98.1094       0.582168                 NaN            NaN  0.234956        1.02353       0.499454E-001            NaN
  1237.97        500.000                 NaN   98.1558       0.568584                 NaN            NaN  0.229476       0.998202       0.479726E-001            NaN
  1236.97        500.000                 NaN   98.1870       0.560611                 NaN            NaN  0.224565       0.980890       0.469653E-001            NaN
  1235.97        500.000                 NaN   98.2317       0.546001                 NaN            NaN  0.218677       0.958107       0.454855E-001            NaN
  1234.96        500.000                 NaN   98.2692       0.534985                 NaN            NaN  0.213886       0.937892       0.440769E-001            NaN
  1233.96        500.000                 NaN   98.3055       0.524141                 NaN            NaN  0.208824       0.918691       0.428243E-001            NaN
  1232.95        500.000                 NaN   98.3382       0.514967                 NaN            NaN  0.204040       0.901051       0.416977E-001            NaN
  1231.95        500.000                 NaN   98.3747       0.503299                 NaN            NaN  0.199805       0.881962       0.402639E-001            NaN
  1230.95        500.000                 NaN   98.4052       0.495910                 NaN            NaN  0.196102       0.864023       0.387179E-001            NaN
  1229.94        500.000                 NaN   98.4377       0.485937                 NaN            NaN  0.191944       0.846900       0.374870E-001            NaN
  1228.94        500.000                 NaN   98.4724       0.474098                 NaN            NaN  0.186718       0.830082       0.367364E-001            NaN
  1227.93        500.000                 NaN   98.5051       0.463589                 NaN            NaN  0.182109       0.813523       0.356883E-001            NaN
  1226.93        500.000                 NaN   98.5322       0.455486                 NaN            NaN  0.177693       0.799610       0.350563E-001            NaN
  1225.92        500.000                 NaN   98.5642       0.445915                 NaN            NaN  0.174740       0.781829       0.333595E-001            NaN
  1224.92        500.000                 NaN   98.5881       0.439162                 NaN            NaN  0.170999       0.769179       0.325157E-001            NaN
  1223.92        500.000                 NaN   98.6166       0.430584                 NaN            NaN  0.167287       0.753978       0.315103E-001            NaN
  1222.91        500.000                 NaN   98.6440       0.421750                 NaN            NaN  0.163498       0.740132       0.306323E-001            NaN
  1221.91        500.000                 NaN   98.6812       0.407129                 NaN            NaN  0.158570       0.723204       0.299336E-001            NaN
  1220.90        500.000                 NaN   98.6933       0.407149                 NaN            NaN  0.156480       0.714133       0.289549E-001            NaN
  1219.90        500.000                 NaN   98.7182       0.399450                 NaN            NaN  0.153959       0.700640       0.277973E-001            NaN
  1218.90        500.000                 NaN   98.7429       0.391488                 NaN            NaN  0.150112       0.688365       0.271304E-001            NaN
  1217.89        500.000                 NaN   98.7643       0.385127                 NaN            NaN  0.146927       0.677160       0.264509E-001            NaN
  1216.89        500.000                 NaN   98.7898       0.376761                 NaN            NaN  0.143538       0.664182       0.256856E-001            NaN
  1215.88        500.000                 NaN   98.8124       0.368971                 NaN            NaN  0.140295       0.653288       0.250394E-001            NaN
  1214.88        500.000                 NaN   98.8324       0.363862                 NaN            NaN  0.138339       0.641469       0.239076E-001            NaN
  1213.88        500.000                 NaN   98.8528       0.357471                 NaN            NaN  0.135694       0.630862       0.231771E-001            NaN
  1212.87        500.000                 NaN   98.8732       0.350975                 NaN            NaN  0.132715       0.620470       0.226360E-001            NaN
  1211.87        500.000                 NaN   98.4137       0.126478                 NaN            NaN  0.136485        1.23317       0.901822E-001            NaN
  1210.86        500.000                 NaN   99.2737       0.515155                 NaN            NaN  0.139515       0.715860E-001            NaN            NaN
  1209.86        500.000                 NaN   98.7171       0.397384                 NaN            NaN  0.146937       0.738559                 NaN            NaN
  1208.85        500.000                 NaN   98.8022       0.359284       0.268474E-005            NaN  0.166623       0.655108       0.167346E-001            NaN
  1207.85        500.000                 NaN   98.9128       0.216408       0.744871E-001            NaN  0.111135       0.639210       0.459357E-001            NaN
  1206.85        500.000                 NaN   99.0163       0.251504                 NaN            NaN  0.132287       0.493023       0.106897                 NaN
  1205.84        500.000                 NaN   99.1236       0.323364                 NaN            NaN  0.746831E-001  0.478396                 NaN            NaN
  1204.84        500.000                 NaN   98.3940       0.498803                 NaN            NaN  0.208675       0.889504       0.905460E-002            NaN
  1203.83        500.000                 NaN   98.7962       0.366811                 NaN            NaN  0.141772       0.695266                 NaN            NaN
  1202.83        500.000                 NaN   99.6312       0.106451                 NaN            NaN  0.770840E-002  0.254651                 NaN            NaN
  1201.83        500.000                 NaN   98.6773       0.353814       0.216616                 NaN  0.218091       0.534148                 NaN            NaN
  1200.82        500.000                 NaN   99.5569       0.154256                 NaN            NaN  0.270929E-001  0.261739                 NaN            NaN
  1199.82        500.000                 NaN   99.1535       0.254562                 NaN  0.224480E-005  0.876768E-001  0.504223                 NaN            NaN
  1198.81        500.000                 NaN   98.2772       0.299815                 NaN            NaN  0.129618       0.818128                 NaN  0.475272     
  1197.81        500.000                 NaN   97.2174       0.464272                 NaN            NaN  0.222799        1.16510       0.160950E-001  0.914364     
  1196.81        500.000                 NaN   93.3859       0.867054                 NaN  0.359143E-001  0.517760        2.54020       0.494183E-001   2.60371     
  1195.80        500.000                 NaN   93.7237       0.765021                 NaN  0.665378E-001  0.492669        2.41386       0.468225E-001   2.49137     
  1194.80        500.000                 NaN   87.4555        1.21392                 NaN            NaN  0.983060        4.76310       0.112668        5.47173     
  1193.79        500.000                 NaN   98.2314       0.715832                 NaN            NaN  0.129537       0.923277                 NaN            NaN
  1192.79        500.000                 NaN   91.1302        1.20115                 NaN            NaN  0.697931        3.53798       0.212623E-001   3.41146     
  1191.79        500.000                 NaN   83.0086        2.05808                 NaN            NaN   1.27817        6.84910       0.100478        6.70562     
  1190.78        500.000                 NaN   37.9868        6.35058       0.766689                 NaN   4.50077        25.3979       0.372096        24.6252     
  1189.78        500.000                 NaN            NaN   8.05070        3.20518                 NaN   7.21882        41.0561       0.581567        39.8877     
  1188.77        500.000                 NaN            NaN   7.75326        3.50363                 NaN   7.22031        41.0539       0.581051        39.8878     
  1187.77        500.000                 NaN            NaN   7.44529        3.81258                 NaN   7.22176        41.0519       0.580550        39.8879     
  1186.76        500.000                 NaN            NaN   7.15796        4.10081                 NaN   7.22314        41.0500       0.580076        39.8880     
  1185.76        500.000                 NaN            NaN   6.86123        4.39841                 NaN   7.22448        41.0481       0.579618        39.8881     
  1184.76        500.000                 NaN            NaN   8.64595        2.61450                 NaN   7.22576        41.0464       0.579181        39.8882     
  1183.75        500.000                 NaN            NaN   6.27519        4.98604                 NaN   7.22700        41.0447       0.578762        39.8883     
  1182.75        500.000                 NaN            NaN   11.2605                 NaN            NaN   7.22367        41.0469       0.580341        39.8886     
  1181.74        500.000                 NaN            NaN   11.2640                 NaN            NaN   7.22678        41.0415       0.578619        39.8891     
  1180.74        500.000                 NaN            NaN   11.2651                 NaN            NaN   7.22814        41.0394       0.578127        39.8893     
  1179.74        500.000                 NaN            NaN   11.2662                 NaN            NaN   7.22949        41.0372       0.577639        39.8895     
  1178.73        500.000                 NaN            NaN   11.2643                 NaN            NaN   7.23242        41.0376       0.576968        39.8887     
  1177.73        500.000                 NaN            NaN   11.2684                 NaN            NaN   7.23218        41.0329       0.576657        39.8898     
  1176.72        500.000                 NaN            NaN   11.2696                 NaN            NaN   7.23353        41.0308       0.576161        39.8900     
  1175.72        500.000                 NaN            NaN   4.29905        6.96677                 NaN   7.23502        41.0342       0.576123        39.8889     
  1174.72        500.000                 NaN            NaN   4.38947        6.87704                 NaN   7.23585        41.0328       0.575831        39.8890     
  1173.71        500.000                 NaN            NaN   4.48194        6.78526                 NaN   7.23669        41.0315       0.575531        39.8891     
  1172.71        500.000                 NaN            NaN   4.57733        6.69057                 NaN   7.23755        41.0301       0.575227        39.8892     
  1171.70        500.000                 NaN            NaN   4.67436        6.59425                 NaN   7.23842        41.0287       0.574914        39.8893     
  1170.70        500.000                 NaN            NaN   4.77378        6.49557                 NaN   7.23930        41.0273       0.574597        39.8894     
  1169.69        500.000                 NaN            NaN   4.87552        6.39457                 NaN   7.24020        41.0259       0.574274        39.8896     
  1168.69        500.000                 NaN            NaN   4.97738        6.29346                 NaN   7.24111        41.0244       0.573944        39.8897     
  1167.69        500.000                 NaN            NaN   5.08155        6.19005                 NaN   7.24202        41.0230       0.573609        39.8898     
  1166.68        500.000                 NaN            NaN   7.59385        3.67852                 NaN   7.24295        41.0215       0.573269        39.8899     
  1165.68        500.000                 NaN            NaN   7.63715        3.63601                 NaN   7.24389        41.0200       0.572925        39.8901     
  1164.67        500.000                 NaN            NaN   7.67867        3.59528                 NaN   7.24483        41.0185       0.572576        39.8902     
  1163.67        500.000                 NaN            NaN   5.50889        5.76585                 NaN   7.24579        41.0169       0.572220        39.8903     
  1162.67        500.000                 NaN            NaN   7.75700        3.51856                 NaN   7.24675        41.0154       0.571861        39.8904     
  1161.66        500.000                 NaN            NaN   5.72710        5.54929                 NaN   7.24773        41.0138       0.571495        39.8906     
  1160.66        500.000                 NaN            NaN   5.83714        5.44008                 NaN   7.24871        41.0122       0.571126        39.8907     
  1159.65        500.000                 NaN            NaN   5.94713        5.33093                 NaN   7.24970        41.0106       0.570752        39.8909     
  1158.65        500.000                 NaN            NaN   6.05697        5.22195                 NaN   7.25069        41.0090       0.570373        39.8910     
  1157.65        500.000                 NaN            NaN   6.17128        5.10853                 NaN   7.25171        41.0074       0.569986        39.8911     
  1156.64        500.000                 NaN            NaN   6.36234        4.91866                 NaN   7.25292        41.0052       0.569516        39.8913     
  1155.64        500.000                 NaN            NaN   6.56095        4.72133                 NaN   7.25420        41.0029       0.569020        39.8916     
  1154.63        500.000                 NaN            NaN   6.78016        4.50352                 NaN   7.25556        41.0005       0.568483        39.8918     
  1153.63        500.000                 NaN            NaN   7.00880        4.27639                 NaN   7.25700        40.9978       0.567911        39.8921     
