|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.5/LAR/LAR_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1325.33        500.000                 NaN   99.5215       0.654383E-001  0.182452       0.649449E-001  0.165623                 NaN            NaN            NaN
  1324.33        500.000                 NaN   99.5262       0.674666E-001  0.179096       0.634692E-001  0.163815                 NaN            NaN            NaN
  1323.32        500.000                 NaN   99.5299       0.178605       0.652087E-001  0.635914E-001  0.162652                 NaN            NaN            NaN
  1322.32        500.000                 NaN   99.5337       0.177478       0.646062E-001  0.630217E-001  0.161167                 NaN            NaN            NaN
  1321.32        500.000                 NaN   99.5385       0.658022E-001  0.175207       0.613395E-001  0.159142                 NaN            NaN            NaN
  1320.31        500.000                 NaN   99.5416       0.173881       0.659649E-001  0.605527E-001  0.157999                 NaN            NaN            NaN
  1319.31        500.000                 NaN   99.5452       0.174101       0.623682E-001  0.612784E-001  0.157041                 NaN            NaN            NaN
  1318.30        500.000                 NaN   99.5492       0.664249E-001  0.170833       0.585857E-001  0.154989                 NaN            NaN            NaN
  1317.30        500.000                 NaN   99.5511       0.169554       0.655452E-001  0.590193E-001  0.154756                 NaN            NaN            NaN
  1316.29        500.000                 NaN   99.5577       0.168244       0.647428E-001  0.574593E-001  0.151846                 NaN            NaN            NaN
  1315.29        500.000                 NaN   99.5595       0.167916       0.641774E-001  0.571090E-001  0.151286                 NaN            NaN            NaN
  1314.29        500.000                 NaN   99.5628       0.634111E-001  0.166436       0.570283E-001  0.150303                 NaN            NaN            NaN
  1313.28        500.000                 NaN   99.5666       0.163621       0.669151E-001  0.544771E-001  0.148341                 NaN            NaN            NaN
  1312.28        500.000                 NaN   99.5699       0.636231E-001  0.164152       0.549562E-001  0.147400                 NaN            NaN            NaN
  1311.27        500.000                 NaN   99.5732       0.162320       0.647035E-001  0.537585E-001  0.146037                 NaN            NaN            NaN
  1310.27        500.000                 NaN   99.5763       0.161022       0.649613E-001  0.529122E-001  0.144841                 NaN            NaN            NaN
  1309.27        500.000                 NaN   99.5793       0.159853       0.649546E-001  0.521966E-001  0.143695                 NaN            NaN            NaN
  1308.26        500.000                 NaN   99.5826       0.655994E-001  0.158272       0.511623E-001  0.142365                 NaN            NaN            NaN
  1307.26        500.000                 NaN   99.5860       0.659614E-001  0.156649       0.502940E-001  0.141081                 NaN            NaN            NaN
  1306.25        500.000                 NaN   99.5882       0.155172       0.672738E-001  0.491800E-001  0.140154                 NaN            NaN            NaN
  1305.25        500.000                 NaN   99.5918       0.678126E-001  0.153531       0.481298E-001  0.138750                 NaN            NaN            NaN
  1304.25        500.000                 NaN   99.5949       0.678364E-001  0.152083       0.475300E-001  0.137621                 NaN            NaN            NaN
  1303.24        500.000                 NaN   99.5973       0.150758       0.691946E-001  0.462108E-001  0.136519                 NaN            NaN            NaN
  1302.24        500.000                 NaN   99.6003       0.149268       0.694939E-001  0.454792E-001  0.135410                 NaN            NaN            NaN
  1301.23        500.000                 NaN   99.6033       0.705555E-001  0.147478       0.444389E-001  0.134254                 NaN            NaN            NaN
  1300.23        500.000                 NaN   99.6059       0.146298       0.710261E-001  0.435558E-001  0.133215                 NaN            NaN            NaN
  1299.22        500.000                 NaN   99.6086       0.144643       0.721716E-001  0.424569E-001  0.132110                 NaN            NaN            NaN
  1298.22        500.000                 NaN   99.6114       0.712677E-001  0.143730       0.423747E-001  0.131195                 NaN            NaN            NaN
  1297.22        500.000                 NaN   99.6137       0.760903E-001  0.140722       0.395861E-001  0.129863                 NaN            NaN            NaN
  1296.21        500.000                 NaN   99.6168       0.140603       0.735745E-001  0.400213E-001  0.128998                 NaN            NaN            NaN
  1295.21        500.000                 NaN   99.6188       0.139926       0.735357E-001  0.395135E-001  0.128220                 NaN            NaN            NaN
  1294.20        500.000                 NaN   99.6190       0.780349E-001  0.137743       0.372395E-001  0.127942                 NaN            NaN            NaN
  1293.20        500.000                 NaN   99.6263       0.134143       0.785438E-001  0.360957E-001  0.124879                 NaN            NaN            NaN
  1292.20        500.000                 NaN   99.6273       0.132748       0.796351E-001  0.355844E-001  0.124691                 NaN            NaN            NaN
  1291.19        500.000                 NaN   99.6285       0.832531E-001  0.130589       0.336423E-001  0.124055                 NaN            NaN            NaN
  1290.19        500.000                 NaN   99.6353       0.143262       0.542162E-001  0.439569E-001  0.123278                 NaN            NaN            NaN
  1289.18        500.000                 NaN   99.6294       0.113251       0.113991       0.213772E-001  0.122006                 NaN            NaN            NaN
  1288.18        500.000                 NaN   99.6356       0.125237       0.869339E-001  0.309161E-001  0.121292                 NaN            NaN            NaN
  1287.18        500.000                 NaN   99.6379       0.123189       0.884689E-001  0.299994E-001  0.120458                 NaN            NaN            NaN
  1286.17        500.000                 NaN   99.6398       0.121061       0.911760E-001  0.284808E-001  0.119476                 NaN            NaN            NaN
  1285.17        500.000                 NaN   99.6417       0.119872       0.919234E-001  0.276937E-001  0.118782                 NaN            NaN            NaN
  1284.16        500.000                 NaN   94.3284       0.490123       0.947225                 NaN  0.706194        3.52807                 NaN            NaN
  1283.16        500.000                 NaN   93.8033       0.519489        1.03278                 NaN  0.764844        3.87956                 NaN            NaN
  1282.15        500.000                 NaN   94.1240       0.485376       0.992961                 NaN  0.729034        3.66859                 NaN            NaN
  1281.15        500.000                 NaN   94.3979       0.445954       0.969213                 NaN  0.698984        3.48800                 NaN            NaN
  1280.15        500.000                 NaN   94.6762       0.401163       0.948175                 NaN  0.667688        3.30679                 NaN            NaN
  1279.14        500.000                 NaN   94.9041       0.966314       0.331181                 NaN  0.642859        3.15554                 NaN            NaN
  1278.14        500.000                 NaN   95.1339       0.214660        1.02856                 NaN  0.617169        3.00571                 NaN            NaN
  1277.13        500.000                 NaN   95.3525        1.19177                 NaN            NaN  0.591857        2.86385                 NaN            NaN
  1276.13        500.000                 NaN   95.5570        1.14292                 NaN            NaN  0.567598        2.73244                 NaN            NaN
  1275.13        500.000                 NaN   95.7465        1.09721                 NaN            NaN  0.546045        2.61024                 NaN            NaN
  1274.12        500.000                 NaN   95.9210        1.05572                 NaN            NaN  0.525148        2.49815                 NaN            NaN
  1273.12        500.000                 NaN   96.0870        1.01545                 NaN            NaN  0.505904        2.39170                 NaN            NaN
  1272.11        500.000                 NaN   96.2357       0.980365                 NaN            NaN  0.488352        2.29563                 NaN            NaN
  1271.11        500.000                 NaN   96.3855       0.942857                 NaN            NaN  0.471599        2.20005                 NaN            NaN
  1270.11        500.000                 NaN   96.5134       0.912640                 NaN            NaN  0.455617        2.11838                 NaN            NaN
  1269.10        500.000                 NaN   96.6443       0.880950                 NaN            NaN  0.440213        2.03452                 NaN            NaN
  1268.10        500.000                 NaN   96.2727       0.933226                 NaN            NaN  0.488301        2.26893       0.368162E-001            NaN
  1267.09        500.000                 NaN   95.9155       0.980878                 NaN            NaN  0.531720        2.49727       0.746384E-001            NaN
  1266.09        500.000                 NaN   96.0897       0.940901                 NaN            NaN  0.509172        2.38879       0.714195E-001            NaN
  1265.09        500.000                 NaN   96.2564       0.900716                 NaN            NaN  0.485146        2.28844       0.693314E-001            NaN
  1264.08        500.000                 NaN   98.2980       0.684055E-001            NaN            NaN  0.209073        1.36979       0.547019E-001            NaN
  1263.08        500.000                 NaN   95.1866        1.44420                 NaN            NaN  0.642721        2.65813       0.683811E-001            NaN
  1262.07        500.000                 NaN   96.0911        1.02881                 NaN            NaN  0.507748        2.30743       0.648889E-001            NaN
  1261.07        500.000                 NaN   96.8098       0.772935                 NaN            NaN  0.416256        1.94309       0.578694E-001            NaN
  1260.06        500.000                 NaN   98.2423                 NaN            NaN            NaN  0.206166        1.48991       0.616040E-001            NaN
  1259.06        500.000                 NaN   97.7588                 NaN            NaN            NaN  0.357148        1.82657       0.574862E-001            NaN
  1258.06        500.000                 NaN   97.2704        1.29602                 NaN            NaN  0.327952        1.08074       0.249080E-001            NaN
  1257.05        500.000                 NaN   94.8438        1.67513                 NaN            NaN  0.672680        2.74838       0.600184E-001            NaN
  1256.05        500.000                 NaN   97.3402       0.644515                 NaN            NaN  0.344683        1.62198       0.486298E-001            NaN
  1255.04        500.000                 NaN   97.4231       0.625703                 NaN            NaN  0.335235        1.56945       0.464864E-001            NaN
  1254.04        500.000                 NaN   97.5016       0.607600                 NaN            NaN  0.325429        1.52068       0.447135E-001            NaN
  1253.04        500.000                 NaN   98.3822       0.193467                 NaN            NaN  0.199460        1.18147       0.434456E-001            NaN
  1252.03        500.000                 NaN   96.8300       0.979606                 NaN            NaN  0.427512        1.72290       0.400261E-001            NaN
  1251.03        500.000                 NaN   97.7181       0.555721                 NaN            NaN  0.296136        1.38950       0.405239E-001            NaN
  1250.02        500.000                 NaN   97.7813       0.541818                 NaN            NaN  0.290335        1.34817       0.383797E-001            NaN
  1249.02        500.000                 NaN   97.8420       0.527364                 NaN            NaN  0.281380        1.31189       0.373638E-001            NaN
  1248.02        500.000                 NaN   97.9025       0.512846                 NaN            NaN  0.274081        1.27465       0.358906E-001            NaN
  1247.01        500.000                 NaN   97.9584       0.499366                 NaN            NaN  0.266105        1.24129       0.348922E-001            NaN
  1246.01        500.000                 NaN   98.0140       0.485682                 NaN            NaN  0.258536        1.20803       0.337717E-001            NaN
  1245.00        500.000                 NaN   98.0625       0.475020                 NaN            NaN  0.252842        1.17718       0.324353E-001            NaN
  1244.00        500.000                 NaN   98.1115       0.463209                 NaN            NaN  0.246025        1.14781       0.314546E-001            NaN
  1242.99        500.000                 NaN   98.1602       0.450990                 NaN            NaN  0.238800        1.11934       0.306540E-001            NaN
  1241.99        500.000                 NaN   98.2042       0.440838                 NaN            NaN  0.232888        1.09242       0.296370E-001            NaN
  1240.99        500.000                 NaN   98.2510       0.429065                 NaN            NaN  0.227356        1.06412       0.284689E-001            NaN
  1239.98        500.000                 NaN   98.2884       0.420573                 NaN            NaN  0.221265        1.04195       0.278264E-001            NaN
  1238.98        500.000                 NaN   98.3332       0.409058                 NaN            NaN  0.216008        1.01495       0.267783E-001            NaN
  1237.97        500.000                 NaN   98.3759       0.398767                 NaN            NaN  0.210767       0.988886       0.256953E-001            NaN
  1236.97        500.000                 NaN   98.4051       0.392879                 NaN            NaN  0.206060       0.970865       0.251315E-001            NaN
  1235.97        500.000                 NaN   98.4456       0.382153                 NaN            NaN  0.200464       0.947435       0.243159E-001            NaN
  1234.96        500.000                 NaN   98.4801       0.373910                 NaN            NaN  0.195886       0.926597       0.235402E-001            NaN
  1233.96        500.000                 NaN   98.5134       0.365888                 NaN            NaN  0.191069       0.906799       0.228493E-001            NaN
  1232.95        500.000                 NaN   98.5436       0.359108                 NaN            NaN  0.186516       0.888582       0.222271E-001            NaN
  1231.95        500.000                 NaN   98.5767       0.350462                 NaN            NaN  0.182474       0.868968       0.214424E-001            NaN
  1230.95        500.000                 NaN   98.6052       0.344698                 NaN            NaN  0.178926       0.850538       0.205996E-001            NaN
  1229.94        500.000                 NaN   98.6349       0.337305                 NaN            NaN  0.174969       0.832940       0.199259E-001            NaN
  1228.94        500.000                 NaN   98.6659       0.328875                 NaN            NaN  0.170047       0.815667       0.195085E-001            NaN
  1227.93        500.000                 NaN   98.6954       0.321243                 NaN            NaN  0.165698       0.798692       0.189343E-001            NaN
  1226.93        500.000                 NaN   98.7201       0.315456                 NaN            NaN  0.161534       0.784353       0.185820E-001            NaN
  1225.92        500.000                 NaN   98.7492       0.308137                 NaN            NaN  0.158706       0.766247       0.176664E-001            NaN
  1224.92        500.000                 NaN   98.7712       0.303201                 NaN            NaN  0.155171       0.753204       0.172040E-001            NaN
  1223.92        500.000                 NaN   98.7971       0.296895                 NaN            NaN  0.151666       0.737680       0.166570E-001            NaN
  1222.91        500.000                 NaN   98.8217       0.290495                 NaN            NaN  0.148100       0.723525       0.161783E-001            NaN
  1221.91        500.000                 NaN   98.8541       0.280192                 NaN            NaN  0.143510       0.706363       0.157951E-001            NaN
  1220.90        500.000                 NaN   98.8664       0.279880                 NaN            NaN  0.141498       0.696961       0.152656E-001            NaN
  1219.90        500.000                 NaN   98.8889       0.274130                 NaN            NaN  0.139098       0.683210       0.146424E-001            NaN
  1218.90        500.000                 NaN   98.9111       0.268470                 NaN            NaN  0.135506       0.670690       0.142786E-001            NaN
  1217.89        500.000                 NaN   98.9305       0.263859                 NaN            NaN  0.132519       0.659232       0.139090E-001            NaN
  1216.89        500.000                 NaN   98.9532       0.257847                 NaN            NaN  0.129352       0.646075       0.134950E-001            NaN
  1215.88        500.000                 NaN   98.9732       0.252349                 NaN            NaN  0.126324       0.634968       0.131443E-001            NaN
  1214.88        500.000                 NaN   98.9916       0.248372                 NaN            NaN  0.124460       0.622989       0.125396E-001            NaN
  1213.88        500.000                 NaN   99.0099       0.243736                 NaN            NaN  0.121980       0.612202       0.121464E-001            NaN
  1212.87        500.000                 NaN   99.0282       0.239105                 NaN            NaN  0.119205       0.601646       0.118529E-001            NaN
  1211.87        500.000                 NaN   98.5502       0.853181E-001            NaN            NaN  0.122522        1.19473       0.471950E-001            NaN
  1210.86        500.000                 NaN   99.4551       0.350384                 NaN            NaN  0.125133       0.693438E-001            NaN            NaN
  1209.86        500.000                 NaN   98.8821       0.271599                 NaN            NaN  0.131668       0.714598                 NaN            NaN
  1208.85        500.000                 NaN   98.9680       0.241051       0.178807E-005            NaN  0.149181       0.633010       0.873422E-002            NaN
  1207.85        500.000                 NaN   99.0626       0.146847       0.497998E-001            NaN  0.994099E-001  0.617353       0.239526E-001            NaN
  1206.85        500.000                 NaN   99.1824       0.167889                 NaN            NaN  0.118210       0.475829       0.556825E-001            NaN
  1205.84        500.000                 NaN   99.2514       0.220771                 NaN            NaN  0.666655E-001  0.461142                 NaN            NaN
  1204.84        500.000                 NaN   98.6192       0.332860                 NaN            NaN  0.186229       0.856980       0.471034E-002            NaN
  1203.83        500.000                 NaN   98.9553       0.249309                 NaN            NaN  0.126342       0.669004                 NaN            NaN
  1202.83        500.000                 NaN   99.6765       0.718650E-001            NaN            NaN  0.686056E-002  0.244821                 NaN            NaN
  1201.83        500.000                 NaN   98.9094       0.238965       0.143644                 NaN  0.194193       0.513779                 NaN            NaN
  1200.82        500.000                 NaN   99.6202       0.104516                 NaN            NaN  0.240753E-001  0.251196                 NaN            NaN
  1199.82        500.000                 NaN   99.2666       0.171563                 NaN  0.127364E-005  0.779051E-001  0.483935                 NaN            NaN
  1198.81        500.000                 NaN   98.4437       0.202782                 NaN            NaN  0.115203       0.785667                 NaN  0.452686     
  1197.81        500.000                 NaN   97.4890       0.313688                 NaN            NaN  0.198151        1.11926       0.834334E-002  0.871507     
  1196.81        500.000                 NaN   93.9602       0.594912                 NaN  0.203850E-001  0.461886        2.44764       0.256954E-001   2.48930     
  1195.80        500.000                 NaN   94.2680       0.524566                 NaN  0.377428E-001  0.439229        2.32568       0.243301E-001   2.38045     
  1194.80        500.000                 NaN   88.3578       0.825279                 NaN            NaN  0.881215        4.61999       0.588640E-001   5.25680     
  1193.79        500.000                 NaN   98.5143       0.482555                 NaN            NaN  0.115066       0.888040                 NaN            NaN
  1192.79        500.000                 NaN   91.8693       0.811680                 NaN            NaN  0.622920        3.42157       0.110603E-001   3.26342     
  1191.79        500.000                 NaN   84.2610        1.40611                 NaN            NaN   1.14829        6.67513       0.526092E-001   6.45687     
  1190.78        500.000                 NaN   40.1004        4.52130       0.541552                 NaN   4.20376        25.7780       0.202549        24.6525     
  1189.78        500.000                 NaN            NaN   5.92079        2.35326                 NaN   6.97364        43.1228       0.327426        41.3021     
  1188.77        500.000                 NaN            NaN   5.70267        2.57228                 NaN   6.97504        43.1200       0.327129        41.3029     
  1187.77        500.000                 NaN            NaN   5.47684        2.79899                 NaN   6.97640        43.1173       0.326841        41.3036     
  1186.76        500.000                 NaN            NaN   5.26614        3.01047                 NaN   6.97770        43.1148       0.326568        41.3044     
  1185.76        500.000                 NaN            NaN   5.04856        3.22881                 NaN   6.97895        43.1123       0.326304        41.3051     
  1184.76        500.000                 NaN            NaN   6.34938        1.92869                 NaN   6.98015        43.1099       0.326052        41.3058     
  1183.75        500.000                 NaN            NaN   4.61887        3.65986                 NaN   6.98131        43.1076       0.325810        41.3066     
  1182.75        500.000                 NaN            NaN   8.27762                 NaN            NaN   6.97812        43.1097       0.326696        41.3079     
  1181.74        500.000                 NaN            NaN   8.28002                 NaN            NaN   6.98113        43.1039       0.325722        41.3092     
  1180.74        500.000                 NaN            NaN   8.28090                 NaN            NaN   6.98240        43.1012       0.325440        41.3101     
  1179.74        500.000                 NaN            NaN   8.28185                 NaN            NaN   6.98367        43.0984       0.325159        41.3109     
  1178.73        500.000                 NaN            NaN   8.28132                 NaN            NaN   6.98636        43.0974       0.324770        41.3101     
  1177.73        500.000                 NaN            NaN   8.28369                 NaN            NaN   6.98622        43.0928       0.324595        41.3127     
  1176.72        500.000                 NaN            NaN   8.28456                 NaN            NaN   6.98749        43.0901       0.324310        41.3135     
  1175.72        500.000                 NaN            NaN   3.17064        5.11181                 NaN   6.98877        43.0923       0.324277        41.3122     
  1174.72        500.000                 NaN            NaN   3.23718        5.04572                 NaN   6.98954        43.0904       0.324107        41.3130     
  1173.71        500.000                 NaN            NaN   3.30523        4.97813                 NaN   6.99032        43.0885       0.323932        41.3139     
  1172.71        500.000                 NaN            NaN   3.37542        4.90840                 NaN   6.99113        43.0866       0.323756        41.3147     
  1171.70        500.000                 NaN            NaN   3.44681        4.83748                 NaN   6.99194        43.0847       0.323574        41.3155     
  1170.70        500.000                 NaN            NaN   3.51995        4.76483                 NaN   6.99277        43.0828       0.323390        41.3163     
  1169.69        500.000                 NaN            NaN   3.59480        4.69048                 NaN   6.99360        43.0808       0.323203        41.3171     
  1168.69        500.000                 NaN            NaN   3.66972        4.61605                 NaN   6.99445        43.0788       0.323012        41.3180     
  1167.69        500.000                 NaN            NaN   3.74633        4.53995                 NaN   6.99531        43.0768       0.322818        41.3188     
  1166.68        500.000                 NaN            NaN   5.57430        2.71248                 NaN   6.99618        43.0748       0.322622        41.3196     
  1165.68        500.000                 NaN            NaN   5.60624        2.68107                 NaN   6.99706        43.0728       0.322422        41.3204     
  1164.67        500.000                 NaN            NaN   5.63686        2.65098                 NaN   6.99795        43.0707       0.322221        41.3213     
  1163.67        500.000                 NaN            NaN   4.06058        4.22782                 NaN   6.99885        43.0686       0.322015        41.3221     
  1162.67        500.000                 NaN            NaN   5.69464        2.59430                 NaN   6.99975        43.0666       0.321807        41.3229     
  1161.66        500.000                 NaN            NaN   4.22100        4.06851                 NaN   7.00067        43.0644       0.321596        41.3238     
  1160.66        500.000                 NaN            NaN   4.30189        3.98819                 NaN   7.00159        43.0623       0.321383        41.3246     
  1159.65        500.000                 NaN            NaN   4.38275        3.90792                 NaN   7.00252        43.0602       0.321167        41.3255     
  1158.65        500.000                 NaN            NaN   4.46348        3.82777                 NaN   7.00346        43.0580       0.320948        41.3263     
