|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.75/GRV/GRV_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1253.04        500.000                 NaN   96.2316                 NaN  0.126942        1.09455                 NaN            NaN  0.482674       0.109901        1.95429                 NaN
  1251.63        500.000                 NaN   96.3900                 NaN  0.117361        1.05569                 NaN            NaN  0.462398       0.103973        1.87061                 NaN
  1250.23        500.000                 NaN   96.5263                 NaN  0.110944        1.02167                 NaN            NaN  0.444476       0.988369E-001   1.79772                 NaN
  1248.82        500.000                 NaN   96.6795                 NaN  0.106392       0.974642                 NaN            NaN  0.425183       0.935641E-001   1.72071                 NaN
  1247.41        500.000                 NaN   96.7647                 NaN  0.885823E-001  0.976840                 NaN            NaN  0.412538       0.892108E-001   1.66817                 NaN
  1246.01        500.000                 NaN   96.8999                 NaN  0.885405E-001  0.931532                 NaN            NaN  0.395290       0.845898E-001   1.60010                 NaN
  1244.60        500.000                 NaN   97.0049                 NaN  0.833554E-001  0.904564                 NaN            NaN  0.381204       0.806467E-001   1.54531                 NaN
  1243.20        500.000                 NaN   97.1078                 NaN  0.744716E-001  0.882311                 NaN            NaN  0.367498       0.765325E-001   1.49136                 NaN
  1241.79        500.000                 NaN   97.2031                 NaN  0.687614E-001  0.859143                 NaN            NaN  0.354588       0.728811E-001   1.44149                 NaN
  1240.39        500.000                 NaN   97.2946                 NaN  0.625352E-001  0.837407                 NaN            NaN  0.342206       0.693076E-001   1.39392                 NaN
  1238.98        500.000                 NaN   97.3810                 NaN  0.550958E-001  0.818657                 NaN            NaN  0.330512       0.658771E-001   1.34886                 NaN
  1237.57        500.000                 NaN   97.4596                 NaN  0.545052E-001  0.795113                 NaN            NaN  0.319527       0.629932E-001   1.30830                 NaN
  1236.17        500.000                 NaN   97.5445                 NaN  0.675814E-001  0.749726                 NaN            NaN  0.307285       0.612852E-001   1.26960                 NaN
  1234.76        500.000                 NaN   97.5953                 NaN  0.333819E-001  0.781715                 NaN            NaN  0.300893       0.563665E-001   1.23231                 NaN
  1233.36        500.000                 NaN   97.6809                 NaN  0.197944E-001  0.764696                 NaN            NaN  0.289463       0.533169E-001   1.19183                 NaN
  1231.95        500.000                 NaN   97.7460                 NaN  0.141997E-001  0.751178                 NaN            NaN  0.280412       0.506511E-001   1.15759                 NaN
  1230.55        500.000                 NaN   97.8080                 NaN  0.755085E-004  0.747613                 NaN            NaN  0.271943       0.477001E-001   1.12463                 NaN
  1229.14        500.000                 NaN   97.8691                 NaN  0.178130E-002  0.726456                 NaN            NaN  0.263364       0.455941E-001   1.09369                 NaN
  1227.73        500.000                 NaN   97.9272                 NaN  0.398179E-005  0.710110                 NaN            NaN  0.255907       0.431799E-001   1.06364                 NaN
  1226.33        500.000                 NaN   97.9841                 NaN  0.134956E-005  0.691932                 NaN            NaN  0.248182       0.410586E-001   1.03472                 NaN
  1224.92        500.000                 NaN   98.0391                 NaN  0.193847E-005  0.673830                 NaN            NaN  0.241036       0.389215E-001   1.00713                 NaN
  1223.52        500.000                 NaN   98.0986                 NaN            NaN  0.652423                 NaN            NaN  0.232010       0.375717E-001  0.979423                 NaN
  1222.11        500.000                 NaN   98.1464                 NaN  0.139492E-005  0.637916                 NaN            NaN  0.226545       0.353015E-001  0.953828                 NaN
  1220.71        500.000                 NaN   98.2061                 NaN            NaN  0.615323                 NaN            NaN  0.217708       0.339642E-001  0.926930                 NaN
  1219.30        500.000                 NaN   98.2444                 NaN  0.182706E-005  0.604732                 NaN            NaN  0.212332       0.323115E-001  0.906191                 NaN
  1217.89        500.000                 NaN   98.2968                 NaN            NaN  0.585323                 NaN            NaN  0.204756       0.311175E-001  0.882030                 NaN
  1216.49        500.000                 NaN   80.3607                 NaN            NaN   3.33492                 NaN            NaN   1.68934       0.152340        7.29830        7.16443     
  1215.08        500.000                 NaN   70.7105                 NaN  0.115975        4.70675                 NaN            NaN   2.48199       0.213748        10.6966        11.0744     
  1213.68        500.000                 NaN   75.4663                 NaN  0.262185        3.70246                 NaN            NaN   2.07412       0.184912        8.98596        9.32406     
  1212.27        500.000                 NaN   76.1472                 NaN  0.503184       0.225496        3.01878                 NaN   2.00450       0.189082        8.75956        9.15216     
  1210.86        500.000                 NaN   80.0332                 NaN  0.702145        2.30317                 NaN            NaN   1.65409       0.179573        7.43866        7.68915     
  1209.46        500.000                 NaN   83.8006                 NaN  0.756627E-001  0.812451        1.89619                 NaN   1.34813       0.112771        5.85073        6.10346     
  1208.05        500.000                 NaN   84.8535                 NaN            NaN   2.53635                 NaN            NaN   1.28963       0.961899E-001   5.52108        5.70323     
  1206.65        500.000                 NaN   85.4183                 NaN            NaN   2.46386                 NaN            NaN   1.24102       0.886122E-001   5.30332        5.48490     
  1205.24        500.000                 NaN   84.6694                 NaN            NaN   2.13179       0.322751                 NaN   1.28582       0.100205        5.61555        5.87446     
  1203.84        500.000                 NaN   91.0524                 NaN  0.311886       0.999463                 NaN            NaN  0.777813       0.616840E-001   3.34995        3.44681     
  1202.43        500.000                 NaN   86.8842                 NaN            NaN  0.476001       0.209294        1.49749        1.05645       0.961189E-001   4.82003        4.96037     
  1201.02        500.000                 NaN   79.1338                 NaN  0.660273        2.21850                 NaN            NaN   1.74298       0.149983        7.74909        8.34535     
  1199.62        500.000                 NaN   93.5069                 NaN  0.115773       0.940452                 NaN            NaN  0.535421       0.477223E-001   2.45253        2.40123     
  1198.21        500.000                 NaN   57.0805                 NaN            NaN   4.14546        2.17770                 NaN   3.52250       0.258361        15.6441        17.1714     
  1196.81        500.000                 NaN   98.7523                 NaN  0.467167E-001            NaN            NaN            NaN            NaN            NaN  0.780205       0.420818     
  1195.40        500.000                 NaN   99.4085                 NaN  0.586622E-001  0.125474                 NaN            NaN  0.525871E-001  0.406473E-002  0.350694                 NaN
  1194.00        500.000                 NaN   99.2372                 NaN  0.897117E-002  0.225557                 NaN            NaN  0.640719E-001  0.608913E-002  0.458129                 NaN
  1192.59        500.000                 NaN   99.1418                 NaN  0.839168E-001  0.282543                 NaN            NaN  0.154049       0.268092E-001  0.310919                 NaN
  1191.18        500.000                 NaN   98.8309                 NaN            NaN  0.224785E-001  0.221649                 NaN  0.675447E-001  0.238348E-002  0.855035                 NaN
  1189.78        500.000                 NaN   77.9516                 NaN            NaN   2.78565                 NaN            NaN   1.63983       0.116785        9.21899        8.28712     
  1188.37        500.000                 NaN            NaN            NaN            NaN   11.6956                 NaN            NaN   7.36421       0.580401        40.8917        39.4680     
  1186.97        500.000                 NaN            NaN            NaN            NaN   11.6998                 NaN            NaN   7.36443       0.578670        40.8879        39.4692     
  1185.56        500.000                 NaN            NaN            NaN            NaN   11.6979                 NaN            NaN   7.37354       0.577305        40.8827        39.4686     
  1184.16        500.000                 NaN            NaN            NaN            NaN   11.7007                 NaN            NaN   7.36828       0.577687        40.8839        39.4695     
  1182.75        500.000                 NaN            NaN            NaN            NaN   11.7098                 NaN            NaN   7.37186       0.574851        40.8731        39.4704     
  1181.34        500.000                 NaN            NaN            NaN            NaN   11.7065                 NaN            NaN   7.37145       0.575610        40.8766        39.4698     
  1179.94        500.000                 NaN            NaN            NaN            NaN   11.6985                 NaN            NaN   7.37551       0.577769        40.8803        39.4679     
  1178.53        500.000                 NaN            NaN            NaN            NaN   11.7055                 NaN            NaN   7.37548       0.575560        40.8738        39.4696     
  1177.13        500.000                 NaN            NaN            NaN            NaN   11.7008                 NaN            NaN   7.38035       0.577229        40.8733        39.4684     
  1175.72        500.000                 NaN            NaN            NaN            NaN   11.7009                 NaN            NaN   7.38044       0.577019        40.8733        39.4683     
  1174.31        500.000                 NaN            NaN            NaN            NaN   11.7036                 NaN            NaN   7.38239       0.576318        40.8687        39.4690     
  1172.91        500.000                 NaN            NaN            NaN            NaN   11.7053                 NaN            NaN   7.38565       0.574969        40.8652        39.4689     
  1171.50        500.000                 NaN            NaN            NaN            NaN   11.7074                 NaN            NaN   7.38754       0.574320        40.8614        39.4694     
  1170.10        500.000                 NaN            NaN            NaN            NaN   11.7099                 NaN            NaN   7.38987       0.573313        40.8573        39.4697     
  1168.69        500.000                 NaN            NaN            NaN            NaN   11.7120                 NaN            NaN   7.39216       0.572390        40.8535        39.4700     
  1167.29        500.000                 NaN            NaN            NaN            NaN   11.7144                 NaN            NaN   7.39453       0.571385        40.8494        39.4704     
  1165.88        500.000                 NaN            NaN            NaN            NaN   11.7164                 NaN            NaN   7.39687       0.570455        40.8456        39.4706     
  1164.47        500.000                 NaN            NaN            NaN            NaN   11.7188                 NaN            NaN   7.39920       0.569447        40.8416        39.4710     
  1163.07        500.000                 NaN            NaN            NaN            NaN   11.7208                 NaN            NaN   7.40218       0.568410        40.8374        39.4713     
  1161.66        500.000                 NaN            NaN            NaN            NaN   11.7233                 NaN            NaN   7.40400       0.567433        40.8336        39.4716     
  1160.26        500.000                 NaN            NaN            NaN            NaN   11.7257                 NaN            NaN   7.40642       0.566442        40.8295        39.4720     
  1158.85        500.000                 NaN            NaN            NaN            NaN   11.7281                 NaN            NaN   7.40906       0.565436        40.8251        39.4724     
  1157.45        500.000                 NaN            NaN            NaN            NaN   11.7304                 NaN            NaN   7.41141       0.564409        40.8211        39.4727     
  1156.04        500.000                 NaN            NaN            NaN            NaN   4.41632        6.87117       0.409050        7.38373       0.576825        40.8737        39.4692     
  1154.63        500.000                 NaN            NaN            NaN            NaN   4.41523        6.96107       0.321726        7.38573       0.576128        40.8707        39.4694     
  1153.23        500.000                 NaN            NaN            NaN            NaN   4.40578        7.04370       0.250140        7.38779       0.575389        40.8676        39.4696     
  1151.82        500.000                 NaN            NaN            NaN            NaN   4.39045        7.12191       0.188944        7.38993       0.574616        40.8644        39.4698     
  1150.42        500.000                 NaN            NaN            NaN            NaN   11.7521                 NaN            NaN   7.42903       0.555354        40.7877        39.4759     
  1149.01        500.000                 NaN            NaN            NaN            NaN   11.7431                 NaN            NaN   7.42633       0.558621        40.7977        39.4743     
  1147.61        500.000                 NaN            NaN            NaN  0.651510E-005   11.7565                 NaN            NaN   7.43384       0.553444        40.7798        39.4765     
  1146.20        500.000                 NaN            NaN            NaN            NaN   4.38303        7.32736                 NaN   7.40007       0.570723        40.8480        39.4709     
  1144.79        500.000                 NaN            NaN            NaN  0.701624E-005   5.05542        6.70538                 NaN   7.43860       0.551548        40.7719        39.4771     
  1143.39        500.000                 NaN            NaN            NaN  0.338810E-005   4.16696        7.51635       0.303250E-001   7.40411       0.569169        40.8419        39.4712     
  1141.98        500.000                 NaN            NaN            NaN            NaN   4.94615        6.81712                 NaN   7.43988       0.551392        40.7675        39.4780     
  1140.58        500.000                 NaN            NaN            NaN            NaN   3.09903        7.07588        1.55464        7.41704       0.563175        40.8169        39.4733     
  1139.17        500.000                 NaN            NaN            NaN            NaN   3.33322        7.35141        1.04411        7.41734       0.563282        40.8174        39.4732     
  1137.76        500.000                 NaN            NaN            NaN  0.946146E-005   11.7754                 NaN            NaN   7.45334       0.545223        40.7471        39.4789     
  1136.36        500.000                 NaN            NaN            NaN  0.107162E-004   11.7784                 NaN            NaN   7.45608       0.543881        40.7424        39.4792     
  1134.95        500.000                 NaN            NaN            NaN  0.114784E-004   11.7798                 NaN            NaN   7.45924       0.543047        40.7386        39.4793     
  1133.55        500.000                 NaN            NaN            NaN            NaN   3.77498        7.95894                 NaN   7.42442       0.560681        40.8072        39.4737     
  1132.14        500.000                 NaN            NaN            NaN            NaN   3.67374        8.06268                 NaN   7.42703       0.559594        40.8029        39.4740     
  1130.74        500.000                 NaN            NaN            NaN            NaN   3.57656        8.16269                 NaN   7.42984       0.558397        40.7981        39.4744     
  1129.33        500.000                 NaN            NaN            NaN            NaN   3.47960        8.26273                 NaN   7.43283       0.557106        40.7930        39.4747     
  1127.92        500.000                 NaN            NaN            NaN            NaN   3.37962        8.36604                 NaN   7.43598       0.555725        40.7875        39.4752     
  1126.52        500.000                 NaN            NaN            NaN            NaN   3.27509        8.47415                 NaN   7.43930       0.554258        40.7816        39.4756     
  1125.11        500.000                 NaN            NaN            NaN            NaN   2.98280        8.77354                 NaN   7.44586       0.551468        40.7696        39.4768     
  1123.71        500.000                 NaN            NaN            NaN  0.420664E-005   2.71842        9.04480                 NaN   7.45208       0.548776        40.7580        39.4779     
  1122.30        500.000                 NaN            NaN            NaN            NaN   2.61194        9.15530                 NaN   7.45564       0.547148        40.7516        39.4784     
  1120.90        500.000                 NaN            NaN            NaN            NaN   2.36976        9.40419                 NaN   7.46154       0.544535        40.7405        39.4795     
  1119.49        500.000                 NaN            NaN            NaN            NaN   2.25522        9.52306                 NaN   7.46526       0.542800        40.7337        39.4800     
  1118.08        500.000                 NaN            NaN            NaN  0.481763E-005   2.12958        9.65330                 NaN   7.46915       0.540965        40.7264        39.4806     
  1116.68        500.000                 NaN            NaN            NaN            NaN   1.90153        9.88809                 NaN   7.47486       0.538357        40.7155        39.4816     
  1115.27        500.000                 NaN            NaN            NaN  0.113002E-003   1.76113        10.0334                 NaN   7.47896       0.536385        40.7078        39.4823     
  1113.87        500.000                 NaN            NaN            NaN            NaN   11.8094       0.584759E-004            NaN   7.50237       0.528407        40.6777        39.4821     
  1112.46        500.000                 NaN            NaN            NaN            NaN   11.8135       0.405667E-003            NaN   7.50459       0.526641        40.6711        39.4837     
  1111.06        500.000                 NaN            NaN            NaN            NaN  0.763684        11.0494                 NaN   7.49573       0.527510        40.6791        39.4846     
  1109.65        500.000                 NaN            NaN            NaN            NaN  0.518461        11.3113                 NaN   7.50453       0.523695        40.6552        39.4868     
  1108.24        500.000                 NaN            NaN            NaN            NaN  0.325090E-001   11.8009                 NaN   7.50749       0.521170        40.6505        39.4875     
  1106.84        500.000                 NaN            NaN            NaN  0.254547E-001   11.8031                 NaN            NaN   7.50873       0.521040        40.6460        39.4956     
  1105.43        500.000                 NaN            NaN            NaN  0.156563        11.6061                 NaN            NaN   7.49748       0.530310        40.6801        39.5295     
  1104.03        500.000                 NaN            NaN            NaN   1.45291        9.66106       0.197348E-003            NaN   7.33880       0.636633        41.0354        39.8750     
  1102.62        500.000                 NaN            NaN            NaN   1.65056        9.36803       0.252903E-004            NaN   7.31583       0.651161        41.0858        39.9286     
  1101.22        500.000                 NaN            NaN            NaN   1.78129        9.17129                 NaN            NaN   7.29993       0.662107        41.1216        39.9638     
  1099.81        500.000                 NaN            NaN            NaN   1.88109        9.02118                 NaN            NaN   7.28799       0.670416        41.1485        39.9908     
  1098.40        500.000                 NaN            NaN            NaN   1.96143        8.90053                 NaN            NaN   7.27857       0.677045        41.1699        40.0125     
  1097.00        500.000                 NaN            NaN            NaN   2.06167        8.74558                 NaN            NaN   7.26478       0.686370        41.2026        40.0390     
  1095.59        500.000                 NaN            NaN            NaN   2.60780        7.84495                 NaN            NaN   7.15615       0.755766        41.4624        40.1730     
  1094.19        500.000                 NaN            NaN            NaN   2.63767        7.79533                 NaN            NaN   7.14960       0.759621        41.4776        40.1802     
  1092.78        500.000                 NaN            NaN            NaN   2.69444        7.71492                 NaN            NaN   7.14699       0.762561        41.4843        40.1968     
  1091.37        500.000                 NaN            NaN            NaN   2.69444        7.71492                 NaN            NaN   7.14699       0.762561        41.4843        40.1968     
  1089.97        500.000                 NaN            NaN            NaN   2.65738        7.77821                 NaN            NaN   7.15568       0.757247        41.4635        40.1880     
  1088.56        500.000                 NaN            NaN            NaN   2.70512        7.71807                 NaN            NaN   7.15916       0.759868        41.4515        40.2063     
  1087.16        500.000                 NaN            NaN            NaN   2.74613        7.64478                 NaN            NaN   7.14556       0.764855        41.4861        40.2126     
  1085.75        500.000                 NaN            NaN            NaN   2.73356        7.66450                 NaN            NaN   7.14841       0.762994        41.4814        40.2092     
  1084.35        500.000                 NaN            NaN            NaN   2.80149        7.56346                 NaN            NaN   7.14221       0.768110        41.4966        40.2281     
  1082.94        500.000                 NaN            NaN            NaN   2.80149        7.56346                 NaN            NaN   7.14221       0.768110        41.4966        40.2281     
  1081.53        500.000                 NaN            NaN            NaN   2.84988        7.49548                 NaN            NaN   7.14034       0.770502        41.5013        40.2425     
  1080.13        500.000                 NaN            NaN            NaN   2.84989        7.49548                 NaN            NaN   7.14034       0.770502        41.5013        40.2425     
  1078.72        500.000                 NaN            NaN            NaN   2.84981        7.49561                 NaN            NaN   7.14035       0.770491        41.5013        40.2425     
  1077.32        500.000                 NaN            NaN            NaN   2.89556        7.43161                 NaN            NaN   7.13875       0.772691        41.5052        40.2562     
  1075.91        500.000                 NaN            NaN            NaN   2.89562        7.43152                 NaN            NaN   7.13874       0.772699        41.5053        40.2562     
  1074.51        500.000                 NaN            NaN            NaN   2.89564        7.43148                 NaN            NaN   7.13873       0.772703        41.5053        40.2562     
  1073.10        500.000                 NaN            NaN            NaN   2.89564        7.43148                 NaN            NaN   7.13873       0.772703        41.5053        40.2562     
  1071.69        500.000                 NaN            NaN            NaN   2.89564        7.43148                 NaN            NaN   7.13873       0.772703        41.5053        40.2562     
  1070.29        500.000                 NaN            NaN            NaN   2.88988        7.44490                 NaN            NaN   7.14162       0.771868        41.4952        40.2565     
  1068.88        500.000                 NaN            NaN            NaN   2.89471        7.43324                 NaN            NaN   7.13903       0.772522        41.5045        40.2560     
  1067.48        500.000                 NaN            NaN            NaN   2.89241        7.44116                 NaN            NaN   7.14141       0.772022        41.4958        40.2572     
  1066.07        500.000                 NaN            NaN            NaN   3.05861        7.20567                 NaN            NaN   7.13427       0.780088        41.5156        40.3058     
  1064.67        500.000                 NaN            NaN            NaN   3.05861        7.20567                 NaN            NaN   7.13427       0.780088        41.5156        40.3058     
  1063.26        500.000                 NaN            NaN            NaN   3.05861        7.20567                 NaN            NaN   7.13427       0.780088        41.5156        40.3058     
  1061.85        500.000                 NaN            NaN            NaN   3.05759        7.20743                 NaN            NaN   7.13450       0.779942        41.5150        40.3055     
  1060.45        500.000                 NaN            NaN            NaN   3.05861        7.20567                 NaN            NaN   7.13427       0.780088        41.5156        40.3058     
  1059.04        500.000                 NaN            NaN            NaN   3.05861        7.20567                 NaN            NaN   7.13427       0.780088        41.5156        40.3058     
  1057.64        500.000                 NaN            NaN            NaN   3.05850        7.20585                 NaN            NaN   7.13430       0.780071        41.5155        40.3058     
  1056.23        500.000                 NaN            NaN            NaN   3.05856        7.20575                 NaN            NaN   7.13429       0.780080        41.5156        40.3058     
  1054.82        500.000                 NaN            NaN            NaN   3.09460        7.15641                 NaN            NaN   7.13381       0.781584        41.5166        40.3170     
  1053.42        500.000                 NaN            NaN            NaN   3.09460        7.15641                 NaN            NaN   7.13381       0.781584        41.5166        40.3170     
  1052.01        500.000                 NaN            NaN            NaN   3.09460        7.15641                 NaN            NaN   7.13381       0.781584        41.5166        40.3170     
  1050.61        500.000                 NaN            NaN            NaN   3.09460        7.15641                 NaN            NaN   7.13381       0.781584        41.5166        40.3170     
  1049.20        500.000                 NaN            NaN            NaN   3.12924        7.10925                 NaN            NaN   7.13342       0.782971        41.5173        40.3278     
  1047.80        500.000                 NaN            NaN            NaN   3.12924        7.10925                 NaN            NaN   7.13342       0.782971        41.5173        40.3278     
  1046.39        500.000                 NaN            NaN            NaN   3.12924        7.10925                 NaN            NaN   7.13342       0.782971        41.5173        40.3278     
  1044.98        500.000                 NaN            NaN            NaN   3.16316        7.06311                 NaN            NaN   7.13309       0.784331        41.5178        40.3385     
  1043.58        500.000                 NaN            NaN            NaN   3.16316        7.06311                 NaN            NaN   7.13309       0.784331        41.5178        40.3385     
  1042.17        500.000                 NaN            NaN            NaN   3.16316        7.06311                 NaN            NaN   7.13309       0.784331        41.5178        40.3385     
  1040.77        500.000                 NaN            NaN            NaN   3.19487        7.02045                 NaN            NaN   7.13308       0.785485        41.5174        40.3487     
  1039.36        500.000                 NaN            NaN            NaN   3.19487        7.02045                 NaN            NaN   7.13308       0.785485        41.5174        40.3487     
  1037.96        500.000                 NaN            NaN            NaN   3.19487        7.02045                 NaN            NaN   7.13308       0.785485        41.5174        40.3487     
  1036.55        500.000                 NaN            NaN            NaN   3.19487        7.02045                 NaN            NaN   7.13308       0.785485        41.5174        40.3487     
  1035.14        500.000                 NaN            NaN            NaN   3.22509        6.98018                 NaN            NaN   7.13330       0.786500        41.5165        40.3584     
  1033.74        500.000                 NaN            NaN            NaN   3.22509        6.98018                 NaN            NaN   7.13330       0.786500        41.5165        40.3584     
  1032.33        500.000                 NaN            NaN            NaN   3.22509        6.98018                 NaN            NaN   7.13330       0.786500        41.5165        40.3584     
  1030.93        500.000                 NaN            NaN            NaN   3.25432        6.94143                 NaN            NaN   7.13364       0.787433        41.5152        40.3680     
  1029.52        500.000                 NaN            NaN            NaN   3.25432        6.94143                 NaN            NaN   7.13364       0.787433        41.5152        40.3680     
  1028.12        500.000                 NaN            NaN            NaN   3.25432        6.94143                 NaN            NaN   7.13364       0.787433        41.5152        40.3680     
  1026.71        500.000                 NaN            NaN            NaN   3.25432        6.94143                 NaN            NaN   7.13364       0.787433        41.5152        40.3680     
  1025.30        500.000                 NaN            NaN            NaN   3.25432        6.94143                 NaN            NaN   7.13364       0.787433        41.5152        40.3680     
  1023.90        500.000                 NaN            NaN            NaN   3.32935        6.84387                 NaN            NaN   7.13761       0.790845        41.5027        40.3957     
  1022.49        500.000                 NaN            NaN            NaN   3.32933        6.84390                 NaN            NaN   7.13762       0.790842        41.5026        40.3957     
  1021.09        500.000                 NaN            NaN            NaN   3.32935        6.84387                 NaN            NaN   7.13761       0.790845        41.5027        40.3957     
  1019.68        500.000                 NaN            NaN            NaN   3.32933        6.84390                 NaN            NaN   7.13762       0.790842        41.5026        40.3957     
  1018.27        500.000                 NaN            NaN            NaN   3.32933        6.84389                 NaN            NaN   7.13762       0.790843        41.5026        40.3957     
  1016.87        500.000                 NaN            NaN            NaN   3.32931        6.84393                 NaN            NaN   7.13762       0.790839        41.5026        40.3957     
  1015.46        500.000                 NaN            NaN            NaN   3.32930        6.84395                 NaN            NaN   7.13762       0.790836        41.5026        40.3957     
  1014.06        500.000                 NaN            NaN            NaN   3.32930        6.84395                 NaN            NaN   7.13762       0.790837        41.5026        40.3957     
  1012.65        500.000                 NaN            NaN            NaN   3.32935        6.84386                 NaN            NaN   7.13761       0.790846        41.5027        40.3957     
  1011.25        500.000                 NaN            NaN            NaN   3.32935        6.84386                 NaN            NaN   7.13761       0.790846        41.5027        40.3957     
  1009.84        500.000                 NaN            NaN            NaN   3.32935        6.84386                 NaN            NaN   7.13761       0.790846        41.5027        40.3957     
  1008.43        500.000                 NaN            NaN            NaN   3.32935        6.84386                 NaN            NaN   7.13761       0.790846        41.5027        40.3957     
  1007.03        500.000                 NaN            NaN            NaN   3.32935        6.84386                 NaN            NaN   7.13761       0.790846        41.5027        40.3957     
  1005.62        500.000                 NaN            NaN            NaN   3.32935        6.84386                 NaN            NaN   7.13761       0.790846        41.5027        40.3957     
  1004.22        500.000                 NaN            NaN            NaN   3.32935        6.84386                 NaN            NaN   7.13761       0.790846        41.5027        40.3957     
  1002.81        500.000                 NaN            NaN            NaN   3.32935        6.84386                 NaN            NaN   7.13761       0.790846        41.5027        40.3957     
  1001.41        500.000                 NaN            NaN            NaN   3.40861        6.74236                 NaN            NaN   7.13906       0.791178        41.4984        40.4204     
  1000.00        500.000                 NaN            NaN            NaN   3.40861        6.74236                 NaN            NaN   7.13906       0.791178        41.4984        40.4204     
