|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.75/GRV/GRV_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1449.84        500.000       0.152504E-002   99.2003                 NaN            NaN  0.551905       0.246278                 NaN            NaN            NaN            NaN            NaN
  1448.44        500.000       0.146800E-002   99.2068                 NaN            NaN  0.547709       0.244021                 NaN            NaN            NaN            NaN            NaN
  1447.03        500.000       0.141845E-002   99.2139                 NaN            NaN  0.542588       0.242058                 NaN            NaN            NaN            NaN            NaN
  1445.63        500.000       0.137482E-002   99.2207                 NaN            NaN  0.537695       0.240269                 NaN            NaN            NaN            NaN            NaN
  1444.22        500.000       0.131839E-002   99.2291                 NaN            NaN  0.531747       0.237786                 NaN            NaN            NaN            NaN            NaN
  1442.82        500.000       0.127489E-002   99.2351                 NaN            NaN  0.235819       0.527798                 NaN            NaN            NaN            NaN            NaN
  1441.41        500.000       0.122777E-002   99.2415                 NaN            NaN  0.523448       0.233846                 NaN            NaN            NaN            NaN            NaN
  1440.00        500.000       0.118155E-002   99.2495                 NaN            NaN  0.231839       0.517506                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000       0.113309E-002   99.2558                 NaN            NaN  0.513005       0.230091                 NaN            NaN            NaN            NaN            NaN
  1437.19        500.000       0.108401E-002   99.2623                 NaN            NaN  0.228438       0.508207                 NaN            NaN            NaN            NaN            NaN
  1435.79        500.000       0.103909E-002   99.2692                 NaN            NaN  0.226485       0.503322                 NaN            NaN            NaN            NaN            NaN
  1434.38        500.000       0.100080E-002   99.2749                 NaN            NaN  0.498863       0.225199                 NaN            NaN            NaN            NaN            NaN
  1432.98        500.000       0.955808E-003   99.2806                 NaN            NaN  0.222906       0.495568                 NaN            NaN            NaN            NaN            NaN
  1431.57        500.000       0.916080E-003   99.2875                 NaN            NaN  0.221072       0.490497                 NaN            NaN            NaN            NaN            NaN
  1430.16        500.000       0.872920E-003   99.2937                 NaN            NaN  0.486065       0.219335                 NaN            NaN            NaN            NaN            NaN
  1428.76        500.000       0.828420E-003   99.2986                 NaN            NaN  0.217832       0.482769                 NaN            NaN            NaN            NaN            NaN
  1427.35        500.000       0.793235E-003   99.3049                 NaN            NaN  0.216027       0.478295                 NaN            NaN            NaN            NaN            NaN
  1425.95        500.000       0.749687E-003   99.3125                 NaN            NaN  0.214122       0.472593                 NaN            NaN            NaN            NaN            NaN
  1424.54        500.000       0.715085E-003   99.3165                 NaN            NaN  0.470117       0.212716                 NaN            NaN            NaN            NaN            NaN
  1423.14        500.000       0.677549E-003   99.3224                 NaN            NaN  0.465865       0.211055                 NaN            NaN            NaN            NaN            NaN
  1421.73        500.000       0.639700E-003   99.3278                 NaN            NaN  0.462093       0.209481                 NaN            NaN            NaN            NaN            NaN
  1420.32        500.000       0.604881E-003   99.3330                 NaN            NaN  0.458527       0.207910                 NaN            NaN            NaN            NaN            NaN
  1418.92        500.000       0.566705E-003   99.3386                 NaN            NaN  0.206317       0.454514                 NaN            NaN            NaN            NaN            NaN
  1417.51        500.000       0.533381E-003   99.3433                 NaN            NaN  0.451345       0.204827                 NaN            NaN            NaN            NaN            NaN
  1416.11        500.000       0.501049E-003   99.3486                 NaN            NaN  0.447473       0.203417                 NaN            NaN            NaN            NaN            NaN
  1414.70        500.000       0.464133E-003   99.3535                 NaN            NaN  0.202057       0.444018                 NaN            NaN            NaN            NaN            NaN
  1413.29        500.000       0.427045E-003   99.3578                 NaN            NaN  0.200454       0.441327                 NaN            NaN            NaN            NaN            NaN
  1411.89        500.000       0.399515E-003   99.3635                 NaN            NaN  0.199276       0.436787                 NaN            NaN            NaN            NaN            NaN
  1410.48        500.000       0.369531E-003   99.3680                 NaN            NaN  0.197705       0.433967                 NaN            NaN            NaN            NaN            NaN
  1409.08        500.000       0.337420E-003   99.3732                 NaN            NaN  0.430391       0.196106                 NaN            NaN            NaN            NaN            NaN
  1407.67        500.000       0.303818E-003   99.3772                 NaN            NaN  0.427440       0.195102                 NaN            NaN            NaN            NaN            NaN
  1406.27        500.000       0.275836E-003   99.3780                 NaN            NaN  0.193990       0.427717                 NaN            NaN            NaN            NaN            NaN
  1404.86        500.000       0.254674E-003   99.3833                 NaN            NaN  0.193002       0.423431                 NaN            NaN            NaN            NaN            NaN
  1403.45        500.000       0.221599E-003   99.3964                 NaN            NaN  0.413644       0.189729                 NaN            NaN            NaN            NaN            NaN
  1402.05        500.000                 NaN   98.6410                 NaN            NaN  0.496386       0.478113                 NaN  0.384457                 NaN            NaN            NaN
  1400.64        500.000                 NaN   98.3776                 NaN            NaN  0.493489       0.605143                 NaN  0.523812                 NaN            NaN            NaN
  1399.24        500.000                 NaN   98.4055                 NaN            NaN  0.594522       0.485172                 NaN  0.514846                 NaN            NaN            NaN
  1397.83        500.000                 NaN   98.4310                 NaN            NaN  0.584837       0.477498                 NaN  0.506660                 NaN            NaN            NaN
  1396.43        500.000                 NaN   98.4541                 NaN            NaN  0.471100       0.575642                 NaN  0.499137                 NaN            NaN            NaN
  1395.02        500.000                 NaN   98.4794                 NaN            NaN  0.566416       0.463326                 NaN  0.490883                 NaN            NaN            NaN
  1393.61        500.000                 NaN   98.5028                 NaN            NaN  0.557214       0.456655                 NaN  0.483335                 NaN            NaN            NaN
  1392.21        500.000                 NaN   98.5246                 NaN            NaN  0.549461       0.449783                 NaN  0.476161                 NaN            NaN            NaN
  1390.80        500.000                 NaN   98.5472                 NaN            NaN  0.443400       0.540553                 NaN  0.468878                 NaN            NaN            NaN
  1389.40        500.000                 NaN   98.5691                 NaN            NaN  0.436564       0.532512                 NaN  0.461811                 NaN            NaN            NaN
  1387.99        500.000                 NaN   98.5909                 NaN            NaN  0.524547       0.429983                 NaN  0.454551                 NaN            NaN            NaN
  1386.59        500.000                 NaN   98.6103                 NaN            NaN  0.516658       0.424789                 NaN  0.448214                 NaN            NaN            NaN
  1385.18        500.000                 NaN   98.6295                 NaN            NaN  0.418534       0.510137                 NaN  0.441824                 NaN            NaN            NaN
  1383.77        500.000                 NaN   98.6490                 NaN            NaN  0.502911       0.412722                 NaN  0.435414                 NaN            NaN            NaN
  1382.37        500.000                 NaN   98.6678                 NaN            NaN  0.407280       0.495548                 NaN  0.429329                 NaN            NaN            NaN
  1380.96        500.000                 NaN   98.6864                 NaN            NaN  0.489487       0.401035                 NaN  0.423054                 NaN            NaN            NaN
  1379.56        500.000                 NaN   98.7038                 NaN            NaN  0.396132       0.482726                 NaN  0.417295                 NaN            NaN            NaN
  1378.15        500.000                 NaN   98.7201                 NaN            NaN  0.477271       0.390728                 NaN  0.411950                 NaN            NaN            NaN
  1376.74        500.000                 NaN   98.7383                 NaN            NaN  0.385593       0.470231                 NaN  0.405845                 NaN            NaN            NaN
  1375.34        500.000                 NaN   98.7553                 NaN            NaN  0.380563       0.463825                 NaN  0.400284                 NaN            NaN            NaN
  1373.93        500.000                 NaN   98.7704                 NaN            NaN  0.375257       0.459219                 NaN  0.395099                 NaN            NaN            NaN
  1372.53        500.000                 NaN   98.7853                 NaN            NaN  0.453394       0.371153                 NaN  0.390176                 NaN            NaN            NaN
  1371.12        500.000                 NaN   98.8020                 NaN            NaN  0.447189       0.366217                 NaN  0.384611                 NaN            NaN            NaN
  1369.72        500.000                 NaN   98.8145                 NaN            NaN  0.442973       0.362142                 NaN  0.380395                 NaN            NaN            NaN
  1368.31        500.000                 NaN   98.8257                 NaN            NaN  0.358098       0.439850                 NaN  0.376348                 NaN            NaN            NaN
  1366.90        500.000                 NaN   98.8479                 NaN            NaN  0.351663       0.431250                 NaN  0.369145                 NaN            NaN            NaN
  1365.50        500.000                 NaN   98.8572                 NaN            NaN  0.428771       0.347950                 NaN  0.366120                 NaN            NaN            NaN
  1364.09        500.000                 NaN   98.8741                 NaN            NaN  0.422344       0.343115                 NaN  0.360421                 NaN            NaN            NaN
  1362.69        500.000                 NaN   98.8857                 NaN            NaN  0.418413       0.339403                 NaN  0.356527                 NaN            NaN            NaN
  1361.28        500.000                 NaN   98.8983                 NaN            NaN  0.413993       0.335376                 NaN  0.352293                 NaN            NaN            NaN
  1359.88        500.000                 NaN   98.9122                 NaN            NaN  0.330973       0.409203                 NaN  0.347603                 NaN            NaN            NaN
  1358.47        500.000                 NaN   98.9221                 NaN            NaN  0.328126       0.405753                 NaN  0.344040                 NaN            NaN            NaN
  1357.06        500.000                 NaN   98.9354                 NaN            NaN  0.401690       0.323304                 NaN  0.339635                 NaN            NaN            NaN
  1355.66        500.000                 NaN   98.9454                 NaN            NaN  0.320378       0.398032                 NaN  0.336146                 NaN            NaN            NaN
  1354.25        500.000                 NaN   98.9588                 NaN            NaN  0.316144       0.393472                 NaN  0.331626                 NaN            NaN            NaN
  1352.85        500.000                 NaN   98.9693                 NaN            NaN  0.390147       0.312422                 NaN  0.328089                 NaN            NaN            NaN
  1351.44        500.000                 NaN   98.9801                 NaN            NaN  0.308935       0.386573                 NaN  0.324374                 NaN            NaN            NaN
  1350.04        500.000                 NaN   98.9906                 NaN            NaN  0.305580       0.382999                 NaN  0.320821                 NaN            NaN            NaN
  1348.63        500.000                 NaN   99.0016                 NaN            NaN  0.301351       0.379974                 NaN  0.317123                 NaN            NaN            NaN
  1347.22        500.000                 NaN   99.0127                 NaN            NaN  0.297642       0.376514                 NaN  0.313106                 NaN            NaN            NaN
  1345.82        500.000                 NaN   99.0199                 NaN            NaN  0.295520       0.374149                 NaN  0.310469                 NaN            NaN            NaN
  1344.41        500.000                 NaN   99.0298                 NaN            NaN  0.291967       0.371075                 NaN  0.307127                 NaN            NaN            NaN
  1343.01        500.000                 NaN   99.0154                 NaN            NaN  0.306628       0.364955                 NaN  0.313009                 NaN            NaN            NaN
  1341.60        500.000                 NaN   99.0691                 NaN            NaN  0.359675       0.278110                 NaN  0.293093                 NaN            NaN            NaN
  1340.19        500.000                 NaN   99.0576                 NaN            NaN  0.282334       0.362470                 NaN  0.297624                 NaN            NaN            NaN
  1338.79        500.000                 NaN   99.0668                 NaN            NaN  0.359946       0.278944                 NaN  0.294347                 NaN            NaN            NaN
  1337.38        500.000                 NaN   99.0738                 NaN            NaN  0.276841       0.357485                 NaN  0.291868                 NaN            NaN            NaN
  1335.98        500.000                 NaN   99.0842                 NaN            NaN  0.354666       0.272780                 NaN  0.288370                 NaN            NaN            NaN
  1334.57        500.000                 NaN   99.0918                 NaN            NaN  0.269578       0.352983                 NaN  0.285620                 NaN            NaN            NaN
  1333.17        500.000                 NaN   99.0992                 NaN            NaN  0.350935       0.266853                 NaN  0.283017                 NaN            NaN            NaN
  1331.76        500.000                 NaN   99.1075                 NaN            NaN  0.263821       0.348486                 NaN  0.280168                 NaN            NaN            NaN
  1330.35        500.000                 NaN   99.1151                 NaN            NaN  0.260357       0.346997                 NaN  0.277547                 NaN            NaN            NaN
  1328.95        500.000                 NaN   99.1225                 NaN            NaN  0.258397       0.344204                 NaN  0.274888                 NaN            NaN            NaN
  1327.54        500.000                 NaN   99.1299                 NaN            NaN  0.254834       0.342932                 NaN  0.272342                 NaN            NaN            NaN
  1326.14        500.000                 NaN   99.1372                 NaN            NaN  0.341187       0.251851                 NaN  0.269807                 NaN            NaN            NaN
  1324.73        500.000                 NaN   99.1440                 NaN            NaN  0.249313       0.339293                 NaN  0.267369                 NaN            NaN            NaN
  1323.33        500.000                 NaN   99.1637                 NaN  0.790940E-001  0.345546       0.135905                 NaN  0.275781                 NaN            NaN            NaN
  1321.92        500.000                 NaN   99.1763                 NaN  0.138620       0.401901                 NaN            NaN  0.283132                 NaN            NaN            NaN
  1320.51        500.000                 NaN   99.1857                 NaN  0.136658       0.398334                 NaN            NaN  0.279357                 NaN            NaN            NaN
  1319.11        500.000                 NaN   99.1937                 NaN  0.135109       0.394899                 NaN            NaN  0.276293                 NaN            NaN            NaN
  1317.70        500.000                 NaN   99.1980                 NaN  0.130128       0.398214                 NaN            NaN  0.273698                 NaN            NaN            NaN
  1316.30        500.000                 NaN   99.2124                 NaN  0.132049       0.386489                 NaN            NaN  0.269086                 NaN            NaN            NaN
  1314.89        500.000                 NaN   99.2195                 NaN  0.129041       0.385161                 NaN            NaN  0.266319                 NaN            NaN            NaN
  1313.49        500.000                 NaN   99.2274                 NaN  0.126979       0.382496                 NaN            NaN  0.263123                 NaN            NaN            NaN
  1312.08        500.000                 NaN   99.2360                 NaN  0.125700       0.378513                 NaN            NaN  0.259794                 NaN            NaN            NaN
  1310.67        500.000                 NaN   99.2439                 NaN  0.123315       0.376247                 NaN            NaN  0.256558                 NaN            NaN            NaN
  1309.27        500.000                 NaN   99.2518                 NaN  0.119709       0.375050                 NaN            NaN  0.253448                 NaN            NaN            NaN
  1307.86        500.000                 NaN   99.2590                 NaN  0.119993       0.370124                 NaN            NaN  0.250844                 NaN            NaN            NaN
  1306.46        500.000                 NaN   99.2683                 NaN  0.116953       0.367542                 NaN            NaN  0.247181                 NaN            NaN            NaN
  1305.05        500.000                 NaN   99.2750                 NaN  0.115208       0.365301                 NaN            NaN  0.244540                 NaN            NaN            NaN
  1303.65        500.000                 NaN   99.2821                 NaN  0.112468       0.363963                 NaN            NaN  0.241505                 NaN            NaN            NaN
  1302.24        500.000                 NaN   99.2893                 NaN  0.111382       0.360493                 NaN            NaN  0.238806                 NaN            NaN            NaN
  1300.83        500.000                 NaN   99.2965                 NaN  0.108382       0.359244                 NaN            NaN  0.235893                 NaN            NaN            NaN
  1299.43        500.000                 NaN   99.2059                 NaN  0.187041       0.285291                 NaN            NaN  0.321762                 NaN            NaN            NaN
  1298.02        500.000                 NaN   99.4225                 NaN  0.337427E-001  0.404349                 NaN            NaN  0.139427                 NaN            NaN            NaN
  1296.62        500.000                 NaN   99.3164                 NaN  0.102847       0.352779                 NaN            NaN  0.228001                 NaN            NaN            NaN
  1295.21        500.000                 NaN   99.2827                 NaN  0.956429E-001  0.367174                 NaN            NaN  0.237098       0.173606E-001            NaN            NaN
  1293.80        500.000                 NaN   99.2619                 NaN  0.921031E-001  0.373342                 NaN            NaN  0.242871       0.297877E-001            NaN            NaN
  1292.40        500.000                 NaN   99.4033                 NaN  0.261998                 NaN            NaN            NaN  0.334670                 NaN            NaN            NaN
  1290.99        500.000                 NaN   99.4647                 NaN  0.207267       0.110842                 NaN            NaN  0.217194                 NaN            NaN            NaN
  1289.59        500.000                 NaN   98.8854                 NaN            NaN  0.810258                 NaN            NaN  0.220168       0.841937E-001            NaN            NaN
  1288.18        500.000                 NaN   99.3571                 NaN  0.209795E-003  0.418139                 NaN            NaN  0.194691       0.298563E-001            NaN            NaN
  1286.78        500.000                 NaN   99.3513                 NaN  0.117195E-001  0.409406                 NaN            NaN  0.198899       0.287238E-001            NaN            NaN
  1285.37        500.000                 NaN   99.3223                 NaN  0.840851E-001  0.345250                 NaN            NaN  0.222021       0.263826E-001            NaN            NaN
  1283.96        500.000                 NaN   99.3315                 NaN  0.834777E-001  0.340058                 NaN            NaN  0.219033       0.259068E-001            NaN            NaN
  1282.56        500.000                 NaN   99.3391                 NaN  0.807497E-001  0.338285                 NaN            NaN  0.216404       0.254319E-001            NaN            NaN
  1281.15        500.000                 NaN   99.3515                 NaN  0.814745E-001  0.330225                 NaN            NaN  0.212000       0.247879E-001            NaN            NaN
  1279.75        500.000                 NaN   99.3593                 NaN  0.794405E-001  0.327350                 NaN            NaN  0.209506       0.243589E-001            NaN            NaN
  1278.34        500.000                 NaN   99.3679                 NaN  0.781837E-001  0.323557                 NaN            NaN  0.206468       0.238598E-001            NaN            NaN
  1276.94        500.000                 NaN   99.3771                 NaN  0.771035E-001  0.319049                 NaN            NaN  0.203396       0.233770E-001            NaN            NaN
  1275.53        500.000                 NaN   99.3859                 NaN  0.762348E-001  0.314536                 NaN            NaN  0.200430       0.229201E-001            NaN            NaN
  1274.12        500.000                 NaN   99.3944                 NaN  0.741542E-001  0.311526                 NaN            NaN  0.197498       0.224163E-001            NaN            NaN
  1272.72        500.000                 NaN   99.4026                 NaN  0.731537E-001  0.307716                 NaN            NaN  0.194528       0.219529E-001            NaN            NaN
  1271.31        500.000                 NaN   99.4108                 NaN  0.715165E-001  0.304519                 NaN            NaN  0.191728       0.214826E-001            NaN            NaN
  1269.91        500.000                 NaN   99.4191                 NaN  0.710976E-001  0.299680                 NaN            NaN  0.189098       0.210715E-001            NaN            NaN
  1268.50        500.000                 NaN   99.4265                 NaN  0.687787E-001  0.297989                 NaN            NaN  0.186165       0.205700E-001            NaN            NaN
  1267.10        500.000                 NaN   94.8070                 NaN  0.177870        1.11793                 NaN            NaN  0.703613       0.105056        3.08855                 NaN
  1265.69        500.000                 NaN   94.6154                 NaN  0.173229        1.15299                 NaN            NaN  0.719313       0.106877        3.23215                 NaN
  1264.28        500.000                 NaN   94.9393                 NaN  0.156101        1.09799                 NaN            NaN  0.678005       0.994055E-001   3.02919                 NaN
  1262.88        500.000                 NaN   95.2360                 NaN  0.141026        1.04606                 NaN            NaN  0.639894       0.926050E-001   2.84446                 NaN
  1261.47        500.000                 NaN   95.5030                 NaN  0.128204       0.997932                 NaN            NaN  0.605376       0.865230E-001   2.67899                 NaN
  1260.07        500.000                 NaN   95.7433                 NaN  0.116863       0.954029                 NaN            NaN  0.574146       0.810108E-001   2.53061                 NaN
  1258.66        500.000                 NaN   95.9616                 NaN  0.105212       0.915456                 NaN            NaN  0.545553       0.759585E-001   2.39621                 NaN
  1257.25        500.000                 NaN   96.1563                 NaN  0.993208E-001  0.875699                 NaN            NaN  0.519805       0.716261E-001   2.27729                 NaN
