|6.6.6
Archiving\03_Data\frac/QFM_m3.25/NWA1068/NWA1068_1.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1849.62        2500.00        99.1736       0.779042       0.473483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.1736       0.779041       0.473483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.1736       0.779040       0.473482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.1736       0.779040       0.473482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.1736       0.779039       0.473482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.1736       0.779038       0.473481E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.1736       0.779037       0.473481E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.1736       0.779036       0.473480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.1736       0.779035       0.473480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.1736       0.779035       0.473479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.1736       0.779034       0.473479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.1736       0.779033       0.473478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.1736       0.779032       0.473477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.1736       0.779031       0.473477E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.1736       0.779030       0.473476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.1736       0.779030       0.473476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.1736       0.779029       0.473475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.1736       0.779028       0.473475E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.1736       0.779027       0.473474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.1736       0.779026       0.473474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.1736       0.779025       0.473473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.1736       0.779024       0.473473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.1736       0.779023       0.473472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.1736       0.779022       0.473471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.1736       0.779021       0.473471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.1736       0.779020       0.473470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.1736       0.779019       0.473470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.1736       0.779018       0.473469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.1736       0.779017       0.473469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.1736       0.779016       0.473468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.1736       0.779015       0.473467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.1736       0.779014       0.473467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.1736       0.779013       0.473466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.1736       0.779012       0.473465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.1736       0.779011       0.473465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.1736       0.779010       0.473464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.1736       0.779009       0.473464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.1736       0.779008       0.473463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.1736       0.779007       0.473462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.1736       0.779006       0.473462E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.1736       0.779005       0.473461E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.1737       0.779004       0.473460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.1737       0.779003       0.473460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.1737       0.779002       0.473459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.1737       0.779001       0.473458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.1737       0.778999       0.473458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.1737       0.778998       0.473457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.1737       0.778997       0.473456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.1737       0.778996       0.473456E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.1737       0.778995       0.473455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.1737       0.778994       0.473454E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.1737       0.778992       0.473453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.1737       0.778991       0.473453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.1737       0.778990       0.473452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.1737       0.778989       0.473451E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.1737       0.778988       0.473450E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.1737       0.778986       0.473450E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.1737       0.778985       0.473449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.1737       0.778984       0.473448E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.1737       0.778983       0.473447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1737       0.778981       0.473447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.1737       0.778980       0.473446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.1725       0.778979       0.473445E-001  0.115707E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1724       0.778986       0.473450E-001  0.131244E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1612       0.778995       0.473455E-001  0.124347E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.1612       0.779091       0.473513E-001  0.123503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.1612       0.779185       0.473571E-001  0.122730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.1611       0.779280       0.473628E-001  0.122539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1613       0.779373       0.473685E-001  0.119511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.1607       0.779465       0.473741E-001  0.124527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1617       0.779561       0.473799E-001  0.113669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1612       0.779648       0.473852E-001  0.118102E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1612       0.779738       0.473907E-001  0.116223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.0302       0.779827       0.464932E-001  0.116786E-001  0.131803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9891                 NaN            NaN  0.108671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9935                 NaN            NaN  0.486696E-002  0.159939E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.5034                 NaN            NaN  0.192120E-001  0.477408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3909                 NaN            NaN  0.120172E-001  0.597039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3974                 NaN            NaN  0.118621E-001  0.590712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3965                 NaN            NaN  0.118305E-001  0.591658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3956                 NaN            NaN  0.118301E-001  0.592532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3967                 NaN            NaN  0.117765E-001  0.591543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3970                 NaN            NaN  0.117334E-001  0.591316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3976                 NaN            NaN  0.116922E-001  0.590730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.3969                 NaN            NaN  0.116800E-001  0.591450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4009                 NaN            NaN  0.115800E-001  0.587502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.4004                 NaN            NaN  0.115660E-001  0.588047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.4014                 NaN            NaN  0.115143E-001  0.587077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4011                 NaN            NaN  0.114932E-001  0.587442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.4043                 NaN            NaN  0.114419E-001  0.584257                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4062                 NaN            NaN  0.113588E-001  0.582461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4063                 NaN            NaN  0.113333E-001  0.582369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4090                 NaN            NaN  0.112815E-001  0.579678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4100                 NaN            NaN  0.112179E-001  0.578738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4117                 NaN            NaN  0.111862E-001  0.577090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4118                 NaN            NaN  0.111172E-001  0.577046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4161                 NaN            NaN  0.110691E-001  0.572791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4103                 NaN            NaN  0.111639E-001  0.578546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.6205                 NaN            NaN  0.717576E-002  0.372339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.2275                 NaN            NaN  0.145557E-001  0.757975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4248                 NaN            NaN  0.108368E-001  0.564393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.3183                 NaN            NaN  0.129764E-001  0.668735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.5368                 NaN            NaN  0.880509E-002  0.454397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4313                 NaN            NaN  0.106744E-001  0.557997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.4297                 NaN            NaN  0.106749E-001  0.559575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.4380                 NaN            NaN  0.105299E-001  0.551481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.4520                 NaN            NaN  0.102570E-001  0.537716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.4279                 NaN            NaN  0.107050E-001  0.561412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.4431                 NaN            NaN  0.103974E-001  0.546530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.4139                 NaN            NaN  0.109452E-001  0.575163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.4806                 NaN            NaN  0.967738E-002  0.509683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.4511                 NaN            NaN  0.102573E-001  0.538688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.4560                 NaN            NaN  0.101197E-001  0.533852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.4580                 NaN            NaN  0.100818E-001  0.531905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.4590                 NaN            NaN  0.100455E-001  0.530971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.4587                 NaN            NaN  0.100002E-001  0.531330                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.4721                 NaN            NaN  0.985855E-002  0.518082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.4696                 NaN            NaN  0.983687E-002  0.520597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.6751                 NaN            NaN  0.602043E-002  0.318870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.2726                 NaN            NaN  0.134580E-001  0.713948                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.4882                 NaN            NaN  0.963603E-002  0.502207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.4728                 NaN            NaN  0.958179E-002  0.517579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.4842                 NaN            NaN  0.953008E-002  0.506256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.4875                 NaN            NaN  0.946242E-002  0.503069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.4936                 NaN            NaN  0.934854E-002  0.497099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.4948                 NaN            NaN  0.931994E-002  0.495866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.4977                 NaN            NaN  0.925164E-002  0.493037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.5018                 NaN            NaN  0.917774E-002  0.488986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.5055                 NaN            NaN  0.909146E-002  0.485420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.5205                 NaN            NaN  0.904335E-002  0.470447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.4987                 NaN            NaN  0.900010E-002  0.492341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.5149                 NaN            NaN  0.891489E-002  0.476172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.5181                 NaN            NaN  0.885361E-002  0.473068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.5203                 NaN            NaN  0.878797E-002  0.470939                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.3778                 NaN            NaN  0.934567E-002  0.357159       0.255710                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.7899                 NaN            NaN  0.115664E-001            NaN   1.19850                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.7855                 NaN            NaN  0.113895E-001            NaN   1.20309                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.5282                 NaN            NaN  0.135109E-001  0.462946E-005   1.45832                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0306                 NaN            NaN  0.864658E-002            NaN  0.960748                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.7594                 NaN            NaN  0.107790E-001            NaN   1.22984                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.7425                 NaN            NaN  0.105593E-001            NaN   1.24699                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7200                 NaN            NaN  0.103408E-001            NaN   1.26966                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.6744                 NaN            NaN  0.993941E-002            NaN   1.31569                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.6376                 NaN            NaN  0.961073E-002            NaN   1.35277                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.2962                 NaN            NaN  0.590458E-002            NaN   1.08077       0.617158                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.2471                 NaN            NaN  0.483006E-002            NaN   1.30776       0.440350                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2685                 NaN            NaN  0.458145E-002            NaN   1.28920       0.437728                 NaN            NaN            NaN            NaN            NaN
