|6.6.6
Archiving\03_Data\eq/QFM_m0.25/TIS/TIS_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1884.62        2500.00        99.1899       0.804403       0.565353E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.1899       0.804483       0.565360E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.1898       0.804563       0.565367E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.1897       0.804643       0.565374E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.1896       0.804723       0.565381E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.1895       0.804803       0.565388E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.1335       0.804882                 NaN  0.616535E-001            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.1327       0.804962                 NaN  0.623780E-001            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.1319       0.805042                 NaN  0.631027E-001            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.1310       0.805122                 NaN  0.638517E-001            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.1302       0.805202                 NaN  0.646009E-001            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.1294       0.805282                 NaN  0.653503E-001            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.1285       0.805362                 NaN  0.660997E-001            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.1275       0.805442                 NaN  0.670593E-001            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.1265       0.805522                 NaN  0.680190E-001            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.1254       0.805602                 NaN  0.689789E-001            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.1244       0.805682                 NaN  0.699390E-001            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.1233       0.805762                 NaN  0.708992E-001            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.1223       0.805843                 NaN  0.718596E-001            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.1213       0.805923                 NaN  0.728202E-001            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.1202       0.806003                 NaN  0.737809E-001            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.1189       0.806083                 NaN  0.749997E-001            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.1176       0.806163                 NaN  0.762188E-001            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.1163       0.806243                 NaN  0.774380E-001            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.1150       0.806323                 NaN  0.786575E-001            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.1137       0.806403                 NaN  0.798771E-001            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.1124       0.806483                 NaN  0.810970E-001            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.1111       0.806563                 NaN  0.823171E-001            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.1098       0.806643                 NaN  0.835374E-001            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.1080       0.806723                 NaN  0.852549E-001            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.1062       0.806803                 NaN  0.869728E-001            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.1044       0.806883                 NaN  0.886909E-001            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.1026       0.806963                 NaN  0.904093E-001            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.1008       0.807043                 NaN  0.921280E-001            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.0990       0.807123                 NaN  0.938470E-001            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.0972       0.807203                 NaN  0.955663E-001            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.0954       0.807284                 NaN  0.972859E-001            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.0929       0.807363                 NaN  0.997182E-001            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.0904       0.807443                 NaN  0.102151                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.0879       0.807523                 NaN  0.104584                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.0854       0.807603                 NaN  0.107017                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.0829       0.807683                 NaN  0.109451                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.0804       0.807763                 NaN  0.111885                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.0778       0.807844                 NaN  0.114320                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.0753       0.807924                 NaN  0.116755                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.0713       0.808004                 NaN  0.120701                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.0673       0.808084                 NaN  0.124648                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.0632       0.808164                 NaN  0.128595                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.0592       0.808244                 NaN  0.132543                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.0552       0.808325                 NaN  0.136492                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.0512       0.808405                 NaN  0.140441                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.0471       0.808486                 NaN  0.144391                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.0431       0.808566                 NaN  0.148342                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.0371       0.808647                 NaN  0.154250                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.0311       0.808728                 NaN  0.160158                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.0251       0.808808                 NaN  0.166068                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.0191       0.808889                 NaN  0.171979                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.0101       0.808972                 NaN  0.180231       0.685330E-003            NaN            NaN            NaN            NaN
  1698.72        2500.00        98.9900       0.809070                 NaN  0.188484       0.124515E-001            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.9687       0.809168                 NaN  0.198045       0.240791E-001            NaN            NaN            NaN            NaN
  1692.31        2500.00        98.9474       0.809266                 NaN  0.207608       0.357096E-001            NaN            NaN            NaN            NaN
  1689.10        2500.00        98.9186       0.809366                 NaN  0.225135       0.468649E-001            NaN            NaN            NaN            NaN
  1685.90        2500.00        98.8898       0.809466                 NaN  0.242664       0.580230E-001            NaN            NaN            NaN            NaN
  1682.69        2500.00        98.8611       0.809566                 NaN  0.260198       0.691839E-001            NaN            NaN            NaN            NaN
  1679.49        2500.00        98.8323       0.809666                 NaN  0.277736       0.803475E-001            NaN            NaN            NaN            NaN
  1676.28        2500.00        98.8034       0.809766                 NaN  0.295277       0.915138E-001            NaN            NaN            NaN            NaN
  1673.08        2500.00        98.7746       0.809866                 NaN  0.312822       0.102683                 NaN            NaN            NaN            NaN
  1669.87        2500.00        98.7458       0.809966                 NaN  0.330371       0.113855                 NaN            NaN            NaN            NaN
  1666.67        2500.00        98.7170       0.810066                 NaN  0.347924       0.125029                 NaN            NaN            NaN            NaN
  1663.46        2500.00        98.6271       0.810190                 NaN  0.427158       0.135517                 NaN            NaN            NaN            NaN
  1660.26        2500.00        98.5373       0.810313                 NaN  0.506415       0.146007                 NaN            NaN            NaN            NaN
  1657.05        2500.00        98.4474       0.810437                 NaN  0.585693       0.156501                 NaN            NaN            NaN            NaN
  1653.85        2500.00        98.3574       0.810560                 NaN  0.664993       0.166997                 NaN            NaN            NaN            NaN
  1650.64        2500.00        98.2675       0.810684                 NaN  0.744315       0.177497                 NaN            NaN            NaN            NaN
  1647.44        2500.00        98.1775       0.810807                 NaN  0.823658       0.188000                 NaN            NaN            NaN            NaN
  1644.23        2500.00        98.0875       0.810930                 NaN  0.903023       0.198506                 NaN            NaN            NaN            NaN
  1641.03        2500.00        97.9975       0.811052                 NaN  0.982410       0.209015                 NaN            NaN            NaN            NaN
  1637.82        2500.00        97.5567       0.811323                 NaN   1.41326       0.218738                 NaN            NaN            NaN            NaN
  1634.62        2500.00        97.1156       0.811592                 NaN   1.84439       0.228468                 NaN            NaN            NaN            NaN
  1631.41        2500.00        96.6742       0.811860                 NaN   2.27578       0.238203                 NaN            NaN            NaN            NaN
  1628.21        2500.00        96.2325       0.812126                 NaN   2.70744       0.247944                 NaN            NaN            NaN            NaN
  1625.00        2500.00        95.7906       0.812391                 NaN   3.13936       0.257691                 NaN            NaN            NaN            NaN
  1621.79        2500.00        95.3483       0.812654                 NaN   3.57155       0.267444                 NaN            NaN            NaN            NaN
  1618.59        2500.00        94.9059       0.812916                 NaN   4.00400       0.277202                 NaN            NaN            NaN            NaN
  1615.38        2500.00        94.4632       0.813177                 NaN   4.43670       0.286967                 NaN            NaN            NaN            NaN
  1612.18        2500.00        93.8421       0.813518                 NaN   5.04858       0.295837                 NaN            NaN            NaN            NaN
  1608.97        2500.00        93.2205       0.813858                 NaN   5.66094       0.304714                 NaN            NaN            NaN            NaN
  1605.77        2500.00        92.5984       0.814195                 NaN   6.27377       0.313597                 NaN            NaN            NaN            NaN
  1602.56        2500.00        91.9759       0.814530                 NaN   6.88707       0.322487                 NaN            NaN            NaN            NaN
  1599.36        2500.00        91.3529       0.814863                 NaN   7.50084       0.331383                 NaN            NaN            NaN            NaN
  1596.15        2500.00        90.7295       0.815193                 NaN   8.11506       0.340285                 NaN            NaN            NaN            NaN
  1592.95        2500.00        90.1055       0.815521                 NaN   8.72974       0.349193                 NaN            NaN            NaN            NaN
  1589.74        2500.00        89.4812       0.815846                 NaN   9.34487       0.358107                 NaN            NaN            NaN            NaN
  1586.54        2500.00        88.8743       0.816172                 NaN   9.94303       0.366459                 NaN            NaN            NaN            NaN
  1583.33        2500.00        88.2671       0.816495                 NaN   10.5416       0.374816                 NaN            NaN            NaN            NaN
  1580.13        2500.00        87.6594       0.816815                 NaN   11.1406       0.383179                 NaN            NaN            NaN            NaN
  1576.92        2500.00        87.0513       0.817134                 NaN   11.7401       0.391547                 NaN            NaN            NaN            NaN
  1573.72        2500.00        86.4610       0.817447                 NaN   12.3220       0.399594                 NaN            NaN            NaN            NaN
  1570.51        2500.00        85.8704       0.817758                 NaN   12.9042       0.407646                 NaN            NaN            NaN            NaN
  1567.31        2500.00        85.2916       0.818062                 NaN   13.4749       0.415423                 NaN            NaN            NaN            NaN
  1564.10        2500.00        84.1724       0.819087                 NaN   13.7276       0.414791       0.866156                 NaN            NaN            NaN
  1560.90        2500.00        82.9923       0.820256                 NaN   13.8542       0.409653        1.92363                 NaN            NaN            NaN
  1557.69        2500.00        81.8089       0.821427                 NaN   13.9811       0.404499        2.98409                 NaN            NaN            NaN
  1554.49        2500.00        80.6222       0.822599                 NaN   14.1083       0.399329        4.04754                 NaN            NaN            NaN
  1551.28        2500.00        79.4322       0.823773                 NaN   14.2359       0.394144        5.11398                 NaN            NaN            NaN
  1548.08        2500.00        78.2389       0.824948                 NaN   14.3638       0.388943        6.18343                 NaN            NaN            NaN
  1544.87        2500.00        77.0422       0.826125                 NaN   14.4920       0.383727        7.25589                 NaN            NaN            NaN
  1541.67        2500.00        75.8422       0.827303                 NaN   14.6206       0.378495        8.33136                 NaN            NaN            NaN
  1538.46        2500.00        74.6389       0.828483                 NaN   14.7495       0.373247        9.40985                 NaN            NaN            NaN
  1535.26        2500.00        73.5813       0.829555                 NaN   14.8496       0.364985        10.3747                 NaN            NaN            NaN
  1532.05        2500.00        72.5209       0.830629                 NaN   14.9498       0.356700        11.3419                 NaN            NaN            NaN
  1528.85        2500.00        71.4580       0.831704                 NaN   15.0504       0.348394        12.3116                 NaN            NaN            NaN
  1525.64        2500.00        70.3924       0.832780                 NaN   15.1511       0.340066        13.2837                 NaN            NaN            NaN
  1522.44        2500.00        69.3241       0.833858                 NaN   15.2521       0.331715        14.2583                 NaN            NaN            NaN
  1519.23        2500.00        68.2531       0.834937                 NaN   15.3533       0.323342        15.2353                 NaN            NaN            NaN
  1516.03        2500.00        67.1795       0.836017                 NaN   15.4547       0.314948        16.2148                 NaN            NaN            NaN
  1512.82        2500.00        66.1031       0.837099                 NaN   15.5564       0.306531        17.1968                 NaN            NaN            NaN
  1509.62        2500.00        65.0622       0.838167                 NaN   15.6486       0.294242        18.1568                 NaN            NaN            NaN
  1506.41        2500.00        64.0186       0.839236                 NaN   15.7410       0.281921        19.1192                 NaN            NaN            NaN
  1503.21        2500.00        62.9726       0.840307                 NaN   15.8336       0.269569        20.0839                 NaN            NaN            NaN
  1500.00        2500.00        61.9240       0.841379                 NaN   15.9264       0.257184        21.0511                 NaN            NaN            NaN
  1496.79        2500.00        60.8579       0.842475                 NaN   16.0218       0.242253        22.0356                 NaN            NaN            NaN
  1493.59        2500.00        59.2815       0.844146                 NaN   16.2051       0.232776        22.6541       0.782267                 NaN            NaN
  1490.38        2500.00        57.3919       0.846183                 NaN   16.4469       0.228307        22.9662        2.12059                 NaN            NaN
  1487.18        2500.00        55.4933       0.848226                 NaN   16.6897       0.223817        23.2797        3.46533                 NaN            NaN
  1483.97        2500.00        53.8772       0.850007                 NaN   16.8784       0.220703        23.5459        4.62784                 NaN            NaN
  1480.77        2500.00        52.2544       0.851793                 NaN   17.0678       0.217575        23.8132        5.79520                 NaN            NaN
  1477.56        2500.00        50.6251       0.853584                 NaN   17.2580       0.214434        24.0815        6.96742                 NaN            NaN
  1474.36        2500.00        48.9890       0.855380                 NaN   17.4489       0.211280        24.3509        8.14453                 NaN            NaN
  1471.15        2500.00        47.3462       0.857181                 NaN   17.6406       0.208113        24.6214        9.32655                 NaN            NaN
  1467.95        2500.00        45.6967       0.858987                 NaN   17.8330       0.204933        24.8929        10.5135                 NaN            NaN
  1464.74        2500.00        44.0404       0.860798                 NaN   18.0262       0.201740        25.1655        11.7054                 NaN            NaN
  1461.54        2500.00        42.3772       0.862615                 NaN   18.2201       0.198533        25.4392        12.9023                 NaN            NaN
  1458.33        2500.00        40.9191       0.864248                 NaN   18.3660       0.197921        25.6767        13.9761                 NaN            NaN
  1455.13        2500.00        39.3570       0.865992                 NaN   18.4787       0.218384        25.0792        14.9227        1.07809                 NaN
  1451.92        2500.00        39.3550       0.866030                 NaN   18.4793       0.218395        25.0800        14.9232        1.07813                 NaN
  1448.72        2500.00        36.1629       0.869571                 NaN   18.6468       0.285399        23.0337        16.6101        4.39157                 NaN
  1445.51        2500.00        36.1610       0.869606                 NaN   18.6473       0.285413        23.0344        16.6106        4.39171                 NaN
  1442.31        2500.00        36.1592       0.869642                 NaN   18.6479       0.285426        23.0350        16.6110        4.39184                 NaN
  1439.10        2500.00        36.1573       0.869677                 NaN   18.6484       0.285440        23.0357        16.6115        4.39198                 NaN
  1435.90        2500.00        30.3110       0.876262                 NaN   18.8791       0.406730        20.2949        19.8796        9.35240                 NaN
  1432.69        2500.00        30.3094       0.876292                 NaN   18.8795       0.406748        20.2953        19.8800        9.35263                 NaN
  1429.49        2500.00        30.3078       0.876322                 NaN   18.8800       0.406765        20.2958        19.8805        9.35286                 NaN
  1426.28        2500.00        30.3062       0.876352                 NaN   18.8804       0.406783        20.2962        19.8809        9.35310                 NaN
  1423.08        2500.00        30.3046       0.876383                 NaN   18.8809       0.406801        20.2967        19.8814        9.35333                 NaN
  1419.87        2500.00        30.3029       0.876413                 NaN   18.8813       0.406819        20.2971        19.8818        9.35357                 NaN
  1416.67        2500.00        30.3013       0.876443                 NaN   18.8817       0.406837        20.2976        19.8823        9.35380                 NaN
  1413.46        2500.00        30.2997       0.876473                 NaN   18.8822       0.406855        20.2980        19.8827        9.35404                 NaN
  1410.26        2500.00        20.7262       0.887754                 NaN   18.9314       0.622766        18.4903        14.7864        25.5551                 NaN
  1407.05        2500.00        19.7161       0.889020                 NaN   18.9034       0.649146        18.4787        15.1974        26.1662                 NaN
  1403.85        2500.00        18.6224       0.890244                 NaN   18.9266       0.675653        18.3559        15.7131        26.7030       0.113225     
  1400.64        2500.00        18.6214       0.890264                 NaN   18.9268       0.675677        18.3560        15.7133        26.7033       0.113233     
  1397.44        2500.00        15.7875       0.892383                 NaN   19.3879       0.719891        17.1394        27.2179        17.6738        1.18109     
  1394.23        2500.00        15.7867       0.892401                 NaN   19.3881       0.719914        17.1395        27.2182        17.6740        1.18117     
  1391.03        2500.00        15.7859       0.892418                 NaN   19.3883       0.719937        17.1397        27.2184        17.6742        1.18125     
  1387.82        2500.00        15.7851       0.892435                 NaN   19.3884       0.719960        17.1398        27.2186        17.6744        1.18133     
  1384.62        2500.00        11.3288       0.895788                 NaN   20.0825       0.788776        15.3235        27.8434        20.7418        2.99529     
  1381.41        2500.00        11.3283       0.895801                 NaN   20.0826       0.788798        15.3236        27.8435        20.7419        2.99548     
  1378.21        2500.00        11.3277       0.895814                 NaN   20.0827       0.788819        15.3236        27.8436        20.7421        2.99567     
  1375.00        2500.00        11.3272       0.895826                 NaN   20.0827       0.788841        15.3237        27.8437        20.7422        2.99585     
  1371.79        2500.00        11.3266       0.895839                 NaN   20.0828       0.788862        15.3237        27.8438        20.7423        2.99604     
  1368.59        2500.00        11.3260       0.895852                 NaN   20.0829       0.788883        15.3237        27.8439        20.7425        2.99623     
  1365.38        2500.00        11.3255       0.895865                 NaN   20.0829       0.788905        15.3238        27.8440        20.7426        2.99642     
  1362.18        2500.00        11.3249       0.895877                 NaN   20.0830       0.788926        15.3238        27.8441        20.7427        2.99660     
  1358.97        2500.00        5.18781       0.900672                 NaN   20.8997       0.876989        13.3033        28.2208        24.7543        5.85643     
  1355.77        2500.00        5.18759       0.900679                 NaN   20.8997       0.877007        13.3033        28.2207        24.7543        5.85676     
  1352.56        2500.00        5.18737       0.900687                 NaN   20.8996       0.877026        13.3032        28.2207        24.7543        5.85709     
  1349.36        2500.00        5.18715       0.900694                 NaN   20.8996       0.877045        13.3032        28.2206        24.7543        5.85743     
  1346.15        2500.00        5.18693       0.900701                 NaN   20.8995       0.877064        13.3032        28.2206        24.7543        5.85776     
  1342.95        2500.00        5.18671       0.900709                 NaN   20.8995       0.877083        13.3031        28.2205        24.7543        5.85809     
  1339.74        2500.00        5.18648       0.900716                 NaN   20.8994       0.877101        13.3031        28.2204        24.7543        5.85842     
  1336.54        2500.00        5.18626       0.900723                 NaN   20.8994       0.877120        13.3030        28.2204        24.7543        5.85875     
  1333.33        2500.00       0.872034       0.904449                 NaN   21.2510       0.929703        12.5720        27.1615        28.1810        8.12831     
  1330.13        2500.00       0.402495       0.904890                 NaN   21.2729       0.934395        12.5448        28.1660        27.3899        8.38454     
  1326.92        2500.00                 NaN  0.905268                 NaN   21.2905       0.938201        12.5496        28.1510        27.5560        8.60937     
  1323.72        2500.00                 NaN  0.905271                 NaN   21.2904       0.938218        12.5495        28.1509        27.5559        8.60982     
  1320.51        2500.00                 NaN  0.905128                 NaN   21.3519       0.936390        12.7514        28.0402        27.3015        8.71345     
  1317.31        2500.00                 NaN  0.905131                 NaN   21.3518       0.936407        12.7513        28.0401        27.3014        8.71390     
  1314.10        2500.00                 NaN  0.905135                 NaN   21.3516       0.936423        12.7512        28.0399        27.3013        8.71436     
  1310.90        2500.00                 NaN  0.905138                 NaN   21.3515       0.936440        12.7512        28.0398        27.3012        8.71482     
  1307.69        2500.00                 NaN  0.904878                 NaN   21.4620       0.934173        13.1682        26.7765        27.8515        8.90269     
  1304.49        2500.00                 NaN  0.904881                 NaN   21.4619       0.934189        13.1681        26.7764        27.8514        8.90316     
  1301.28        2500.00                 NaN  0.904885                 NaN   21.4618       0.934206        13.1680        26.7763        27.8512        8.90362     
  1298.08        2500.00                 NaN  0.904888                 NaN   21.4616       0.934222        13.1679        26.7762        27.8510        8.90409     
  1294.87        2500.00                 NaN  0.904891                 NaN   21.4615       0.934238        13.1679        26.7761        27.8509        8.90455     
  1291.67        2500.00                 NaN  0.904894                 NaN   21.4613       0.934255        13.1678        26.7760        27.8507        8.90502     
  1288.46        2500.00                 NaN  0.904897                 NaN   21.4612       0.934271        13.1677        26.7759        27.8505        8.90549     
  1285.26        2500.00                 NaN  0.904901                 NaN   21.4611       0.934287        13.1676        26.7759        27.8504        8.90595     
  1282.05        2500.00                 NaN  0.904393                 NaN   21.6779       0.930167        13.9459        27.4655        25.8056        9.27060     
  1278.85        2500.00                 NaN  0.904395                 NaN   21.6777       0.930183        13.9458        27.4653        25.8055        9.27109     
  1275.64        2500.00                 NaN  0.904398                 NaN   21.6776       0.930199        13.9457        27.4652        25.8054        9.27157     
  1272.44        2500.00                 NaN  0.904401                 NaN   21.6774       0.930216        13.9456        27.4650        25.8053        9.27205     
  1269.23        2500.00                 NaN  0.904404                 NaN   21.6773       0.930232        13.9455        27.4648        25.8053        9.27253     
  1266.03        2500.00                 NaN  0.904407                 NaN   21.6771       0.930247        13.9454        27.4646        25.8052        9.27302     
  1262.82        2500.00                 NaN  0.904410                 NaN   21.6770       0.930263        13.9453        27.4645        25.8051        9.27350     
  1259.62        2500.00                 NaN  0.904413                 NaN   21.6768       0.930279        13.9452        27.4643        25.8050        9.27398     
  1256.41        2500.00                 NaN  0.903968                 NaN   21.8695       0.929648        14.6899        27.1177        24.8907        9.59851     
  1253.21        2500.00                 NaN  0.903971                 NaN   21.8693       0.929664        14.6898        27.1176        24.8906        9.59900     
  1250.00        2500.00                 NaN  0.903973                 NaN   21.8691       0.929680        14.6897        27.1174        24.8906        9.59950     
  1246.79        2500.00                 NaN  0.903976                 NaN   21.8690       0.929696        14.6896        27.1172        24.8905        9.60000     
  1243.59        2500.00                 NaN  0.903978                 NaN   21.8688       0.929711        14.6895        27.1170        24.8904        9.60050     
  1240.38        2500.00                 NaN  0.903981                 NaN   21.8687       0.929727        14.6894        27.1168        24.8903        9.60099     
  1237.18        2500.00                 NaN  0.903983                 NaN   21.8685       0.929743        14.6893        27.1167        24.8902        9.60149     
  1233.97        2500.00                 NaN  0.903986                 NaN   21.8684       0.929758        14.6892        27.1165        24.8902        9.60199     
  1230.77        2500.00                 NaN  0.903585                 NaN   22.0452       0.931101        15.4041        24.0239        26.7929        9.89908     
  1227.56        2500.00                 NaN  0.903588                 NaN   22.0451       0.931117        15.4040        24.0239        26.7927        9.89959     
  1224.36        2500.00                 NaN  0.903590                 NaN   22.0449       0.931133        15.4039        24.0238        26.7925        9.90010     
  1221.15        2500.00                 NaN  0.903592                 NaN   22.0448       0.931148        15.4038        24.0237        26.7924        9.90061     
  1217.95        2500.00                 NaN  0.903594                 NaN   22.0446       0.931164        15.4037        24.0236        26.7922        9.90112     
  1214.74        2500.00                 NaN  0.903596                 NaN   22.0444       0.931179        15.4036        24.0236        26.7920        9.90164     
  1211.54        2500.00                 NaN  0.903598                 NaN   22.0443       0.931195        15.4035        24.0235        26.7918        9.90215     
  1208.33        2500.00                 NaN  0.903601                 NaN   22.0441       0.931210        15.4034        24.0234        26.7916        9.90266     
  1205.13        2500.00                 NaN  0.903251                 NaN   22.1994       0.935895        16.1037        26.5012        23.1897        10.1669     
  1201.92        2500.00                 NaN  0.903253                 NaN   22.1992       0.935910        16.1036        26.5010        23.1896        10.1674     
  1198.72        2500.00                 NaN  0.903255                 NaN   22.1991       0.935926        16.1035        26.5008        23.1895        10.1679     
