|6.6.6
Archiving\03_Data\eq/QFM_m0.25/TIS/TIS_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1900.64        2500.00        99.0026       0.981655       0.157600E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0026       0.981652       0.157599E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0026       0.981647       0.157598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0026       0.981643       0.157598E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0026       0.981639       0.157597E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0026       0.981635       0.157596E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.0026       0.981631       0.157596E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.0026       0.981627       0.157595E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.0026       0.981622       0.157594E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.0026       0.981618       0.157594E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.0026       0.981614       0.157593E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        98.9416       0.981569                 NaN  0.768121E-001            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        98.9408       0.981564                 NaN  0.776257E-001            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        98.9400       0.981560                 NaN  0.784392E-001            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        98.9392       0.981555                 NaN  0.792822E-001            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        98.9383       0.981551                 NaN  0.801253E-001            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        98.9375       0.981546                 NaN  0.809683E-001            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        98.9366       0.981541                 NaN  0.818114E-001            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        98.9356       0.981536                 NaN  0.828899E-001            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        98.9345       0.981532                 NaN  0.839685E-001            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        98.9334       0.981527                 NaN  0.850470E-001            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        98.9324       0.981522                 NaN  0.861255E-001            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        98.9313       0.981517                 NaN  0.872040E-001            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        98.9302       0.981512                 NaN  0.882825E-001            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        98.9291       0.981507                 NaN  0.893610E-001            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        98.9281       0.981502                 NaN  0.904394E-001            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        98.9267       0.981497                 NaN  0.918131E-001            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        98.9253       0.981492                 NaN  0.931867E-001            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        98.9240       0.981486                 NaN  0.945604E-001            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        98.9226       0.981481                 NaN  0.959340E-001            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        98.9212       0.981476                 NaN  0.973076E-001            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        98.9198       0.981470                 NaN  0.986812E-001            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        98.9185       0.981465                 NaN  0.100055                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        98.9171       0.981460                 NaN  0.101428                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        98.9152       0.981454                 NaN  0.103364                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        98.9133       0.981448                 NaN  0.105300                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        98.9113       0.981443                 NaN  0.107236                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        98.9094       0.981437                 NaN  0.109171                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        98.9075       0.981431                 NaN  0.111107                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        98.9055       0.981425                 NaN  0.113043                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        98.9036       0.981420                 NaN  0.114978                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        98.9017       0.981414                 NaN  0.116914                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        98.8989       0.981408                 NaN  0.119660                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        98.8962       0.981401                 NaN  0.122406                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        98.8935       0.981395                 NaN  0.125152                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        98.8907       0.981389                 NaN  0.127898                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        98.8880       0.981383                 NaN  0.130644                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        98.8852       0.981377                 NaN  0.133390                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        98.8825       0.981371                 NaN  0.136136                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        98.8798       0.981364                 NaN  0.138882                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        98.8753       0.981358                 NaN  0.143337                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        98.8709       0.981351                 NaN  0.147793                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        98.8664       0.981344                 NaN  0.152249                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        98.8620       0.981338                 NaN  0.156704                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        98.8575       0.981331                 NaN  0.161159                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        98.8531       0.981325                 NaN  0.165615                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        98.8486       0.981318                 NaN  0.170070                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        98.8442       0.981311                 NaN  0.174525                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        98.8375       0.981304                 NaN  0.181195                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        98.8308       0.981297                 NaN  0.187864                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        98.8242       0.981291                 NaN  0.194533                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        98.8175       0.981284                 NaN  0.201203                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        98.8072       0.981277                 NaN  0.210500       0.104104E-002            NaN            NaN            NaN            NaN
  1698.72        2500.00        98.7800       0.981269                 NaN  0.219807       0.189117E-001            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.7516       0.981261                 NaN  0.230601       0.365690E-001            NaN            NaN            NaN            NaN
  1692.31        2500.00        98.7231       0.981253                 NaN  0.241396       0.542260E-001            NaN            NaN            NaN            NaN
  1689.10        2500.00        98.6864       0.981245                 NaN  0.261191       0.711624E-001            NaN            NaN            NaN            NaN
  1685.90        2500.00        98.6497       0.981237                 NaN  0.280985       0.880985E-001            NaN            NaN            NaN            NaN
  1682.69        2500.00        98.6130       0.981229                 NaN  0.300779       0.105034                 NaN            NaN            NaN            NaN
  1679.49        2500.00        98.5762       0.981221                 NaN  0.320573       0.121970                 NaN            NaN            NaN            NaN
  1676.28        2500.00        98.5395       0.981213                 NaN  0.340367       0.138905                 NaN            NaN            NaN            NaN
  1673.08        2500.00        98.5028       0.981205                 NaN  0.360160       0.155840                 NaN            NaN            NaN            NaN
  1669.87        2500.00        98.4661       0.981197                 NaN  0.379953       0.172775                 NaN            NaN            NaN            NaN
  1666.67        2500.00        98.4294       0.981190                 NaN  0.399746       0.189709                 NaN            NaN            NaN            NaN
  1663.46        2500.00        98.3239       0.981184                 NaN  0.489311       0.205601                 NaN            NaN            NaN            NaN
  1660.26        2500.00        98.2185       0.981179                 NaN  0.578875       0.221493                 NaN            NaN            NaN            NaN
  1657.05        2500.00        98.1130       0.981174                 NaN  0.668438       0.237385                 NaN            NaN            NaN            NaN
  1653.85        2500.00        98.0076       0.981169                 NaN  0.758001       0.253277                 NaN            NaN            NaN            NaN
  1650.64        2500.00        97.9021       0.981163                 NaN  0.847562       0.269168                 NaN            NaN            NaN            NaN
  1647.44        2500.00        97.7967       0.981158                 NaN  0.937122       0.285059                 NaN            NaN            NaN            NaN
  1644.23        2500.00        97.6912       0.981153                 NaN   1.02668       0.300951                 NaN            NaN            NaN            NaN
  1641.03        2500.00        97.5858       0.981147                 NaN   1.11624       0.316842                 NaN            NaN            NaN            NaN
  1637.82        2500.00        97.0827       0.981162                 NaN   1.60456       0.331532                 NaN            NaN            NaN            NaN
  1634.62        2500.00        96.5797       0.981176                 NaN   2.09290       0.346223                 NaN            NaN            NaN            NaN
  1631.41        2500.00        96.0767       0.981190                 NaN   2.58124       0.360914                 NaN            NaN            NaN            NaN
  1628.21        2500.00        95.5736       0.981204                 NaN   3.06961       0.375606                 NaN            NaN            NaN            NaN
  1625.00        2500.00        95.0705       0.981219                 NaN   3.55798       0.390298                 NaN            NaN            NaN            NaN
  1621.79        2500.00        94.5674       0.981233                 NaN   4.04638       0.404991                 NaN            NaN            NaN            NaN
  1618.59        2500.00        94.0643       0.981247                 NaN   4.53478       0.419684                 NaN            NaN            NaN            NaN
  1615.38        2500.00        93.5612       0.981261                 NaN   5.02320       0.434377                 NaN            NaN            NaN            NaN
  1612.18        2500.00        92.8518       0.981288                 NaN   5.71922       0.447697                 NaN            NaN            NaN            NaN
  1608.97        2500.00        92.1424       0.981314                 NaN   6.41528       0.461017                 NaN            NaN            NaN            NaN
  1605.77        2500.00        91.4329       0.981341                 NaN   7.11138       0.474338                 NaN            NaN            NaN            NaN
  1602.56        2500.00        90.7235       0.981367                 NaN   7.80751       0.487660                 NaN            NaN            NaN            NaN
  1599.36        2500.00        90.0139       0.981394                 NaN   8.50368       0.500982                 NaN            NaN            NaN            NaN
  1596.15        2500.00        89.3044       0.981421                 NaN   9.19989       0.514305                 NaN            NaN            NaN            NaN
  1592.95        2500.00        88.5948       0.981447                 NaN   9.89614       0.527629                 NaN            NaN            NaN            NaN
  1589.74        2500.00        87.8851       0.981474                 NaN   10.5924       0.540954                 NaN            NaN            NaN            NaN
  1586.54        2500.00        87.1915       0.981501                 NaN   11.2736       0.553395                 NaN            NaN            NaN            NaN
  1583.33        2500.00        86.4978       0.981529                 NaN   11.9549       0.565837                 NaN            NaN            NaN            NaN
  1580.13        2500.00        85.8040       0.981557                 NaN   12.6361       0.578279                 NaN            NaN            NaN            NaN
  1576.92        2500.00        85.1102       0.981584                 NaN   13.3175       0.590723                 NaN            NaN            NaN            NaN
  1573.72        2500.00        84.4351       0.981612                 NaN   13.9806       0.602665                 NaN            NaN            NaN            NaN
  1570.51        2500.00        83.7599       0.981640                 NaN   14.6438       0.614607                 NaN            NaN            NaN            NaN
  1567.31        2500.00        83.0985       0.981667                 NaN   15.2937       0.626139                 NaN            NaN            NaN            NaN
  1564.10        2500.00        81.8802       0.981693                 NaN   15.5720       0.624264       0.941784                 NaN            NaN            NaN
  1560.90        2500.00        80.6056       0.981715                 NaN   15.7051       0.615600        2.09201                 NaN            NaN            NaN
  1557.69        2500.00        79.3309       0.981738                 NaN   15.8381       0.606936        3.24229                 NaN            NaN            NaN
  1554.49        2500.00        78.0562       0.981760                 NaN   15.9712       0.598271        4.39262                 NaN            NaN            NaN
  1551.28        2500.00        76.7814       0.981783                 NaN   16.1042       0.589606        5.54300                 NaN            NaN            NaN
  1548.08        2500.00        75.5065       0.981806                 NaN   16.2373       0.580940        6.69344                 NaN            NaN            NaN
  1544.87        2500.00        74.2316       0.981828                 NaN   16.3703       0.572274        7.84393                 NaN            NaN            NaN
  1541.67        2500.00        72.9566       0.981851                 NaN   16.5034       0.563607        8.99448                 NaN            NaN            NaN
  1538.46        2500.00        71.6816       0.981874                 NaN   16.6365       0.554941        10.1451                 NaN            NaN            NaN
  1535.26        2500.00        70.5603       0.981893                 NaN   16.7395       0.541857        11.1764                 NaN            NaN            NaN
  1532.05        2500.00        69.4390       0.981913                 NaN   16.8425       0.528773        12.2078                 NaN            NaN            NaN
  1528.85        2500.00        68.3177       0.981932                 NaN   16.9455       0.515689        13.2392                 NaN            NaN            NaN
  1525.64        2500.00        67.1963       0.981952                 NaN   17.0485       0.502604        14.2707                 NaN            NaN            NaN
  1522.44        2500.00        66.0748       0.981971                 NaN   17.1515       0.489518        15.3022                 NaN            NaN            NaN
  1519.23        2500.00        64.9533       0.981991                 NaN   17.2545       0.476432        16.3337                 NaN            NaN            NaN
  1516.03        2500.00        63.8318       0.982010                 NaN   17.3575       0.463345        17.3653                 NaN            NaN            NaN
  1512.82        2500.00        62.7102       0.982030                 NaN   17.4606       0.450258        18.3970                 NaN            NaN            NaN
  1509.62        2500.00        61.6271       0.982048                 NaN   17.5538       0.431532        19.4055                 NaN            NaN            NaN
  1506.41        2500.00        60.5439       0.982066                 NaN   17.6471       0.412805        20.4141                 NaN            NaN            NaN
  1503.21        2500.00        59.4608       0.982083                 NaN   17.7404       0.394077        21.4227                 NaN            NaN            NaN
  1500.00        2500.00        58.3775       0.982101                 NaN   17.8337       0.375349        22.4314                 NaN            NaN            NaN
  1496.79        2500.00        57.2789       0.982118                 NaN   17.9295       0.352941        23.4566                 NaN            NaN            NaN
  1493.59        2500.00        55.6630       0.982146                 NaN   18.1166       0.338144        24.0814       0.818765                 NaN            NaN
  1490.38        2500.00        53.7329       0.982180                 NaN   18.3647       0.330402        24.3739        2.21602                 NaN            NaN
  1487.18        2500.00        51.8027       0.982214                 NaN   18.6128       0.322659        24.6663        3.61337                 NaN            NaN
  1483.97        2500.00        50.1594       0.982241                 NaN   18.8042       0.317045        24.9154        4.82174                 NaN            NaN
  1480.77        2500.00        48.5160       0.982267                 NaN   18.9956       0.311430        25.1645        6.03018                 NaN            NaN
  1477.56        2500.00        46.8726       0.982294                 NaN   19.1870       0.305814        25.4136        7.23869                 NaN            NaN
  1474.36        2500.00        45.2291       0.982320                 NaN   19.3784       0.300199        25.6627        8.44726                 NaN            NaN
  1471.15        2500.00        43.5854       0.982347                 NaN   19.5699       0.294583        25.9118        9.65590                 NaN            NaN
  1467.95        2500.00        41.9417       0.982373                 NaN   19.7614       0.288966        26.1610        10.8646                 NaN            NaN
  1464.74        2500.00        40.2979       0.982400                 NaN   19.9528       0.283350        26.4101        12.0734                 NaN            NaN
  1461.54        2500.00        38.6540       0.982426                 NaN   20.1443       0.277733        26.6593        13.2822                 NaN            NaN
  1458.33        2500.00        37.2140       0.982446                 NaN   20.2855       0.275844        26.8749        14.3672                 NaN            NaN
  1455.13        2500.00        35.6769       0.982478                 NaN   20.3875       0.303140        26.2144        15.3167        1.11893                 NaN
  1451.92        2500.00        35.6769       0.982478                 NaN   20.3875       0.303140        26.2144        15.3167        1.11893                 NaN
  1448.72        2500.00        32.5514       0.982550                 NaN   20.5248       0.392827        24.0104        16.9933        4.54482                 NaN
  1445.51        2500.00        32.5514       0.982550                 NaN   20.5248       0.392827        24.0104        16.9933        4.54482                 NaN
  1442.31        2500.00        32.5514       0.982550                 NaN   20.5248       0.392827        24.0104        16.9933        4.54482                 NaN
  1439.10        2500.00        32.5514       0.982550                 NaN   20.5248       0.392827        24.0104        16.9933        4.54482                 NaN
  1435.90        2500.00        26.8906       0.982667                 NaN   20.6888       0.550761        21.0463        20.2149        9.62595                 NaN
  1432.69        2500.00        26.8906       0.982667                 NaN   20.6888       0.550761        21.0463        20.2149        9.62595                 NaN
  1429.49        2500.00        26.8906       0.982667                 NaN   20.6888       0.550761        21.0463        20.2149        9.62595                 NaN
  1426.28        2500.00        26.8906       0.982667                 NaN   20.6888       0.550761        21.0463        20.2149        9.62595                 NaN
  1423.08        2500.00        26.8906       0.982667                 NaN   20.6888       0.550761        21.0463        20.2149        9.62595                 NaN
  1419.87        2500.00        26.8906       0.982667                 NaN   20.6888       0.550761        21.0463        20.2149        9.62595                 NaN
  1416.67        2500.00        26.8906       0.982667                 NaN   20.6888       0.550761        21.0463        20.2149        9.62595                 NaN
  1413.46        2500.00        26.8906       0.982667                 NaN   20.6888       0.550761        21.0463        20.2149        9.62595                 NaN
  1410.26        2500.00        17.8404       0.982797                 NaN   20.5770       0.818821        19.0010        15.0710        25.7090                 NaN
  1407.05        2500.00        16.9061       0.982806                 NaN   20.5271       0.850697        18.9692        15.4725        26.2916                 NaN
  1403.85        2500.00        15.9041       0.982822                 NaN   20.5345       0.882873        18.8240        15.9798        26.7990       0.929798E-001
  1400.64        2500.00        15.9041       0.982822                 NaN   20.5345       0.882873        18.8240        15.9798        26.7990       0.929798E-001
  1397.44        2500.00        13.3583       0.982909                 NaN   21.0134       0.938705        17.5462        27.2561        17.9368       0.967576     
  1394.23        2500.00        13.3583       0.982909                 NaN   21.0134       0.938705        17.5462        27.2561        17.9368       0.967576     
  1391.03        2500.00        13.3583       0.982909                 NaN   21.0134       0.938705        17.5462        27.2561        17.9368       0.967576     
  1387.82        2500.00        13.3583       0.982909                 NaN   21.0134       0.938705        17.5462        27.2561        17.9368       0.967576     
  1384.62        2500.00        9.42126       0.983042                 NaN   21.7250        1.02474        15.6428        27.7815        20.9773        2.44434     
  1381.41        2500.00        9.42126       0.983042                 NaN   21.7250        1.02474        15.6428        27.7815        20.9773        2.44434     
  1378.21        2500.00        9.42126       0.983042                 NaN   21.7250        1.02474        15.6428        27.7815        20.9773        2.44434     
  1375.00        2500.00        9.42126       0.983042                 NaN   21.7250        1.02474        15.6428        27.7815        20.9773        2.44434     
  1371.79        2500.00        9.42126       0.983042                 NaN   21.7250        1.02474        15.6428        27.7815        20.9773        2.44434     
  1368.59        2500.00        9.42126       0.983042                 NaN   21.7250        1.02474        15.6428        27.7815        20.9773        2.44434     
  1365.38        2500.00        9.42126       0.983042                 NaN   21.7250        1.02474        15.6428        27.7815        20.9773        2.44434     
  1362.18        2500.00        9.42126       0.983042                 NaN   21.7250        1.02474        15.6428        27.7815        20.9773        2.44434     
  1358.97        2500.00        4.18492       0.983196                 NaN   22.5363        1.13201        13.5218        27.9970        24.8926        4.75220     
  1355.77        2500.00        4.18492       0.983196                 NaN   22.5363        1.13201        13.5218        27.9970        24.8926        4.75220     
  1352.56        2500.00        4.18492       0.983196                 NaN   22.5363        1.13201        13.5218        27.9970        24.8926        4.75220     
  1349.36        2500.00        4.18492       0.983196                 NaN   22.5363        1.13201        13.5218        27.9970        24.8926        4.75220     
  1346.15        2500.00        4.18492       0.983196                 NaN   22.5363        1.13201        13.5218        27.9970        24.8926        4.75220     
  1342.95        2500.00        4.18492       0.983196                 NaN   22.5363        1.13201        13.5218        27.9970        24.8926        4.75220     
  1339.74        2500.00        4.18492       0.983196                 NaN   22.5363        1.13201        13.5218        27.9970        24.8926        4.75220     
  1336.54        2500.00        4.18492       0.983196                 NaN   22.5363        1.13201        13.5218        27.9970        24.8926        4.75220     
  1333.33        2500.00       0.685853       0.983259                 NaN   22.8403        1.19246        12.7305        27.1724        27.8292        6.56605     
  1330.13        2500.00       0.315656       0.983263                 NaN   22.8547        1.19748        12.6969        27.7991        27.3835        6.76942     
  1326.92        2500.00                 NaN  0.983265                 NaN   22.8657        1.20153        12.6969        27.7707        27.5342        6.94772     
  1323.72        2500.00                 NaN  0.983265                 NaN   22.8657        1.20153        12.6969        27.7707        27.5342        6.94772     
  1320.51        2500.00                 NaN  0.983273                 NaN   22.9396        1.19956        12.9029        27.6591        27.2834        7.03217     
  1317.31        2500.00                 NaN  0.983273                 NaN   22.9396        1.19956        12.9029        27.6591        27.2834        7.03217     
  1314.10        2500.00                 NaN  0.983273                 NaN   22.9396        1.19956        12.9029        27.6591        27.2834        7.03217     
  1310.90        2500.00                 NaN  0.983273                 NaN   22.9396        1.19956        12.9029        27.6591        27.2834        7.03217     
  1307.69        2500.00                 NaN  0.983287                 NaN   23.0734        1.19729        13.3289        26.7650        27.4665        7.18558     
  1304.49        2500.00                 NaN  0.983287                 NaN   23.0734        1.19729        13.3289        26.7650        27.4665        7.18558     
  1301.28        2500.00                 NaN  0.983287                 NaN   23.0734        1.19729        13.3289        26.7650        27.4665        7.18558     
  1298.08        2500.00                 NaN  0.983287                 NaN   23.0734        1.19729        13.3289        26.7650        27.4665        7.18558     
  1294.87        2500.00                 NaN  0.983287                 NaN   23.0734        1.19729        13.3289        26.7650        27.4665        7.18558     
  1291.67        2500.00                 NaN  0.983287                 NaN   23.0734        1.19729        13.3289        26.7650        27.4665        7.18558     
  1288.46        2500.00                 NaN  0.983287                 NaN   23.0734        1.19729        13.3289        26.7650        27.4665        7.18558     
  1285.26        2500.00                 NaN  0.983287                 NaN   23.0734        1.19729        13.3289        26.7650        27.4665        7.18558     
  1282.05        2500.00                 NaN  0.983315                 NaN   23.3360        1.19340        14.1243        27.0750        25.8041        7.48385     
  1278.85        2500.00                 NaN  0.983315                 NaN   23.3360        1.19340        14.1243        27.0750        25.8041        7.48385     
  1275.64        2500.00                 NaN  0.983315                 NaN   23.3360        1.19340        14.1243        27.0750        25.8041        7.48385     
  1272.44        2500.00                 NaN  0.983315                 NaN   23.3360        1.19340        14.1243        27.0750        25.8041        7.48385     
  1269.23        2500.00                 NaN  0.983315                 NaN   23.3360        1.19340        14.1243        27.0750        25.8041        7.48385     
  1266.03        2500.00                 NaN  0.983315                 NaN   23.3360        1.19340        14.1243        27.0750        25.8041        7.48385     
  1262.82        2500.00                 NaN  0.983315                 NaN   23.3360        1.19340        14.1243        27.0750        25.8041        7.48385     
  1259.62        2500.00                 NaN  0.983315                 NaN   23.3360        1.19340        14.1243        27.0750        25.8041        7.48385     
  1256.41        2500.00                 NaN  0.983341                 NaN   23.5708        1.19365        14.8855        26.7200        24.8974        7.74936     
  1253.21        2500.00                 NaN  0.983341                 NaN   23.5708        1.19365        14.8855        26.7200        24.8974        7.74936     
  1250.00        2500.00                 NaN  0.983341                 NaN   23.5708        1.19365        14.8855        26.7200        24.8974        7.74936     
  1246.79        2500.00                 NaN  0.983341                 NaN   23.5708        1.19365        14.8855        26.7200        24.8974        7.74936     
  1243.59        2500.00                 NaN  0.983341                 NaN   23.5708        1.19365        14.8855        26.7200        24.8974        7.74936     
  1240.38        2500.00                 NaN  0.983341                 NaN   23.5708        1.19365        14.8855        26.7200        24.8974        7.74936     
  1237.18        2500.00                 NaN  0.983341                 NaN   23.5708        1.19365        14.8855        26.7200        24.8974        7.74936     
  1233.97        2500.00                 NaN  0.983341                 NaN   23.5708        1.19365        14.8855        26.7200        24.8974        7.74936     
  1230.77        2500.00                 NaN  0.983366                 NaN   23.7885        1.19632        15.6162        24.0356        26.3875        7.99249     
  1227.56        2500.00                 NaN  0.983366                 NaN   23.7885        1.19632        15.6162        24.0356        26.3875        7.99249     
  1224.36        2500.00                 NaN  0.983366                 NaN   23.7885        1.19632        15.6162        24.0356        26.3875        7.99249     
  1221.15        2500.00                 NaN  0.983366                 NaN   23.7885        1.19632        15.6162        24.0356        26.3875        7.99249     
  1217.95        2500.00                 NaN  0.983366                 NaN   23.7885        1.19632        15.6162        24.0356        26.3875        7.99249     
  1214.74        2500.00                 NaN  0.983366                 NaN   23.7885        1.19632        15.6162        24.0356        26.3875        7.99249     
  1211.54        2500.00                 NaN  0.983366                 NaN   23.7885        1.19632        15.6162        24.0356        26.3875        7.99249     
  1208.33        2500.00                 NaN  0.983366                 NaN   23.7885        1.19632        15.6162        24.0356        26.3875        7.99249     
  1205.13        2500.00                 NaN  0.983390                 NaN   23.9808        1.20305        16.3322        26.0871        23.2047        8.20870     
  1201.92        2500.00                 NaN  0.983390                 NaN   23.9808        1.20305        16.3322        26.0871        23.2047        8.20870     
  1198.72        2500.00                 NaN  0.983390                 NaN   23.9808        1.20305        16.3322        26.0871        23.2047        8.20870     
