|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1/ALH/ALH_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1374.48        500.000                 NaN   98.8843                 NaN            NaN  0.332302       0.443429       0.339995                 NaN            NaN            NaN
  1373.17        500.000                 NaN   98.8964                 NaN            NaN  0.438797       0.328569       0.336184                 NaN            NaN            NaN
  1371.86        500.000                 NaN   98.9095                 NaN            NaN  0.434341       0.324136       0.332037                 NaN            NaN            NaN
  1370.55        500.000                 NaN   98.9231                 NaN            NaN  0.429070       0.320211       0.327658                 NaN            NaN            NaN
  1369.24        500.000                 NaN   98.9346                 NaN            NaN  0.424902       0.316532       0.323979                 NaN            NaN            NaN
  1367.93        500.000                 NaN   98.9463                 NaN            NaN  0.312961       0.420466       0.320275                 NaN            NaN            NaN
  1366.62        500.000                 NaN   98.9582                 NaN            NaN  0.416253       0.309067       0.316524                 NaN            NaN            NaN
  1365.32        500.000                 NaN   98.9685                 NaN            NaN  0.305855       0.412432       0.313203                 NaN            NaN            NaN
  1364.01        500.000                 NaN   98.9805                 NaN            NaN  0.408353       0.301787       0.309362                 NaN            NaN            NaN
  1362.70        500.000                 NaN   98.9913                 NaN            NaN  0.298641       0.404141       0.305947                 NaN            NaN            NaN
  1361.39        500.000                 NaN   99.0020                 NaN            NaN  0.400147       0.295418       0.302433                 NaN            NaN            NaN
  1360.08        500.000                 NaN   99.0133                 NaN            NaN  0.291554       0.396248       0.298884                 NaN            NaN            NaN
  1358.77        500.000                 NaN   99.0231                 NaN            NaN  0.288443       0.392807       0.295677                 NaN            NaN            NaN
  1357.46        500.000                 NaN   99.0328                 NaN            NaN  0.285012       0.389525       0.292703                 NaN            NaN            NaN
  1356.15        500.000                 NaN   99.0415                 NaN            NaN  0.282103       0.386561       0.289860                 NaN            NaN            NaN
  1354.84        500.000                 NaN   99.0530                 NaN            NaN  0.382293       0.278618       0.286084                 NaN            NaN            NaN
  1353.53        500.000                 NaN   99.0613                 NaN            NaN  0.379483       0.275712       0.283467                 NaN            NaN            NaN
  1352.22        500.000                 NaN   99.0702       0.105509E-005            NaN  0.376316       0.272884       0.280566                 NaN            NaN            NaN
  1350.91        500.000                 NaN   99.0792                 NaN            NaN  0.269865       0.373293       0.277628                 NaN            NaN            NaN
  1349.60        500.000                 NaN   99.0876                 NaN            NaN  0.370454       0.266984       0.274952                 NaN            NaN            NaN
  1348.29        500.000                 NaN   99.0908                 NaN            NaN  0.266010       0.369483       0.273726                 NaN            NaN            NaN
  1346.98        500.000                 NaN   99.1085                 NaN            NaN  0.260647       0.362822       0.268070                 NaN            NaN            NaN
  1345.67        500.000                 NaN   99.1136                 NaN            NaN  0.361761       0.258165       0.266518                 NaN            NaN            NaN
  1344.37        500.000                 NaN   99.1217                 NaN            NaN  0.255786       0.358625       0.263937                 NaN            NaN            NaN
  1343.06        500.000                 NaN   99.1278                 NaN            NaN  0.253742       0.356611       0.261890                 NaN            NaN            NaN
  1341.75        500.000                 NaN   99.1374                 NaN            NaN  0.353591       0.250310       0.258689                 NaN            NaN            NaN
  1340.44        500.000                 NaN   99.1443                 NaN            NaN  0.248095       0.351104       0.256515                 NaN            NaN            NaN
  1339.13        500.000                 NaN   99.1581       0.756831E-001            NaN  0.220507       0.277696       0.268062                 NaN            NaN            NaN
  1337.82        500.000                 NaN   99.1729       0.143740                 NaN  0.304793       0.101086       0.277435                 NaN            NaN            NaN
  1336.51        500.000                 NaN   99.1812       0.143310                 NaN  0.983301E-001  0.302368       0.274767                 NaN            NaN            NaN
  1335.20        500.000                 NaN   99.1892       0.142878                 NaN  0.953499E-001  0.300481       0.272074                 NaN            NaN            NaN
  1333.89        500.000                 NaN   99.1970       0.142614                 NaN  0.298499       0.923444E-001  0.269555                 NaN            NaN            NaN
  1332.58        500.000                 NaN   99.2059       0.142155                 NaN  0.897724E-001  0.295591       0.266568                 NaN            NaN            NaN
  1331.27        500.000                 NaN   99.2137       0.139960                 NaN  0.891952E-001  0.293760       0.263355                 NaN            NaN            NaN
  1329.96        500.000                 NaN   99.2205       0.140277                 NaN  0.291620       0.861533E-001  0.261439                 NaN            NaN            NaN
  1328.65        500.000                 NaN   99.2284       0.138922                 NaN  0.289263       0.850240E-001  0.258371                 NaN            NaN            NaN
  1327.34        500.000                 NaN   99.2332       0.140238                 NaN  0.797130E-001  0.289537       0.257299                 NaN            NaN            NaN
  1326.03        500.000                 NaN   99.2452       0.135743                 NaN  0.836559E-001  0.283031       0.252409                 NaN            NaN            NaN
  1324.72        500.000                 NaN   99.2497       0.135963                 NaN  0.802826E-001  0.283133       0.250913                 NaN            NaN            NaN
  1323.42        500.000                 NaN   99.2564       0.136069                 NaN  0.281581       0.771002E-001  0.248836                 NaN            NaN            NaN
  1322.11        500.000                 NaN   99.2631       0.133516                 NaN  0.279276       0.781811E-001  0.245938                 NaN            NaN            NaN
  1320.80        500.000                 NaN   99.2715       0.133083                 NaN  0.276046       0.758905E-001  0.243462                 NaN            NaN            NaN
  1319.49        500.000                 NaN   99.2780       0.131500                 NaN  0.274350       0.754111E-001  0.240774                 NaN            NaN            NaN
  1318.18        500.000                 NaN   99.2837       0.130579                 NaN  0.272391       0.745238E-001  0.238825                 NaN            NaN            NaN
  1316.87        500.000                 NaN   99.2796       0.133138                 NaN  0.702404E-001  0.275983       0.241051                 NaN            NaN            NaN
  1315.56        500.000                 NaN   99.3057       0.124065                 NaN  0.264529       0.758741E-001  0.229793                 NaN            NaN            NaN
  1314.25        500.000                 NaN   99.3023       0.126395                 NaN  0.265584       0.737605E-001  0.231930                 NaN            NaN            NaN
  1312.94        500.000                 NaN   99.3082       0.124899                 NaN  0.733639E-001  0.263860       0.229716                 NaN            NaN            NaN
  1311.63        500.000                 NaN   99.3141       0.123634                 NaN  0.261465       0.732481E-001  0.227589                 NaN            NaN            NaN
  1310.32        500.000                 NaN   99.3202       0.121811                 NaN  0.259093       0.736845E-001  0.225227                 NaN            NaN            NaN
  1309.01        500.000                 NaN   99.3257       0.120435                 NaN  0.257740       0.729428E-001  0.223143                 NaN            NaN            NaN
  1307.70        500.000                 NaN   99.3309       0.118527                 NaN  0.255357       0.741969E-001  0.221029                 NaN            NaN            NaN
  1306.39        500.000                 NaN   99.3366       0.117047                 NaN  0.252933       0.744674E-001  0.218973                 NaN            NaN            NaN
  1305.08        500.000                 NaN   99.3424       0.115176                 NaN  0.250858       0.748951E-001  0.216705                 NaN            NaN            NaN
  1303.77        500.000                 NaN   99.3472       0.113536                 NaN  0.756470E-001  0.248778       0.214853                 NaN            NaN            NaN
  1302.47        500.000       0.504640E-002   99.3453       0.107842                 NaN  0.771474E-001  0.250275       0.214391                 NaN            NaN            NaN
  1301.16        500.000       0.518257E-001   99.2689       0.646804E-001            NaN  0.114548       0.269121       0.230937                 NaN            NaN            NaN
  1299.85        500.000       0.555921E-001   99.2993       0.736679E-001            NaN  0.302676       0.456488E-001  0.223066                 NaN            NaN            NaN
  1298.54        500.000       0.556838E-001   99.2905       0.649712E-001            NaN  0.286028       0.786044E-001  0.224215                 NaN            NaN            NaN
  1297.23        500.000       0.564812E-001   99.2953       0.625871E-001            NaN  0.776456E-001  0.285696       0.222279                 NaN            NaN            NaN
  1295.92        500.000       0.568667E-001   99.3015       0.605479E-001            NaN  0.766346E-001  0.284400       0.220007                 NaN            NaN            NaN
  1294.61        500.000       0.566571E-001   99.3085       0.587000E-001            NaN  0.281610       0.768510E-001  0.217659                 NaN            NaN            NaN
  1293.30        500.000       0.566767E-001   99.3152       0.570395E-001            NaN  0.757892E-001  0.279983       0.215324                 NaN            NaN            NaN
  1291.99        500.000       0.563484E-001   99.3220       0.552458E-001            NaN  0.762390E-001  0.277144       0.213063                 NaN            NaN            NaN
  1290.68        500.000       0.176492E-001   99.3446       0.108546                 NaN  0.292189                 NaN  0.213274       0.237125E-001            NaN            NaN
  1289.37        500.000       0.893654E-002   99.3527       0.112690                 NaN  0.285716                 NaN  0.211465       0.285131E-001            NaN            NaN
  1288.06        500.000       0.776206E-002   99.3601       0.111667                 NaN  0.283567                 NaN  0.208466       0.284600E-001            NaN            NaN
  1286.75        500.000       0.833163E-002   99.3682       0.109894                 NaN  0.279855                 NaN  0.206088       0.276723E-001            NaN            NaN
  1285.44        500.000       0.714938E-002   99.3759       0.109178                 NaN  0.276333                 NaN  0.203640       0.277741E-001            NaN            NaN
  1284.13        500.000       0.127967E-001   99.3815       0.103883                 NaN  0.276265                 NaN  0.201319       0.242241E-001            NaN            NaN
  1282.82        500.000       0.262212E-002   99.3921       0.108941                 NaN  0.268765                 NaN  0.198456       0.290910E-001            NaN            NaN
  1281.52        500.000       0.535020E-002   99.3987       0.105712                 NaN  0.266807                 NaN  0.196220       0.271678E-001            NaN            NaN
  1280.21        500.000       0.482307E-002   99.4060       0.104621                 NaN  0.263777                 NaN  0.193858       0.269338E-001            NaN            NaN
  1278.90        500.000       0.481333E-002   99.4131       0.103220                 NaN  0.260867                 NaN  0.191499       0.264629E-001            NaN            NaN
  1277.59        500.000       0.388716E-002   99.4202       0.102237                 NaN  0.258044                 NaN  0.189209       0.264512E-001            NaN            NaN
  1276.28        500.000       0.268397E-002   99.4274       0.101574                 NaN  0.254877                 NaN  0.186870       0.266077E-001            NaN            NaN
  1274.97        500.000       0.156932E-001   99.4318       0.914469E-001            NaN  0.256873                 NaN  0.184939       0.192510E-001            NaN            NaN
  1273.66        500.000                 NaN   99.4426       0.994483E-001            NaN  0.249237                 NaN  0.181741       0.269935E-001            NaN            NaN
  1272.35        500.000                 NaN   92.9474       0.467361                 NaN   1.23122                 NaN  0.952377       0.178112        4.22353                 NaN
  1271.04        500.000                 NaN   88.8486       0.670785                 NaN  0.329678E-001   1.85208        1.43403       0.268409        6.89315                 NaN
  1269.73        500.000       0.299793        89.6270                 NaN            NaN   1.28234        1.17735        1.31293       0.596961E-001   6.24086                 NaN
  1268.42        500.000       0.273336        90.6587                 NaN            NaN   1.16079        1.06574        1.19104       0.510161E-001   5.59943                 NaN
  1267.11        500.000       0.235087        91.5481                 NaN            NaN   1.04357       0.988104        1.08443       0.517024E-001   5.04899                 NaN
  1265.80        500.000       0.203781        92.2852                 NaN            NaN  0.945944       0.923252       0.995607       0.520783E-001   4.59417                 NaN
  1264.49        500.000       0.177526        92.9053                 NaN            NaN  0.862334       0.869521       0.920592       0.523067E-001   4.21240                 NaN
  1263.18        500.000       0.155668        93.4319                 NaN            NaN  0.823039       0.791870       0.856582       0.522579E-001   3.88873                 NaN
  1261.87        500.000       0.136762        93.8844                 NaN            NaN  0.730410       0.784013       0.801355       0.521918E-001   3.61090                 NaN
  1260.57        500.000                 NaN   94.3320       0.220784                 NaN  0.838005       0.351063       0.756352       0.121889        3.37992                 NaN
  1259.26        500.000                 NaN   94.6750       0.229718                 NaN  0.818907       0.274205       0.715087       0.114919        3.17219                 NaN
  1257.95        500.000                 NaN   94.9832       0.217556                 NaN  0.256062       0.776555       0.676233       0.107774        2.98262                 NaN
  1256.64        500.000                 NaN   95.2601       0.206713                 NaN  0.738336       0.239433       0.641064       0.101335        2.81303                 NaN
  1255.33        500.000                 NaN   95.5107       0.197605                 NaN  0.705060       0.221874       0.609128       0.955550E-001   2.66010                 NaN
  1254.02        500.000                 NaN   95.7375       0.189587                 NaN  0.674694       0.205506       0.580030       0.903447E-001   2.52230                 NaN
  1252.71        500.000                 NaN   95.9477       0.180945                 NaN  0.641548       0.195932       0.552815       0.854298E-001   2.39565                 NaN
  1251.40        500.000                 NaN   96.1325       0.176617                 NaN  0.626587       0.170936       0.528718       0.813234E-001   2.28332                 NaN
  1250.09        500.000                 NaN   96.3039       0.165770                 NaN  0.591371       0.176292       0.506277       0.770219E-001   2.17942                 NaN
  1248.78        500.000                 NaN   96.4716       0.165736                 NaN  0.580101       0.144106       0.484122       0.735345E-001   2.08079                 NaN
  1247.47        500.000                 NaN   96.6159       0.169109                 NaN  0.112162       0.570067       0.465806       0.705600E-001   1.99640                 NaN
  1246.16        500.000                 NaN   96.7655       0.142536                 NaN  0.156258       0.521935       0.444044       0.661926E-001   1.90353                 NaN
  1244.85        500.000                 NaN   96.8887       0.149879                 NaN  0.116471       0.520062       0.428277       0.637974E-001   1.83281                 NaN
  1243.54        500.000                 NaN   97.0091       0.144235                 NaN  0.500935       0.111476       0.411882       0.609243E-001   1.76143                 NaN
  1242.23        500.000                 NaN   97.1213       0.139215                 NaN  0.483074       0.106391       0.396576       0.582338E-001   1.69517                 NaN
  1240.92        500.000                 NaN   97.2289       0.134841                 NaN  0.994004E-001  0.467323       0.381549       0.556685E-001   1.63228                 NaN
  1239.62        500.000                 NaN   97.3275       0.130373                 NaN  0.451042       0.956783E-001  0.367896       0.533051E-001   1.57417                 NaN
  1238.31        500.000                 NaN   97.4220       0.125654                 NaN  0.927044E-001  0.435000       0.354710       0.509833E-001   1.51893                 NaN
  1237.00        500.000                 NaN   97.5106       0.121054                 NaN  0.419522       0.907290E-001  0.342234       0.487969E-001   1.46703                 NaN
  1235.69        500.000                 NaN   97.2649                 NaN            NaN  0.655262       0.162667E-001  0.381072       0.477601E-001   1.63471                 NaN
  1234.38        500.000                 NaN   96.9689       0.232384                 NaN  0.462621                 NaN  0.428333       0.627338E-001   1.84503                 NaN
  1233.07        500.000                 NaN   98.1891                 NaN            NaN  0.269323       0.273353       0.235256       0.288400E-001   1.00412                 NaN
  1231.76        500.000                 NaN   97.9944       0.128497                 NaN  0.385308                 NaN  0.270962       0.396243E-001   1.18124                 NaN
  1230.45        500.000                 NaN   97.6156       0.139048                 NaN  0.425474       0.259614E-004  0.325161       0.439938E-001   1.45068                 NaN
  1229.14        500.000                 NaN   97.4744       0.147217                 NaN  0.442109                 NaN  0.346461       0.469594E-001   1.54288                 NaN
  1227.83        500.000                 NaN   99.0552       0.727720E-001            NaN  0.240872                 NaN  0.123774       0.228672E-001  0.484472                 NaN
  1226.52        500.000                 NaN   96.2826       0.221384                 NaN  0.710692                 NaN  0.502750       0.681196E-001   2.21444                 NaN
  1225.21        500.000                 NaN   98.6980       0.726872E-001            NaN  0.244168                 NaN  0.176446       0.221668E-001  0.786488                 NaN
  1223.90        500.000                 NaN   98.4954       0.859411E-001            NaN  0.277164                 NaN  0.203871       0.252547E-001  0.912416                 NaN
  1222.59        500.000                 NaN   98.1195       0.143917                 NaN  0.342950                 NaN  0.254139       0.397416E-001   1.09973                 NaN
  1221.28        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
