|6.6.6
Archiving\03_Data\frac/QFM_m4.5/EETA/EETA_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1859.65        2500.00        99.2066                 NaN  0.782176       0.111985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.2066                 NaN  0.782233       0.111985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.2065                 NaN  0.782289       0.111986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.2065                 NaN  0.782346       0.111987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.2064                 NaN  0.782403       0.111987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.2063                 NaN  0.782459       0.111988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.2063                 NaN  0.782516       0.111988E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.2062                 NaN  0.782573       0.111989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.2062                 NaN  0.782630       0.111990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.2061                 NaN  0.782687       0.111990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.2061                 NaN  0.782744       0.111991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.2060                 NaN  0.782801       0.111992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.2059                 NaN  0.782858       0.111993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.2059                 NaN  0.782915       0.111993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.2058                 NaN  0.782972       0.111994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.2058                 NaN  0.783029       0.111995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.2057                 NaN  0.783086       0.111996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.2057                 NaN  0.783144       0.111996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.2056                 NaN  0.783201       0.111997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.2055                 NaN  0.783258       0.111998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.2055                 NaN  0.783316       0.111999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.2054                 NaN  0.783373       0.112000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2054                 NaN  0.783430       0.112000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.2053                 NaN  0.783488       0.112001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.2053                 NaN  0.783545       0.112002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.2052                 NaN  0.783603       0.112003E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.2051                 NaN  0.783661       0.112004E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.2051                 NaN  0.783718       0.112005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.2050                 NaN  0.783776       0.112006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.2050                 NaN  0.783834       0.112007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.2049                 NaN  0.783891       0.112008E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.2049                 NaN  0.783949       0.112009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.2048                 NaN  0.784007       0.112010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.2047                 NaN  0.784065       0.112011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.2047                 NaN  0.784123       0.112012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.2046                 NaN  0.784181       0.112013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.2046                 NaN  0.784239       0.112014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.2045                 NaN  0.784297       0.112015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.2044                 NaN  0.784355       0.112016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.2044                 NaN  0.784413       0.112017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2043                 NaN  0.784471       0.112018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.2043                 NaN  0.784529       0.112020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2042                 NaN  0.784587       0.112021E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.2042                 NaN  0.784645       0.112022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2041                 NaN  0.784704       0.112023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2040                 NaN  0.784762       0.112024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2040                 NaN  0.784820       0.112025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2039                 NaN  0.784879       0.112027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2039                 NaN  0.784937       0.112028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2038                 NaN  0.784996       0.112029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2037                 NaN  0.785054       0.112030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2037                 NaN  0.785113       0.112032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2036                 NaN  0.785171       0.112033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.2036                 NaN  0.785230       0.112034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2035                 NaN  0.785289       0.112035E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2034                 NaN  0.785347       0.112037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2034                 NaN  0.785406       0.112038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2033                 NaN  0.785465       0.112039E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2033                 NaN  0.785524       0.112041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2032                 NaN  0.785582       0.112042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2032                 NaN  0.785641       0.112044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2031                 NaN  0.785700       0.112045E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2030                 NaN  0.785759       0.112046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2030                 NaN  0.785818       0.112048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2029                 NaN  0.785877       0.112049E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2029                 NaN  0.785936       0.112051E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2028                 NaN  0.785995       0.112052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2027                 NaN  0.786054       0.112054E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2027                 NaN  0.786114       0.112055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2026                 NaN  0.786173       0.112057E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2026                 NaN  0.786232       0.112058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2025                 NaN  0.786291       0.112060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2024                 NaN  0.786351       0.112061E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2024                 NaN  0.786410       0.112063E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2023                 NaN  0.786469       0.112064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2023                 NaN  0.786529       0.112066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2022                 NaN  0.786588       0.112068E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2021                 NaN  0.786648       0.112069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2021                 NaN  0.786707       0.112071E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2020                 NaN  0.786767       0.112072E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2020                 NaN  0.786826       0.112074E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2019                 NaN  0.786886       0.112076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.1962                 NaN  0.786954       0.112079E-001  0.565163E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.1946                 NaN  0.787068       0.112088E-001  0.708119E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.1925                 NaN  0.787198       0.112100E-001  0.906239E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.1935                 NaN  0.787341       0.112113E-001  0.798083E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.1934                 NaN  0.787476       0.112126E-001  0.790630E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.1933                 NaN  0.787609       0.112138E-001  0.786504E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.1932                 NaN  0.787743       0.112150E-001  0.784903E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.1933                 NaN  0.787876       0.112162E-001  0.765470E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.1930                 NaN  0.788008       0.112174E-001  0.773841E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.1932                 NaN  0.788140       0.112186E-001  0.748850E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.1930                 NaN  0.788270       0.112198E-001  0.752483E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.8519                 NaN  0.788502       0.109626E-001  0.790072E-002  0.340758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.7694                 NaN            NaN            NaN  0.775682E-002  0.222846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4297                 NaN            NaN            NaN  0.813703E-002  0.562142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4339                 NaN            NaN            NaN  0.808914E-002  0.558015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4362                 NaN            NaN            NaN  0.805343E-002  0.555725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4384                 NaN            NaN            NaN  0.802294E-002  0.553583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4420                 NaN            NaN            NaN  0.798726E-002  0.549997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4443                 NaN            NaN            NaN  0.795714E-002  0.547745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4413                 NaN            NaN            NaN  0.800345E-002  0.550649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4566                 NaN            NaN            NaN  0.778332E-002  0.535666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4537                 NaN            NaN            NaN  0.783474E-002  0.538447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4449                 NaN            NaN            NaN  0.801529E-002  0.547117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.4716                 NaN            NaN            NaN  0.756887E-002  0.520804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.4675                 NaN            NaN            NaN  0.767074E-002  0.524787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4564                 NaN            NaN            NaN  0.742090E-002  0.516048       0.200903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8436                 NaN            NaN            NaN            NaN  0.122649        1.03374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8606                 NaN            NaN            NaN            NaN  0.119581        1.01982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8751                 NaN            NaN            NaN            NaN  0.116761        1.00810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8929                 NaN            NaN            NaN            NaN  0.116022       0.991066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.9115                 NaN            NaN            NaN            NaN  0.122484       0.965990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9243                 NaN            NaN            NaN            NaN  0.100206       0.975506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9390                 NaN            NaN            NaN            NaN  0.107090       0.953958                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9539                 NaN            NaN            NaN            NaN  0.104308       0.941824                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9690                 NaN            NaN            NaN            NaN  0.101578       0.929443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8588                 NaN            NaN            NaN            NaN  0.112397        1.02878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.7098                 NaN            NaN            NaN            NaN  0.262499E-001  0.263934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.4185                 NaN            NaN            NaN            NaN  0.155393        1.42612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0229                 NaN            NaN            NaN            NaN  0.942828E-001  0.882797                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0348                 NaN            NaN            NaN            NaN  0.922063E-001  0.872996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0432                 NaN            NaN            NaN            NaN  0.878385E-001  0.868999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0484                 NaN            NaN            NaN            NaN  0.875470E-001  0.864075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0806                 NaN            NaN            NaN            NaN  0.878732E-001  0.831539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0821                 NaN            NaN            NaN            NaN  0.840915E-001  0.833788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0917                 NaN            NaN            NaN            NaN  0.817668E-001  0.826494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
