|6.6.6
Archiving\03_Data\frac/QFM_m1/GRV/GRV_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1914.79        2500.00        99.3193       0.680689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3193       0.680747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3192       0.680804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3191       0.680861                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3191       0.680918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3190       0.680975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3190       0.681032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3189       0.681090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3189       0.681147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3188       0.681204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3187       0.681261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3187       0.681319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.3186       0.681376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.3186       0.681433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3185       0.681490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3185       0.681548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3184       0.681605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3183       0.681662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3183       0.681720                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3182       0.681777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3182       0.681834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3181       0.681892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3181       0.681949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3180       0.682007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3179       0.682064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3179       0.682122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3178       0.682179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3178       0.682237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3177       0.682294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3176       0.682352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3176       0.682409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3175       0.682467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3175       0.682524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3174       0.682582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3136       0.682644       0.371923E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3060       0.682742       0.112903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3059       0.682892       0.112205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3058       0.683041       0.111301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3058       0.683189       0.110517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3057       0.683336       0.109739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3056       0.683483       0.108964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3055       0.683630       0.108335E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3055       0.683775       0.107376E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3054       0.683921       0.106302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3053       0.684065       0.105909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3053       0.684209       0.105081E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3052       0.684352       0.104190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3052       0.684494       0.103532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3054       0.684636       0.997268E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3047       0.684776       0.104932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3049       0.684919       0.101465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3049       0.685059       0.100284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3048       0.685198       0.996805E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3048       0.685337       0.990775E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3035       0.685477       0.110096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3059       0.685621       0.842998E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3062       0.685747       0.809761E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.2975       0.685882       0.166676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3092       0.686060       0.470877E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3049       0.686162       0.895614E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3043       0.686293       0.939958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.2899       0.686433       0.928262E-002  0.144146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4136                 NaN  0.902155E-002  0.577329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4628                 NaN  0.819801E-002  0.528983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3514                 NaN  0.983801E-002  0.638722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4018                 NaN  0.898789E-002  0.589239                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2623                 NaN  0.207858E-001  0.716875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.5252                 NaN            NaN  0.474755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3931                 NaN  0.603228E-002  0.600878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3859                 NaN  0.893921E-002  0.605198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3807                 NaN  0.893982E-002  0.610370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3823                 NaN  0.885289E-002  0.608885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3667                 NaN  0.899498E-002  0.624255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3666                 NaN  0.892903E-002  0.624515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3670                 NaN  0.885234E-002  0.624152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3600                 NaN  0.887846E-002  0.631126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3556                 NaN  0.887501E-002  0.635542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3505                 NaN  0.887854E-002  0.640590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3490                 NaN  0.882909E-002  0.642154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3442                 NaN  0.883502E-002  0.647000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3387                 NaN  0.883527E-002  0.652475                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3352                 NaN  0.882660E-002  0.656013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3314                 NaN  0.880429E-002  0.659775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3285                 NaN  0.879032E-002  0.662721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3020                 NaN  0.905848E-002  0.688981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3393                 NaN  0.851557E-002  0.652221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3172                 NaN  0.875432E-002  0.674092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3129                 NaN  0.876296E-002  0.678362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.5562                 NaN  0.563648E-002  0.438198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.0606                 NaN  0.118396E-001  0.927510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3027                 NaN  0.873171E-002  0.688541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3242                 NaN  0.843370E-002  0.667395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2729                 NaN  0.899964E-002  0.718134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2952                 NaN  0.869063E-002  0.696146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        98.6065                 NaN  0.172001E-001   1.37628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.9800                 NaN  0.555146E-004  0.198978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2842                 NaN  0.871427E-002  0.707070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2876                 NaN  0.864098E-002  0.703713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2845                 NaN  0.864922E-002  0.706842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.7264                 NaN  0.782698E-002  0.535143       0.730678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        97.8507                 NaN  0.630819E-002  0.240861        1.90212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        97.8638                 NaN  0.601238E-002  0.235280        1.89488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        97.9432                 NaN  0.579796E-002  0.227291        1.82370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        97.9084                 NaN  0.568625E-002  0.226459        1.85946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.0549                 NaN  0.524086E-002  0.208808        1.73104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.0345                 NaN  0.512836E-002  0.208539        1.75184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.0625                 NaN  0.493506E-002  0.202534        1.73007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.1089                 NaN  0.472773E-002  0.196149        1.69019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.1347                 NaN  0.452598E-002  0.182015        1.67875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.1645                 NaN  0.434194E-002  0.192993        1.63816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.1941                 NaN  0.411419E-002  0.178683        1.62315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.2246                 NaN  0.392026E-002  0.173139        1.59831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2527                 NaN  0.370399E-002  0.167584        1.57598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2567                 NaN  0.401848E-002  0.160300        1.57896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3336                 NaN  0.335272E-002  0.157995        1.50503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3306                 NaN  0.319349E-002  0.151415        1.51480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3575                 NaN  0.303546E-002  0.146343        1.49309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.3789                 NaN  0.282970E-002  0.141186        1.47704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.3880                 NaN  0.261809E-002  0.136219        1.47316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4404                 NaN  0.247537E-002  0.131523        1.42563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4162                 NaN  0.238521E-002  0.124566        1.45686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4990                 NaN  0.213899E-002  0.124040        1.37478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.4802                 NaN  0.189229E-002  0.116918        1.40098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5140                 NaN  0.179118E-002  0.112648        1.37157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5254                 NaN  0.160766E-002  0.107895        1.36506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5450                 NaN  0.144520E-002  0.103435        1.35011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.5606                 NaN  0.128257E-002  0.989954E-001   1.33908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.5800                 NaN  0.105629E-002  0.947062E-001   1.32422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.5965                 NaN  0.906817E-003  0.903933E-001   1.31222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6097                 NaN  0.731556E-003  0.859990E-001   1.30357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6260                 NaN  0.634661E-003  0.819800E-001   1.29137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6417                 NaN  0.390188E-003  0.779887E-001   1.27997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.6536                 NaN  0.244815E-003  0.736936E-001   1.27242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.6684                 NaN  0.193198E-003  0.702066E-001   1.26124                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.6803                 NaN  0.984054E-004  0.662520E-001   1.25336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.6929                 NaN            NaN  0.626090E-001   1.24448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.7044                 NaN            NaN  0.589746E-001   1.23661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.7117                 NaN            NaN  0.556972E-001   1.23259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.7305                 NaN            NaN  0.521451E-001   1.21736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.7372                 NaN            NaN  0.486681E-001   1.21413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.7457                 NaN            NaN  0.452124E-001   1.20914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.7532                 NaN            NaN  0.422904E-001   1.20452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.5985                 NaN            NaN  0.229616E-001  0.468456       0.910084                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.3829                 NaN  0.110004E-001  0.978379E-006            NaN   1.60613                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.3368                 NaN  0.113053E-001            NaN            NaN   1.65188                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.9357                 NaN  0.318120E-002  0.611375E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        96.4937                 NaN  0.189971E-001            NaN            NaN   3.48727                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        97.9733                 NaN  0.111424E-001            NaN            NaN  0.128582        1.88693                 NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        97.3564                 NaN  0.984921E-002  0.130914                 NaN  0.113090        2.38972                 NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        97.3636                 NaN  0.920226E-002  0.279913                 NaN   2.34731                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        97.4018                 NaN  0.883155E-002  0.286355                 NaN   2.30303                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        97.4326                 NaN  0.879047E-002  0.269376                 NaN   2.28923                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        97.6137                 NaN  0.780400E-002  0.277333                 NaN   2.10111                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        97.6014                 NaN  0.769683E-002  0.277733                 NaN   2.11318                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        97.6505                 NaN  0.740101E-002  0.277571                 NaN   2.06455                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        97.7104                 NaN  0.702249E-002  0.270782                 NaN   2.01183                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        97.7535                 NaN  0.667022E-002  0.276264                 NaN   1.96359                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        97.8083                 NaN  0.639906E-002  0.257511                 NaN   1.92781                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        97.8484                 NaN  0.610766E-002  0.258300                 NaN   1.88719                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        97.8928                 NaN  0.582553E-002  0.256872                 NaN   1.84453                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        97.9345                 NaN  0.552046E-002  0.253777                 NaN   1.80625                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        97.9759                 NaN  0.525347E-002  0.249990                 NaN   1.76889                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.0142                 NaN  0.499763E-002  0.244668                 NaN   1.73610                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.0509                 NaN  0.472177E-002  0.243315                 NaN   1.70104                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.0826                 NaN  0.454541E-002  0.232546                 NaN   1.68033                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.1221                 NaN  0.427259E-002  0.233871                 NaN   1.63971                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.1549                 NaN  0.403790E-002  0.231536                 NaN   1.60953                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.1842                 NaN  0.384473E-002  0.230607                 NaN   1.58134                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.2136                 NaN  0.363579E-002  0.217487                 NaN   1.56525                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.2453                 NaN  0.342349E-002  0.217451                 NaN   1.53379                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.2768                 NaN  0.318454E-002  0.220135                 NaN   1.49988                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.3047                 NaN  0.299833E-002  0.215600                 NaN   1.47672                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.3255                 NaN  0.286407E-002  0.203881                 NaN   1.46773                 NaN            NaN            NaN            NaN            NaN            NaN
