|6.6.6
Archiving\03_Data\frac/QFM_m1/GRV/GRV_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1924.81        2500.00        99.1684       0.831611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.1684       0.831609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.1684       0.831608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.1684       0.831606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.1684       0.831604                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.1684       0.831602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.1684       0.831600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.1684       0.831599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.1684       0.831597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.1684       0.831595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.1684       0.831593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.1684       0.831591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.1684       0.831589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.1684       0.831588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.1684       0.831586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.1684       0.831584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.1684       0.831582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.1684       0.831580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.1684       0.831578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.1684       0.831576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.1684       0.831574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.1684       0.831572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.1684       0.831570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.1684       0.831568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.1684       0.831566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.1684       0.831563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.1684       0.831561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.1684       0.831559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.1684       0.831557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.1684       0.831555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.1684       0.831553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.1684       0.831550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.1684       0.831550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.1685       0.831546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.1685       0.831544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.1685       0.831541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.1685       0.831539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.1685       0.831537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.1628       0.831534       0.564134E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.1513       0.831578       0.171260E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.1513       0.831718       0.170195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.1513       0.831857       0.168832E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.1512       0.831994       0.167639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.1512       0.832131       0.166460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.1512       0.832266       0.165291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.1512       0.832401       0.164363E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.1512       0.832535       0.162889E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.1512       0.832667       0.161254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.1511       0.832799       0.160658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.1511       0.832929       0.159441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.1511       0.833059       0.158058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.1511       0.833188       0.157070E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.1516       0.833316       0.151273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.1506       0.833438       0.159172E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.1510       0.833568       0.153939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.1511       0.833693       0.152155E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.1511       0.833817       0.151258E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.1510       0.833940       0.150314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.1492       0.834061       0.167000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.1530       0.834198       0.127896E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.1534       0.834302       0.122883E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.1403       0.834401       0.252916E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.1582       0.834608       0.714608E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.1517       0.834664       0.135925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.1510       0.834774       0.142612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.1351       0.834890       0.140862E-001  0.158758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3493                 NaN  0.137109E-001  0.636949                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4035                 NaN  0.124674E-001  0.584037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2796                 NaN  0.149660E-001  0.705436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3349                 NaN  0.136847E-001  0.651448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.1749                 NaN  0.316704E-001  0.793432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4742                 NaN            NaN  0.525810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3251                 NaN  0.920061E-002  0.665690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3152                 NaN  0.136430E-001  0.671116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3089                 NaN  0.136543E-001  0.677397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3102                 NaN  0.135285E-001  0.676274                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2923                 NaN  0.137549E-001  0.693904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2916                 NaN  0.136616E-001  0.694735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2916                 NaN  0.135543E-001  0.694866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.2832                 NaN  0.136037E-001  0.703216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2776                 NaN  0.136068E-001  0.708743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2715                 NaN  0.136227E-001  0.714885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2693                 NaN  0.135547E-001  0.717186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2633                 NaN  0.135718E-001  0.723111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2563                 NaN  0.135843E-001  0.730070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2519                 NaN  0.135782E-001  0.734541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2469                 NaN  0.135539E-001  0.739503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2432                 NaN  0.135411E-001  0.743210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2119                 NaN  0.139652E-001  0.774149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2537                 NaN  0.131385E-001  0.733137                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2283                 NaN  0.135166E-001  0.758209                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2228                 NaN  0.135389E-001  0.763689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.4976                 NaN  0.871632E-002  0.493695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        98.9359                 NaN  0.183142E-001   1.04581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2091                 NaN  0.135227E-001  0.777375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2325                 NaN  0.130691E-001  0.754391                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.1736                 NaN  0.139592E-001  0.812452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.1983                 NaN  0.134905E-001  0.788240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        98.4115                 NaN  0.267611E-001   1.56170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.9773                 NaN  0.863942E-004  0.225954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1835                 NaN  0.135574E-001  0.802974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1866                 NaN  0.134544E-001  0.799909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1822                 NaN  0.134803E-001  0.804300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.5724                 NaN  0.122006E-001  0.609384       0.806063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        97.6191                 NaN  0.982669E-002  0.274114        2.09696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        97.6328                 NaN  0.936680E-002  0.267920        2.08987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        97.7204                 NaN  0.903484E-002  0.258926        2.01165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        97.6818                 NaN  0.885993E-002  0.258111        2.05127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        97.8432                 NaN  0.817003E-002  0.238113        1.91047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        97.8201                 NaN  0.799540E-002  0.237917        1.93396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        97.8505                 NaN  0.769552E-002  0.231209        1.91057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        97.9015                 NaN  0.737394E-002  0.224040        1.86707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        97.9300                 NaN  0.706001E-002  0.207992        1.85491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        97.9620                 NaN  0.677403E-002  0.220654        1.81056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        97.9947                 NaN  0.642042E-002  0.204424        1.79449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.0280                 NaN  0.611851E-002  0.198191        1.76768                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.0590                 NaN  0.578183E-002  0.191912        1.74335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.0630                 NaN  0.627816E-002  0.183675        1.74704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.1476                 NaN  0.523547E-002  0.181159        1.66597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.1442                 NaN  0.498725E-002  0.173684        1.67715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.1737                 NaN  0.474133E-002  0.167965        1.65361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.1971                 NaN  0.442041E-002  0.162149        1.63634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.2069                 NaN  0.409044E-002  0.156586        1.63246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.2644                 NaN  0.386862E-002  0.151239        1.58047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.2370                 NaN  0.372895E-002  0.143421        1.61584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.3290                 NaN  0.334369E-002  0.142779        1.52488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.3082                 NaN  0.295785E-002  0.134673        1.55416                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.3452                 NaN  0.280059E-002  0.129823        1.52221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.3576                 NaN  0.251410E-002  0.124424        1.51543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.3791                 NaN  0.226052E-002  0.119351        1.49930                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.3963                 NaN  0.200639E-002  0.114307        1.48741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.4175                 NaN  0.165248E-002  0.109429        1.47140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.4358                 NaN  0.141881E-002  0.104477        1.45833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.4503                 NaN  0.114476E-002  0.994656E-001   1.44914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.4682                 NaN  0.993405E-003  0.948807E-001   1.43597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.4853                 NaN  0.610747E-003  0.903124E-001   1.42374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.4986                 NaN  0.383226E-003  0.853817E-001   1.41561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.5147                 NaN  0.302441E-003  0.813960E-001   1.40361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.5277                 NaN  0.154086E-003  0.768670E-001   1.39525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.5416                 NaN            NaN  0.726813E-001   1.38568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.5543                 NaN            NaN  0.684903E-001   1.37725                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.5615                 NaN            NaN  0.647647E-001   1.37369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.5828                 NaN            NaN  0.606477E-001   1.35650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.5902                 NaN            NaN  0.566380E-001   1.35319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.5995                 NaN            NaN  0.526519E-001   1.34787                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.6076                 NaN            NaN  0.492733E-001   1.34310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.4413                 NaN            NaN  0.267658E-001  0.522391        1.00956                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.2010                 NaN  0.172206E-001  0.114128E-005            NaN   1.78173                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.1498                 NaN  0.176905E-001            NaN            NaN   1.83255                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.9225                 NaN  0.499734E-002  0.724936E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        96.1082                 NaN  0.296524E-001            NaN            NaN   3.86216                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        97.7474                 NaN  0.174143E-001            NaN            NaN  0.142118        2.09303                 NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        97.0662                 NaN  0.153717E-001  0.153098                 NaN  0.125399        2.63994                 NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        97.0646                 NaN  0.143524E-001  0.327709                 NaN   2.59336                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        97.1048                 NaN  0.137698E-001  0.335904                 NaN   2.54554                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        97.1386                 NaN  0.136922E-001  0.316300                 NaN   2.53145                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        97.3376                 NaN  0.121565E-001  0.326124                 NaN   2.32408                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        97.3226                 NaN  0.119832E-001  0.327064                 NaN   2.33838                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        97.3753                 NaN  0.115165E-001  0.327346                 NaN   2.28588                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        97.4410                 NaN  0.109221E-001  0.319784                 NaN   2.22831                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        97.4875                 NaN  0.103685E-001  0.326688                 NaN   2.17547                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        97.5472                 NaN  0.994250E-002  0.305067                 NaN   2.13784                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        97.5905                 NaN  0.948327E-002  0.306392                 NaN   2.09360                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        97.6383                 NaN  0.904035E-002  0.305216                 NaN   2.04747                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        97.6834                 NaN  0.856265E-002  0.302016                 NaN   2.00602                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        97.7283                 NaN  0.814297E-002  0.297931                 NaN   1.96558                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        97.7699                 NaN  0.774228E-002  0.292033                 NaN   1.93037                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        97.8093                 NaN  0.731124E-002  0.290946                 NaN   1.89247                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        97.8433                 NaN  0.703352E-002  0.278504                 NaN   1.87116                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        97.8861                 NaN  0.660715E-002  0.280547                 NaN   1.82676                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        97.9213                 NaN  0.623989E-002  0.278183                 NaN   1.79427                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        97.9523                 NaN  0.593780E-002  0.277563                 NaN   1.76420                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        97.9846                 NaN  0.561196E-002  0.262240                 NaN   1.74759                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.0185                 NaN  0.528055E-002  0.262585                 NaN   1.71367                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.0523                 NaN  0.490865E-002  0.266268                 NaN   1.67649                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.0822                 NaN  0.461781E-002  0.261161                 NaN   1.65198                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1045                 NaN  0.440825E-002  0.247445                 NaN   1.64365                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1295                 NaN  0.385096E-002  0.271553                 NaN   1.59513                 NaN            NaN            NaN            NaN            NaN            NaN
