|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/TIS/TIS_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         an             San(TH)        ilm            q             
  1196.58        500.000        99.8758       0.298182E-001            NaN            NaN            NaN            NaN            NaN  0.383139E-001  0.531817E-001  0.287652E-002            NaN
  1195.51        500.000        98.7167       0.614816                 NaN            NaN            NaN            NaN            NaN  0.159840       0.355422                 NaN  0.153204     
  1194.44        500.000        89.8672       0.295301        1.01161                 NaN            NaN            NaN            NaN  0.789233        3.91471       0.581603E-001   4.06377     
  1193.38        500.000        86.3338        1.95838                 NaN            NaN            NaN            NaN            NaN  0.991592        5.30107       0.977952E-001   5.31741     
  1192.31        500.000        75.4057        3.21516                 NaN            NaN            NaN            NaN            NaN   2.03905        9.06416       0.136902        10.1390     
  1191.24        500.000        97.4795       0.552767                 NaN            NaN            NaN            NaN            NaN  0.142045        1.82567                 NaN            NaN
  1190.17        500.000        35.8608        7.23010                 NaN            NaN            NaN            NaN            NaN   4.57156        26.4591       0.393357        25.4851     
  1189.10        500.000                 NaN   11.3962                 NaN            NaN            NaN            NaN            NaN   7.27102        41.0086       0.582113        39.7420     
  1188.03        500.000                 NaN   11.3920                 NaN            NaN            NaN            NaN            NaN   7.26938        41.0135       0.583873        39.7413     
  1186.96        500.000                 NaN   11.3906                 NaN            NaN            NaN            NaN            NaN   7.26976        41.0161       0.584070        39.7395     
  1185.90        500.000                 NaN   11.4098                 NaN            NaN            NaN            NaN            NaN   7.28019        40.9888       0.577059        39.7441     
  1184.83        500.000                 NaN   11.4112                 NaN            NaN            NaN            NaN            NaN   7.28187        40.9862       0.576436        39.7443     
  1183.76        500.000                 NaN   11.4021                 NaN            NaN            NaN            NaN            NaN   7.27240        41.0020       0.580143        39.7433     
  1182.69        500.000                 NaN   11.4022                 NaN            NaN            NaN            NaN            NaN   7.27316        41.0013       0.579833        39.7435     
  1181.62        500.000                 NaN   11.4029                 NaN            NaN            NaN            NaN            NaN   7.27434        40.9997       0.579408        39.7436     
  1180.55        500.000                 NaN   11.4047                 NaN            NaN            NaN            NaN            NaN   7.27581        40.9968       0.578986        39.7437     
  1179.49        500.000                 NaN   11.4045                 NaN            NaN            NaN            NaN            NaN   7.27667        40.9965       0.578570        39.7438     
  1178.42        500.000                 NaN   11.4057                 NaN            NaN            NaN            NaN            NaN   7.28473        40.9883       0.577972        39.7433     
  1177.35        500.000                 NaN   11.4059                 NaN            NaN            NaN            NaN            NaN   7.27892        40.9934       0.577796        39.7440     
  1176.28        500.000                 NaN   11.4081                 NaN            NaN            NaN            NaN            NaN   7.28030        40.9900       0.577407        39.7441     
  1175.21        500.000                 NaN   11.4091                 NaN            NaN            NaN            NaN            NaN   7.28145        40.9882       0.576987        39.7443     
  1174.14        500.000                 NaN   11.4083                 NaN            NaN            NaN            NaN            NaN   7.28249        40.9885       0.576500        39.7442     
  1173.08        500.000                 NaN   11.4108                 NaN            NaN            NaN            NaN            NaN   7.28366        40.9849       0.576193        39.7445     
  1172.01        500.000                 NaN   11.4123                 NaN            NaN            NaN            NaN            NaN   7.28506        40.9821       0.575549        39.7449     
  1170.94        500.000                 NaN   11.4128                 NaN            NaN            NaN            NaN            NaN   7.28609        40.9808       0.575324        39.7449     
  1169.87        500.000                 NaN   11.4138                 NaN            NaN            NaN            NaN            NaN   7.28728        40.9790       0.574896        39.7451     
  1168.80        500.000                 NaN   3.70183        7.71050                 NaN            NaN            NaN            NaN   7.29054        40.9822       0.571893        39.7430     
  1167.73        500.000                 NaN   11.4156                 NaN            NaN            NaN            NaN            NaN   7.28959        40.9754       0.574062        39.7454     
  1166.67        500.000                 NaN   11.4163                 NaN            NaN            NaN            NaN            NaN   7.29048        40.9743       0.573686        39.7453     
  1165.60        500.000                 NaN   4.48074        6.93651                 NaN            NaN            NaN            NaN   7.29165        40.9725       0.573253        39.7454     
  1164.53        500.000                 NaN   4.47233        6.94590                 NaN            NaN            NaN            NaN   7.29283        40.9706       0.572814        39.7455     
  1163.46        500.000                 NaN   4.46730        6.95187                 NaN            NaN            NaN            NaN   7.29396        40.9688       0.572382        39.7457     
  1162.39        500.000                 NaN   4.45955        6.96060                 NaN            NaN            NaN            NaN   7.29511        40.9670       0.571949        39.7458     
  1161.32        500.000                 NaN   4.45446        6.96665                 NaN            NaN            NaN            NaN   7.29626        40.9652       0.571517        39.7459     
  1160.26        500.000                 NaN   4.45040        6.97163                 NaN            NaN            NaN            NaN   7.29739        40.9634       0.571091        39.7461     
  1159.19        500.000                 NaN   4.44491        6.97809                 NaN            NaN            NaN            NaN   7.29854        40.9616       0.570652        39.7462     
  1158.12        500.000                 NaN   4.43916        6.98484                 NaN            NaN            NaN            NaN   7.29968        40.9598       0.570213        39.7464     
  1157.05        500.000                 NaN   4.43422        6.99075                 NaN            NaN            NaN            NaN   7.30085        40.9579       0.569765        39.7465     
  1155.98        500.000                 NaN   4.42934        6.99663                 NaN            NaN            NaN            NaN   7.30200        40.9561       0.569320        39.7466     
  1154.91        500.000                 NaN   3.48897        7.94410                 NaN            NaN            NaN            NaN   7.30928        40.9437       0.566329        39.7476     
  1153.85        500.000                 NaN   11.4474                 NaN            NaN            NaN            NaN            NaN   7.32551        40.9162       0.561344        39.7496     
  1152.78        500.000                 NaN  0.397262        11.0606                 NaN            NaN            NaN            NaN   7.33492        40.9003       0.555744        39.7512     
  1151.71        500.000                 NaN  0.426217        11.0333                 NaN            NaN            NaN            NaN   7.33654        40.8975       0.555045        39.7514     
  1150.64        500.000                 NaN  0.433523        11.0274                 NaN            NaN            NaN            NaN   7.33874        40.8944       0.554292        39.7517     
  1149.57        500.000                 NaN  0.398410        11.0646                 NaN            NaN            NaN            NaN   7.33979        40.8916       0.553698        39.7520     
  1148.50        500.000                 NaN  0.429879        11.0345                 NaN            NaN            NaN            NaN   7.34211        40.8885       0.552850        39.7522     
  1147.44        500.000                 NaN  0.428384        11.0377                 NaN            NaN            NaN            NaN   7.34374        40.8856       0.552156        39.7524     
  1146.37        500.000                 NaN  0.433369        11.0344                 NaN            NaN            NaN            NaN   7.34535        40.8827       0.551444        39.7527     
  1145.30        500.000                 NaN  0.380814        11.0885                 NaN            NaN            NaN            NaN   7.34677        40.8802       0.550804        39.7529     
  1144.23        500.000                 NaN  0.447385        11.0239                 NaN            NaN            NaN            NaN   7.34859        40.8769       0.550003        39.7532     
  1143.16        500.000                 NaN  0.440490        11.0325                 NaN            NaN            NaN            NaN   7.35029        40.8740       0.549284        39.7535     
  1142.09        500.000                 NaN  0.436232        11.0385                 NaN            NaN            NaN            NaN   7.35200        40.8710       0.548558        39.7537     
  1141.02        500.000                 NaN  0.427176        11.0492                 NaN            NaN            NaN            NaN   7.35369        40.8681       0.547838        39.7540     
  1139.96        500.000                 NaN  0.433638        11.0445                 NaN            NaN            NaN            NaN   7.35544        40.8651       0.547091        39.7543     
  1138.89        500.000                 NaN  0.440227        11.0397                 NaN            NaN            NaN            NaN   7.35719        40.8621       0.546341        39.7545     
  1137.82        500.000                 NaN  0.424231        11.0574                 NaN            NaN            NaN            NaN   7.35888        40.8591       0.545613        39.7548     
  1136.75        500.000                 NaN  0.427365        11.0559                 NaN            NaN            NaN            NaN   7.36057        40.8562       0.544875        39.7550     
  1135.68        500.000                 NaN  0.402391        11.0827                 NaN            NaN            NaN            NaN   7.36227        40.8532       0.544138        39.7553     
  1134.61        500.000                 NaN  0.419209        11.0677                 NaN            NaN            NaN            NaN   7.36409        40.8501       0.543359        39.7556     
  1133.55        500.000                 NaN  0.393869        11.0948                 NaN            NaN            NaN            NaN   7.36580        40.8471       0.542620        39.7558     
  1132.48        500.000                 NaN  0.430823        11.0595                 NaN            NaN            NaN            NaN   7.36744        40.8443       0.541909        39.7561     
  1131.41        500.000                 NaN  0.415499        11.0768                 NaN            NaN            NaN            NaN   7.36934        40.8409       0.541073        39.7564     
  1130.34        500.000                 NaN  0.406339        11.0878                 NaN            NaN            NaN            NaN   7.37108        40.8378       0.540309        39.7567     
  1129.27        500.000                 NaN  0.396118        11.0998                 NaN            NaN            NaN            NaN   7.37283        40.8348       0.539540        39.7569     
  1128.20        500.000                 NaN  0.395101        11.1026                 NaN            NaN            NaN            NaN   7.37459        40.8317       0.538762        39.7572     
  1127.14        500.000                 NaN  0.376134        11.1234                 NaN            NaN            NaN            NaN   7.37634        40.8286       0.537988        39.7575     
  1126.07        500.000                 NaN  0.376147        11.1253                 NaN            NaN            NaN            NaN   7.37811        40.8255       0.537203        39.7578     
  1125.00        500.000                 NaN  0.359708        11.1436                 NaN            NaN            NaN            NaN   7.37987        40.8224       0.536418        39.7581     
  1123.93        500.000                 NaN  0.343499        11.1617                 NaN            NaN            NaN            NaN   7.38166        40.8192       0.535615        39.7583     
  1122.86        500.000                 NaN  0.325900        11.1811                 NaN            NaN            NaN            NaN   7.38344        40.8161       0.534823        39.7586     
  1121.79        500.000                 NaN  0.335657        11.1733                 NaN            NaN            NaN            NaN   7.38524        40.8128       0.534017        39.7589     
  1120.73        500.000                 NaN  0.288299        11.2226                 NaN            NaN            NaN            NaN   7.38703        40.8097       0.533210        39.7592     
  1119.66        500.000                 NaN  0.267350        11.2454                 NaN            NaN            NaN            NaN   7.38886        40.8065       0.532361        39.7595     
  1118.59        500.000                 NaN  0.237826        11.2770                 NaN            NaN            NaN            NaN   7.39064        40.8032       0.531574        39.7598     
  1117.52        500.000                 NaN  0.227971        11.2888                 NaN            NaN            NaN            NaN   7.39244        40.8000       0.530751        39.7601     
  1116.45        500.000                 NaN  0.148208        11.3705                 NaN            NaN            NaN            NaN   7.39431        40.7967       0.529898        39.7604     
  1115.38        500.000                 NaN  0.168800        11.3519                 NaN            NaN            NaN            NaN   7.39612        40.7934       0.529071        39.7607     
  1114.32        500.000                 NaN  0.112696        11.4101                 NaN            NaN            NaN            NaN   7.39799        40.7900       0.528210        39.7610     
  1113.25        500.000                 NaN  0.935757E-001   11.4312                 NaN            NaN            NaN            NaN   7.39987        40.7866       0.527363        39.7613     
  1112.18        500.000                 NaN   6.39150        5.11957                 NaN            NaN  0.199473E-005            NaN   7.39105        40.8043       0.533175        39.7604     
  1111.11        500.000                 NaN   11.5306                 NaN            NaN            NaN            NaN            NaN   7.40403        40.7781       0.525261        39.7620     
  1110.04        500.000                 NaN   11.5323                 NaN            NaN            NaN            NaN            NaN   7.40601        40.7752       0.524353        39.7622     
  1108.97        500.000                 NaN   6.47817        5.03750       0.106606E-003            NaN            NaN            NaN   7.39394        40.7980       0.531116        39.7612     
  1107.91        500.000                 NaN   11.5264                 NaN            NaN            NaN            NaN            NaN   7.40366        40.7817       0.526662        39.7615     
  1106.84        500.000                 NaN  0.314089        4.91295        6.29195                 NaN  0.348140E-005            NaN   7.39705        40.7923       0.529918        39.7617     
  1105.77        500.000                 NaN   11.5368                 NaN            NaN            NaN  0.148563E-005            NaN   7.41039        40.7667       0.522656        39.7634     
  1104.70        500.000                 NaN  0.200601        11.3598                 NaN            NaN            NaN            NaN   7.44897        40.7130       0.511636        39.7660     
  1103.63        500.000                 NaN  0.199796        11.3607                 NaN            NaN            NaN            NaN   7.44900        40.7129       0.511623        39.7660     
  1102.56        500.000                 NaN  0.198968        11.3615                 NaN            NaN            NaN            NaN   7.44902        40.7129       0.511609        39.7660     
  1101.50        500.000                 NaN   11.4208       0.102415E-001  0.129258                 NaN  0.619385E-005            NaN   7.44910        40.7129       0.511641        39.7660     
  1100.43        500.000                 NaN   11.3947       0.676437E-001  0.982331E-001            NaN  0.218908E-004            NaN   7.44927        40.7125       0.511528        39.7661     
  1099.36        500.000                 NaN   11.3132       0.247021                 NaN            NaN  0.274916E-004            NaN   7.44879        40.7133       0.511718        39.7660     
  1098.29        500.000                 NaN   11.4180       0.102176E-001  0.131904                 NaN  0.592101E-005            NaN   7.44899        40.7132       0.511716        39.7660     
  1097.22        500.000                 NaN   11.3425       0.217672                 NaN            NaN            NaN            NaN   7.44928        40.7133       0.511469        39.7658     
  1096.15        500.000                 NaN   11.3331       0.227639                 NaN            NaN  0.294128E-004            NaN   7.44918        40.7125       0.511508        39.7661     
  1095.09        500.000                 NaN   11.3209       0.240046                 NaN            NaN  0.287430E-004            NaN   7.44934        40.7121       0.511410        39.7661     
  1094.02        500.000                 NaN   11.2903       0.270898                 NaN            NaN            NaN            NaN   7.44961        40.7117       0.511344        39.7661     
  1092.95        500.000                 NaN   11.2904       0.270873                 NaN            NaN  0.152410E-005            NaN   7.44961        40.7117       0.511344        39.7661     
  1091.88        500.000                 NaN   11.4138       0.235958E-001  0.122978                 NaN            NaN            NaN   7.44912        40.7128       0.511641        39.7660     
  1090.81        500.000                 NaN   11.4107       0.310817E-001  0.118642                 NaN            NaN            NaN   7.44916        40.7128       0.511619        39.7660     
  1089.74        500.000                 NaN   11.3090       0.252591                 NaN            NaN  0.256676E-004            NaN   7.44980        40.7112       0.511172        39.7662     
  1088.67        500.000                 NaN   11.3090       0.252614                 NaN            NaN  0.290178E-004            NaN   7.44980        40.7112       0.511172        39.7662     
  1087.61        500.000                 NaN   11.3071       0.254138                 NaN            NaN  0.274241E-003            NaN   7.44976        40.7113       0.511196        39.7663     
  1086.54        500.000                 NaN   11.4197       0.148232E-001  0.125908                 NaN  0.164517E-005            NaN   7.44918        40.7127       0.511620        39.7660     
  1085.47        500.000                 NaN   11.4201       0.148386E-001  0.125547                 NaN  0.173383E-005            NaN   7.44919        40.7127       0.511613        39.7660     
  1084.40        500.000                 NaN   11.4953       0.101969E-001  0.532260E-001            NaN            NaN            NaN   7.44890        40.7150       0.511810        39.7656     
  1083.33        500.000                 NaN   11.3089       0.252638                 NaN            NaN  0.326739E-004            NaN   7.44980        40.7112       0.511172        39.7662     
  1082.26        500.000                 NaN   11.4233       0.101968E-001  0.126970                 NaN  0.870318E-005            NaN   7.44923        40.7126       0.511600        39.7661     
  1081.20        500.000                 NaN   11.4237       0.101967E-001  0.126613                 NaN  0.917150E-005            NaN   7.44924        40.7126       0.511592        39.7661     
  1080.13        500.000                 NaN   11.4954       0.101967E-001  0.531295E-001            NaN            NaN            NaN   7.44892        40.7149       0.511808        39.7657     
  1079.06        500.000                 NaN   11.4244       0.101967E-001  0.125935                 NaN  0.964163E-005            NaN   7.44927        40.7125       0.511577        39.7661     
  1077.99        500.000                 NaN   11.4954       0.101968E-001  0.530800E-001            NaN            NaN            NaN   7.44893        40.7149       0.511808        39.7657     
  1076.92        500.000                 NaN   11.4955       0.101967E-001  0.530554E-001            NaN            NaN            NaN   7.44893        40.7149       0.511808        39.7657     
  1075.85        500.000                 NaN   11.2681       0.286033                 NaN            NaN  0.503812E-002            NaN   7.44915        40.7125       0.511550        39.7675     
  1074.79        500.000                 NaN   11.4254       0.101967E-001  0.125012                 NaN  0.248232E-004            NaN   7.44933        40.7124       0.511547        39.7661     
  1073.72        500.000                 NaN   11.4955       0.101967E-001  0.529689E-001            NaN            NaN            NaN   7.44893        40.7149       0.511822        39.7657     
  1072.65        500.000                 NaN   11.4956       0.101968E-001  0.529981E-001            NaN            NaN            NaN   7.44902        40.7147       0.511763        39.7657     
  1071.58        500.000                 NaN   11.3534       0.161179       0.466374E-001            NaN  0.282432E-004            NaN   7.44964        40.7116       0.511306        39.7662     
  1070.51        500.000                 NaN   11.4954       0.101967E-001  0.532255E-001            NaN            NaN            NaN   7.44898        40.7147       0.511746        39.7657     
  1069.44        500.000                 NaN   8.99150                 NaN            NaN            NaN   1.73452                 NaN   7.23123        41.1689       0.642314        40.2315     
  1068.38        500.000                 NaN   9.00507                 NaN            NaN            NaN   1.72698                 NaN   7.23379        41.1634       0.640866        40.2299     
  1067.31        500.000                 NaN   11.4955       0.101967E-001  0.530672E-001            NaN            NaN            NaN   7.44896        40.7148       0.511763        39.7657     
  1066.24        500.000                 NaN   11.4715       0.101967E-001  0.779804E-001  0.572901E-003            NaN            NaN   7.44934        40.7127       0.511611        39.7660     
  1065.17        500.000                 NaN   8.84684                 NaN            NaN            NaN   1.83351                 NaN   7.22111        41.1906       0.649199        40.2588     
  1064.10        500.000                 NaN   8.78830                 NaN            NaN            NaN   1.87267                 NaN   7.21622        41.2011       0.652399        40.2693     
  1063.03        500.000                 NaN   8.66842                 NaN            NaN            NaN   1.94989                 NaN   7.20614        41.2275       0.659173        40.2889     
  1061.97        500.000                 NaN   8.68792                 NaN            NaN            NaN   1.94009                 NaN   7.20807        41.2185       0.657766        40.2876     
  1060.90        500.000                 NaN   8.01743                 NaN            NaN            NaN   2.35917                 NaN   7.12940        41.3924       0.707610        40.3940     
  1059.83        500.000                 NaN   11.4717       0.101967E-001  0.783641E-001  0.680839E-004            NaN            NaN   7.44938        40.7126       0.511590        39.7661     
  1058.76        500.000                 NaN   11.4718       0.101968E-001  0.783588E-001  0.535285E-005            NaN            NaN   7.44939        40.7126       0.511586        39.7661     
  1057.69        500.000                 NaN   8.48160                 NaN            NaN            NaN   2.07869                 NaN   7.19122        41.2543       0.668962        40.3252     
  1056.62        500.000                 NaN   8.43582                 NaN            NaN            NaN   2.10928                 NaN   7.18742        41.2625       0.671469        40.3335     
  1055.56        500.000                 NaN   8.36863                 NaN            NaN            NaN   2.15220                 NaN   7.18053        41.2782       0.675793        40.3446     
  1054.49        500.000                 NaN   8.41869                 NaN            NaN            NaN   2.11689                 NaN   7.18189        41.2759       0.673109        40.3336     
  1053.42        500.000                 NaN   7.57617       0.366701E-001            NaN            NaN   2.60334                 NaN   7.07974        41.5150       0.737367        40.4517     
  1052.35        500.000                 NaN   8.18010                 NaN            NaN            NaN   2.27631                 NaN   7.16382        41.3150       0.686932        40.3778     
  1051.28        500.000                 NaN   7.60710       0.678719E-003            NaN            NaN   2.60652                 NaN   7.07916        41.5163       0.737714        40.4526     
  1050.21        500.000                 NaN   7.96573                 NaN            NaN            NaN   2.40309                 NaN   7.13297        41.3830       0.706609        40.4087     
  1049.15        500.000                 NaN   7.60729       0.466887E-003            NaN            NaN   2.60654                 NaN   7.07916        41.5163       0.737717        40.4526     
  1048.08        500.000                 NaN   8.16524                 NaN            NaN            NaN   2.29135                 NaN   7.16640        41.3079       0.685803        40.3833     
  1047.01        500.000                 NaN   8.18706                 NaN            NaN            NaN   2.27889                 NaN   7.16977        41.3001       0.683699        40.3805     
  1045.94        500.000                 NaN   7.51953                 NaN            NaN            NaN   2.67113                 NaN   7.07700        41.5202       0.740219        40.4719     
  1044.87        500.000                 NaN   7.51810                 NaN            NaN            NaN   2.67197                 NaN   7.07681        41.5207       0.740335        40.4721     
  1043.80        500.000                 NaN   8.06468                 NaN            NaN            NaN   2.36004                 NaN   7.15932        41.3228       0.690720        40.4025     
  1042.73        500.000                 NaN   7.51671                 NaN            NaN            NaN   2.67280                 NaN   7.07661        41.5211       0.740457        40.4723     
  1041.67        500.000                 NaN   8.01612                 NaN            NaN            NaN   2.39344                 NaN   7.15603        41.3295       0.693056        40.4119     
  1040.60        500.000                 NaN   7.51686                 NaN            NaN            NaN   2.67273                 NaN   7.07665        41.5210       0.740435        40.4723     
  1039.53        500.000                 NaN   7.97104                 NaN            NaN            NaN   2.42484                 NaN   7.15283        41.3352       0.695296        40.4208     
  1038.46        500.000                 NaN   7.94792                 NaN            NaN            NaN   2.44046                 NaN   7.15157        41.3386       0.696275        40.4251     
  1037.39        500.000                 NaN   7.92850                 NaN            NaN            NaN   2.45378                 NaN   7.15033        41.3413       0.697205        40.4289     
  1036.32        500.000                 NaN   7.90691                 NaN            NaN            NaN   2.46850                 NaN   7.14885        41.3445       0.698263        40.4330     
  1035.26        500.000                 NaN   7.88715                 NaN            NaN            NaN   2.48224                 NaN   7.14766        41.3469       0.699154        40.4369     
  1034.19        500.000                 NaN   7.88292                 NaN            NaN            NaN   2.48513                 NaN   7.14710        41.3477       0.699387        40.4378     
  1033.12        500.000                 NaN   7.84651                 NaN            NaN            NaN   2.51032                 NaN   7.14468        41.3525       0.701052        40.4450     
  1032.05        500.000                 NaN   7.82893                 NaN            NaN            NaN   2.52254                 NaN   7.14409        41.3542       0.701833        40.4484     
  1030.98        500.000                 NaN   7.81049                 NaN            NaN            NaN   2.53539                 NaN   7.14245        41.3568       0.702700        40.4522     
  1029.91        500.000                 NaN   7.79286                 NaN            NaN            NaN   2.54766                 NaN   7.14195        41.3585       0.703459        40.4556     
  1028.85        500.000                 NaN   7.76922                 NaN            NaN            NaN   2.56524                 NaN   7.13935        41.3611       0.704415        40.4607     
  1027.78        500.000                 NaN   7.74912                 NaN            NaN            NaN   2.57795                 NaN   7.13825        41.3658       0.705139        40.4638     
  1026.71        500.000                 NaN   7.73538                 NaN            NaN            NaN   2.58770                 NaN   7.13753        41.3670       0.705741        40.4666     
  1025.64        500.000                 NaN   7.35136                 NaN            NaN            NaN   2.79388                 NaN   7.07249        41.5282       0.745290        40.5088     
  1024.57        500.000                 NaN   7.68987                 NaN            NaN            NaN   2.61690                 NaN   7.13321        41.3764       0.708950        40.4747     
  1023.50        500.000                 NaN   7.35139                 NaN            NaN            NaN   2.79386                 NaN   7.07250        41.5282       0.745288        40.5088     
  1022.44        500.000                 NaN   7.67427                 NaN            NaN            NaN   2.63063                 NaN   7.13516        41.3717       0.708671        40.4796     
  1021.37        500.000                 NaN   7.66055                 NaN            NaN            NaN   2.64036                 NaN   7.13470        41.3727       0.709198        40.4825     
  1020.30        500.000                 NaN   7.64620                 NaN            NaN            NaN   2.65058                 NaN   7.13405        41.3739       0.709761        40.4855     
  1019.23        500.000                 NaN   7.21786                 NaN            NaN            NaN   2.90083                 NaN   7.08011        41.5078       0.746944        40.5464     
  1018.16        500.000                 NaN   7.61756                 NaN            NaN            NaN   2.67091                 NaN   7.13269        41.3765       0.710913        40.4914     
  1017.09        500.000                 NaN   7.21786                 NaN            NaN            NaN   2.90083                 NaN   7.08011        41.5078       0.746943        40.5464     
  1016.03        500.000                 NaN   7.58956                 NaN            NaN            NaN   2.69081                 NaN   7.13138        41.3789       0.712034        40.4973     
  1014.96        500.000                 NaN   7.57013                 NaN            NaN            NaN   2.70405                 NaN   7.13006        41.3817       0.713024        40.5011     
  1013.89        500.000                 NaN   7.56251                 NaN            NaN            NaN   2.71012                 NaN   7.13019        41.3810       0.713089        40.5030     
  1012.82        500.000                 NaN   7.54198                 NaN            NaN            NaN   2.72394                 NaN   7.12863        41.3843       0.714217        40.5069     
  1011.75        500.000                 NaN   7.55558                 NaN            NaN            NaN   2.72054                 NaN   7.13252        41.3721       0.711649        40.5077     
  1010.68        500.000                 NaN   7.52302                 NaN            NaN            NaN   2.73834                 NaN   7.12848        41.3841       0.714621        40.5114     
  1009.62        500.000                 NaN   7.50234                 NaN            NaN            NaN   2.75267                 NaN   7.12644        41.3865       0.716169        40.5159     
  1008.55        500.000                 NaN   7.51232                 NaN            NaN            NaN   2.75051                 NaN   7.12922        41.3774       0.714116        40.5165     
  1007.48        500.000                 NaN   7.48503                 NaN            NaN            NaN   2.76559                 NaN   7.12690        41.3868       0.716064        40.5196     
  1006.41        500.000                 NaN   7.46093                 NaN            NaN            NaN   2.78332                 NaN   7.12712        41.3870       0.716462        40.5251     
  1005.34        500.000                 NaN   7.45451                 NaN            NaN            NaN   2.79199                 NaN   7.12689        41.3834       0.715374        40.5278     
  1004.27        500.000                 NaN   7.29091                 NaN            NaN            NaN   2.86644                 NaN   7.09431        41.4702       0.737568        40.5405     
  1003.21        500.000                 NaN   7.23450                 NaN            NaN            NaN   2.91473                 NaN   7.08000        41.4678       0.744596        40.5584     
  1002.14        500.000                 NaN   7.42296                 NaN            NaN            NaN   2.81453                 NaN   7.12584        41.3856       0.716473        40.5346     
  1001.07        500.000                 NaN   7.41302                 NaN            NaN            NaN   2.81752                 NaN   7.12416        41.3913       0.718730        40.5352     
