|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/TIS/TIS_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          Sp(TH)         an             San(TH)        ilm            q             
  1198.72        500.000        94.1901       0.626916                 NaN            NaN            NaN            NaN            NaN  0.439331        2.34615       0.245974E-001   2.37294     
  1197.65        500.000        87.8217        1.19317                 NaN            NaN            NaN            NaN            NaN  0.905614        4.74401       0.387724E-001   5.29675     
  1196.58        500.000        99.8931       0.202323E-001            NaN            NaN            NaN            NaN            NaN  0.340503E-001  0.511089E-001  0.149001E-002            NaN
  1195.51        500.000        98.9495       0.420534                 NaN            NaN            NaN            NaN            NaN  0.142176       0.341771                 NaN  0.146049     
  1194.44        500.000        90.6834       0.198615       0.691010                 NaN            NaN            NaN            NaN  0.706681        3.79012       0.303523E-001   3.89984     
  1193.38        500.000        87.4514        1.33448                 NaN            NaN            NaN            NaN            NaN  0.890637        5.15337       0.511948E-001   5.11889     
  1192.31        500.000        77.1465        2.18803                 NaN            NaN            NaN            NaN            NaN   1.84742        8.89989       0.722909E-001   9.84583     
  1191.24        500.000        97.7372       0.378162                 NaN            NaN            NaN            NaN            NaN  0.125993        1.75864                 NaN            NaN
  1190.17        500.000        37.8897        5.16661                 NaN            NaN            NaN            NaN            NaN   4.27625        26.9012       0.214441        25.5518     
  1189.10        500.000                 NaN   8.36782                 NaN            NaN            NaN            NaN            NaN   7.02812        43.1005       0.327920        41.1757     
  1188.03        500.000                 NaN   8.36551                 NaN            NaN            NaN            NaN            NaN   7.02639        43.1043       0.328900        41.1749     
  1186.96        500.000                 NaN   8.36414                 NaN            NaN            NaN            NaN            NaN   7.02672        43.1064       0.329004        41.1738     
  1185.90        500.000                 NaN   8.38076                 NaN            NaN            NaN            NaN            NaN   7.03683        43.0777       0.325052        41.1797     
  1184.83        500.000                 NaN   8.38192                 NaN            NaN            NaN            NaN            NaN   7.03843        43.0744       0.324695        41.1806     
  1183.76        500.000                 NaN   8.37201                 NaN            NaN            NaN            NaN            NaN   7.02932        43.0911       0.326781        41.1808     
  1182.69        500.000                 NaN   8.37209                 NaN            NaN            NaN            NaN            NaN   7.03000        43.0897       0.326600        41.1816     
  1181.62        500.000                 NaN   8.37265                 NaN            NaN            NaN            NaN            NaN   7.03111        43.0875       0.326354        41.1824     
  1180.55        500.000                 NaN   8.37395                 NaN            NaN            NaN            NaN            NaN   7.03253        43.0841       0.326111        41.1833     
  1179.49        500.000                 NaN   8.37375                 NaN            NaN            NaN            NaN            NaN   7.03329        43.0831       0.325869        41.1840     
  1178.42        500.000                 NaN   8.37679                 NaN            NaN            NaN            NaN            NaN   7.04095        43.0732       0.325522        41.1835     
  1177.35        500.000                 NaN   8.37438                 NaN            NaN            NaN            NaN            NaN   7.03544        43.0790       0.325423        41.1858     
  1176.28        500.000                 NaN   8.37646                 NaN            NaN            NaN            NaN            NaN   7.03674        43.0749       0.325198        41.1867     
  1175.21        500.000                 NaN   8.37716                 NaN            NaN            NaN            NaN            NaN   7.03782        43.0726       0.324955        41.1875     
  1174.14        500.000                 NaN   8.37611                 NaN            NaN            NaN            NaN            NaN   7.03878        43.0723       0.324675        41.1881     
  1173.08        500.000                 NaN   8.37837                 NaN            NaN            NaN            NaN            NaN   7.03989        43.0680       0.324496        41.1892     
  1172.01        500.000                 NaN   8.37970                 NaN            NaN            NaN            NaN            NaN   7.04121        43.0646       0.324128        41.1904     
  1170.94        500.000                 NaN   8.38003                 NaN            NaN            NaN            NaN            NaN   7.04218        43.0627       0.323994        41.1911     
  1169.87        500.000                 NaN   8.38076                 NaN            NaN            NaN            NaN            NaN   7.04329        43.0603       0.323747        41.1919     
  1168.80        500.000                 NaN   2.72901        5.64982                 NaN            NaN            NaN            NaN   7.04634        43.0627       0.322047        41.1901     
  1167.73        500.000                 NaN   8.38215                 NaN            NaN            NaN            NaN            NaN   7.04546        43.0555       0.323266        41.1937     
  1166.67        500.000                 NaN   8.38248                 NaN            NaN            NaN            NaN            NaN   7.04629        43.0538       0.323049        41.1943     
  1165.60        500.000                 NaN   3.30302        5.08027                 NaN            NaN            NaN            NaN   7.04739        43.0514       0.322799        41.1952     
  1164.53        500.000                 NaN   3.29674        5.08734                 NaN            NaN            NaN            NaN   7.04849        43.0489       0.322545        41.1960     
  1163.46        500.000                 NaN   3.29295        5.09179                 NaN            NaN            NaN            NaN   7.04956        43.0465       0.322296        41.1969     
  1162.39        500.000                 NaN   3.28716        5.09837                 NaN            NaN            NaN            NaN   7.05063        43.0441       0.322046        41.1977     
  1161.32        500.000                 NaN   3.28333        5.10292                 NaN            NaN            NaN            NaN   7.05172        43.0417       0.321797        41.1986     
  1160.26        500.000                 NaN   3.28026        5.10663                 NaN            NaN            NaN            NaN   7.05278        43.0393       0.321551        41.1995     
  1159.19        500.000                 NaN   3.27614        5.11149                 NaN            NaN            NaN            NaN   7.05386        43.0369       0.321299        41.2003     
  1158.12        500.000                 NaN   3.27182        5.11657                 NaN            NaN            NaN            NaN   7.05493        43.0345       0.321045        41.2012     
  1157.05        500.000                 NaN   3.26810        5.12102                 NaN            NaN            NaN            NaN   7.05603        43.0320       0.320787        41.2020     
  1155.98        500.000                 NaN   3.26442        5.12545                 NaN            NaN            NaN            NaN   7.05711        43.0296       0.320531        41.2029     
  1154.91        500.000                 NaN   2.57131        5.82531                 NaN            NaN            NaN            NaN   7.06410        43.0159       0.318840        41.2045     
  1153.85        500.000                 NaN   8.41587                 NaN            NaN            NaN            NaN            NaN   7.07936        42.9837       0.316011        41.2051     
  1152.78        500.000                 NaN  0.294665        8.12458                 NaN            NaN            NaN            NaN   7.08883        42.9693       0.312870        41.2097     
  1151.71        500.000                 NaN  0.316134        8.10449                 NaN            NaN            NaN            NaN   7.09035        42.9658       0.312470        41.2107     
  1150.64        500.000                 NaN  0.321543        8.10034                 NaN            NaN            NaN            NaN   7.09245        42.9620       0.312041        41.2116     
  1149.57        500.000                 NaN  0.295494        8.12801                 NaN            NaN            NaN            NaN   7.09344        42.9586       0.311701        41.2127     
  1148.50        500.000                 NaN  0.318826        8.10587                 NaN            NaN            NaN            NaN   7.09564        42.9548       0.311218        41.2136     
  1147.44        500.000                 NaN  0.317712        8.10840                 NaN            NaN            NaN            NaN   7.09718        42.9513       0.310821        41.2146     
  1146.37        500.000                 NaN  0.321401        8.10615                 NaN            NaN            NaN            NaN   7.09871        42.9477       0.310415        41.2156     
  1145.30        500.000                 NaN  0.282418        8.14639                 NaN            NaN            NaN            NaN   7.10005        42.9445       0.310049        41.2166     
  1144.23        500.000                 NaN  0.331780        8.09866                 NaN            NaN            NaN            NaN   7.10178        42.9406       0.309592        41.2176     
  1143.16        500.000                 NaN  0.326660        8.10518                 NaN            NaN            NaN            NaN   7.10339        42.9370       0.309182        41.2186     
  1142.09        500.000                 NaN  0.323494        8.10976                 NaN            NaN            NaN            NaN   7.10502        42.9334       0.308768        41.2196     
  1141.02        500.000                 NaN  0.316771        8.11789                 NaN            NaN            NaN            NaN   7.10662        42.9298       0.308357        41.2205     
  1139.96        500.000                 NaN  0.321556        8.11456                 NaN            NaN            NaN            NaN   7.10828        42.9262       0.307931        41.2215     
  1138.89        500.000                 NaN  0.326434        8.11116                 NaN            NaN            NaN            NaN   7.10994        42.9225       0.307503        41.2225     
  1137.82        500.000                 NaN  0.314565        8.12444                 NaN            NaN            NaN            NaN   7.11154        42.9189       0.307087        41.2235     
  1136.75        500.000                 NaN  0.316882        8.12355                 NaN            NaN            NaN            NaN   7.11314        42.9153       0.306667        41.2245     
  1135.68        500.000                 NaN  0.298357        8.14351                 NaN            NaN            NaN            NaN   7.11475        42.9117       0.306246        41.2255     
  1134.61        500.000                 NaN  0.310820        8.13261                 NaN            NaN            NaN            NaN   7.11648        42.9078       0.305802        41.2265     
  1133.55        500.000                 NaN  0.292025        8.15285                 NaN            NaN            NaN            NaN   7.11810        42.9042       0.305381        41.2275     
  1132.48        500.000                 NaN  0.319416        8.12683                 NaN            NaN            NaN            NaN   7.11966        42.9007       0.304975        41.2284     
  1131.41        500.000                 NaN  0.308048        8.13988                 NaN            NaN            NaN            NaN   7.12146        42.8967       0.304499        41.2295     
  1130.34        500.000                 NaN  0.301249        8.14818                 NaN            NaN            NaN            NaN   7.12311        42.8929       0.304063        41.2305     
  1129.27        500.000                 NaN  0.293665        8.15728                 NaN            NaN            NaN            NaN   7.12477        42.8892       0.303625        41.2315     
  1128.20        500.000                 NaN  0.292904        8.15958                 NaN            NaN            NaN            NaN   7.12644        42.8854       0.303182        41.2325     
  1127.14        500.000                 NaN  0.278837        8.17517                 NaN            NaN            NaN            NaN   7.12810        42.8817       0.302741        41.2335     
  1126.07        500.000                 NaN  0.278839        8.17672                 NaN            NaN            NaN            NaN   7.12978        42.8779       0.302293        41.2345     
  1125.00        500.000                 NaN  0.266647        8.19047                 NaN            NaN            NaN            NaN   7.13145        42.8741       0.301846        41.2355     
  1123.93        500.000                 NaN  0.254625        8.20408                 NaN            NaN            NaN            NaN   7.13315        42.8703       0.301389        41.2365     
  1122.86        500.000                 NaN  0.241574        8.21869                 NaN            NaN            NaN            NaN   7.13484        42.8665       0.300938        41.2375     
  1121.79        500.000                 NaN  0.248801        8.21308                 NaN            NaN            NaN            NaN   7.13655        42.8626       0.300479        41.2385     
  1120.73        500.000                 NaN  0.213693        8.24979                 NaN            NaN            NaN            NaN   7.13824        42.8587       0.300019        41.2395     
  1119.66        500.000                 NaN  0.198160        8.26692                 NaN            NaN            NaN            NaN   7.13998        42.8549       0.299536        41.2405     
  1118.59        500.000                 NaN  0.176273        8.29049                 NaN            NaN            NaN            NaN   7.14167        42.8509       0.299088        41.2416     
  1117.52        500.000                 NaN  0.168964        8.29943                 NaN            NaN            NaN            NaN   7.14338        42.8470       0.298620        41.2426     
  1116.45        500.000                 NaN  0.109844        8.36024                 NaN            NaN            NaN            NaN   7.14515        42.8430       0.298134        41.2436     
  1115.38        500.000                 NaN  0.125103        8.34666                 NaN            NaN            NaN            NaN   7.14687        42.8391       0.297664        41.2446     
  1114.32        500.000                 NaN  0.835207E-001   8.38998                 NaN            NaN            NaN            NaN   7.14865        42.8350       0.297174        41.2457     
  1113.25        500.000                 NaN  0.693486E-001   8.40588                 NaN            NaN            NaN            NaN   7.15043        42.8310       0.296692        41.2467     
  1112.18        500.000                 NaN   4.66966        3.79398                 NaN            NaN  0.122393E-005            NaN   7.14181        42.8485       0.299953        41.2461     
  1111.11        500.000                 NaN   8.48108                 NaN            NaN            NaN            NaN            NaN   7.15434        42.8206       0.295496        41.2485     
  1110.04        500.000                 NaN   8.48248                 NaN            NaN            NaN            NaN            NaN   7.15621        42.8170       0.294980        41.2493     
  1108.97        500.000                 NaN   4.73420        3.73290       0.784326E-004            NaN            NaN            NaN   7.14453        42.8405       0.298779        41.2490     
  1107.91        500.000                 NaN   8.47732                 NaN            NaN            NaN            NaN            NaN   7.15385        42.8226       0.296267        41.2499     
  1106.84        500.000                 NaN  0.230195        3.64044        4.59911                 NaN  0.213648E-005            NaN   7.14748        42.8336       0.298095        41.2511     
  1105.77        500.000                 NaN   8.48638                 NaN            NaN            NaN  0.911754E-006            NaN   7.16031        42.8059       0.294003        41.2534     
  1104.70        500.000                 NaN  0.149093        8.35857                 NaN            NaN            NaN            NaN   7.19764        42.7496       0.287803        41.2573     
  1103.63        500.000                 NaN  0.148505        8.35900                 NaN            NaN            NaN            NaN   7.19764        42.7490       0.287790        41.2580     
  1102.56        500.000                 NaN  0.147901        8.35944                 NaN            NaN            NaN            NaN   7.19764        42.7485       0.287777        41.2588     
  1101.50        500.000                 NaN   8.40288       0.760294E-002  0.965316E-001            NaN  0.380036E-005            NaN   7.19768        42.7480       0.287790        41.2595     
  1100.43        500.000                 NaN   8.38350       0.502149E-001  0.733682E-001            NaN  0.134325E-004            NaN   7.19782        42.7471       0.287721        41.2602     
  1099.36        500.000                 NaN   8.32330       0.183218                 NaN            NaN  0.168709E-004            NaN   7.19733        42.7474       0.287823        41.2609     
  1098.29        500.000                 NaN   8.40023       0.758466E-002  0.984518E-001            NaN  0.363322E-005            NaN   7.19749        42.7468       0.287817        41.2616     
  1097.22        500.000                 NaN   8.34450       0.161575                 NaN            NaN            NaN            NaN   7.19774        42.7464       0.287673        41.2621     
  1096.15        500.000                 NaN   8.33738       0.169027                 NaN            NaN  0.180486E-004            NaN   7.19762        42.7451       0.287690        41.2631     
  1095.09        500.000                 NaN   8.32824       0.178174                 NaN            NaN  0.176374E-004            NaN   7.19775        42.7443       0.287630        41.2639     
  1094.02        500.000                 NaN   8.30555       0.200910                 NaN            NaN            NaN            NaN   7.19798        42.7433       0.287587        41.2647     
  1092.95        500.000                 NaN   8.30538       0.200887                 NaN            NaN  0.935248E-006            NaN   7.19795        42.7428       0.287582        41.2654     
  1091.88        500.000                 NaN   8.39597       0.175130E-001  0.918225E-001            NaN            NaN            NaN   7.19745        42.7436       0.287744        41.2660     
  1090.81        500.000                 NaN   8.39350       0.230687E-001  0.885909E-001            NaN            NaN            NaN   7.19746        42.7430       0.287727        41.2667     
  1089.74        500.000                 NaN   8.31851       0.187468                 NaN            NaN  0.157478E-004            NaN   7.19805        42.7409       0.287470        41.2676     
  1088.67        500.000                 NaN   8.31830       0.187480                 NaN            NaN  0.178034E-004            NaN   7.19802        42.7404       0.287465        41.2683     
  1087.61        500.000                 NaN   8.31671       0.188606                 NaN            NaN  0.168271E-003            NaN   7.19795        42.7400       0.287474        41.2691     
  1086.54        500.000                 NaN   8.39935       0.110007E-001  0.940414E-001            NaN  0.100935E-005            NaN   7.19736        42.7410       0.287707        41.2696     
  1085.47        500.000                 NaN   8.39942       0.110119E-001  0.937787E-001            NaN  0.106373E-005            NaN   7.19734        42.7405       0.287698        41.2703     
  1084.40        500.000                 NaN   8.45452       0.756701E-002  0.403528E-001            NaN            NaN            NaN   7.19702        42.7422       0.287803        41.2705     
  1083.33        500.000                 NaN   8.31732       0.187477                 NaN            NaN  0.200445E-004            NaN   7.19788        42.7379       0.287440        41.2719     
  1082.26        500.000                 NaN   8.40124       0.756660E-002  0.948611E-001            NaN  0.533784E-005            NaN   7.19729        42.7389       0.287675        41.2724     
  1081.20        500.000                 NaN   8.40132       0.756637E-002  0.946004E-001            NaN  0.562498E-005            NaN   7.19728        42.7384       0.287666        41.2732     
  1080.13        500.000                 NaN   8.45383       0.756621E-002  0.402841E-001            NaN            NaN            NaN   7.19692        42.7402       0.287781        41.2734     
  1079.06        500.000                 NaN   8.40147       0.756602E-002  0.941072E-001            NaN  0.591325E-005            NaN   7.19725        42.7373       0.287647        41.2746     
  1077.99        500.000                 NaN   8.45348       0.756590E-002  0.402490E-001            NaN            NaN            NaN   7.19688        42.7393       0.287771        41.2748     
  1076.92        500.000                 NaN   8.45331       0.756570E-002  0.402316E-001            NaN            NaN            NaN   7.19685        42.7388       0.287766        41.2755     
  1075.85        500.000                 NaN   8.28596       0.212224                 NaN            NaN  0.309108E-002            NaN   7.19704        42.7358       0.287616        41.2782     
  1074.79        500.000                 NaN   8.40143       0.756536E-002  0.934389E-001            NaN  0.152235E-004            NaN   7.19720        42.7353       0.287610        41.2775     
  1073.72        500.000                 NaN   8.45278       0.756519E-002  0.401657E-001            NaN            NaN            NaN   7.19676        42.7373       0.287759        41.2777     
  1072.65        500.000                 NaN   8.45267       0.756505E-002  0.402006E-001            NaN            NaN            NaN   7.19682        42.7366       0.287720        41.2784     
  1071.58        500.000                 NaN   8.34793       0.119578       0.348677E-001            NaN  0.173204E-004            NaN   7.19741        42.7330       0.287459        41.2797     
  1070.51        500.000                 NaN   8.45213       0.756461E-002  0.403489E-001            NaN            NaN            NaN   7.19673        42.7357       0.287701        41.2798     
  1069.44        500.000                 NaN   6.68717                 NaN            NaN            NaN   1.06321                 NaN   6.98074        43.1773       0.360811        41.7308     
  1068.38        500.000                 NaN   6.69711                 NaN            NaN            NaN   1.05857                 NaN   6.98320        43.1712       0.359992        41.7300     
  1067.31        500.000                 NaN   8.45162       0.756414E-002  0.402201E-001            NaN            NaN            NaN   7.19663        42.7343       0.287696        41.2820     
  1066.24        500.000                 NaN   8.43377       0.756398E-002  0.587901E-001  0.428835E-003            NaN            NaN   7.19698        42.7317       0.287605        41.2832     
  1065.17        500.000                 NaN   6.58515                 NaN            NaN            NaN   1.12374                 NaN   6.97053        43.1960       0.364635        41.7599     
  1064.10        500.000                 NaN   6.54368                 NaN            NaN            NaN   1.14770                 NaN   6.96565        43.2057       0.366419        41.7708     
  1063.03        500.000                 NaN   6.45848                 NaN            NaN            NaN   1.19494                 NaN   6.95558        43.2309       0.370200        41.7899     
  1061.97        500.000                 NaN   6.47260                 NaN            NaN            NaN   1.18893                 NaN   6.95751        43.2217       0.369409        41.7899     
  1060.90        500.000                 NaN   5.99088                 NaN            NaN            NaN   1.44541                 NaN   6.88008        43.3943       0.397310        41.8920     
  1059.83        500.000                 NaN   8.43276       0.756294E-002  0.590826E-001  0.509788E-004            NaN            NaN   7.19685        42.7287       0.287563        41.2875     
  1058.76        500.000                 NaN   8.43263       0.756280E-002  0.590840E-001  0.400826E-005            NaN            NaN   7.19683        42.7282       0.287556        41.2882     
  1057.69        500.000                 NaN   6.32732                 NaN            NaN            NaN   1.27367                 NaN   6.94063        43.2540       0.375643        41.8288     
  1056.62        500.000                 NaN   6.29488                 NaN            NaN            NaN   1.29237                 NaN   6.93683        43.2615       0.377039        41.8374     
  1055.56        500.000                 NaN   6.24540                 NaN            NaN            NaN   1.31862                 NaN   6.93009        43.2771       0.379456        41.8493     
  1054.49        500.000                 NaN   6.27945                 NaN            NaN            NaN   1.29698                 NaN   6.93149        43.2749       0.377949        41.8392     
  1053.42        500.000                 NaN   5.66527       0.272626E-001            NaN            NaN   1.59460                 NaN   6.83124        43.5152       0.413924        41.9525     
  1052.35        500.000                 NaN   6.11216                 NaN            NaN            NaN   1.39448                 NaN   6.91342        43.3113       0.385664        41.8830     
  1051.28        500.000                 NaN   5.68813       0.504573E-003            NaN            NaN   1.59648                 NaN   6.83062        43.5154       0.414103        41.9547     
  1050.21        500.000                 NaN   5.95632                 NaN            NaN            NaN   1.47197                 NaN   6.88310        43.3784       0.396669        41.9135     
  1049.15        500.000                 NaN   5.68800       0.347077E-003            NaN            NaN   1.59643                 NaN   6.83056        43.5144       0.414089        41.9561     
  1048.08        500.000                 NaN   6.10290                 NaN            NaN            NaN   1.40356                 NaN   6.91575        43.3014       0.385001        41.8913     
  1047.01        500.000                 NaN   6.11871                 NaN            NaN            NaN   1.39591                 NaN   6.91903        43.2931       0.383816        41.8895     
  1045.94        500.000                 NaN   5.62802                 NaN            NaN            NaN   1.63583                 NaN   6.82817        43.5155       0.415458        41.9770     
  1044.87        500.000                 NaN   5.62684                 NaN            NaN            NaN   1.63631                 NaN   6.82796        43.5155       0.415516        41.9779     
  1043.80        500.000                 NaN   6.03205                 NaN            NaN            NaN   1.44547                 NaN   6.90857        43.3135       0.387721        41.9126     
  1042.73        500.000                 NaN   5.62555                 NaN            NaN            NaN   1.63674                 NaN   6.82770        43.5150       0.415570        41.9795     
  1041.67        500.000                 NaN   5.99790                 NaN            NaN            NaN   1.46584                 NaN   6.90523        43.3189       0.389012        41.9231     
  1040.60        500.000                 NaN   5.62542                 NaN            NaN            NaN   1.63663                 NaN   6.82769        43.5138       0.415543        41.9809     
  1039.53        500.000                 NaN   5.96631                 NaN            NaN            NaN   1.48499                 NaN   6.90198        43.3232       0.390250        41.9333     
  1038.46        500.000                 NaN   5.94993                 NaN            NaN            NaN   1.49451                 NaN   6.90069        43.3260       0.390790        41.9381     
  1037.39        500.000                 NaN   5.93630                 NaN            NaN            NaN   1.50263                 NaN   6.89942        43.3279       0.391302        41.9424     
  1036.32        500.000                 NaN   5.92094                 NaN            NaN            NaN   1.51160                 NaN   6.89792        43.3305       0.391886        41.9472     
  1035.26        500.000                 NaN   5.90708                 NaN            NaN            NaN   1.51996                 NaN   6.89670        43.3322       0.392377        41.9516     
  1034.19        500.000                 NaN   5.90393                 NaN            NaN            NaN   1.52170                 NaN   6.89613        43.3326       0.392500        41.9532     
  1033.12        500.000                 NaN   5.87851                 NaN            NaN            NaN   1.53707                 NaN   6.89367        43.3365       0.393423        41.9608     
  1032.05        500.000                 NaN   5.86624                 NaN            NaN            NaN   1.54452                 NaN   6.89303        43.3375       0.393852        41.9648     
  1030.98        500.000                 NaN   5.85328                 NaN            NaN            NaN   1.55234                 NaN   6.89138        43.3395       0.394329        41.9692     
  1029.91        500.000                 NaN   5.84096                 NaN            NaN            NaN   1.55981                 NaN   6.89082        43.3404       0.394745        41.9732     
  1028.85        500.000                 NaN   5.82448                 NaN            NaN            NaN   1.57053                 NaN   6.88826        43.3424       0.395273        41.9790     
  1027.78        500.000                 NaN   5.80958                 NaN            NaN            NaN   1.57827                 NaN   6.88713        43.3467       0.395670        41.9827     
  1026.71        500.000                 NaN   5.80020                 NaN            NaN            NaN   1.58420                 NaN   6.88636        43.3472       0.395998        41.9861     
  1025.64        500.000                 NaN   5.51132                 NaN            NaN            NaN   1.71020                 NaN   6.82286        43.5114       0.418138        42.0261     
  1024.57        500.000                 NaN   5.76791                 NaN            NaN            NaN   1.60198                 NaN   6.88202        43.3552       0.397778        41.9951     
  1023.50        500.000                 NaN   5.51109                 NaN            NaN            NaN   1.71012                 NaN   6.82281        43.5104       0.418122        42.0275     
  1022.44        500.000                 NaN   5.75799                 NaN            NaN            NaN   1.61031                 NaN   6.88380        43.3490       0.397605        42.0014     
  1021.37        500.000                 NaN   5.74848                 NaN            NaN            NaN   1.61622                 NaN   6.88330        43.3493       0.397891        42.0048     
  1020.30        500.000                 NaN   5.73850                 NaN            NaN            NaN   1.62243                 NaN   6.88260        43.3499       0.398198        42.0084     
  1019.23        500.000                 NaN   5.42556                 NaN            NaN            NaN   1.77533                 NaN   6.82960        43.4839       0.418994        42.0666     
  1018.16        500.000                 NaN   5.71856                 NaN            NaN            NaN   1.63479                 NaN   6.88117        43.3510       0.398826        42.0156     
  1017.09        500.000                 NaN   5.42532                 NaN            NaN            NaN   1.77525                 NaN   6.82954        43.4829       0.418979        42.0680     
  1016.03        500.000                 NaN   5.69904                 NaN            NaN            NaN   1.64688                 NaN   6.87978        43.3521       0.399437        42.0227     
  1014.96        500.000                 NaN   5.68540                 NaN            NaN            NaN   1.65494                 NaN   6.87843        43.3542       0.399983        42.0270     
  1013.89        500.000                 NaN   5.68026                 NaN            NaN            NaN   1.65862                 NaN   6.87851        43.3529       0.400011        42.0297     
  1012.82        500.000                 NaN   5.66578                 NaN            NaN            NaN   1.66703                 NaN   6.87693        43.3556       0.400635        42.0341     
  1011.75        500.000                 NaN   5.67955                 NaN            NaN            NaN   1.66488                 NaN   6.88052        43.3411       0.399179        42.0347     
  1010.68        500.000                 NaN   5.65282                 NaN            NaN            NaN   1.67576                 NaN   6.87668        43.3540       0.400844        42.0399     
  1009.62        500.000                 NaN   5.63845                 NaN            NaN            NaN   1.68448                 NaN   6.87464        43.3557       0.401703        42.0450     
  1008.55        500.000                 NaN   5.64931                 NaN            NaN            NaN   1.68309                 NaN   6.87715        43.3445       0.400536        42.0454     
  1007.48        500.000                 NaN   5.62646                 NaN            NaN            NaN   1.69230                 NaN   6.87498        43.3547       0.401627        42.0499     
  1006.41        500.000                 NaN   5.60991                 NaN            NaN            NaN   1.70310                 NaN   6.87511        43.3540       0.401840        42.0560     
  1005.34        500.000                 NaN   5.60862                 NaN            NaN            NaN   1.70833                 NaN   6.87470        43.3486       0.401214        42.0586     
  1004.27        500.000                 NaN   5.48001                 NaN            NaN            NaN   1.75380                 NaN   6.84306        43.4382       0.413642        42.0713     
  1003.21        500.000                 NaN   5.44478                 NaN            NaN            NaN   1.78330                 NaN   6.82920        43.4349       0.417574        42.0903     
  1002.14        500.000                 NaN   5.58668                 NaN            NaN            NaN   1.72199                 NaN   6.87353        43.3488       0.401804        42.0672     
  1001.07        500.000                 NaN   5.57663                 NaN            NaN            NaN   1.72382                 NaN   6.87200        43.3552       0.403069        42.0693     
