|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3.25/WD94/WD94_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1602.56        500.000        99.1967       0.642161       0.161103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.05        500.000        98.9969       0.947032       0.560845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.54        500.000        99.0065       0.939048       0.544099E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.03        500.000        99.0209       0.925192       0.539419E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.52        500.000        99.0227       0.925796       0.514667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1595.01        500.000        99.0407       0.909977       0.493147E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.50        500.000        99.0483       0.902906       0.487476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.99        500.000        99.0635       0.886313       0.501697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.48        500.000        99.0671       0.885315       0.476185E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.0796       0.873960       0.463929E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.46        500.000        99.0893       0.864041       0.466804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.95        500.000        98.6833        1.25299       0.636761E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1584.44        500.000        99.5207       0.456955       0.223780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.93        500.000        99.1151       0.842271       0.426542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.42        500.000        99.1238       0.834907       0.413289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.91        500.000        98.3742        1.56825       0.575158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.40        500.000        99.8944       0.983708E-001  0.725981E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.89        500.000        99.1487       0.814201       0.371417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
