|6.6.6
Archiving\03_Data\Deqfrac/QFM_m4.75/K22/K22_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             iron           San(TH)        ilm            ne             lc            
  1310.17        2500.00                 NaN   99.4074                 NaN  0.525576E-001  0.168525       0.173452       0.198108                 NaN            NaN            NaN            NaN            NaN
  1308.58        2500.00                 NaN   99.4130                 NaN  0.506203E-001  0.164163       0.176326       0.195938                 NaN            NaN            NaN            NaN            NaN
  1307.00        2500.00                 NaN   99.4182                 NaN  0.486990E-001  0.160535       0.178835       0.193775                 NaN            NaN            NaN            NaN            NaN
  1305.42        2500.00                 NaN   99.4228                 NaN  0.463103E-001  0.183487       0.155538       0.191875                 NaN            NaN            NaN            NaN            NaN
  1303.84        2500.00                 NaN   99.4284                 NaN  0.446550E-001  0.185460       0.151790       0.189685                 NaN            NaN            NaN            NaN            NaN
  1302.25        2500.00                 NaN   99.4329                 NaN  0.429036E-001  0.148405       0.187911       0.187912                 NaN            NaN            NaN            NaN            NaN
  1300.67        2500.00                 NaN   99.2653                 NaN  0.538823E-001  0.185565       0.252510       0.242776                 NaN            NaN            NaN            NaN            NaN
  1299.09        2500.00                 NaN   99.6140                 NaN  0.245195E-001  0.896972E-001  0.144803       0.126943                 NaN            NaN            NaN            NaN            NaN
  1297.51        2500.00                 NaN   98.2873                 NaN  0.107832       0.166613       0.313985       0.312814                 NaN  0.811505                 NaN            NaN            NaN
  1295.92        2500.00                 NaN   85.4125                 NaN  0.829148        2.19883                 NaN   1.76191                 NaN   9.79758                 NaN            NaN            NaN
  1294.34        2500.00                 NaN   75.7907                 NaN            NaN   1.85582        2.93827        2.97931       0.245252        16.1906                 NaN            NaN            NaN
  1292.76        2500.00                 NaN   73.7620                 NaN            NaN   1.96879        3.16421        3.21879       0.272266        17.6139                 NaN            NaN            NaN
  1291.18        2500.00                 NaN   77.4371                 NaN            NaN   2.84443        1.55465        2.77241       0.239620        15.1518                 NaN            NaN            NaN
  1289.59        2500.00                 NaN   81.8502                 NaN            NaN   2.45228        1.09486        2.24186       0.196769        12.1641                 NaN            NaN            NaN
  1288.01        2500.00                 NaN   85.2381                 NaN            NaN  0.698947        2.19942        1.83467       0.163212        9.86562                 NaN            NaN            NaN
  1286.43        2500.00                 NaN   87.6945                 NaN            NaN   2.43475                 NaN   1.54023       0.137742        8.19280                 NaN            NaN            NaN
  1284.85        2500.00                 NaN   85.9255                 NaN            NaN   2.30411       0.269723        1.71138       0.146757        9.49373       0.148793                 NaN            NaN
  1283.26        2500.00                 NaN   84.0937                 NaN            NaN   1.25070        1.43261        1.93009       0.135473        10.8087       0.348745                 NaN            NaN
  1281.68        2500.00                 NaN   82.5553                 NaN            NaN   3.05607                 NaN   2.06581       0.162183        11.7634       0.397239                 NaN            NaN
  1280.10        2500.00                 NaN   92.4342                 NaN            NaN   1.30444                 NaN  0.876158       0.735897E-001   5.12688       0.184749                 NaN            NaN
  1278.52        2500.00                 NaN   89.5983                 NaN  0.232902E-001   1.67852                 NaN   1.22556       0.103798        7.11439       0.256148                 NaN            NaN
  1276.93        2500.00                 NaN   93.6716                 NaN  0.230007       0.889202                 NaN  0.754815       0.301298E-001   4.26272       0.161519                 NaN            NaN
  1275.35        2500.00                 NaN   88.5325                 NaN  0.448878        1.52671                 NaN   1.36902       0.540401E-001   7.76844       0.300390                 NaN            NaN
  1273.77        2500.00                 NaN   98.1297                 NaN  0.735721E-001  0.256511                 NaN  0.224063       0.874586E-002   1.25835       0.490197E-001            NaN            NaN
  1272.19        2500.00                 NaN   94.2700                 NaN  0.232764       0.772235                 NaN  0.686079       0.262859E-001   3.86079       0.151892                 NaN            NaN
  1270.60        2500.00                 NaN   87.3214                 NaN  0.552025        1.70958                 NaN   1.51516       0.530535E-001   8.50731       0.341481                 NaN            NaN
  1269.02        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1267.44        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1265.86        2500.00                 NaN   94.7641                 NaN  0.234473       0.718356                 NaN  0.626122       0.202359E-001   3.49390       0.142771                 NaN            NaN
  1264.27        2500.00                 NaN   96.0204                 NaN  0.179037       0.548630                 NaN  0.476014       0.152501E-001   2.65173       0.108925                 NaN            NaN
  1262.69        2500.00                 NaN   96.5491                 NaN  0.162128       0.483638                 NaN  0.411747       0.113993E-001   2.28682       0.951504E-001            NaN            NaN
  1261.11        2500.00                 NaN   97.3857                 NaN  0.123344       0.365840                 NaN  0.311349       0.833641E-002   1.73316       0.723171E-001            NaN            NaN
  1259.53        2500.00                 NaN  100.0000                 NaN            NaN            NaN            NaN            NaN            NaN  0.134877E-005            NaN            NaN            NaN
  1257.94        2500.00                 NaN  100.0000                 NaN  0.847171E-006  0.285520E-005            NaN  0.243555E-005            NaN  0.130141E-004            NaN            NaN            NaN
  1256.36        2500.00                 NaN   90.0282                 NaN  0.478394        1.40520                 NaN   1.18613       0.308143E-001   6.59453       0.276715                 NaN            NaN
  1254.78        2500.00                 NaN            NaN            NaN   2.91916        14.3150                 NaN   8.42892       0.370063E-001   48.8298        1.77880        17.2369        6.45442     
  1253.20        2500.00                 NaN            NaN            NaN   2.94168        14.3146                 NaN   8.42889       0.300215E-001   48.8328        1.77875        17.2628        6.41053     
  1251.61        2500.00                 NaN            NaN            NaN   2.98125        14.3137                 NaN   8.42854       0.177330E-001   48.8102        1.77864        17.2959        6.37399     
  1250.03        2500.00                 NaN            NaN            NaN   3.03020        14.3442                 NaN   8.41686                 NaN   48.7539        1.77985        17.3280        6.34702     
  1248.45        2500.00                 NaN            NaN            NaN   3.03026        14.3445                 NaN   8.41725                 NaN   48.7912        1.77990        17.3446        6.29224     
  1246.87        2500.00                 NaN            NaN            NaN   3.03031        14.3448                 NaN   8.41764                 NaN   48.8290        1.77994        17.3614        6.23684     
  1245.28        2500.00                 NaN            NaN            NaN   3.03037        14.3452                 NaN   8.41803                 NaN   48.8670        1.77999        17.3783        6.18108     
  1243.70        2500.00                 NaN            NaN            NaN   3.03042        14.3455                 NaN   8.41842                 NaN   48.9053        1.78003        17.3954        6.12495     
  1242.12        2500.00                 NaN            NaN            NaN   3.03048        14.3458                 NaN   8.41881                 NaN   48.9438        1.78008        17.4126        6.06845     
  1240.54        2500.00                 NaN            NaN            NaN   3.03053        14.3461                 NaN   8.41920                 NaN   48.9826        1.78013        17.4298        6.01158     
  1238.95        2500.00                 NaN            NaN            NaN   3.03059        14.3465                 NaN   8.41959                 NaN   49.0216        1.78017        17.4473        5.95432     
  1237.37        2500.00                 NaN            NaN            NaN   3.03064        14.3468                 NaN   8.41999                 NaN   49.0609        1.78022        17.4648        5.89668     
  1235.79        2500.00                 NaN            NaN            NaN   3.03070        14.3471                 NaN   8.42038                 NaN   49.1004        1.78026        17.4825        5.83864     
  1234.21        2500.00                 NaN            NaN            NaN   3.03075        14.3475                 NaN   8.42077                 NaN   49.1405        1.78031        17.5003        5.77992     
  1232.62        2500.00                 NaN            NaN            NaN   3.03081        14.3478                 NaN   8.42117                 NaN   49.1807        1.78036        17.5184        5.72078     
  1231.04        2500.00                 NaN            NaN            NaN   3.03087        14.3481                 NaN   8.42156                 NaN   49.2213        1.78040        17.5365        5.66125     
  1229.46        2500.00                 NaN            NaN            NaN   3.03092        14.3484                 NaN   8.42196                 NaN   49.2621        1.78045        17.5548        5.60132     
  1227.88        2500.00                 NaN            NaN            NaN   3.03098        14.3488                 NaN   8.42235                 NaN   49.3032        1.78050        17.5732        5.54098     
  1226.29        2500.00                 NaN            NaN            NaN   3.03104        14.3491                 NaN   8.42275                 NaN   49.3446        1.78054        17.5917        5.48023     
  1224.71        2500.00                 NaN            NaN            NaN   3.03109        14.3494                 NaN   8.42314                 NaN   49.3863        1.78059        17.6104        5.41908     
  1223.13        2500.00                 NaN            NaN            NaN   3.03623        14.3298                 NaN   8.43042                 NaN   49.4330        1.77977        17.6346        5.35620     
  1221.55        2500.00                 NaN            NaN            NaN   3.03628        14.3301                 NaN   8.43082                 NaN   49.4755        1.77982        17.6536        5.29383     
  1219.96        2500.00                 NaN            NaN            NaN   3.03634        14.3305                 NaN   8.43122                 NaN   49.5182        1.77987        17.6728        5.23104     
  1218.38        2500.00                 NaN            NaN            NaN   3.11148        14.2798                 NaN   8.57601                 NaN   49.5479        1.77919        17.6716        5.03402     
  1216.80        2500.00                 NaN            NaN            NaN   3.11154        14.2802                 NaN   8.57642                 NaN   49.5912        1.77924        17.6910        4.97038     
  1215.22        2500.00                 NaN            NaN            NaN   3.12190        14.2693                 NaN   8.57976                 NaN   49.6457        1.77862        17.7057        4.89897     
  1213.63        2500.00                 NaN            NaN            NaN   3.12243        14.2685                 NaN   8.58189                 NaN   49.6893        1.77881        17.7257        4.83338     
  1212.05        2500.00                 NaN            NaN            NaN   3.14580        14.2446                 NaN   8.48383                 NaN   49.8315        1.77563        17.7111        4.80756     
  1210.47        2500.00                 NaN            NaN            NaN   3.15512        14.2174                 NaN   8.48830                 NaN   49.8927        1.77818        17.7313        4.73706     
  1208.89        2500.00                 NaN            NaN            NaN   3.16210        14.2009                 NaN   8.49415                 NaN   49.9469        1.77963        17.7512        4.66514     
  1207.31        2500.00                 NaN            NaN            NaN   3.16876        14.1859                 NaN   8.50012                 NaN   50.0005        1.78093        17.7711        4.59265     
  1205.72        2500.00                 NaN            NaN            NaN   3.17504        14.1725                 NaN   8.50627                 NaN   50.0533        1.78206        17.7912        4.51958     
  1204.14        2500.00                 NaN            NaN            NaN   3.18101        14.1606                 NaN   8.51255                 NaN   50.1055        1.78304        17.8113        4.44592     
  1202.56        2500.00                 NaN            NaN            NaN   3.18509        14.1542                 NaN   8.51943                 NaN   50.1538        1.78367        17.8318        4.37205     
  1200.98        2500.00                 NaN            NaN            NaN   3.18905        14.1487                 NaN   8.52640                 NaN   50.2017        1.78417        17.8524        4.29751     
  1199.39        2500.00                 NaN            NaN            NaN   3.19353        14.1420                 NaN   8.53329                 NaN   50.2514        1.78474        17.8731        4.22192     
  1197.81        2500.00                 NaN            NaN            NaN   3.18730        14.2061                 NaN   8.55305                 NaN   50.2537        1.77858        17.8844        4.13697     
  1196.23        2500.00                 NaN            NaN            NaN   3.13128        14.2536                 NaN   8.59170                 NaN   50.2070        1.78081        17.9531        4.08253     
  1194.65        2500.00                 NaN            NaN            NaN   3.13183        14.2532                 NaN   8.59283                 NaN   50.2554        1.78090        17.9748        4.01106     
  1193.06        2500.00                 NaN            NaN            NaN   3.21536        14.1115                 NaN   8.56032                 NaN   50.4581        1.78640        17.9554        3.91290     
  1191.48        2500.00                 NaN            NaN            NaN   3.21960        14.1075                 NaN   8.56724                 NaN   50.5082        1.78663        17.9765        3.83435     
  1189.90        2500.00                 NaN            NaN            NaN   3.12331        14.2767                 NaN   8.59679                 NaN   50.3843        1.78155        18.0413        3.79606     
  1188.32        2500.00                 NaN            NaN            NaN   3.12458        14.2752                 NaN   8.59882                 NaN   50.4347        1.78168        18.0636        3.72142     
  1186.73        2500.00                 NaN            NaN            NaN   3.21561        14.0921                 NaN   8.64965                 NaN   50.6086        1.79797        18.0630        3.57306     
  1185.15        2500.00                 NaN            NaN            NaN   3.21634        14.0916                 NaN   8.65105                 NaN   50.6595        1.79807        18.0858        3.49760     
  1183.57        2500.00                 NaN            NaN            NaN   3.21706        14.0911                 NaN   8.65244                 NaN   50.7108        1.79818        18.1088        3.42162     
  1181.99        2500.00                 NaN            NaN            NaN   3.21777        14.0906                 NaN   8.65382                 NaN   50.7624        1.79828        18.1320        3.34511     
  1180.40        2500.00                 NaN            NaN            NaN   3.21847        14.0901                 NaN   8.65519                 NaN   50.8146        1.79838        18.1554        3.26785     
  1178.82        2500.00                 NaN            NaN            NaN   3.21917        14.0897                 NaN   8.65655                 NaN   50.8671        1.79849        18.1790        3.19001     
  1177.24        2500.00                 NaN            NaN            NaN   3.21986        14.0893                 NaN   8.65789                 NaN   50.9200        1.79858        18.2028        3.11164     
  1175.66        2500.00                 NaN            NaN            NaN   3.22054        14.0889                 NaN   8.65923                 NaN   50.9733        1.79868        18.2267        3.03272     
  1174.07        2500.00                 NaN            NaN            NaN   3.22122        14.0885                 NaN   8.66056                 NaN   51.0270        1.79878        18.2509        2.95303     
  1172.49        2500.00                 NaN            NaN            NaN   3.22189        14.0881                 NaN   8.66189                 NaN   51.0812        1.79887        18.2753        2.87273     
  1170.91        2500.00                 NaN            NaN            NaN   3.28014        14.0253                 NaN   8.65135                 NaN   51.2198        1.79275        18.2722        2.75847     
  1169.33        2500.00                 NaN            NaN            NaN   3.28153        14.0407                 NaN   8.66170                 NaN   51.2621        1.79036        18.2940        2.66952     
  1167.74        2500.00                 NaN            NaN            NaN   3.27948        14.0684                 NaN   8.67402                 NaN   51.2955        1.78721        18.3161        2.57925     
  1166.16        2500.00                 NaN            NaN            NaN   3.27966        14.0852                 NaN   8.68438                 NaN   51.3374        1.78525        18.3390        2.48913     
  1164.58        2500.00                 NaN            NaN            NaN   3.28681        14.0776                 NaN   8.69203                 NaN   51.4006        1.78712        18.3602        2.39568     
  1163.00        2500.00                 NaN            NaN            NaN   3.25940        14.0820                 NaN   8.68570                 NaN   51.4367        1.79371        18.4033        2.33923     
  1161.41        2500.00                 NaN            NaN            NaN   3.27433        13.9951                 NaN   8.72808                 NaN   51.5232        1.80849        18.4446        2.22620     
  1159.83        2500.00                 NaN            NaN            NaN   3.31226        13.9303                 NaN   8.76526                 NaN   51.6230        1.81400        18.4623        2.09296     
  1158.25        2500.00                 NaN            NaN            NaN   3.33497        13.8916                 NaN   8.78768                 NaN   51.7063        1.81732        18.4836        1.97856     
  1156.67        2500.00                 NaN            NaN            NaN   3.33505        13.8920                 NaN   8.78813                 NaN   51.7646        1.81737        18.5102        1.89265     
  1155.08        2500.00                 NaN            NaN            NaN   3.33513        13.8924                 NaN   8.78859                 NaN   51.8235        1.81743        18.5371        1.80589     
  1153.50        2500.00                 NaN            NaN            NaN   3.33521        13.8928                 NaN   8.78905                 NaN   51.8828        1.81749        18.5642        1.71842     
  1151.92        2500.00                 NaN            NaN            NaN   3.33529        13.8932                 NaN   8.78951                 NaN   51.9426        1.81755        18.5915        1.63035     
  1150.34        2500.00                 NaN            NaN            NaN   3.37912        13.9953                 NaN   8.83836                 NaN   51.9439        1.79208        18.5672        1.48405     
  1148.75        2500.00                 NaN            NaN            NaN   3.37920        13.9957                 NaN   8.83883                 NaN   52.0045        1.79214        18.5950        1.39462     
  1147.17        2500.00                 NaN            NaN            NaN   3.37929        13.9961                 NaN   8.83929                 NaN   52.0657        1.79220        18.6229        1.30443     
  1145.59        2500.00                 NaN            NaN            NaN   3.37937        13.9966                 NaN   8.83976                 NaN   52.1273        1.79225        18.6511        1.21364     
  1144.01        2500.00                 NaN            NaN            NaN   3.37945        13.9970                 NaN   8.84023                 NaN   52.1893        1.79231        18.6795        1.12221     
  1142.42        2500.00                 NaN            NaN            NaN   3.37954        13.9974                 NaN   8.84070                 NaN   52.2520        1.79237        18.7082        1.02984     
  1140.84        2500.00                 NaN            NaN            NaN   3.37962        13.9978                 NaN   8.84117                 NaN   52.3150        1.79243        18.7371       0.936821     
  1139.26        2500.00                 NaN            NaN            NaN   3.37971        13.9983                 NaN   8.84165                 NaN   52.3785        1.79249        18.7662       0.843167     
  1137.68        2500.00                 NaN            NaN            NaN   3.37979        13.9987                 NaN   8.84212                 NaN   52.4424        1.79255        18.7955       0.748893     
  1136.09        2500.00                 NaN            NaN            NaN   3.37988        13.9991                 NaN   8.84260                 NaN   52.5068        1.79261        18.8250       0.653932     
  1134.51        2500.00                 NaN            NaN            NaN   3.37997        13.9996                 NaN   8.84308                 NaN   52.5716        1.79267        18.8547       0.558342     
  1132.93        2500.00                 NaN            NaN            NaN   3.38006        14.0000                 NaN   8.84357                 NaN   52.6378        1.79274        18.8851       0.460687     
  1131.35        2500.00                 NaN            NaN            NaN   3.38015        14.0005                 NaN   8.84405                 NaN   52.7039        1.79280        18.9154       0.363193     
  1129.76        2500.00                 NaN            NaN            NaN   3.38024        14.0009                 NaN   8.84454                 NaN   52.7705        1.79286        18.9460       0.264930     
  1128.18        2500.00                 NaN            NaN            NaN   3.38033        14.0014                 NaN   8.84502                 NaN   52.8376        1.79292        18.9768       0.165893     
  1126.60        2500.00                 NaN            NaN            NaN   3.38042        14.0018                 NaN   8.84551                 NaN   52.9052        1.79298        19.0079       0.660773E-001
  1125.02        2500.00                 NaN            NaN            NaN   3.38790        14.0004                 NaN   8.84808                 NaN   52.9479        1.79106        19.0246                 NaN
  1123.43        2500.00                 NaN            NaN            NaN   3.39604        13.9875                 NaN   8.87680                 NaN   52.9308        1.79211        19.0167                 NaN
  1121.85        2500.00                 NaN            NaN            NaN   3.40107        13.9937                 NaN   8.87419                 NaN   52.9312        1.79185        19.0081                 NaN
  1120.27        2500.00                 NaN            NaN            NaN   3.40041        13.9976                 NaN   8.86990                 NaN   52.9339        1.79172        19.0065                 NaN
  1118.69        2500.00                 NaN            NaN            NaN   3.40241        13.9948                 NaN   8.87542                 NaN   52.9307        1.79106        19.0056                 NaN
  1117.10        2500.00                 NaN            NaN            NaN   3.41475        13.9698                 NaN   8.91463                 NaN   52.9094        1.79103        19.0004                 NaN
  1115.52        2500.00                 NaN            NaN            NaN   3.41063        13.9876                 NaN   8.89503                 NaN   52.9194        1.79147        18.9958                 NaN
  1113.94        2500.00                 NaN            NaN            NaN   3.41360        13.9785                 NaN   8.90680                 NaN   52.9141        1.79112        18.9960                 NaN
  1112.36        2500.00                 NaN            NaN            NaN   3.41423        13.9870                 NaN   8.90014                 NaN   52.9163        1.79040        18.9919                 NaN
  1110.77        2500.00                 NaN            NaN            NaN   3.41605        13.9773                 NaN   8.91221                 NaN   52.9116        1.79099        18.9918                 NaN
  1109.19        2500.00                 NaN            NaN            NaN   3.41467        13.9698                 NaN   8.91566                 NaN   52.9130        1.79105        18.9958                 NaN
  1107.61        2500.00                 NaN            NaN            NaN   3.41836        13.9764                 NaN   8.91737                 NaN   52.9093        1.79085        18.9877                 NaN
  1106.03        2500.00                 NaN            NaN            NaN   3.42631        13.9833                 NaN   8.92498                 NaN   52.9000        1.78994        18.9756                 NaN
  1104.44        2500.00                 NaN            NaN            NaN   3.42896        13.9801                 NaN   8.93023                 NaN   52.8974        1.78924        18.9741                 NaN
  1102.86        2500.00                 NaN            NaN            NaN   3.43295        13.9772                 NaN   8.94075                 NaN   52.8903        1.78883        18.9700                 NaN
  1101.28        2500.00                 NaN            NaN            NaN   3.44051        13.9754                 NaN   8.96810                 NaN   52.8690        1.78938        18.9575                 NaN
  1099.70        2500.00                 NaN            NaN            NaN   3.43743        13.9761                 NaN   8.95110                 NaN   52.8834        1.78843        18.9636                 NaN
  1098.11        2500.00                 NaN            NaN            NaN   3.44002        13.9761                 NaN   8.95620                 NaN   52.8796        1.78818        18.9599                 NaN
  1096.53        2500.00                 NaN            NaN            NaN   3.44045        13.9755                 NaN   8.96872                 NaN   52.8711        1.78940        18.9548                 NaN
  1094.95        2500.00                 NaN            NaN            NaN   3.44044        13.9755                 NaN   8.96893                 NaN   52.8718        1.78941        18.9539                 NaN
  1093.37        2500.00                 NaN            NaN            NaN   3.44042        13.9755                 NaN   8.96914                 NaN   52.8725        1.78941        18.9530                 NaN
  1091.78        2500.00                 NaN            NaN            NaN   3.45097        13.9801                 NaN   8.98036                 NaN   52.8596        1.78726        18.9418                 NaN
  1090.20        2500.00                 NaN            NaN            NaN   3.44038        13.9755                 NaN   8.96955                 NaN   52.8739        1.78942        18.9512                 NaN
  1088.62        2500.00                 NaN            NaN            NaN   3.45697        13.9760                 NaN   8.99085                 NaN   52.8537        1.78626        18.9363                 NaN
  1087.04        2500.00                 NaN            NaN            NaN   3.45958        13.9769                 NaN   8.99706                 NaN   52.8484        1.78587        18.9322                 NaN
  1085.45        2500.00                 NaN            NaN            NaN   3.46280        13.9764                 NaN   9.00473                 NaN   52.8423        1.78512        18.9287                 NaN
  1083.87        2500.00                 NaN            NaN            NaN   3.48321        13.9941                 NaN   9.06560                 NaN   52.7799        1.78233        18.8948                 NaN
  1082.29        2500.00                 NaN            NaN            NaN   3.48319        13.9941                 NaN   9.06581                 NaN   52.7806        1.78233        18.8939                 NaN
  1080.71        2500.00                 NaN            NaN            NaN   3.47263        13.9824                 NaN   9.03119                 NaN   52.8179        1.78363        18.9122                 NaN
  1079.12        2500.00                 NaN            NaN            NaN   3.48012        13.9911                 NaN   9.05539                 NaN   52.7931        1.78274        18.8976                 NaN
  1077.54        2500.00                 NaN            NaN            NaN   3.47484        13.9906                 NaN   9.03669                 NaN   52.8110        1.78395        18.9029                 NaN
  1075.96        2500.00                 NaN            NaN            NaN   3.48311        13.9941                 NaN   9.06665                 NaN   52.7834        1.78235        18.8903                 NaN
  1074.38        2500.00                 NaN            NaN            NaN   3.48273        13.9932                 NaN   9.06438                 NaN   52.7866        1.78232        18.8908                 NaN
  1072.79        2500.00                 NaN            NaN            NaN   3.48227        13.9957                 NaN   9.05519                 NaN   52.7938        1.78232        18.8907                 NaN
  1071.21        2500.00                 NaN            NaN            NaN   3.48473        13.9975                 NaN   9.06117                 NaN   52.7882        1.78175        18.8867                 NaN
  1069.63        2500.00                 NaN            NaN            NaN   3.48714        13.9993                 NaN   9.06766                 NaN   52.7822        1.78131        18.8824                 NaN
  1068.05        2500.00                 NaN            NaN            NaN   3.50041        14.0043                 NaN   9.11180                 NaN   52.7392        1.77759        18.8667                 NaN
  1066.46        2500.00                 NaN            NaN            NaN   3.49200        14.0048                 NaN   9.08032                 NaN   52.7693        1.78013        18.8734                 NaN
  1064.88        2500.00                 NaN            NaN            NaN   3.49448        14.0042                 NaN   9.08542                 NaN   52.7653        1.77919        18.8714                 NaN
  1063.30        2500.00                 NaN            NaN            NaN   3.50035        14.0043                 NaN   9.11243                 NaN   52.7413        1.77761        18.8640                 NaN
  1061.72        2500.00                 NaN            NaN            NaN   3.49930        14.0123                 NaN   9.09863                 NaN   52.7506        1.77801        18.8611                 NaN
  1060.13        2500.00                 NaN            NaN            NaN   3.50032        14.0044                 NaN   9.11285                 NaN   52.7426        1.77762        18.8622                 NaN
  1058.55        2500.00                 NaN            NaN            NaN   3.50366        14.0158                 NaN   9.11086                 NaN   52.7391        1.77671        18.8539                 NaN
  1056.97        2500.00                 NaN            NaN            NaN   3.50651        14.0244                 NaN   9.11850                 NaN   52.7286        1.77621        18.8457                 NaN
  1055.39        2500.00                 NaN            NaN            NaN   3.50852        14.0243                 NaN   9.12378                 NaN   52.7242        1.77523        18.8440                 NaN
  1053.80        2500.00                 NaN            NaN            NaN   3.51095        14.0323                 NaN   9.13153                 NaN   52.7140        1.77474        18.8365                 NaN
  1052.22        2500.00                 NaN            NaN            NaN   3.51308        14.0327                 NaN   9.13683                 NaN   52.7092        1.77371        18.8345                 NaN
  1050.64        2500.00                 NaN            NaN            NaN   3.51533        14.0393                 NaN   9.14407                 NaN   52.7000        1.77304        18.8283                 NaN
  1049.06        2500.00                 NaN            NaN            NaN   3.51770        14.0421                 NaN   9.14996                 NaN   52.6936        1.77210        18.8246                 NaN
  1047.47        2500.00                 NaN            NaN            NaN   3.51910        14.0394                 NaN   9.16492                 NaN   52.6821        1.77139        18.8231                 NaN
  1045.89        2500.00                 NaN            NaN            NaN   3.52216        14.0517                 NaN   9.16320                 NaN   52.6777        1.77044        18.8148                 NaN
  1044.31        2500.00                 NaN            NaN            NaN   3.52422        14.0584                 NaN   9.17055                 NaN   52.6683        1.76972        18.8088                 NaN
  1042.73        2500.00                 NaN            NaN            NaN   3.52646        14.0614                 NaN   9.17651                 NaN   52.6616        1.76872        18.8052                 NaN
  1041.14        2500.00                 NaN            NaN            NaN   3.52882        14.0681                 NaN   9.18370                 NaN   52.6525        1.76801        18.7989                 NaN
  1039.56        2500.00                 NaN            NaN            NaN   3.53072        14.0709                 NaN   9.18977                 NaN   52.6459        1.76701        18.7957                 NaN
  1037.98        2500.00                 NaN            NaN            NaN   3.53300        14.0796                 NaN   9.19731                 NaN   52.6350        1.76607        18.7890                 NaN
  1036.40        2500.00                 NaN            NaN            NaN   3.54199        14.1078                 NaN   9.23601                 NaN   52.5838        1.76065        18.7698                 NaN
  1034.81        2500.00                 NaN            NaN            NaN   3.53724        14.0953                 NaN   9.21205                 NaN   52.6146        1.76416        18.7766                 NaN
  1033.23        2500.00                 NaN            NaN            NaN   3.54441        14.1162                 NaN   9.24764                 NaN   52.5699        1.75914        18.7627                 NaN
  1031.65        2500.00                 NaN            NaN            NaN   3.54333        14.1137                 NaN   9.24058                 NaN   52.5790        1.76012        18.7633                 NaN
  1030.07        2500.00                 NaN            NaN            NaN   3.54328        14.1111                 NaN   9.23180                 NaN   52.5893        1.76079        18.7637                 NaN
  1028.48        2500.00                 NaN            NaN            NaN   3.54436        14.1163                 NaN   9.24828                 NaN   52.5719        1.75915        18.7600                 NaN
  1026.90        2500.00                 NaN            NaN            NaN   3.54729        14.1256                 NaN   9.24611                 NaN   52.5696        1.75855        18.7529                 NaN
  1025.32        2500.00                 NaN            NaN            NaN   3.54916        14.1318                 NaN   9.25314                 NaN   52.5605        1.75749        18.7479                 NaN
  1023.74        2500.00                 NaN            NaN            NaN   3.55085        14.1398                 NaN   9.26057                 NaN   52.5499        1.75628        18.7427                 NaN
  1022.15        2500.00                 NaN            NaN            NaN   3.55309        14.1444                 NaN   9.26682                 NaN   52.5419        1.75498        18.7388                 NaN
  1020.57        2500.00                 NaN            NaN            NaN   3.55496        14.1565                 NaN   9.27535                 NaN   52.5283        1.75380        18.7310                 NaN
  1018.99        2500.00                 NaN            NaN            NaN   3.55671        14.1633                 NaN   9.28246                 NaN   52.5186        1.75253        18.7264                 NaN
  1017.41        2500.00                 NaN            NaN            NaN   3.55854        14.1734                 NaN   9.29039                 NaN   52.5065        1.75124        18.7200                 NaN
  1015.82        2500.00                 NaN            NaN            NaN   3.56032        14.1823                 NaN   9.30640                 NaN   52.4873        1.74921        18.7145                 NaN
  1014.24        2500.00                 NaN            NaN            NaN   3.56246        14.1922                 NaN   9.30578                 NaN   52.4831        1.74850        18.7079                 NaN
  1012.66        2500.00                 NaN            NaN            NaN   3.56413        14.1974                 NaN   9.31241                 NaN   52.4745        1.74709        18.7045                 NaN
  1011.08        2500.00                 NaN            NaN            NaN   3.56766        14.2240                 NaN   9.33943                 NaN   52.4353        1.74315        18.6905                 NaN
  1009.49        2500.00                 NaN            NaN            NaN   3.56765        14.2200                 NaN   9.32903                 NaN   52.4481        1.74420        18.6911                 NaN
  1007.91        2500.00                 NaN            NaN            NaN   3.56762        14.2240                 NaN   9.33986                 NaN   52.4366        1.74316        18.6887                 NaN
  1006.33        2500.00                 NaN            NaN            NaN   3.57126        14.2408                 NaN   9.34509                 NaN   52.4228        1.74112        18.6789                 NaN
  1004.75        2500.00                 NaN            NaN            NaN   3.56758        14.2240                 NaN   9.34028                 NaN   52.4379        1.74317        18.6870                 NaN
  1003.16        2500.00                 NaN            NaN            NaN   3.57472        14.2599                 NaN   9.36073                 NaN   52.3986        1.73791        18.6681                 NaN
  1001.58        2500.00                 NaN            NaN            NaN   3.57611        14.2755                 NaN   9.37053                 NaN   52.3819        1.73636        18.6595                 NaN
  1000.00        2500.00                 NaN            NaN            NaN   3.57751        14.2824                 NaN   9.37718                 NaN   52.3720        1.73498        18.6559                 NaN
