|6.6.6
Archiving\03_Data\Deqfrac/QFM_m4.75/T13/T13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             iron           San(TH)        ilm            q             
  1313.33        2500.00                 NaN   96.2516                 NaN            NaN  0.612631       0.480461                 NaN  0.609451       0.270983E-001   2.01871                 NaN            NaN
  1311.74        2500.00                 NaN   78.0549                 NaN            NaN   2.68590        2.32597                 NaN   2.94213       0.174742        13.8164                 NaN            NaN
  1310.15        2500.00                 NaN   81.8399                 NaN            NaN   1.97233        2.21699                 NaN   2.44131       0.133802        11.3957                 NaN            NaN
  1308.56        2500.00                 NaN   84.5173                 NaN            NaN   3.60835                 NaN            NaN   2.08775       0.104686        9.68191                 NaN            NaN
  1306.97        2500.00                 NaN   86.5400                 NaN            NaN   3.16542                 NaN            NaN   1.81906       0.836047E-001   8.39193                 NaN            NaN
  1305.38        2500.00                 NaN   88.1071                 NaN            NaN   2.82321                 NaN            NaN   1.61138       0.668245E-001   7.39145                 NaN            NaN
  1303.79        2500.00                 NaN   89.3420                 NaN            NaN   2.55268                 NaN            NaN   1.44666       0.540739E-001   6.60462                 NaN            NaN
  1302.20        2500.00                 NaN   90.3541                 NaN            NaN   2.33075                 NaN            NaN   1.31206       0.435596E-001   5.95954                 NaN            NaN
  1300.61        2500.00                 NaN   91.1602                 NaN            NaN   2.15998                 NaN            NaN   1.20640       0.330905E-001   5.44035                 NaN            NaN
  1299.02        2500.00                 NaN   91.8605                 NaN            NaN   2.00410                 NaN            NaN   1.11031       0.274998E-001   4.99764                 NaN            NaN
  1297.43        2500.00                 NaN   92.5133                 NaN            NaN   1.85166                 NaN            NaN   1.02434       0.215149E-001   4.58914                 NaN            NaN
  1295.84        2500.00                 NaN   69.4856                 NaN            NaN   7.99207                 NaN            NaN   4.29709       0.166343E-001   18.2003       0.825747E-002            NaN
  1294.25        2500.00                 NaN   99.5267                 NaN            NaN  0.586697E-001  0.318172                 NaN  0.964215E-001            NaN            NaN            NaN            NaN
  1292.66        2500.00                 NaN   99.4806                 NaN            NaN            NaN            NaN            NaN  0.851330E-001  0.180507E-001  0.416188                 NaN            NaN
  1291.07        2500.00                 NaN   99.9533                 NaN            NaN  0.128756E-001            NaN            NaN            NaN  0.338136E-001            NaN            NaN            NaN
  1289.48        2500.00                 NaN   97.8354                 NaN            NaN            NaN            NaN            NaN  0.439002       0.128726        1.59691                 NaN            NaN
  1287.89        2500.00                 NaN   99.5840                 NaN            NaN  0.165501                 NaN            NaN  0.717166E-001            NaN  0.178753                 NaN            NaN
  1286.29        2500.00                 NaN   95.4457                 NaN            NaN   1.10570                 NaN            NaN  0.595773                 NaN   2.81324       0.396154E-001            NaN
  1284.70        2500.00                 NaN   93.6245                 NaN            NaN   1.44029                 NaN            NaN  0.850396                 NaN   3.93505       0.149753                 NaN
  1283.11        2500.00                 NaN   94.0053                 NaN            NaN   1.36896                 NaN            NaN  0.803778                 NaN   3.68359       0.138358                 NaN
  1281.52        2500.00                 NaN   94.2984                 NaN            NaN   1.28105                 NaN            NaN  0.748898                 NaN   3.53302       0.138591                 NaN
  1279.93        2500.00                 NaN   93.7630                 NaN            NaN   1.03152       0.210837                 NaN  0.777998                 NaN   4.04434       0.172263                 NaN
  1278.34        2500.00                 NaN   94.8843                 NaN            NaN   1.20311                 NaN            NaN  0.715303                 NaN   3.08253       0.114775                 NaN
  1276.75        2500.00                 NaN   92.6361                 NaN            NaN   1.75262                 NaN            NaN  0.877110                 NaN   4.59444       0.139737                 NaN
  1275.16        2500.00                 NaN   97.8607                 NaN            NaN  0.554773E-001            NaN            NaN  0.616557                 NaN   1.44644       0.208099E-001            NaN
  1273.57        2500.00                 NaN   97.4445                 NaN            NaN  0.384178                 NaN            NaN  0.359354                 NaN   1.73817       0.738452E-001            NaN
  1271.98        2500.00                 NaN   95.2202                 NaN            NaN   1.66438                 NaN            NaN  0.386973                 NaN   2.58532       0.143103                 NaN
  1270.39        2500.00                 NaN   94.3810                 NaN            NaN   1.26855                 NaN            NaN  0.798873                 NaN   3.44279       0.108745                 NaN
  1268.80        2500.00                 NaN   97.0996                 NaN            NaN  0.813625                 NaN            NaN  0.421679                 NaN   1.61423       0.508815E-001            NaN
  1267.21        2500.00                 NaN   96.8232                 NaN            NaN  0.722199                 NaN            NaN  0.422006                 NaN   1.96252       0.700519E-001            NaN
  1265.62        2500.00                 NaN   95.1547                 NaN            NaN   1.07793                 NaN            NaN  0.685936                 NaN   2.97716       0.104291                 NaN
  1264.03        2500.00                 NaN   96.9706                 NaN            NaN  0.713379                 NaN            NaN  0.420324                 NaN   1.82349       0.722173E-001            NaN
  1262.44        2500.00                 NaN   96.8211                 NaN            NaN  0.453602                 NaN            NaN  0.390517                 NaN   2.26293       0.718286E-001            NaN
  1260.85        2500.00                 NaN   99.7611                 NaN            NaN  0.814326E-001            NaN            NaN  0.218330E-001            NaN  0.107615       0.279874E-001            NaN
  1259.26        2500.00                 NaN   94.8611                 NaN            NaN   1.33849                 NaN            NaN  0.703871                 NaN   3.02798       0.685610E-001            NaN
  1257.67        2500.00                 NaN   96.8738                 NaN            NaN  0.698533                 NaN            NaN  0.408673                 NaN   1.95278       0.661725E-001            NaN
  1256.07        2500.00                 NaN   97.0974                 NaN            NaN  0.637992                 NaN            NaN  0.378954                 NaN   1.82459       0.610291E-001            NaN
  1254.48        2500.00                 NaN   96.9125                 NaN            NaN  0.715229                 NaN            NaN  0.415316                 NaN   1.88206       0.748552E-001            NaN
  1252.89        2500.00                 NaN   97.4616                 NaN            NaN  0.490862                 NaN            NaN  0.295798                 NaN   1.70295       0.487839E-001            NaN
  1251.30        2500.00                 NaN   97.5388                 NaN            NaN  0.539388                 NaN            NaN  0.325569                 NaN   1.54495       0.512921E-001            NaN
  1249.71        2500.00                 NaN   97.2363                 NaN            NaN  0.619548                 NaN            NaN  0.362949                 NaN   1.72426       0.569275E-001            NaN
  1248.12        2500.00                 NaN   97.7746                 NaN            NaN  0.492158                 NaN            NaN  0.275928                 NaN   1.41592       0.414198E-001            NaN
  1246.53        2500.00                 NaN   94.9510                 NaN            NaN   1.07947                 NaN            NaN  0.643324                 NaN   3.23270       0.935244E-001            NaN
  1244.94        2500.00                 NaN   98.6408                 NaN            NaN  0.302349                 NaN            NaN  0.186487                 NaN  0.833853       0.365359E-001            NaN
  1243.35        2500.00                 NaN   99.5415                 NaN            NaN  0.197640                 NaN            NaN  0.676971E-001            NaN  0.184149       0.905159E-002            NaN
  1241.76        2500.00                 NaN   97.8949                 NaN            NaN  0.424567                 NaN            NaN  0.243011                 NaN   1.40727       0.302099E-001            NaN
  1240.17        2500.00                 NaN   95.7956                 NaN            NaN  0.821531                 NaN            NaN  0.487007                 NaN   2.80709       0.887625E-001            NaN
  1238.58        2500.00                 NaN   98.6938                 NaN            NaN  0.325719       0.485430E-001            NaN  0.205371                 NaN  0.709126       0.173931E-001            NaN
  1236.99        2500.00                 NaN   99.6729                 NaN            NaN  0.662640E-001            NaN            NaN  0.388063E-001            NaN  0.219277       0.276073E-002            NaN
  1235.40        2500.00                 NaN   99.8443                 NaN            NaN  0.407529E-001            NaN            NaN  0.950793E-002            NaN  0.102600       0.283767E-002            NaN
  1233.81        2500.00                 NaN   99.7390                 NaN            NaN  0.548629E-001            NaN            NaN  0.404884E-001            NaN  0.155398       0.102704E-001            NaN
  1232.22        2500.00                 NaN   47.8303                 NaN            NaN   4.76617        1.05457                 NaN   4.40336                 NaN   25.2644       0.402179        16.2789     
  1230.63        2500.00                 NaN            NaN            NaN            NaN   10.6631                 NaN            NaN   8.01949                 NaN   46.9164       0.670241        33.7308     
  1229.04        2500.00                 NaN            NaN            NaN            NaN   5.41100        5.23791                 NaN   8.00293                 NaN   46.9484       0.672136        33.7276     
  1227.45        2500.00                 NaN            NaN            NaN            NaN   7.11064        2.72698       0.875115        8.11798                 NaN   46.7816       0.651827        33.7358     
  1225.85        2500.00                 NaN            NaN            NaN            NaN   7.15136        2.72221       0.839991        8.12024                 NaN   46.7777       0.651467        33.7370     
  1224.26        2500.00                 NaN            NaN            NaN            NaN   7.18752        2.71919       0.807405        8.12223                 NaN   46.7743       0.651201        33.7381     
  1222.67        2500.00                 NaN            NaN            NaN            NaN  0.218134        7.81701        2.67800        8.13095                 NaN   46.7680       0.650046        33.7378     
  1221.08        2500.00                 NaN            NaN            NaN            NaN   10.6844                 NaN            NaN   8.06684                 NaN   46.8492       0.661606        33.7380     
  1219.49        2500.00                 NaN            NaN            NaN            NaN  0.199636        7.85225        2.66253        8.13435                 NaN   46.7615       0.649540        33.7402     
  1217.90        2500.00                 NaN            NaN            NaN            NaN  0.192117        7.86675        2.65604        8.13590                 NaN   46.7585       0.649310        33.7414     
  1216.31        2500.00                 NaN            NaN            NaN            NaN  0.184456        7.88166        2.64918        8.13748                 NaN   46.7557       0.649084        33.7425     
  1214.72        2500.00                 NaN            NaN            NaN            NaN  0.176936        7.89522        2.64362        8.13904                 NaN   46.7527       0.648855        33.7436     
  1213.13        2500.00                 NaN            NaN            NaN            NaN  0.174754        7.89234        2.64882        8.14023                 NaN   46.7505       0.648706        33.7447     
  1211.54        2500.00                 NaN            NaN            NaN            NaN  0.160456        7.92618        2.63011        8.14220                 NaN   46.7468       0.648394        33.7459     
  1209.95        2500.00                 NaN            NaN            NaN            NaN  0.154337        7.93722        2.62568        8.14365                 NaN   46.7439       0.648166        33.7470     
  1208.36        2500.00                 NaN            NaN            NaN            NaN  0.145562        7.95551        2.61678        8.14516                 NaN   46.7409       0.647914        33.7482     
  1206.77        2500.00                 NaN            NaN            NaN            NaN  0.139013        7.96488        2.61430        8.14680                 NaN   46.7380       0.647715        33.7493     
  1205.18        2500.00                 NaN            NaN            NaN            NaN  0.131441        7.97933        2.60792        8.14832                 NaN   46.7350       0.647483        33.7505     
  1203.59        2500.00                 NaN            NaN            NaN            NaN  0.124415        7.99202        2.60272        8.14977                 NaN   46.7322       0.647266        33.7516     
  1202.00        2500.00                 NaN            NaN            NaN            NaN  0.115973        8.00799        2.59581        8.15125                 NaN   46.7292       0.647008        33.7528     
  1200.41        2500.00                 NaN            NaN            NaN            NaN  0.110271        8.01793        2.59201        8.15266                 NaN   46.7264       0.646796        33.7539     
  1198.82        2500.00                 NaN            NaN            NaN            NaN  0.103185        8.03089        2.58663        8.15406                 NaN   46.7236       0.646567        33.7551     
  1197.23        2500.00                 NaN            NaN            NaN            NaN  0.973043E-001   8.04222        2.58156        8.15545                 NaN   46.7209       0.646351        33.7562     
  1195.63        2500.00                 NaN            NaN            NaN            NaN  0.899082E-001   8.05543        2.57634        8.15701                 NaN   46.7178       0.646110        33.7574     
  1194.04        2500.00                 NaN            NaN            NaN            NaN  0.845323E-001   8.06256        2.57499        8.15827                 NaN   46.7153       0.645904        33.7585     
  1192.45        2500.00                 NaN            NaN            NaN            NaN  0.783725E-001   8.07368        2.57051        8.15960                 NaN   46.7125       0.645680        33.7596     
  1190.86        2500.00                 NaN            NaN            NaN            NaN  0.706810E-001   8.08816        2.56424        8.16106                 NaN   46.7096       0.645442        33.7608     
  1189.27        2500.00                 NaN            NaN            NaN            NaN  0.640361E-001   8.10021        2.55933        8.16248                 NaN   46.7068       0.645208        33.7619     
  1187.68        2500.00                 NaN            NaN            NaN            NaN  0.594674E-001   8.10629        2.55826        8.16376                 NaN   46.7041       0.644999        33.7631     
  1186.09        2500.00                 NaN            NaN            NaN            NaN  0.541239E-001   8.11441        2.55594        8.16507                 NaN   46.7015       0.644782        33.7642     
  1184.50        2500.00                 NaN            NaN            NaN            NaN   8.73792        1.98520                 NaN   8.15241                 NaN   46.7175       0.642941        33.7641     
  1182.91        2500.00                 NaN            NaN            NaN            NaN   8.74782        1.97597                 NaN   8.15290                 NaN   46.7154       0.642628        33.7653     
  1181.32        2500.00                 NaN            NaN            NaN            NaN  0.612758E-001   8.06202        2.60141        8.16776                 NaN   46.6958       0.644356        33.7674     
  1179.73        2500.00                 NaN            NaN            NaN            NaN  0.571559E-001   8.06525        2.60268        8.16904                 NaN   46.6932       0.644154        33.7685     
  1178.14        2500.00                 NaN            NaN            NaN            NaN   8.74521        1.97823                 NaN   8.15484                 NaN   46.7113       0.642269        33.7682     
  1176.55        2500.00                 NaN            NaN            NaN            NaN  0.471862E-001   8.07890        2.59993        8.17161                 NaN   46.6878       0.643708        33.7708     
  1174.96        2500.00                 NaN            NaN            NaN            NaN  0.416982E-001   8.08754        2.59728        8.17294                 NaN   46.6851       0.643479        33.7720     
  1173.37        2500.00                 NaN            NaN            NaN            NaN  0.363901E-001   8.09607        2.59457        8.17425                 NaN   46.6823       0.643250        33.7731     
  1171.78        2500.00                 NaN            NaN            NaN            NaN   8.74232        1.98096                 NaN   8.15768                 NaN   46.7047       0.641935        33.7724     
  1170.19        2500.00                 NaN            NaN            NaN            NaN   8.74083        1.98249                 NaN   8.15848                 NaN   46.7029       0.641810        33.7735     
  1168.60        2500.00                 NaN            NaN            NaN            NaN   8.72772        1.99900                 NaN   8.16017                 NaN   46.6968       0.641217        33.7751     
  1167.01        2500.00                 NaN            NaN            NaN            NaN   8.72926        1.99794                 NaN   8.16090                 NaN   46.6947       0.640955        33.7762     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   8.72354        2.00382                 NaN   8.16154                 NaN   46.6930       0.640831        33.7773     
  1163.82        2500.00                 NaN            NaN            NaN            NaN   8.72456        2.00285                 NaN   8.16241                 NaN   46.6912       0.640695        33.7783     
  1162.23        2500.00                 NaN            NaN            NaN            NaN   8.73040        1.99723                 NaN   8.16368                 NaN   46.6887       0.640511        33.7795     
  1160.64        2500.00                 NaN            NaN            NaN            NaN   8.72102        2.00641                 NaN   8.16405                 NaN   46.6876       0.640469        33.7804     
  1159.05        2500.00                 NaN            NaN            NaN            NaN   8.70821        2.01902                 NaN   8.16626                 NaN   46.6848       0.640338        33.7814     
  1157.46        2500.00                 NaN            NaN            NaN            NaN   8.71478        2.01263                 NaN   8.16596                 NaN   46.6839       0.640236        33.7825     
  1155.87        2500.00                 NaN            NaN            NaN            NaN   10.7628                 NaN            NaN   8.17651                 NaN   46.6190       0.640968        33.8006     
  1154.28        2500.00                 NaN            NaN            NaN            NaN   8.72954        1.99460                 NaN   8.16708                 NaN   46.6843       0.640456        33.7840     
  1152.69        2500.00                 NaN            NaN            NaN            NaN   8.71826        2.00513                 NaN   8.16927                 NaN   46.6822       0.640360        33.7848     
  1151.10        2500.00                 NaN            NaN            NaN            NaN   8.72978        1.99422                 NaN   8.16906                 NaN   46.6807       0.640146        33.7861     
  1149.51        2500.00                 NaN            NaN            NaN            NaN   8.04614        2.67758                 NaN   8.17448                 NaN   46.6736       0.640892        33.7873     
  1147.92        2500.00                 NaN            NaN            NaN            NaN   8.08490        2.64819                 NaN   8.19230                 NaN   46.6436       0.639950        33.7911     
  1146.33        2500.00                 NaN            NaN            NaN            NaN   8.07192        2.66165                 NaN   8.19343                 NaN   46.6410       0.639724        33.7922     
  1144.74        2500.00                 NaN            NaN            NaN            NaN   10.7926                 NaN            NaN   8.20802                 NaN   46.5545       0.632224        33.8127     
  1143.15        2500.00                 NaN            NaN            NaN            NaN   8.72700        1.99840                 NaN   8.17182                 NaN   46.6718       0.639326        33.7917     
  1141.56        2500.00                 NaN            NaN            NaN            NaN   8.72759        1.99821                 NaN   8.17291                 NaN   46.6694       0.639112        33.7928     
  1139.97        2500.00                 NaN            NaN            NaN            NaN   8.72971        1.99612                 NaN   8.17357                 NaN   46.6678       0.638967        33.7939     
  1138.38        2500.00                 NaN            NaN            NaN            NaN   8.72742        1.99833                 NaN   8.17437                 NaN   46.6662       0.638830        33.7949     
  1136.79        2500.00                 NaN            NaN            NaN            NaN   8.72157        2.00419                 NaN   8.17514                 NaN   46.6644       0.638754        33.7959     
  1135.19        2500.00                 NaN            NaN            NaN            NaN   8.72215        2.00379                 NaN   8.17598                 NaN   46.6625       0.638560        33.7970     
  1133.60        2500.00                 NaN            NaN            NaN            NaN   8.00754        2.72918                 NaN   8.20196                 NaN   46.6221       0.638011        33.8012     
  1132.01        2500.00                 NaN            NaN            NaN            NaN   7.99918        2.73800                 NaN   8.20305                 NaN   46.6196       0.637786        33.8024     
  1130.42        2500.00                 NaN            NaN            NaN            NaN   7.99100        2.74663                 NaN   8.20415                 NaN   46.6172       0.637555        33.8035     
  1128.83        2500.00                 NaN            NaN            NaN            NaN   7.98306        2.75504                 NaN   8.20524                 NaN   46.6147       0.637326        33.8046     
  1127.24        2500.00                 NaN            NaN            NaN            NaN   7.97452        2.76408                 NaN   8.20635                 NaN   46.6122       0.637087        33.8058     
  1125.65        2500.00                 NaN            NaN            NaN            NaN   7.96601        2.77310                 NaN   8.20747                 NaN   46.6097       0.636847        33.8069     
  1124.06        2500.00                 NaN            NaN            NaN            NaN   7.95882        2.78075                 NaN   8.20856                 NaN   46.6072       0.636617        33.8080     
  1122.47        2500.00                 NaN            NaN            NaN            NaN   8.71744        2.01053                 NaN   8.18259                 NaN   46.6464       0.637169        33.8059     
  1120.88        2500.00                 NaN            NaN            NaN            NaN   7.94565        2.79488                 NaN   8.21074                 NaN   46.6023       0.636146        33.8103     
  1119.29        2500.00                 NaN            NaN            NaN            NaN   7.93106        2.81020                 NaN   8.21197                 NaN   46.5994       0.635857        33.8115     
  1117.70        2500.00                 NaN            NaN            NaN            NaN   7.92708        2.81458                 NaN   8.21304                 NaN   46.5970       0.635642        33.8126     
  1116.11        2500.00                 NaN            NaN            NaN            NaN   7.90917        2.83328                 NaN   8.21433                 NaN   46.5940       0.635337        33.8138     
  1114.52        2500.00                 NaN            NaN            NaN            NaN   7.90199        2.84110                 NaN   8.21554                 NaN   46.5913       0.635083        33.8150     
  1112.93        2500.00                 NaN            NaN            NaN            NaN   7.89652        2.84709                 NaN   8.21656                 NaN   46.5888       0.634834        33.8162     
  1111.34        2500.00                 NaN            NaN            NaN            NaN   7.88717        2.85705                 NaN   8.21777                 NaN   46.5861       0.634564        33.8173     
  1109.75        2500.00                 NaN            NaN            NaN            NaN   7.87707        2.86782                 NaN   8.21898                 NaN   46.5833       0.634284        33.8185     
  1108.16        2500.00                 NaN            NaN            NaN            NaN   7.86739        2.87815                 NaN   8.22017                 NaN   46.5806       0.634012        33.8197     
  1106.57        2500.00                 NaN            NaN            NaN            NaN   7.85688        2.88934                 NaN   8.22142                 NaN   46.5778       0.633735        33.8209     
  1104.97        2500.00                 NaN            NaN            NaN            NaN   7.84436        2.90264                 NaN   8.22264                 NaN   46.5749       0.633432        33.8221     
  1103.38        2500.00                 NaN            NaN            NaN            NaN   7.83622        2.91143                 NaN   8.22386                 NaN   46.5721       0.633147        33.8233     
  1101.79        2500.00                 NaN            NaN            NaN            NaN   7.82496        2.92344                 NaN   8.22509                 NaN   46.5692       0.632856        33.8245     
  1100.20        2500.00                 NaN            NaN            NaN            NaN   7.81490        2.93427                 NaN   8.22634                 NaN   46.5663       0.632556        33.8257     
  1098.61        2500.00                 NaN            NaN            NaN            NaN   7.80497        2.94493                 NaN   8.22756                 NaN   46.5634       0.632265        33.8268     
  1097.02        2500.00                 NaN            NaN            NaN            NaN   7.79152        2.95920                 NaN   8.22891                 NaN   46.5604       0.631959        33.8280     
  1095.43        2500.00                 NaN            NaN            NaN            NaN   7.77977        2.97185                 NaN   8.23018                 NaN   46.5573       0.631624        33.8293     
  1093.84        2500.00                 NaN            NaN            NaN            NaN   7.76909        2.98335                 NaN   8.23145                 NaN   46.5543       0.631314        33.8305     
  1092.25        2500.00                 NaN            NaN            NaN            NaN   7.75677        2.99664                 NaN   8.23280                 NaN   46.5511       0.630971        33.8317     
  1090.66        2500.00                 NaN            NaN            NaN            NaN   7.74396        3.01032                 NaN   8.23414                 NaN   46.5480       0.630650        33.8330     
  1089.07        2500.00                 NaN            NaN            NaN            NaN   7.72777        3.02755                 NaN   8.23558                 NaN   46.5446       0.630289        33.8342     
  1087.48        2500.00                 NaN            NaN            NaN            NaN   7.71980        3.03633                 NaN   8.23677                 NaN   46.5417       0.629984        33.8354     
  1085.89        2500.00                 NaN            NaN            NaN            NaN   7.69318        3.06433                 NaN   8.23838                 NaN   46.5377       0.629571        33.8368     
  1084.30        2500.00                 NaN            NaN            NaN            NaN   8.75286        1.98050                 NaN   8.20030                 NaN   46.6016       0.632976        33.8318     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   8.74155        1.99276                 NaN   8.20296                 NaN   46.5971       0.632685        33.8330     
  1081.12        2500.00                 NaN            NaN            NaN            NaN   8.72836        2.00425                 NaN   8.20653                 NaN   46.5947       0.632755        33.8334     
  1079.53        2500.00                 NaN            NaN            NaN            NaN   8.69106        2.04065                 NaN   8.21215                 NaN   46.5894       0.632676        33.8340     
  1077.94        2500.00                 NaN            NaN            NaN            NaN   8.71624        2.01602                 NaN   8.20966                 NaN   46.5902       0.632571        33.8353     
  1076.35        2500.00                 NaN            NaN            NaN  0.531458       0.334283        9.44378       0.489755E-002   8.10521                 NaN   46.8574       0.675718        34.0473     
  1074.75        2500.00                 NaN            NaN            NaN            NaN   5.25916        5.66342                 NaN   8.34880                 NaN   46.2461       0.596949        33.8855     
  1073.16        2500.00                 NaN            NaN            NaN            NaN   8.70772        2.02616                 NaN   8.21184                 NaN   46.5836       0.632000        33.8387     
  1071.57        2500.00                 NaN            NaN            NaN            NaN   8.69933        2.03554                 NaN   8.21338                 NaN   46.5804       0.631612        33.8398     
  1069.98        2500.00                 NaN            NaN            NaN            NaN   8.71903        2.01664                 NaN   8.21395                 NaN   46.5779       0.631282        33.8412     
  1068.39        2500.00                 NaN            NaN            NaN            NaN   8.72751        2.00832                 NaN   8.21420                 NaN   46.5766       0.631024        33.8423     
  1066.80        2500.00                 NaN            NaN            NaN            NaN  0.111566E-002   8.74099        1.99195        8.21204                 NaN   46.5794       0.631452        33.8431     
  1065.21        2500.00                 NaN            NaN            NaN            NaN   8.74243        1.99269                 NaN   8.21401                 NaN   46.5753       0.631107        33.8444     
  1063.62        2500.00                 NaN            NaN            NaN            NaN   8.74059        1.99524                 NaN   8.21511                 NaN   46.5729       0.630640        33.8455     
  1062.03        2500.00                 NaN            NaN            NaN            NaN   8.72572        2.01147                 NaN   8.21846                 NaN   46.5663       0.630675        33.8474     
  1060.44        2500.00                 NaN            NaN            NaN            NaN   8.75956        1.97434                 NaN   8.21704                 NaN   46.5708       0.630980        33.8473     
  1058.85        2500.00                 NaN            NaN            NaN            NaN  0.120976E-001   8.78768        1.93423        8.20879                 NaN   46.5780       0.630838        33.8483     
  1057.26        2500.00                 NaN            NaN            NaN            NaN  0.137789E-002   8.80640        1.92687        8.21076                 NaN   46.5744       0.630716        33.8495     
  1055.67        2500.00                 NaN            NaN            NaN            NaN   7.35789        3.42400                 NaN   8.26821                 NaN   46.4666       0.621638        33.8617     
  1054.08        2500.00                 NaN            NaN            NaN            NaN   7.33036        3.45349                 NaN   8.27017                 NaN   46.4617       0.621097        33.8631     
  1052.49        2500.00                 NaN            NaN            NaN            NaN  0.624817E-002   8.81525        1.91780        8.21571                 NaN   46.5612       0.629814        33.8540     
  1050.90        2500.00                 NaN            NaN            NaN            NaN   8.81440        1.92411                 NaN   8.21676                 NaN   46.5608       0.629437        33.8545     
  1049.31        2500.00                 NaN            NaN            NaN            NaN   8.80752        1.93066                 NaN   8.21763                 NaN   46.5595       0.629243        33.8555     
  1047.72        2500.00                 NaN            NaN            NaN            NaN  0.108629E-001   8.80256        1.92386        8.21561                 NaN   46.5616       0.629173        33.8564     
  1046.13        2500.00                 NaN            NaN            NaN            NaN  0.354383E-001   8.77096        1.92545        8.21775                 NaN   46.5633       0.631134        33.8560     
  1044.53        2500.00                 NaN            NaN            NaN            NaN  0.381407E-001   8.76774        1.92649        8.21819                 NaN   46.5614       0.630976        33.8570     
  1042.94        2500.00                 NaN            NaN            NaN            NaN  0.387998E-001   8.76504        1.92891        8.21850                 NaN   46.5598       0.630833        33.8582     
  1041.35        2500.00                 NaN            NaN            NaN            NaN  0.113507E-001   8.80347        1.92329        8.21708                 NaN   46.5546       0.629285        33.8609     
  1039.76        2500.00                 NaN            NaN            NaN            NaN   6.96630        3.84004                 NaN   8.29168                 NaN   46.4096       0.614995        33.8774     
  1038.17        2500.00                 NaN            NaN            NaN            NaN   8.34843        2.67586                 NaN   8.44254                 NaN   46.0304       0.571065        33.9317     
  1036.58        2500.00                 NaN            NaN            NaN            NaN   3.38510        7.57648                 NaN   8.38786                 NaN   46.1442       0.587425        33.9189     
  1034.99        2500.00                 NaN            NaN            NaN            NaN   6.15018        4.72010                 NaN   8.31960                 NaN   46.3053       0.606426        33.8984     
  1033.40        2500.00                 NaN            NaN            NaN            NaN   8.85666        2.17225                 NaN   8.44886                 NaN   46.0169       0.569952        33.9353     
  1031.81        2500.00                 NaN            NaN            NaN            NaN   6.24789        4.64326                 NaN   8.34053                 NaN   46.2623       0.601352        33.9047     
  1030.22        2500.00                 NaN            NaN            NaN            NaN   5.91502        4.98147                 NaN   8.34549                 NaN   46.2488       0.601100        33.9081     
  1028.63        2500.00                 NaN            NaN            NaN            NaN   2.05264        8.98274                 NaN   8.45790                 NaN   45.9997       0.567144        33.9398     
  1027.04        2500.00                 NaN            NaN            NaN            NaN   8.93979        2.07757                 NaN   8.44699                 NaN   46.0295       0.570557        33.9356     
  1025.45        2500.00                 NaN            NaN            NaN            NaN   6.41694        4.47426                 NaN   8.36057                 NaN   46.2379       0.601457        33.9089     
  1023.86        2500.00                 NaN            NaN            NaN            NaN   9.38614        1.64928                 NaN   8.46253                 NaN   45.9947       0.565875        33.9414     
  1022.27        2500.00                 NaN            NaN            NaN            NaN   9.55803        1.48472                 NaN   8.46921                 NaN   45.9802       0.563916        33.9439     
  1020.68        2500.00                 NaN            NaN            NaN            NaN   3.25268        7.81904                 NaN   8.48912                 NaN   45.9307       0.557404        33.9511     
  1019.09        2500.00                 NaN            NaN            NaN            NaN   1.81936        9.25966                 NaN   8.49558                 NaN   45.9163       0.555493        33.9536     
  1017.50        2500.00                 NaN            NaN            NaN            NaN   2.13152        8.93383                 NaN   8.48485                 NaN   45.9368       0.559463        33.9535     
  1015.91        2500.00                 NaN            NaN            NaN            NaN   5.20726        5.85414                 NaN   8.47350                 NaN   45.9484       0.562274        33.9545     
  1014.31        2500.00                 NaN            NaN            NaN            NaN  0.202318E-001   8.65199        2.08049        8.23857                 NaN   46.5045       0.622991        33.8812     
  1012.72        2500.00                 NaN            NaN            NaN            NaN  0.239935E-001   8.63818        2.09204        8.23938                 NaN   46.5012       0.622591        33.8826     
  1011.13        2500.00                 NaN            NaN            NaN            NaN   8.63986        2.11758                 NaN   8.24405                 NaN   46.4917       0.622277        33.8845     
  1009.54        2500.00                 NaN            NaN            NaN            NaN  0.424125E-003   8.67648        2.08037        8.24454                 NaN   46.4911       0.621784        33.8853     
  1007.95        2500.00                 NaN            NaN            NaN            NaN   7.75132        3.36110                 NaN   8.51816                 NaN   45.8499       0.549212        33.9703     
  1006.36        2500.00                 NaN            NaN            NaN            NaN  0.524947        7.25001        2.96254        8.26422                 NaN   46.4936       0.624913        33.8797     
  1004.77        2500.00                 NaN            NaN            NaN            NaN   7.21329        3.89676                 NaN   8.51670                 NaN   45.8513       0.550070        33.9719     
  1003.18        2500.00                 NaN            NaN            NaN            NaN  0.556235        7.23287        2.94591        8.26026                 NaN   46.4984       0.624839        33.8814     
  1001.59        2500.00                 NaN            NaN            NaN            NaN  0.595024        7.08808        3.06036        8.25929                 NaN   46.4861       0.625087        33.8861     
