|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m0.25/T13/T13_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1282.31        500.000       0.102289                 NaN            NaN   99.2252                 NaN            NaN  0.133544       0.302478       0.236442                 NaN            NaN            NaN
  1280.83        500.000       0.100500                 NaN            NaN   99.2405                 NaN            NaN  0.296581       0.130442       0.232025                 NaN            NaN            NaN
  1279.35        500.000       0.986799E-001            NaN            NaN   99.2529                 NaN            NaN  0.128685       0.291123       0.228640                 NaN            NaN            NaN
  1277.87        500.000       0.968140E-001            NaN            NaN   99.2659                 NaN            NaN  0.126752       0.285600       0.224932                 NaN            NaN            NaN
  1276.39        500.000       0.951921E-001            NaN            NaN   99.2789                 NaN            NaN  0.280264       0.124416       0.221276                 NaN            NaN            NaN
  1274.92        500.000       0.933582E-001            NaN            NaN   99.2907                 NaN            NaN  0.123100       0.274917       0.217898                 NaN            NaN            NaN
  1273.44        500.000       0.916701E-001            NaN            NaN   99.3039                 NaN            NaN  0.269621       0.120646       0.214166                 NaN            NaN            NaN
  1271.96        500.000       0.897944E-001            NaN            NaN   99.3155                 NaN            NaN  0.264368       0.119437       0.210901                 NaN            NaN            NaN
  1270.48        500.000       0.882563E-001            NaN            NaN   99.3277                 NaN            NaN  0.117238       0.259445       0.207340                 NaN            NaN            NaN
  1269.00        500.000       0.866631E-001            NaN            NaN   99.3393                 NaN            NaN  0.115331       0.254559       0.204108                 NaN            NaN            NaN
  1267.53        500.000       0.848539E-001            NaN            NaN   99.3506                 NaN            NaN  0.249357       0.114350       0.200850                 NaN            NaN            NaN
  1266.05        500.000       0.833853E-001            NaN            NaN   99.3619                 NaN            NaN  0.244765       0.112349       0.197648                 NaN            NaN            NaN
  1264.57        500.000       0.815741E-001            NaN            NaN   99.3723                 NaN            NaN  0.240252       0.111244       0.194620                 NaN            NaN            NaN
  1263.09        500.000       0.800858E-001            NaN            NaN   99.3839                 NaN            NaN  0.235185       0.109632       0.191208                 NaN            NaN            NaN
  1261.61        500.000       0.784576E-001            NaN            NaN   99.3944                 NaN            NaN  0.108342       0.230487       0.188289                 NaN            NaN            NaN
  1260.14        500.000       0.219086                 NaN            NaN   94.8229                 NaN            NaN  0.623081       0.638162       0.700076        2.99665                 NaN            NaN
  1258.66        500.000       0.225961                 NaN            NaN   94.5244                 NaN            NaN  0.663723       0.640384       0.727784        3.21779                 NaN            NaN
  1257.18        500.000       0.213205                 NaN            NaN   94.9045                 NaN            NaN  0.601350       0.607577       0.679579        2.99382                 NaN            NaN
  1255.70        500.000       0.202294                 NaN            NaN   95.2322                 NaN            NaN  0.568166       0.558454       0.637733        2.80111                 NaN            NaN
  1254.22        500.000       0.192436                 NaN            NaN   95.5212                 NaN            NaN  0.515640       0.538207       0.600579        2.63192                 NaN            NaN
  1252.75        500.000       0.183894                 NaN            NaN   95.7792                 NaN            NaN  0.512436       0.476296       0.567206        2.48099                 NaN            NaN
  1251.27        500.000       0.176217                 NaN            NaN   96.0127                 NaN            NaN  0.488737       0.440118       0.536825        2.34543                 NaN            NaN
  1249.79        500.000       0.169296                 NaN            NaN   96.2221                 NaN            NaN  0.467475       0.408020       0.509277        2.22383                 NaN            NaN
  1248.31        500.000       0.162590                 NaN            NaN   96.4096                 NaN            NaN  0.447858       0.379792       0.484373        2.11577                 NaN            NaN
  1246.83        500.000       0.156892                 NaN            NaN   96.5848                 NaN            NaN  0.352483       0.430117       0.460996        2.01471                 NaN            NaN
  1245.36        500.000       0.151095                 NaN            NaN   96.7426                 NaN            NaN  0.413423       0.329059       0.439909        1.92395                 NaN            NaN
  1243.88        500.000       0.145949                 NaN            NaN   96.8881                 NaN            NaN  0.306674       0.398226       0.420208        1.84085                 NaN            NaN
  1242.40        500.000       0.141116                 NaN            NaN   97.0249                 NaN            NaN  0.285938       0.383601       0.401499        1.76293                 NaN            NaN
  1240.92        500.000       0.163670                 NaN            NaN   96.5123                 NaN            NaN  0.444814       0.330179       0.475242        2.07383                 NaN            NaN
  1239.44        500.000       0.213219                 NaN            NaN   96.3241                 NaN            NaN  0.233479       0.582345       0.552750        2.09410                 NaN            NaN
  1237.97        500.000       0.108898                 NaN            NaN   95.1369                 NaN            NaN  0.519845       0.530030       0.600710        3.10360                 NaN            NaN
  1236.49        500.000       0.113492                 NaN            NaN   99.0429                 NaN            NaN  0.225209                 NaN  0.743559E-001  0.544022                 NaN            NaN
  1235.01        500.000       0.519776E-002            NaN            NaN   98.6589                 NaN            NaN  0.412282                 NaN  0.245438       0.678207                 NaN            NaN
  1233.53        500.000       0.993962E-001            NaN            NaN   98.6220                 NaN            NaN  0.288693                 NaN  0.174934       0.814963                 NaN            NaN
  1232.05        500.000       0.172616                 NaN            NaN   97.5435                 NaN            NaN  0.443432                 NaN  0.323558        1.51685                 NaN            NaN
  1230.58        500.000       0.812568E-001            NaN            NaN   98.1551                 NaN            NaN  0.260714       0.159857       0.240685        1.10236                 NaN            NaN
  1229.10        500.000       0.151019                 NaN            NaN   97.5191                 NaN            NaN  0.212264E-001  0.415103       0.325630        1.56788                 NaN            NaN
  1227.62        500.000       0.309248                 NaN            NaN   95.3617                 NaN            NaN  0.853034                 NaN  0.607924        2.86810                 NaN            NaN
  1226.14        500.000                 NaN            NaN            NaN   98.3122                 NaN            NaN  0.359921       0.382879       0.213230       0.731735                 NaN            NaN
  1224.66        500.000       0.604043E-001            NaN            NaN   99.5922                 NaN            NaN            NaN            NaN  0.956402E-002  0.337783                 NaN            NaN
  1223.18        500.000       0.390953E-001            NaN            NaN   99.3476                 NaN            NaN  0.407631E-001            NaN  0.126595       0.445963                 NaN            NaN
  1221.71        500.000       0.558329E-001            NaN            NaN   98.4460                 NaN            NaN  0.285761                 NaN  0.216945       0.995476                 NaN            NaN
  1220.23        500.000       0.731248E-001            NaN            NaN   98.4214                 NaN            NaN  0.175881       0.156952       0.206498       0.966179                 NaN            NaN
  1218.75        500.000       0.791620E-001            NaN            NaN   98.3938                 NaN            NaN  0.218783       0.112936       0.206234       0.989068                 NaN            NaN
  1217.27        500.000       0.781577E-001            NaN            NaN   98.4153                 NaN            NaN  0.105957       0.212356       0.202530       0.985737                 NaN            NaN
  1215.79        500.000       0.134136                 NaN            NaN   97.3555                 NaN            NaN  0.358888       0.170578       0.336898        1.64399                 NaN            NaN
  1214.32        500.000       0.155020E-001            NaN            NaN   99.7676                 NaN            NaN  0.378445E-001            NaN  0.292326E-001  0.149785                 NaN            NaN
  1212.84        500.000       0.202210E-001            NaN            NaN   99.5353                 NaN            NaN  0.338696E-001  0.544171E-001  0.608999E-001  0.295249                 NaN            NaN
  1211.36        500.000       0.109795E-002            NaN            NaN   99.9874                 NaN            NaN  0.469941E-002  0.652947E-002            NaN  0.290795E-003            NaN            NaN
  1209.88        500.000       0.188732                 NaN            NaN   95.0446                 NaN            NaN  0.622017       0.408425       0.621538        3.11470                 NaN            NaN
  1208.40        500.000       0.560667E-001            NaN            NaN   99.7252                 NaN            NaN  0.132633E-001            NaN  0.350434E-001  0.950038E-001  0.754016E-001            NaN
  1206.93        500.000       0.387355                 NaN            NaN   86.3076                 NaN            NaN  0.977614                 NaN   1.12359        5.61605        5.58779                 NaN
  1205.45        500.000       0.370064                 NaN            NaN   86.8409                 NaN            NaN  0.923351                 NaN   1.07163        5.36490        5.42917                 NaN
  1203.97        500.000       0.352621                 NaN            NaN   87.5503                 NaN            NaN  0.860433                 NaN   1.01202        5.06587        5.15879                 NaN
  1202.49        500.000       0.144824                 NaN            NaN   88.8172                 NaN            NaN  0.831433                 NaN  0.876013        4.75303        4.57748                 NaN
  1201.01        500.000       0.465997                 NaN            NaN   89.7461                 NaN            NaN  0.654201                 NaN  0.868922        3.92628        4.33852                 NaN
  1199.54        500.000       0.334848                 NaN            NaN   88.4870                 NaN            NaN  0.800538                 NaN  0.931415        4.69530        4.75091                 NaN
  1198.06        500.000       0.247412                 NaN            NaN   91.3282                 NaN            NaN  0.587582                 NaN  0.697657        3.54441        3.59474                 NaN
  1196.58        500.000       0.973218E-001  0.184353                 NaN   90.6592                 NaN            NaN  0.598249                 NaN  0.754365        3.78388        3.92266                 NaN
  1195.10        500.000       0.427956E-001            NaN            NaN   98.4138                 NaN            NaN  0.103509                 NaN  0.125301       0.653996       0.660590                 NaN
  1193.62        500.000       0.451345                 NaN            NaN   83.8249                 NaN            NaN   1.07553                 NaN   1.28088        6.62157        6.74575                 NaN
  1192.15        500.000       0.956421E-002  0.449260       0.421418E-003   83.5204                 NaN            NaN   1.04143                 NaN   1.29588        6.77020        6.91282                 NaN
  1190.67        500.000       0.170253E-001            NaN            NaN   99.3717                 NaN            NaN  0.411011E-001            NaN  0.487713E-001  0.257566       0.263869                 NaN
  1189.19        500.000       0.777171E-002            NaN            NaN   99.6188                 NaN            NaN  0.252553E-001            NaN  0.291278E-001  0.159728       0.159353                 NaN
  1187.71        500.000       0.608365                 NaN            NaN   76.7209                 NaN            NaN   1.33476                 NaN   1.75098        9.79686        9.78815                 NaN
  1186.23        500.000       0.503758                 NaN            NaN   79.5741                 NaN            NaN   1.08335                 NaN   1.47825        8.81450        8.54600                 NaN
  1184.76        500.000        2.33096                 NaN            NaN            NaN            NaN            NaN   4.71738                 NaN   6.93757        43.8168        42.1973                 NaN
  1183.28        500.000        2.33618                 NaN            NaN            NaN            NaN            NaN   4.69929                 NaN   6.94527        43.8122        42.2070                 NaN
  1181.80        500.000        2.33324                 NaN            NaN            NaN            NaN            NaN   4.71248                 NaN   6.93959        43.8109        42.2038                 NaN
  1180.32        500.000        2.33536                 NaN            NaN            NaN            NaN            NaN   4.70733                 NaN   6.94123        43.8075        42.2086                 NaN
  1178.84        500.000        2.33749                 NaN            NaN            NaN            NaN            NaN   4.70230                 NaN   6.94285        43.8039        42.2134                 NaN
  1177.37        500.000        2.36322                 NaN            NaN            NaN            NaN            NaN   4.64236                 NaN   6.97062        43.7621        42.2617                 NaN
  1175.89        500.000        2.33565                 NaN            NaN            NaN            NaN            NaN   4.70499                 NaN   6.94429        43.8023        42.2128                 NaN
  1174.41        500.000        2.33615                 NaN            NaN            NaN            NaN            NaN   4.69965                 NaN   6.94865        43.8005        42.2150                 NaN
  1172.93        500.000        2.33815                 NaN            NaN            NaN            NaN            NaN   4.69542                 NaN   6.94976        43.7972        42.2195                 NaN
  1171.45        500.000        2.36285                 NaN            NaN            NaN            NaN            NaN   4.64157                 NaN   6.97059        43.7590        42.2660                 NaN
  1169.98        500.000        2.34019                 NaN            NaN            NaN            NaN            NaN   4.68997                 NaN   6.95206        43.7925        42.2253                 NaN
  1168.50        500.000        2.34192                 NaN            NaN            NaN            NaN            NaN   4.68860                 NaN   6.95225        43.7871        42.2301                 NaN
  1167.02        500.000        2.34945                 NaN            NaN            NaN            NaN            NaN   4.67080                 NaN   6.96003        43.7745        42.2452                 NaN
  1165.54        500.000        2.34495                 NaN            NaN            NaN            NaN            NaN   4.68081                 NaN   6.95557        43.7808        42.2379                 NaN
  1164.06        500.000        2.34917                 NaN            NaN            NaN            NaN            NaN   4.67127                 NaN   6.95977        43.7727        42.2471                 NaN
  1162.58        500.000        2.34916                 NaN            NaN            NaN            NaN            NaN   4.67133                 NaN   6.95986        43.7714        42.2482                 NaN
  1161.11        500.000        2.36247                 NaN            NaN            NaN            NaN            NaN   4.64131                 NaN   6.96920        43.7532        42.2739                 NaN
  1159.63        500.000        2.36236                 NaN            NaN            NaN            NaN            NaN   4.64102                 NaN   6.96927        43.7525        42.2749                 NaN
  1158.15        500.000        2.36224                 NaN            NaN            NaN            NaN            NaN   4.64073                 NaN   6.96936        43.7518        42.2759                 NaN
  1156.67        500.000        2.36213                 NaN            NaN            NaN            NaN            NaN   4.64041                 NaN   6.96946        43.7511        42.2769                 NaN
  1155.19        500.000        2.35188                 NaN            NaN            NaN            NaN            NaN   4.66262                 NaN   6.96582        43.7603        42.2593                 NaN
  1153.72        500.000        2.36192                 NaN            NaN            NaN            NaN            NaN   4.63977                 NaN   6.96968        43.7497        42.2789                 NaN
  1152.24        500.000        2.36182                 NaN            NaN            NaN            NaN            NaN   4.63941                 NaN   6.96982        43.7490        42.2800                 NaN
  1150.76        500.000        2.36173                 NaN            NaN            NaN            NaN            NaN   4.63902                 NaN   6.96999        43.7482        42.2810                 NaN
  1149.28        500.000        2.36165                 NaN            NaN            NaN            NaN            NaN   4.63857                 NaN   6.97021        43.7475        42.2821                 NaN
  1147.80        500.000        2.36159                 NaN            NaN            NaN            NaN            NaN   4.63805                 NaN   6.97048        43.7467        42.2832                 NaN
  1146.33        500.000        2.35941                 NaN            NaN            NaN            NaN            NaN   4.64415                 NaN   6.97499        43.7406        42.2808                 NaN
  1144.85        500.000        2.36056                 NaN            NaN            NaN            NaN            NaN   4.64142                 NaN   6.97643        43.7375        42.2841                 NaN
  1143.37        500.000        2.36195                 NaN            NaN            NaN            NaN            NaN   4.64056                 NaN   6.97624        43.7328        42.2884                 NaN
  1141.89        500.000        2.36304                 NaN            NaN            NaN            NaN            NaN   4.63530                 NaN   6.97950        43.7309        42.2913                 NaN
  1140.41        500.000        2.36414                 NaN            NaN            NaN            NaN            NaN   4.63262                 NaN   6.98109        43.7275        42.2946                 NaN
  1138.94        500.000        2.36470                 NaN            NaN            NaN            NaN            NaN   4.63075                 NaN   6.98261        43.7249        42.2971                 NaN
  1137.46        500.000        2.36624                 NaN            NaN            NaN            NaN            NaN   4.62723                 NaN   6.98424        43.7211        42.3012                 NaN
  1135.98        500.000        2.36814                 NaN            NaN            NaN            NaN            NaN   4.62277                 NaN   6.98662        43.7163        42.3062                 NaN
  1134.50        500.000        2.36930                 NaN            NaN            NaN            NaN            NaN   4.62002                 NaN   6.98821        43.7128        42.3097                 NaN
  1133.02        500.000        2.36999                 NaN            NaN            NaN            NaN            NaN   4.61802                 NaN   6.98968        43.7099        42.3124                 NaN
  1131.55        500.000        2.36939                 NaN            NaN            NaN            NaN            NaN   4.61892                 NaN   6.99032        43.7087        42.3127                 NaN
  1130.07        500.000        2.36773                 NaN            NaN            NaN            NaN            NaN   4.62201                 NaN   6.99008        43.7093        42.3109                 NaN
  1128.59        500.000        2.36966                 NaN            NaN            NaN            NaN            NaN   4.61688                 NaN   6.99310        43.7043        42.3161                 NaN
  1127.11        500.000        2.37128                 NaN            NaN            NaN            NaN            NaN   4.61333                 NaN   6.99502        43.6999        42.3205                 NaN
  1125.63        500.000        2.37238                 NaN            NaN            NaN            NaN            NaN   4.61037                 NaN   6.99719        43.6960        42.3240                 NaN
  1124.16        500.000        2.37290                 NaN            NaN            NaN            NaN            NaN   4.60881                 NaN   6.99867        43.6932        42.3264                 NaN
  1122.68        500.000        2.37417                 NaN            NaN            NaN            NaN            NaN   4.60594                 NaN   7.00009        43.6896        42.3302                 NaN
  1121.20        500.000        2.37554                 NaN            NaN            NaN            NaN            NaN   4.60224                 NaN   7.00307        43.6848        42.3344                 NaN
  1119.72        500.000        2.37712                 NaN            NaN            NaN            NaN            NaN   4.59893                 NaN   7.00450        43.6809        42.3385                 NaN
  1118.24        500.000        2.37870                 NaN            NaN            NaN            NaN            NaN   4.59479                 NaN   7.00614        43.6776        42.3428                 NaN
  1116.77        500.000        2.37729                 NaN            NaN            NaN            NaN            NaN   4.59797                 NaN   7.00613        43.6769        42.3417                 NaN
  1115.29        500.000        2.37904                 NaN            NaN            NaN            NaN            NaN   4.58716                 NaN   7.01358        43.6740        42.3462                 NaN
  1113.81        500.000        2.37886                 NaN            NaN            NaN            NaN            NaN   4.59381                 NaN   7.00955        43.6701        42.3477                 NaN
  1112.33        500.000        2.37987                 NaN            NaN            NaN            NaN            NaN   4.58994                 NaN   7.01245        43.6667        42.3511                 NaN
  1110.85        500.000        2.38043                 NaN            NaN            NaN            NaN            NaN   4.59011                 NaN   7.01242        43.6634        42.3536                 NaN
  1109.38        500.000        2.38181                 NaN            NaN            NaN            NaN            NaN   4.58594                 NaN   7.01563        43.6587        42.3579                 NaN
  1107.90        500.000        2.38800                 NaN            NaN            NaN            NaN            NaN   4.56854                 NaN   7.02884        43.6419        42.3727                 NaN
  1106.42        500.000        2.38409                 NaN            NaN            NaN            NaN            NaN   4.57461                 NaN   7.02426        43.6519        42.3651                 NaN
  1104.94        500.000        2.38486                 NaN            NaN            NaN            NaN            NaN   4.57319                 NaN   7.02555        43.6482        42.3682                 NaN
  1103.46        500.000        2.38541                 NaN            NaN            NaN            NaN            NaN   4.57265                 NaN   7.02642        43.6448        42.3708                 NaN
  1101.99        500.000        2.38621                 NaN            NaN            NaN            NaN            NaN   4.57101                 NaN   7.02788        43.6410        42.3739                 NaN
  1100.51        500.000        2.39007                 NaN            NaN            NaN            NaN            NaN   4.56375                 NaN   7.03266        43.6296        42.3839                 NaN
  1099.03        500.000        2.39014                 NaN            NaN            NaN            NaN            NaN   4.56362                 NaN   7.03297        43.6279        42.3854                 NaN
  1097.55        500.000        2.39028                 NaN            NaN            NaN            NaN            NaN   4.56321                 NaN   7.03325        43.6263        42.3870                 NaN
  1096.07        500.000        2.39019                 NaN            NaN            NaN            NaN  0.505479E-003   4.56266                 NaN   7.03369        43.6244        42.3885                 NaN
  1094.59        500.000        2.39028                 NaN            NaN            NaN            NaN            NaN   4.56337                 NaN   7.03368        43.6230        42.3897                 NaN
  1093.12        500.000        2.38828                 NaN            NaN            NaN            NaN            NaN   4.56814                 NaN   7.03324        43.6230        42.3873                 NaN
  1091.64        500.000        2.38679       0.379957E-002            NaN            NaN            NaN            NaN   4.56237                 NaN   7.03416        43.6201        42.3928                 NaN
  1090.16        500.000        2.39095                 NaN            NaN            NaN            NaN            NaN   4.56160                 NaN   7.03492        43.6176        42.3950                 NaN
  1088.68        500.000        2.39122                 NaN            NaN            NaN            NaN            NaN   4.56102                 NaN   7.03554        43.6153        42.3969                 NaN
  1087.20        500.000        2.40016                 NaN            NaN            NaN            NaN            NaN   4.53280                 NaN   7.03516        43.6239        42.4079                 NaN
  1085.73        500.000        2.39178                 NaN            NaN            NaN            NaN            NaN   4.55970                 NaN   7.03698        43.6107        42.4009                 NaN
  1084.25        500.000        2.39206                 NaN            NaN            NaN            NaN            NaN   4.55901                 NaN   7.03786        43.6082        42.4029                 NaN
  1082.77        500.000        2.39496                 NaN            NaN            NaN            NaN            NaN   4.55557                 NaN   7.04410        43.5942        42.4112                 NaN
  1081.29        500.000        2.39539                 NaN            NaN            NaN            NaN            NaN   4.55290                 NaN   7.04745        43.5904        42.4139                 NaN
  1079.81        500.000        2.39960                 NaN            NaN            NaN            NaN            NaN   4.53214                 NaN   7.03496        43.6203        42.4130                 NaN
  1078.34        500.000        2.39611                 NaN            NaN            NaN            NaN            NaN   4.55123                 NaN   7.04829        43.5863        42.4180                 NaN
  1076.86        500.000        2.39772                 NaN            NaN            NaN            NaN            NaN   4.54781                 NaN   7.05252        43.5786        42.4234                 NaN
  1075.38        500.000        2.39835                 NaN            NaN            NaN            NaN            NaN   4.54574                 NaN   7.05496        43.5746        42.4263                 NaN
  1073.90        500.000        2.39877                 NaN            NaN            NaN            NaN            NaN   4.54479                 NaN   7.05686        43.5706        42.4290                 NaN
  1072.42        500.000        2.39920                 NaN            NaN            NaN            NaN            NaN   4.54317                 NaN   7.05860        43.5677        42.4313                 NaN
  1070.95        500.000        2.39993                 NaN            NaN            NaN            NaN            NaN   4.54185                 NaN   7.06067        43.5628        42.4347                 NaN
  1069.47        500.000        2.40066                 NaN            NaN            NaN            NaN            NaN   4.54022                 NaN   7.06243        43.5589        42.4378                 NaN
  1067.99        500.000        2.40111                 NaN            NaN            NaN            NaN            NaN   4.53907                 NaN   7.06442        43.5549        42.4405                 NaN
  1066.51        500.000        2.41099                 NaN            NaN            NaN            NaN            NaN   4.52224                 NaN   7.07732        43.5247        42.4648                 NaN
  1065.03        500.000        2.40230                 NaN            NaN            NaN            NaN            NaN   4.53621                 NaN   7.06830        43.5468        42.4464                 NaN
  1063.56        500.000        2.40287                 NaN            NaN            NaN            NaN            NaN   4.53509                 NaN   7.07036        43.5422        42.4495                 NaN
  1062.08        500.000        2.40336                 NaN            NaN            NaN            NaN            NaN   4.53460                 NaN   7.07167        43.5381        42.4523                 NaN
  1060.60        500.000        2.40031                 NaN            NaN            NaN            NaN            NaN   4.53311                 NaN   7.07352        43.5344        42.4551       0.356177E-002
  1059.12        500.000        2.39658                 NaN            NaN            NaN            NaN            NaN   4.53374                 NaN   7.07378        43.5305        42.4577       0.764819E-002
  1057.64        500.000        2.39290                 NaN            NaN            NaN            NaN            NaN   4.52992                 NaN   7.07693        43.5272        42.4609       0.121150E-001
  1056.17        500.000        2.38395                 NaN            NaN            NaN            NaN            NaN   4.53545                 NaN   7.07418        43.5229        42.4628       0.207519E-001
  1054.69        500.000        2.38352                 NaN            NaN            NaN            NaN            NaN   4.52826                 NaN   7.08027        43.5207        42.4654       0.218088E-001
  1053.21        500.000        2.38479                 NaN            NaN            NaN            NaN            NaN   4.51358                 NaN   7.08286        43.5171        42.4761       0.256408E-001
  1051.73        500.000        2.37557                 NaN            NaN            NaN            NaN            NaN   4.52579                 NaN   7.08339        43.5137        42.4709       0.306967E-001
  1050.25        500.000        2.37138                 NaN            NaN            NaN            NaN            NaN   4.52480                 NaN   7.08502        43.5102        42.4734       0.351842E-001
  1048.78        500.000        2.36899                 NaN            NaN            NaN            NaN            NaN   4.51571                 NaN   7.08511        43.5128        42.4777       0.396470E-001
  1047.30        500.000        2.30260                 NaN            NaN            NaN            NaN  0.805055E-001   4.51438                 NaN   7.09418        43.5091        42.4452       0.540389E-001
  1045.82        500.000        2.21018                 NaN            NaN            NaN            NaN  0.197902        4.50154                 NaN   7.10450        43.5139        42.3991       0.728839E-001
  1044.34        500.000        2.12638                 NaN            NaN            NaN            NaN  0.304478        4.48969                 NaN   7.11395        43.5181        42.3575       0.899571E-001
  1042.86        500.000        2.29035                 NaN            NaN            NaN            NaN  0.710864E-001   4.49315                 NaN   7.09981        43.5233        42.4503       0.720296E-001
  1041.39        500.000        1.96855                 NaN            NaN            NaN            NaN  0.523628        4.38218                 NaN   7.11954        43.6018        42.2756       0.128717     
  1039.91        500.000        1.77361                 NaN            NaN            NaN            NaN  0.793003        4.36342                 NaN   7.15606        43.5718        42.1837       0.158411     
  1038.43        500.000        1.37040                 NaN            NaN            NaN            NaN   1.33107        4.33826                 NaN   7.19933        43.5774        41.9654       0.218123     
  1036.95        500.000        1.35789                 NaN            NaN            NaN            NaN   1.33433        4.33652                 NaN   7.20071        43.5775        41.9648       0.228167     
  1035.47        500.000        1.35783                 NaN            NaN            NaN            NaN   1.33429        4.33640                 NaN   7.20067        43.5768        41.9658       0.228161     
  1034.00        500.000       0.988939                 NaN            NaN            NaN            NaN   1.79928        4.34496                 NaN   7.23441        43.6063        41.7443       0.281863     
  1032.52        500.000       0.988893                 NaN            NaN            NaN            NaN   1.79923        4.34484                 NaN   7.23437        43.6055        41.7453       0.281856     
  1031.04        500.000       0.988847                 NaN            NaN            NaN            NaN   1.79918        4.34472                 NaN   7.23433        43.6048        41.7463       0.281849     
  1029.56        500.000       0.117226                 NaN            NaN            NaN            NaN   2.94493        4.27942                 NaN   7.30616        43.7023        41.2382       0.411752     
  1028.08        500.000       0.117164                 NaN            NaN            NaN            NaN   2.94492        4.27931                 NaN   7.30612        43.7016        41.2392       0.411756     
  1026.60        500.000                 NaN            NaN            NaN            NaN            NaN   3.10137        4.26728                 NaN   7.31701        43.7111        41.1739       0.429309     
  1025.13        500.000                 NaN            NaN            NaN            NaN            NaN   3.10128        4.26717                 NaN   7.31697        43.7104        41.1749       0.429299     
  1023.65        500.000                 NaN            NaN            NaN            NaN            NaN   3.11930        4.25150                 NaN   7.32892        43.6788        41.1924       0.429076     
  1022.17        500.000                 NaN            NaN            NaN            NaN            NaN   3.11921        4.25139                 NaN   7.32888        43.6781        41.1934       0.429065     
  1020.69        500.000                 NaN            NaN            NaN            NaN            NaN   3.11912        4.25127                 NaN   7.32884        43.6773        41.1944       0.429055     
  1019.21        500.000                 NaN            NaN            NaN            NaN            NaN   3.11903        4.25116                 NaN   7.32881        43.6766        41.1953       0.429045     
  1017.74        500.000                 NaN            NaN            NaN            NaN            NaN   3.11894        4.25104                 NaN   7.32877        43.6759        41.1963       0.429034     
  1016.26        500.000                 NaN            NaN            NaN            NaN            NaN   3.11885        4.25093                 NaN   7.32873        43.6752        41.1973       0.429024     
  1014.78        500.000                 NaN            NaN            NaN            NaN            NaN   3.11876        4.25082                 NaN   7.32869        43.6745        41.1982       0.429014     
  1013.30        500.000                 NaN            NaN            NaN            NaN            NaN   3.11867        4.25070                 NaN   7.32865        43.6738        41.1992       0.429004     
  1011.82        500.000                 NaN            NaN            NaN            NaN            NaN   3.11858        4.25059                 NaN   7.32861        43.6730        41.2002       0.428993     
  1010.35        500.000                 NaN            NaN            NaN            NaN            NaN   3.11849        4.25047                 NaN   7.32858        43.6723        41.2012       0.428983     
  1008.87        500.000                 NaN            NaN            NaN            NaN            NaN   3.11840        4.25036                 NaN   7.32854        43.6716        41.2021       0.428973     
  1007.39        500.000                 NaN            NaN            NaN            NaN            NaN   3.11831        4.25025                 NaN   7.32850        43.6709        41.2031       0.428963     
  1005.91        500.000                 NaN            NaN            NaN            NaN            NaN   3.11822        4.25013                 NaN   7.32846        43.6702        41.2041       0.428952     
  1004.43        500.000                 NaN            NaN            NaN            NaN            NaN   3.11813        4.25002                 NaN   7.32842        43.6695        41.2050       0.428942     
  1002.96        500.000                 NaN            NaN            NaN            NaN            NaN   3.11804        4.24990                 NaN   7.32839        43.6687        41.2060       0.428932     
  1001.48        500.000                 NaN            NaN            NaN            NaN            NaN   3.11795        4.24979                 NaN   7.32835        43.6680        41.2070       0.428922     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN   3.11786        4.24967                 NaN   7.32831        43.6673        41.2079       0.428912     
