|6.6.6
Archiving\03_Data\fracLP/QFM_m1/EETA/EETA_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1939.85        500.000        99.2161       0.772856       0.110735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.2160       0.772911       0.110736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.2160       0.772966       0.110736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.2159       0.773022       0.110736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.2158       0.773077       0.110736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.2158       0.773132       0.110736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.2157       0.773187       0.110736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.2157       0.773242       0.110736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.2156       0.773297       0.110737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.2156       0.773353       0.110737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.2155       0.773408       0.110737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.2155       0.773463       0.110737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.2154       0.773518       0.110738E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.2154       0.773574       0.110738E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.2153       0.773629       0.110738E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.2152       0.773684       0.110738E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.2152       0.773740       0.110739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.2151       0.773795       0.110739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.2151       0.773850       0.110739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.2150       0.773905       0.110740E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.2150       0.773961       0.110740E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.2149       0.774016       0.110740E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.2149       0.774071       0.110741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.2148       0.774127       0.110741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.2147       0.774182       0.110741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.2147       0.774238       0.110742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.2146       0.774293       0.110742E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.2146       0.774348       0.110743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.2145       0.774404       0.110743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.2145       0.774459       0.110743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2144       0.774515       0.110744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.2144       0.774570       0.110744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.2143       0.774626       0.110745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.2142       0.774681       0.110745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.2142       0.774737       0.110746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.2141       0.774792       0.110746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.2141       0.774848       0.110747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.2140       0.774903       0.110747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.2140       0.774959       0.110748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.2139       0.775014       0.110748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.2139       0.775070       0.110749E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.2138       0.775125       0.110749E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.2137       0.775181       0.110750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.2137       0.775236       0.110751E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.2136       0.775292       0.110751E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.2136       0.775348       0.110752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.2135       0.775403       0.110752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.2135       0.775459       0.110753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.2134       0.775514       0.110754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.2134       0.775570       0.110754E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2133       0.775625       0.110755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.2132       0.775681       0.110755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2132       0.775737       0.110756E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.2131       0.775792       0.110757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.2131       0.775848       0.110757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.2130       0.775904       0.110758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2130       0.775959       0.110759E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.2129       0.776015       0.110760E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.2129       0.776070       0.110760E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.2128       0.776126       0.110761E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.2127       0.776182       0.110762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.2127       0.776237       0.110763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2126       0.776293       0.110763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.2126       0.776349       0.110764E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.2125       0.776404       0.110765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.2125       0.776460       0.110766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2124       0.776516       0.110766E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.2124       0.776571       0.110767E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.2123       0.776627       0.110768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.2122       0.776682       0.110769E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.2122       0.776738       0.110770E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.2121       0.776794       0.110771E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.2121       0.776849       0.110771E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.2120       0.776905       0.110772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2120       0.776961       0.110773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.2119       0.777016       0.110774E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.2119       0.777072       0.110775E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.2118       0.777128       0.110776E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.2117       0.777183       0.110777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.2117       0.777239       0.110777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.2116       0.777295       0.110778E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.2116       0.777350       0.110779E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2115       0.777406       0.110780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2115       0.777461       0.110781E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2114       0.777517       0.110782E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2113       0.777573       0.110783E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2113       0.777628       0.110784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2112       0.777684       0.110785E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2112       0.777740       0.110786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2111       0.777795       0.110787E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2111       0.777851       0.110788E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2110       0.777907       0.110789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2110       0.777962       0.110790E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2109       0.778017       0.110791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2108       0.778073       0.110792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2108       0.778128       0.110793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2107       0.778184       0.110794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2107       0.778239       0.110795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2106       0.778295       0.110796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2106       0.778350       0.110797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2105       0.778406       0.110798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2105       0.778461       0.110799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2104       0.778517       0.110800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        98.9261       0.778636                 NaN  0.295311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.9970                 NaN            NaN            NaN  0.301769E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9945                 NaN            NaN            NaN  0.553110E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.9914                 NaN            NaN            NaN  0.855559E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.9915                 NaN            NaN            NaN  0.848365E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.9915                 NaN            NaN            NaN  0.846500E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.9917                 NaN            NaN            NaN  0.830085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.9917                 NaN            NaN            NaN  0.831631E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.9918                 NaN            NaN            NaN  0.816366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.9919                 NaN            NaN            NaN  0.813537E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.9919                 NaN            NaN            NaN  0.806343E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.9920                 NaN            NaN            NaN  0.800519E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.9921                 NaN            NaN            NaN  0.791486E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.9921                 NaN            NaN            NaN  0.786174E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.9922                 NaN            NaN            NaN  0.779826E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.9923                 NaN            NaN            NaN  0.771868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.9857                 NaN            NaN            NaN  0.142541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.9991                 NaN            NaN            NaN  0.937472E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.9925                 NaN            NaN            NaN  0.753285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.9926                 NaN            NaN            NaN  0.744611E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.9926                 NaN            NaN            NaN  0.739066E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.9927                 NaN            NaN  0.212334E-005  0.732647E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.4533                 NaN            NaN  0.539045       0.769859E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.4444                 NaN            NaN  0.547966       0.766313E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4492                 NaN            NaN  0.543209       0.759515E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4290                 NaN            NaN  0.563148       0.788487E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4729                 NaN            NaN  0.519871       0.726189E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4556                 NaN            NaN  0.536905       0.750418E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4581                 NaN            NaN  0.534435       0.747607E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4606                 NaN            NaN  0.531941       0.744074E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3894                 NaN            NaN  0.602209       0.839531E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.5403                 NaN            NaN  0.453355       0.634551E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.4697                 NaN            NaN  0.523001       0.732105E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.4730                 NaN            NaN  0.519722       0.727226E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.4452                 NaN            NaN  0.547100       0.768312E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.7691                 NaN            NaN  0.227739       0.320428E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.2259                 NaN            NaN  0.763372       0.107107E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.4869                 NaN            NaN  0.506015       0.710908E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.4169                 NaN            NaN  0.575056       0.807003E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.8236                 NaN            NaN  0.174706       0.166261E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.2421                 NaN            NaN  0.746508       0.113474E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.4921                 NaN            NaN  0.500768       0.708812E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.5149                 NaN            NaN  0.478363       0.674528E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.5084                 NaN            NaN  0.484708       0.684728E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.5106                 NaN            NaN  0.482574       0.683541E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.3943                 NaN            NaN  0.374188       0.376418E-002  0.227736                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9614                 NaN            NaN  0.160305E-001            NaN   1.02258                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.2789                 NaN            NaN  0.110618E-001            NaN  0.710020                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.6716                 NaN            NaN  0.878463E-001            NaN   1.24052                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0174                 NaN            NaN            NaN            NaN  0.982619                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0133                 NaN            NaN  0.569983E-002            NaN  0.980992                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0238                 NaN            NaN  0.425656E-002            NaN  0.971988                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0354                 NaN            NaN            NaN            NaN  0.964602                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0473                 NaN            NaN  0.121617E-005            NaN  0.952694                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0577                 NaN            NaN            NaN            NaN  0.942349                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0721                 NaN            NaN            NaN            NaN  0.927880                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0846                 NaN            NaN  0.182169E-001            NaN  0.897152                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0907                 NaN            NaN            NaN            NaN  0.909289                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1025                 NaN            NaN  0.536139E-002            NaN  0.892180                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1097                 NaN            NaN  0.196849E-001            NaN  0.870628                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1238                 NaN            NaN  0.194603E-005            NaN  0.876163                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1313                 NaN            NaN            NaN            NaN  0.868652                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.9251                 NaN            NaN  0.334104E-001            NaN   1.04152                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.3711                 NaN            NaN            NaN            NaN  0.628905                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1563                 NaN            NaN  0.605628E-002            NaN  0.837612                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1652                 NaN            NaN            NaN            NaN  0.834783                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1718                 NaN            NaN            NaN            NaN  0.828241                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1805                 NaN            NaN            NaN            NaN  0.819462                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1419                 NaN            NaN            NaN            NaN  0.626467       0.231666                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9501                 NaN            NaN            NaN            NaN            NaN   1.04994                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9484                 NaN            NaN            NaN            NaN            NaN   1.05164                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9994                 NaN            NaN            NaN            NaN            NaN   1.00057                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.8642                 NaN            NaN            NaN            NaN            NaN   1.13583                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9195                 NaN            NaN            NaN            NaN            NaN   1.08050                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.8921                 NaN            NaN            NaN            NaN            NaN   1.10794                 NaN            NaN            NaN            NaN            NaN
