|6.6.6
Archiving\03_Data\frac/QFM_m3.75/EETA/EETA_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1947.37        2500.00        99.2088                 NaN  0.779986       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.2088                 NaN  0.780041       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.2087                 NaN  0.780097       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.2087                 NaN  0.780152       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.2086                 NaN  0.780207       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.2085                 NaN  0.780262       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.2085                 NaN  0.780317       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.2084                 NaN  0.780372       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.2084                 NaN  0.780428       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.2083                 NaN  0.780483       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.2083                 NaN  0.780538       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.2082                 NaN  0.780594       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.2082                 NaN  0.780649       0.111942E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.2081                 NaN  0.780704       0.111943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.2080                 NaN  0.780760       0.111943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.2080                 NaN  0.780815       0.111943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.2079                 NaN  0.780871       0.111943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.2079                 NaN  0.780927       0.111944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.2078                 NaN  0.780982       0.111944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.2078                 NaN  0.781038       0.111944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.2077                 NaN  0.781094       0.111944E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.2077                 NaN  0.781150       0.111945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.2076                 NaN  0.781205       0.111945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.2075                 NaN  0.781261       0.111945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.2075                 NaN  0.781317       0.111946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.2074                 NaN  0.781373       0.111946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.2074                 NaN  0.781429       0.111946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.2073                 NaN  0.781485       0.111947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.2073                 NaN  0.781541       0.111947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.2072                 NaN  0.781597       0.111947E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.2072                 NaN  0.781653       0.111948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.2071                 NaN  0.781722       0.111950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.2070                 NaN  0.781765       0.111949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.2070                 NaN  0.781821       0.111949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.2069                 NaN  0.781878       0.111950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.2069                 NaN  0.781934       0.111950E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.2068                 NaN  0.781990       0.111951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.2068                 NaN  0.782047       0.111951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.2067                 NaN  0.782103       0.111952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.2066                 NaN  0.782160       0.111952E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.2066                 NaN  0.782216       0.111953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.2065                 NaN  0.782273       0.111954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.2065                 NaN  0.782329       0.111954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.2064                 NaN  0.782386       0.111955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.2064                 NaN  0.782442       0.111955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.2063                 NaN  0.782499       0.111956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.2062                 NaN  0.782556       0.111957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.2062                 NaN  0.782612       0.111957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.2061                 NaN  0.782669       0.111958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.2061                 NaN  0.782726       0.111959E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.2060                 NaN  0.782783       0.111960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.2060                 NaN  0.782840       0.111960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.2059                 NaN  0.782897       0.111961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.2059                 NaN  0.782954       0.111962E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.2058                 NaN  0.783011       0.111963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.2057                 NaN  0.783068       0.111963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.2057                 NaN  0.783125       0.111964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2056                 NaN  0.783182       0.111965E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.2056                 NaN  0.783239       0.111966E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.2055                 NaN  0.783296       0.111967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.2055                 NaN  0.783353       0.111967E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.2054                 NaN  0.783410       0.111968E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.2053                 NaN  0.783468       0.111969E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.2053                 NaN  0.783525       0.111970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.2052                 NaN  0.783583       0.111971E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.2052                 NaN  0.783640       0.111972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.2051                 NaN  0.783697       0.111973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.2050                 NaN  0.783755       0.111974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.2050                 NaN  0.783812       0.111975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.2049                 NaN  0.783870       0.111976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.2049                 NaN  0.783927       0.111977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.2048                 NaN  0.783985       0.111978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.2048                 NaN  0.784042       0.111979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.2047                 NaN  0.784100       0.111980E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.2046                 NaN  0.784158       0.111981E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2046                 NaN  0.784215       0.111982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.2045                 NaN  0.784273       0.111983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2045                 NaN  0.784331       0.111984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.2044                 NaN  0.784389       0.111985E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2044                 NaN  0.784447       0.111986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2043                 NaN  0.784505       0.111987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2042                 NaN  0.784562       0.111989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2042                 NaN  0.784620       0.111990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2041                 NaN  0.784678       0.111991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2041                 NaN  0.784736       0.111992E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2040                 NaN  0.784794       0.111993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2040                 NaN  0.784829       0.111991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2039                 NaN  0.784911       0.111996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.2038                 NaN  0.784969       0.111997E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2038                 NaN  0.785027       0.111998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2037                 NaN  0.785085       0.111999E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2037                 NaN  0.785144       0.112001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2036                 NaN  0.785202       0.112002E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2035                 NaN  0.785260       0.112003E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2035                 NaN  0.785319       0.112005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2034                 NaN  0.785377       0.112006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2034                 NaN  0.785435       0.112007E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2033                 NaN  0.785494       0.112009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2032                 NaN  0.785552       0.112010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2032                 NaN  0.785611       0.112011E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2031                 NaN  0.785669       0.112013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2031                 NaN  0.785728       0.112014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2030                 NaN  0.785787       0.112015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2030                 NaN  0.785845       0.112017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2029                 NaN  0.785904       0.112018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2028                 NaN  0.785963       0.112020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2028                 NaN  0.786021       0.112021E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2027                 NaN  0.786080       0.112023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2027                 NaN  0.786139       0.112024E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2026                 NaN  0.786198       0.112026E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2025                 NaN  0.786257       0.112027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2025                 NaN  0.786315       0.112029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2024                 NaN  0.786374       0.112030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2024                 NaN  0.786433       0.112032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2023                 NaN  0.786492       0.112033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2022                 NaN  0.786551       0.112035E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2019                 NaN  0.786611       0.112037E-001  0.300810E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.1940                 NaN  0.786684       0.112040E-001  0.815698E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.1938                 NaN  0.786820       0.112053E-001  0.816408E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.1938                 NaN  0.786955       0.112065E-001  0.800916E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.1937                 NaN  0.787089       0.112077E-001  0.797271E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.1937                 NaN  0.787223       0.112090E-001  0.791276E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.1935                 NaN  0.787356       0.112102E-001  0.792217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.1936                 NaN  0.787489       0.112114E-001  0.770418E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.1934                 NaN  0.787620       0.112126E-001  0.773315E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.1934                 NaN  0.787752       0.112138E-001  0.764270E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.1933                 NaN  0.787883       0.112150E-001  0.758285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.1932                 NaN  0.788013       0.112162E-001  0.752932E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.7414                 NaN  0.788277       0.103990E-001  0.802134E-002  0.451903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.9961                 NaN            NaN            NaN  0.394232E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.6773                 NaN            NaN            NaN  0.113394E-001  0.311363                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4322                 NaN            NaN            NaN  0.805838E-002  0.559761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4369                 NaN            NaN            NaN  0.799366E-002  0.555066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4364                 NaN            NaN            NaN  0.800076E-002  0.555554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4430                 NaN            NaN            NaN  0.791365E-002  0.549093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4436                 NaN            NaN            NaN  0.789935E-002  0.548542                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4448                 NaN            NaN            NaN  0.788945E-002  0.547284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.8039                 NaN            NaN            NaN  0.279395E-002  0.193264                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.1033                 NaN            NaN            NaN  0.127859E-001  0.883954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.0983                 NaN            NaN            NaN  0.129084E-001  0.888837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.8228                 NaN            NaN            NaN  0.253141E-002  0.174621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.4634                 NaN            NaN            NaN  0.766632E-002  0.528893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4155                 NaN            NaN            NaN  0.661567E-002  0.493625       0.842148E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8382                 NaN            NaN            NaN            NaN  0.124317        1.03752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8549                 NaN            NaN            NaN            NaN  0.123682        1.02145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8738                 NaN            NaN            NaN            NaN  0.118801        1.00744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8885                 NaN            NaN            NaN            NaN  0.116717       0.994760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        97.4611                 NaN            NaN            NaN            NaN  0.163033        2.34699       0.289075E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.9978                 NaN            NaN            NaN            NaN  0.216014E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.2471                 NaN            NaN            NaN            NaN  0.778281E-001  0.675064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9483                 NaN            NaN            NaN            NaN  0.107383       0.944334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9657                 NaN            NaN            NaN            NaN  0.105520       0.928757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9759                 NaN            NaN            NaN            NaN  0.102928       0.921185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9922                 NaN            NaN            NaN            NaN  0.101158       0.906632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.0035                 NaN            NaN            NaN            NaN  0.986844E-001  0.897831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0115                 NaN            NaN            NaN            NaN  0.983065E-001  0.890157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8786                 NaN            NaN            NaN            NaN  0.107201        1.01415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.1976                 NaN            NaN            NaN            NaN  0.774784E-001  0.724953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0540                 NaN            NaN            NaN            NaN  0.903974E-001  0.855588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0657                 NaN            NaN            NaN            NaN  0.893294E-001  0.844929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0059                 NaN            NaN            NaN            NaN  0.938814E-001  0.900212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1603                 NaN            NaN            NaN            NaN  0.781595E-001  0.761562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
