|6.6.6
Archiving\03_Data\eqLP/QFM_m3/WD94/WD94_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.7283       0.271657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.7283       0.271677                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.7283       0.271697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.7283       0.271716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.7283       0.271736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.7282       0.271756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.7282       0.271776                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.7282       0.271796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.7282       0.271816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.7282       0.271836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.7281       0.271856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.7281       0.271876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.7281       0.271897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.7281       0.271917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.7281       0.271937                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.7280       0.271957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.7280       0.271978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.7280       0.271998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.7280       0.272018                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.7280       0.272039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.7279       0.272059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.7279       0.272079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.7279       0.272100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.7279       0.272121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.7279       0.272141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.7278       0.272162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.7278       0.272182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.7278       0.272203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.7278       0.272224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.7278       0.272244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.7277       0.272265                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.7277       0.272286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.7277       0.272307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.7277       0.272328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.3032       0.272424       0.424336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        98.5434       0.272581        1.18403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        97.7826       0.272737        1.94463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        97.0376       0.272890        2.68953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        96.2917       0.273044        3.43530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        94.8759       0.173952        4.69369       0.256502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        92.9584                 NaN   6.33508       0.706516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        92.2535                 NaN   7.03962       0.706925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        91.5477                 NaN   7.74494       0.707334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        90.8412                 NaN   8.45102       0.707741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        90.1340                 NaN   9.15787       0.708147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        89.4460                 NaN   9.84543       0.708546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        88.7574                 NaN   10.5337       0.708943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        88.0734                 NaN   11.2134       0.709341       0.384458E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        87.3838                 NaN   11.8908       0.709751       0.156636E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        86.7170                 NaN   12.5460       0.710150       0.269283E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        86.0494                 NaN   13.2019       0.710549       0.382057E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        85.3811                 NaN   13.8584       0.710946       0.494960E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        84.7122                 NaN   14.5157       0.711343       0.607989E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        84.0426                 NaN   15.1736       0.711738       0.721144E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        83.3722                 NaN   15.8322       0.712132       0.834425E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        82.7012                 NaN   16.4915       0.712524       0.947831E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        82.0295                 NaN   17.1514       0.712916       0.106136                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        81.3945                 NaN   17.7757       0.713292       0.116538                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        80.7589                 NaN   18.4005       0.713667       0.126950                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        80.1227                 NaN   19.0259       0.714040       0.137374                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        79.4858                 NaN   19.6520       0.714413       0.147808                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        78.8484                 NaN   20.2786       0.714784       0.158253                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        78.2104                 NaN   20.9058       0.715153       0.168708                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        77.5718                 NaN   21.5336       0.715522       0.179174                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        76.9326                 NaN   22.1619       0.715889       0.189651                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        76.3215                 NaN   22.7630       0.716244       0.199303                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        75.7098                 NaN   23.3646       0.716598       0.208965                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        75.0977                 NaN   23.9667       0.716951       0.218635                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        74.4850                 NaN   24.5694       0.717302       0.228315                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        73.8718                 NaN   25.1725       0.717652       0.238005                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        73.2581                 NaN   25.7762       0.718000       0.247703                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        72.6439                 NaN   26.3804       0.718347       0.257410                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        72.0291                 NaN   26.9851       0.718693       0.267126                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        71.4447                 NaN   27.5602       0.719023       0.276029                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        70.8599                 NaN   28.1358       0.719352       0.284940                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        70.2746                 NaN   28.7119       0.719679       0.293858                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        69.6889                 NaN   29.2883       0.720005       0.302784                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        69.1027                 NaN   29.8652       0.720329       0.311717                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        68.5161                 NaN   30.4426       0.720652       0.320658                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        67.9291                 NaN   31.0203       0.720974       0.329606                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        67.3416                 NaN   31.5985       0.721294       0.338562                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        66.7818                 NaN   32.1496       0.721600       0.346941                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        66.2217                 NaN   32.7011       0.721905       0.355327                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        65.6611                 NaN   33.2530       0.722208       0.363719                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        65.1002                 NaN   33.8052       0.722509       0.372118                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        64.5389                 NaN   34.3578       0.722809       0.380522                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        63.9773                 NaN   34.9107       0.723107       0.388933                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        63.4153                 NaN   35.4640       0.723404       0.397350                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        62.8529                 NaN   36.0176       0.723700       0.405773                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        62.3278                 NaN   36.5347       0.723975       0.413563                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        61.8023                 NaN   37.0521       0.724248       0.421358                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        61.2765                 NaN   37.5698       0.724520       0.429158                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        60.7505                 NaN   38.0878       0.724791       0.436963                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        60.2242                 NaN   38.6060       0.725059       0.444773                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        59.6976                 NaN   39.1245       0.725326       0.452587                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        59.1707                 NaN   39.6433       0.725592       0.460407                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        58.6436                 NaN   40.1623       0.725856       0.468231                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        58.1563                 NaN   40.6419       0.726099       0.475677                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        57.6688                 NaN   41.1217       0.726342       0.483128                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        57.1811                 NaN   41.6018       0.726582       0.490583                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        56.6932                 NaN   42.0820       0.726821       0.498042                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        56.2050                 NaN   42.5624       0.727058       0.505504                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        55.7167                 NaN   43.0430       0.727294       0.512971                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        55.2282                 NaN   43.5238       0.727528       0.520441                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        54.7395                 NaN   44.0048       0.727760       0.527915                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        54.2949                 NaN   44.4423       0.727972       0.534786                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        53.8502                 NaN   44.8800       0.728182       0.541661                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        53.4053                 NaN   45.3178       0.728391       0.548538                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        52.9602                 NaN   45.7558       0.728598       0.555419                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        52.5151                 NaN   46.1938       0.728804       0.562302                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        52.0698                 NaN   46.6320       0.729008       0.569188                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        51.6244                 NaN   47.0704       0.729211       0.576076                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        51.1788                 NaN   47.5088       0.729412       0.582967                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        50.7819                 NaN   47.8990       0.729590       0.589552                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        50.3848                 NaN   48.2893       0.729767       0.596140                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        49.9877                 NaN   48.6796       0.729943       0.602730                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        49.5905                 NaN   49.0701       0.730117       0.609321                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        49.1932                 NaN   49.4606       0.730290       0.615915                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        48.7959                 NaN   49.8511       0.730461       0.622511                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        48.3985                 NaN   50.2418       0.730630       0.629108                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        48.0011                 NaN   50.6324       0.730798       0.635708                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        47.6393                 NaN   50.9876       0.730951       0.642060                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        47.2776                 NaN   51.3429       0.731103       0.648413                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        46.9158                 NaN   51.6982       0.731253       0.654768                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        46.5540                 NaN   52.0535       0.731401       0.661125                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        46.2087                 NaN   52.3921       0.731544       0.667625                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        45.8635                 NaN   52.7307       0.731684       0.674127                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        45.5281                 NaN   53.0599       0.731820       0.680119                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        44.7036                 NaN   53.1404       0.732532       0.677193       0.746228                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        43.9464                 NaN   53.1788       0.733212       0.672737        1.46882                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        43.1878                 NaN   53.2173       0.733893       0.668272        2.19273                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        42.4279                 NaN   53.2557       0.734574       0.663798        2.91796                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        41.6667                 NaN   53.2942       0.735256       0.659316        3.64452                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        40.9042                 NaN   53.3327       0.735939       0.654825        4.37239                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        40.1403                 NaN   53.3712       0.736621       0.650325        5.10159                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        39.3751                 NaN   53.4097       0.737304       0.645816        5.83212                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        38.6086                 NaN   53.4482       0.737988       0.641298        6.56397                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        38.0067                 NaN   53.4675       0.738542       0.636200        7.15109                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        37.4040                 NaN   53.4868       0.739096       0.631095        7.73906                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        36.8004                 NaN   53.5060       0.739651       0.625981        8.32789                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        36.1960                 NaN   53.5253       0.740206       0.620860        8.91758                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        35.5908                 NaN   53.5446       0.740761       0.615730        9.50813                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        34.9847                 NaN   53.5638       0.741317       0.610593        10.0995                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        34.3778                 NaN   53.5830       0.741872       0.605448        10.6918                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        33.7701                 NaN   53.6023       0.742428       0.600294        11.2849                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        33.2711                 NaN   53.6109       0.742898       0.594544        11.7806                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        32.7715                 NaN   53.6195       0.743369       0.588786        12.2768                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        32.2713                 NaN   53.6282       0.743840       0.583021        12.7737                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        31.7706                 NaN   53.6368       0.744311       0.577249        13.2711                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        31.2693                 NaN   53.6453       0.744782       0.571469        13.7692                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        30.7674                 NaN   53.6539       0.745253       0.565682        14.2678                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        30.2649                 NaN   53.6624       0.745724       0.559887        14.7671                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        29.7619                 NaN   53.6709       0.746195       0.554085        15.2669                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        29.3316                 NaN   53.6747       0.746609       0.547568        15.6996                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        28.9009                 NaN   53.6784       0.747024       0.541043        16.1326                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        28.4697                 NaN   53.6822       0.747438       0.534511        16.5662                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        28.0382                 NaN   53.6859       0.747852       0.527972        17.0001                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        27.6062                 NaN   53.6896       0.748267       0.521425        17.4346                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        27.1737                 NaN   53.6932       0.748681       0.514872        17.8695                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        26.7409                 NaN   53.6969       0.749096       0.508311        18.3048                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        26.3076                 NaN   53.7005       0.749511       0.501743        18.7406                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        25.9224                 NaN   53.7040       0.749888       0.494240        19.1295                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        25.5368                 NaN   53.7075       0.750265       0.486730        19.5188                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        25.1509                 NaN   53.7109       0.750642       0.479212        19.9084                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        24.7646                 NaN   53.7143       0.751019       0.471687        20.2983                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        24.3780                 NaN   53.7177       0.751396       0.464155        20.6887                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        23.9911                 NaN   53.7211       0.751774       0.456615        21.0794                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        23.6038                 NaN   53.7245       0.752151       0.449068        21.4704                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        23.2162                 NaN   53.7279       0.752529       0.441513        21.8619                 NaN            NaN            NaN            NaN            NaN
  1458.33        500.000        22.8608                 NaN   53.7320       0.752878       0.433819        22.2205                 NaN            NaN            NaN            NaN            NaN
  1455.13        500.000        22.5051                 NaN   53.7361       0.753228       0.426119        22.5795                 NaN            NaN            NaN            NaN            NaN
  1451.92        500.000        22.1491                 NaN   53.7402       0.753577       0.418411        22.9388                 NaN            NaN            NaN            NaN            NaN
  1448.72        500.000        21.7928                 NaN   53.7442       0.753927       0.410697        23.2983                 NaN            NaN            NaN            NaN            NaN
  1445.51        500.000        21.4103                 NaN   53.7507       0.754304       0.405749        23.5989       0.800885E-001            NaN            NaN            NaN            NaN
  1442.31        500.000        20.8396                 NaN   53.7715       0.754903       0.407251        23.7541       0.472682                 NaN            NaN            NaN            NaN
  1439.10        500.000        20.3044                 NaN   53.7880       0.755469       0.409804        23.8990       0.843296                 NaN            NaN            NaN            NaN
  1435.90        500.000        19.7685                 NaN   53.8044       0.756036       0.412361        24.0442        1.21446                 NaN            NaN            NaN            NaN
  1432.69        500.000        19.2877                 NaN   53.8118       0.756551       0.417284        24.1742        1.55239                 NaN            NaN            NaN            NaN
  1429.49        500.000        18.8064                 NaN   53.8192       0.757066       0.422214        24.3044        1.89078                 NaN            NaN            NaN            NaN
  1426.28        500.000        18.3244                 NaN   53.8265       0.757581       0.427153        24.4348        2.22962                 NaN            NaN            NaN            NaN
  1423.08        500.000        17.8418                 NaN   53.8337       0.758097       0.432099        24.5653        2.56891                 NaN            NaN            NaN            NaN
  1419.87        500.000        17.4073                 NaN   53.8346       0.758570       0.438575        24.6825        2.87849                 NaN            NaN            NaN            NaN
  1416.67        500.000        16.9722                 NaN   53.8355       0.759043       0.445060        24.7998        3.18845                 NaN            NaN            NaN            NaN
  1413.46        500.000        16.5389                 NaN   53.8317       0.759519       0.453329        24.9173        3.49920                 NaN            NaN            NaN            NaN
  1410.26        500.000        15.8709                 NaN   53.8824       0.759979       0.461431        24.8048        3.71493       0.302759       0.202836                 NaN            NaN
  1407.05        500.000        15.8703                 NaN   53.8827       0.759993       0.461448        24.8050        3.71496       0.302762       0.202850                 NaN            NaN
  1403.85        500.000        15.8697                 NaN   53.8830       0.760007       0.461464        24.8052        3.71498       0.302765       0.202863                 NaN            NaN
  1400.64        500.000        15.8692                 NaN   53.8833       0.760022       0.461480        24.8054        3.71500       0.302769       0.202877                 NaN            NaN
  1397.44        500.000        15.8686                 NaN   53.8836       0.760036       0.461497        24.8056        3.71502       0.302772       0.202891                 NaN            NaN
  1394.23        500.000        15.8680                 NaN   53.8839       0.760050       0.461513        24.8058        3.71505       0.302775       0.202904                 NaN            NaN
  1391.03        500.000        15.8675                 NaN   53.8842       0.760064       0.461530        24.8060        3.71507       0.302778       0.202918                 NaN            NaN
  1387.82        500.000        15.8669                 NaN   53.8845       0.760078       0.461546        24.8062        3.71509       0.302782       0.202932                 NaN            NaN
  1384.62        500.000        11.6848                 NaN   54.2057       0.762881       0.518595        23.6917        2.62807        4.92999        1.57823                 NaN            NaN
  1381.41        500.000        11.6844                 NaN   54.2058       0.762892       0.518612        23.6918        2.62808        4.93000        1.57833                 NaN            NaN
  1378.21        500.000        11.6841                 NaN   54.2059       0.762903       0.518628        23.6919        2.62810        4.93001        1.57843                 NaN            NaN
  1375.00        500.000        11.6837                 NaN   54.2060       0.762915       0.518644        23.6920        2.62812        4.93003        1.57853                 NaN            NaN
  1371.79        500.000        11.6834                 NaN   54.2061       0.762926       0.518660        23.6921        2.62814        4.93004        1.57863                 NaN            NaN
  1368.59        500.000        11.6830                 NaN   54.2062       0.762937       0.518677        23.6922        2.62816        4.93005        1.57873                 NaN            NaN
  1365.38        500.000        11.6827                 NaN   54.2063       0.762948       0.518693        23.6923        2.62818        4.93006        1.57883                 NaN            NaN
  1362.18        500.000        11.6824                 NaN   54.2064       0.762959       0.518709        23.6924        2.62820        4.93007        1.57893                 NaN            NaN
  1358.97        500.000        9.26812                 NaN   54.3748       0.764605       0.560020        22.9857        5.57993        4.00967        2.45717                 NaN            NaN
  1355.77        500.000        9.26790                 NaN   54.3748       0.764614       0.560036        22.9858        5.57993        4.00969        2.45732                 NaN            NaN
  1352.56        500.000        9.26769                 NaN   54.3747       0.764623       0.560052        22.9858        5.57993        4.00971        2.45747                 NaN            NaN
  1349.36        500.000        9.26747                 NaN   54.3747       0.764633       0.560068        22.9859        5.57993        4.00973        2.45762                 NaN            NaN
  1346.15        500.000        9.26725                 NaN   54.3747       0.764642       0.560085        22.9859        5.57994        4.00975        2.45777                 NaN            NaN
  1342.95        500.000        9.26704                 NaN   54.3746       0.764651       0.560101        22.9860        5.57994        4.00977        2.45792                 NaN            NaN
  1339.74        500.000        9.26682                 NaN   54.3746       0.764660       0.560117        22.9860        5.57994        4.00979        2.45807                 NaN            NaN
