|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.5/YM20/YM20_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1357.67        2500.00                 NaN   99.1495                 NaN  0.124581                 NaN  0.200200       0.267691       0.258029                 NaN            NaN            NaN            NaN
  1356.22        2500.00                 NaN   99.1612                 NaN  0.121344                 NaN  0.263066       0.200681       0.253673                 NaN            NaN            NaN            NaN
  1354.77        2500.00                 NaN   99.1691                 NaN  0.121541                 NaN  0.196061       0.261850       0.251483                 NaN            NaN            NaN            NaN
  1353.31        2500.00                 NaN   99.1786                 NaN  0.119703                 NaN  0.258092       0.195310       0.248265                 NaN            NaN            NaN            NaN
  1351.86        2500.00                 NaN   99.1867                 NaN  0.119182                 NaN  0.192479       0.255899       0.245720                 NaN            NaN            NaN            NaN
  1350.40        2500.00                 NaN   99.1964                 NaN  0.117510                 NaN  0.253338       0.190375       0.242370                 NaN            NaN            NaN            NaN
  1348.95        2500.00                 NaN   99.2047                 NaN  0.116053                 NaN  0.189222       0.250299       0.239709                 NaN            NaN            NaN            NaN
  1347.50        2500.00                 NaN   99.2135                 NaN  0.115093                 NaN  0.247633       0.186865       0.236907                 NaN            NaN            NaN            NaN
  1346.04        2500.00                 NaN   99.2218                 NaN  0.113473                 NaN  0.185883       0.244748       0.234132                 NaN            NaN            NaN            NaN
  1344.59        2500.00                 NaN   99.2300                 NaN  0.112157                 NaN  0.184359       0.242075       0.231438                 NaN            NaN            NaN            NaN
  1343.13        2500.00                 NaN   99.2377                 NaN  0.110852                 NaN  0.182930       0.239657       0.228825                 NaN            NaN            NaN            NaN
  1341.68        2500.00                 NaN   99.2456                 NaN  0.109554                 NaN  0.237011       0.181597       0.226247                 NaN            NaN            NaN            NaN
  1340.23        2500.00                 NaN   99.2535                 NaN  0.108100                 NaN  0.181048       0.233664       0.223673                 NaN            NaN            NaN            NaN
  1338.77        2500.00                 NaN   99.2609                 NaN  0.106584                 NaN  0.232083       0.179369       0.221071                 NaN            NaN            NaN            NaN
  1337.32        2500.00                 NaN   99.2686                 NaN  0.105143                 NaN  0.178397       0.229306       0.218576                 NaN            NaN            NaN            NaN
  1335.86        2500.00                 NaN   99.2760                 NaN  0.106532                 NaN  0.228340       0.172729       0.216435                 NaN            NaN            NaN            NaN
  1334.41        2500.00                 NaN   99.2830                 NaN  0.994988E-001            NaN  0.181355       0.222731       0.213434                 NaN            NaN            NaN            NaN
  1332.96        2500.00                 NaN   99.2899                 NaN  0.101218                 NaN  0.222514       0.174861       0.211473                 NaN            NaN            NaN            NaN
  1331.50        2500.00                 NaN   99.2975                 NaN  0.989381E-001            NaN  0.175703       0.219016       0.208806                 NaN            NaN            NaN            NaN
  1330.05        2500.00                 NaN   99.3038                 NaN  0.976117E-001            NaN  0.216920       0.174962       0.206753                 NaN            NaN            NaN            NaN
  1328.59        2500.00                 NaN   99.3098                 NaN  0.955022E-001            NaN  0.177063       0.212644       0.204989                 NaN            NaN            NaN            NaN
  1327.14        2500.00                 NaN   99.3187                 NaN  0.954223E-001            NaN  0.171150       0.213087       0.201660                 NaN            NaN            NaN            NaN
  1325.69        2500.00                 NaN   99.3241                 NaN  0.925438E-001            NaN  0.209049       0.174477       0.199806                 NaN            NaN            NaN            NaN
  1324.23        2500.00                 NaN   99.3304                 NaN  0.914564E-001            NaN  0.206739       0.173586       0.197824                 NaN            NaN            NaN            NaN
  1322.78        2500.00                 NaN   99.3362                 NaN  0.908004E-001            NaN  0.205947       0.171102       0.195968                 NaN            NaN            NaN            NaN
  1321.33        2500.00                 NaN   99.3427                 NaN  0.869503E-001            NaN  0.201728       0.175320       0.193321                 NaN            NaN            NaN            NaN
  1319.87        2500.00                 NaN   99.3492                 NaN  0.864576E-001            NaN  0.173632       0.199317       0.191418                 NaN            NaN            NaN            NaN
  1318.42        2500.00                 NaN   99.3547                 NaN  0.848576E-001            NaN  0.173606       0.197337       0.189510                 NaN            NaN            NaN            NaN
  1316.96        2500.00                 NaN   99.1024                 NaN  0.108650                 NaN  0.233521       0.176630       0.218542       0.160274                 NaN            NaN            NaN
  1315.51        2500.00                 NaN   79.7863                 NaN   2.02595                 NaN   3.17734       0.308228        2.53463        12.1675                 NaN            NaN            NaN
  1314.06        2500.00                 NaN   82.4137                 NaN   1.82198                 NaN  0.765244E-001   2.90717        2.21476        10.5659                 NaN            NaN            NaN
  1312.60        2500.00                 NaN   84.4448                 NaN   1.62190                 NaN   2.65318                 NaN   1.96740        9.31275                 NaN            NaN            NaN
  1311.15        2500.00                 NaN   86.1070                 NaN   1.44650                 NaN   2.39623                 NaN   1.76440        8.28585                 NaN            NaN            NaN
  1309.69        2500.00                 NaN   87.4873                 NaN   1.29958                 NaN   2.18471                 NaN   1.59568        7.43275                 NaN            NaN            NaN
  1308.24        2500.00                 NaN   88.6712                 NaN   1.18176                 NaN   1.99058                 NaN   1.45065        6.70576                 NaN            NaN            NaN
  1306.79        2500.00                 NaN   89.6658                 NaN   1.08206                 NaN   1.82803                 NaN   1.32837        6.09576                 NaN            NaN            NaN
  1305.33        2500.00                 NaN   90.5170                 NaN  0.994415                 NaN   1.69309                 NaN   1.22417        5.57134                 NaN            NaN            NaN
  1303.88        2500.00                 NaN   91.2937                 NaN  0.922728                 NaN   1.55605                 NaN   1.12808        5.09941                 NaN            NaN            NaN
  1302.42        2500.00                 NaN   91.9474                 NaN  0.856343                 NaN   1.45062                 NaN   1.04772        4.69789                 NaN            NaN            NaN
  1300.97        2500.00                 NaN   92.5369                 NaN  0.801077                 NaN   1.34847                 NaN  0.974585        4.33900                 NaN            NaN            NaN
  1299.52        2500.00                 NaN   93.0229                 NaN  0.758886                 NaN   1.25872                 NaN  0.914596        4.04486                 NaN            NaN            NaN
  1298.06        2500.00                 NaN   93.5456                 NaN  0.702491                 NaN   1.18111                 NaN  0.849163        3.72165                 NaN            NaN            NaN
  1296.61        2500.00                 NaN   93.9286                 NaN  0.662845                 NaN   1.11937                 NaN  0.802168        3.48700                 NaN            NaN            NaN
  1295.15        2500.00                 NaN   94.2980                 NaN  0.626105                 NaN   1.05963                 NaN  0.756289        3.26001                 NaN            NaN            NaN
  1293.70        2500.00                 NaN   90.5969                 NaN  0.806242                 NaN   1.64113                 NaN   1.20700        5.35262       0.396124                 NaN            NaN
  1292.25        2500.00                 NaN   91.2908                 NaN  0.758094                 NaN   1.50572                 NaN   1.11673        4.94733       0.381374                 NaN            NaN
  1290.79        2500.00                 NaN   92.1075                 NaN  0.700130                 NaN   1.36202                 NaN   1.01293        4.47130       0.346159                 NaN            NaN
  1289.34        2500.00                 NaN   92.7983                 NaN  0.649174                 NaN   1.24310                 NaN  0.925497        4.06774       0.316172                 NaN            NaN
  1287.88        2500.00                 NaN   93.3074                 NaN  0.610986                 NaN   1.15175                 NaN  0.860777        3.77428       0.294859                 NaN            NaN
  1286.43        2500.00                 NaN   89.6493                 NaN  0.978648                 NaN   1.86865                 NaN   1.41832        5.58168       0.503371                 NaN            NaN
