|6.6.6
Archiving\03_Data\eq/QFM_m1.5/GRV/GRV_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)       
  1932.69        2500.00        99.3191       0.680870                 NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.3191       0.680944                 NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.3190       0.681017                 NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.3189       0.681091                 NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.3188       0.681164                 NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.3188       0.681238                 NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.3187       0.681311                 NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.3186       0.681385                 NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.3185       0.681459                 NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.3185       0.681533                 NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.3184       0.681606                 NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.3183       0.681680                 NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.3182       0.681754                 NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.3182       0.681828                 NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.3181       0.681902                 NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.3180       0.681976                 NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.3180       0.682050                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.3179       0.682124                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.3178       0.682198                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.3177       0.682272                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.3177       0.682346                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.3176       0.682420                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.3175       0.682495                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.3174       0.682569                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.3174       0.682643                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.3173       0.682717                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.3172       0.682792                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.3171       0.682866                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.3171       0.682941                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.3170       0.683015                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.3169       0.683090                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.3168       0.683164                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.3168       0.683239                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.3160       0.683314       0.690663E-003            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.3018       0.683408       0.147647E-001            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.2877       0.683501       0.288427E-001            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.2741       0.683593       0.423124E-001            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.2605       0.683686       0.557859E-001            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.2470       0.683778       0.692630E-001            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.2334       0.683871       0.827439E-001            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.2198       0.683963       0.962286E-001            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.2062       0.684056       0.109717                 NaN            NaN            NaN            NaN
  1798.08        2500.00        99.1926       0.684148       0.123209                 NaN            NaN            NaN            NaN
  1794.87        2500.00        99.1791       0.684241       0.136705                 NaN            NaN            NaN            NaN
  1791.67        2500.00        99.1664       0.684332       0.149272                 NaN            NaN            NaN            NaN
  1788.46        2500.00        99.1537       0.684423       0.161843                 NaN            NaN            NaN            NaN
  1785.26        2500.00        99.1411       0.684514       0.174418                 NaN            NaN            NaN            NaN
  1782.05        2500.00        99.1284       0.684605       0.186995                 NaN            NaN            NaN            NaN
  1778.85        2500.00        99.1157       0.684696       0.199577                 NaN            NaN            NaN            NaN
  1775.64        2500.00        99.1031       0.684787       0.212161                 NaN            NaN            NaN            NaN
  1772.44        2500.00        99.0904       0.684879       0.224749                 NaN            NaN            NaN            NaN
  1769.23        2500.00        99.0777       0.684970       0.237341                 NaN            NaN            NaN            NaN
  1766.03        2500.00        99.0655       0.685060       0.249434                 NaN            NaN            NaN            NaN
  1762.82        2500.00        98.3970       0.685388       0.261275       0.656292                 NaN            NaN            NaN
  1759.62        2500.00        97.6422       0.685745       0.272823        1.39927                 NaN            NaN            NaN
  1756.41        2500.00        96.8865       0.686100       0.284382        2.14299                 NaN            NaN            NaN
  1753.21        2500.00        96.1248       0.686455       0.295630        2.89309                 NaN            NaN            NaN
  1750.00        2500.00        95.3624       0.686809       0.306889        3.64393                 NaN            NaN            NaN
  1746.79        2500.00        94.5992       0.687161       0.318159        4.39550                 NaN            NaN            NaN
  1743.59        2500.00        93.8352       0.687511       0.329439        5.14781                 NaN            NaN            NaN
  1740.38        2500.00        93.0666       0.687861       0.340055        5.90550                 NaN            NaN            NaN
  1737.18        2500.00        92.2972       0.688209       0.350681        6.66392                 NaN            NaN            NaN
  1733.97        2500.00        91.5271       0.688555       0.361316        7.42306                 NaN            NaN            NaN
  1730.77        2500.00        90.7562       0.688899       0.371961        8.18290                 NaN            NaN            NaN
  1727.56        2500.00        89.9847       0.689240       0.382615        8.94345                 NaN            NaN            NaN
  1724.36        2500.00        89.2124       0.689580       0.393278        9.70470                 NaN            NaN            NaN
  1721.15        2500.00        88.4395       0.689917       0.403950        10.4666                 NaN            NaN            NaN
  1717.95        2500.00        87.6659       0.690252       0.414631        11.2292                 NaN            NaN            NaN
  1714.74        2500.00        86.9017       0.690582       0.424425        11.9832                 NaN            NaN            NaN
  1711.54        2500.00        86.1370       0.690910       0.434227        12.7379                 NaN            NaN            NaN
  1708.33        2500.00        85.3715       0.691235       0.444037        13.4932                 NaN            NaN            NaN
  1705.13        2500.00        84.6055       0.691558       0.453854        14.2491                 NaN            NaN            NaN
  1701.92        2500.00        83.8388       0.691879       0.463678        15.0057                 NaN            NaN            NaN
  1698.72        2500.00        83.0714       0.692197       0.473510        15.7629                 NaN            NaN            NaN
  1695.51        2500.00        82.3035       0.692513       0.483350        16.5206                 NaN            NaN            NaN
  1692.31        2500.00        81.5349       0.692826       0.493196        17.2790                 NaN            NaN            NaN
  1689.10        2500.00        80.7889       0.693129       0.502412        18.0155                 NaN            NaN            NaN
  1685.90        2500.00        80.0424       0.693430       0.511635        18.7526                 NaN            NaN            NaN
  1682.69        2500.00        79.2953       0.693728       0.520864        19.4902                 NaN            NaN            NaN
  1679.49        2500.00        78.5476       0.694023       0.530099        20.2283                 NaN            NaN            NaN
  1676.28        2500.00        77.8161       0.694310       0.538976        20.9506                 NaN            NaN            NaN
  1673.08        2500.00        77.0842       0.694595       0.547859        21.6734                 NaN            NaN            NaN
  1669.87        2500.00        76.3702       0.694863       0.556817        22.3781                 NaN            NaN            NaN
  1666.67        2500.00        74.3754       0.696354       0.564713        22.7476        1.61597                 NaN            NaN
  1663.46        2500.00        72.5462       0.697781       0.569707        22.9780        3.20834                 NaN            NaN
  1660.26        2500.00        70.7097       0.699211       0.574720        23.2092        4.80718                 NaN            NaN
  1657.05        2500.00        68.8658       0.700645       0.579751        23.4413        6.41252                 NaN            NaN
  1653.85        2500.00        67.0144       0.702083       0.584802        23.6743        8.02438                 NaN            NaN
  1650.64        2500.00        65.1556       0.703525       0.589871        23.9082        9.64278                 NaN            NaN
  1647.44        2500.00        63.2893       0.704970       0.594960        24.1430        11.2678                 NaN            NaN
  1644.23        2500.00        61.4156       0.706420       0.600067        24.3786        12.8993                 NaN            NaN
  1641.03        2500.00        59.5342       0.707872       0.605194        24.6151        14.5375                 NaN            NaN
  1637.82        2500.00        58.1444       0.708983       0.606074        24.7683        15.7723                 NaN            NaN
  1634.62        2500.00        56.7502       0.710097       0.606956        24.9219        17.0108                 NaN            NaN
  1631.41        2500.00        55.3519       0.711212       0.607839        25.0759        18.2532                 NaN            NaN
  1628.21        2500.00        53.9493       0.712329       0.608724        25.2303        19.4994                 NaN            NaN
  1625.00        2500.00        52.5424       0.713448       0.609610        25.3852        20.7494                 NaN            NaN
  1621.79        2500.00        51.1313       0.714569       0.610497        25.5404        22.0032                 NaN            NaN
  1618.59        2500.00        49.7158       0.715691       0.611386        25.6962        23.2609                 NaN            NaN
  1615.38        2500.00        48.2961       0.716816       0.612277        25.8523        24.5225                 NaN            NaN
  1612.18        2500.00        47.1498       0.717755       0.609351        25.9623        25.5609                 NaN            NaN
  1608.97        2500.00        46.0005       0.718696       0.606416        26.0725        26.6019                 NaN            NaN
  1605.77        2500.00        44.8484       0.719638       0.603472        26.1830        27.6455                 NaN            NaN
  1602.56        2500.00        43.6934       0.720581       0.600520        26.2937        28.6918                 NaN            NaN
  1599.36        2500.00        42.5355       0.721525       0.597559        26.4047        29.7407                 NaN            NaN
  1596.15        2500.00        41.3747       0.722471       0.594590        26.5159        30.7923                 NaN            NaN
  1592.95        2500.00        40.2111       0.723418       0.591611        26.6273        31.8466                 NaN            NaN
  1589.74        2500.00        39.0445       0.724366       0.588624        26.7390        32.9035                 NaN            NaN
  1586.54        2500.00        37.9997       0.725238       0.580411        26.8344        33.8603                 NaN            NaN
  1583.33        2500.00        36.9527       0.726112       0.572178        26.9299        34.8192                 NaN            NaN
  1580.13        2500.00        35.9032       0.726986       0.563924        27.0256        35.7803                 NaN            NaN
  1576.92        2500.00        34.8513       0.727862       0.555649        27.1215        36.7437                 NaN            NaN
  1573.72        2500.00        33.7971       0.728739       0.547354        27.2176        37.7092                 NaN            NaN
  1570.51        2500.00        32.7405       0.729617       0.539038        27.3139        38.6770                 NaN            NaN
  1567.31        2500.00        31.6814       0.730496       0.530702        27.4104        39.6470                 NaN            NaN
  1564.10        2500.00        30.6200       0.731376       0.522344        27.5070        40.6192                 NaN            NaN
  1560.90        2500.00        29.4159       0.732384       0.518058        27.6083        40.6608        1.06452                 NaN
  1557.69        2500.00        28.0646       0.733523       0.520061        27.7160        39.9714        2.99439                 NaN
  1554.49        2500.00        26.6784       0.734705       0.519812        27.8366        39.4295        4.80089                 NaN
  1551.28        2500.00        25.2880       0.735890       0.519562        27.9575        38.8858        6.61317                 NaN
  1548.08        2500.00        23.9075       0.737084       0.517098        28.0824        38.5174        8.23853                 NaN
  1544.87        2500.00        22.4034       0.738415       0.501661        28.2537        39.0232        8.18468       0.894949     
  1541.67        2500.00        22.4022       0.738437       0.501679        28.2542        39.0238        8.18482       0.894963     
  1538.46        2500.00        19.5621       0.740967       0.459079        28.5927        40.7203        3.67139        6.25350     
  1535.26        2500.00        19.5609       0.740988       0.459094        28.5931        40.7209        3.67144        6.25359     
  1532.05        2500.00        19.5598       0.741008       0.459110        28.5935        40.7214        3.67149        6.25368     
  1528.85        2500.00        19.5586       0.741029       0.459126        28.5939        40.7220        3.67153        6.25377     
  1525.64        2500.00        19.5575       0.741049       0.459142        28.5943        40.7226        3.67158        6.25386     
  1522.44        2500.00        19.5563       0.741070       0.459158        28.5947        40.7232        3.67163        6.25395     
  1519.23        2500.00        19.5552       0.741090       0.459174        28.5951        40.7238        3.67167        6.25404     
  1516.03        2500.00        19.5540       0.741110       0.459189        28.5955        40.7244        3.67172        6.25413     
  1512.82        2500.00        11.3897       0.748475       0.361161        29.3698        42.0778        9.54150        6.51167     
  1509.62        2500.00        11.3890       0.748491       0.361172        29.3700        42.0781        9.54156        6.51172     
  1506.41        2500.00        11.3883       0.748506       0.361183        29.3702        42.0784        9.54162        6.51178     
  1503.21        2500.00        11.3877       0.748522       0.361193        29.3704        42.0788        9.54168        6.51183     
  1500.00        2500.00        11.3870       0.748537       0.361204        29.3706        42.0791        9.54174        6.51189     
  1496.79        2500.00        11.3863       0.748553       0.361214        29.3708        42.0794        9.54180        6.51194     
  1493.59        2500.00        11.3856       0.748568       0.361225        29.3710        42.0798        9.54186        6.51200     
  1490.38        2500.00        11.3849       0.748583       0.361236        29.3712        42.0801        9.54192        6.51206     
  1487.18        2500.00        6.51006       0.753275       0.313662        29.6152        41.9489        12.7418        8.11710     
  1483.97        2500.00        6.50971       0.753287       0.313671        29.6153        41.9491        12.7418        8.11715     
  1480.77        2500.00        6.50935       0.753299       0.313679        29.6153        41.9493        12.7419        8.11719     
  1477.56        2500.00        6.50899       0.753312       0.313687        29.6154        41.9495        12.7419        8.11723     
  1474.36        2500.00        6.50864       0.753324       0.313696        29.6155        41.9496        12.7419        8.11728     
  1471.15        2500.00        6.50828       0.753336       0.313704        29.6156        41.9498        12.7420        8.11732     
  1467.95        2500.00        6.50792       0.753348       0.313712        29.6157        41.9500        12.7420        8.11736     
  1464.74        2500.00        6.50756       0.753360       0.313721        29.6158        41.9502        12.7420        8.11741     
  1461.54        2500.00        3.57424       0.756488       0.287096        29.6242        42.2933        14.9084        8.55633     
  1458.33        2500.00        3.57408       0.756499       0.287104        29.6242        42.2934        14.9084        8.55637     
  1455.13        2500.00        3.57391       0.756509       0.287111        29.6242        42.2935        14.9084        8.55640     
  1451.92        2500.00        3.57374       0.756520       0.287118        29.6242        42.2936        14.9084        8.55643     
  1448.72        2500.00        3.57357       0.756530       0.287126        29.6242        42.2937        14.9084        8.55646     
  1445.51        2500.00        3.57340       0.756540       0.287133        29.6242        42.2938        14.9084        8.55650     
  1442.31        2500.00        3.57323       0.756551       0.287140        29.6242        42.2939        14.9084        8.55653     
  1439.10        2500.00        3.57306       0.756561       0.287148        29.6242        42.2940        14.9084        8.55656     
  1435.90        2500.00        1.66569       0.758862       0.281017        29.5184        42.7765        16.4892        8.51028     
  1432.69        2500.00        1.66563       0.758871       0.281024        29.5184        42.7766        16.4892        8.51031     
  1429.49        2500.00        1.66556       0.758880       0.281031        29.5184        42.7766        16.4892        8.51033     
  1426.28        2500.00        1.66550       0.758890       0.281038        29.5184        42.7767        16.4892        8.51036     
  1423.08        2500.00        1.66543       0.758899       0.281045        29.5183        42.7767        16.4892        8.51039     
  1419.87        2500.00        1.66537       0.758908       0.281052        29.5183        42.7768        16.4892        8.51041     
  1416.67        2500.00        1.66530       0.758917       0.281059        29.5183        42.7768        16.4892        8.51044     
  1413.46        2500.00        1.66523       0.758926       0.281066        29.5182        42.7769        16.4892        8.51047     
  1410.26        2500.00       0.270127       0.760827       0.292093        29.3502        43.2618        17.7106        8.35443     
  1407.05        2500.00       0.121805       0.761043       0.296399        29.3205        43.3201        17.8410        8.33920     
  1403.85        2500.00                 NaN  0.761231       0.299221        29.2998        43.3814        17.9458        8.31257     
  1400.64        2500.00                 NaN  0.761239       0.299229        29.2997        43.3814        17.9458        8.31260     
  1397.44        2500.00                 NaN  0.761265       0.306209        29.2963        43.5148        17.9836        8.13781     
  1394.23        2500.00                 NaN  0.761273       0.306217        29.2962        43.5149        17.9836        8.13783     
  1391.03        2500.00                 NaN  0.761281       0.306225        29.2961        43.5149        17.9836        8.13785     
  1387.82        2500.00                 NaN  0.761290       0.306232        29.2961        43.5150        17.9836        8.13788     
  1384.62        2500.00                 NaN  0.761333       0.321625        29.2880        43.7595        18.0450        7.82454     
  1381.41        2500.00                 NaN  0.761341       0.321633        29.2879        43.7595        18.0450        7.82456     
  1378.21        2500.00                 NaN  0.761349       0.321641        29.2879        43.7596        18.0450        7.82459     
  1375.00        2500.00                 NaN  0.761357       0.321649        29.2878        43.7596        18.0450        7.82461     
  1371.79        2500.00                 NaN  0.761365       0.321657        29.2877        43.7596        18.0450        7.82463     
  1368.59        2500.00                 NaN  0.761373       0.321665        29.2877        43.7597        18.0449        7.82466     
  1365.38        2500.00                 NaN  0.761381       0.321673        29.2876        43.7597        18.0449        7.82468     
  1362.18        2500.00                 NaN  0.761389       0.321681        29.2875        43.7598        18.0449        7.82471     
  1358.97        2500.00                 NaN  0.761468       0.355692        29.2685        44.1754        18.1593        7.27966     
  1355.77        2500.00                 NaN  0.761476       0.355700        29.2685        44.1754        18.1592        7.27968     
  1352.56        2500.00                 NaN  0.761484       0.355709        29.2684        44.1755        18.1592        7.27971     
  1349.36        2500.00                 NaN  0.761491       0.355718        29.2683        44.1755        18.1592        7.27973     
  1346.15        2500.00                 NaN  0.761499       0.355726        29.2683        44.1756        18.1592        7.27976     
  1342.95        2500.00                 NaN  0.761507       0.355735        29.2682        44.1756        18.1592        7.27978     
  1339.74        2500.00                 NaN  0.761515       0.355744        29.2681        44.1757        18.1591        7.27981     
  1336.54        2500.00                 NaN  0.761523       0.355752        29.2681        44.1757        18.1591        7.27983     
  1333.33        2500.00                 NaN  0.761602       0.394995        29.2443        44.5266        18.2536        6.81895     
  1330.13        2500.00                 NaN  0.761610       0.395004        29.2442        44.5266        18.2535        6.81898     
  1326.92        2500.00                 NaN  0.761617       0.395014        29.2441        44.5267        18.2535        6.81901     
  1323.72        2500.00                 NaN  0.761625       0.395024        29.2441        44.5267        18.2535        6.81903     
  1320.51        2500.00                 NaN  0.761633       0.395033        29.2440        44.5268        18.2535        6.81906     
  1317.31        2500.00                 NaN  0.761640       0.395043        29.2439        44.5269        18.2535        6.81908     
  1314.10        2500.00                 NaN  0.761648       0.395052        29.2438        44.5269        18.2534        6.81911     
  1310.90        2500.00                 NaN  0.761655       0.395062        29.2438        44.5270        18.2534        6.81914     
  1307.69        2500.00                 NaN  0.761735       0.437704        29.2169        44.8166        18.3478        6.41922     
  1304.49        2500.00                 NaN  0.761742       0.437714        29.2169        44.8167        18.3478        6.41924     
  1301.28        2500.00                 NaN  0.761750       0.437725        29.2168        44.8167        18.3477        6.41927     
  1298.08        2500.00                 NaN  0.761757       0.437735        29.2167        44.8168        18.3477        6.41929     
  1294.87        2500.00                 NaN  0.761765       0.437746        29.2166        44.8169        18.3477        6.41932     
  1291.67        2500.00                 NaN  0.761772       0.437756        29.2165        44.8169        18.3477        6.41935     
  1288.46        2500.00                 NaN  0.761779       0.437767        29.2165        44.8170        18.3476        6.41937     
  1285.26        2500.00                 NaN  0.761786       0.437777        29.2164        44.8171        18.3476        6.41940     
  1282.05        2500.00                 NaN  0.761865       0.485849        29.1834        45.0502        6.08989        18.4288     
  1278.85        2500.00                 NaN  0.761872       0.485861        29.1833        45.0503        6.08992        18.4287     
  1275.64        2500.00                 NaN  0.761879       0.485872        29.1832        45.0504        6.08994        18.4287     
  1272.44        2500.00                 NaN  0.761887       0.485884        29.1831        45.0504        6.08997        18.4287     
  1269.23        2500.00                 NaN  0.761894       0.485896        29.1831        45.0505        6.09000        18.4287     
  1266.03        2500.00                 NaN  0.761901       0.485907        29.1830        45.0506        6.09002        18.4286     
  1262.82        2500.00                 NaN  0.761908       0.485919        29.1829        45.0506        6.09005        18.4286     
  1259.62        2500.00                 NaN  0.761915       0.485930        29.1828        45.0507        6.09008        18.4286     
  1256.41        2500.00                 NaN  0.761989       0.537822        29.1435        45.2561        18.4996        5.80098     
  1253.21        2500.00                 NaN  0.761996       0.537835        29.1434        45.2561        18.4996        5.80101     
  1250.00        2500.00                 NaN  0.762003       0.537847        29.1433        45.2562        18.4996        5.80104     
  1246.79        2500.00                 NaN  0.762009       0.537860        29.1433        45.2563        18.4995        5.80106     
  1243.59        2500.00                 NaN  0.762016       0.537873        29.1432        45.2564        18.4995        5.80109     
  1240.38        2500.00                 NaN  0.762023       0.537886        29.1431        45.2564        18.4995        5.80112     
  1237.18        2500.00                 NaN  0.762030       0.537899        29.1430        45.2565        18.4994        5.80115     
  1233.97        2500.00                 NaN  0.762037       0.537911        29.1429        45.2566        18.4994        5.80117     
  1230.77        2500.00                 NaN  0.762120       0.592331        29.1055        45.4359        18.5726        5.53154     
  1227.56        2500.00                 NaN  0.762126       0.592345        29.1054        45.4360        18.5726        5.53156     
  1224.36        2500.00                 NaN  0.762133       0.592359        29.1053        45.4361        18.5725        5.53159     
  1221.15        2500.00                 NaN  0.762140       0.592373        29.1052        45.4361        18.5725        5.53162     
  1217.95        2500.00                 NaN  0.762146       0.592387        29.1051        45.4362        18.5725        5.53165     
  1214.74        2500.00                 NaN  0.762153       0.592401        29.1050        45.4363        18.5724        5.53168     
  1211.54        2500.00                 NaN  0.762159       0.592415        29.1049        45.4364        18.5724        5.53170     
  1208.33        2500.00                 NaN  0.762166       0.592429        29.1048        45.4365        18.5724        5.53173     
  1205.13        2500.00                 NaN  0.762242       0.651339        29.0592        45.5961        18.6307        5.30040     
  1201.92        2500.00                 NaN  0.762248       0.651354        29.0591        45.5962        18.6307        5.30043     
  1198.72        2500.00                 NaN  0.762255       0.651370        29.0590        45.5963        18.6307        5.30046     
  1195.51        2500.00                 NaN  0.762261       0.651385        29.0589        45.5963        18.6306        5.30049     
  1192.31        2500.00                 NaN  0.762267       0.651400        29.0588        45.5964        18.6306        5.30052     
  1189.10        2500.00                 NaN  0.762274       0.651416        29.0587        45.5965        18.6305        5.30055     
  1185.90        2500.00                 NaN  0.762280       0.651431        29.0586        45.5966        18.6305        5.30058     
  1182.69        2500.00                 NaN  0.762286       0.651446        29.0585        45.5967        18.6305        5.30060     
  1179.49        2500.00                 NaN  0.762363       0.713767        29.0099        45.7406        5.08978        18.6835     
  1176.28        2500.00                 NaN  0.762370       0.713784        29.0098        45.7407        5.08981        18.6835     
  1173.08        2500.00                 NaN  0.762376       0.713801        29.0097        45.7408        5.08984        18.6835     
  1169.87        2500.00                 NaN  0.762382       0.713818        29.0096        45.7409        5.08986        18.6834     
  1166.67        2500.00                 NaN  0.762388       0.713834        29.0095        45.7410        5.08989        18.6834     
  1163.46        2500.00                 NaN  0.762394       0.713851        29.0094        45.7411        5.08992        18.6834     
  1160.26        2500.00                 NaN  0.762400       0.713867        29.0093        45.7412        5.08995        18.6833     
  1157.05        2500.00                 NaN  0.762406       0.713884        29.0092        45.7413        5.08998        18.6833     
  1153.85        2500.00                 NaN  0.762482       0.779963        28.9558        45.8691        4.90255        18.7301     
  1150.64        2500.00                 NaN  0.762488       0.779982        28.9557        45.8692        4.90257        18.7301     
  1147.44        2500.00                 NaN  0.762494       0.780000        28.9556        45.8693        4.90260        18.7301     
  1144.23        2500.00                 NaN  0.762499       0.780018        28.9555        45.8694        4.90263        18.7300     
  1141.03        2500.00                 NaN  0.762505       0.780036        28.9554        45.8695        4.90266        18.7300     
  1137.82        2500.00                 NaN  0.762511       0.780054        28.9552        45.8696        4.90269        18.7299     
  1134.62        2500.00                 NaN  0.762517       0.780072        28.9551        45.8697        4.90272        18.7299     
  1131.41        2500.00                 NaN  0.762523       0.780090        28.9550        45.8698        4.90275        18.7299     
  1128.21        2500.00                 NaN  0.762592       0.850112        28.8943        46.0013        18.7683        4.72345     
  1125.00        2500.00                 NaN  0.762598       0.850132        28.8942        46.0014        18.7682        4.72348     
  1121.79        2500.00                 NaN  0.762604       0.850151        28.8941        46.0015        18.7682        4.72351     
  1118.59        2500.00                 NaN  0.762610       0.850171        28.8940        46.0016        18.7681        4.72354     
  1115.38        2500.00                 NaN  0.762615       0.850190        28.8939        46.0017        18.7681        4.72357     
  1112.18        2500.00                 NaN  0.762621       0.850210        28.8937        46.0018        18.7681        4.72360     
  1108.97        2500.00                 NaN  0.762627       0.850229        28.8936        46.0019        18.7680        4.72362     
  1105.77        2500.00                 NaN  0.762632       0.850249        28.8935        46.0020        18.7680        4.72365     
  1102.56        2500.00                 NaN  0.762713       0.923063        28.8354        46.1123        18.8044        4.56214     
  1099.36        2500.00                 NaN  0.762718       0.923084        28.8353        46.1124        18.8044        4.56217     
  1096.15        2500.00                 NaN  0.762724       0.923105        28.8352        46.1125        18.8043        4.56220     
  1092.95        2500.00                 NaN  0.762729       0.923126        28.8351        46.1126        18.8043        4.56223     
  1089.74        2500.00                 NaN  0.762735       0.923147        28.8349        46.1127        18.8042        4.56226     
  1086.54        2500.00                 NaN  0.762740       0.923168        28.8348        46.1128        18.8042        4.56229     
  1083.33        2500.00                 NaN  0.762746       0.923189        28.8347        46.1129        18.8041        4.56232     
  1080.13        2500.00                 NaN  0.762751       0.923210        28.8346        46.1130        18.8041        4.56235     
  1076.92        2500.00                 NaN  0.762826       0.999986        28.7695        46.2265        18.8327        4.40852     
  1073.72        2500.00                 NaN  0.762832        1.00001        28.7694        46.2266        18.8326        4.40855     
  1070.51        2500.00                 NaN  0.762837        1.00003        28.7692        46.2267        18.8326        4.40858     
  1067.31        2500.00                 NaN  0.762842        1.00005        28.7691        46.2268        18.8325        4.40861     
  1064.10        2500.00                 NaN  0.762847        1.00008        28.7690        46.2270        18.8325        4.40864     
  1060.90        2500.00                 NaN  0.762853        1.00010        28.7689        46.2271        18.8324        4.40867     
  1057.69        2500.00                 NaN  0.762858        1.00012        28.7688        46.2272        18.8324        4.40870     
  1054.49        2500.00                 NaN  0.762863        1.00015        28.7686        46.2273        18.8323        4.40873     
  1051.28        2500.00                 NaN  0.762932        1.08136        28.6960        46.3424        18.8490        4.26824     
  1048.08        2500.00                 NaN  0.762937        1.08138        28.6959        46.3426        18.8490        4.26827     
  1044.87        2500.00                 NaN  0.762942        1.08141        28.6958        46.3427        18.8489        4.26830     
  1041.67        2500.00                 NaN  0.762947        1.08143        28.6956        46.3428        18.8489        4.26833     
  1038.46        2500.00                 NaN  0.762952        1.08145        28.6955        46.3429        18.8488        4.26836     
  1035.26        2500.00                 NaN  0.762957        1.08148        28.6954        46.3430        18.8488        4.26839     
