|6.6.6
Archiving\03_Data\Deq/QFM_m0.5/T13/T13_4.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00       0.309895E-003
  1910.26        2500.00       0.715799E-003
  1907.05        2500.00       0.110805E-002
  1903.85        2500.00       0.150020E-002
  1900.64        2500.00       0.189224E-002
  1897.44        2500.00       0.228418E-002
  1894.23        2500.00       0.264811E-002
  1891.03        2500.00       0.301196E-002
  1887.82        2500.00       0.337570E-002
  1884.62        2500.00       0.373935E-002
  1881.41        2500.00       0.410291E-002
  1878.21        2500.00       0.446637E-002
  1875.00        2500.00       0.482973E-002
  1871.79        2500.00       0.519300E-002
  1868.59        2500.00       0.552313E-002
  1865.38        2500.00       0.585317E-002
  1862.18        2500.00       0.618313E-002
  1858.97        2500.00       0.651300E-002
  1855.77        2500.00       0.684279E-002
  1852.56        2500.00       0.717249E-002
  1849.36        2500.00       0.750211E-002
  1846.15        2500.00       0.783164E-002
  1842.95        2500.00       0.813213E-002
  1839.74        2500.00       0.843255E-002
  1836.54        2500.00       0.873289E-002
  1833.33        2500.00       0.903315E-002
  1830.13        2500.00       0.933334E-002
  1826.92        2500.00       0.963346E-002
  1823.72        2500.00       0.993350E-002
  1820.51        2500.00       0.102335E-001
  1817.31        2500.00       0.105082E-001
  1814.10        2500.00       0.107828E-001
  1810.90        2500.00       0.110574E-001
  1807.69        2500.00       0.113319E-001
  1804.49        2500.00       0.116064E-001
  1801.28        2500.00       0.118807E-001
  1798.08        2500.00       0.121550E-001
  1794.87        2500.00       0.124293E-001
  1791.67        2500.00       0.126808E-001
  1788.46        2500.00       0.129322E-001
  1785.26        2500.00       0.131835E-001
  1782.05        2500.00       0.134348E-001
  1778.85        2500.00       0.136860E-001
  1775.64        2500.00       0.139372E-001
  1772.44        2500.00       0.141883E-001
  1769.23        2500.00       0.144394E-001
  1766.03        2500.00       0.146714E-001
  1762.82        2500.00       0.149033E-001
  1759.62        2500.00       0.151352E-001
  1756.41        2500.00       0.153671E-001
  1753.21        2500.00       0.155988E-001
  1750.00        2500.00       0.158306E-001
  1746.79        2500.00       0.160622E-001
  1743.59        2500.00       0.162939E-001
  1740.38        2500.00       0.165067E-001
  1737.18        2500.00       0.167196E-001
  1733.97        2500.00       0.169324E-001
  1730.77        2500.00       0.171451E-001
  1727.56        2500.00       0.173578E-001
  1724.36        2500.00       0.175704E-001
  1721.15        2500.00       0.177830E-001
  1717.95        2500.00       0.179956E-001
  1714.74        2500.00       0.181933E-001
  1711.54        2500.00       0.183910E-001
  1708.33        2500.00       0.185886E-001
  1705.13        2500.00       0.187862E-001
  1701.92        2500.00       0.189838E-001
  1698.72        2500.00       0.191813E-001
  1695.51        2500.00       0.193787E-001
  1692.31        2500.00       0.195761E-001
  1689.10        2500.00       0.197616E-001
  1685.90        2500.00       0.199471E-001
  1682.69        2500.00       0.201325E-001
  1679.49        2500.00       0.203178E-001
  1676.28        2500.00       0.205032E-001
  1673.08        2500.00       0.206884E-001
  1669.87        2500.00       0.208737E-001
  1666.67        2500.00       0.210589E-001
  1663.46        2500.00       0.212375E-001
  1660.26        2500.00       0.214161E-001
  1657.05        2500.00       0.215947E-001
  1653.85        2500.00       0.217732E-001
  1650.64        2500.00       0.219441E-001
  1647.44        2500.00       0.221150E-001
  1644.23        2500.00       0.222913E-001
  1641.03        2500.00       0.222904E-001
  1637.82        2500.00       0.221917E-001
  1634.62        2500.00       0.220931E-001
  1631.41        2500.00       0.219944E-001
  1628.21        2500.00       0.218958E-001
  1625.00        2500.00       0.217973E-001
  1621.79        2500.00       0.216988E-001
  1618.59        2500.00       0.216003E-001
  1615.38        2500.00       0.215018E-001
  1612.18        2500.00       0.213833E-001
  1608.97        2500.00       0.212649E-001
  1605.77        2500.00       0.211465E-001
  1602.56        2500.00       0.210281E-001
  1599.36        2500.00       0.209098E-001
  1596.15        2500.00       0.207915E-001
  1592.95        2500.00       0.206733E-001
  1589.74        2500.00       0.205551E-001
  1586.54        2500.00       0.204166E-001
  1583.33        2500.00       0.202781E-001
  1580.13        2500.00       0.201397E-001
  1576.92        2500.00       0.200013E-001
  1573.72        2500.00       0.198630E-001
  1570.51        2500.00       0.197248E-001
  1567.31        2500.00       0.195865E-001
  1564.10        2500.00       0.194484E-001
  1560.90        2500.00       0.192830E-001
  1557.69        2500.00       0.191176E-001
  1554.49        2500.00       0.189524E-001
  1551.28        2500.00       0.187871E-001
  1548.08        2500.00       0.186220E-001
  1544.87        2500.00       0.184569E-001
  1541.67        2500.00       0.182918E-001
  1538.46        2500.00       0.181268E-001
  1535.26        2500.00       0.179213E-001
  1532.05        2500.00       0.177158E-001
  1528.85        2500.00       0.175104E-001
  1525.64        2500.00       0.173050E-001
  1522.44        2500.00       0.170998E-001
  1519.23        2500.00       0.168946E-001
  1516.03        2500.00       0.166894E-001
  1512.82        2500.00       0.164844E-001
  1509.62        2500.00       0.162371E-001
  1506.41        2500.00       0.159899E-001
  1503.21        2500.00       0.157427E-001
  1500.00        2500.00       0.154957E-001
  1496.79        2500.00       0.152255E-001
  1493.59        2500.00       0.150442E-001
  1490.38        2500.00       0.151509E-001
  1487.18        2500.00       0.152576E-001
  1483.97        2500.00       0.154878E-001
  1480.77        2500.00       0.157179E-001
  1477.56        2500.00       0.159481E-001
  1474.36        2500.00       0.161783E-001
  1471.15        2500.00       0.164085E-001
  1467.95        2500.00       0.166387E-001
  1464.74        2500.00       0.168689E-001
  1461.54        2500.00       0.170992E-001
  1458.33        2500.00       0.174365E-001
  1455.13        2500.00       0.177737E-001
  1451.92        2500.00       0.181266E-001
  1448.72        2500.00       0.185209E-001
  1445.51        2500.00       0.185190E-001
  1442.31        2500.00       0.185170E-001
  1439.10        2500.00       0.185150E-001
  1435.90        2500.00       0.207409E-001
  1432.69        2500.00       0.207387E-001
  1429.49        2500.00       0.207365E-001
  1426.28        2500.00       0.207343E-001
  1423.08        2500.00       0.207321E-001
  1419.87        2500.00       0.207299E-001
  1416.67        2500.00       0.207278E-001
  1413.46        2500.00       0.207256E-001
  1410.26        2500.00       0.247695E-001
  1407.05        2500.00       0.252434E-001
  1403.85        2500.00       0.256118E-001
  1400.64        2500.00       0.256092E-001
  1397.44        2500.00       0.260471E-001
  1394.23        2500.00       0.260444E-001
  1391.03        2500.00       0.260417E-001
  1387.82        2500.00       0.260391E-001
  1384.62        2500.00       0.268832E-001
  1381.41        2500.00       0.268804E-001
  1378.21        2500.00       0.268777E-001
  1375.00        2500.00       0.268749E-001
  1371.79        2500.00       0.268721E-001
  1368.59        2500.00       0.268694E-001
  1365.38        2500.00       0.268666E-001
  1362.18        2500.00       0.268639E-001
  1358.97        2500.00       0.284510E-001
  1355.77        2500.00       0.284481E-001
  1352.56        2500.00       0.284452E-001
  1349.36        2500.00       0.284423E-001
  1346.15        2500.00       0.284394E-001
  1342.95        2500.00       0.284365E-001
  1339.74        2500.00       0.284336E-001
  1336.54        2500.00       0.284307E-001
  1333.33        2500.00       0.299503E-001
  1330.13        2500.00       0.299473E-001
  1326.92        2500.00       0.299442E-001
  1323.72        2500.00       0.299412E-001
  1320.51        2500.00       0.307161E-001
  1317.31        2500.00       0.309005E-001
  1314.10        2500.00       0.310004E-001
  1310.90        2500.00       0.309973E-001
  1307.69        2500.00       0.311755E-001
  1304.49        2500.00       0.311724E-001
  1301.28        2500.00       0.311692E-001
  1298.08        2500.00       0.311661E-001
  1294.87        2500.00       0.311629E-001
  1291.67        2500.00       0.311598E-001
  1288.46        2500.00       0.311566E-001
  1285.26        2500.00       0.311535E-001
  1282.05        2500.00       0.319733E-001
  1278.85        2500.00       0.319701E-001
  1275.64        2500.00       0.319669E-001
  1272.44        2500.00       0.319637E-001
  1269.23        2500.00       0.319605E-001
  1266.03        2500.00       0.319573E-001
  1262.82        2500.00       0.319541E-001
  1259.62        2500.00       0.319509E-001
  1256.41        2500.00       0.328095E-001
  1253.21        2500.00       0.329223E-001
  1250.00        2500.00       0.330297E-001
  1246.79        2500.00       0.330264E-001
