|6.6.6
Archiving\03_Data\eq/QFM_m2.75/NWA1068/NWA1068_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Opx(TH)        ab            
  1875.00        2500.00        99.3460       0.637079       0.169463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.3459       0.637147       0.169466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.3458       0.637214       0.169469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.3458       0.637282       0.169472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.3457       0.637349       0.169476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.3456       0.637417       0.169479E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.3456       0.637485       0.169482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.3455       0.637553       0.169486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.3454       0.637620       0.169489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.3454       0.637688       0.169493E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.3453       0.637756       0.169496E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.3452       0.637824       0.169500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.3452       0.637892       0.169504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.3451       0.637960       0.169507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.3450       0.638028       0.169511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.3450       0.638096       0.169515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.3449       0.638164       0.169518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.3448       0.638232       0.169522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.3447       0.638300       0.169526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.3447       0.638368       0.169530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.3446       0.638436       0.169533E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.3445       0.638505       0.169537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.3445       0.638573       0.169541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.3444       0.638641       0.169545E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.3443       0.638710       0.169549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.3443       0.638778       0.169553E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.3442       0.638846       0.169557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.3441       0.638915       0.169561E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.3441       0.638983       0.169565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.3440       0.639052       0.169569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.3439       0.639120       0.169573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.3439       0.639189       0.169577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.3438       0.639257       0.169582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.3437       0.639326       0.169586E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.3436       0.639394       0.169590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.3436       0.639463       0.169594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.3435       0.639532       0.169599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.3434       0.639600       0.169603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.3434       0.639669       0.169607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.3433       0.639738       0.169612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.3432       0.639807       0.169616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.3432       0.639876       0.169621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        99.3431       0.639944       0.169625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        99.3430       0.640013       0.169629E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        99.3430       0.640082       0.169634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        99.3429       0.640151       0.169638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        99.3428       0.640220       0.169643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        99.3427       0.640289       0.169648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        99.3427       0.640358       0.169652E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        99.3426       0.640427       0.169657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        99.3425       0.640496       0.169662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        99.3425       0.640565       0.169666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        99.3424       0.640634       0.169671E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        99.3423       0.640703       0.169676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        99.3423       0.640772       0.169680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        99.3422       0.640841       0.169685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        99.3410       0.640911       0.169690E-001  0.113256E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        99.3384       0.640984       0.169696E-001  0.359811E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        99.3280       0.641065       0.169704E-001  0.140089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        99.3175       0.641147       0.169713E-001  0.244225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        99.3070       0.641229       0.169721E-001  0.348390E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        99.2965       0.641311       0.169729E-001  0.452583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        99.2862       0.641392       0.169737E-001  0.553871E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        99.2760       0.641474       0.169745E-001  0.655187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        99.2658       0.641555       0.169754E-001  0.756223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.6813       0.641801       0.140880E-001  0.860652E-001  0.576740                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        98.0028       0.642075       0.106618E-001  0.963408E-001   1.24809                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        97.3238       0.642347       0.723320E-002  0.106625        1.91998                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        96.6442       0.642617       0.380221E-002  0.116918        2.59242                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        95.9641       0.642885       0.368864E-003  0.127219        3.26539                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        95.5152       0.643095                 NaN  0.137118        3.70460                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        95.0615       0.643308                 NaN  0.146779        4.14846                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        94.5735       0.643530                 NaN  0.156362        4.62656                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        94.0853       0.643750                 NaN  0.165950        5.10497                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        93.5422       0.643989                 NaN  0.175076        5.63877                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        92.9986       0.644227                 NaN  0.184209        6.17293                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        92.4547       0.644462                 NaN  0.193348        6.70745                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        91.9105       0.644697                 NaN  0.202493        7.24234                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        91.3658       0.644930                 NaN  0.211645        7.77758                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        90.8209       0.645161                 NaN  0.220803        8.31317                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        90.2755       0.645391                 NaN  0.229967        8.84910                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        89.7299       0.645620                 NaN  0.239137        9.38538                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        89.1864       0.645851                 NaN  0.247583        9.92018                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        88.6426       0.646081                 NaN  0.256034        10.4553                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        88.0984       0.646310                 NaN  0.264491        10.9908                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        87.5539       0.646537                 NaN  0.272954        11.5266                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        87.0091       0.646762                 NaN  0.281422        12.0627                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        86.4639       0.646986                 NaN  0.289895        12.5992                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        85.9184       0.647209                 NaN  0.298374        13.1360                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        85.3726       0.647429                 NaN  0.306857        13.6731                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        84.8690       0.647641                 NaN  0.314630        14.1687                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        84.3652       0.647852                 NaN  0.322406        14.6645                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        83.8611       0.648061                 NaN  0.330188        15.1607                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        83.3567       0.648268                 NaN  0.337973        15.6570                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        82.8521       0.648474                 NaN  0.345763        16.1537                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        82.3471       0.648679                 NaN  0.353558        16.6506                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        81.8420       0.648882                 NaN  0.361356        17.1478                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        81.3365       0.649083                 NaN  0.369159        17.6452                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        80.8830       0.649273                 NaN  0.376305        18.0914                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        80.4292       0.649461                 NaN  0.383455        18.5379                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        79.9753       0.649647                 NaN  0.390608        18.9845                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        79.5211       0.649833                 NaN  0.397765        19.4313                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        79.0667       0.650017                 NaN  0.404925        19.8783                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        78.6121       0.650199                 NaN  0.412089        20.3256                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        78.1574       0.650381                 NaN  0.419256        20.7730                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        77.7024       0.650561                 NaN  0.426426        21.2206                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        77.2869       0.650731                 NaN  0.433102        21.6293                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        76.8712       0.650899                 NaN  0.439781        22.0381                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        76.4554       0.651067                 NaN  0.446462        22.4470                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        76.0394       0.651233                 NaN  0.453147        22.8562                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        75.6422       0.651394                 NaN  0.459689        23.2467                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        75.2448       0.651554                 NaN  0.466234        23.6374                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        74.7647       0.651807                 NaN  0.473138        23.9669       0.143470                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        73.5703       0.652805                 NaN  0.484991        23.9082        1.38366                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        72.3202       0.653865                 NaN  0.496127        23.8601        2.66970                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        71.0661       0.654927                 NaN  0.507299        23.8118        3.95990                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        69.8080       0.655991                 NaN  0.518507        23.7633        5.25425                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        68.5459       0.657057                 NaN  0.529751        23.7146        6.55277                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        67.1659       0.658240                 NaN  0.541363        23.6928        7.94175                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        65.6823       0.659511                 NaN  0.552758        23.7199        9.21030       0.175250                 NaN            NaN            NaN            NaN
  1490.38        2500.00        65.6807       0.659549                 NaN  0.552797        23.7209        9.21073       0.175258                 NaN            NaN            NaN            NaN
  1487.18        2500.00        62.2923       0.662386                 NaN  0.573855        24.0233        9.66443        2.78370                 NaN            NaN            NaN            NaN
  1483.97        2500.00        62.2907       0.662423                 NaN  0.573894        24.0243        9.66485        2.78381                 NaN            NaN            NaN            NaN
  1480.77        2500.00        62.2890       0.662459                 NaN  0.573933        24.0254        9.66527        2.78393                 NaN            NaN            NaN            NaN
  1477.56        2500.00        62.2874       0.662496                 NaN  0.573972        24.0264        9.66569        2.78404                 NaN            NaN            NaN            NaN
  1474.36        2500.00        62.2857       0.662533                 NaN  0.574011        24.0275        9.66611        2.78416                 NaN            NaN            NaN            NaN
  1471.15        2500.00        62.2840       0.662570                 NaN  0.574050        24.0285        9.66653        2.78427                 NaN            NaN            NaN            NaN
  1467.95        2500.00        62.2824       0.662607                 NaN  0.574089        24.0296        9.66695        2.78439                 NaN            NaN            NaN            NaN
  1464.74        2500.00        62.2807       0.662644                 NaN  0.574128        24.0306        9.66738        2.78450                 NaN            NaN            NaN            NaN
  1461.54        2500.00        50.3653       0.672684                 NaN  0.665490        24.8397        11.1646        12.2922                 NaN            NaN            NaN            NaN
  1458.33        2500.00        50.3636       0.672714                 NaN  0.665530        24.8406        11.1649        12.2927                 NaN            NaN            NaN            NaN
  1455.13        2500.00        50.3619       0.672745                 NaN  0.665569        24.8414        11.1653        12.2931                 NaN            NaN            NaN            NaN
  1451.92        2500.00        50.3602       0.672775                 NaN  0.665609        24.8422        11.1656        12.2935                 NaN            NaN            NaN            NaN
  1448.72        2500.00        50.3586       0.672805                 NaN  0.665648        24.8431        11.1660        12.2939                 NaN            NaN            NaN            NaN
  1445.51        2500.00        50.3569       0.672836                 NaN  0.665688        24.8439        11.1663        12.2943                 NaN            NaN            NaN            NaN
  1442.31        2500.00        50.3552       0.672866                 NaN  0.665728        24.8447        11.1667        12.2948                 NaN            NaN            NaN            NaN
  1439.10        2500.00        50.3535       0.672897                 NaN  0.665767        24.8456        11.1671        12.2952                 NaN            NaN            NaN            NaN
  1435.90        2500.00        40.4381       0.681545                 NaN  0.785094        25.1903        17.5013        15.4036                 NaN            NaN            NaN            NaN
  1432.69        2500.00        40.4366       0.681570                 NaN  0.785135        25.1909        17.5017        15.4040                 NaN            NaN            NaN            NaN
  1429.49        2500.00        40.4351       0.681594                 NaN  0.785176        25.1915        17.5021        15.4044                 NaN            NaN            NaN            NaN
  1426.28        2500.00        40.4337       0.681619                 NaN  0.785216        25.1922        17.5025        15.4048                 NaN            NaN            NaN            NaN
  1423.08        2500.00        40.4322       0.681643                 NaN  0.785257        25.1928        17.5029        15.4052                 NaN            NaN            NaN            NaN
  1419.87        2500.00        40.4307       0.681667                 NaN  0.785298        25.1934        17.5033        15.4056                 NaN            NaN            NaN            NaN
  1416.67        2500.00        40.4292       0.681692                 NaN  0.785339        25.1940        17.5037        15.4060                 NaN            NaN            NaN            NaN
  1413.46        2500.00        40.4277       0.681716                 NaN  0.785380        25.1946        17.5041        15.4064                 NaN            NaN            NaN            NaN
  1410.26        2500.00        32.1709       0.689254                 NaN  0.954297        25.1984        22.5935        18.3937                 NaN            NaN            NaN            NaN
  1407.05        2500.00        30.6990       0.690220                 NaN  0.963687        25.3378        18.8210        23.0778       0.410503                 NaN            NaN            NaN
  1403.85        2500.00        29.0940       0.691160                 NaN  0.966540        25.5300        23.4811        19.2635       0.973750                 NaN            NaN            NaN
  1400.64        2500.00        29.0929       0.691177                 NaN  0.966581        25.5303        23.4814        19.2638       0.973821                 NaN            NaN            NaN
  1397.44        2500.00        26.2236       0.692850                 NaN  0.972247        25.8657        24.1621        20.0808        2.00270                 NaN            NaN            NaN
  1394.23        2500.00        26.2226       0.692865                 NaN  0.972286        25.8660        24.1623        20.0811        2.00284                 NaN            NaN            NaN
  1391.03        2500.00        26.2216       0.692880                 NaN  0.972325        25.8663        24.1626        20.0814        2.00298                 NaN            NaN            NaN
  1387.82        2500.00        26.2206       0.692895                 NaN  0.972364        25.8666        24.1628        20.0816        2.00313                 NaN            NaN            NaN
  1384.62        2500.00        21.5116       0.695651                 NaN  0.983614        26.3920        21.5243        25.1259        3.76694                 NaN            NaN            NaN
  1381.41        2500.00        21.5108       0.695663                 NaN  0.983648        26.3921        21.5245        25.1261        3.76718                 NaN            NaN            NaN
  1378.21        2500.00        21.5100       0.695675                 NaN  0.983683        26.3923        21.5247        25.1262        3.76743                 NaN            NaN            NaN
  1375.00        2500.00        21.5092       0.695687                 NaN  0.983718        26.3925        21.5249        25.1263        3.76768                 NaN            NaN            NaN
  1371.79        2500.00        21.5084       0.695698                 NaN  0.983753        26.3927        21.5251        25.1265        3.76792                 NaN            NaN            NaN
  1368.59        2500.00        21.5076       0.695710                 NaN  0.983788        26.3928        21.5253        25.1266        3.76817                 NaN            NaN            NaN
  1365.38        2500.00        21.5067       0.695722                 NaN  0.983823        26.3930        21.5255        25.1268        3.76842                 NaN            NaN            NaN
  1362.18        2500.00        21.5059       0.695734                 NaN  0.983857        26.3932        21.5257        25.1269        3.76866                 NaN            NaN            NaN
  1358.97        2500.00        14.6995       0.699806                 NaN   1.00619        27.0660        26.0511        23.9074        6.56987                 NaN            NaN            NaN
  1355.77        2500.00        14.6990       0.699813                 NaN   1.00622        27.0660        26.0511        23.9075        6.57026                 NaN            NaN            NaN
  1352.56        2500.00        14.6985       0.699821                 NaN   1.00625        27.0661        26.0511        23.9076        6.57065                 NaN            NaN            NaN
  1349.36        2500.00        14.6980       0.699828                 NaN   1.00628        27.0661        26.0511        23.9076        6.57104                 NaN            NaN            NaN
  1346.15        2500.00        14.6975       0.699836                 NaN   1.00631        27.0661        26.0511        23.9077        6.57142                 NaN            NaN            NaN
  1342.95        2500.00        14.6970       0.699843                 NaN   1.00634        27.0661        26.0511        23.9078        6.57181                 NaN            NaN            NaN
  1339.74        2500.00        14.6965       0.699851                 NaN   1.00637        27.0661        26.0511        23.9079        6.57220                 NaN            NaN            NaN
  1336.54        2500.00        14.6960       0.699858                 NaN   1.00640        27.0661        26.0511        23.9080        6.57259                 NaN            NaN            NaN
  1333.33        2500.00        9.85685       0.702914                 NaN   1.02654        27.4449        26.2580        25.8959        8.81486                 NaN            NaN            NaN
  1330.13        2500.00        9.85655       0.702919                 NaN   1.02657        27.4448        26.2579        25.8959        8.81534                 NaN            NaN            NaN
  1326.92        2500.00        9.85625       0.702923                 NaN   1.02660        27.4447        26.2578        25.8959        8.81582                 NaN            NaN            NaN
  1323.72        2500.00        9.85595       0.702928                 NaN   1.02662        27.4446        26.2577        25.8959        8.81631                 NaN            NaN            NaN
  1320.51        2500.00        7.87245       0.704265                 NaN   1.03616        27.5609        26.8123        26.2196        9.79428                 NaN            NaN            NaN
  1317.31        2500.00        7.87222       0.704268                 NaN   1.03618        27.5608        26.8122        26.2195        9.79480                 NaN            NaN            NaN
  1314.10        2500.00        6.95873       0.704909                 NaN   1.04041        27.6042        27.2579        26.1803        10.2536                 NaN            NaN            NaN
  1310.90        2500.00                 NaN  0.707760                 NaN   1.05003        28.3965        27.3712        27.0329        11.2101        4.23150                 NaN            NaN
  1307.69        2500.00                 NaN  0.707711                 NaN   1.05162        28.4117        26.9633        27.3862        11.2485        4.23106                 NaN            NaN
  1304.49        2500.00                 NaN  0.707711                 NaN   1.05164        28.4114        26.9630        27.3860        11.2490        4.23112                 NaN            NaN
  1301.28        2500.00                 NaN  0.707712                 NaN   1.05166        28.4112        26.9628        27.3859        11.2496        4.23117                 NaN            NaN
  1298.08        2500.00                 NaN  0.707712                 NaN   1.05168        28.4109        26.9626        27.3858        11.2501        4.23122                 NaN            NaN
