|6.6.6
Archiving\03_Data\fracLP/QFM/GRV/GRV_3.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1892.23        500.000        99.3244       0.675565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3244       0.675622                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3243       0.675679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3243       0.675737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3242       0.675794                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3241       0.675851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3241       0.675907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3240       0.675965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3240       0.676022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3239       0.676079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3239       0.676136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3238       0.676193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3237       0.676250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3237       0.676307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3236       0.676365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3236       0.676422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3235       0.676479                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3235       0.676536                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3234       0.676593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3234       0.676650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3233       0.676707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3232       0.676764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3232       0.676821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3231       0.676878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3231       0.676935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3230       0.676992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3230       0.677049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3229       0.677106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3228       0.677163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3125       0.677234       0.102542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3105       0.677377       0.121507E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.2970       0.677554       0.254088E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3222       0.677780       0.652401E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3118       0.677851       0.103953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3102       0.677994       0.117666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3110       0.678146       0.108717E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3093       0.678293       0.124395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3100       0.678450       0.115951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3100       0.678601       0.113871E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3099       0.678750       0.113780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3078       0.678902       0.132606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3117       0.679061       0.925346E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3097       0.679195       0.111263E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3096       0.679342       0.110426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3095       0.679489       0.109793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3094       0.679635       0.109395E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3093       0.679780       0.108719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3095       0.679925       0.106249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3093       0.680068       0.106495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3078       0.680213       0.120239E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3126       0.680362       0.705366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3071       0.680482       0.124374E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3090       0.680637       0.103621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3090       0.680777       0.102486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3089       0.680917       0.102144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3088       0.681057       0.101470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3088       0.681196       0.100418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3087       0.681334       0.998615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3086       0.681471       0.988549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3086       0.681608       0.982194E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3085       0.681744       0.974755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.1163       0.681957       0.940655E-002  0.192346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4047                 NaN  0.519224E-002  0.590062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4192                 NaN  0.281678E-001  0.552644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4376                 NaN            NaN  0.562368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4228                 NaN  0.234463E-002  0.574839                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4109                 NaN  0.893579E-002  0.580178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4060                 NaN  0.893533E-002  0.585031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4030                 NaN  0.891032E-002  0.588131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3977                 NaN  0.890970E-002  0.593342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3954                 NaN  0.887583E-002  0.595769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3876                 NaN  0.890737E-002  0.603445                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3857                 NaN  0.887396E-002  0.605407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3796                 NaN  0.887127E-002  0.611529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3751                 NaN  0.886891E-002  0.616004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3704                 NaN  0.885768E-002  0.620781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3664                 NaN  0.884775E-002  0.624764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3610                 NaN  0.885547E-002  0.630100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3746                 NaN  0.858639E-002  0.616851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3340                 NaN  0.907868E-002  0.656961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3467                 NaN  0.883382E-002  0.644499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3425                 NaN  0.881920E-002  0.648730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3440                 NaN  0.873465E-002  0.647260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.7882                 NaN  0.277287E-002  0.209011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        98.8719                 NaN  0.148636E-001   1.11322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.0908                 NaN  0.118299E-001  0.897350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.5565                 NaN  0.572672E-002  0.437793                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3170                 NaN  0.878368E-002  0.674241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3124                 NaN  0.878356E-002  0.678803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3104                 NaN  0.876613E-002  0.680816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3082                 NaN  0.874604E-002  0.683016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3017                 NaN  0.875822E-002  0.689543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3023                 NaN  0.871628E-002  0.688951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2956                 NaN  0.874870E-002  0.695603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2860                 NaN  0.882191E-002  0.705172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2999                 NaN  0.860983E-002  0.691511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2872                 NaN  0.874582E-002  0.704103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2851                 NaN  0.872661E-002  0.706198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2900                 NaN  0.862739E-002  0.701341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2822                 NaN  0.869810E-002  0.709095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2796                 NaN  0.870343E-002  0.711744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2839                 NaN  0.861602E-002  0.707489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2793                 NaN  0.864236E-002  0.712040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2788                 NaN  0.863971E-002  0.712549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2747                 NaN  0.865059E-002  0.716599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        98.4512                 NaN  0.182611E-001   1.53059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.9976                 NaN            NaN  0.242647E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3926                 NaN  0.735310E-002  0.600021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2823                 NaN  0.853668E-002  0.709184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        98.6958                 NaN  0.664247E-002  0.403615       0.893965                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        98.0536                 NaN  0.434691E-002  0.456554E-001   1.89637                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        98.0861                 NaN  0.415305E-002  0.406053E-001   1.86917                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.1195                 NaN  0.395977E-002  0.356216E-001   1.84093                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.1506                 NaN  0.372435E-002  0.306711E-001   1.81496                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.1822                 NaN  0.355626E-002  0.258303E-001   1.78841                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.2099                 NaN  0.335300E-002  0.208377E-001   1.76589                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.2387                 NaN  0.316103E-002  0.159987E-001   1.74215                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.2681                 NaN  0.302488E-002  0.117486E-001   1.71714                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.2950                 NaN  0.278039E-002  0.704690E-002   1.69520                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.3194                 NaN  0.260709E-002  0.236852E-002   1.67558                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.3476                 NaN  0.262578E-002  0.312952E-001   1.61847                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.3729                 NaN  0.228930E-002            NaN   1.62483                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.3954                 NaN  0.210971E-002            NaN   1.60250                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.4159                 NaN  0.198065E-002  0.724063E-005   1.58215                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.4397                 NaN  0.176536E-002            NaN   1.55850                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.4607                 NaN  0.167046E-002            NaN   1.53764                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.4831                 NaN  0.150093E-002            NaN   1.51542                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.5012                 NaN  0.134573E-002  0.164858E-004   1.49741                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.5215                 NaN  0.121477E-002            NaN   1.47728                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.5437                 NaN  0.104384E-002            NaN   1.45524                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.5606                 NaN  0.911213E-003            NaN   1.43850                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.5780                 NaN  0.799955E-003            NaN   1.42118                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.5944                 NaN  0.554723E-003  0.765238E-005   1.40500                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.6129                 NaN  0.521358E-003            NaN   1.38658                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.6285                 NaN  0.259169E-003            NaN   1.37127                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.6427                 NaN  0.141873E-003            NaN   1.35717                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.6571                 NaN  0.830654E-004            NaN   1.34285                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.6778                 NaN  0.100559E-002            NaN   1.32124                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.6894                 NaN  0.179033E-002            NaN   1.30880                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.6993                 NaN            NaN            NaN   1.30074                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.7153                 NaN  0.115145E-002            NaN   1.28354                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.7256                 NaN            NaN            NaN   1.27442                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.7375                 NaN            NaN            NaN   1.26253                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.7489                 NaN  0.353665E-004            NaN   1.25111                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.7579                 NaN            NaN            NaN   1.24213                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.7668                 NaN            NaN            NaN   1.23324                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.7772                 NaN            NaN            NaN   1.22276                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.7832                 NaN            NaN            NaN   1.21678                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.7903                 NaN            NaN            NaN   1.20969                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.7999                 NaN            NaN            NaN   1.20014                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.8034                 NaN            NaN            NaN   1.19663                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.3676                 NaN            NaN            NaN  0.574801       0.313896       0.743673                 NaN            NaN            NaN            NaN
  1511.28        500.000        97.2785                 NaN            NaN            NaN  0.770986        1.95050                 NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        97.3474                 NaN            NaN            NaN  0.758626        1.89402                 NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        97.4148                 NaN            NaN            NaN  0.747564        1.83764                 NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        97.4771                 NaN            NaN            NaN  0.732033        1.79086                 NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        97.5416                 NaN  0.137048E-003            NaN  0.715172        1.74310                 NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        97.6000                 NaN  0.174886E-003            NaN  0.698974        1.70089                 NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        97.6560                 NaN  0.333518E-003            NaN  0.682678        1.66097                 NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        97.7137                 NaN  0.640333E-003            NaN  0.660162        1.62548                 NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        97.7658                 NaN  0.207286E-003            NaN  0.648823        1.58513                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        97.8165                 NaN  0.388649E-003            NaN  0.628083        1.55508                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        97.8651                 NaN            NaN            NaN  0.614784        1.52016                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        97.9117                 NaN            NaN            NaN  0.600622        1.48768                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        97.9605                 NaN  0.155136E-002            NaN  0.573658        1.46432                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        97.9995                 NaN            NaN            NaN  0.568720        1.43177                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.0424                 NaN            NaN            NaN  0.549955        1.40762                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.0812                 NaN            NaN            NaN  0.535810        1.38302                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.1213                 NaN            NaN            NaN  0.520165        1.35851                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.1579                 NaN            NaN            NaN  0.509563        1.33251                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.1946                 NaN            NaN            NaN  0.492382        1.31306                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.2292                 NaN            NaN            NaN  0.479454        1.29137                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.2622                 NaN            NaN            NaN  0.464287        1.27352                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.2932                 NaN            NaN            NaN  0.452024        1.25478                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.3247                 NaN            NaN            NaN  0.439177        1.23615                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.3540                 NaN            NaN            NaN  0.427358        1.21861                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.3745                 NaN            NaN            NaN  0.416053        1.20945                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.4096                 NaN            NaN            NaN  0.403200        1.18720                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.4373                 NaN            NaN            NaN  0.391276        1.17139                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.4599                 NaN            NaN            NaN  0.380510        1.15962                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.4854                 NaN            NaN            NaN  0.369041        1.14551                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.5108                 NaN            NaN            NaN  0.358528        1.13069                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.5307                 NaN            NaN            NaN  0.348152        1.12120                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.5507                 NaN            NaN            NaN  0.337875        1.11140                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.5713                 NaN            NaN            NaN  0.327273        1.10145                 NaN            NaN            NaN            NaN            NaN
