|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/GRV/GRV_4.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  1564.10        500.000       0.539771E-004
  1562.69        500.000       0.330923E-005
  1561.27        500.000                 NaN
  1559.86        500.000                 NaN
  1558.44        500.000       0.625904E-006
  1557.03        500.000                 NaN
  1555.62        500.000                 NaN
  1554.20        500.000                 NaN
  1552.79        500.000                 NaN
  1551.38        500.000                 NaN
  1549.96        500.000                 NaN
  1548.55        500.000       0.524506E-004
  1547.13        500.000                 NaN
  1545.72        500.000                 NaN
  1544.31        500.000                 NaN
  1542.89        500.000                 NaN
  1541.48        500.000                 NaN
  1540.07        500.000                 NaN
  1538.65        500.000                 NaN
  1537.24        500.000                 NaN
  1535.82        500.000       0.408736E-004
  1534.41        500.000       0.661259E-004
  1533.00        500.000       0.721125E-004
  1531.58        500.000       0.715891E-004
  1530.17        500.000       0.705678E-004
  1528.76        500.000       0.676657E-004
  1527.34        500.000       0.649650E-004
  1525.93        500.000       0.623322E-004
  1524.51        500.000       0.601106E-004
  1523.10        500.000       0.576646E-004
  1521.69        500.000       0.553782E-004
  1520.27        500.000       0.531876E-004
  1518.86        500.000       0.511123E-004
  1517.45        500.000       0.491586E-004
  1516.03        500.000       0.155371E-004
  1514.62        500.000       0.344838E-005
  1513.20        500.000       0.271605E-005
  1511.79        500.000       0.154754E-005
  1510.38        500.000       0.591344E-006
  1508.96        500.000       0.463487E-005
  1507.55        500.000       0.161450E-004
  1506.13        500.000                 NaN
  1504.72        500.000                 NaN
  1503.31        500.000                 NaN
  1501.89        500.000                 NaN
  1500.48        500.000                 NaN
  1499.07        500.000                 NaN
  1497.65        500.000                 NaN
  1496.24        500.000                 NaN
  1494.82        500.000                 NaN
  1493.41        500.000                 NaN
  1492.00        500.000                 NaN
  1490.58        500.000                 NaN
  1489.17        500.000       0.104372E-004
  1487.76        500.000       0.216637E-004
  1486.34        500.000       0.208287E-004
  1484.93        500.000       0.200234E-004
  1483.51        500.000       0.192372E-004
  1482.10        500.000       0.185082E-004
  1480.69        500.000       0.178023E-004
