T(K)	P(bar)	SiO2	TiO2	Al2O3	Cr2O3	FeO	MnO	MgO	CaO	Na2O	K2O	NiO
  1557.69      500.000     0.317759     0.225367E-02 0.149821E-01 0.120655E-02 0.783943E-01  0.00000     0.147077     0.630383E-01 0.467747E-02 0.106162E-03  0.00000    
  1556.29      500.000     0.317470     0.225366E-02 0.149799E-01 0.120478E-02 0.783190E-01  0.00000     0.146814     0.630287E-01 0.467730E-02 0.106162E-03  0.00000    
  1554.89      500.000     0.312119     0.225342E-02 0.149280E-01 0.116789E-02 0.772013E-01  0.00000     0.142802     0.628052E-01 0.467344E-02 0.106162E-03  0.00000    
  1553.50      500.000     0.309350     0.225329E-02 0.149008E-01 0.114734E-02 0.766200E-01  0.00000     0.140727     0.626874E-01 0.467143E-02 0.106162E-03  0.00000    
  1552.10      500.000     0.306609     0.225315E-02 0.148742E-01 0.112843E-02 0.760378E-01  0.00000     0.138668     0.625695E-01 0.466943E-02 0.106162E-03  0.00000    
  1550.70      500.000     0.303913     0.225303E-02 0.148480E-01 0.111009E-02 0.754717E-01  0.00000     0.136657     0.624495E-01 0.466747E-02 0.106162E-03  0.00000    
  1549.30      500.000     0.301232     0.225287E-02 0.148208E-01 0.108977E-02 0.749035E-01  0.00000     0.134659     0.623298E-01 0.466555E-02 0.106162E-03  0.00000    
  1547.91      500.000     0.298636     0.225274E-02 0.147953E-01 0.107180E-02 0.743550E-01  0.00000     0.132730     0.622098E-01 0.466358E-02 0.106162E-03  0.00000    
  1546.51      500.000     0.296044     0.225261E-02 0.147695E-01 0.105356E-02 0.738045E-01  0.00000     0.130809     0.620878E-01 0.466158E-02 0.106162E-03  0.00000    
  1545.11      500.000     0.293488     0.225247E-02 0.147439E-01 0.103557E-02 0.732606E-01  0.00000     0.128917     0.619654E-01 0.465961E-02 0.106162E-03  0.00000    
  1543.71      500.000     0.290960     0.225233E-02 0.147189E-01 0.101802E-02 0.727215E-01  0.00000     0.127050     0.618420E-01 0.465760E-02 0.106162E-03  0.00000    
  1542.32      500.000     0.288473     0.225220E-02 0.146938E-01 0.100027E-02 0.721886E-01  0.00000     0.125219     0.617178E-01 0.465561E-02 0.106162E-03  0.00000    
  1540.92      500.000     0.286014     0.225205E-02 0.146689E-01 0.982796E-03 0.716625E-01  0.00000     0.123409     0.615923E-01 0.465367E-02 0.106162E-03  0.00000    
  1539.52      500.000     0.285082     0.225205E-02 0.146688E-01 0.981869E-03 0.712167E-01  0.00000     0.121991     0.615923E-01 0.465367E-02 0.106162E-03  0.00000    
