|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.75/Y98/Y98_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        an             O(HP)          ilm            San(TH)        q             
  1170.58        500.000                 NaN   5.74494       0.477982E-001            NaN   6.99826        1.81599       0.453606        43.7171        41.2223     
  1169.48        500.000                 NaN   5.72909       0.646762E-001            NaN   6.99856        1.81548       0.453496        43.7158        41.2229     
  1168.38        500.000                 NaN   5.65334       0.200402                 NaN   7.00373        1.78101       0.451030        43.7014        41.2091     
  1167.28        500.000                 NaN   9.00782                 NaN            NaN   7.30389                 NaN  0.315036        42.9126        40.4606     
  1166.18        500.000                 NaN   7.94785        1.04792       0.559333E-004   7.29559       0.763640E-006  0.318232        42.9293        40.4610     
  1165.08        500.000                 NaN   8.02608       0.971849                 NaN   7.29845       0.774011E-006  0.317584        42.9241        40.4619     
  1163.97        500.000                 NaN   8.14467       0.854583                 NaN   7.30085       0.823082E-006  0.317152        42.9202        40.4625     
  1162.87        500.000                 NaN   9.01957                 NaN            NaN   7.32211                 NaN  0.313676        42.8809        40.4637     
  1161.77        500.000                 NaN   1.01737        7.98945                 NaN   7.30845                 NaN  0.315001        42.9053        40.4645     
  1160.67        500.000                 NaN  0.907172        8.10147                 NaN   7.31116                 NaN  0.314351        42.9005        40.4653     
  1159.57        500.000                 NaN  0.716921        8.29374                 NaN   7.31386                 NaN  0.313707        42.8956        40.4662     
  1158.47        500.000                 NaN   9.02216                 NaN            NaN   7.31575                 NaN  0.311516        42.8809        40.4697     
  1157.37        500.000                 NaN   8.70690       0.307728                 NaN   7.31952       0.280405E-005  0.312470        42.8855        40.4678     
  1156.27        500.000                 NaN   5.77068       0.603908E-003            NaN   6.99618        1.82673       0.454279        43.7147        41.2368     
  1155.17        500.000                 NaN   5.77058       0.535855E-003            NaN   6.99614        1.82671       0.454272        43.7142        41.2375     
  1154.07        500.000                 NaN   8.94453                 NaN            NaN   7.32273       0.460032E-001  0.312908        42.8838        40.4901     
  1152.97        500.000                 NaN   8.82876                 NaN            NaN   7.31583       0.115367       0.316694        42.9028        40.5205     
  1151.87        500.000                 NaN   8.67532                 NaN            NaN   7.30569       0.206773       0.321921        42.9299        40.5604     
  1150.77        500.000                 NaN   1.07972        7.93867                 NaN   7.32702                 NaN  0.311318        42.8689        40.4744     
  1149.67        500.000                 NaN  0.969838        8.05057                 NaN   7.32981                 NaN  0.310676        42.8638        40.4753     
  1148.57        500.000                 NaN   6.12685       0.137294E-002            NaN   7.07666        1.68315       0.426444        43.4907        41.1949     
  1147.47        500.000                 NaN   6.07629                 NaN            NaN   7.07242        1.71302       0.428606        43.5009        41.2087     
  1146.37        500.000                 NaN   6.02912                 NaN            NaN   7.06862        1.74027       0.430567        43.5100        41.2214     
  1145.27        500.000                 NaN   5.98620                 NaN            NaN   7.06522        1.76503       0.432343        43.5182        41.2331     
  1144.17        500.000                 NaN   5.94677                 NaN            NaN   7.06214        1.78773       0.433967        43.5256        41.2438     
  1143.07        500.000                 NaN   5.90980                 NaN            NaN   7.05929        1.80908       0.435486        43.5323        41.2540     
  1141.96        500.000                 NaN   5.87519                 NaN            NaN   7.05666        1.82907       0.436903        43.5386        41.2636     
  1140.86        500.000                 NaN   5.84252                 NaN            NaN   7.05421        1.84800       0.438238        43.5443        41.2728     
  1139.76        500.000                 NaN   5.81174                 NaN            NaN   7.05201        1.86588       0.439501        43.5494        41.2814     
  1138.66        500.000                 NaN   5.78259                 NaN            NaN   7.04980        1.88261       0.440672        43.5547        41.2897     
  1137.56        500.000                 NaN   5.75477                 NaN            NaN   7.04779        1.89876       0.441797        43.5593        41.2976     
  1136.46        500.000                 NaN   5.72845                 NaN            NaN   7.04592        1.91401       0.442856        43.5636        41.3052     
  1135.36        500.000                 NaN   5.70276                 NaN            NaN   7.04410        1.92888       0.443891        43.5678        41.3126     
  1134.26        500.000                 NaN   5.67831                 NaN            NaN   7.04242        1.94316       0.444869        43.5715        41.3197     
  1133.16        500.000                 NaN   5.65503                 NaN            NaN   7.04080        1.95656       0.445800        43.5753        41.3265     
  1132.06        500.000                 NaN   5.75479                 NaN            NaN   7.05226        1.90235       0.440629        43.5451        41.3049     
  1130.96        500.000                 NaN   5.76783                 NaN            NaN   6.99545        1.82594       0.454093        43.7027        41.2540     
  1129.86        500.000                 NaN   5.70575                 NaN            NaN   7.04882        1.93084       0.442595        43.5528        41.3192     
  1128.76        500.000                 NaN   5.56985                 NaN            NaN   7.03514        2.00597       0.449174        43.5880        41.3519     
  1127.66        500.000                 NaN   5.66065                 NaN            NaN   7.04575        1.95706       0.444388        43.5596        41.3325     
  1126.56        500.000                 NaN   5.53105                 NaN            NaN   7.03265        2.02853       0.450702        43.5934        41.3636     
  1125.46        500.000                 NaN   5.76708                 NaN            NaN   6.99530        1.82577       0.454051        43.7001        41.2577     
  1124.36        500.000                 NaN   5.54428                 NaN            NaN   7.03581        2.02277       0.449598        43.5840        41.3635     
  1123.26        500.000                 NaN   5.47751                 NaN            NaN   7.02936        2.05975       0.452789        43.6004        41.3801     
  1122.16        500.000                 NaN   5.56283                 NaN            NaN   7.03948        2.01416       0.448213        43.5730        41.3623     
  1121.06        500.000                 NaN   5.54539                 NaN            NaN   7.03843        2.02441       0.448884        43.5751        41.3678     
  1119.95        500.000                 NaN   5.42977                 NaN            NaN   7.02663        2.08768       0.454622        43.6060        41.3953     
  1118.85        500.000                 NaN   5.71943                 NaN            NaN   6.99979        1.86164       0.454188        43.6844        41.2805     
  1117.75        500.000                 NaN   5.39726                 NaN            NaN   7.02473        2.10661       0.455870        43.6101        41.4055     
  1116.65        500.000                 NaN   5.76590                 NaN            NaN   6.99506        1.82550       0.453984        43.6959        41.2636     
  1115.55        500.000                 NaN   5.76557                 NaN            NaN   6.99504        1.82560       0.453978        43.6954        41.2644     
  1114.45        500.000                 NaN   5.35353                 NaN            NaN   7.02222        2.13213       0.457558        43.6150        41.4195     
  1113.35        500.000                 NaN   5.76121                 NaN            NaN   6.99531        1.82851       0.454023        43.6935        41.2674     
  1112.25        500.000                 NaN   5.32523                 NaN            NaN   7.02073        2.14864       0.458672        43.6181        41.4286     
  1111.15        500.000                 NaN   5.31142                 NaN            NaN   7.01996        2.15638       0.459233        43.6201        41.4329     
  1110.05        500.000                 NaN   5.76398                 NaN            NaN   6.99495        1.82603       0.453949        43.6926        41.2684     
  1108.95        500.000                 NaN   5.58073                 NaN            NaN   7.00408        1.95851       0.456291        43.6650        41.3354     
  1107.85        500.000                 NaN   5.27425                 NaN            NaN   7.01797        2.17854       0.460612        43.6229        41.4457     
  1106.75        500.000                 NaN   5.44796                 NaN            NaN   7.00787        2.05002       0.459746        43.6521        41.3823     
  1105.65        500.000                 NaN   5.74003                 NaN            NaN   6.99572        1.84238       0.454356        43.6879        41.2796     
  1104.55        500.000                 NaN   5.76334                 NaN            NaN   6.99478        1.82578       0.453910        43.6901        41.2721     
  1103.45        500.000                 NaN   5.31867                 NaN            NaN   7.02637        2.15805       0.457375        43.5974        41.4422     
  1102.35        500.000                 NaN   5.76290                 NaN            NaN   6.99472        1.82581       0.453896        43.6890        41.2736     
  1101.25        500.000                 NaN   5.20689                 NaN            NaN   7.01732        2.21796       0.462970        43.6265        41.4684     
  1100.15        500.000                 NaN   5.76269                 NaN            NaN   6.99465        1.82567       0.453879        43.6880        41.2751     
  1099.05        500.000                 NaN   5.18150                 NaN            NaN   7.01374        2.23280       0.464105        43.6306        41.4773     
  1097.94        500.000                 NaN   5.17057                 NaN            NaN   7.01585        2.23720       0.464355        43.6325        41.4795     
  1096.84        500.000                 NaN   5.15400                 NaN            NaN   7.01377        2.24816       0.465257        43.6328        41.4860     
  1095.74        500.000                 NaN   5.15219                 NaN            NaN   7.01455        2.25019       0.464759        43.6308        41.4875     
  1094.64        500.000                 NaN   5.19517                 NaN            NaN   7.01386        2.22037       0.465376        43.6301        41.4751     
  1093.54        500.000                 NaN   5.14063                 NaN            NaN   7.01502        2.25873       0.465114        43.6262        41.4943     
  1092.44        500.000                 NaN   5.11953                 NaN            NaN   7.01284        2.26963       0.466252        43.6325        41.4992     
  1091.34        500.000                 NaN   5.74226                 NaN            NaN   6.99493        1.84088       0.454529        43.6778        41.2896     
  1090.24        500.000                 NaN   5.11437                 NaN            NaN   7.01320        2.27422       0.466047        43.6289        41.5032     
  1089.14        500.000                 NaN   5.10560                 NaN            NaN   7.01284        2.27950       0.466346        43.6292        41.5066     
  1088.04        500.000                 NaN   5.14601                 NaN            NaN   7.01262        2.25069       0.466665        43.6303        41.4937     
  1086.94        500.000                 NaN   5.08815                 NaN            NaN   7.01214        2.29000       0.466948        43.6296        41.5132     
  1085.84        500.000                 NaN   5.08037                 NaN            NaN   7.01177        2.29456       0.467253        43.6299        41.5162     
  1084.74        500.000                 NaN   5.75338                 NaN            NaN   6.99443        1.83110       0.454050        43.6783        41.2887     
  1083.64        500.000                 NaN   5.75317                 NaN            NaN   6.99440        1.83112       0.454044        43.6777        41.2895     
  1082.54        500.000                 NaN   5.75297                 NaN            NaN   6.99438        1.83113       0.454038        43.6772        41.2903     
  1081.44        500.000                 NaN   5.09565                 NaN            NaN   7.01078        2.28109       0.468359        43.6309        41.5132     
  1080.34        500.000                 NaN   5.08799                 NaN            NaN   7.01056        2.28578       0.468603        43.6308        41.5163     
  1079.24        500.000                 NaN   5.07985                 NaN            NaN   7.01029        2.29068       0.468882        43.6308        41.5195     
  1078.14        500.000                 NaN   5.07218                 NaN            NaN   7.01008        2.29536       0.469132        43.6307        41.5226     
  1077.04        500.000                 NaN   5.75193                 NaN            NaN   6.99424        1.83121       0.454009        43.6745        41.2941     
  1075.93        500.000                 NaN   5.04131                 NaN            NaN   7.01221        2.31595       0.469168        43.6263        41.5350     
  1074.83        500.000                 NaN   5.05033                 NaN            NaN   7.00955        2.30883       0.469827        43.6298        41.5317     
  1073.73        500.000                 NaN   5.04449                 NaN            NaN   7.00948        2.31270       0.469975        43.6288        41.5345     
  1072.63        500.000                 NaN   5.75112                 NaN            NaN   6.99413        1.83126       0.453985        43.6724        41.2972     
  1071.53        500.000                 NaN   5.03068                 NaN            NaN   7.00922        2.32133       0.470411        43.6279        41.5405     
  1070.43        500.000                 NaN   5.02470                 NaN            NaN   7.00913        2.32524       0.470577        43.6270        41.5433     
  1069.33        500.000                 NaN   5.01168                 NaN            NaN   7.01074        2.33175       0.470439        43.6280        41.5474     
  1068.23        500.000                 NaN   5.76225                 NaN            NaN   6.99429        1.82342       0.453662        43.6699        41.2965     
  1067.13        500.000                 NaN   4.93555                 NaN            NaN   7.00684        2.37985       0.472617        43.6337        41.5714     
  1066.03        500.000                 NaN   4.92875                 NaN            NaN   7.00661        2.38403       0.472828        43.6335        41.5743     
  1064.93        500.000                 NaN   4.92198                 NaN            NaN   7.00653        2.38813       0.473053        43.6332        41.5772     
  1063.83        500.000                 NaN   4.91532                 NaN            NaN   7.00646        2.39213       0.473272        43.6329        41.5800     
  1062.73        500.000                 NaN   4.90880                 NaN            NaN   7.00641        2.39613       0.473485        43.6324        41.5828     
  1061.63        500.000                 NaN   4.90234                 NaN            NaN   7.00634        2.40007       0.473691        43.6320        41.5855     
  1060.53        500.000                 NaN   4.89786                 NaN            NaN   7.00657        2.40299       0.473796        43.6309        41.5879     
  1059.43        500.000                 NaN   4.90035                 NaN            NaN   7.00786        2.40243       0.473500        43.6269        41.5890     
  1058.33        500.000                 NaN   4.90192                 NaN            NaN   7.00898        2.40240       0.473255        43.6232        41.5902     
  1057.23        500.000                 NaN   4.90966                 NaN            NaN   7.01088        2.39930       0.472654        43.6172        41.5903     
  1056.13        500.000                 NaN   4.97803                 NaN            NaN   7.01997        2.36658       0.468339        43.5878        41.5793     
  1055.03        500.000                 NaN   4.97242                 NaN            NaN   7.02011        2.37020       0.468496        43.5868        41.5820     
  1053.92        500.000                 NaN   4.96712                 NaN            NaN   7.02011        2.37359       0.468633        43.5859        41.5846     
  1052.82        500.000                 NaN   4.96259                 NaN            NaN   7.02046        2.37664       0.468720        43.5845        41.5871     
  1051.72        500.000                 NaN   4.84749                 NaN            NaN   7.00591        2.43357       0.475449        43.6279        41.6097     
  1050.62        500.000                 NaN   4.84181                 NaN            NaN   7.00590        2.43707       0.475625        43.6273        41.6123     
  1049.52        500.000                 NaN   4.94619                 NaN            NaN   7.02097        2.38713       0.469147        43.5815        41.5950     
  1048.42        500.000                 NaN   4.85325                 NaN            NaN   7.00908        2.43280       0.474571        43.6170        41.6133     
  1047.32        500.000                 NaN   4.87971                 NaN            NaN   7.00018        2.41119       0.476208        43.6305        41.6022     
  1046.22        500.000                 NaN   4.87572                 NaN            NaN   7.00064        2.41543       0.475811        43.6270        41.6054     
  1045.12        500.000                 NaN   4.86099                 NaN            NaN   7.00707        2.42244       0.476455        43.6230        41.6100     
  1044.02        500.000                 NaN   4.85486                 NaN            NaN   6.99821        2.42310       0.478370        43.6341        41.6113     
  1042.92        500.000                 NaN   4.85283                 NaN            NaN   7.00746        2.42663       0.476403        43.6219        41.6148     
  1041.82        500.000                 NaN   4.79752                 NaN            NaN   7.00628        2.46370       0.477000        43.6230        41.6325     
  1040.72        500.000                 NaN   4.90473                 NaN            NaN   7.02173        2.41382       0.470293        43.5737        41.6157     
  1039.62        500.000                 NaN   4.89998                 NaN            NaN   7.02193        2.41693       0.470395        43.5726        41.6182     
  1038.52        500.000                 NaN   4.89530                 NaN            NaN   7.02205        2.42002       0.470530        43.5714        41.6207     
  1037.42        500.000                 NaN   4.89059                 NaN            NaN   7.02222        2.42309       0.470647        43.5703        41.6232     
  1036.32        500.000                 NaN   4.78504                 NaN            NaN   7.00916        2.47359       0.476983        43.6125        41.6427     
  1035.22        500.000                 NaN   4.76590                 NaN            NaN   7.00720        2.48337       0.477984        43.6180        41.6476     
  1034.12        500.000                 NaN   4.76099                 NaN            NaN   7.00733        2.48643       0.478130        43.6171        41.6500     
  1033.02        500.000                 NaN   4.75614                 NaN            NaN   7.00746        2.48946       0.478273        43.6163        41.6524     
  1031.91        500.000                 NaN   4.79852                 NaN            NaN   7.00714        2.46065       0.478349        43.6156        41.6398     
  1030.81        500.000                 NaN   4.74760                 NaN            NaN   7.00787        2.49534       0.478531        43.6136        41.6571     
  1029.71        500.000                 NaN   4.74263                 NaN            NaN   7.00804        2.49850       0.478658        43.6126        41.6595     
  1028.61        500.000                 NaN   4.74053                 NaN            NaN   7.00754        2.50015       0.478702        43.6117        41.6614     
  1027.51        500.000                 NaN   4.73578                 NaN            NaN   7.00746        2.50313       0.478935        43.6107        41.6640     
  1026.41        500.000                 NaN   4.73234                 NaN            NaN   7.00747        2.50548       0.478815        43.6104        41.6655     
  1025.31        500.000                 NaN   4.72574                 NaN            NaN   7.00858        2.50949       0.478978        43.6085        41.6687     
  1024.21        500.000                 NaN   4.72375                 NaN            NaN   7.00766        2.51094       0.479038        43.6087        41.6699     
  1023.11        500.000                 NaN   4.71796                 NaN            NaN   7.00907        2.51448       0.479203        43.6062        41.6731     
  1022.01        500.000                 NaN   4.71510                 NaN            NaN   7.00811        2.51644       0.479279        43.6065        41.6746     
  1020.91        500.000                 NaN   4.70776                 NaN            NaN   7.00854        2.52075       0.479632        43.6051        41.6782     
  1019.81        500.000                 NaN   4.70376                 NaN            NaN   7.00904        2.52302       0.479803        43.6043        41.6801     
  1018.71        500.000                 NaN   4.70750                 NaN            NaN   7.00967        2.52031       0.479821        43.6029        41.6798     
  1017.61        500.000                 NaN   4.81563                 NaN            NaN   7.02743        2.47352       0.472232        43.5452        41.6660     
  1016.51        500.000                 NaN   4.81192                 NaN            NaN   7.02777        2.47610       0.472302        43.5436        41.6683     
  1015.41        500.000                 NaN   4.80775                 NaN            NaN   7.02714        2.47885       0.472497        43.5430        41.6708     
  1014.31        500.000                 NaN   4.80521                 NaN            NaN   7.02850        2.48090       0.472392        43.5402        41.6728     
  1013.21        500.000                 NaN   4.80251                 NaN            NaN   7.02858        2.48329       0.472328        43.5379        41.6754     
  1012.11        500.000                 NaN   4.74862                 NaN            NaN   7.01338        2.49670       0.478379        43.5875        41.6755     
  1011.01        500.000                 NaN   4.79438                 NaN            NaN   7.02960        2.48846       0.472593        43.5353        41.6797     
  1009.90        500.000                 NaN   4.79072                 NaN            NaN   7.02993        2.49093       0.472662        43.5338        41.6819     
  1008.80        500.000                 NaN   4.70635                 NaN            NaN   7.01201        2.51857       0.480912        43.5941        41.6881     
  1007.70        500.000                 NaN   4.78391                 NaN            NaN   7.03071        2.49579       0.472767        43.5304        41.6864     
  1006.60        500.000                 NaN   4.78026                 NaN            NaN   7.03104        2.49831       0.472844        43.5289        41.6887     
  1005.50        500.000                 NaN   4.71256                 NaN            NaN   7.01375        2.51762       0.479582        43.5867        41.6898     
  1004.40        500.000                 NaN   4.69924                 NaN            NaN   7.01511        2.52614       0.480479        43.5823        41.6967     
  1003.30        500.000                 NaN   4.68785                 NaN            NaN   7.01348        2.53076       0.481347        43.5875        41.6990     
  1002.20        500.000                 NaN   4.68382                 NaN            NaN   7.01369        2.53328       0.481473        43.5865        41.7012     
  1001.10        500.000                 NaN   4.69721                 NaN            NaN   7.01585        2.52784       0.480234        43.5785        41.7003     
  1000.00        500.000                 NaN   4.69716                 NaN            NaN   7.01755        2.52499       0.479635        43.5835        41.6971     
