|6.6.6
Archiving\03_Data\DeqLP/QFM_m2/K22/K22_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        500.000        99.9607       0.392597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9607       0.392596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9607       0.392595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9607       0.392595E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9607       0.392594E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9607       0.392593E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9607       0.392593E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9607       0.392592E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9607       0.392591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9607       0.392591E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9607       0.392590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.9607       0.392589E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.9607       0.392588E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.9607       0.392588E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.1767       0.237412E-001  0.799570                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        98.2314       0.480474E-002   1.76380                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        97.7707                 NaN   2.22932                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        97.2547                 NaN   2.74528                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        96.7388                 NaN   3.26124                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        96.2228                 NaN   3.77720                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        95.7068                 NaN   4.29316                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        95.1909                 NaN   4.80913                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        94.6749                 NaN   5.32510                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        94.1589                 NaN   5.84107                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        93.6430                 NaN   6.35705                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        92.9694                 NaN   7.03058                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        92.2959                 NaN   7.70411                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        91.6223                 NaN   8.37765                 NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        90.9488                 NaN   9.05120                 NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        90.2645                 NaN   9.73546                 NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        89.5860                 NaN   10.4135       0.481421E-003            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        88.8958                 NaN   11.0950       0.918019E-002            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        88.2056                 NaN   11.7765       0.178791E-001            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        87.5379                 NaN   12.4267       0.354836E-001            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        86.8701                 NaN   13.0768       0.530883E-001            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        86.2023                 NaN   13.7270       0.706932E-001            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        85.5345                 NaN   14.3772       0.882983E-001            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        84.8667                 NaN   15.0274       0.105904                 NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        84.1989                 NaN   15.6776       0.123509                 NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        83.5310                 NaN   16.3279       0.141115                 NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        82.8632                 NaN   16.9781       0.158720                 NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        82.2385                 NaN   17.5866       0.174889                 NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        81.6138                 NaN   18.1952       0.191057                 NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        80.9891                 NaN   18.8037       0.207225                 NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        80.3643                 NaN   19.4123       0.223394                 NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        79.7396                 NaN   20.0208       0.239563                 NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        79.1149                 NaN   20.6294       0.255732                 NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        78.4901                 NaN   21.2380       0.271901                 NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        77.8654                 NaN   21.8466       0.288071                 NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        77.2793                 NaN   22.4177       0.302960                 NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        76.6933                 NaN   22.9889       0.317850                 NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        76.1072                 NaN   23.5600       0.332740                 NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        75.5212                 NaN   24.1312       0.347631                 NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        74.9351                 NaN   24.7024       0.362521                 NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        74.3490                 NaN   25.2735       0.377412                 NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        73.7630                 NaN   25.8447       0.392302                 NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        73.1769                 NaN   26.4159       0.407193                 NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        72.6205                 NaN   26.9585       0.420985                 NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        72.0641                 NaN   27.5011       0.434776                 NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        71.5077                 NaN   28.0437       0.448568                 NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        70.9513                 NaN   28.5863       0.462360                 NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        70.3949                 NaN   29.1289       0.476152                 NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        69.8385                 NaN   29.6715       0.489944                 NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        69.2821                 NaN   30.2141       0.503737                 NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        68.7257                 NaN   30.7568       0.517529                 NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        68.1925                 NaN   31.2772       0.530313                 NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        67.6593                 NaN   31.7976       0.543098                 NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        67.1261                 NaN   32.3180       0.555882                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        66.5929                 NaN   32.8385       0.568666                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        66.0597                 NaN   33.3589       0.581451                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        65.5264                 NaN   33.8793       0.594236                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        64.9932                 NaN   34.3998       0.607021                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        64.4599                 NaN   34.9202       0.619806                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        63.9483                 NaN   35.4200       0.631680                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        63.4367                 NaN   35.9197       0.643554                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        62.9251                 NaN   36.4195       0.655427                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        62.4134                 NaN   36.9193       0.667302                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        61.9018                 NaN   37.4190       0.679176                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        61.3901                 NaN   37.9188       0.691050                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        60.8785                 NaN   38.4186       0.702925                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        60.3668                 NaN   38.9184       0.714800                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        59.8759                 NaN   39.3982       0.725903                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        59.3850                 NaN   39.8780       0.737006                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        58.8941                 NaN   40.3578       0.748110                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        58.4032                 NaN   40.8376       0.759213                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        57.9123                 NaN   41.3174       0.770317                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        57.4213                 NaN   41.7972       0.781421                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        56.9304                 NaN   42.2771       0.792525                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        56.4395                 NaN   42.7569       0.803629                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        55.9700                 NaN   43.2160       0.814083                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        55.5005                 NaN   43.6750       0.824537                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        55.0309                 NaN   44.1341       0.834991                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        54.5614                 NaN   44.5931       0.845445                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        54.0919                 NaN   45.0522       0.855899                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        53.6224                 NaN   45.5113       0.866353                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        53.1528                 NaN   45.9704       0.876808                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        52.6833                 NaN   46.4294       0.887262                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        52.2384                 NaN   46.8646       0.897027                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        51.7935                 NaN   47.2997       0.906792                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        51.3486                 NaN   47.7349       0.916556                 NaN            NaN            NaN            NaN            NaN
