|6.6.6
Archiving\03_Data\DfracLP/QFM_m3/K22/K22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1934.84        500.000        99.3371                 NaN            NaN  0.662892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.3752                 NaN            NaN  0.624814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.3812                 NaN            NaN  0.618759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.3863                 NaN            NaN  0.613696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.3908                 NaN            NaN  0.609170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.3942                 NaN            NaN  0.605798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.3964                 NaN            NaN  0.603649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.4162                 NaN            NaN  0.583800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.4110                 NaN            NaN  0.589036                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.4169                 NaN            NaN  0.583140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.4216                 NaN            NaN  0.578432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.4238                 NaN            NaN  0.576234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.4286                 NaN            NaN  0.571412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.4353                 NaN            NaN  0.564692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.4390                 NaN            NaN  0.561047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4611                 NaN            NaN  0.538876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4221                 NaN            NaN  0.574890       0.297964E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4390                 NaN            NaN  0.550109       0.109205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4427                 NaN            NaN  0.546377       0.108738E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4464                 NaN            NaN  0.542758       0.108483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4493                 NaN            NaN  0.539948       0.108006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4511                 NaN            NaN  0.538022       0.108319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4571                 NaN            NaN  0.532173       0.106928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4593                 NaN            NaN  0.530017       0.106718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4612                 NaN            NaN  0.528180       0.106694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4612                 NaN            NaN  0.528110       0.106748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4696                 NaN            NaN  0.519862       0.104994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.4693                 NaN            NaN  0.520163       0.105523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.4717                 NaN            NaN  0.517820       0.105191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4740                 NaN            NaN  0.515543       0.104800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4758                 NaN            NaN  0.513718       0.104576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4782                 NaN            NaN  0.511349       0.104060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4789                 NaN            NaN  0.510729       0.104030E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4823                 NaN            NaN  0.507332       0.103466E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4844                 NaN            NaN  0.505283       0.103032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4850                 NaN            NaN  0.504695       0.102889E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4868                 NaN            NaN  0.502897       0.102565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4878                 NaN            NaN  0.501968       0.102300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4891                 NaN            NaN  0.500656       0.101960E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4905                 NaN            NaN  0.499335       0.101664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4912                 NaN            NaN  0.498677       0.101460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4917                 NaN            NaN  0.498161       0.101098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4919                 NaN            NaN  0.498032       0.101119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4952                 NaN            NaN  0.494821       0.100272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4944                 NaN            NaN  0.495542       0.100393E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4939                 NaN            NaN  0.496090       0.100053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4957                 NaN            NaN  0.494322       0.995897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4951                 NaN            NaN  0.494888       0.996578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4937                 NaN            NaN  0.496308       0.995842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        98.8251                 NaN            NaN   1.15154       0.233418E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.9923                 NaN            NaN            NaN  0.767587E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.8029                 NaN            NaN  0.197033       0.943303E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3727                 NaN            NaN  0.618906       0.836744E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4947                 NaN            NaN  0.495475       0.979551E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4943                 NaN            NaN  0.495940       0.977815E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4934                 NaN            NaN  0.496840       0.975060E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4923                 NaN            NaN  0.497926       0.975807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4916                 NaN            NaN  0.498655       0.971972E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4906                 NaN            NaN  0.499747       0.968943E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4895                 NaN            NaN  0.500812       0.967323E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4880                 NaN            NaN  0.502371       0.966295E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4857                 NaN            NaN  0.504668       0.965143E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4866                 NaN            NaN  0.503824       0.959423E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4837                 NaN            NaN  0.506718       0.960523E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4812                 NaN            NaN  0.509194       0.960102E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4810                 NaN            NaN  0.509439       0.953037E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4791                 NaN            NaN  0.511405       0.953627E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5383                 NaN            NaN  0.453311       0.841292E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4137                 NaN            NaN  0.575673       0.106230E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4720                 NaN            NaN  0.518441       0.952494E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3047                 NaN            NaN  0.682864       0.124392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.6886                 NaN            NaN  0.305893       0.555118E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.9325                 NaN            NaN  0.662735E-001  0.120065E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        98.9451                 NaN            NaN   1.03630       0.186342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4616                 NaN            NaN  0.528976       0.941497E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5408                 NaN            NaN  0.451253       0.799354E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3739                 NaN            NaN  0.615314       0.108210E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4498                 NaN            NaN  0.540657       0.950946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4555                 NaN            NaN  0.535236       0.928509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.5322                 NaN            NaN  0.459847       0.791823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3610                 NaN            NaN  0.628245       0.107677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4407                 NaN            NaN  0.549853       0.940292E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4416                 NaN            NaN  0.549118       0.930548E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4991                 NaN            NaN  0.492785       0.809670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3664                 NaN            NaN  0.623157       0.104470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4308                 NaN            NaN  0.559857       0.930959E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4211                 NaN            NaN  0.569468       0.939860E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4314                 NaN            NaN  0.559455       0.915780E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4199                 NaN            NaN  0.570740       0.934088E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4214                 NaN            NaN  0.569420       0.922889E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4161                 NaN            NaN  0.574622       0.925118E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4520                 NaN            NaN  0.539390       0.862107E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3725                 NaN            NaN  0.617675       0.983333E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4070                 NaN            NaN  0.583785       0.923086E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4059                 NaN            NaN  0.584923       0.920137E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4002                 NaN            NaN  0.590611       0.922566E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3958                 NaN            NaN  0.594919       0.925620E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3998                 NaN            NaN  0.591071       0.913077E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3959                 NaN            NaN  0.594915       0.915290E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3919                 NaN            NaN  0.598912       0.917160E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3897                 NaN            NaN  0.601139       0.917010E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3874                 NaN            NaN  0.603424       0.915434E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3816                 NaN            NaN  0.609232       0.919779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3865                 NaN            NaN  0.604413       0.908574E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3819                 NaN            NaN  0.608979       0.912073E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3796                 NaN            NaN  0.611286       0.911835E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3774                 NaN            NaN  0.613470       0.912216E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3771                 NaN            NaN  0.613758       0.910302E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3733                 NaN            NaN  0.617537       0.913275E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3761                 NaN            NaN  0.614871       0.905093E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3726                 NaN            NaN  0.618283       0.907877E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3645                 NaN            NaN  0.626285       0.918925E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.6900                 NaN            NaN  0.305521       0.443986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.0588                 NaN            NaN  0.927673       0.135358E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3735                 NaN            NaN  0.617526       0.898834E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3708                 NaN            NaN  0.620192       0.901727E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3633                 NaN            NaN  0.627724       0.900900E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3792                 NaN            NaN  0.611823       0.898624E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3708                 NaN            NaN  0.620220       0.896559E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3723                 NaN            NaN  0.618782       0.894894E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3698                 NaN            NaN  0.621224       0.898195E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.4715                 NaN            NaN  0.520764       0.772113E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2801                 NaN            NaN  0.709796       0.100910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3501                 NaN            NaN  0.640634       0.926872E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.6840                 NaN            NaN  0.311406       0.464277E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.0984                 NaN            NaN  0.888851       0.127022E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3834                 NaN            NaN  0.607815       0.879369E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3831                 NaN            NaN  0.608059       0.883047E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1594                 NaN            NaN  0.479355       0.464224E-002  0.356651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.4224                 NaN            NaN  0.767343E-001            NaN   1.50086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.4583                 NaN            NaN  0.698457E-001            NaN   1.47185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.4837                 NaN            NaN  0.733571E-001            NaN   1.44299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.5174                 NaN            NaN  0.635587E-001            NaN   1.41903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.5385                 NaN            NaN  0.596370E-001            NaN   1.40190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5685                 NaN            NaN  0.605144E-001            NaN   1.37096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.5927                 NaN            NaN  0.580897E-001            NaN   1.34917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.6168                 NaN            NaN  0.510217E-001            NaN   1.33223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.6449                 NaN            NaN  0.517116E-001            NaN   1.30335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.6678                 NaN            NaN  0.493687E-001            NaN   1.28283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6877                 NaN            NaN  0.451051E-001            NaN   1.26719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7129                 NaN            NaN  0.444166E-001            NaN   1.24269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7028                 NaN            NaN  0.255037E-001            NaN   1.27172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7847                 NaN            NaN  0.544522E-001            NaN   1.16080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7764                 NaN            NaN  0.359893E-001            NaN   1.18764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7946                 NaN            NaN  0.331799E-001            NaN   1.17224                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8164                 NaN            NaN  0.341787E-001            NaN   1.14944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.0861                 NaN            NaN  0.592592E-001            NaN   1.85467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.6175                 NaN            NaN  0.907908E-002            NaN  0.373399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8687                 NaN            NaN  0.239210E-001            NaN   1.10736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8860                 NaN            NaN  0.215467E-001            NaN   1.09249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8998                 NaN            NaN  0.186094E-001            NaN   1.08164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9173                 NaN            NaN  0.173345E-001            NaN   1.06535                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9370                 NaN            NaN  0.165989E-001            NaN   1.04638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9491                 NaN            NaN  0.134769E-001            NaN   1.03742                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9636                 NaN            NaN  0.109425E-001            NaN   1.02547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9804                 NaN            NaN  0.957462E-002            NaN   1.01007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9926                 NaN            NaN  0.857854E-002            NaN  0.998848                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0074                 NaN            NaN  0.502006E-002            NaN  0.987548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0199                 NaN            NaN  0.253501E-002            NaN  0.977539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0334                 NaN            NaN  0.490719E-002            NaN  0.961695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0601                 NaN            NaN  0.603563E-001            NaN  0.879517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0608                 NaN            NaN            NaN            NaN  0.939203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0698                 NaN            NaN            NaN            NaN  0.930177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9048                 NaN            NaN  0.356958E-001            NaN   1.05954                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.5281                 NaN            NaN            NaN            NaN  0.471920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.8580                 NaN            NaN            NaN            NaN   1.14201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1157                 NaN            NaN            NaN            NaN  0.884290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1257                 NaN            NaN            NaN            NaN  0.874332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1370                 NaN            NaN            NaN            NaN  0.862972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1477                 NaN            NaN            NaN            NaN  0.852267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1571                 NaN            NaN  0.165379E-005            NaN  0.842883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1685                 NaN            NaN            NaN            NaN  0.831503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
