|6.6.6
Archiving\03_Data\DeqLP/QFM_m1.25/T13/T13_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.9914       0.855963E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9914       0.855994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9914       0.856026E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9914       0.856057E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9914       0.856089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9914       0.856122E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9914       0.856154E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9914       0.856187E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9914       0.856219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9914       0.856253E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9914       0.856287E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5371       0.523568E-003  0.462409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.4751                 NaN  0.524875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.4002                 NaN  0.599783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.3253                 NaN  0.674715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.2503                 NaN  0.749671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.1753                 NaN  0.824652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        98.8863                 NaN   1.11372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        98.5970                 NaN   1.40297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        98.3076                 NaN   1.69240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        98.0180                 NaN   1.98201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        97.7282                 NaN   2.27180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        97.4382                 NaN   2.56176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        97.1481                 NaN   2.85190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        96.8578                 NaN   3.14222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        96.1935                 NaN   3.80650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        95.5285                 NaN   4.47152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        94.8627                 NaN   5.13730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        94.1962                 NaN   5.80383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        93.5289                 NaN   6.47111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        92.8609                 NaN   7.13912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        92.1921                 NaN   7.80788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        91.5226                 NaN   8.47737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        90.8216                 NaN   9.17842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        90.1210                 NaN   9.87828       0.762989E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        89.4212                 NaN   10.5685       0.102203E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        88.7207                 NaN   11.2596       0.196893E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        88.0313                 NaN   11.9376       0.311294E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        87.3411                 NaN   12.6163       0.425835E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        86.6501                 NaN   13.2959       0.540516E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        85.9583                 NaN   13.9762       0.655335E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        85.2991                 NaN   14.6246       0.762424E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        84.6393                 NaN   15.2738       0.869638E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        83.9787                 NaN   15.9236       0.976978E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        83.3174                 NaN   16.5741       0.108444                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        82.6554                 NaN   17.2254       0.119203                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        81.9927                 NaN   17.8773       0.129974                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        81.3293                 NaN   18.5300       0.140757                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        80.6651                 NaN   19.1833       0.151553                 NaN            NaN            NaN            NaN            NaN            NaN
