|6.6.6
Archiving\03_Data\eq/QFM_m1.5/EETA/EETA_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.0006       0.967719       0.316700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0006       0.967718       0.316700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0006       0.967717       0.316699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0006       0.967716       0.316699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0006       0.967714       0.316698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0006       0.967713       0.316698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0006       0.967712       0.316698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0006       0.967710       0.316697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0006       0.967709       0.316697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0006       0.967708       0.316696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0006       0.967706       0.316696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0006       0.967705       0.316695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0006       0.967704       0.316695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0006       0.967702       0.316694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0006       0.967701       0.316694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0006       0.967699       0.316693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0006       0.967698       0.316693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0006       0.967696       0.316692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0006       0.967695       0.316692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0006       0.967693       0.316691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0006       0.967692       0.316691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0006       0.967690       0.316690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0006       0.967688       0.316690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0006       0.967687       0.316689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0006       0.967685       0.316689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0006       0.967684       0.316688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0006       0.967682       0.316688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0007       0.967680       0.316687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0007       0.967678       0.316687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0007       0.967677       0.316686E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0007       0.967675       0.316685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0007       0.967673       0.316685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0007       0.967672       0.316684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0007       0.967670       0.316684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0007       0.967668       0.316683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0007       0.967666       0.316683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0007       0.967664       0.316682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
