|6.6.6
Archiving\03_Data\frac/QFM_m3.25/GRV/GRV_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1809.52        2500.00        99.1514                 NaN  0.832869       0.157051E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.1514                 NaN  0.832999       0.156033E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.1359                 NaN  0.833127       0.309334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.1633                 NaN  0.833384       0.326807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.1547                 NaN  0.833411       0.118540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.1514                 NaN  0.833508       0.151302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.1513                 NaN  0.833633       0.150287E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.1513                 NaN  0.833758       0.149587E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.1514                 NaN  0.833881       0.147641E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.1513                 NaN  0.834003       0.146935E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.1513                 NaN  0.834125       0.145711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.1477                 NaN  0.834245       0.180811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.1548                 NaN  0.834395       0.107670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.1513                 NaN  0.834484       0.142277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.1512                 NaN  0.834601       0.142442E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        98.8570                 NaN  0.834721       0.139923E-001  0.294287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3179                 NaN            NaN  0.143486E-001  0.667763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3286                 NaN            NaN  0.143156E-001  0.657123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3151                 NaN            NaN  0.143287E-001  0.670621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3126                 NaN            NaN  0.142660E-001  0.673176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3062                 NaN            NaN  0.142886E-001  0.679537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3013                 NaN            NaN  0.142870E-001  0.684399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2975                 NaN            NaN  0.142445E-001  0.688303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.2913                 NaN            NaN  0.142687E-001  0.694385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2877                 NaN            NaN  0.142169E-001  0.698127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2815                 NaN            NaN  0.142238E-001  0.704323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2766                 NaN            NaN  0.142164E-001  0.709143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2710                 NaN            NaN  0.142095E-001  0.714775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2660                 NaN            NaN  0.142063E-001  0.719754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2607                 NaN            NaN  0.142007E-001  0.725049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2551                 NaN            NaN  0.141896E-001  0.730691                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2513                 NaN            NaN  0.141686E-001  0.734561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2453                 NaN            NaN  0.141664E-001  0.740558                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.2397                 NaN            NaN  0.141742E-001  0.746085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2353                 NaN            NaN  0.141562E-001  0.750580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2302                 NaN            NaN  0.141507E-001  0.755648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2224                 NaN            NaN  0.141909E-001  0.763397                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2963                 NaN            NaN  0.127617E-001  0.690965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.1386                 NaN            NaN  0.155005E-001  0.845862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2128                 NaN            NaN  0.140918E-001  0.773108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        98.5832                 NaN            NaN  0.252557E-001   1.39152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.8259                 NaN            NaN  0.287586E-002  0.171220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.1975                 NaN            NaN  0.141119E-001  0.788405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.1935                 NaN            NaN  0.141112E-001  0.792406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1898                 NaN            NaN  0.140952E-001  0.796078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.1856                 NaN            NaN  0.140935E-001  0.800307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.1814                 NaN            NaN  0.141151E-001  0.804526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1801                 NaN            NaN  0.140657E-001  0.805792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.1759                 NaN            NaN  0.140896E-001  0.810045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.1793                 NaN            NaN  0.139598E-001  0.806750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.9623                 NaN            NaN  0.769021E-003  0.368838E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        98.3739                 NaN            NaN  0.273549E-001   1.59877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1646                 NaN            NaN  0.140906E-001  0.821359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.1666                 NaN            NaN  0.139851E-001  0.819375                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1619                 NaN            NaN  0.140238E-001  0.824097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1614                 NaN            NaN  0.140231E-001  0.824595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        97.8098                 NaN            NaN  0.100882E-001  0.331799        1.84828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        97.6409                 NaN            NaN  0.899206E-002  0.250854        2.09923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        97.6953                 NaN            NaN  0.872586E-002  0.241120        2.05482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        97.7323                 NaN            NaN  0.838611E-002  0.233652        2.02563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        97.7746                 NaN            NaN  0.799042E-002  0.226064        1.99140                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        97.8121                 NaN            NaN  0.762813E-002  0.218673        1.96161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        97.8481                 NaN            NaN  0.743681E-002  0.211502        1.93296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        97.8854                 NaN            NaN  0.687619E-002  0.204344        1.90340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        97.9217                 NaN            NaN  0.656610E-002  0.197133        1.87461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        97.9546                 NaN            NaN  0.623159E-002  0.190383        1.84876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        97.9861                 NaN            NaN  0.588286E-002  0.183588        1.82442                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.0194                 NaN            NaN  0.557474E-002  0.176981        1.79804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.0503                 NaN            NaN  0.532986E-002  0.170490        1.77392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.0768                 NaN            NaN  0.510335E-002  0.163675        1.75441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.0976                 NaN            NaN  0.482436E-002  0.156723        1.74087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.1516                 NaN            NaN  0.435111E-002  0.152304        1.69175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        96.5167                 NaN            NaN  0.764044E-002  0.270394        3.20529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.7017                 NaN            NaN  0.671255E-003  0.245913E-001  0.273052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3812                 NaN            NaN  0.316528E-002  0.121114        1.49452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.2388                 NaN            NaN  0.312288E-002  0.127757        1.63027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        96.9516                 NaN            NaN  0.546485E-002  0.208259        2.83471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.6102                 NaN            NaN  0.619393E-003  0.295538E-001  0.359625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.3008                 NaN            NaN  0.238994E-002  0.110096        1.58669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.2400                 NaN            NaN  0.344138E-002  0.337964        1.41855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.4502                 NaN            NaN  0.144711E-002  0.108143E-005   1.54835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.3650                 NaN            NaN  0.657846E-003            NaN   1.63431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.3847                 NaN            NaN  0.841215E-003  0.473817E-001   1.56703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.4085                 NaN            NaN  0.862669E-003  0.850567E-001   1.50561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.4241                 NaN            NaN  0.604363E-003  0.799158E-001   1.49539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.3748                 NaN            NaN  0.222338E-003  0.780025E-001   1.54695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.5190                 NaN            NaN  0.809162E-004  0.660181E-001   1.41495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.4864                 NaN            NaN  0.210825E-002  0.714517E-001   1.44002                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.4957                 NaN            NaN  0.258269E-002  0.670072E-001   1.43474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.5058                 NaN            NaN            NaN  0.558376E-001   1.43831                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.5219                 NaN            NaN            NaN  0.537489E-001   1.42438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.5340                 NaN            NaN            NaN  0.493989E-001   1.41661                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.5473                 NaN            NaN            NaN  0.465112E-001   1.40620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.5610                 NaN            NaN            NaN  0.427207E-001   1.39631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.4752                 NaN            NaN            NaN  0.171951E-001  0.873018       0.634543                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.2935                 NaN            NaN  0.118735E-001  0.539062E-002            NaN   1.68921                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.2581                 NaN            NaN  0.188077E-001  0.301216E-002            NaN   1.72003                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.2375                 NaN            NaN  0.186524E-001            NaN            NaN   1.74389                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.2065                 NaN            NaN  0.185014E-001            NaN            NaN   1.77499                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.1818                 NaN            NaN  0.183325E-001            NaN            NaN   1.79989                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.1284                 NaN            NaN  0.181694E-001            NaN            NaN   1.85343                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.0607                 NaN            NaN  0.180976E-001            NaN            NaN   1.92121                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        97.9537                 NaN            NaN  0.179745E-001            NaN            NaN   2.02835                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        97.7594                 NaN            NaN  0.178116E-001            NaN            NaN   2.22279                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        97.1309                 NaN            NaN  0.159481E-001            NaN            NaN   2.31621       0.536959                 NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        97.0704                 NaN            NaN  0.148737E-001            NaN            NaN   2.79326       0.121491                 NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        97.1145                 NaN            NaN  0.138911E-001  0.142716                 NaN   2.72893                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        97.1425                 NaN            NaN  0.132597E-001  0.226317                 NaN   2.61794                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        97.2234                 NaN            NaN  0.123068E-001  0.258967                 NaN   2.50537                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        97.2842                 NaN            NaN  0.116593E-001  0.278478                 NaN   2.42565                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        97.3511                 NaN            NaN  0.110790E-001  0.271367                 NaN   2.36649                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        97.4127                 NaN            NaN  0.104787E-001  0.273498                 NaN   2.30334                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        97.4604                 NaN            NaN  0.985155E-002  0.280236                 NaN   2.24953                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        97.5405                 NaN            NaN  0.944879E-002  0.273149                 NaN   2.17695                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        97.5762                 NaN            NaN  0.907415E-002  0.257199                 NaN   2.15753                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        97.6216                 NaN            NaN  0.867537E-002  0.251752                 NaN   2.11798                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        97.6773                 NaN            NaN  0.809934E-002  0.260366                 NaN   2.05420                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        97.7190                 NaN            NaN  0.770392E-002  0.255393                 NaN   2.01788                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        97.7713                 NaN            NaN  0.726011E-002  0.250286                 NaN   1.97112                 NaN            NaN            NaN            NaN            NaN            NaN
