|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/YM20/YM20_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1961.54        500.000        99.3783       0.216786       0.390854       0.140730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.3651       0.216828       0.404006       0.140751E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.3519       0.216870       0.417163       0.140773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.3387       0.216912       0.430324       0.140795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.3255       0.216954       0.443491       0.140816E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.3077       0.217006       0.461200       0.140844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.2899       0.217057       0.478918       0.140872E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.2722       0.217109       0.496643       0.140900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.2544       0.217161       0.514377       0.140928E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.2366       0.217212       0.532119       0.140956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.2188       0.217264       0.549869       0.140984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.2010       0.217316       0.567627       0.141012E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.1831       0.217367       0.585394       0.141040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.1754       0.217398       0.593127       0.141054E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.1676       0.217429       0.600863       0.141068E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.1598       0.217459       0.608601       0.141083E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.1521       0.217490       0.616341       0.141097E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.1443       0.217520       0.624083       0.141111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.1365       0.217551       0.631827       0.141126E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.1287       0.217582       0.639574       0.141140E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.1209       0.217613       0.647322       0.141155E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.1085       0.217653       0.659750       0.141175E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.0960       0.217693       0.672181       0.141196E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.0771       0.214225       0.685475       0.141219E-001            NaN  0.906147E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        97.5392       0.147579E-001  0.727900       0.137210E-001   1.17971       0.524668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        96.7751                 NaN  0.729556       0.134599E-001   1.91874       0.563095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        96.1126                 NaN  0.728186       0.132214E-001   2.58264       0.563382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        95.4600                 NaN  0.726077       0.129812E-001   3.23726       0.563660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        94.8069                 NaN  0.723964       0.127409E-001   3.89250       0.563938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        94.1731                 NaN  0.720504       0.124988E-001   4.52970       0.564202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        93.5388                 NaN  0.717041       0.122566E-001   5.16746       0.564465                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        92.9039                 NaN  0.713573       0.120142E-001   5.80578       0.564728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        92.2685                 NaN  0.710101       0.117715E-001   6.44466       0.564989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        91.6481                 NaN  0.705010       0.115233E-001   7.07009       0.565237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        91.0273                 NaN  0.699914       0.112749E-001   7.69603       0.565485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        90.4102                 NaN  0.693891       0.110286E-001   8.31283       0.565731       0.631341E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        89.7902                 NaN  0.686870       0.107811E-001   8.92679       0.565978       0.193995E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        89.1854                 NaN  0.677246       0.105230E-001   9.52861       0.566208       0.320505E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        88.5801                 NaN  0.667615       0.102648E-001   10.1309       0.566436       0.447119E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        87.9744                 NaN  0.657975       0.100063E-001   10.7336       0.566663       0.573836E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        87.3682                 NaN  0.648328       0.974772E-002   11.3367       0.566890       0.700657E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        86.7617                 NaN  0.638672       0.948893E-002   11.9403       0.567116       0.827581E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        86.1546                 NaN  0.629009       0.922996E-002   12.5443       0.567340       0.954606E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        85.5472                 NaN  0.619338       0.897082E-002   13.1488       0.567564       0.108173                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        84.9393                 NaN  0.609659       0.871150E-002   13.7537       0.567787       0.120896                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        84.3517                 NaN  0.595488       0.843616E-002   14.3435       0.567982       0.132885                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        83.7638                 NaN  0.581308       0.816066E-002   14.9337       0.568175       0.144882                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        83.1755                 NaN  0.567119       0.788501E-002   15.5242       0.568368       0.156887                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        82.5869                 NaN  0.552921       0.760920E-002   16.1151       0.568560       0.168900                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        81.9979                 NaN  0.538713       0.733324E-002   16.7064       0.568750       0.180921                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        81.4086                 NaN  0.524497       0.705713E-002   17.2980       0.568940       0.192950                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        80.8190                 NaN  0.510271       0.678087E-002   17.8899       0.569129       0.204987                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        80.2290                 NaN  0.496037       0.650446E-002   18.4821       0.569316       0.217032                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        79.6472                 NaN  0.476874       0.620818E-002   19.0717       0.569478       0.228472                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        79.0652                 NaN  0.457702       0.591177E-002   19.6616       0.569639       0.239919                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        78.4829                 NaN  0.438520       0.561523E-002   20.2518       0.569799       0.251372                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        77.9004                 NaN  0.419328       0.531856E-002   20.8422       0.569958       0.262831                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        77.3175                 NaN  0.400127       0.502177E-002   21.4329       0.570116       0.274296                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        76.7345                 NaN  0.380917       0.472485E-002   22.0239       0.570273       0.285767                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        76.1511                 NaN  0.361697       0.442781E-002   22.6151       0.570428       0.297243                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        75.5675                 NaN  0.342467       0.413064E-002   23.2065       0.570583       0.308726                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        74.9845                 NaN  0.317960       0.381229E-002   23.8033       0.570713       0.319643                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        74.4013                 NaN  0.293444       0.349384E-002   24.4003       0.570843       0.330565                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        73.8179                 NaN  0.268919       0.317529E-002   24.9975       0.570971       0.341491                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        73.2343                 NaN  0.244384       0.285664E-002   25.5949       0.571098       0.352421                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        72.6505                 NaN  0.219841       0.253790E-002   26.1925       0.571224       0.363356                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        72.0666                 NaN  0.195288       0.221907E-002   26.7903       0.571349       0.374295                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        71.4824                 NaN  0.170727       0.190014E-002   27.3883       0.571473       0.385239                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        70.8981                 NaN  0.146158       0.158112E-002   27.9864       0.571595       0.396186                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        70.3114                 NaN  0.117348       0.124582E-002   28.5914       0.571700       0.406889                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        69.7246                 NaN  0.885301E-001  0.910449E-003   29.1966       0.571804       0.417596                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        69.1377                 NaN  0.597044E-001  0.575008E-003   29.8018       0.571906       0.428305                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        68.5506                 NaN  0.308712E-001  0.239500E-003   30.4073       0.572007       0.439018                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        67.9641                 NaN  0.878869E-003            NaN   31.0134       0.572103       0.449544                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        67.4657                 NaN            NaN            NaN   31.5037       0.572301       0.458358                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        66.9777                 NaN            NaN            NaN   31.9827       0.572498       0.467146                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        66.4895                 NaN            NaN            NaN   32.4619       0.572693       0.475939                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        66.0164                 NaN            NaN            NaN   32.9262       0.572882       0.484517                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        65.5430                 NaN            NaN            NaN   33.3908       0.573069       0.493099                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        65.0694                 NaN            NaN            NaN   33.8556       0.573256       0.501686                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        64.5957                 NaN            NaN            NaN   34.3206       0.573441       0.510278                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        64.1216                 NaN            NaN            NaN   34.7859       0.573625       0.518874                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        63.6474                 NaN            NaN            NaN   35.2513       0.573808       0.527475                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        63.1730                 NaN            NaN            NaN   35.7169       0.573990       0.536081                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        62.6984                 NaN            NaN            NaN   36.1828       0.574171       0.544691                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        62.2540                 NaN            NaN            NaN   36.6190       0.574339       0.552660                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        61.8095                 NaN            NaN            NaN   37.0553       0.574506       0.560632                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        61.3648                 NaN            NaN            NaN   37.4919       0.574672       0.568609                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        60.9200                 NaN            NaN            NaN   37.9286       0.574836       0.576588                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        60.4750                 NaN            NaN            NaN   38.3654       0.575000       0.584572                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        60.0299                 NaN            NaN            NaN   38.8024       0.575162       0.592559                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        59.5846                 NaN            NaN            NaN   39.2396       0.575323       0.600549                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        59.1391                 NaN            NaN            NaN   39.6769       0.575483       0.608542                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        58.7266                 NaN            NaN            NaN   40.0817       0.575630       0.616129                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        58.3139                 NaN            NaN            NaN   40.4866       0.575777       0.623719                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        57.9011                 NaN            NaN            NaN   40.8917       0.575921       0.631312                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        57.4882                 NaN            NaN            NaN   41.2968       0.576065       0.638907                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        57.0752                 NaN            NaN            NaN   41.7021       0.576208       0.646505                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        56.6621                 NaN            NaN            NaN   42.1074       0.576349       0.654105                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        56.2489                 NaN            NaN            NaN   42.5129       0.576490       0.661708                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        55.8356                 NaN            NaN            NaN   42.9184       0.576629       0.669314                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        55.4572                 NaN            NaN            NaN   43.2893       0.576756       0.676742                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        55.0788                 NaN            NaN            NaN   43.6602       0.576882       0.684172                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        54.7003                 NaN            NaN            NaN   44.0311       0.577006       0.691605                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        54.3217                 NaN            NaN            NaN   44.4022       0.577130       0.699040                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        53.9430                 NaN            NaN            NaN   44.7733       0.577253       0.706476                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        53.5643                 NaN            NaN            NaN   45.1444       0.577374       0.713915                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        53.1855                 NaN            NaN            NaN   45.5156       0.577495       0.721356                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        52.8067                 NaN            NaN            NaN   45.8869       0.577614       0.728798                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        52.4644                 NaN            NaN            NaN   46.2221       0.577721       0.735825                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        52.1220                 NaN            NaN            NaN   46.5573       0.577828       0.742853                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        51.7797                 NaN            NaN            NaN   46.8925       0.577933       0.749883                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        51.4372                 NaN            NaN            NaN   47.2278       0.578038       0.756914                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        51.0948                 NaN            NaN            NaN   47.5631       0.578141       0.763947                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        50.7523                 NaN            NaN            NaN   47.8984       0.578243       0.770981                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        50.4099                 NaN            NaN            NaN   48.2338       0.578345       0.778016                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        50.0674                 NaN            NaN            NaN   48.5691       0.578445       0.785052                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        49.3317                 NaN            NaN            NaN   48.6962       0.578913       0.783424       0.609753                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        48.4336                 NaN            NaN            NaN   48.7343       0.579536       0.777600        1.47493                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        47.5773                 NaN            NaN            NaN   48.7672       0.580133       0.772047        2.30335                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        46.7193                 NaN            NaN            NaN   48.8001       0.580730       0.766482        3.13345                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        45.9393                 NaN            NaN            NaN   48.8250       0.581279       0.760778        3.89369                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        45.1579                 NaN            NaN            NaN   48.8499       0.581829       0.755063        4.65535                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        44.3751                 NaN            NaN            NaN   48.8748       0.582379       0.749337        5.41843                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        43.5909                 NaN            NaN            NaN   48.8997       0.582930       0.743599        6.18292                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        42.9315                 NaN            NaN            NaN   48.9133       0.583403       0.737250        6.83454                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        42.2711                 NaN            NaN            NaN   48.9270       0.583877       0.730890        7.48720                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        41.6097                 NaN            NaN            NaN   48.9406       0.584351       0.724520        8.14089                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        40.9472                 NaN            NaN            NaN   48.9542       0.584826       0.718139        8.79562                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        40.2838                 NaN            NaN            NaN   48.9678       0.585300       0.711747        9.45138                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        39.6194                 NaN            NaN            NaN   48.9813       0.585775       0.705345        10.1082                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        38.9540                 NaN            NaN            NaN   48.9948       0.586250       0.698931        10.7660                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        38.2875                 NaN            NaN            NaN   49.0084       0.586726       0.692507        11.4249                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        37.7402                 NaN            NaN            NaN   49.0119       0.587129       0.685799        11.9750                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        37.1923                 NaN            NaN            NaN   49.0154       0.587532       0.679081        12.5257                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        36.6436                 NaN            NaN            NaN   49.0189       0.587935       0.672354        13.0773                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        36.0942                 NaN            NaN            NaN   49.0223       0.588338       0.665617        13.6295                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        35.5442                 NaN            NaN            NaN   49.0257       0.588741       0.658871        14.1825                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        34.9934                 NaN            NaN            NaN   49.0291       0.589145       0.652116        14.7362                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        34.4420                 NaN            NaN            NaN   49.0325       0.589549       0.645352        15.2906                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        33.8898                 NaN            NaN            NaN   49.0359       0.589953       0.638578        15.8458                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        33.4174                 NaN            NaN            NaN   49.0358       0.590308       0.630965        16.3255                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        32.9445                 NaN            NaN            NaN   49.0357       0.590663       0.623343        16.8058                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        32.4711                 NaN            NaN            NaN   49.0355       0.591018       0.615712        17.2866                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        31.9972                 NaN            NaN            NaN   49.0354       0.591373       0.608072        17.7680                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        31.5227                 NaN            NaN            NaN   49.0352       0.591728       0.600422        18.2499                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        31.0477                 NaN            NaN            NaN   49.0350       0.592084       0.592763        18.7324                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        30.5723                 NaN            NaN            NaN   49.0348       0.592439       0.585096        19.2155                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        30.0962                 NaN            NaN            NaN   49.0345       0.592795       0.577419        19.6990                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        29.6739                 NaN            NaN            NaN   49.0347       0.593117       0.568971        20.1293                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        29.2511                 NaN            NaN            NaN   49.0349       0.593440       0.560515        20.5601                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        28.8279                 NaN            NaN            NaN   49.0350       0.593763       0.552049        20.9912                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        28.4043                 NaN            NaN            NaN   49.0352       0.594086       0.543575        21.4229                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        27.9803                 NaN            NaN            NaN   49.0353       0.594410       0.535091        21.8549                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        27.5559                 NaN            NaN            NaN   49.0354       0.594733       0.526598        22.2874                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        27.1310                 NaN            NaN            NaN   49.0355       0.595056       0.518096        22.7203                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        26.7058                 NaN            NaN            NaN   49.0356       0.595380       0.509586        23.1537                 NaN            NaN            NaN            NaN            NaN
  1458.33        500.000        26.3053                 NaN            NaN            NaN   49.0380       0.595688       0.500553        23.5604                 NaN            NaN            NaN            NaN            NaN
  1455.13        500.000        25.9045                 NaN            NaN            NaN   49.0405       0.595996       0.491512        23.9676                 NaN            NaN            NaN            NaN            NaN
  1451.92        500.000        25.3847                 NaN            NaN            NaN   49.0491       0.596411       0.487974        24.2758       0.206036                 NaN            NaN            NaN            NaN
  1448.72        500.000        24.7519                 NaN            NaN            NaN   49.0650       0.596931       0.490134        24.4680       0.628019                 NaN            NaN            NaN            NaN
  1445.51        500.000        24.1643                 NaN            NaN            NaN   49.0730       0.597420       0.494647        24.6459        1.02474                 NaN            NaN            NaN            NaN
  1442.31        500.000        23.5759                 NaN            NaN            NaN   49.0810       0.597909       0.499169        24.8240        1.42210                 NaN            NaN            NaN            NaN
  1439.10        500.000        22.9866                 NaN            NaN            NaN   49.0889       0.598399       0.503700        25.0024        1.82009                 NaN            NaN            NaN            NaN
  1435.90        500.000        22.3963                 NaN            NaN            NaN   49.0968       0.598889       0.508240        25.1810        2.21873                 NaN            NaN            NaN            NaN
  1432.69        500.000        21.8623                 NaN            NaN            NaN   49.0965       0.599341       0.515204        25.3416        2.58513                 NaN            NaN            NaN            NaN
  1429.49        500.000        21.3275                 NaN            NaN            NaN   49.0961       0.599793       0.522180        25.5024        2.95207                 NaN            NaN            NaN            NaN
  1426.28        500.000        20.8025                 NaN            NaN            NaN   49.0907       0.600240       0.530546        25.6629        3.31319                 NaN            NaN            NaN            NaN
  1423.08        500.000        20.0469                 NaN            NaN            NaN   49.1485       0.600699       0.531088        25.8495        3.63562                 NaN  0.187710                 NaN            NaN
  1419.87        500.000        19.1787                 NaN            NaN            NaN   49.2223       0.601167       0.533146        25.8957        3.92097       0.185766       0.462268                 NaN            NaN
  1416.67        500.000        18.3357                 NaN            NaN            NaN   49.2754       0.601622       0.542374        25.7218       0.629622        4.16844       0.725037                 NaN            NaN
  1413.46        500.000        18.3351                 NaN            NaN            NaN   49.2756       0.601634       0.542394        25.7220       0.629629        4.16847       0.725087                 NaN            NaN
  1410.26        500.000        16.8619                 NaN            NaN            NaN   49.3668       0.602420       0.559687        25.4076        1.41182        4.59851        1.19133                 NaN            NaN
  1407.05        500.000        16.8614                 NaN            NaN            NaN   49.3670       0.602431       0.559707        25.4077        1.41183        4.59854        1.19141                 NaN            NaN
  1403.85        500.000        16.8608                 NaN            NaN            NaN   49.3672       0.602441       0.559726        25.4079        1.41185        4.59856        1.19149                 NaN            NaN
  1400.64        500.000        16.8603                 NaN            NaN            NaN   49.3674       0.602452       0.559746        25.4081        1.41186        4.59859        1.19157                 NaN            NaN
  1397.44        500.000        16.8597                 NaN            NaN            NaN   49.3676       0.602463       0.559766        25.4083        1.41188        4.59861        1.19165                 NaN            NaN
  1394.23        500.000        16.8592                 NaN            NaN            NaN   49.3678       0.602474       0.559785        25.4085        1.41189        4.59864        1.19172                 NaN            NaN
  1391.03        500.000        16.8586                 NaN            NaN            NaN   49.3680       0.602484       0.559804        25.4087        1.41191        4.59866        1.19180                 NaN            NaN
  1387.82        500.000        16.8581                 NaN            NaN            NaN   49.3682       0.602495       0.559824        25.4089        1.41192        4.59869        1.19188                 NaN            NaN
  1384.62        500.000        12.8409                 NaN            NaN            NaN   49.6041       0.604612       0.616904        24.4515        5.73323        3.61686        2.53197                 NaN            NaN
  1381.41        500.000        12.8406                 NaN            NaN            NaN   49.6041       0.604620       0.616923        24.4516        5.73324        3.61688        2.53213                 NaN            NaN
