|6.6.6
Archiving\03_Data\eq/QFM_m5/TAY13/TAY13_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1394.23        2500.00        12.2764                 NaN            NaN            NaN  0.733397        56.8022       0.755031        19.9515        2.73840        6.42928       0.313840                 NaN            NaN
  1391.03        2500.00        12.2760                 NaN            NaN            NaN  0.733409        56.8023       0.755057        19.9516        2.73843        6.42931       0.313860                 NaN            NaN
  1387.82        2500.00        12.2757                 NaN            NaN            NaN  0.733421        56.8025       0.755082        19.9517        2.73845        6.42933       0.313880                 NaN            NaN
  1384.62        2500.00        9.56584                 NaN            NaN            NaN  0.735025        57.0982       0.804918        19.3568        7.10157        4.02268        1.31493                 NaN            NaN
  1381.41        2500.00        9.56561                 NaN            NaN            NaN  0.735035        57.0982       0.804943        19.3569        7.10158        4.02270        1.31501                 NaN            NaN
  1378.21        2500.00        9.56537                 NaN            NaN            NaN  0.735045        57.0982       0.804969        19.3570        7.10160        4.02273        1.31509                 NaN            NaN
  1375.00        2500.00        9.56513                 NaN            NaN            NaN  0.735055        57.0982       0.804994        19.3570        7.10161        4.02276        1.31517                 NaN            NaN
  1371.79        2500.00        9.56489                 NaN            NaN            NaN  0.735065        57.0982       0.805019        19.3571        7.10163        4.02279        1.31525                 NaN            NaN
  1368.59        2500.00        9.56465                 NaN            NaN            NaN  0.735074        57.0982       0.805044        19.3572        7.10164        4.02282        1.31533                 NaN            NaN
  1365.38        2500.00        9.56441                 NaN            NaN            NaN  0.735084        57.0983       0.805070        19.3573        7.10166        4.02284        1.31541                 NaN            NaN
  1362.18        2500.00        9.56417                 NaN            NaN            NaN  0.735094        57.0983       0.805095        19.3573        7.10167        4.02287        1.31550                 NaN            NaN
  1358.97        2500.00        7.76284                 NaN            NaN            NaN  0.736235        57.2599       0.849460        18.9657        7.50922        4.89727        2.01933                 NaN            NaN
  1355.77        2500.00        7.76269                 NaN            NaN            NaN  0.736243        57.2599       0.849485        18.9658        7.50922        4.89730        2.01945                 NaN            NaN
  1352.56        2500.00        7.76253                 NaN            NaN            NaN  0.736252        57.2598       0.849510        18.9658        7.50923        4.89732        2.01957                 NaN            NaN
  1349.36        2500.00        7.76238                 NaN            NaN            NaN  0.736260        57.2597       0.849536        18.9659        7.50923        4.89735        2.01969                 NaN            NaN
  1346.15        2500.00        7.76223                 NaN            NaN            NaN  0.736269        57.2596       0.849561        18.9659        7.50924        4.89738        2.01981                 NaN            NaN
  1342.95        2500.00        7.76207                 NaN            NaN            NaN  0.736277        57.2595       0.849586        18.9660        7.50925        4.89741        2.01993                 NaN            NaN
  1339.74        2500.00        7.76192                 NaN            NaN            NaN  0.736286        57.2594       0.849611        18.9660        7.50925        4.89744        2.02006                 NaN            NaN
  1336.54        2500.00        7.76176                 NaN            NaN            NaN  0.736294        57.2593       0.849636        18.9661        7.50926        4.89747        2.02018                 NaN            NaN
  1333.33        2500.00        6.43073                 NaN            NaN            NaN  0.737229        57.3440       0.890661        18.7118        5.53858        7.79456        2.55245                 NaN            NaN
  1330.13        2500.00        6.43063                 NaN            NaN            NaN  0.737236        57.3438       0.890687        18.7119        5.53861        7.79456        2.55260                 NaN            NaN
  1326.92        2500.00        6.14507                 NaN            NaN            NaN  0.737461        57.3561       0.900544        18.6679        7.85559        5.67159        2.66576                 NaN            NaN
  1323.72        2500.00        6.00739                 NaN            NaN            NaN  0.737575        57.3605       0.905590        18.6476        7.88567        5.73601        2.71970                 NaN            NaN
  1320.51        2500.00        1.32568                 NaN            NaN            NaN  0.739513        57.9402       0.927355        18.2025        6.31339        8.25828        3.28579        3.00723                 NaN
  1317.31        2500.00                 NaN            NaN            NaN            NaN  0.740044        58.1032       0.935265        18.0990        8.36171        6.44394        3.44850        3.86840                 NaN
  1314.10        2500.00                 NaN            NaN            NaN            NaN  0.740036        58.1049       0.937295        18.1360        8.35864        6.39487        3.45641        3.87184                 NaN
  1310.90        2500.00                 NaN            NaN            NaN            NaN  0.740042        58.1046       0.937319        18.1360        8.35862        6.39489        3.45660        3.87191                 NaN
  1307.69        2500.00                 NaN            NaN            NaN            NaN  0.740022        58.1085       0.941363        18.2067        8.35242        6.30022        3.47255        3.87821                 NaN
  1304.49        2500.00                 NaN            NaN            NaN            NaN  0.740028        58.1082       0.941387        18.2067        8.35240        6.30024        3.47275        3.87828                 NaN
  1301.28        2500.00                 NaN            NaN            NaN            NaN  0.740034        58.1079       0.941412        18.2067        8.35239        6.30026        3.47294        3.87835                 NaN
  1298.08        2500.00                 NaN            NaN            NaN            NaN  0.740039        58.1076       0.941436        18.2067        8.35237        6.30028        3.47314        3.87843                 NaN
  1294.87        2500.00                 NaN            NaN            NaN            NaN  0.740045        58.1073       0.941460        18.2067        8.35236        6.30030        3.47333        3.87850                 NaN
  1291.67        2500.00                 NaN            NaN            NaN            NaN  0.740051        58.1070       0.941485        18.2067        8.35234        6.30032        3.47353        3.87857                 NaN
  1288.46        2500.00                 NaN            NaN            NaN            NaN  0.740056        58.1067       0.941509        18.2067        8.35233        6.30034        3.47372        3.87864                 NaN
  1285.26        2500.00                 NaN            NaN            NaN            NaN  0.740062        58.1064       0.941533        18.2067        8.35231        6.30036        3.47392        3.87872                 NaN
  1282.05        2500.00                 NaN            NaN            NaN            NaN  0.739976        58.1178       0.959906        18.4658        8.32525        5.95726        3.53221        3.90175                 NaN
  1278.85        2500.00                 NaN            NaN            NaN            NaN  0.739981        58.1175       0.959930        18.4658        8.32523        5.95729        3.53241        3.90182                 NaN
  1275.64        2500.00                 NaN            NaN            NaN            NaN  0.739987        58.1172       0.959955        18.4658        8.32522        5.95731        3.53261        3.90189                 NaN
  1272.44        2500.00                 NaN            NaN            NaN            NaN  0.739992        58.1169       0.959979        18.4658        8.32520        5.95733        3.53281        3.90197                 NaN
  1269.23        2500.00                 NaN            NaN            NaN            NaN  0.739997        58.1166       0.960004        18.4658        8.32519        5.95735        3.53301        3.90204                 NaN
  1266.03        2500.00                 NaN            NaN            NaN            NaN  0.740003        58.1163       0.960028        18.4658        8.32517        5.95737        3.53321        3.90211                 NaN
  1262.82        2500.00                 NaN            NaN            NaN            NaN  0.740008        58.1160       0.960053        18.4658        8.32515        5.95739        3.53341        3.90218                 NaN
  1259.62        2500.00                 NaN            NaN            NaN            NaN  0.740014        58.1157       0.960077        18.4658        8.32514        5.95742        3.53360        3.90226                 NaN
  1256.41        2500.00                 NaN            NaN            NaN            NaN  0.739941        58.1203       0.981429        18.6886        5.66185        8.30033        3.58611        3.92138                 NaN
  1253.21        2500.00                 NaN            NaN            NaN            NaN  0.739946        58.1200       0.981453        18.6886        5.66187        8.30031        3.58631        3.92145                 NaN
  1250.00        2500.00                 NaN            NaN            NaN            NaN  0.739952        58.1197       0.981478        18.6886        5.66190        8.30029        3.58651        3.92152                 NaN
  1246.79        2500.00                 NaN            NaN            NaN            NaN  0.739957        58.1194       0.981503        18.6887        5.66192        8.30027        3.58671        3.92160                 NaN
  1243.59        2500.00                 NaN            NaN            NaN            NaN  0.739962        58.1191       0.981528        18.6887        5.66194        8.30026        3.58691        3.92167                 NaN
  1240.38        2500.00                 NaN            NaN            NaN            NaN  0.739967        58.1188       0.981552        18.6887        5.66196        8.30024        3.58711        3.92174                 NaN
  1237.18        2500.00                 NaN            NaN            NaN            NaN  0.739973        58.1184       0.981577        18.6887        5.66199        8.30022        3.58731        3.92181                 NaN
  1233.97        2500.00                 NaN            NaN            NaN            NaN  0.739978        58.1181       0.981602        18.6887        5.66201        8.30021        3.58752        3.92189                 NaN
  1230.77        2500.00                 NaN            NaN            NaN            NaN  0.739918        58.1163        1.00585        18.8865        5.40202        8.27784        3.63364        3.93799                 NaN
  1227.56        2500.00                 NaN            NaN            NaN            NaN  0.739923        58.1159        1.00588        18.8865        5.40204        8.27782        3.63384        3.93806                 NaN
  1224.36        2500.00                 NaN            NaN            NaN            NaN  0.739929        58.1156        1.00590        18.8865        5.40206        8.27780        3.63405        3.93813                 NaN
  1221.15        2500.00                 NaN            NaN            NaN            NaN  0.739934        58.1153        1.00593        18.8865        5.40209        8.27778        3.63425        3.93820                 NaN
  1217.95        2500.00                 NaN            NaN            NaN            NaN  0.739939        58.1150        1.00595        18.8865        5.40211        8.27777        3.63445        3.93827                 NaN
  1214.74        2500.00                 NaN            NaN            NaN            NaN  0.739944        58.1147        1.00598        18.8865        5.40214        8.27775        3.63466        3.93835                 NaN
  1211.54        2500.00                 NaN            NaN            NaN            NaN  0.739949        58.1144        1.00600        18.8865        5.40216        8.27773        3.63486        3.93842                 NaN
  1208.33        2500.00                 NaN            NaN            NaN            NaN  0.739954        58.1140        1.00603        18.8865        5.40218        8.27771        3.63506        3.93849                 NaN
  1205.13        2500.00                 NaN            NaN            NaN            NaN  0.739907        58.1060        1.03292        19.0653        5.17060        8.25862        3.67511        3.95148                 NaN
  1201.92        2500.00                 NaN            NaN            NaN            NaN  0.739912        58.1057        1.03295        19.0653        5.17062        8.25860        3.67532        3.95155                 NaN
  1198.72        2500.00                 NaN            NaN            NaN            NaN  0.739917        58.1054        1.03298        19.0653        5.17065        8.25858        3.67553        3.95163                 NaN
  1195.51        2500.00                 NaN            NaN            NaN            NaN  0.739922        58.1051        1.03300        19.0653        5.17067        8.25856        3.67573        3.95170                 NaN
  1192.31        2500.00                 NaN            NaN            NaN            NaN  0.739927        58.1048        1.03303        19.0653        5.17070        8.25854        3.67594        3.95177                 NaN
  1189.10        2500.00                 NaN            NaN            NaN            NaN  0.739932        58.1044        1.03305        19.0654        5.17072        8.25852        3.67614        3.95184                 NaN
  1185.90        2500.00                 NaN            NaN            NaN            NaN  0.739936        58.1041        1.03308        19.0654        5.17075        8.25851        3.67635        3.95191                 NaN
  1182.69        2500.00                 NaN            NaN            NaN            NaN  0.739941        58.1038        1.03310        19.0654        5.17077        8.25849        3.67655        3.95198                 NaN
  1179.49        2500.00                 NaN            NaN            NaN            NaN  0.739907        58.0907        1.06238        19.2312        8.24224        4.96009        3.71059        3.96291                 NaN
  1176.28        2500.00                 NaN            NaN            NaN            NaN  0.739911        58.0903        1.06241        19.2312        8.24222        4.96012        3.71080        3.96298                 NaN
  1173.08        2500.00                 NaN            NaN            NaN            NaN  0.739916        58.0900        1.06243        19.2313        8.24220        4.96014        3.71101        3.96305                 NaN
  1169.87        2500.00                 NaN            NaN            NaN            NaN  0.739921        58.0897        1.06246        19.2313        8.24218        4.96017        3.71121        3.96312                 NaN
  1166.67        2500.00                 NaN            NaN            NaN            NaN  0.739926        58.0893        1.06248        19.2313        8.24216        4.96019        3.71142        3.96319                 NaN
  1163.46        2500.00                 NaN            NaN            NaN            NaN  0.739930        58.0890        1.06251        19.2313        8.24214        4.96022        3.71163        3.96326                 NaN
  1160.26        2500.00                 NaN            NaN            NaN            NaN  0.739935        58.0887        1.06254        19.2313        8.24212        4.96025        3.71183        3.96333                 NaN
  1157.05        2500.00                 NaN            NaN            NaN            NaN  0.739940        58.0883        1.06256        19.2313        8.24210        4.96027        3.71204        3.96340                 NaN
  1153.85        2500.00                 NaN            NaN            NaN            NaN  0.739919        58.0678        1.09505        19.3881        8.23124        4.76778        3.73852        3.97155                 NaN
  1150.64        2500.00                 NaN            NaN            NaN            NaN  0.739924        58.0675        1.09508        19.3881        8.23122        4.76781        3.73873        3.97162                 NaN
  1147.44        2500.00                 NaN            NaN            NaN            NaN  0.739928        58.0672        1.09510        19.3881        8.23120        4.76783        3.73894        3.97169                 NaN
  1144.23        2500.00                 NaN            NaN            NaN            NaN  0.739933        58.0668        1.09513        19.3882        8.23118        4.76786        3.73915        3.97176                 NaN
  1141.03        2500.00                 NaN            NaN            NaN            NaN  0.739937        58.0665        1.09515        19.3882        8.23115        4.76789        3.73935        3.97183                 NaN
  1137.82        2500.00                 NaN            NaN            NaN            NaN  0.739942        58.0662        1.09518        19.3882        8.23113        4.76791        3.73956        3.97190                 NaN
  1134.62        2500.00                 NaN            NaN            NaN            NaN  0.739946        58.0658        1.09521        19.3882        8.23111        4.76794        3.73977        3.97197                 NaN
  1131.41        2500.00                 NaN            NaN            NaN            NaN  0.739951        58.0655        1.09523        19.3882        8.23109        4.76797        3.73998        3.97204                 NaN
  1128.21        2500.00                 NaN            NaN            NaN            NaN  0.739943        58.0388        1.13053        19.5391        8.22399        4.59003        3.75988        3.97778                 NaN
  1125.00        2500.00                 NaN            NaN            NaN            NaN  0.739947        58.0384        1.13056        19.5391        8.22397        4.59006        3.76009        3.97785                 NaN
  1121.79        2500.00                 NaN            NaN            NaN            NaN  0.739952        58.0381        1.13058        19.5391        8.22395        4.59009        3.76030        3.97792                 NaN
  1118.59        2500.00                 NaN            NaN            NaN            NaN  0.739956        58.0377        1.13061        19.5392        8.22393        4.59011        3.76051        3.97799                 NaN
  1115.38        2500.00                 NaN            NaN            NaN            NaN  0.739961        58.0374        1.13064        19.5392        8.22391        4.59014        3.76072        3.97806                 NaN
  1112.18        2500.00                 NaN            NaN            NaN            NaN  0.739965        58.0371        1.13066        19.5392        8.22389        4.59017        3.76093        3.97813                 NaN
  1108.97        2500.00                 NaN            NaN            NaN            NaN  0.739969        58.0367        1.13069        19.5392        8.22387        4.59019        3.76114        3.97820                 NaN
  1105.77        2500.00                 NaN            NaN            NaN            NaN  0.739974        58.0364        1.13072        19.5392        8.22385        4.59022        3.76135        3.97827                 NaN
  1102.56        2500.00                 NaN            NaN            NaN            NaN  0.739980        58.0024        1.16934        19.6879        4.42378        8.22169        3.77345        3.98154                 NaN
  1099.36        2500.00                 NaN            NaN            NaN            NaN  0.739984        58.0020        1.16937        19.6879        4.42380        8.22167        3.77366        3.98161                 NaN
  1096.15        2500.00                 NaN            NaN            NaN            NaN  0.739989        58.0017        1.16939        19.6879        4.42383        8.22164        3.77387        3.98168                 NaN
  1092.95        2500.00                 NaN            NaN            NaN            NaN  0.739993        58.0013        1.16942        19.6879        4.42386        8.22162        3.77408        3.98175                 NaN
  1089.74        2500.00                 NaN            NaN            NaN            NaN  0.739997        58.0010        1.16945        19.6880        4.42389        8.22160        3.77429        3.98182                 NaN
  1086.54        2500.00                 NaN            NaN            NaN            NaN  0.740001        58.0007        1.16948        19.6880        4.42392        8.22158        3.77450        3.98189                 NaN
  1083.33        2500.00                 NaN            NaN            NaN            NaN  0.740006        58.0003        1.16951        19.6880        4.42394        8.22156        3.77471        3.98196                 NaN
  1080.13        2500.00                 NaN            NaN            NaN            NaN  0.740010        58.0000        1.16953        19.6880        4.42397        8.22154        3.77492        3.98203                 NaN
  1076.92        2500.00                 NaN            NaN            NaN            NaN  0.740032        57.9580        1.21179        19.8366        4.26713        8.22521        3.77877        3.98242                 NaN
  1073.72        2500.00                 NaN            NaN            NaN            NaN  0.740036        57.9577        1.21182        19.8366        4.26716        8.22519        3.77898        3.98249                 NaN
  1070.51        2500.00                 NaN            NaN            NaN            NaN  0.740040        57.9573        1.21185        19.8367        4.26719        8.22517        3.77918        3.98256                 NaN
  1067.31        2500.00                 NaN            NaN            NaN            NaN  0.740044        57.9570        1.21188        19.8367        4.26722        8.22515        3.77939        3.98263                 NaN
  1064.10        2500.00                 NaN            NaN            NaN            NaN  0.740048        57.9566        1.21191        19.8367        4.26724        8.22513        3.77960        3.98270                 NaN
  1060.90        2500.00                 NaN            NaN            NaN            NaN  0.740052        57.9563        1.21193        19.8368        4.26727        8.22510        3.77981        3.98276                 NaN
  1057.69        2500.00                 NaN            NaN            NaN            NaN  0.740056        57.9559        1.21196        19.8368        4.26730        8.22508        3.78002        3.98283                 NaN
  1054.49        2500.00                 NaN            NaN            NaN            NaN  0.740060        57.9556        1.21199        19.8368        4.26733        8.22506        3.78023        3.98290                 NaN
  1051.28        2500.00                 NaN            NaN            NaN            NaN  0.740099        57.9054        1.25824        19.9880        4.11842        8.23416        3.77497        3.98072                 NaN
  1048.08        2500.00                 NaN            NaN            NaN            NaN  0.740103        57.9050        1.25826        19.9881        4.11845        8.23414        3.77518        3.98079                 NaN
  1044.87        2500.00                 NaN            NaN            NaN            NaN  0.740118        57.8907        1.27051        20.0265        4.08236        8.23744        3.77262        3.97975                 NaN
  1041.67        2500.00                 NaN            NaN            NaN            NaN  0.740129        57.8830        1.27682        20.0460        4.06445        8.23940        3.77094        3.97922                 NaN
  1038.46        2500.00                 NaN            NaN            NaN            NaN  0.740144        57.8715        1.28364        20.0650        4.05410        8.24708        3.77024        2.84966        1.11858     
  1035.26        2500.00                 NaN            NaN            NaN            NaN  0.740148        57.8712        1.28367        20.0651        4.05413        8.24706        3.77045        2.84971        1.11856     
  1032.05        2500.00                 NaN            NaN            NaN            NaN  0.740177        57.8489        1.29742        20.1026        8.26282        4.03490        3.76775       0.859208        3.08626     
  1028.85        2500.00                 NaN            NaN            NaN            NaN  0.740195        57.8362        1.30479        20.1225        4.02549        8.27221        3.76539                 NaN   3.93320     
  1025.64        2500.00                 NaN            NaN            NaN            NaN  0.740204        57.8285        1.31129        20.1425        8.27318        4.00664        3.76300                 NaN   3.93469     
  1022.44        2500.00                 NaN            NaN            NaN            NaN  0.740209        57.8283        1.31133        20.1425        8.27317        4.00667        3.76321                 NaN   3.93463     
  1019.23        2500.00                 NaN            NaN            NaN            NaN  0.740213        57.8280        1.31136        20.1426        8.27317        4.00671        3.76343                 NaN   3.93457     
  1016.03        2500.00                 NaN            NaN            NaN            NaN  0.740218        57.8277        1.31139        20.1426        8.27316        4.00675        3.76364                 NaN   3.93451     
  1012.82        2500.00                 NaN            NaN            NaN            NaN  0.740223        57.8274        1.31142        20.1427        8.27315        4.00678        3.76385                 NaN   3.93444     
  1009.62        2500.00                 NaN            NaN            NaN            NaN  0.740228        57.8271        1.31145        20.1428        8.27314        4.00682        3.76406                 NaN   3.93438     
  1006.41        2500.00                 NaN            NaN            NaN            NaN  0.740232        57.8269        1.31149        20.1428        8.27313        4.00686        3.76428                 NaN   3.93432     
  1003.21        2500.00                 NaN            NaN            NaN            NaN  0.740237        57.8266        1.31152        20.1429        8.27312        4.00689        3.76449                 NaN   3.93427     
  1000.00        2500.00                 NaN            NaN            NaN            NaN  0.740296        57.7619        1.36712        20.3020        8.29135        3.85855        3.73235                 NaN   3.94641     
