|6.6.6
Archiving\03_Data\eq/QFM_m5/TAY13/TAY13_6.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        7075.97     
  1996.79        2500.00        7066.63     
  1993.59        2500.00        7011.86     
  1990.38        2500.00        6959.52     
  1987.18        2500.00        6908.96     
  1983.97        2500.00        6860.94     
  1980.77        2500.00        6814.48     
  1977.56        2500.00        6769.50     
  1974.36        2500.00        6725.94     
  1971.15        2500.00        6684.41     
  1967.95        2500.00        6644.13     
  1964.74        2500.00        6605.43     
  1961.54        2500.00        6576.00     
  1958.33        2500.00        6579.05     
  1955.13        2500.00        6582.10     
  1951.92        2500.00        6585.13     
  1948.72        2500.00        6588.16     
  1945.51        2500.00        6591.14     
  1942.31        2500.00        6594.11     
  1939.10        2500.00        6597.07     
  1935.90        2500.00        6600.02     
  1932.69        2500.00        6602.96     
  1929.49        2500.00        6605.89     
  1926.28        2500.00        6608.81     
  1923.08        2500.00        6611.73     
  1919.87        2500.00        6614.60     
  1916.67        2500.00        6617.47     
  1913.46        2500.00        6618.80     
  1910.26        2500.00        6522.86     
  1907.05        2500.00        6049.50     
  1903.85        2500.00        5692.23     
  1900.64        2500.00        5413.06     
  1897.44        2500.00        5188.91     
  1894.23        2500.00        5016.77     
  1891.03        2500.00        4871.32     
  1887.82        2500.00        4746.80     
  1884.62        2500.00        4639.02     
  1881.41        2500.00        4544.82     
  1878.21        2500.00        4461.80     
  1875.00        2500.00        4388.09     
  1871.79        2500.00        4322.21     
  1868.59        2500.00        4266.97     
  1865.38        2500.00        4216.69     
  1862.18        2500.00        4170.74     
  1858.97        2500.00        4128.59     
  1855.77        2500.00        4089.78     
  1852.56        2500.00        4053.95     
  1849.36        2500.00        4020.75     
  1846.15        2500.00        3989.93     
  1842.95        2500.00        3962.27     
  1839.74        2500.00        3936.38     
  1836.54        2500.00        3912.10     
  1833.33        2500.00        3889.29     
  1830.13        2500.00        3868.12     
  1826.92        2500.00        3848.14     
  1823.72        2500.00        3829.38     
  1820.51        2500.00        3811.79     
  1817.31        2500.00        3795.16     
  1814.10        2500.00        3779.39     
  1810.90        2500.00        3764.40     
  1807.69        2500.00        3750.15     
  1804.49        2500.00        3736.57     
  1801.28        2500.00        3723.63     
  1798.08        2500.00        3711.28     
  1794.87        2500.00        3699.48     
  1791.67        2500.00        3688.16     
  1788.46        2500.00        3677.32     
  1785.26        2500.00        3666.94     
  1782.05        2500.00        3656.98     
  1778.85        2500.00        3647.36     
  1775.64        2500.00        3638.12     
  1772.44        2500.00        3629.21     
  1769.23        2500.00        3620.71     
  1766.03        2500.00        3612.38     
  1762.82        2500.00        3604.36     
  1759.62        2500.00        3596.63     
  1756.41        2500.00        3589.19     
  1753.21        2500.00        3582.01     
  1750.00        2500.00        3575.08     
  1746.79        2500.00        3568.39     
  1743.59        2500.00        3561.93     
  1740.38        2500.00        3555.47     
  1737.18        2500.00        3549.23     
  1733.97        2500.00        3543.20     
  1730.77        2500.00        3537.37     
  1727.56        2500.00        3531.72     
  1724.36        2500.00        3526.26     
  1721.15        2500.00        3520.97     
  1717.95        2500.00        3515.84     
  1714.74        2500.00        3510.70     
