|6.6.6
Archiving\03_Data\DfracLP/QFM_m0.75/T13/T13_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1869.67        500.000        99.4262                 NaN  0.564013       0.979370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        98.8157                 NaN   1.16290       0.213603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.9254                 NaN  0.704871E-001  0.410805E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.5742                 NaN  0.421793       0.396692E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3633                 NaN  0.625789       0.109310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.6285                 NaN  0.365144       0.637706E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3236                 NaN  0.664800       0.115912E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4432                 NaN  0.547206       0.956813E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4438                 NaN  0.546600       0.957916E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4464                 NaN  0.544112       0.951370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4465                 NaN  0.543957       0.951733E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4483                 NaN  0.542246       0.948127E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4513                 NaN  0.539261       0.943299E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4507                 NaN  0.539841       0.945322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4527                 NaN  0.537876       0.939996E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        98.8655                 NaN   1.11498       0.194840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.9987                 NaN  0.126411E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.5943                 NaN  0.398793       0.693741E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3612                 NaN  0.627926       0.109185E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4542                 NaN  0.536450       0.933183E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4562                 NaN  0.534541       0.927151E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4572                 NaN  0.533587       0.922379E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4554                 NaN  0.535373       0.924327E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4557                 NaN  0.535039       0.923105E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.2710                 NaN  0.716680       0.122976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.6913                 NaN  0.303518       0.518162E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3988                 NaN  0.591154       0.100875E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4564                 NaN  0.534504       0.909229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4526                 NaN  0.538282       0.914461E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4526                 NaN  0.538271       0.912044E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4520                 NaN  0.538903       0.908347E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4513                 NaN  0.539672       0.905162E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4484                 NaN  0.542527       0.906534E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4475                 NaN  0.543404       0.905443E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4467                 NaN  0.544230       0.903386E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        98.6445                 NaN   1.33378       0.217070E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000       100.0000                 NaN  0.171619E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.7022                 NaN  0.292876       0.487510E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4194                 NaN  0.571331       0.929257E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4365                 NaN  0.554556       0.897512E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3601                 NaN  0.629736       0.101749E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5071                 NaN  0.485121       0.773913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4164                 NaN  0.574469       0.917923E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4389                 NaN  0.552360       0.870981E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4228                 NaN  0.568245       0.894970E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4610                 NaN  0.530611       0.836972E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3838                 NaN  0.606835       0.940663E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4154                 NaN  0.575696       0.889648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4124                 NaN  0.578702       0.889169E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4096                 NaN  0.581477       0.887962E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4059                 NaN  0.585239       0.887501E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4025                 NaN  0.588681       0.886826E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3972                 NaN  0.593955       0.888875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3984                 NaN  0.592747       0.880884E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3888                 NaN  0.602301       0.889968E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3903                 NaN  0.600886       0.882004E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3866                 NaN  0.604570       0.880766E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4239                 NaN  0.567919       0.822844E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3339                 NaN  0.656690       0.944720E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3732                 NaN  0.617938       0.882583E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3709                 NaN  0.620274       0.879700E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3654                 NaN  0.625740       0.882952E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3623                 NaN  0.628948       0.880014E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3557                 NaN  0.635416       0.883897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3549                 NaN  0.636281       0.877604E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3526                 NaN  0.638655       0.875546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3436                 NaN  0.647547       0.884361E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3462                 NaN  0.645054       0.874518E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3392                 NaN  0.652046       0.878185E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3359                 NaN  0.655314       0.878991E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3329                 NaN  0.658368       0.876120E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3286                 NaN  0.662604       0.876849E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3258                 NaN  0.665468       0.876488E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3219                 NaN  0.669377       0.876540E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3168                 NaN  0.674384       0.878418E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3174                 NaN  0.673862       0.872692E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3134                 NaN  0.677838       0.873204E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3102                 NaN  0.681045       0.874210E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3074                 NaN  0.683838       0.872299E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3037                 NaN  0.687597       0.873376E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3042                 NaN  0.687049       0.870163E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2989                 NaN  0.692430       0.871077E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2998                 NaN  0.691560       0.868736E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2969                 NaN  0.694425       0.868319E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2957                 NaN  0.695673       0.867644E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2945                 NaN  0.696889       0.866074E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2922                 NaN  0.699116       0.867853E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2921                 NaN  0.699292       0.864069E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2916                 NaN  0.699776       0.863565E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2913                 NaN  0.700099       0.861049E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.8266                 NaN  0.171191       0.219413E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        98.7575                 NaN   1.22758       0.149473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2911                 NaN  0.700284       0.856929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2919                 NaN  0.699507       0.855305E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2919                 NaN  0.699570       0.853884E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2939                 NaN  0.697584       0.851046E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2943                 NaN  0.697152       0.850204E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2910                 NaN  0.700436       0.854861E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3031                 NaN  0.688458       0.839500E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2994                 NaN  0.692173       0.844168E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3019                 NaN  0.689660       0.840297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2774                 NaN  0.713905       0.870208E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3353                 NaN  0.656708       0.802131E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3099                 NaN  0.681784       0.832294E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.3062                 NaN  0.685398       0.840490E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3245                 NaN  0.667279       0.818147E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3193                 NaN  0.672489       0.825617E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3239                 NaN  0.667932       0.818671E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3250                 NaN  0.666853       0.818429E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3306                 NaN  0.661280       0.813940E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3999                 NaN  0.592796       0.730437E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2728                 NaN  0.718316       0.888377E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3458                 NaN  0.646171       0.801030E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.9744                 NaN  0.369101       0.244070E-002  0.654081                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6367                 NaN  0.106772                 NaN   1.25652                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.6683                 NaN  0.107959                 NaN   1.22378                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.6882                 NaN  0.104696                 NaN   1.20710                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7110                 NaN  0.104803                 NaN   1.18422                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.2248                 NaN  0.593643E-001            NaN  0.715820                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.2590                 NaN  0.137806                 NaN   1.60321                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.7706                 NaN  0.924343E-001            NaN   1.13694                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.7898                 NaN  0.916971E-001            NaN   1.11853                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8078                 NaN  0.848528E-001            NaN   1.10730                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8105                 NaN  0.848368E-001            NaN   1.10471                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8635                 NaN  0.917399E-001            NaN   1.04480                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.8584                 NaN  0.774816E-001            NaN   1.06414                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.8838                 NaN  0.746775E-001            NaN   1.04156                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.8981                 NaN  0.756975E-001            NaN   1.02625                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9110                 NaN  0.723492E-001            NaN   1.01663                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9266                 NaN  0.686651E-001            NaN   1.00474                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9417                 NaN  0.681424E-001            NaN  0.990134                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9561                 NaN  0.649594E-001            NaN  0.978894                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9705                 NaN  0.634727E-001            NaN  0.966061                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.9833                 NaN  0.595202E-001            NaN  0.957155                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.9970                 NaN  0.602940E-001            NaN  0.942745                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0107                 NaN  0.544567E-001            NaN  0.934829                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0226                 NaN  0.527510E-001            NaN  0.924626                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0343                 NaN  0.519888E-001            NaN  0.913722                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0452                 NaN  0.478541E-001            NaN  0.906897                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0622                 NaN  0.458846E-001            NaN  0.891946                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0693                 NaN  0.433985E-001            NaN  0.887307                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0776                 NaN  0.394789E-001            NaN  0.882911                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0902                 NaN  0.365949E-001            NaN  0.873167                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1023                 NaN  0.374547E-001            NaN  0.860273                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1114                 NaN  0.349785E-001            NaN  0.853583                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1196                 NaN  0.292850E-001            NaN  0.851160                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1288                 NaN  0.285629E-001            NaN  0.842590                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1412                 NaN  0.301909E-001            NaN  0.828623                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1492                 NaN  0.267576E-001            NaN  0.823994                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1590                 NaN  0.261222E-001            NaN  0.814840                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1651                 NaN  0.196448E-001            NaN  0.815258                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.5787                 NaN  0.253299E-001            NaN  0.395982                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.7742                 NaN  0.282104E-003            NaN   1.22549                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.8708                 NaN  0.568661E-001            NaN   1.07238                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.5893                 NaN  0.709038E-001            NaN  0.339807                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2024                 NaN  0.651062E-002            NaN  0.791082                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2088                 NaN  0.438434E-002            NaN  0.786799                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2161                 NaN  0.239213E-002            NaN  0.781556                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2205                 NaN  0.851185E-002            NaN  0.770980                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.2390                 NaN  0.114281E-001            NaN  0.749583                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2402                 NaN  0.180812E-001            NaN  0.741749                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2412                 NaN            NaN            NaN  0.758767                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2448                 NaN  0.988070E-004            NaN  0.755064                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2609                 NaN  0.212291E-001            NaN  0.717873                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2592                 NaN            NaN            NaN  0.740786                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2655                 NaN            NaN            NaN  0.734506                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2708                 NaN            NaN            NaN  0.729159                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2762                 NaN            NaN            NaN  0.723786                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2344                 NaN  0.192299E-005            NaN  0.478603       0.287030                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0762                 NaN            NaN            NaN            NaN  0.923818                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.0756                 NaN  0.219918E-005            NaN            NaN  0.924370                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0661                 NaN            NaN            NaN            NaN  0.933877                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.0554                 NaN            NaN            NaN            NaN  0.944599                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.0397                 NaN            NaN            NaN            NaN  0.960327                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        99.0130                 NaN            NaN            NaN            NaN  0.987037                 NaN            NaN            NaN            NaN            NaN
