|6.6.6
Archiving\03_Data\DfracLP/QFM_m3/YM20/YM20_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1934.84        500.000        99.9859       0.140786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.9859       0.140789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.9859       0.140793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.9859       0.140797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.9859       0.140801E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.9859       0.140805E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.9859       0.140809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.9474       0.139864E-001  0.386291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.9812                 NaN  0.188091E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.4372                 NaN  0.562814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.4165                 NaN  0.583501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.4184                 NaN  0.581575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.4267                 NaN  0.573275                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.4281                 NaN  0.571877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4324                 NaN  0.567613                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4363                 NaN  0.563745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4388                 NaN  0.561196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.2554                 NaN  0.730544       0.140093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.6240                 NaN  0.376047                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4494                 NaN  0.550556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4519                 NaN  0.545479       0.262011E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4519                 NaN  0.542338       0.573157E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4497                 NaN  0.539647       0.106787E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4820                 NaN  0.507777       0.101767E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4272                 NaN  0.561848       0.109984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3898                 NaN  0.598272       0.118808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.6190                 NaN  0.373543       0.743495E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3689                 NaN  0.618758       0.123084E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4679                 NaN  0.521633       0.104870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4695                 NaN  0.520114       0.103848E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.5752                 NaN  0.416439       0.832927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3740                 NaN  0.613737       0.122646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4732                 NaN  0.516470       0.103405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4168                 NaN  0.571773       0.114625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.6319                 NaN  0.360813       0.723713E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3830                 NaN  0.604921       0.121259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4802                 NaN  0.509522       0.102676E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4836                 NaN  0.506280       0.101411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4839                 NaN  0.505954       0.101349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4866                 NaN  0.503338       0.100998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4868                 NaN  0.503100       0.100734E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4848                 NaN  0.505121       0.101076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4884                 NaN  0.501602       0.100165E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4880                 NaN  0.501970       0.100330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4889                 NaN  0.501161       0.998174E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4877                 NaN  0.502302       0.999106E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4879                 NaN  0.502108       0.998259E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4880                 NaN  0.502016       0.995631E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4924                 NaN  0.497733       0.982300E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4885                 NaN  0.501614       0.991475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4886                 NaN  0.501523       0.986661E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4891                 NaN  0.501093       0.982825E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4809                 NaN  0.509302       0.981401E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.1969                 NaN  0.787554       0.155657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.9274                 NaN  0.711003E-001  0.149472E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3525                 NaN  0.635187       0.122684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4852                 NaN  0.505055       0.975249E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4839                 NaN  0.506352       0.973428E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4825                 NaN  0.507781       0.973095E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4832                 NaN  0.507099       0.968181E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4817                 NaN  0.508615       0.965967E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4799                 NaN  0.510451       0.965997E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4780                 NaN  0.512347       0.964837E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4758                 NaN  0.514536       0.963602E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4751                 NaN  0.515333       0.961242E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4738                 NaN  0.516642       0.958634E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.4710                 NaN  0.519394       0.959724E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4696                 NaN  0.520850       0.956677E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4651                 NaN  0.525319       0.960545E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4672                 NaN  0.523307       0.949829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5617                 NaN  0.430576       0.771118E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3597                 NaN  0.629027       0.113000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4583                 NaN  0.532186       0.952000E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4555                 NaN  0.534971       0.948380E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5183                 NaN  0.473370       0.837802E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3850                 NaN  0.604340       0.106194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4479                 NaN  0.542564       0.948890E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4462                 NaN  0.544335       0.944867E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4428                 NaN  0.547770       0.943948E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.6554                 NaN  0.338429       0.618447E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.2213                 NaN  0.766020       0.126593E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4339                 NaN  0.556689       0.942829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4315                 NaN  0.559089       0.939950E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4268                 NaN  0.563767       0.941459E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4253                 NaN  0.565320       0.939350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4238                 NaN  0.566868       0.937049E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4286                 NaN  0.562169       0.926240E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4080                 NaN  0.582527       0.948073E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4126                 NaN  0.577989       0.938098E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4102                 NaN  0.580436       0.936247E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4076                 NaN  0.583083       0.935722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4025                 NaN  0.588177       0.936936E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4032                 NaN  0.587529       0.930366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3977                 NaN  0.592888       0.939085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4269                 NaN  0.564209       0.886843E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3616                 NaN  0.628596       0.979529E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3146                 NaN  0.675966       0.943308E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4630                 NaN  0.527791       0.918460E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3874                 NaN  0.603345       0.928333E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3833                 NaN  0.607358       0.931765E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3764                 NaN  0.614228       0.939917E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3852                 NaN  0.605655       0.916546E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3773                 NaN  0.613396       0.927383E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3754                 NaN  0.615365       0.927328E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3733                 NaN  0.617388       0.927592E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.0970                 NaN  0.889685       0.132972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.6440                 NaN  0.350784       0.521677E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3710                 NaN  0.619830       0.920997E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3665                 NaN  0.624219       0.927009E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3681                 NaN  0.622734       0.919930E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3655                 NaN  0.625264       0.920926E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3656                 NaN  0.625194       0.920334E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3647                 NaN  0.626062       0.918897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.3644                 NaN  0.626442       0.918555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.3430                 NaN  0.647549       0.950037E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3835                 NaN  0.607581       0.888586E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3663                 NaN  0.624537       0.912066E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3645                 NaN  0.626366       0.913876E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3358                 NaN  0.654676       0.954999E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3948                 NaN  0.596557       0.869081E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3685                 NaN  0.622363       0.909645E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3691                 NaN  0.621795       0.905542E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3610                 NaN  0.629892       0.906548E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3442                 NaN  0.646154       0.966922E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4102                 NaN  0.581356       0.840444E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        98.8851                 NaN   1.09883       0.160668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.8688                 NaN  0.129439       0.179175E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.7049                 NaN  0.290869       0.424152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.0502                 NaN  0.936040       0.137249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.8601                 NaN  0.306829                 NaN  0.833117                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.4734                 NaN  0.961061E-001            NaN   1.43045                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.4823                 NaN  0.934418E-001            NaN   1.42427                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.5610                 NaN  0.921676E-001            NaN   1.34682                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5629                 NaN  0.862612E-001            NaN   1.35081                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.4087                 NaN  0.902313E-001            NaN   1.50105                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.7837                 NaN  0.686987E-001            NaN   1.14757                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.6343                 NaN  0.759560E-001            NaN   1.28970                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.6588                 NaN  0.744160E-001            NaN   1.26676                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6802                 NaN  0.699476E-001            NaN   1.24980                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7045                 NaN  0.737156E-001            NaN   1.22175                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7241                 NaN  0.422146E-001            NaN   1.23370                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7492                 NaN  0.823048E-001            NaN   1.16846                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7675                 NaN  0.597815E-001            NaN   1.17275                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7863                 NaN  0.568324E-001            NaN   1.15691                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8070                 NaN  0.571540E-001            NaN   1.13583                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8255                 NaN  0.524670E-001            NaN   1.12202                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8436                 NaN  0.504614E-001            NaN   1.10595                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8618                 NaN  0.475953E-001            NaN   1.09063                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8767                 NaN  0.421750E-001            NaN   1.08113                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8947                 NaN  0.422056E-001            NaN   1.06305                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9103                 NaN  0.393621E-001            NaN   1.05036                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9256                 NaN  0.357914E-001            NaN   1.03861                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9328                 NaN  0.324379E-001            NaN   1.03472                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9595                 NaN  0.276990E-001            NaN   1.01275                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9628                 NaN  0.210932E-001            NaN   1.01615                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9824                 NaN  0.239484E-001            NaN  0.993624                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9946                 NaN  0.218664E-001            NaN  0.983532                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0113                 NaN  0.203167E-001            NaN  0.968350                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0209                 NaN  0.159217E-001            NaN  0.963155                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0362                 NaN  0.163591E-001            NaN  0.947394                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0470                 NaN  0.131246E-001            NaN  0.939841                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0600                 NaN  0.129422E-001            NaN  0.927063                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0698                 NaN  0.732240E-002            NaN  0.922894                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0816                 NaN  0.743373E-002            NaN  0.910937                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0926                 NaN  0.518453E-002            NaN  0.902261                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1050                 NaN  0.282226E-002            NaN  0.892163                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1088                 NaN  0.192911E-001            NaN  0.871930                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.2973                 NaN  0.187244E-001            NaN  0.683956                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9691                 NaN            NaN            NaN   1.03085                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1436                 NaN  0.345921E-002            NaN  0.852906                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1515                 NaN            NaN            NaN  0.848460                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1618                 NaN            NaN            NaN  0.838153                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1726                 NaN  0.128027E-001            NaN  0.814620                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1807                 NaN            NaN            NaN  0.819346                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1838                 NaN            NaN            NaN  0.816226                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1948                 NaN            NaN            NaN  0.805157                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0689                 NaN            NaN            NaN  0.123518       0.807555                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0442                 NaN            NaN            NaN  0.600158E-001  0.895744                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0471                 NaN            NaN            NaN  0.265194E-001  0.926375                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0500                 NaN            NaN            NaN            NaN  0.949979                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0505                 NaN            NaN            NaN            NaN  0.949544                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0571                 NaN            NaN            NaN            NaN  0.942861                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0580                 NaN            NaN            NaN            NaN  0.942003                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.0594                 NaN            NaN            NaN            NaN  0.940602                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.0564                 NaN            NaN            NaN            NaN  0.943574                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.0554                 NaN            NaN            NaN            NaN  0.944632                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0486                 NaN            NaN            NaN            NaN  0.951393                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0419                 NaN            NaN            NaN            NaN  0.958094                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.0391                 NaN            NaN            NaN            NaN  0.960893                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0160                 NaN            NaN            NaN            NaN  0.983976                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.7497                 NaN            NaN            NaN            NaN  0.774383       0.475880                 NaN            NaN            NaN            NaN
  1453.63        500.000        98.4711                 NaN            NaN            NaN            NaN   1.04193       0.486949                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.4897                 NaN            NaN            NaN            NaN   1.02932       0.480963                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.5165                 NaN            NaN            NaN            NaN   1.01361       0.469873                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.5388                 NaN            NaN            NaN            NaN  0.998486       0.462667                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.5615                 NaN            NaN            NaN            NaN  0.454413       0.984067                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.5836                 NaN            NaN            NaN            NaN  0.969653       0.446732                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.6053                 NaN            NaN            NaN            NaN  0.956623       0.438107                 NaN            NaN            NaN            NaN
  1436.09        500.000        96.5568                 NaN            NaN            NaN            NaN   1.27913        1.22791       0.936187                 NaN            NaN            NaN
