|6.6.6
Archiving\03_Data\DfracLP/QFM_m3/YM20/YM20_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1433.58        500.000        94.7430                 NaN            NaN            NaN            NaN   2.15496        1.60331        1.49868                 NaN            NaN            NaN
  1431.08        500.000        94.9466                 NaN            NaN            NaN            NaN   1.54487        2.06790        1.44066                 NaN            NaN            NaN
  1428.57        500.000        95.1379                 NaN            NaN            NaN            NaN   1.49017        1.98603        1.38594                 NaN            NaN            NaN
  1426.07        500.000        95.3189                 NaN            NaN            NaN            NaN   1.90819        1.43867        1.33428                 NaN            NaN            NaN
  1423.56        500.000        95.4861                 NaN            NaN            NaN            NaN   1.83798        1.38984        1.28604                 NaN            NaN            NaN
  1421.05        500.000        95.6386                 NaN            NaN            NaN            NaN   1.77428        1.34504        1.24207                 NaN            NaN            NaN
  1418.55        500.000        95.7853                 NaN            NaN            NaN            NaN   1.71402        1.30074        1.19995                 NaN            NaN            NaN
  1416.04        500.000        95.9200                 NaN            NaN            NaN            NaN   1.26213        1.65733        1.16053                 NaN            NaN            NaN
  1413.53        500.000        96.0536                 NaN            NaN            NaN            NaN   1.60180        1.22251        1.12205                 NaN            NaN            NaN
  1411.03        500.000        96.1736                 NaN            NaN            NaN            NaN   1.18693        1.55244        1.08705                 NaN            NaN            NaN
  1408.52        500.000        96.2897                 NaN            NaN            NaN            NaN   1.50586        1.15114        1.05331                 NaN            NaN            NaN
  1406.02        500.000        96.3954                 NaN            NaN            NaN            NaN   1.11935        1.46300        1.02228                 NaN            NaN            NaN
  1403.51        500.000        96.4999                 NaN            NaN            NaN            NaN   1.08765        1.42074       0.991747                 NaN            NaN            NaN
  1401.00        500.000        96.5972                 NaN            NaN            NaN            NaN   1.05744        1.38247       0.962871                 NaN            NaN            NaN
  1398.50        500.000        96.6876                 NaN            NaN            NaN            NaN   1.02944        1.34665       0.936279                 NaN            NaN            NaN
  1395.99        500.000        96.7758                 NaN            NaN            NaN            NaN   1.31323        1.00091       0.910006                 NaN            NaN            NaN
  1393.48        500.000        96.8569                 NaN            NaN            NaN            NaN   1.28174       0.975489       0.885826                 NaN            NaN            NaN
  1390.98        500.000        96.9371                 NaN            NaN            NaN            NaN   1.24935       0.951402       0.862173                 NaN            NaN            NaN
  1388.47        500.000        97.0121                 NaN            NaN            NaN            NaN   1.22138       0.926931       0.839602                 NaN            NaN            NaN
  1385.96        500.000        97.0837                 NaN            NaN            NaN            NaN  0.904307        1.19384       0.818188                 NaN            NaN            NaN
  1383.46        500.000        97.1508                 NaN            NaN            NaN            NaN   1.16700       0.884379       0.797861                 NaN            NaN            NaN
  1380.95        500.000        97.2140                 NaN            NaN            NaN            NaN  0.862799        1.14426       0.778893                 NaN            NaN            NaN
  1378.45        500.000        97.2795                 NaN  0.279656                 NaN            NaN  0.588370        1.05926       0.793224                 NaN            NaN            NaN
  1375.94        500.000        97.3457                 NaN  0.490625                 NaN            NaN  0.149330        1.21507       0.799253                 NaN            NaN            NaN
  1373.43        500.000        97.4059                 NaN  0.495334                 NaN            NaN   1.20648       0.110923       0.781379                 NaN            NaN            NaN
  1370.93        500.000        97.4714                 NaN  0.501763                 NaN            NaN   1.20295       0.612734E-001  0.762586                 NaN            NaN            NaN
  1368.42        500.000        97.5333                 NaN  0.506438                 NaN            NaN   1.19632       0.191575E-001  0.744802                 NaN            NaN            NaN
  1365.91        500.000        97.5868                 NaN  0.498789                 NaN            NaN   1.16897       0.179120E-001  0.727550                 NaN            NaN            NaN
  1363.41        500.000        97.6383                 NaN  0.504387                 NaN            NaN   1.14499                 NaN  0.712297                 NaN            NaN            NaN
  1360.90        500.000        97.6865                 NaN  0.483046                 NaN            NaN   1.13535                 NaN  0.695140                 NaN            NaN            NaN
  1358.40        500.000        97.7345                 NaN  0.477549                 NaN            NaN   1.10820                 NaN  0.679794                 NaN            NaN            NaN
  1355.89        500.000        97.7703                 NaN  0.468581                 NaN            NaN   1.09288                 NaN  0.668202                 NaN            NaN            NaN
  1353.38        500.000        97.8374                 NaN  0.459509                 NaN            NaN   1.05732                 NaN  0.645821                 NaN            NaN            NaN
  1350.88        500.000        97.8708                 NaN  0.457950                 NaN            NaN   1.03562                 NaN  0.635641                 NaN            NaN            NaN
  1348.37        500.000        97.9149                 NaN  0.446721                 NaN            NaN   1.01776                 NaN  0.620600                 NaN            NaN            NaN
  1345.86        500.000        97.9566                 NaN  0.445848                 NaN            NaN  0.990064                 NaN  0.607520                 NaN            NaN            NaN
  1343.36        500.000        97.9891                 NaN  0.434755                 NaN            NaN  0.980366                 NaN  0.595799                 NaN            NaN            NaN
  1340.85        500.000        98.0419                 NaN  0.425342                 NaN            NaN  0.953913                 NaN  0.578816                 NaN            NaN            NaN
  1338.35        500.000        98.0783                 NaN  0.421821                 NaN            NaN  0.932677                 NaN  0.567183                 NaN            NaN            NaN
  1335.84        500.000        98.1141                 NaN  0.414661                 NaN            NaN  0.916138                 NaN  0.555124                 NaN            NaN            NaN
  1333.33        500.000        98.1518                 NaN  0.408172                 NaN            NaN  0.897235                 NaN  0.542749                 NaN            NaN            NaN
  1330.83        500.000        98.1802                 NaN  0.402786                 NaN            NaN  0.884039                 NaN  0.533005                 NaN            NaN            NaN
  1328.32        500.000        98.2259                 NaN  0.396242                 NaN            NaN  0.860255                 NaN  0.517625                 NaN            NaN            NaN
  1325.81        500.000        98.2561                 NaN  0.387289                 NaN            NaN  0.848900                 NaN  0.507698                 NaN            NaN            NaN
  1323.31        500.000        98.2899                 NaN  0.380798                 NaN            NaN  0.832844                 NaN  0.496444                 NaN            NaN            NaN
  1320.80        500.000        98.3221                 NaN  0.370704                 NaN            NaN  0.821770                 NaN  0.485393                 NaN            NaN            NaN
  1318.30        500.000        98.3532                 NaN  0.366433                 NaN            NaN  0.805401                 NaN  0.474969                 NaN            NaN            NaN
  1315.79        500.000        98.3849                 NaN  0.358057                 NaN            NaN  0.792770                 NaN  0.464307                 NaN            NaN            NaN
  1313.28        500.000        98.4135                 NaN  0.352304                 NaN            NaN  0.779847                 NaN  0.454387                 NaN            NaN            NaN
  1310.78        500.000        98.4436                 NaN  0.344144                 NaN            NaN  0.767910                 NaN  0.444314                 NaN            NaN            NaN
  1308.27        500.000        98.4707                 NaN  0.336914                 NaN            NaN  0.757508                 NaN  0.434865                 NaN            NaN            NaN
  1305.76        500.000        98.4997                 NaN  0.329788                 NaN            NaN  0.745418                 NaN  0.425097                 NaN            NaN            NaN
  1303.26        500.000        98.5276                 NaN  0.321103                 NaN            NaN  0.735575                 NaN  0.415677                 NaN            NaN            NaN
  1300.75        500.000        98.5546                 NaN  0.311826                 NaN            NaN  0.727073                 NaN  0.406504                 NaN            NaN            NaN
  1298.25        500.000        98.5831                 NaN  0.304030                 NaN            NaN  0.715694                 NaN  0.397194                 NaN            NaN            NaN
  1295.74        500.000        98.6054                 NaN  0.297005                 NaN            NaN  0.708514                 NaN  0.389065                 NaN            NaN            NaN
  1293.23        500.000        98.6312                 NaN  0.289014                 NaN            NaN  0.699216                 NaN  0.380595                 NaN            NaN            NaN
  1290.73        500.000        98.6552                 NaN  0.282067                 NaN            NaN  0.690416                 NaN  0.372294                 NaN            NaN            NaN
  1288.22        500.000        98.6809                 NaN  0.274762                 NaN            NaN  0.680489                 NaN  0.363890                 NaN            NaN            NaN
  1285.71        500.000        98.7027                 NaN  0.265090                 NaN            NaN  0.675858                 NaN  0.356362                 NaN            NaN            NaN
  1283.21        500.000        98.7263                 NaN  0.256554                 NaN            NaN  0.668594                 NaN  0.348530                 NaN            NaN            NaN
  1280.70        500.000        98.7522                 NaN  0.256014                 NaN            NaN  0.650398                 NaN  0.341414                 NaN            NaN            NaN
  1278.20        500.000        98.7698                 NaN  0.238535                 NaN            NaN  0.658694                 NaN  0.332931                 NaN            NaN            NaN
  1275.69        500.000        98.7913                 NaN  0.232938                 NaN            NaN  0.648959                 NaN  0.326844                 NaN            NaN            NaN
  1273.18        500.000        98.8122                 NaN  0.224329                 NaN            NaN  0.643627                 NaN  0.319879                 NaN            NaN            NaN
  1270.68        500.000        98.8337                 NaN  0.215278                 NaN            NaN  0.637856                 NaN  0.313126                 NaN            NaN            NaN
  1268.17        500.000        98.8517                 NaN  0.204637                 NaN            NaN  0.636884                 NaN  0.306768                 NaN            NaN            NaN
  1265.66        500.000        94.4666                 NaN  0.320809                 NaN            NaN   1.66488                 NaN  0.749521        2.79821                 NaN            NaN
  1263.16        500.000        92.9630                 NaN  0.281640                 NaN            NaN   2.11115                 NaN  0.894852        3.74937                 NaN            NaN
  1260.65        500.000        93.2372                 NaN  0.818324E-001            NaN            NaN   2.26604                 NaN  0.865300        3.54967                 NaN            NaN
  1258.15        500.000        93.5627                 NaN            NaN            NaN            NaN   2.26539                 NaN  0.831954        3.33997                 NaN            NaN
  1255.64        500.000        93.6527                 NaN  0.852808E-005            NaN            NaN   2.19566                 NaN  0.822557        3.28126       0.478418E-001            NaN
  1253.13        500.000        93.2191                 NaN            NaN            NaN            NaN   2.20650                 NaN  0.873672        3.51737       0.183382                 NaN
  1250.63        500.000        93.6871                 NaN  0.209269E-004            NaN            NaN   2.06252                 NaN  0.809496        3.27111       0.169755                 NaN
  1248.12        500.000        94.1006                 NaN  0.205345E-004            NaN            NaN   1.93667                 NaN  0.755278        3.05182       0.155637                 NaN
  1245.61        500.000        94.4754                 NaN            NaN            NaN            NaN   1.82036                 NaN  0.705923        2.85539       0.142886                 NaN
  1243.11        500.000        94.8079                 NaN  0.150017E-004            NaN            NaN   1.71748                 NaN  0.660946        2.68198       0.131694                 NaN
  1240.60        500.000        95.1182                 NaN  0.121762E-004            NaN            NaN   1.61753                 NaN  0.617785        2.52437       0.122096                 NaN
  1238.10        500.000        95.3608                 NaN  0.106128E-004            NaN            NaN   1.55055                 NaN  0.587819        2.39004       0.110801                 NaN
  1235.59        500.000        95.6222                 NaN  0.741818E-005            NaN            NaN   1.46678                 NaN  0.554101        2.25573       0.101215                 NaN
  1233.08        500.000        95.8559                 NaN  0.673444E-005            NaN            NaN   1.39079                 NaN  0.520085        2.13896       0.942521E-001            NaN
  1230.58        500.000        96.0762                 NaN  0.498759E-005            NaN            NaN   1.31833                 NaN  0.489743        2.02875       0.869715E-001            NaN
  1228.07        500.000        96.2702                 NaN  0.366707E-005            NaN            NaN   1.25711                 NaN  0.463514        1.92928       0.799169E-001            NaN
  1225.56        500.000        96.4584                 NaN  0.264994E-005            NaN            NaN   1.19489                 NaN  0.437665        1.83549       0.735989E-001            NaN
  1223.06        500.000        96.6308                 NaN            NaN            NaN            NaN   1.13828                 NaN  0.414084        1.74905       0.677625E-001            NaN
  1220.55        500.000        96.7935                 NaN            NaN            NaN            NaN   1.08384                 NaN  0.390730        1.66911       0.628360E-001            NaN
  1218.05        500.000        96.9493                 NaN            NaN            NaN            NaN   1.03049                 NaN  0.368148        1.59362       0.584324E-001            NaN
  1215.54        500.000        97.0916                 NaN            NaN            NaN            NaN  0.982460                 NaN  0.350018        1.52260       0.532889E-001            NaN
  1213.03        500.000        93.6927                 NaN            NaN            NaN            NaN   1.34647                 NaN  0.594330        2.81617       0.910765E-001   1.45926     
  1210.53        500.000        75.8743                 NaN  0.472717E-001            NaN            NaN   3.98427                 NaN   2.08438        8.84635       0.152122        9.01129     
  1208.02        500.000        74.7218                 NaN            NaN            NaN            NaN   4.07862                 NaN   2.10926        9.29972       0.177386        9.61318     
  1205.51        500.000        78.6841                 NaN            NaN            NaN            NaN   2.12803        1.27088        1.80550        7.86023       0.134638        8.11663     
  1203.01        500.000        78.1441                 NaN            NaN            NaN            NaN   3.43894                 NaN   1.76794        8.09845       0.146925        8.40366     
  1200.50        500.000        74.1952                 NaN  0.481111                 NaN            NaN   3.22468       0.395345E-005   2.18798        9.85016       0.176674        9.88417     
  1197.99        500.000        56.6872                 NaN  0.698653                 NaN            NaN   5.29260                 NaN   3.46861        15.6753       0.289644        17.8880     
  1195.49        500.000        98.4648                 NaN            NaN            NaN            NaN  0.380476                 NaN  0.206922E-001   1.03924       0.948116E-001            NaN
  1192.98        500.000        90.5274                 NaN  0.323994                 NaN            NaN   1.01522                 NaN  0.797214        3.79335                 NaN   3.54278     
  1190.48        500.000        96.1937                 NaN            NaN            NaN            NaN   1.07882                 NaN  0.208038        2.17224       0.114375E-002  0.346102     
  1187.97        500.000                 NaN            NaN   1.54463                 NaN            NaN   9.40911       0.316234E-005   7.21103        41.2720       0.693078        39.8702     
  1185.46        500.000                 NaN            NaN   1.58193                 NaN            NaN   9.35659       0.312887E-005   7.20993        41.2762       0.694681        39.8806     
  1182.96        500.000                 NaN            NaN   1.61915                 NaN            NaN   9.30402       0.718258E-004   7.20880        41.2806       0.696295        39.8911     
  1180.45        500.000                 NaN            NaN   1.65568                 NaN            NaN   9.25273       0.306059E-005   7.20770        41.2846       0.697860        39.9014     
  1177.94        500.000                 NaN            NaN   1.69261                 NaN            NaN   9.20055       0.612815E-004   7.20645        41.2890       0.699500        39.9118     
  1175.44        500.000                 NaN            NaN   1.72904                 NaN            NaN   9.14923       0.566310E-004   7.20521        41.2933       0.701108        39.9220     
  1172.93        500.000                 NaN            NaN   1.76512                 NaN            NaN   9.09837       0.523461E-004   7.20393        41.2976       0.702716        39.9322     
  1170.43        500.000                 NaN            NaN   1.80065                 NaN            NaN   9.04842                 NaN   7.20268        41.3017       0.704291        39.9423     
  1167.92        500.000                 NaN            NaN   1.83640                 NaN            NaN   8.99791       0.288317E-005   7.20129        41.3061       0.705929        39.9523     
  1165.41        500.000                 NaN            NaN   1.87153                 NaN            NaN   8.94836       0.284659E-005   7.19993        41.3104       0.707529        39.9623     
  1162.91        500.000                 NaN            NaN   1.90599                 NaN            NaN   8.89983       0.300951E-005   7.19860        41.3144       0.709087        39.9720     
  1160.40        500.000                 NaN            NaN   1.94035                 NaN            NaN   8.85136       0.296582E-005   7.19721        41.3186       0.710670        39.9818     
  1157.89        500.000                 NaN            NaN   1.97454                 NaN            NaN   8.80304       0.292213E-005   7.19575        41.3229       0.712274        39.9915     
  1155.39        500.000                 NaN            NaN   2.00808                 NaN            NaN   8.75573       0.288829E-005   7.19434        41.3270       0.713835        40.0010     
  1152.88        500.000                 NaN            NaN   2.04116                 NaN            NaN   8.70906       0.288575E-005   7.19292        41.3311       0.715380        40.0104     
  1150.38        500.000                 NaN            NaN   2.07378                 NaN            NaN   8.66305       0.288329E-005   7.19151        41.3351       0.716910        40.0197     
  1147.87        500.000                 NaN            NaN   2.10572                 NaN            NaN   8.61809       0.288093E-005   7.19015        41.3389       0.718393        40.0288     
  1145.36        500.000                 NaN            NaN   2.13763                 NaN            NaN   8.57301       0.287866E-005   7.18870        41.3429       0.719917        40.0379     
  1142.86        500.000                 NaN            NaN   2.16883                 NaN            NaN   8.52902       0.287583E-005   7.18730        41.3467       0.721393        40.0468     
  1140.35        500.000                 NaN            NaN   2.19955                 NaN            NaN   8.48573       0.288619E-005   7.18592        41.3504       0.722848        40.0555     
  1137.84        500.000                 NaN            NaN   2.22978                 NaN            NaN   8.44314       0.288544E-005   7.18456        41.3540       0.724283        40.0642     
  1135.34        500.000                 NaN            NaN   2.25953                 NaN            NaN   8.40125       0.288626E-005   7.18321        41.3576       0.725695        40.0727     
  1132.83        500.000                 NaN            NaN   2.28878                 NaN            NaN   8.36007       0.285773E-005   7.18188        41.3611       0.727086        40.0811     
  1130.33        500.000                 NaN            NaN   2.04888                 NaN            NaN   8.70240       0.327291E-003   7.21453        41.3121       0.710833        40.0110     
  1127.82        500.000                 NaN            NaN   2.34581                 NaN            NaN   8.27983       0.287629E-005   7.17929        41.3677       0.729797        40.0976     
  1125.31        500.000                 NaN            NaN   2.37359                 NaN            NaN   8.24077       0.287405E-005   7.17803        41.3709       0.731117        40.1056     
  1122.81        500.000                 NaN            NaN   2.40089                 NaN            NaN   8.20241       0.287284E-005   7.17679        41.3740       0.732412        40.1135     
  1120.30        500.000                 NaN            NaN   2.42772                 NaN            NaN   8.16474       0.285547E-005   7.17558        41.3770       0.733684        40.1212     
  1117.79        500.000                 NaN            NaN   2.45408                 NaN            NaN   8.12776       0.275639E-005   7.17440        41.3799       0.734931        40.1289     
  1115.29        500.000                 NaN            NaN   2.47996                 NaN            NaN   8.09146       0.275387E-005   7.17325        41.3828       0.736154        40.1364     
  1112.78        500.000                 NaN            NaN   2.50539                 NaN            NaN   8.05582       0.275491E-005   7.17213        41.3855       0.737352        40.1438     
  1110.28        500.000                 NaN            NaN   2.53037                 NaN            NaN   8.02085       0.275959E-005   7.17104        41.3881       0.738526        40.1511     
  1107.77        500.000                 NaN            NaN   2.55489                 NaN            NaN   7.98654       0.276204E-005   7.16998        41.3906       0.739674        40.1583     
  1105.26        500.000                 NaN            NaN   2.57899                 NaN            NaN   7.95284       0.209242E-004   7.16895        41.3931       0.740799        40.1653     
  1102.76        500.000                 NaN            NaN   2.60265                 NaN            NaN   7.91980       0.184257E-004   7.16796        41.3954       0.741899        40.1723     
  1100.25        500.000                 NaN            NaN   2.56104                 NaN            NaN   7.97143       0.469780E-005   7.16703        41.3975       0.742954        40.1600     
  1097.74        500.000                 NaN            NaN   2.64861                 NaN            NaN   7.85578                 NaN   7.16610        41.3997       0.744007        40.1858     
  1095.24        500.000                 NaN            NaN   2.67114                 NaN            NaN   7.82433       0.278596E-005   7.16516        41.4018       0.745057        40.1925     
  1092.73        500.000                 NaN            NaN   2.69317                 NaN            NaN   7.79369       0.279118E-005   7.16430        41.4038       0.746063        40.1990     
  1090.23        500.000                 NaN            NaN   2.71480                 NaN            NaN   7.76362       0.593242E-005   7.16346        41.4056       0.747045        40.2054     
  1087.72        500.000                 NaN            NaN   2.73606                 NaN            NaN   7.73412       0.520309E-005   7.16266        41.4074       0.748004        40.2118     
  1085.21        500.000                 NaN            NaN   2.75694                 NaN            NaN   7.70512       0.566650E-004   7.16190        41.4090       0.748940        40.2180     
  1082.71        500.000                 NaN            NaN   2.77746                 NaN            NaN   7.67675       0.430618E-005   7.16116        41.4106       0.749855        40.2242     
  1080.20        500.000                 NaN            NaN   2.73475                 NaN            NaN   7.73028                 NaN   7.16046        41.4121       0.750747        40.2117     
  1077.69        500.000                 NaN            NaN   2.81736                 NaN            NaN   7.62167                 NaN   7.15983        41.4134       0.751598        40.2362     
  1075.19        500.000                 NaN            NaN   2.77446                 NaN            NaN   7.67550                 NaN   7.15916        41.4148       0.752465        40.2236     
  1072.68        500.000                 NaN            NaN   2.79381                 NaN            NaN   7.64887                 NaN   7.15855        41.4160       0.753292        40.2295     
  1070.18        500.000                 NaN            NaN   2.81275                 NaN            NaN   7.62289                 NaN   7.15802        41.4170       0.754081        40.2352     
  1067.67        500.000                 NaN            NaN   2.83146                 NaN            NaN   7.59721                 NaN   7.15748        41.4181       0.754867        40.2409     
  1065.16        500.000                 NaN            NaN   2.84991                 NaN            NaN   7.57186                 NaN   7.15694        41.4191       0.755649        40.2465     
  1062.66        500.000                 NaN            NaN   2.86799                 NaN            NaN   7.54711                 NaN   7.15647        41.4200       0.756394        40.2521     
  1060.15        500.000                 NaN            NaN   2.94705                 NaN            NaN   7.44347                 NaN   7.15603        41.4207       0.757119        40.2756     
  1057.64        500.000                 NaN            NaN   2.90326                 NaN            NaN   7.49896                 NaN   7.15562        41.4214       0.757825        40.2629     
  1055.14        500.000                 NaN            NaN   2.92047                 NaN            NaN   7.47554                 NaN   7.15524        41.4220       0.758511        40.2682     
  1052.63        500.000                 NaN            NaN   2.93739                 NaN            NaN   7.45253                 NaN   7.15490        41.4226       0.759178        40.2734     
  1050.13        500.000                 NaN            NaN   2.95404                 NaN            NaN   7.42993                 NaN   7.15458        41.4230       0.759826        40.2786     
  1047.62        500.000                 NaN            NaN   2.97043                 NaN            NaN   7.40774                 NaN   7.15430        41.4234       0.760455        40.2837     
  1045.11        500.000                 NaN            NaN   3.69400                 NaN            NaN   6.05520       0.284687E-005   6.96562        41.9734       0.881895        40.4299     
  1042.61        500.000                 NaN            NaN   3.00243                 NaN            NaN   7.36452                 NaN   7.15383        41.4238       0.761660        40.2937     
  1040.10        500.000                 NaN            NaN   3.01805                 NaN            NaN   7.34348                 NaN   7.15364        41.4239       0.762236        40.2987     
  1037.59        500.000                 NaN            NaN   3.06471                 NaN            NaN   7.28291                 NaN   7.15164        41.4249       0.763199        40.3127     
  1035.09        500.000                 NaN            NaN   3.04858                 NaN            NaN   7.30250                 NaN   7.15335        41.4239       0.763334        40.3083     
  1032.58        500.000                 NaN            NaN   3.06349                 NaN            NaN   7.28255                 NaN   7.15326        41.4238       0.763857        40.3131     
  1030.08        500.000                 NaN            NaN   3.07818                 NaN            NaN   7.26294                 NaN   7.15319        41.4236       0.764363        40.3178     
  1027.57        500.000                 NaN            NaN   3.09260                 NaN            NaN   7.24377                 NaN   7.15318        41.4232       0.764839        40.3224     
  1025.06        500.000                 NaN            NaN   3.10685                 NaN            NaN   7.22483                 NaN   7.15317        41.4229       0.765312        40.3270     
  1022.56        500.000                 NaN            NaN   3.12089                 NaN            NaN   7.20622                 NaN   7.15319        41.4224       0.765769        40.3315     
  1020.05        500.000                 NaN            NaN   3.13472                 NaN            NaN   7.18792                 NaN   7.15325        41.4219       0.766209        40.3360     
  1017.54        500.000                 NaN            NaN   3.14835                 NaN            NaN   7.16995                 NaN   7.15333        41.4213       0.766634        40.3404     
  1015.04        500.000                 NaN            NaN   3.16178                 NaN            NaN   7.15227                 NaN   7.15344        41.4206       0.767042        40.3448     
  1012.53        500.000                 NaN            NaN   3.17502                 NaN            NaN   7.13491                 NaN   7.15358        41.4199       0.767435        40.3492     
  1010.03        500.000                 NaN            NaN   3.18807                 NaN            NaN   7.11783                 NaN   7.15375        41.4191       0.767812        40.3535     
  1007.52        500.000                 NaN            NaN   3.20095                 NaN            NaN   7.10097                 NaN   7.15393        41.4182       0.768185        40.3577     
  1005.01        500.000                 NaN            NaN   3.21363                 NaN            NaN   7.08447                 NaN   7.15416        41.4173       0.768530        40.3619     
  1002.51        500.000                 NaN            NaN   3.22613                 NaN            NaN   7.06826                 NaN   7.15442        41.4162       0.768861        40.3661     
  1000.00        500.000                 NaN            NaN   3.28948                 NaN            NaN   6.96882                 NaN   7.14429        41.4402       0.774792        40.3825     
