|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.75/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1286.29        2500.00        1.66015                 NaN   81.0637                 NaN  0.949354        3.57910                 NaN   2.25084        10.4968                 NaN            NaN            NaN
  1284.85        2500.00        1.42487                 NaN   86.3230                 NaN  0.515286        2.19350                 NaN   1.54295        8.00042                 NaN            NaN            NaN
  1283.40        2500.00        1.00348                 NaN   89.5294                 NaN  0.453532        1.87806                 NaN   1.19674        5.93884                 NaN            NaN            NaN
  1281.95        2500.00        1.13108                 NaN   88.2180                 NaN  0.497426        2.10779                 NaN   1.34232        6.70341                 NaN            NaN            NaN
  1280.51        2500.00        1.13384                 NaN   87.6973                 NaN  0.565848        2.22026                 NaN   1.40822        6.97458                 NaN            NaN            NaN
  1279.06        2500.00       0.973088                 NaN   90.5380                 NaN  0.359267        1.57678                 NaN   1.04871        5.50415                 NaN            NaN            NaN
  1277.62        2500.00       0.998255                 NaN   89.8968                 NaN  0.412526        1.79237                 NaN   1.14875        5.75132                 NaN            NaN            NaN
  1276.17        2500.00        1.00618                 NaN   89.6496                 NaN  0.413238        1.75002                 NaN   1.10436        6.07658                 NaN            NaN            NaN
  1274.72        2500.00       0.945692                 NaN   90.1441                 NaN  0.382051        1.76630                 NaN   1.07451        5.68731                 NaN            NaN            NaN
  1273.28        2500.00       0.812411                 NaN   92.3037                 NaN  0.290913        1.24162                 NaN  0.819255        4.53206                 NaN            NaN            NaN
  1271.83        2500.00        1.27611                 NaN   87.6686                 NaN  0.448788        2.08015                 NaN   1.31968        7.20671                 NaN            NaN            NaN
  1270.39        2500.00       0.495423                 NaN   94.3573                 NaN  0.246069        1.00645                 NaN  0.566951        3.32777                 NaN            NaN            NaN
  1268.94        2500.00       0.655519                 NaN   93.7429                 NaN  0.191034        1.11120                 NaN  0.630820        3.66856                 NaN            NaN            NaN
  1267.49        2500.00       0.851286                 NaN   91.8771                 NaN  0.308838        1.42306                 NaN  0.865756        4.67392                 NaN            NaN            NaN
  1266.05        2500.00       0.836196                 NaN   91.5388                 NaN  0.276016        1.38601                 NaN  0.810348        5.15262                 NaN            NaN            NaN
  1264.60        2500.00       0.667328                 NaN   93.3626                 NaN  0.184309        1.24842                 NaN  0.612495        3.92487                 NaN            NaN            NaN
  1263.16        2500.00       0.322217                 NaN   96.8024                 NaN  0.169538       0.525061                 NaN  0.318499        1.86224                 NaN            NaN            NaN
  1261.71        2500.00       0.581598                 NaN   94.8652                 NaN  0.658443E-001  0.983033                 NaN  0.473238        3.03104                 NaN            NaN            NaN
  1260.26        2500.00       0.555956                 NaN   94.5964                 NaN  0.157761       0.970912                 NaN  0.493045        3.22597                 NaN            NaN            NaN
  1258.82        2500.00       0.502041                 NaN   95.1546                 NaN  0.146590       0.886361                 NaN  0.445324        2.86508                 NaN            NaN            NaN
  1257.37        2500.00       0.477529                 NaN   95.4327                 NaN  0.129672       0.853349                 NaN  0.408385        2.69835                 NaN            NaN            NaN
  1255.93        2500.00       0.314746       0.437949        94.0951                 NaN            NaN   1.65954                 NaN  0.760818E-001   3.41662                 NaN            NaN            NaN
  1254.48        2500.00       0.162438       0.548503        94.1021                 NaN  0.204759E-005   1.72011                 NaN            NaN   3.46685                 NaN            NaN            NaN
  1253.04        2500.00       0.289778       0.859267        88.7281                 NaN            NaN   3.14525                 NaN            NaN   6.12972       0.847897                 NaN            NaN
  1251.59        2500.00        1.85469        1.17027        64.1839                 NaN            NaN   8.94444                 NaN  0.448237        18.8661        4.53240                 NaN            NaN
  1250.14        2500.00        3.39189        3.48305                 NaN   8.47902        1.10321        14.2173                 NaN            NaN   54.0544        11.6037        3.66746                 NaN
  1248.70        2500.00        3.39189        3.48305                 NaN   8.47902        1.10321        14.2173                 NaN            NaN   54.0898        11.6208        3.61497                 NaN
  1247.25        2500.00        3.39189        3.48305                 NaN   8.47902        1.10321        14.2173                 NaN            NaN   54.1254        11.6380        3.56216                 NaN
  1245.81        2500.00        3.39189        3.48305                 NaN   8.47902        1.10321        14.2173                 NaN            NaN   54.1612        11.6552        3.50904                 NaN
  1244.36        2500.00        3.39189        3.48305                 NaN   8.47902        1.10321        14.2173                 NaN            NaN   54.1973        11.6727        3.45551                 NaN
  1242.91        2500.00        3.39189        3.48305                 NaN   8.47902        1.10321        14.2173                 NaN            NaN   54.2338        11.6903        3.40145                 NaN
  1241.47        2500.00        3.39189        3.48305                 NaN   8.47902        1.10321        14.2173                 NaN            NaN   54.2705        11.7080        3.34705                 NaN
  1240.02        2500.00        3.39189        3.48305                 NaN   8.47902        1.10321        14.2173                 NaN            NaN   54.3074        11.7258        3.29232                 NaN
  1238.58        2500.00        3.40255        3.57121                 NaN   8.29634       0.986561        14.6038                 NaN            NaN   54.2642        11.7086        3.16679                 NaN
  1237.13        2500.00        3.65806        3.37501                 NaN   8.05796       0.912622        14.9494                 NaN            NaN   54.2321        11.7196        3.09524                 NaN
  1235.68        2500.00        3.65806        3.37501                 NaN   8.05796       0.912622        14.9494                 NaN            NaN   54.2696        11.7377        3.03963                 NaN
  1234.24        2500.00        3.65806        3.37501                 NaN   8.05796       0.912622        14.9494                 NaN            NaN   54.3073        11.7559        2.98366                 NaN
  1232.79        2500.00        3.65806        3.37501                 NaN   8.05796       0.912622        14.9494                 NaN            NaN   54.3453        11.7743        2.92730                 NaN
  1231.35        2500.00        3.65806        3.37501                 NaN   8.05796       0.912622        14.9494                 NaN            NaN   54.3838        11.7928        2.87034                 NaN
  1229.90        2500.00        3.65806        3.37501                 NaN   8.05796       0.912622        14.9494                 NaN            NaN   54.4224        11.8115        2.81303                 NaN
  1228.45        2500.00        3.65806        3.37501                 NaN   8.05796       0.912622        14.9494                 NaN            NaN   54.4613        11.8302        2.75534                 NaN
  1227.01        2500.00        3.65806        3.37501                 NaN   8.05796       0.912622        14.9494                 NaN            NaN   54.5005        11.8491        2.69729                 NaN
  1225.56        2500.00        3.65806        3.37501                 NaN   8.05796       0.912622        14.9494                 NaN            NaN   54.5399        11.8681        2.63887                 NaN
  1224.12        2500.00        3.65806        3.37501                 NaN   8.05796       0.912622        14.9494                 NaN            NaN   54.5796        11.8873        2.58008                 NaN
  1222.67        2500.00        3.65806        3.37501                 NaN   8.05796       0.912622        14.9494                 NaN            NaN   54.6195        11.9065        2.52091                 NaN
  1221.22        2500.00        3.43497        3.59977                 NaN   8.05928       0.910192        14.9474                 NaN            NaN   54.6631        11.9250        2.46041                 NaN
  1219.78        2500.00        3.43497        3.59977                 NaN   8.05928       0.910192        14.9474                 NaN            NaN   54.7037        11.9446        2.40016                 NaN
  1218.33        2500.00        3.43497        3.59977                 NaN   8.05928       0.910192        14.9474                 NaN            NaN   54.7446        11.9643        2.33953                 NaN
  1216.89        2500.00        3.43497        3.59977                 NaN   8.05928       0.910192        14.9474                 NaN            NaN   54.7858        11.9842        2.27849                 NaN
  1215.44        2500.00        2.31140        4.67895                 NaN   4.95456                 NaN   19.6598                 NaN            NaN   53.3380        12.0869        2.18899       0.781394     
  1214.00        2500.00        2.31140        4.67895                 NaN   4.95456                 NaN   19.6598                 NaN            NaN   53.3786        12.1064        2.12885       0.781394     
  1212.55        2500.00        2.31140        4.67895                 NaN   4.95456                 NaN   19.6598                 NaN            NaN   53.4194        12.1261        2.06834       0.781394     
  1211.10        2500.00        4.78047        2.10964                 NaN   4.81316                 NaN   19.8745                 NaN            NaN   53.3504        12.1627        2.02059       0.888570     
  1209.66        2500.00        5.65793       0.725804                 NaN   3.19403                 NaN   22.3283                 NaN            NaN   52.5809        12.1685        1.65893        1.68568     
  1208.21        2500.00        5.69548       0.636139                 NaN   3.08150                 NaN   22.4909                 NaN            NaN   52.5620        12.1959        1.59796        1.74009     
  1206.77        2500.00        5.69548       0.636138                 NaN   3.08150                 NaN   22.4909                 NaN            NaN   52.6033        12.2159        1.53666        1.74009     
  1205.32        2500.00        5.69548       0.636137                 NaN   3.08150                 NaN   22.4909                 NaN            NaN   52.6450        12.2360        1.47495        1.74009     
  1203.87        2500.00        5.69548       0.636137                 NaN   3.08150                 NaN   22.4909                 NaN            NaN   52.6869        12.2562        1.41286        1.74009     
  1202.43        2500.00        5.69548       0.636137                 NaN   3.08150                 NaN   22.4909                 NaN            NaN   52.7290        12.2765        1.35035        1.74009     
  1200.98        2500.00        5.69548       0.636137                 NaN   3.08150                 NaN   22.4909                 NaN            NaN   52.7715        12.2970        1.28745        1.74009     
  1199.54        2500.00        5.69548       0.636137                 NaN   3.08150                 NaN   22.4909                 NaN            NaN   52.8142        12.3176        1.22414        1.74009     
  1198.09        2500.00        5.70365       0.587466                 NaN   3.03213                 NaN   22.5659                 NaN            NaN   52.8194        12.3434        1.16399        1.78405     
  1196.64        2500.00        5.70365       0.587466                 NaN   3.03213                 NaN   22.5659                 NaN            NaN   52.8629        12.3644        1.09951        1.78405     
  1195.20        2500.00        6.08777                 NaN            NaN   1.87984                 NaN   23.7361                 NaN            NaN   52.5799        12.4547        1.02973        2.23193     
  1193.75        2500.00        6.08777                 NaN            NaN   1.87984                 NaN   23.7361                 NaN            NaN   52.6237        12.4758       0.964810        2.23193     
  1192.31        2500.00        6.08777                 NaN            NaN   1.87984                 NaN   23.7361                 NaN            NaN   52.6678        12.4971       0.899488        2.23193     
  1190.86        2500.00        6.08777                 NaN            NaN   1.87984                 NaN   23.7361                 NaN            NaN   52.7121        12.5185       0.833701        2.23193     
  1189.41        2500.00        6.08777                 NaN            NaN   1.87984                 NaN   23.7361                 NaN            NaN   52.7568        12.5400       0.767508        2.23193     
  1187.97        2500.00        5.76424                 NaN            NaN            NaN            NaN   25.3215                 NaN   1.29441        51.2822        12.8811        1.01191        2.44463     
  1186.52        2500.00        5.76424                 NaN            NaN            NaN            NaN   25.3215                 NaN   1.29441        51.3262        12.9023       0.946785        2.44463     
  1185.08        2500.00        5.80387                 NaN            NaN            NaN            NaN   25.3154                 NaN   1.33450        51.3800        12.9054       0.818345        2.44252     
  1183.63        2500.00        5.82793                 NaN            NaN  0.258151E-001            NaN   25.2904                 NaN   1.33554        51.4511        12.9136       0.716956        2.43862     
  1182.19        2500.00        5.82793                 NaN            NaN  0.258151E-001            NaN   25.2904                 NaN   1.33554        51.4962        12.9353       0.650073        2.43862     
  1180.74        2500.00        5.82793                 NaN            NaN  0.258151E-001            NaN   25.2904                 NaN   1.33554        51.5416        12.9573       0.582763        2.43862     
  1179.29        2500.00        5.82456                 NaN            NaN            NaN            NaN   25.3118                 NaN   1.34832        51.5718        12.9826       0.517828        2.44301     
  1177.85        2500.00        5.82456                 NaN            NaN            NaN            NaN   25.3118                 NaN   1.34832        51.6178        13.0048       0.449659        2.44301     
  1176.40        2500.00        5.82456                 NaN            NaN            NaN            NaN   25.3118                 NaN   1.34832        51.6642        13.0272       0.380842        2.44301     
  1174.96        2500.00        5.82456                 NaN            NaN            NaN            NaN   25.3118                 NaN   1.34832        51.7110        13.0498       0.311556        2.44301     
  1173.51        2500.00        5.82456                 NaN            NaN            NaN            NaN   25.3118                 NaN   1.34832        51.7580        13.0725       0.241821        2.44301     
  1172.06        2500.00        5.82456                 NaN            NaN            NaN            NaN   25.3118                 NaN   1.34832        51.8053        13.0953       0.171641        2.44301     
  1170.62        2500.00        5.82456                 NaN            NaN            NaN            NaN   25.3118                 NaN   1.34832        51.8531        13.1184       0.100782        2.44301     
  1169.17        2500.00        5.79058       0.338580E-001            NaN            NaN            NaN   25.3122                 NaN   1.34805        51.9012        13.1416       0.294212E-001   2.44313     
  1167.73        2500.00        5.79058       0.338580E-001            NaN            NaN            NaN   25.3122                 NaN   1.34805        51.9210        13.1511                 NaN   2.44313     
  1166.28        2500.00        5.79058       0.338581E-001            NaN            NaN            NaN   25.3122                 NaN   1.34805        51.9210        13.1511                 NaN   2.44313     
  1164.83        2500.00        5.79058       0.338587E-001            NaN            NaN            NaN   25.3122                 NaN   1.34805        51.9210        13.1511                 NaN   2.44313     
  1163.39        2500.00        5.79058       0.338610E-001            NaN            NaN            NaN   25.3122                 NaN   1.34805        51.9210        13.1511                 NaN   2.44313     
  1161.94        2500.00       0.368113        5.34155                 NaN            NaN            NaN   25.6411                 NaN   1.11774        51.8332        13.1322                 NaN   2.56598     
  1160.50        2500.00       0.456539        5.25176                 NaN            NaN            NaN   25.6441                 NaN   1.11570        51.8325        13.1321                 NaN   2.56743     
  1159.05        2500.00        5.79058       0.338581E-001            NaN            NaN            NaN   25.3122                 NaN   1.34805        51.9210        13.1511                 NaN   2.44313     
  1157.60        2500.00        2.06700        3.83923                 NaN            NaN            NaN   25.2916                 NaN  0.615099        52.5368        13.0204                 NaN   2.62990     
  1156.16        2500.00        5.89815                 NaN            NaN            NaN            NaN   25.5978                 NaN  0.934465        52.0192        12.9469                 NaN   2.60339     
  1154.71        2500.00        5.90108                 NaN            NaN            NaN            NaN   25.6039                 NaN  0.938674        52.0097        12.9406                 NaN   2.60601     
  1153.27        2500.00        5.91458                 NaN            NaN            NaN            NaN   25.6164                 NaN  0.841173        52.0835        12.9041                 NaN   2.64021     
  1151.82        2500.00        5.90805                 NaN            NaN            NaN            NaN   25.6209                 NaN  0.945039        51.9904        12.9252                 NaN   2.61040     
  1150.38        2500.00        5.90812                 NaN            NaN            NaN            NaN   25.6477                 NaN  0.936753        51.9727        12.9201                 NaN   2.61467     
  1148.93        2500.00        5.90853                 NaN            NaN            NaN            NaN   25.6633                 NaN  0.938284        51.9611        12.9104                 NaN   2.61840     
  1147.48        2500.00        5.90990                 NaN            NaN            NaN            NaN   25.6771                 NaN  0.940143        51.9501        12.9011                 NaN   2.62167     
  1146.04        2500.00        5.91084                 NaN            NaN            NaN            NaN   25.6926                 NaN  0.941352        51.9391        12.8910                 NaN   2.62522     
  1144.59        2500.00        5.92103                 NaN            NaN            NaN            NaN   25.6148                 NaN  0.929607        51.9838        12.9001                 NaN   2.65065     
  1143.15        2500.00        5.92997                 NaN            NaN            NaN            NaN   25.6737                 NaN  0.960461        51.9372        12.8731                 NaN   2.62561     
  1141.70        2500.00        5.92579                 NaN            NaN            NaN            NaN   25.7034                 NaN  0.956292        51.9140        12.8711                 NaN   2.62939     
  1140.25        2500.00        5.93521                 NaN            NaN            NaN            NaN   25.6755                 NaN  0.974282        51.9176        12.8657                 NaN   2.63172     
  1138.81        2500.00        5.83378                 NaN            NaN            NaN            NaN   25.1050                 NaN   1.13776        52.1415        13.0696                 NaN   2.71240     
  1137.36        2500.00        5.83378                 NaN            NaN            NaN            NaN   25.1050                 NaN   1.13776        52.1415        13.0696                 NaN   2.71240     
  1135.92        2500.00        5.93986                 NaN            NaN            NaN            NaN   25.7222                 NaN  0.980795        51.8730        12.8486                 NaN   2.63558     
  1134.47        2500.00        5.94860                 NaN            NaN            NaN            NaN   25.7257                 NaN  0.979994        51.8746        12.8339                 NaN   2.63721     
  1133.02        2500.00        5.71846                 NaN            NaN            NaN            NaN   25.4617                 NaN  0.918629        52.0369        13.0178                 NaN   2.84653     
  1131.58        2500.00        5.72977                 NaN            NaN            NaN            NaN   25.4759                 NaN  0.926349        52.0226        13.0024                 NaN   2.84310     
  1130.13        2500.00        5.72977                 NaN            NaN            NaN            NaN   25.4759                 NaN  0.926349        52.0226        13.0024                 NaN   2.84310     
  1128.69        2500.00        5.72977                 NaN            NaN            NaN            NaN   25.4759                 NaN  0.926349        52.0226        13.0024                 NaN   2.84310     
  1127.24        2500.00        5.72977                 NaN            NaN            NaN            NaN   25.4759                 NaN  0.926349        52.0226        13.0024                 NaN   2.84309     
  1125.79        2500.00        5.72977                 NaN            NaN            NaN            NaN   25.4759                 NaN  0.926349        52.0226        13.0024                 NaN   2.84310     
  1124.35        2500.00        5.72977                 NaN            NaN            NaN            NaN   25.4759                 NaN  0.926349        52.0226        13.0024                 NaN   2.84310     
  1122.90        2500.00        5.76431                 NaN            NaN            NaN            NaN   25.5226                 NaN  0.952421        51.9752        12.9537                 NaN   2.83176     
  1121.46        2500.00        5.76431                 NaN            NaN            NaN            NaN   25.5226                 NaN  0.952421        51.9752        12.9537                 NaN   2.83176     
  1120.01        2500.00        5.76431                 NaN            NaN            NaN            NaN   25.5226                 NaN  0.952421        51.9752        12.9537                 NaN   2.83176     
  1118.57        2500.00        5.98064                 NaN            NaN            NaN            NaN   25.8162                 NaN   1.05488        51.7417        12.7575                 NaN   2.64915     
  1117.12        2500.00        5.98963                 NaN            NaN            NaN            NaN   25.7930                 NaN   1.03348        51.7776        12.7427                 NaN   2.66358     
  1115.67        2500.00        5.98583                 NaN            NaN            NaN            NaN   25.8324                 NaN   1.07080        51.7207        12.7378                 NaN   2.65247     
  1114.23        2500.00        6.00300                 NaN            NaN            NaN            NaN   25.8194                 NaN  0.987198        51.7930        12.7179                 NaN   2.67952     
  1112.78        2500.00        6.00281                 NaN            NaN            NaN            NaN   25.8396                 NaN   1.00951        51.7599        12.7135                 NaN   2.67470     
  1111.34        2500.00        5.99358                 NaN            NaN            NaN            NaN   25.8730                 NaN   1.07161        51.6954        12.7052                 NaN   2.66134     
  1109.89        2500.00        6.01098                 NaN            NaN            NaN            NaN   25.8218                 NaN   1.05006        51.7393        12.7056                 NaN   2.67222     
  1108.44        2500.00        6.00107                 NaN            NaN            NaN            NaN   25.8910                 NaN   1.09850        51.6572        12.6956                 NaN   2.65661     
  1107.00        2500.00        6.00670                 NaN            NaN            NaN            NaN   25.8942                 NaN   1.10672        51.6461        12.6904                 NaN   2.65587     
  1105.55        2500.00        6.01945                 NaN            NaN            NaN            NaN   25.8913                 NaN   1.04056        51.6972        12.6742                 NaN   2.67734     
  1104.11        2500.00        5.77767       0.278496E-003            NaN            NaN            NaN   25.6748                 NaN   1.14972        51.7102        12.8824                 NaN   2.80489     
  1102.66        2500.00        5.77747       0.484572E-003            NaN            NaN            NaN   25.6748                 NaN   1.14974        51.7102        12.8824                 NaN   2.80488     
  1101.21        2500.00        6.01938                 NaN            NaN            NaN            NaN   25.9586                 NaN   1.10013        51.6021        12.6554                 NaN   2.66443     
  1099.77        2500.00        6.01985                 NaN            NaN            NaN            NaN   25.9794                 NaN   1.11815        51.5733        12.6485                 NaN   2.66083     
  1098.32        2500.00        6.02086                 NaN            NaN            NaN            NaN   25.9831                 NaN   1.13483        51.5630        12.6365                 NaN   2.66171     
  1096.88        2500.00        5.77794                 NaN            NaN            NaN            NaN   25.6748                 NaN   1.14970        51.7102        12.8824                 NaN   2.80489     
  1095.43        2500.00        6.02339                 NaN            NaN            NaN            NaN   26.0209                 NaN   1.15032        51.5330        12.6092                 NaN   2.66318     
  1093.98        2500.00        6.03560                 NaN            NaN            NaN            NaN   25.9972                 NaN   1.13700        51.5554        12.6046                 NaN   2.67026     
  1092.54        2500.00        6.04438                 NaN            NaN            NaN            NaN   25.9858                 NaN   1.13191        51.5644        12.5990                 NaN   2.67445     
  1091.09        2500.00        6.05836                 NaN            NaN            NaN            NaN   25.9463                 NaN   1.11518        51.5983        12.5985                 NaN   2.68342     
  1089.65        2500.00        5.77794                 NaN            NaN            NaN            NaN   25.6748                 NaN   1.14970        51.7102        12.8824                 NaN   2.80489     
  1088.20        2500.00        5.98765                 NaN            NaN            NaN            NaN   26.1064                 NaN   1.23292        51.4176        12.5533                 NaN   2.70213     
  1086.75        2500.00        6.04171                 NaN            NaN            NaN            NaN   26.1096                 NaN   1.18360        51.4452        12.5559                 NaN   2.66392     
  1085.31        2500.00        6.05150                 NaN            NaN            NaN            NaN   26.0948                 NaN   1.18551        51.4407        12.5640                 NaN   2.66348     
  1083.86        2500.00       0.724630        5.32095                 NaN            NaN            NaN   25.9578                 NaN   1.38599        51.3688        12.5523                 NaN   2.68961     
  1082.42        2500.00        6.12230                 NaN            NaN            NaN            NaN   26.3388                 NaN   1.41093        51.1435        12.3410                 NaN   2.64343     
  1080.97        2500.00        6.05898                 NaN            NaN            NaN            NaN   26.1680                 NaN   1.21368        51.3827        12.5181                 NaN   2.65855     
  1079.53        2500.00        6.12750                 NaN            NaN            NaN            NaN   26.3488                 NaN   1.42432        51.1267        12.3315                 NaN   2.64120     
  1078.08        2500.00        6.12993                 NaN            NaN            NaN            NaN   26.3535                 NaN   1.43069        51.1187        12.3270                 NaN   2.64013     
  1076.63        2500.00        6.13225                 NaN            NaN            NaN            NaN   26.3582                 NaN   1.43686        51.1109        12.3227                 NaN   2.63909     
  1075.19        2500.00        6.13447                 NaN            NaN            NaN            NaN   26.3627                 NaN   1.44283        51.1034        12.3185                 NaN   2.63807     
  1073.74        2500.00        6.07317                 NaN            NaN            NaN            NaN   26.2518                 NaN   1.25119        51.3013        12.4668                 NaN   2.65565     
  1072.30        2500.00        6.07807                 NaN            NaN            NaN            NaN   26.2472                 NaN   1.26730        51.2904        12.4629                 NaN   2.65415     
  1070.85        2500.00        6.14049                 NaN            NaN            NaN            NaN   26.3755                 NaN   1.45973        51.0822        12.3069                 NaN   2.63519     
  1069.40        2500.00        6.08251                 NaN            NaN            NaN            NaN   26.2952                 NaN   1.27849        51.2538        12.4370                 NaN   2.65305     
  1067.96        2500.00        6.14974                 NaN            NaN            NaN            NaN   26.3122                 NaN   1.42194        51.1495        12.3171                 NaN   2.64956     
  1066.51        2500.00        3.08838        3.12855                 NaN            NaN            NaN   26.2197                 NaN   1.54295        51.0606        12.3440                 NaN   2.61582     
  1065.07        2500.00        3.10012        3.11643                 NaN            NaN            NaN   26.2217                 NaN   1.54160        51.0600        12.3439                 NaN   2.61628     
  1063.62        2500.00        3.11198        3.10420                 NaN            NaN            NaN   26.2237                 NaN   1.54025        51.0594        12.3437                 NaN   2.61673     
  1062.17        2500.00        6.15067                 NaN            NaN            NaN            NaN   26.3994                 NaN   1.48932        51.0444        12.2864                 NaN   2.62985     
  1060.73        2500.00        6.15212                 NaN            NaN            NaN            NaN   26.4030                 NaN   1.49381        51.0387        12.2833                 NaN   2.62903     
  1059.28        2500.00        6.15351                 NaN            NaN            NaN            NaN   26.4066                 NaN   1.49818        51.0331        12.2804                 NaN   2.62822     
  1057.84        2500.00        6.15485                 NaN            NaN            NaN            NaN   26.4102                 NaN   1.50245        51.0276        12.2775                 NaN   2.62743     
  1056.39        2500.00        6.15613                 NaN            NaN            NaN            NaN   26.4137                 NaN   1.50661        51.0223        12.2747                 NaN   2.62665     
  1054.94        2500.00        6.11113                 NaN            NaN            NaN            NaN   26.4731                 NaN   1.36540        51.0790        12.3300                 NaN   2.64131     
  1053.50        2500.00        6.11901                 NaN            NaN            NaN            NaN   26.4701                 NaN   1.36286        51.0821        12.3224                 NaN   2.64353     
  1052.05        2500.00        6.12619                 NaN            NaN            NaN            NaN   26.4705                 NaN   1.36202        51.0820        12.3142                 NaN   2.64512     
  1050.61        2500.00        6.13274                 NaN            NaN            NaN            NaN   26.4740                 NaN   1.36272        51.0789        12.3055                 NaN   2.64614     
  1049.16        2500.00        6.13871                 NaN            NaN            NaN            NaN   26.4812                 NaN   1.36502        51.0726        12.2960                 NaN   2.64651     
  1047.72        2500.00        6.14416                 NaN            NaN            NaN            NaN   26.4898                 NaN   1.36855        51.0644        12.2865                 NaN   2.64654     
  1046.27        2500.00        6.14914                 NaN            NaN            NaN            NaN   26.5024                 NaN   1.37328        51.0532        12.2760                 NaN   2.64598     
  1044.82        2500.00        6.15360                 NaN            NaN            NaN            NaN   26.5160                 NaN   1.37980        51.0398        12.2657                 NaN   2.64502     
  1043.38        2500.00        6.15613                 NaN            NaN            NaN            NaN   26.5382                 NaN   1.39220        51.0170        12.2539                 NaN   2.64255     
  1041.93        2500.00        6.15989                 NaN            NaN            NaN            NaN   26.5571                 NaN   1.40112        50.9986        12.2428                 NaN   2.64048     
  1040.49        2500.00        6.16268                 NaN            NaN            NaN            NaN   26.5790                 NaN   1.41133        50.9778        12.2311                 NaN   2.63808     
  1039.04        2500.00        6.17663                 NaN            NaN            NaN            NaN   26.4560                 NaN   1.45337        50.9917        12.2803                 NaN   2.64198     
  1037.59        2500.00        6.16778                 NaN            NaN            NaN            NaN   26.6262                 NaN   1.43223        50.9343        12.2068                 NaN   2.63267     
  1036.15        2500.00        6.17672                 NaN            NaN            NaN            NaN   26.4763                 NaN   1.45621        50.9763        12.2726                 NaN   2.64195     
  1034.70        2500.00        6.17432                 NaN            NaN            NaN            NaN   26.5116                 NaN   1.45498        50.9584        12.2596                 NaN   2.64113     
  1033.26        2500.00        6.17603                 NaN            NaN            NaN            NaN   26.7068                 NaN   1.46586        50.8623        12.1660                 NaN   2.62297     
  1031.81        2500.00        6.18392                 NaN            NaN            NaN            NaN   26.4302                 NaN   1.45909        50.9884        12.2954                 NaN   2.64303     
  1030.36        2500.00        6.18347                 NaN            NaN            NaN            NaN   26.4393                 NaN   1.45855        50.9833        12.2923                 NaN   2.64318     
  1028.92        2500.00        6.18304                 NaN            NaN            NaN            NaN   26.4487                 NaN   1.45815        50.9779        12.2890                 NaN   2.64329     
  1027.47        2500.00        6.18491                 NaN            NaN            NaN            NaN   26.4197                 NaN   1.44842        50.9930        12.3091                 NaN   2.64485     
  1026.03        2500.00        6.18222                 NaN            NaN            NaN            NaN   26.4684                 NaN   1.45781        50.9664        12.2819                 NaN   2.64334     
  1024.58        2500.00        6.18185                 NaN            NaN            NaN            NaN   26.4793                 NaN   1.45788        50.9600        12.2778                 NaN   2.64325     
  1023.13        2500.00        6.18149                 NaN            NaN            NaN            NaN   26.4892                 NaN   1.45812        50.9538        12.2741                 NaN   2.64318     
  1021.69        2500.00        6.18117                 NaN            NaN            NaN            NaN   26.5001                 NaN   1.45855        50.9471        12.2700                 NaN   2.64301     
  1020.24        2500.00        6.18086                 NaN            NaN            NaN            NaN   26.5114                 NaN   1.45916        50.9401        12.2657                 NaN   2.64279     
  1018.80        2500.00        6.18060                 NaN            NaN            NaN            NaN   26.5236                 NaN   1.46001        50.9325        12.2609                 NaN   2.64244     
  1017.35        2500.00        6.18034                 NaN            NaN            NaN            NaN   26.5348                 NaN   1.46098        50.9251        12.2566                 NaN   2.64214     
  1015.91        2500.00        6.18012                 NaN            NaN            NaN            NaN   26.5471                 NaN   1.46219        50.9172        12.2517                 NaN   2.64171     
  1014.46        2500.00        6.17993                 NaN            NaN            NaN            NaN   26.5597                 NaN   1.46361        50.9089        12.2467                 NaN   2.64122     
  1013.01        2500.00        6.17977                 NaN            NaN            NaN            NaN   26.5726                 NaN   1.46526        50.9003        12.2415                 NaN   2.64065     
  1011.57        2500.00        6.17964                 NaN            NaN            NaN            NaN   26.5859                 NaN   1.46713        50.8913        12.2360                 NaN   2.64001     
  1010.12        2500.00        6.17955                 NaN            NaN            NaN            NaN   26.5996                 NaN   1.46923        50.8819        12.2304                 NaN   2.63929     
  1008.68        2500.00        6.17952                 NaN            NaN            NaN            NaN   26.6144                 NaN   1.47168        50.8718        12.2242                 NaN   2.63843     
  1007.23        2500.00        6.17949                 NaN            NaN            NaN            NaN   26.6287                 NaN   1.47424        50.8617        12.2183                 NaN   2.63756     
  1005.78        2500.00        6.17946                 NaN            NaN            NaN            NaN   26.6429                 NaN   1.47698        50.8516        12.2124                 NaN   2.63666     
  1004.34        2500.00        6.17950                 NaN            NaN            NaN            NaN   26.6582                 NaN   1.48008        50.8407        12.2059                 NaN   2.63561     
  1002.89        2500.00        6.17958                 NaN            NaN            NaN            NaN   26.6741                 NaN   1.48350        50.8292        12.1992                 NaN   2.63445     
  1001.45        2500.00        6.23490                 NaN            NaN            NaN            NaN   27.3522                 NaN   1.74968        50.2773        11.8520                 NaN   2.53392     
