|6.6.6
Archiving\03_Data\frac/QFM_m0.25/Y98/Y98_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1493.73        2500.00        97.8610                 NaN            NaN  0.154819                 NaN            NaN            NaN   1.47192       0.512263                 NaN            NaN            NaN            NaN
  1491.23        2500.00        97.8892                 NaN            NaN  0.149458                 NaN            NaN            NaN   1.45033       0.511033                 NaN            NaN            NaN            NaN
  1488.72        2500.00        97.9171                 NaN            NaN  0.144523                 NaN            NaN            NaN  0.509181        1.42922                 NaN            NaN            NaN            NaN
  1486.22        2500.00        97.9426                 NaN            NaN  0.139116                 NaN            NaN            NaN  0.509925        1.40837                 NaN            NaN            NaN            NaN
  1483.71        2500.00        97.9748                 NaN            NaN  0.133138                 NaN            NaN            NaN   1.38104       0.510982                 NaN            NaN            NaN            NaN
  1481.20        2500.00        97.9964                 NaN            NaN  0.128663                 NaN            NaN            NaN   1.36417       0.510787                 NaN            NaN            NaN            NaN
  1478.70        2500.00        98.0198                 NaN            NaN  0.124031                 NaN            NaN            NaN  0.510244        1.34591                 NaN            NaN            NaN            NaN
  1476.19        2500.00        98.0437                 NaN            NaN  0.119027                 NaN            NaN            NaN  0.510997        1.32625                 NaN            NaN            NaN            NaN
  1473.68        2500.00        98.0657                 NaN            NaN  0.114529                 NaN            NaN            NaN  0.508859        1.31088                 NaN            NaN            NaN            NaN
  1471.18        2500.00        98.0779                 NaN            NaN  0.111132                 NaN            NaN            NaN   1.30322       0.507771                 NaN            NaN            NaN            NaN
  1468.67        2500.00        98.1027                 NaN            NaN  0.107499                 NaN            NaN            NaN   1.28049       0.509349                 NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2774                 NaN            NaN  0.269079                 NaN            NaN            NaN   1.45352                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.2845                 NaN            NaN  0.266852                 NaN            NaN            NaN   1.44861                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        97.8719                 NaN            NaN  0.108745                 NaN            NaN            NaN  0.972074        1.04723                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.2038                 NaN            NaN            NaN            NaN            NaN            NaN  0.652948        1.14321                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.1825                 NaN            NaN  0.114523E-005            NaN            NaN            NaN   1.18569       0.631774                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.1985                 NaN            NaN            NaN            NaN            NaN            NaN   1.17530       0.626235                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.2162                 NaN            NaN  0.216302E-001            NaN            NaN            NaN   1.17131       0.590823                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.2263                 NaN            NaN  0.241358E-002            NaN            NaN            NaN  0.613048        1.15826                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.2441                 NaN            NaN  0.711671E-001            NaN            NaN            NaN   1.17142       0.513314                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.2601                 NaN            NaN  0.665956E-001            NaN            NaN            NaN   1.15824       0.515027                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.2497                 NaN            NaN  0.658832E-001            NaN            NaN            NaN   1.17072       0.513689                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.2978                 NaN            NaN  0.571869E-001            NaN            NaN            NaN  0.513643        1.13136                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.2766                 NaN            NaN  0.555846E-001            NaN            NaN            NaN  0.522369        1.14544                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.3017                 NaN            NaN  0.533214E-001            NaN            NaN            NaN  0.515234        1.12970                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.3011                 NaN            NaN  0.494014E-001            NaN            NaN            NaN  0.519515        1.12995                 NaN            NaN            NaN            NaN
  1428.57        2500.00        96.8724                 NaN            NaN  0.428963                 NaN            NaN            NaN  0.696802        1.28782       0.713984                 NaN            NaN            NaN
  1426.07        2500.00        96.0670                 NaN            NaN  0.668206                 NaN            NaN            NaN   1.36052       0.771872        1.13235                 NaN            NaN            NaN
  1423.56        2500.00        96.1536                 NaN            NaN  0.674210                 NaN            NaN            NaN   1.33955       0.724373        1.10825                 NaN            NaN            NaN
  1421.05        2500.00        96.2425                 NaN            NaN  0.678458                 NaN            NaN            NaN  0.680547        1.31591        1.08258                 NaN            NaN            NaN
  1418.55        2500.00        96.3269                 NaN            NaN  0.682726                 NaN            NaN            NaN  0.636757        1.29533        1.05830                 NaN            NaN            NaN
  1416.04        2500.00        96.4095                 NaN            NaN  0.686896                 NaN            NaN            NaN   1.27417       0.594725        1.03474                 NaN            NaN            NaN
  1413.53        2500.00        96.4841                 NaN            NaN  0.692156                 NaN            NaN            NaN   1.25659       0.553644        1.01350                 NaN            NaN            NaN
  1411.03        2500.00        96.5601                 NaN            NaN  0.696397                 NaN            NaN            NaN  0.515165        1.23696       0.991388                 NaN            NaN            NaN
  1408.52        2500.00        96.6283                 NaN            NaN  0.701961                 NaN            NaN            NaN   1.22092       0.477194       0.971632                 NaN            NaN            NaN
  1406.02        2500.00        96.6926                 NaN            NaN  0.707797                 NaN            NaN            NaN  0.441502        1.20495       0.953119                 NaN            NaN            NaN
  1403.51        2500.00        96.7587                 NaN            NaN  0.712381                 NaN            NaN            NaN  0.405170        1.18977       0.933935                 NaN            NaN            NaN
  1401.00        2500.00        96.8147                 NaN            NaN  0.718870                 NaN            NaN            NaN  0.371373        1.17743       0.917644                 NaN            NaN            NaN
  1398.50        2500.00        96.8774                 NaN            NaN  0.723175                 NaN            NaN            NaN   1.16192       0.338109       0.899362                 NaN            NaN            NaN
  1395.99        2500.00        96.9323                 NaN            NaN  0.728491                 NaN            NaN            NaN   1.15001       0.305929       0.883232                 NaN            NaN            NaN
  1393.48        2500.00        96.9803                 NaN            NaN  0.735860                 NaN            NaN            NaN  0.274920        1.13984       0.869051                 NaN            NaN            NaN
  1390.98        2500.00        97.0407                 NaN            NaN  0.736838                 NaN            NaN            NaN   1.12543       0.246087       0.850929                 NaN            NaN            NaN
  1388.47        2500.00        97.0853                 NaN            NaN  0.743786                 NaN            NaN            NaN   1.11649       0.216303       0.838090                 NaN            NaN            NaN
  1385.96        2500.00        97.1320                 NaN            NaN  0.748610                 NaN            NaN            NaN  0.188652        1.10651       0.824212                 NaN            NaN            NaN
  1383.46        2500.00        97.1767                 NaN            NaN  0.753125                 NaN            NaN            NaN   1.09728       0.162338       0.810524                 NaN            NaN            NaN
  1380.95        2500.00        97.2178                 NaN            NaN  0.757658                 NaN            NaN            NaN  0.137058        1.08947       0.797999                 NaN            NaN            NaN
  1378.45        2500.00        96.5783                 NaN            NaN  0.392367       0.317050                 NaN            NaN   1.33389       0.531797       0.846550                 NaN            NaN            NaN
  1375.94        2500.00        95.7705                 NaN            NaN            NaN  0.709874                 NaN            NaN  0.920158        1.67709       0.922362                 NaN            NaN            NaN
  1373.43        2500.00        95.8334                 NaN            NaN            NaN  0.715467                 NaN            NaN   1.66358       0.878704       0.908827                 NaN            NaN            NaN
  1370.93        2500.00        95.9353                 NaN            NaN            NaN  0.708019                 NaN            NaN  0.839201        1.62935       0.888162                 NaN            NaN            NaN
  1368.42        2500.00        96.0477                 NaN            NaN            NaN  0.694214                 NaN            NaN  0.806097        1.58606       0.865899                 NaN            NaN            NaN
  1365.91        2500.00        96.1633                 NaN            NaN            NaN  0.678295                 NaN            NaN  0.775633        1.53962       0.843172                 NaN            NaN            NaN
  1363.41        2500.00        96.2852                 NaN            NaN            NaN  0.659868                 NaN            NaN  0.745915        1.48975       0.819310                 NaN            NaN            NaN
  1360.90        2500.00        96.4011                 NaN            NaN            NaN  0.642095                 NaN            NaN   1.44102       0.719007       0.796781                 NaN            NaN            NaN
  1358.40        2500.00        96.5097                 NaN            NaN            NaN  0.624677                 NaN            NaN  0.695209        1.39476       0.775686                 NaN            NaN            NaN
  1355.89        2500.00        96.6233                 NaN            NaN            NaN  0.606490                 NaN            NaN   1.34641       0.670483       0.753292                 NaN            NaN            NaN
  1353.38        2500.00        96.7241                 NaN            NaN            NaN  0.589714                 NaN            NaN   1.30376       0.648882       0.733545                 NaN            NaN            NaN
  1350.88        2500.00        96.8279                 NaN            NaN            NaN  0.572215                 NaN            NaN   1.25800       0.628614       0.713240                 NaN            NaN            NaN
  1348.37        2500.00        96.9246                 NaN            NaN            NaN  0.555809                 NaN            NaN   1.21628       0.609049       0.694221                 NaN            NaN            NaN
  1345.86        2500.00        97.0169                 NaN            NaN            NaN  0.539978                 NaN            NaN  0.589423        1.17770       0.676003                 NaN            NaN            NaN
  1343.36        2500.00        97.1088                 NaN            NaN            NaN  0.523658                 NaN            NaN  0.571518        1.13808       0.657923                 NaN            NaN            NaN
  1340.85        2500.00        97.1956                 NaN            NaN            NaN  0.508347                 NaN            NaN  0.555323        1.10006       0.640646                 NaN            NaN            NaN
  1338.35        2500.00        97.2781                 NaN            NaN            NaN  0.493851                 NaN            NaN   1.06420       0.539613       0.624274                 NaN            NaN            NaN
  1335.84        2500.00        97.3573                 NaN            NaN            NaN  0.479142                 NaN            NaN   1.03027       0.524778       0.608465                 NaN            NaN            NaN
  1333.33        2500.00        97.4342                 NaN            NaN            NaN  0.465068                 NaN            NaN  0.511264       0.996467       0.592994                 NaN            NaN            NaN
  1330.83        2500.00        97.5080                 NaN            NaN            NaN  0.451451                 NaN            NaN  0.497541       0.964829       0.578218                 NaN            NaN            NaN
  1328.32        2500.00        97.5793                 NaN            NaN            NaN  0.437943                 NaN            NaN  0.933718       0.485144       0.563904                 NaN            NaN            NaN
  1325.81        2500.00        97.6419                 NaN            NaN            NaN  0.424450                 NaN            NaN  0.904914       0.477116       0.551658                 NaN            NaN            NaN
  1323.31        2500.00        97.7159                 NaN            NaN            NaN  0.411945                 NaN            NaN  0.874634       0.461694       0.535848                 NaN            NaN            NaN
  1320.80        2500.00        97.7785                 NaN            NaN            NaN  0.399840                 NaN            NaN  0.847515       0.450656       0.523487                 NaN            NaN            NaN
  1318.30        2500.00        97.8393                 NaN            NaN            NaN  0.387665                 NaN            NaN  0.441361       0.820756       0.510966                 NaN            NaN            NaN
  1315.79        2500.00        97.8991                 NaN            NaN            NaN  0.375907                 NaN            NaN  0.794606       0.431658       0.498760                 NaN            NaN            NaN
  1313.28        2500.00        97.9549                 NaN            NaN            NaN  0.366113                 NaN            NaN  0.771163       0.420587       0.487255                 NaN            NaN            NaN
  1310.78        2500.00        98.0131                 NaN            NaN            NaN  0.352534                 NaN            NaN  0.744517       0.414846       0.474962                 NaN            NaN            NaN
  1308.27        2500.00        98.0646                 NaN            NaN            NaN  0.342069                 NaN            NaN  0.407010       0.721836       0.464526                 NaN            NaN            NaN
  1305.76        2500.00        98.1160                 NaN            NaN            NaN  0.331503                 NaN            NaN  0.699271       0.399448       0.453773                 NaN            NaN            NaN
  1303.26        2500.00        98.1660                 NaN            NaN            NaN  0.320932                 NaN            NaN  0.678137       0.391695       0.443256                 NaN            NaN            NaN
  1300.75        2500.00        98.2140                 NaN            NaN            NaN  0.310627                 NaN            NaN  0.656206       0.385997       0.433162                 NaN            NaN            NaN
  1298.25        2500.00        98.2606                 NaN            NaN            NaN  0.300595                 NaN            NaN  0.379686       0.635721       0.423408                 NaN            NaN            NaN
  1295.74        2500.00        98.3060                 NaN            NaN            NaN  0.290802                 NaN            NaN  0.616013       0.373496       0.413719                 NaN            NaN            NaN
  1293.23        2500.00        97.3029                 NaN            NaN            NaN  0.350618                 NaN            NaN  0.533545       0.716963       0.531351       0.564646                 NaN            NaN
  1290.73        2500.00        77.6324                 NaN            NaN            NaN   1.52467                 NaN            NaN   2.76224        3.88571        2.90599        11.2890                 NaN            NaN
  1288.22        2500.00        82.1897                 NaN            NaN            NaN   1.20332                 NaN            NaN   3.15423        2.17760        2.34240        8.93273                 NaN            NaN
  1285.71        2500.00        85.1883                 NaN            NaN            NaN   1.00061                 NaN            NaN   2.65041        1.80239        1.96887        7.38945                 NaN            NaN
  1283.21        2500.00        86.4871                 NaN            NaN            NaN  0.902633                 NaN            NaN   1.64011        2.44809        1.82184        6.70020                 NaN            NaN
  1280.70        2500.00        89.5332                 NaN            NaN            NaN  0.741111                 NaN            NaN   1.33555        1.79456        1.41553        5.18007                 NaN            NaN
  1278.20        2500.00        89.4691                 NaN            NaN            NaN  0.762307                 NaN            NaN   1.70757        1.40450        1.43590        5.22065                 NaN            NaN
  1275.69        2500.00        91.6121                 NaN            NaN            NaN  0.600993                 NaN            NaN   1.05667        1.46058        1.14607        4.12357                 NaN            NaN
  1273.18        2500.00        89.0716                 NaN            NaN            NaN  0.583878                 NaN            NaN   1.26772        2.25038        1.52371        5.30272                 NaN            NaN
  1270.68        2500.00        95.2157                 NaN            NaN            NaN  0.406735                 NaN            NaN  0.662660       0.788790       0.652976        2.27317                 NaN            NaN
  1268.17        2500.00        92.7493                 NaN            NaN            NaN  0.563455                 NaN            NaN  0.987425        1.09130        1.00571        3.60282                 NaN            NaN
  1265.66        2500.00        87.0100                 NaN            NaN            NaN  0.905501                 NaN            NaN   1.49654        2.49990        1.83134        6.25676                 NaN            NaN
  1263.16        2500.00        98.8060                 NaN            NaN            NaN  0.134474                 NaN            NaN  0.205276       0.103478       0.166298       0.584497                 NaN            NaN
  1260.65        2500.00        95.2749                 NaN            NaN            NaN  0.328140                 NaN            NaN  0.528367       0.779246       0.644028        2.44529                 NaN            NaN
  1258.15        2500.00        94.9787                 NaN            NaN            NaN  0.238884                 NaN            NaN  0.999638       0.577776       0.786934        2.41804                 NaN            NaN
  1255.64        2500.00        91.5559                 NaN            NaN            NaN  0.768554                 NaN            NaN   1.19195        1.17568        1.06944        4.20669       0.317673E-001            NaN
  1253.13        2500.00        99.4343                 NaN            NaN            NaN  0.472394E-001            NaN            NaN  0.703039E-001  0.894960E-001  0.778629E-001  0.280757                 NaN            NaN
  1250.63        2500.00        99.1146                 NaN            NaN            NaN            NaN            NaN            NaN  0.679666E-001  0.204762       0.119792       0.450849       0.420637E-001            NaN
  1248.12        2500.00        97.8005                 NaN            NaN            NaN  0.148002                 NaN            NaN  0.197499                 NaN  0.201411       0.862950                 NaN  0.789637     
  1245.61        2500.00        82.4729                 NaN            NaN            NaN   1.03787                 NaN            NaN   1.76981        2.20454        2.12583        8.08902       0.133950        2.16608     
  1243.11        2500.00        60.6823                 NaN            NaN            NaN   1.47722        1.24960                 NaN   4.72764                 NaN   3.86361        15.8494                 NaN   12.1503     
  1240.60        2500.00       100.0000                 NaN            NaN  0.239590E-005            NaN            NaN            NaN  0.269055E-005            NaN  0.302331E-005  0.111836E-004            NaN  0.823251E-005
  1238.10        2500.00        59.7301                 NaN            NaN            NaN   2.78750                 NaN            NaN   4.80204                 NaN   3.91768        16.2980                 NaN   12.4647     
  1235.59        2500.00        77.9202                 NaN            NaN            NaN   1.58782                 NaN            NaN   2.46911                 NaN   2.12646        8.94390                 NaN   6.95249     
  1233.08        2500.00        77.1543                 NaN            NaN            NaN   1.42157                 NaN            NaN   2.64515                 NaN   2.17645        9.41183       0.992716E-001   7.09138     
  1230.58        2500.00       100.0000                 NaN            NaN  0.243378E-005            NaN            NaN            NaN  0.114674E-005            NaN  0.176545E-005  0.703415E-005            NaN  0.503522E-005
  1228.07        2500.00       100.0000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.377294E-005            NaN  0.248156E-005
  1225.56        2500.00        30.6107                 NaN            NaN            NaN   4.58805                 NaN            NaN   6.85230                 NaN   6.21320        29.4681                 NaN   22.2677     
  1223.06        2500.00                 NaN            NaN            NaN            NaN   6.27930                 NaN            NaN   8.29470                 NaN   8.36343        44.1403                 NaN   32.9223     
  1220.55        2500.00                 NaN            NaN            NaN            NaN   6.28207                 NaN            NaN   8.28861                 NaN   8.36576        44.1390                 NaN   32.9245     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   6.28485                 NaN            NaN   8.28253                 NaN   8.36809        44.1378                 NaN   32.9268     
  1215.54        2500.00                 NaN            NaN            NaN            NaN   6.28766                 NaN            NaN   8.27642                 NaN   8.37042        44.1364                 NaN   32.9291     
  1213.03        2500.00                 NaN            NaN            NaN            NaN   6.29054                 NaN            NaN   8.27022                 NaN   8.37277        44.1350                 NaN   32.9315     
  1210.53        2500.00                 NaN            NaN            NaN            NaN   6.27843                 NaN            NaN   8.29639                 NaN   8.37054        44.1303                 NaN   32.9244     
  1208.02        2500.00                 NaN            NaN            NaN            NaN   6.28721                 NaN            NaN   8.27531                 NaN   8.37611        44.1320                 NaN   32.9293     
  1205.51        2500.00                 NaN            NaN            NaN            NaN   6.29808                 NaN            NaN   8.26120                 NaN   8.37871        44.1212                 NaN   32.9408     
  1203.01        2500.00                 NaN            NaN            NaN            NaN   6.30509                 NaN            NaN   8.24771                 NaN   8.38339        44.1172                 NaN   32.9467     
  1200.50        2500.00                 NaN            NaN            NaN            NaN   6.31005                 NaN            NaN   8.23840                 NaN   8.38754        44.1131                 NaN   32.9509     
  1197.99        2500.00                 NaN            NaN            NaN            NaN   6.31859                 NaN            NaN   8.22305                 NaN   8.39102        44.1091                 NaN   32.9582     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   6.32029                 NaN            NaN   8.21337                 NaN   8.39286        44.1159                 NaN   32.9576     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   6.33128                 NaN            NaN   8.19939                 NaN   8.39954        44.1006                 NaN   32.9692     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   6.33084                 NaN            NaN   8.19959                 NaN   8.40385        44.0961                 NaN   32.9697     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   6.33671                 NaN            NaN   8.18823                 NaN   8.40831        44.0920                 NaN   32.9748     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   6.34894                 NaN            NaN   8.16530                 NaN   8.41319        44.0880                 NaN   32.9846     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   6.34760                 NaN            NaN   8.16787                 NaN   8.41643        44.0836                 NaN   32.9845     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   6.35772                 NaN            NaN   8.14559                 NaN   8.42360        44.0803                 NaN   32.9928     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   6.36023                 NaN            NaN   8.14302                 NaN   8.42542        44.0758                 NaN   32.9956     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   6.36517                 NaN            NaN   8.13565                 NaN   8.42888        44.0697                 NaN   33.0006     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   6.37640                 NaN            NaN   8.11621                 NaN   8.43212        44.0652                 NaN   33.0101     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   6.36927                 NaN            NaN   8.12452                 NaN   8.43887        44.0626                 NaN   33.0047     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   6.40880                 NaN            NaN   8.05422                 NaN   8.43227        44.0720                 NaN   33.0328     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   6.38476                 NaN            NaN   8.09976                 NaN   8.44568        44.0503                 NaN   33.0195     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   6.38915                 NaN            NaN   8.09179                 NaN   8.44933        44.0461                 NaN   33.0236     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   6.39376                 NaN            NaN   8.08341                 NaN   8.45329        44.0414                 NaN   33.0282     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   6.38724                 NaN            NaN   8.09430                 NaN   8.45734        44.0363                 NaN   33.0248     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   6.39583                 NaN            NaN   8.07346                 NaN   8.46303        44.0363                 NaN   33.0314     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   6.40381                 NaN            NaN   8.06428                 NaN   8.46523        44.0279                 NaN   33.0388     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   6.47999                 NaN            NaN   7.92252                 NaN   8.45900        44.0491                 NaN   33.0894     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   6.42030                 NaN            NaN   8.03492                 NaN   8.47385        44.0172                 NaN   33.0537     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   6.50408                 NaN            NaN   7.87851                 NaN   8.46493        44.0441                 NaN   33.1084     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   6.51153                 NaN            NaN   7.86566                 NaN   8.46821        44.0396                 NaN   33.1150     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   6.43114                 NaN            NaN   8.01526                 NaN   8.48622        44.0022                 NaN   33.0652     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   6.48876                 NaN            NaN   7.90935                 NaN   8.48289        44.0139                 NaN   33.1051     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   6.54260                 NaN            NaN   7.80896                 NaN   8.47878        44.0287                 NaN   33.1410     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   6.53704                 NaN            NaN   7.80017                 NaN   8.48130        44.0249       0.110811E-001   33.1455     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   6.51215                 NaN            NaN   7.78831                 NaN   8.49120        44.0198       0.405320E-001   33.1480     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   6.49099                 NaN            NaN   7.78845                 NaN   8.49408        44.0147       0.626793E-001   33.1491     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   6.47083                 NaN            NaN   7.78775                 NaN   8.49693        44.0098       0.842522E-001   33.1504     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   6.34530                 NaN            NaN   7.98287                 NaN   8.51019        43.9628       0.109925        33.0889     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   6.32480                 NaN            NaN   7.97708                 NaN   8.51484        43.9606       0.133004        33.0897     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   6.30308                 NaN            NaN   7.98587                 NaN   8.51769        43.9510       0.152361        33.0900     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   6.28590                 NaN            NaN   7.98243                 NaN   8.52077        43.9455       0.172538        33.0928     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   6.27901                 NaN            NaN   7.95356                 NaN   8.52354        43.9473       0.194709        33.1019     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   6.35387                 NaN            NaN   7.78352                 NaN   8.51400        43.9801       0.209639        33.1589     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   6.33239                 NaN            NaN   7.78556                 NaN   8.51801        43.9740       0.230786        33.1592     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   6.31124                 NaN            NaN   7.78885                 NaN   8.52185        43.9673       0.251184        33.1596     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   6.29164                 NaN            NaN   7.79071                 NaN   8.52564        43.9607       0.270792        33.1605     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   6.24581                 NaN            NaN   7.84734                 NaN   8.53266        43.9408       0.288733        33.1447     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   6.22159                 NaN            NaN   7.85812                 NaN   8.53734        43.9322       0.308163        33.1426     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   6.23448                 NaN            NaN   7.79594                 NaN   8.53715        43.9408       0.328099        33.1635     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   6.11954                 NaN            NaN   7.97010                 NaN   8.55647        43.8959       0.351481        33.1065     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   6.10852                 NaN            NaN   7.96350                 NaN   8.55855        43.8912       0.367414        33.1108     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   6.09374                 NaN            NaN   7.96018                 NaN   8.56214        43.8853       0.384965        33.1137     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   6.10388                 NaN            NaN   7.91325                 NaN   8.56296        43.8864       0.400590        33.1329     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   6.17513                 NaN            NaN   7.74585                 NaN   8.55118        43.9239       0.417217        33.1867     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   6.15786                 NaN            NaN   7.74501                 NaN   8.55304        43.9224       0.434926        33.1867     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   6.14077                 NaN            NaN   7.74425                 NaN   8.55497        43.9208       0.452403        33.1868     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   6.12394                 NaN            NaN   7.74356                 NaN   8.55698        43.9190       0.469612        33.1869     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   6.10756                 NaN            NaN   7.74278                 NaN   8.55906        43.9171       0.486406        33.1871     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   6.09138                 NaN            NaN   7.74211                 NaN   8.56123        43.9150       0.502966        33.1873     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   6.07540                 NaN            NaN   7.74157                 NaN   8.56351        43.9127       0.519283        33.1875     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   6.05962                 NaN            NaN   7.74118                 NaN   8.56590        43.9102       0.535348        33.1878     
  1062.66        2500.00                 NaN            NaN            NaN            NaN   6.04428                 NaN            NaN   7.74077                 NaN   8.56845        43.9073       0.551004        33.1882     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   6.02916                 NaN            NaN   7.74084                 NaN   8.57102        43.9039       0.566390        33.1887     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   6.01761                 NaN            NaN   7.74635                 NaN   8.57183        43.8975       0.577197        33.1895     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.46116        14.2503        9.41435        42.6277       0.883163        29.3634     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.49419        14.2160        9.42053        42.6213       0.883366        29.3646     
  1050.13        2500.00                 NaN            NaN            NaN  0.660280        5.38537                 NaN            NaN   7.76579                 NaN   8.64769        43.8374       0.693488        33.0100     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   14.2083        3.49891        9.43035        42.6150       0.883118        29.3643     
  1045.11        2500.00                 NaN            NaN            NaN   1.05949        5.05335                 NaN            NaN   7.67914                 NaN   8.67500        43.8450       0.761629        32.9263     
  1042.61        2500.00                 NaN            NaN            NaN   2.10943        4.17555                 NaN            NaN   7.55771                 NaN   8.73104        43.8872       0.884114        32.6549     
  1040.10        2500.00                 NaN            NaN            NaN   2.66602        3.71633                 NaN            NaN   7.47919                 NaN   8.76221        43.9072       0.951064        32.5180     
  1037.59        2500.00                 NaN            NaN            NaN   3.22674        3.25453                 NaN            NaN   7.40306                 NaN   8.79358        43.9267        1.01614        32.3792     
  1035.09        2500.00                 NaN            NaN            NaN   3.53957        3.02368                 NaN            NaN   7.30007                 NaN   8.82458        43.9096        1.06394        32.3386     
  1032.58        2500.00                 NaN            NaN            NaN   3.53957        3.02368                 NaN            NaN   7.30007                 NaN   8.82458        43.9096        1.06394        32.3386     
  1030.08        2500.00                 NaN            NaN            NaN   5.83266        1.09200                 NaN            NaN   7.14127                 NaN   8.93131        44.0225        1.28513        31.6952     
  1027.57        2500.00                 NaN            NaN            NaN   4.89125        1.88923                 NaN            NaN   7.18823                 NaN   8.88948        43.9739        1.19988        31.9680     
  1025.06        2500.00                 NaN            NaN            NaN   5.20738        1.63191                 NaN            NaN   7.14908                 NaN   8.90845        43.9800        1.23257        31.8906     
  1022.56        2500.00                 NaN            NaN            NaN   5.43822        1.44548                 NaN            NaN   7.11811                 NaN   8.92266        43.9838        1.25630        31.8354     
  1020.05        2500.00                 NaN            NaN            NaN   5.68493        1.24629                 NaN            NaN   7.08705                 NaN   8.93786        43.9873        1.28069        31.7759     
  1017.54        2500.00                 NaN            NaN            NaN   7.18272                 NaN            NaN            NaN   6.97929                 NaN   9.00146        44.0721        1.41188        31.3526     
