|6.6.6
Archiving\03_Data\frac/QFM_m0.25/Y98/Y98_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1493.73        2500.00        98.0852                 NaN            NaN  0.131456                 NaN            NaN            NaN   1.32567       0.457720                 NaN            NaN            NaN            NaN
  1491.23        2500.00        98.1113                 NaN            NaN  0.126757                 NaN            NaN            NaN   1.30563       0.456301                 NaN            NaN            NaN            NaN
  1488.72        2500.00        98.1374                 NaN            NaN  0.122416                 NaN            NaN            NaN  0.454283        1.28594                 NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1610                 NaN            NaN  0.117669                 NaN            NaN            NaN  0.454663        1.26665                 NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1906                 NaN            NaN  0.112489                 NaN            NaN            NaN   1.24160       0.455312                 NaN            NaN            NaN            NaN
  1481.20        2500.00        98.2108                 NaN            NaN  0.108571                 NaN            NaN            NaN   1.22581       0.454816                 NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2327                 NaN            NaN  0.104519                 NaN            NaN            NaN  0.453981        1.20883                 NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2548                 NaN            NaN  0.100185                 NaN            NaN            NaN  0.454349        1.19063                 NaN            NaN            NaN            NaN
  1473.68        2500.00        98.2753                 NaN            NaN  0.962749E-001            NaN            NaN            NaN  0.452142        1.17628                 NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2873                 NaN            NaN  0.932550E-001            NaN            NaN            NaN   1.16870       0.450767                 NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3106                 NaN            NaN  0.900686E-001            NaN            NaN            NaN   1.14760       0.451761                 NaN            NaN            NaN            NaN
  1466.17        2500.00        98.4733                 NaN            NaN  0.225192                 NaN            NaN            NaN   1.30149                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.4808                 NaN            NaN  0.222985                 NaN            NaN            NaN   1.29626                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.1115                 NaN            NaN  0.908532E-001            NaN            NaN            NaN  0.860327       0.937305                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4008                 NaN            NaN            NaN            NaN            NaN            NaN  0.577147        1.02203                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3825                 NaN            NaN  0.952742E-006            NaN            NaN            NaN   1.05950       0.558029                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.3975                 NaN            NaN            NaN            NaN            NaN            NaN   1.04972       0.552744                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4153                 NaN            NaN  0.179496E-001            NaN            NaN            NaN   1.04565       0.521121                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4243                 NaN            NaN  0.200030E-002            NaN            NaN            NaN  0.540284        1.03342                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4445                 NaN            NaN  0.588988E-001            NaN            NaN            NaN   1.04456       0.452012                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4598                 NaN            NaN  0.550346E-001            NaN            NaN            NaN   1.03209       0.453093                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4515                 NaN            NaN  0.543096E-001            NaN            NaN            NaN   1.04258       0.451625                 NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4950                 NaN            NaN  0.471048E-001            NaN            NaN            NaN  0.451124        1.00679                 NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4774                 NaN            NaN  0.457236E-001            NaN            NaN            NaN  0.458307        1.01862                 NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5008                 NaN            NaN  0.437845E-001            NaN            NaN            NaN  0.451646        1.00377                 NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5012                 NaN            NaN  0.405084E-001            NaN            NaN            NaN  0.454947        1.00335                 NaN            NaN            NaN            NaN
  1428.57        2500.00        97.1186                 NaN            NaN  0.351216                 NaN            NaN            NaN  0.609869        1.14322       0.777086                 NaN            NaN            NaN
  1426.07        2500.00        96.3396                 NaN            NaN  0.545379                 NaN            NaN            NaN   1.20707       0.674890        1.23307                 NaN            NaN            NaN
  1423.56        2500.00        96.4245                 NaN            NaN  0.548619                 NaN            NaN            NaN   1.18735       0.632558        1.20700                 NaN            NaN            NaN
  1421.05        2500.00        96.5118                 NaN            NaN  0.550353                 NaN            NaN            NaN  0.593458        1.16525        1.17915                 NaN            NaN            NaN
  1418.55        2500.00        96.5948                 NaN            NaN  0.552088                 NaN            NaN            NaN  0.554506        1.14583        1.15276                 NaN            NaN            NaN
  1416.04        2500.00        96.6761                 NaN            NaN  0.553743                 NaN            NaN            NaN   1.12588       0.517161        1.12709                 NaN            NaN            NaN
  1413.53        2500.00        96.7501                 NaN            NaN  0.556210                 NaN            NaN            NaN   1.10908       0.480727        1.10389                 NaN            NaN            NaN
  1411.03        2500.00        96.8254                 NaN            NaN  0.557846                 NaN            NaN            NaN  0.446645        1.09048        1.07968                 NaN            NaN            NaN
  1408.52        2500.00        96.8934                 NaN            NaN  0.560537                 NaN            NaN            NaN   1.07500       0.413074        1.05799                 NaN            NaN            NaN
  1406.02        2500.00        96.9580                 NaN            NaN  0.563205                 NaN            NaN            NaN  0.381576        1.05958        1.03761                 NaN            NaN            NaN
  1403.51        2500.00        97.0240                 NaN            NaN  0.565109                 NaN            NaN            NaN  0.349602        1.04484        1.01646                 NaN            NaN            NaN
  1401.00        2500.00        97.0808                 NaN            NaN  0.568268                 NaN            NaN            NaN  0.319900        1.03257       0.998416                 NaN            NaN            NaN
  1398.50        2500.00        97.1436                 NaN            NaN  0.569912                 NaN            NaN            NaN   1.01757       0.290759       0.978159                 NaN            NaN            NaN
  1395.99        2500.00        97.1993                 NaN            NaN  0.572196                 NaN            NaN            NaN   1.00564       0.262620       0.960214                 NaN            NaN            NaN
  1393.48        2500.00        97.2488                 NaN            NaN  0.576060                 NaN            NaN            NaN  0.235574       0.995236       0.944357                 NaN            NaN            NaN
  1390.98        2500.00        97.3093                 NaN            NaN  0.574872                 NaN            NaN            NaN  0.981169       0.210497       0.924175                 NaN            NaN            NaN
  1388.47        2500.00        97.3554                 NaN            NaN  0.578352                 NaN            NaN            NaN  0.971814       0.184677       0.909715                 NaN            NaN            NaN
  1385.96        2500.00        97.4035                 NaN            NaN  0.580113                 NaN            NaN            NaN  0.160766       0.961550       0.894094                 NaN            NaN            NaN
  1383.46        2500.00        97.4497                 NaN            NaN  0.581620                 NaN            NaN            NaN  0.951911       0.138072       0.878656                 NaN            NaN            NaN
  1380.95        2500.00        97.4927                 NaN            NaN  0.583102                 NaN            NaN            NaN  0.116332       0.943453       0.864455                 NaN            NaN            NaN
  1378.45        2500.00        96.9769                 NaN            NaN  0.301117       0.200278                 NaN            NaN   1.15406       0.450830       0.916857                 NaN            NaN            NaN
  1375.94        2500.00        96.3275                 NaN            NaN            NaN  0.447432                 NaN            NaN  0.778637        1.44837       0.998084                 NaN            NaN            NaN
  1373.43        2500.00        96.3973                 NaN            NaN            NaN  0.449183                 NaN            NaN   1.43177       0.740921       0.980852                 NaN            NaN            NaN
  1370.93        2500.00        96.4989                 NaN            NaN            NaN  0.442750                 NaN            NaN  0.705033        1.39746       0.955874                 NaN            NaN            NaN
  1368.42        2500.00        96.6086                 NaN            NaN            NaN  0.432269                 NaN            NaN  0.674673        1.35526       0.929234                 NaN            NaN            NaN
  1365.91        2500.00        96.7199                 NaN            NaN            NaN  0.420542                 NaN            NaN  0.646709        1.31071       0.902187                 NaN            NaN            NaN
  1363.41        2500.00        96.8353                 NaN            NaN            NaN  0.407483                 NaN            NaN  0.619572        1.26358       0.874038                 NaN            NaN            NaN
  1360.90        2500.00        96.9450                 NaN            NaN            NaN  0.394860                 NaN            NaN   1.21777       0.594958       0.847448                 NaN            NaN            NaN
  1358.40        2500.00        97.0477                 NaN            NaN            NaN  0.382491                 NaN            NaN  0.573097        1.17420       0.822516                 NaN            NaN            NaN
  1355.89        2500.00        97.1537                 NaN            NaN            NaN  0.369900                 NaN            NaN   1.12945       0.550593       0.796335                 NaN            NaN            NaN
  1353.38        2500.00        97.2483                 NaN            NaN            NaN  0.358197                 NaN            NaN   1.08957       0.530835       0.773100                 NaN            NaN            NaN
  1350.88        2500.00        97.3446                 NaN            NaN            NaN  0.346156                 NaN            NaN   1.04753       0.512309       0.749400                 NaN            NaN            NaN
  1348.37        2500.00        97.4343                 NaN            NaN            NaN  0.334895                 NaN            NaN   1.00909       0.494502       0.727192                 NaN            NaN            NaN
  1345.86        2500.00        97.5196                 NaN            NaN            NaN  0.324065                 NaN            NaN  0.476792       0.973547       0.705950                 NaN            NaN            NaN
  1343.36        2500.00        97.6039                 NaN            NaN            NaN  0.313097                 NaN            NaN  0.460623       0.937438       0.684977                 NaN            NaN            NaN
  1340.85        2500.00        97.6834                 NaN            NaN            NaN  0.302772                 NaN            NaN  0.445924       0.902903       0.664970                 NaN            NaN            NaN
  1338.35        2500.00        97.7588                 NaN            NaN            NaN  0.292992                 NaN            NaN  0.870432       0.431736       0.646022                 NaN            NaN            NaN
  1335.84        2500.00        97.8310                 NaN            NaN            NaN  0.283216                 NaN            NaN  0.839684       0.418361       0.627773                 NaN            NaN            NaN
  1333.33        2500.00        97.9007                 NaN            NaN            NaN  0.273855                 NaN            NaN  0.406120       0.809339       0.609986                 NaN            NaN            NaN
  1330.83        2500.00        97.9673                 NaN            NaN            NaN  0.264874                 NaN            NaN  0.393819       0.780954       0.593025                 NaN            NaN            NaN
  1328.32        2500.00        98.0314                 NaN            NaN            NaN  0.256028                 NaN            NaN  0.753232       0.382671       0.576643                 NaN            NaN            NaN
  1325.81        2500.00        98.0880                 NaN            NaN            NaN  0.247186                 NaN            NaN  0.727325       0.375008       0.562478                 NaN            NaN            NaN
  1323.31        2500.00        98.1536                 NaN            NaN            NaN  0.239127                 NaN            NaN  0.700878       0.361673       0.544772                 NaN            NaN            NaN
  1320.80        2500.00        98.2092                 NaN            NaN            NaN  0.231318                 NaN            NaN  0.676964       0.351853       0.530682                 NaN            NaN            NaN
  1318.30        2500.00        98.2631                 NaN            NaN            NaN  0.223497                 NaN            NaN  0.343449       0.653436       0.516521                 NaN            NaN            NaN
  1315.79        2500.00        98.3158                 NaN            NaN            NaN  0.216002                 NaN            NaN  0.630640       0.334798       0.502768                 NaN            NaN            NaN
  1313.28        2500.00        98.3652                 NaN            NaN            NaN  0.209603                 NaN            NaN  0.610187       0.325185       0.489809                 NaN            NaN            NaN
  1310.78        2500.00        98.4157                 NaN            NaN            NaN  0.201222                 NaN            NaN  0.587212       0.319679       0.476139                 NaN            NaN            NaN
  1308.27        2500.00        98.4607                 NaN            NaN            NaN  0.194632                 NaN            NaN  0.312666       0.567600       0.464418                 NaN            NaN            NaN
  1305.76        2500.00        98.5054                 NaN            NaN            NaN  0.188039                 NaN            NaN  0.548217       0.305906       0.452455                 NaN            NaN            NaN
  1303.26        2500.00        98.5486                 NaN            NaN            NaN  0.181491                 NaN            NaN  0.530067       0.299055       0.440802                 NaN            NaN            NaN
  1300.75        2500.00        98.5900                 NaN            NaN            NaN  0.175102                 NaN            NaN  0.511429       0.293817       0.429643                 NaN            NaN            NaN
  1298.25        2500.00        98.6299                 NaN            NaN            NaN  0.168975                 NaN            NaN  0.288182       0.494025       0.418890                 NaN            NaN            NaN
  1295.74        2500.00        98.6687                 NaN            NaN            NaN  0.162962                 NaN            NaN  0.477389       0.282644       0.408269                 NaN            NaN            NaN
  1293.23        2500.00        97.7256                 NaN            NaN            NaN  0.196070                 NaN            NaN  0.402877       0.554433       0.523420       0.597638                 NaN            NaN
  1290.73        2500.00        79.0458                 NaN            NaN            NaN  0.862777                 NaN            NaN   2.15455        2.95851        2.89488        12.0835                 NaN            NaN
  1288.22        2500.00        83.4285                 NaN            NaN            NaN  0.677505                 NaN            NaN   2.38195        1.68503        2.32011        9.50686                 NaN            NaN
  1285.71        2500.00        86.2982                 NaN            NaN            NaN  0.561061                 NaN            NaN   1.98759        1.38532        1.94083        7.82698                 NaN            NaN
  1283.21        2500.00        87.5607                 NaN            NaN            NaN  0.502469                 NaN            NaN   1.25230        1.82414        1.78927        7.07115                 NaN            NaN
  1280.70        2500.00        90.4231                 NaN            NaN            NaN  0.412737                 NaN            NaN   1.01385        1.32950        1.38290        5.43790                 NaN            NaN
  1278.20        2500.00        90.3916                 NaN            NaN            NaN  0.423124                 NaN            NaN   1.25904        1.06234        1.39880        5.46515                 NaN            NaN
  1275.69        2500.00        92.3952                 NaN            NaN            NaN  0.332758                 NaN            NaN  0.794117        1.07026        1.11127        4.29639                 NaN            NaN
  1273.18        2500.00        90.1118                 NaN            NaN            NaN  0.318071                 NaN            NaN  0.946625        1.62896        1.47597        5.51860                 NaN            NaN
  1270.68        2500.00        95.7391                 NaN            NaN            NaN  0.223736                 NaN            NaN  0.492392       0.571574       0.627159        2.34608                 NaN            NaN
  1268.17        2500.00        93.4863                 NaN            NaN            NaN  0.310352                 NaN            NaN  0.732721       0.789938       0.965156        3.71556                 NaN            NaN
  1265.66        2500.00        88.3787                 NaN            NaN            NaN  0.497600                 NaN            NaN   1.10731        1.80307        1.75856        6.45477                 NaN            NaN
  1263.16        2500.00        98.9518                 NaN            NaN            NaN  0.732435E-001            NaN            NaN  0.150062       0.734086E-001  0.157331       0.594129                 NaN            NaN
  1260.65        2500.00        95.7813                 NaN            NaN            NaN  0.177910                 NaN            NaN  0.386174       0.554961       0.610201        2.48941                 NaN            NaN
  1258.15        2500.00        95.5387                 NaN            NaN            NaN  0.129254                 NaN            NaN  0.709952       0.420547       0.744190        2.45737                 NaN            NaN
  1255.64        2500.00        92.5811                 NaN            NaN            NaN  0.418210                 NaN            NaN  0.867350       0.834033        1.01050        4.27132       0.175264E-001            NaN
  1253.13        2500.00        99.5064                 NaN            NaN            NaN  0.253604E-001            NaN            NaN  0.491512E-001  0.643017E-001  0.727841E-001  0.282003                 NaN            NaN
  1250.63        2500.00        99.2199                 NaN            NaN            NaN            NaN            NaN            NaN  0.488764E-001  0.143528       0.111966       0.452779       0.229547E-001            NaN
  1248.12        2500.00        97.9324                 NaN            NaN            NaN  0.795069E-001            NaN            NaN  0.142644                 NaN  0.188384       0.867122                 NaN  0.789953     
  1245.61        2500.00        84.0921                 NaN            NaN            NaN  0.563680                 NaN            NaN   1.25150        1.60135        2.00962        8.21760       0.739269E-001   2.19025     
  1243.11        2500.00        62.6354                 NaN            NaN            NaN  0.810202       0.681155                 NaN   3.49170                 NaN   3.69081        16.2750                 NaN   12.4157     
  1240.60        2500.00       100.0000                 NaN            NaN  0.141277E-005            NaN            NaN            NaN  0.193890E-005            NaN  0.279811E-005  0.111249E-004            NaN  0.815069E-005
  1238.10        2500.00        61.7531                 NaN            NaN            NaN   1.51925                 NaN            NaN   3.53378                 NaN   3.73815        16.7320                 NaN   12.7236     
  1235.59        2500.00        79.3530                 NaN            NaN            NaN  0.847358                 NaN            NaN   1.79152                 NaN   1.99519        9.03389                 NaN   6.97901     
  1233.08        2500.00        78.6094                 NaN            NaN            NaN  0.760001                 NaN            NaN   1.92445                 NaN   2.03972        9.50167       0.543065E-001   7.11050     
  1230.58        2500.00       100.0000                 NaN            NaN  0.142752E-005            NaN            NaN            NaN  0.826130E-006            NaN  0.162396E-005  0.697976E-005            NaN  0.495575E-005
  1228.07        2500.00       100.0000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.377032E-005            NaN  0.244259E-005
  1225.56        2500.00        32.3686                 NaN            NaN            NaN   2.51908                 NaN            NaN   5.16000                 NaN   6.01572        30.8658                 NaN   23.0708     
  1223.06        2500.00                 NaN            NaN            NaN            NaN   3.50247                 NaN            NaN   6.37577                 NaN   8.23887        47.1763                 NaN   34.7066     
  1220.55        2500.00                 NaN            NaN            NaN            NaN   3.50360                 NaN            NaN   6.37129                 NaN   8.24109        47.1736                 NaN   34.7104     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   3.50473                 NaN            NaN   6.36683                 NaN   8.24329        47.1709                 NaN   34.7142     
  1215.54        2500.00                 NaN            NaN            NaN            NaN   3.50588                 NaN            NaN   6.36238                 NaN   8.24550        47.1681                 NaN   34.7181     
  1213.03        2500.00                 NaN            NaN            NaN            NaN   3.50707                 NaN            NaN   6.35790                 NaN   8.24773        47.1652                 NaN   34.7221     
  1210.53        2500.00                 NaN            NaN            NaN            NaN   3.50025                 NaN            NaN   6.38104                 NaN   8.24534        47.1578                 NaN   34.7156     
  1208.02        2500.00                 NaN            NaN            NaN            NaN   3.50462                 NaN            NaN   6.36122                 NaN   8.25096        47.1601                 NaN   34.7231     
  1205.51        2500.00                 NaN            NaN            NaN            NaN   3.51015                 NaN            NaN   6.35654                 NaN   8.25312        47.1449                 NaN   34.7353     
  1203.01        2500.00                 NaN            NaN            NaN            NaN   3.51346                 NaN            NaN   6.34720                 NaN   8.25761        47.1389                 NaN   34.7428     
  1200.50        2500.00                 NaN            NaN            NaN            NaN   3.51565                 NaN            NaN   6.34089                 NaN   8.26160        47.1332                 NaN   34.7487     
  1197.99        2500.00                 NaN            NaN            NaN            NaN   3.52011                 NaN            NaN   6.33014                 NaN   8.26489        47.1272                 NaN   34.7576     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   3.52050                 NaN            NaN   6.31966                 NaN   8.26675        47.1342                 NaN   34.7589     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   3.52605                 NaN            NaN   6.31392                 NaN   8.27306        47.1152                 NaN   34.7718     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   3.52537                 NaN            NaN   6.31431                 NaN   8.27726        47.1092                 NaN   34.7739     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   3.52806                 NaN            NaN   6.30653                 NaN   8.28154        47.1033                 NaN   34.7806     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   3.53412                 NaN            NaN   6.29060                 NaN   8.28617        47.0971                 NaN   34.7920     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   3.53315                 NaN            NaN   6.29259                 NaN   8.28932        47.0914                 NaN   34.7936     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   3.53794                 NaN            NaN   6.27675                 NaN   8.29619        47.0859                 NaN   34.8033     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   3.53914                 NaN            NaN   6.27528                 NaN   8.29793        47.0799                 NaN   34.8078     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   3.54141                 NaN            NaN   6.27068                 NaN   8.30127        47.0721                 NaN   34.8145     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   3.54727                 NaN            NaN   6.25711                 NaN   8.30431        47.0655                 NaN   34.8258     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   3.54249                 NaN            NaN   6.26298                 NaN   8.31094        47.0618                 NaN   34.8218     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   3.56362                 NaN            NaN   6.21234                 NaN   8.30403        47.0686                 NaN   34.8514     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   3.55033                 NaN            NaN   6.24655                 NaN   8.31744        47.0457                 NaN   34.8400     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   3.55233                 NaN            NaN   6.24123                 NaN   8.32094        47.0398                 NaN   34.8457     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   3.55444                 NaN            NaN   6.23561                 NaN   8.32474        47.0333                 NaN   34.8519     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   3.55047                 NaN            NaN   6.24349                 NaN   8.32874        47.0271                 NaN   34.8502     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   3.55441                 NaN            NaN   6.22806                 NaN   8.33416        47.0252                 NaN   34.8581     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   3.55874                 NaN            NaN   6.22296                 NaN   8.33623        47.0148                 NaN   34.8673     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   3.59980                 NaN            NaN   6.11904                 NaN   8.32936        47.0324                 NaN   34.9194     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   3.56674                 NaN            NaN   6.20304                 NaN   8.34448        47.0002                 NaN   34.8855     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   3.61206                 NaN            NaN   6.08801                 NaN   8.33486        47.0234                 NaN   34.9416     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   3.61567                 NaN            NaN   6.07936                 NaN   8.33798        47.0172                 NaN   34.9498     
  1140.35        2500.00                 NaN            NaN            NaN            NaN   3.57114                 NaN            NaN   6.19052                 NaN   8.35640        46.9800                 NaN   34.9019     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   3.60232                 NaN            NaN   6.11323                 NaN   8.35254        46.9885                 NaN   34.9434     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   3.63127                 NaN            NaN   6.03965                 NaN   8.34795        47.0004                 NaN   34.9808     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   3.62723                 NaN            NaN   6.03371                 NaN   8.35039        46.9952       0.636021E-002   34.9871     
  1130.33        2500.00                 NaN            NaN            NaN            NaN   3.61044                 NaN            NaN   6.02613                 NaN   8.36011        46.9887       0.232632E-001   34.9914     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   3.59723                 NaN            NaN   6.02673                 NaN   8.36298        46.9826       0.359736E-001   34.9944     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   3.58460                 NaN            NaN   6.02674                 NaN   8.36583        46.9767       0.483536E-001   34.9978     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   3.51542                 NaN            NaN   6.17103                 NaN   8.37995        46.9315       0.630936E-001   34.9390     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   3.50212                 NaN            NaN   6.16704                 NaN   8.38455        46.9283       0.763379E-001   34.9417     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   3.48919                 NaN            NaN   6.17414                 NaN   8.38745        46.9176       0.874463E-001   34.9442     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   3.47831                 NaN            NaN   6.17214                 NaN   8.39050        46.9111       0.990235E-001   34.9490     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   3.47225                 NaN            NaN   6.15314                 NaN   8.39299        46.9105       0.111741        34.9593     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   3.51130                 NaN            NaN   6.02672                 NaN   8.38284        46.9407       0.120295        35.0181     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   3.49789                 NaN            NaN   6.02883                 NaN   8.38683        46.9336       0.132426        35.0204     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   3.48479                 NaN            NaN   6.03185                 NaN   8.39067        46.9258       0.144127        35.0228     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   3.47259                 NaN            NaN   6.03385                 NaN   8.39444        46.9181       0.155373        35.0256     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   3.44662                 NaN            NaN   6.07638                 NaN   8.40167        46.8976       0.165669        35.0120     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   3.43190                 NaN            NaN   6.08498                 NaN   8.40636        46.8881       0.176813        35.0119     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   3.43695                 NaN            NaN   6.03961                 NaN   8.40589        46.8948       0.188239        35.0345     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   3.37281                 NaN            NaN   6.16884                 NaN   8.42584        46.8509       0.201670        34.9799     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   3.36559                 NaN            NaN   6.16457                 NaN   8.42789        46.8450       0.210805        34.9861     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   3.35612                 NaN            NaN   6.16293                 NaN   8.43141        46.8377       0.220868        34.9909     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   3.36044                 NaN            NaN   6.12857                 NaN   8.43202        46.8371       0.229820        35.0121     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   3.39755                 NaN            NaN   6.00276                 NaN   8.41974        46.8728       0.239332        35.0678     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   3.38674                 NaN            NaN   6.00211                 NaN   8.42159        46.8704       0.249483        35.0697     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   3.37605                 NaN            NaN   6.00154                 NaN   8.42351        46.8679       0.259501        35.0715     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   3.36551                 NaN            NaN   6.00104                 NaN   8.42550        46.8652       0.269363        35.0734     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   3.35524                 NaN            NaN   6.00050                 NaN   8.42756        46.8623       0.278988        35.0754     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   3.34509                 NaN            NaN   6.00007                 NaN   8.42971        46.8592       0.288478        35.0774     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   3.33507                 NaN            NaN   5.99977                 NaN   8.43196        46.8559       0.297827        35.0794     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   3.32516                 NaN            NaN   5.99962                 NaN   8.43433        46.8523       0.307032        35.0815     
  1062.66        2500.00                 NaN            NaN            NaN            NaN   3.31552                 NaN            NaN   5.99952                 NaN   8.43685        46.8484       0.316001        35.0837     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   3.30603                 NaN            NaN   5.99984                 NaN   8.43939        46.8439       0.324815        35.0860     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   3.29898                 NaN            NaN   6.00463                 NaN   8.44023        46.8364       0.331004        35.0888     
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.70543        10.4895        9.32403        45.7448       0.509412        31.2268     
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.73179        10.4625        9.33008        45.7368       0.509509        31.2294     
  1050.13        2500.00                 NaN            NaN            NaN  0.414825        2.94941                 NaN            NaN   6.02997                 NaN   8.51683        46.7794       0.397744        34.9119     
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.4554        2.73656        9.33966        45.7274       0.509326        31.2317     
  1045.11        2500.00                 NaN            NaN            NaN  0.666489        2.76563                 NaN            NaN   5.96689                 NaN   8.54448        46.7898       0.436837        34.8299     
  1042.61        2500.00                 NaN            NaN            NaN   1.32562        2.28496                 NaN            NaN   5.87670                 NaN   8.60230        46.8482       0.507227        34.5550     
  1040.10        2500.00                 NaN            NaN            NaN   1.67558        2.03314                 NaN            NaN   5.81870                 NaN   8.63430        46.8756       0.545702        34.4170     
  1037.59        2500.00                 NaN            NaN            NaN   2.02822        1.78004                 NaN            NaN   5.76239                 NaN   8.66653        46.9027       0.583111        34.2770     
  1035.09        2500.00                 NaN            NaN            NaN   2.22492        1.65249                 NaN            NaN   5.68960                 NaN   8.69768        46.8869       0.610565        34.2379     
  1032.58        2500.00                 NaN            NaN            NaN   2.22482        1.65237                 NaN            NaN   5.68936                 NaN   8.69765        46.8858       0.610543        34.2394     
  1030.08        2500.00                 NaN            NaN            NaN   3.66571       0.597017                 NaN            NaN   5.56806                 NaN   8.80908        47.0385       0.737972        33.5836     
  1027.57        2500.00                 NaN            NaN            NaN   3.07538        1.03215                 NaN            NaN   5.60440                 NaN   8.76502        46.9707       0.688776        33.8636     
  1025.06        2500.00                 NaN            NaN            NaN   3.27428       0.891307                 NaN            NaN   5.57653                 NaN   8.78443        46.9799       0.707577        33.7860     
  1022.56        2500.00                 NaN            NaN            NaN   3.41951       0.789253                 NaN            NaN   5.55345                 NaN   8.79902        46.9862       0.721224        33.7313     
  1020.05        2500.00                 NaN            NaN            NaN   3.57473       0.680293                 NaN            NaN   5.53100                 NaN   8.81459        46.9921       0.735249        33.6720     
