|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.75/TIS/TIS_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1226.70        2500.00                 NaN   98.4238                 NaN   1.15062                 NaN            NaN            NaN            NaN  0.348048                 NaN            NaN  0.775738E-001
  1225.60        2500.00                 NaN   97.8519                 NaN  0.317529       0.477521                 NaN            NaN            NaN  0.150582        1.20250                 NaN            NaN
  1224.50        2500.00                 NaN   82.1884                 NaN   1.56569        1.88854                 NaN            NaN            NaN   1.63758        7.49895       0.134485        5.08640     
  1223.40        2500.00                 NaN            NaN            NaN   14.4677        2.81116       0.119961E-005            NaN            NaN   8.75597        43.1347        1.13673        29.6937     
  1222.30        2500.00                 NaN            NaN            NaN   14.4799        2.79898       0.191081E-003            NaN            NaN   8.76047        43.1309        1.13610        29.6935     
  1221.20        2500.00                 NaN            NaN            NaN  0.121523E-001   1.96277        15.2487                 NaN            NaN   8.74331        43.2056        1.14458        29.6829     
  1220.10        2500.00                 NaN            NaN            NaN   14.5038        2.77628       0.175663E-003            NaN            NaN   8.76935        43.1226        1.13486        29.6929     
  1219.00        2500.00                 NaN            NaN            NaN  0.123242E-001   1.95038        15.2623                 NaN            NaN   8.75237        43.1970        1.14326        29.6823     
  1217.90        2500.00                 NaN            NaN            NaN   9.16514        8.33811                 NaN            NaN            NaN   8.83507        42.8934        1.05522        29.7131     
  1216.80        2500.00                 NaN            NaN            NaN   5.96448        11.4814                 NaN            NaN            NaN   8.74941        43.0188        1.07469        29.7112     
  1215.70        2500.00                 NaN            NaN            NaN  0.410087E-004  0.792776        16.4827                 NaN            NaN   8.95131        42.9676        1.14660        29.6590     
  1214.60        2500.00                 NaN            NaN            NaN   14.5641        2.71909       0.553441E-004            NaN            NaN   8.79161        43.1018        1.13167        29.6916     
  1213.50        2500.00                 NaN            NaN            NaN   14.5751        2.70877                 NaN            NaN            NaN   8.79600        43.0977        1.13108        29.6914     
  1212.40        2500.00                 NaN            NaN            NaN   17.4993                 NaN            NaN            NaN            NaN   8.74874        42.9423        1.08808        29.7216     
  1211.30        2500.00                 NaN            NaN            NaN   8.79014        8.61811                 NaN            NaN            NaN   8.82120        42.9629        1.10025        29.7074     
  1210.20        2500.00                 NaN            NaN            NaN   14.6024        2.68332       0.454042E-004            NaN            NaN   8.80909        43.0853        1.12918        29.6907     
  1209.10        2500.00                 NaN            NaN            NaN   14.6178        2.66872       0.119744E-005            NaN            NaN   8.81364        43.0809        1.12851        29.6904     
  1207.99        2500.00                 NaN            NaN            NaN   14.6241        2.66296       0.509846E-004            NaN            NaN   8.81788        43.0768        1.12788        29.6902     
  1206.89        2500.00                 NaN            NaN            NaN   14.6327        2.65509       0.968671E-005            NaN            NaN   8.82221        43.0727        1.12724        29.6900     
  1205.79        2500.00                 NaN            NaN            NaN   14.6328        2.65560       0.691267E-004  0.272239E-004            NaN   8.82621        43.0687        1.12665        29.6899     
  1204.69        2500.00                 NaN            NaN            NaN   15.2001        2.08831       0.839498E-005            NaN            NaN   8.86512        43.0452        1.12127        29.6800     
  1203.59        2500.00                 NaN            NaN            NaN   14.6550        2.63488       0.707887E-004  0.285295E-004            NaN   8.83511        43.0601        1.12531        29.6895     
  1202.49        2500.00                 NaN            NaN            NaN   14.6517        2.56162       0.779841E-001  0.428682E-005            NaN   8.83999        43.0547        1.12457        29.6894     
  1201.39        2500.00                 NaN            NaN            NaN   14.6765        2.61481       0.710895E-004  0.293230E-004            NaN   8.84396        43.0516        1.12397        29.6890     
  1200.29        2500.00                 NaN            NaN            NaN   14.6886        2.60354       0.101879E-003            NaN            NaN   8.84845        43.0472        1.12328        29.6888     
  1199.19        2500.00                 NaN            NaN            NaN  0.143430E-001   1.85925        15.3650                 NaN            NaN   8.83266        43.1196        1.13114        29.6780     
  1198.09        2500.00                 NaN            NaN            NaN   14.9872        2.30687       0.289075E-004  0.460491E-005            NaN   8.86959        43.0313        1.11981        29.6853     
  1196.99        2500.00                 NaN            NaN            NaN  0.984960E-003   1.86096        15.3778                 NaN            NaN   8.84134        43.1116        1.12982        29.6775     
  1195.89        2500.00                 NaN            NaN            NaN  0.949984E-003   1.85466        15.3855                 NaN            NaN   8.84473        43.1075        1.12904        29.6775     
  1194.79        2500.00                 NaN            NaN            NaN  0.188696E-001   1.82674        15.3971                 NaN            NaN   8.85129        43.1008        1.12806        29.6771     
  1193.69        2500.00                 NaN            NaN            NaN   2.27714        15.0235       0.705311E-005            NaN            NaN   8.88536        43.0132        1.11568        29.6851     
  1192.59        2500.00                 NaN            NaN            NaN   2.25505        15.0520                 NaN            NaN            NaN   8.88923        43.0052        1.11282        29.6857     
  1191.49        2500.00                 NaN            NaN            NaN  0.147142E-001   1.83414        15.3955                 NaN            NaN   8.86332        43.0894        1.12626        29.6766     
  1190.39        2500.00                 NaN            NaN            NaN  0.151546E-001   1.83081        15.3993                 NaN            NaN   8.86766        43.0851        1.12554        29.6765     
  1189.29        2500.00                 NaN            NaN            NaN   2.53252        14.7678                 NaN            NaN            NaN   8.89166        43.0044        1.11648        29.6872     
  1188.19        2500.00                 NaN            NaN            NaN   2.52044        14.7809                 NaN            NaN            NaN   8.89634        42.9996        1.11570        29.6870     
  1187.09        2500.00                 NaN            NaN            NaN   2.51717        14.7849                 NaN            NaN            NaN   8.90040        42.9956        1.11507        29.6869     
  1185.98        2500.00                 NaN            NaN            NaN  0.592476E-004   1.82830        15.4199                 NaN            NaN   8.88485        43.0684        1.12278        29.6757     
  1184.88        2500.00                 NaN            NaN            NaN  0.269791E-002   2.02652        15.2155                 NaN            NaN   8.87858        43.0722        1.12537        29.6790     
  1183.78        2500.00                 NaN            NaN            NaN   2.50322        14.8015                 NaN            NaN            NaN   8.91309        42.9827        1.11301        29.6865     
  1182.68        2500.00                 NaN            NaN            NaN   2.49802        14.8075                 NaN            NaN            NaN   8.91733        42.9784        1.11231        29.6864     
  1181.58        2500.00                 NaN            NaN            NaN   2.49331        14.8132                 NaN            NaN            NaN   8.92156        42.9740        1.11162        29.6863     
  1180.48        2500.00                 NaN            NaN            NaN   2.48767        14.8197                 NaN            NaN            NaN   8.92584        42.9697        1.11091        29.6862     
  1179.38        2500.00                 NaN            NaN            NaN   2.48369        14.8246                 NaN            NaN            NaN   8.93004        42.9653        1.11021        29.6861     
  1178.28        2500.00                 NaN            NaN            NaN   16.1180        1.23395                 NaN            NaN            NaN   9.00110        42.8646        1.11357        29.6688     
  1177.18        2500.00                 NaN            NaN            NaN  0.339853E-001   1.93213        15.2691                 NaN            NaN   8.91305        43.0593        1.12024        29.6722     
  1176.08        2500.00                 NaN            NaN            NaN  0.339834E-001   1.99342        15.2068                 NaN            NaN   8.91368        43.0585        1.12065        29.6730     
  1174.98        2500.00                 NaN            NaN            NaN   2.46596        14.8461                 NaN            NaN            NaN   8.94693        42.9479        1.10736        29.6857     
  1173.88        2500.00                 NaN            NaN            NaN   2.58014        14.7567                 NaN            NaN            NaN   8.95762        42.9057        1.10267        29.6971     
  1172.78        2500.00                 NaN            NaN            NaN  0.339829E-001   1.98381        15.2193                 NaN            NaN   8.92652        43.0454        1.11845        29.6726     
  1171.68        2500.00                 NaN            NaN            NaN  0.182701E-003   1.80999        15.4501                 NaN            NaN   8.94015        43.0123        1.11336        29.6739     
  1170.58        2500.00                 NaN            NaN            NaN  0.154619E-003   1.80953        15.4515                 NaN            NaN   8.94429        43.0080        1.11265        29.6738     
  1169.48        2500.00                 NaN            NaN            NaN  0.794686E-003   1.80443        15.4567                 NaN            NaN   8.94853        43.0038        1.11202        29.6737     
  1168.38        2500.00                 NaN            NaN            NaN   13.9700        3.44143                 NaN            NaN            NaN   8.79139        42.9411        1.13188        29.7241     
  1167.28        2500.00                 NaN            NaN            NaN  0.131710E-003   1.83070        15.4152                 NaN            NaN   8.95535        43.0181        1.11174        29.6689     
  1166.18        2500.00                 NaN            NaN            NaN  0.203964E-003   1.80655        15.4582                 NaN            NaN   8.96100        42.9909        1.10978        29.6735     
  1165.08        2500.00                 NaN            NaN            NaN   2.16271        15.1624                 NaN            NaN            NaN   8.99487        42.9006        1.09767        29.6817     
  1163.97        2500.00                 NaN            NaN            NaN  0.285469E-004   9.42482                 NaN            NaN   5.31895        8.79757        43.9044        1.44984        31.1044     
  1162.87        2500.00                 NaN            NaN            NaN  0.695174        16.7624                 NaN            NaN            NaN   9.06534        42.7377        1.05270        29.6866     
  1161.77        2500.00                 NaN            NaN            NaN  0.150774E-003   1.80927        15.4592                 NaN            NaN   8.97629        42.9747        1.10707        29.6733     
  1160.67        2500.00                 NaN            NaN            NaN  0.619555        16.8431                 NaN            NaN            NaN   9.07517        42.7261        1.04993        29.6862     
  1159.57        2500.00                 NaN            NaN            NaN  0.106782E-003   1.80379        15.4666                 NaN            NaN   8.98581        42.9652        1.10548        29.6730     
  1158.47        2500.00                 NaN            NaN            NaN   15.7455        1.70701                 NaN            NaN            NaN   9.02263        42.7850        1.04966        29.6902     
  1157.37        2500.00                 NaN            NaN            NaN  0.157783E-003   1.80601        15.4664                 NaN            NaN   8.99386        42.9567        1.10405        29.6729     
  1156.27        2500.00                 NaN            NaN            NaN  0.150547E-003   1.80742        15.4659                 NaN            NaN   8.99782        42.9526        1.10335        29.6728     
  1155.17        2500.00                 NaN            NaN            NaN   14.1674        3.18639                 NaN            NaN            NaN   9.02698        42.8496        1.08791        29.6817     
  1154.07        2500.00                 NaN            NaN            NaN   3.09535        14.2580                 NaN            NaN            NaN   9.03078        42.8463        1.08762        29.6819     
  1152.97        2500.00                 NaN            NaN            NaN  0.262333E-004   6.17562                 NaN            NaN   7.29639        8.64541        44.6565        1.62865        31.5974     
  1151.87        2500.00                 NaN            NaN            NaN   3.04824        14.3060                 NaN            NaN            NaN   9.03762        42.8391        1.08673        29.6824     
  1150.77        2500.00                 NaN            NaN            NaN   3.01835        14.3364                 NaN            NaN            NaN   9.04133        42.8352        1.08622        29.6826     
  1149.67        2500.00                 NaN            NaN            NaN   2.98325        14.3721                 NaN            NaN            NaN   9.04524        42.8311        1.08563        29.6827     
  1148.57        2500.00                 NaN            NaN            NaN   2.95865        14.3972                 NaN            NaN            NaN   9.04904        42.8272        1.08507        29.6828     
  1147.47        2500.00                 NaN            NaN            NaN   2.93808        14.4184                 NaN            NaN            NaN   9.05283        42.8232        1.08447        29.6830     
  1146.37        2500.00                 NaN            NaN            NaN   2.93140        14.4258                 NaN            NaN            NaN   9.05632        42.8193        1.08394        29.6832     
  1145.27        2500.00                 NaN            NaN            NaN   2.90152        14.4565                 NaN            NaN            NaN   9.06045        42.8150        1.08324        29.6833     
  1144.17        2500.00                 NaN            NaN            NaN  0.262332E-004   6.16969                 NaN            NaN   7.30527        8.65374        44.6396        1.62778        31.6039     
  1143.07        2500.00                 NaN            NaN            NaN   2.86792        14.4918                 NaN            NaN            NaN   9.06817        42.8067        1.08196        29.6835     
  1141.96        2500.00                 NaN            NaN            NaN   2.85989        14.5007                 NaN            NaN            NaN   9.07184        42.8025        1.08135        29.6837     
  1140.86        2500.00                 NaN            NaN            NaN  0.290622E-004   8.39267                 NaN            NaN   6.01038        8.77716        44.0082        1.49978        31.3118     
  1139.76        2500.00                 NaN            NaN            NaN   2.83545        14.5269                 NaN            NaN            NaN   9.07950        42.7941        1.08004        29.6840     
  1138.66        2500.00                 NaN            NaN            NaN   2.82311        14.5402                 NaN            NaN            NaN   9.08337        42.7898        1.07937        29.6841     
  1137.56        2500.00                 NaN            NaN            NaN   2.81202        14.5522                 NaN            NaN            NaN   9.08723        42.7856        1.07869        29.6843     
  1136.46        2500.00                 NaN            NaN            NaN   4.34405        12.9897                 NaN            NaN            NaN   8.98621        42.8690        1.10472        29.7063     
  1135.36        2500.00                 NaN            NaN            NaN   2.78908        14.5771                 NaN            NaN            NaN   9.09505        42.7769        1.07730        29.6846     
  1134.26        2500.00                 NaN            NaN            NaN  0.281708E-004   6.14545                 NaN            NaN   7.32156        8.65325        44.6421        1.62870        31.6089     
  1133.16        2500.00                 NaN            NaN            NaN   2.77275        14.5955                 NaN            NaN            NaN   9.10272        42.7682        1.07592        29.6849     
  1132.06        2500.00                 NaN            NaN            NaN   2.76560        14.6037                 NaN            NaN            NaN   9.10655        42.7639        1.07522        29.6850     
  1130.96        2500.00                 NaN            NaN            NaN   2.75917        14.6112                 NaN            NaN            NaN   9.11036        42.7596        1.07453        29.6852     
  1129.86        2500.00                 NaN            NaN            NaN  0.292804E-004   8.04010                 NaN            NaN   6.24108        8.78173        44.0461        1.51684        31.3741     
  1128.76        2500.00                 NaN            NaN            NaN   2.76732        14.6050                 NaN            NaN            NaN   9.11726        42.7514        1.07333        29.6857     
  1127.66        2500.00                 NaN            NaN            NaN   2.74153        14.6320                 NaN            NaN            NaN   9.12182        42.7465        1.07241        29.6857     
  1126.56        2500.00                 NaN            NaN            NaN   2.73737        14.6373                 NaN            NaN            NaN   9.12560        42.7421        1.07171        29.6859     
  1125.46        2500.00                 NaN            NaN            NaN   2.73539        14.6403                 NaN            NaN            NaN   9.12930        42.7378        1.07105        29.6861     
  1124.36        2500.00                 NaN            NaN            NaN   2.73387        14.6429                 NaN            NaN            NaN   9.13300        42.7335        1.07037        29.6863     
  1123.26        2500.00                 NaN            NaN            NaN   2.72901        14.6489                 NaN            NaN            NaN   9.13684        42.7291        1.06964        29.6865     
  1122.16        2500.00                 NaN            NaN            NaN   2.72259        14.6565                 NaN            NaN            NaN   9.14078        42.7246        1.06889        29.6867     
  1121.06        2500.00                 NaN            NaN            NaN   14.6606        2.71967                 NaN            NaN            NaN   9.14451        42.7202        1.06817        29.6869     
  1119.95        2500.00                 NaN            NaN            NaN   14.6646        2.71678                 NaN            NaN            NaN   9.14829        42.7158        1.06745        29.6871     
  1118.85        2500.00                 NaN            NaN            NaN   14.6719        2.71067                 NaN            NaN            NaN   9.15221        42.7112        1.06668        29.6873     
  1117.75        2500.00                 NaN            NaN            NaN   14.6750        2.70878                 NaN            NaN            NaN   9.15596        42.7068        1.06595        29.6875     
  1116.65        2500.00                 NaN            NaN            NaN  0.281319E-004   6.11873                 NaN            NaN   7.34369        8.65993        44.6296        1.62887        31.6192     
  1115.55        2500.00                 NaN            NaN            NaN   14.6829        2.70333                 NaN            NaN            NaN   9.16356        42.6979        1.06447        29.6879     
  1114.45        2500.00                 NaN            NaN            NaN   14.6621        2.72503                 NaN            NaN            NaN   9.16632        42.6942        1.06406        29.6884     
  1113.35        2500.00                 NaN            NaN            NaN   3.87161        13.4753                 NaN            NaN            NaN   9.08924        42.7651        1.09071        29.7080     
  1112.25        2500.00                 NaN            NaN            NaN   14.6544        2.73499                 NaN            NaN            NaN   9.17326        42.6857        1.06276        29.6890     
  1111.15        2500.00                 NaN            NaN            NaN   14.6646        2.72612                 NaN            NaN            NaN   9.17734        42.6809        1.06192        29.6891     
  1110.05        2500.00                 NaN            NaN            NaN   14.6702        2.72175                 NaN            NaN            NaN   9.18123        42.6763        1.06114        29.6893     
  1108.95        2500.00                 NaN            NaN            NaN   3.86549        13.4762                 NaN            NaN            NaN   9.09421        42.7700        1.09046        29.7037     
  1107.85        2500.00                 NaN            NaN            NaN   3.95601        13.4034                 NaN            NaN            NaN   9.09957        42.7464        1.08617        29.7084     
  1106.75        2500.00                 NaN            NaN            NaN   14.6911        2.70492                 NaN            NaN            NaN   9.19311        42.6623        1.05868        29.6899     
  1105.65        2500.00                 NaN            NaN            NaN   14.6926        2.70468                 NaN            NaN            NaN   9.19683        42.6578        1.05793        29.6902     
  1104.55        2500.00                 NaN            NaN            NaN   3.87497        13.4826                 NaN            NaN            NaN   9.11121        42.7379        1.08511        29.7082     
  1103.45        2500.00                 NaN            NaN            NaN   3.83796        13.5231                 NaN            NaN            NaN   9.12322        42.7249        1.08322        29.7076     
  1102.35        2500.00                 NaN            NaN            NaN   14.6949        2.70624                 NaN            NaN            NaN   9.20794        42.6442        1.05569        29.6910     
  1101.25        2500.00                 NaN            NaN            NaN   14.6955        2.70703                 NaN            NaN            NaN   9.21164        42.6397        1.05494        29.6912     
  1100.15        2500.00                 NaN            NaN            NaN   14.6955        2.70834                 NaN            NaN            NaN   9.21531        42.6352        1.05419        29.6915     
  1099.05        2500.00                 NaN            NaN            NaN   13.5989        3.76124                 NaN            NaN            NaN   9.13632        42.7161        1.07781        29.7097     
  1097.94        2500.00                 NaN            NaN            NaN   13.6173        3.74422                 NaN            NaN            NaN   9.14147        42.7091        1.08057        29.7074     
  1096.84        2500.00                 NaN            NaN            NaN   13.6328        3.72919                 NaN            NaN            NaN   9.14542        42.7053        1.07989        29.7074     
  1095.74        2500.00                 NaN            NaN            NaN   2.71926        14.6897                 NaN            NaN            NaN   9.22972        42.6172        1.05129        29.6927     
  1094.64        2500.00                 NaN            NaN            NaN   3.79975        13.5694                 NaN            NaN            NaN   9.14955        42.6932        1.07804        29.7100     
  1093.54        2500.00                 NaN            NaN            NaN   13.6190        3.74526                 NaN            NaN            NaN   9.15658        42.6935        1.07812        29.7076     
  1092.44        2500.00                 NaN            NaN            NaN   2.72165        14.6915                 NaN            NaN            NaN   9.24084        42.6034        1.04896        29.6936     
  1091.34        2500.00                 NaN            NaN            NaN   2.72399        14.6905                 NaN            NaN            NaN   9.24447        42.5989        1.04821        29.6939     
  1090.24        2500.00                 NaN            NaN            NaN   2.83942        14.5762                 NaN            NaN            NaN   9.24259        42.5969        1.04834        29.6965     
  1089.14        2500.00                 NaN            NaN            NaN   2.72967        14.6876                 NaN            NaN            NaN   9.25169        42.5897        1.04671        29.6946     
  1088.04        2500.00                 NaN            NaN            NaN   2.73258        14.6861                 NaN            NaN            NaN   9.25530        42.5851        1.04595        29.6949     
  1086.94        2500.00                 NaN            NaN            NaN   2.76106        14.6584                 NaN            NaN            NaN   9.25759        42.5817        1.04568        29.6956     
  1085.84        2500.00                 NaN            NaN            NaN   2.80255        14.6194                 NaN            NaN            NaN   9.25969        42.5768        1.04443        29.6971     
  1084.74        2500.00                 NaN            NaN            NaN   3.69334        13.6871                 NaN            NaN            NaN   9.19153        42.6469        1.07033        29.7108     
  1083.64        2500.00                 NaN            NaN            NaN   3.68816        13.6940                 NaN            NaN            NaN   9.19547        42.6416        1.06954        29.7112     
  1082.54        2500.00                 NaN            NaN            NaN   3.72075        13.6552                 NaN            NaN            NaN   9.19723        42.6452        1.07113        29.7105     
  1081.44        2500.00                 NaN            NaN            NaN   3.70498        13.6715                 NaN            NaN            NaN   9.20093        42.6413        1.07048        29.7107     
  1080.34        2500.00                 NaN            NaN            NaN   2.75839        14.6701                 NaN            NaN            NaN   9.28026        42.5531        1.04071        29.6974     
  1079.24        2500.00                 NaN            NaN            NaN   2.84156        14.5874                 NaN            NaN            NaN   9.27556        42.5541        1.04170        29.6997     
  1078.14        2500.00                 NaN            NaN            NaN   2.77870        14.6523                 NaN            NaN            NaN   9.28669        42.5445        1.03946        29.6984     
  1077.04        2500.00                 NaN            NaN            NaN  0.262327E-004   6.09887                 NaN            NaN   7.38257        8.71279        44.5225        1.62319        31.6601     
  1075.93        2500.00                 NaN            NaN            NaN   2.77028        14.6641                 NaN            NaN            NaN   9.29466        42.5345        1.03761        29.6989     
  1074.83        2500.00                 NaN            NaN            NaN   2.80135        14.8048                 NaN            NaN            NaN   9.18811        42.4526       0.990913        29.7622     
  1073.73        2500.00                 NaN            NaN            NaN   2.80545        14.8022                 NaN            NaN            NaN   9.19060        42.4490       0.990016        29.7627     
  1072.63        2500.00                 NaN            NaN            NaN   2.80968        14.7995                 NaN            NaN            NaN   9.19309        42.4455       0.989120        29.7631     
  1071.53        2500.00                 NaN            NaN            NaN   2.81392        14.7969                 NaN            NaN            NaN   9.19559        42.4419       0.988223        29.7636     
  1070.43        2500.00                 NaN            NaN            NaN   2.79186        14.6499                 NaN            NaN            NaN   9.31232        42.5112        1.03379        29.7009     
  1069.33        2500.00                 NaN            NaN            NaN   2.79656        14.6467                 NaN            NaN            NaN   9.31583        42.5066        1.03303        29.7013     
  1068.23        2500.00                 NaN            NaN            NaN   2.80131        14.6434                 NaN            NaN            NaN   9.31933        42.5019        1.03227        29.7017     
  1067.13        2500.00                 NaN            NaN            NaN   2.83097        14.7861                 NaN            NaN            NaN   9.20560        42.4273       0.984630        29.7654     
  1066.03        2500.00                 NaN            NaN            NaN   2.80916        14.6386                 NaN            NaN            NaN   9.32643        42.4925        1.03071        29.7026     
  1064.93        2500.00                 NaN            NaN            NaN   2.81382        14.6355                 NaN            NaN            NaN   9.32994        42.4878        1.02994        29.7030     
  1063.83        2500.00                 NaN            NaN            NaN   2.81852        14.6323                 NaN            NaN            NaN   9.33344        42.4831        1.02917        29.7034     
  1062.73        2500.00                 NaN            NaN            NaN   2.85018        14.7731                 NaN            NaN            NaN   9.21566        42.4127       0.981087        29.7673     
  1061.63        2500.00                 NaN            NaN            NaN   3.64962        13.7624                 NaN            NaN            NaN   9.27107        42.5449        1.05409        29.7180     
  1060.53        2500.00                 NaN            NaN            NaN   3.64644        13.7670                 NaN            NaN            NaN   9.27497        42.5399        1.05328        29.7183     
  1059.43        2500.00                 NaN            NaN            NaN   3.64343        13.7716                 NaN            NaN            NaN   9.27887        42.5350        1.05248        29.7187     
  1058.33        2500.00                 NaN            NaN            NaN   3.63997        13.7765                 NaN            NaN            NaN   9.28275        42.5301        1.05168        29.7190     
  1057.23        2500.00                 NaN            NaN            NaN   3.61169        13.8158                 NaN            NaN            NaN   9.29559        42.5097        1.04645        29.7208     
  1056.13        2500.00                 NaN            NaN            NaN   2.97558        14.5124                 NaN            NaN            NaN   9.35405        42.4242        1.01863        29.7152     
  1055.03        2500.00                 NaN            NaN            NaN  0.292006E-004   6.04294                 NaN            NaN   7.41329        8.69069        44.5673        1.62811        31.6577     
  1053.92        2500.00                 NaN            NaN            NaN  0.292007E-004   6.04180                 NaN            NaN   7.41440        8.69127        44.5661        1.62809        31.6584     
  1052.82        2500.00                 NaN            NaN            NaN  0.399587E-004   6.03917                 NaN            NaN   7.41612        8.69115        44.5664        1.62821        31.6589     
  1051.72        2500.00                 NaN            NaN            NaN   14.4996        3.00844                 NaN            NaN            NaN   9.37397        42.3863        1.01247        29.7192     
  1050.62        2500.00                 NaN            NaN            NaN   3.58551        13.8500                 NaN            NaN            NaN   9.31394        42.4813        1.04474        29.7245     
  1049.52        2500.00                 NaN            NaN            NaN  0.292005E-004   6.03741                 NaN            NaN   7.41874        8.69360        44.5611        1.62801        31.6611     
  1048.42        2500.00                 NaN            NaN            NaN  0.292005E-004   6.03630                 NaN            NaN   7.41984        8.69420        44.5598        1.62799        31.6618     
  1047.32        2500.00                 NaN            NaN            NaN  0.292004E-004   6.03518                 NaN            NaN   7.42094        8.69485        44.5586        1.62795        31.6625     
  1046.22        2500.00                 NaN            NaN            NaN  0.292006E-004   6.03407                 NaN            NaN   7.42203        8.69544        44.5573        1.62794        31.6632     
  1045.12        2500.00                 NaN            NaN            NaN   7.24204       0.557847E-005            NaN            NaN   6.81402        8.82697        44.0003        1.54454        31.5721     
  1044.02        2500.00                 NaN            NaN            NaN   7.23683                 NaN            NaN            NaN   6.81810        8.82753        43.9988        1.54481        31.5740     
  1042.92        2500.00                 NaN            NaN            NaN   7.23313                 NaN            NaN            NaN   6.82132        8.82818        43.9967        1.54501        31.5756     
  1041.82        2500.00                 NaN            NaN            NaN   7.22815                 NaN            NaN            NaN   6.82529        8.82879        43.9950        1.54528        31.5775     
  1040.72        2500.00                 NaN            NaN            NaN   7.22230                 NaN            NaN            NaN   6.82978        8.82939        43.9934        1.54560        31.5795     
  1039.62        2500.00                 NaN            NaN            NaN   7.21665                 NaN            NaN            NaN   6.83416        8.83004        43.9917        1.54589        31.5815     
  1038.52        2500.00                 NaN            NaN            NaN   7.19590                 NaN            NaN            NaN   6.84673        8.83088        43.9902        1.54858        31.5877     
  1037.42        2500.00                 NaN            NaN            NaN   7.19081                 NaN            NaN            NaN   6.85091        8.83195        43.9881        1.54861        31.5896     
  1036.32        2500.00                 NaN            NaN            NaN  0.144696E-004   6.02533                 NaN            NaN   7.43173        8.70143        44.5448        1.62729        31.6694     
  1035.22        2500.00                 NaN            NaN            NaN   7.18030                 NaN            NaN            NaN   6.85944        8.83387        43.9843        1.54871        31.5934     
  1034.12        2500.00                 NaN            NaN            NaN  0.144697E-004   6.02139                 NaN            NaN   7.43438        8.70293        44.5420        1.62785        31.6714     
  1033.02        2500.00                 NaN            NaN            NaN  0.292004E-004   6.04373                 NaN            NaN   7.43646        8.70390        44.5155        1.62430        31.6761     
  1031.91        2500.00                 NaN            NaN            NaN  0.144698E-004   6.02062                 NaN            NaN   7.43578        8.70347        44.5404        1.62760        31.6721     
  1030.81        2500.00                 NaN            NaN            NaN  0.292002E-004   6.02651                 NaN            NaN   7.43054        8.70397        44.5365        1.62909        31.6733     
  1029.71        2500.00                 NaN            NaN            NaN  0.144694E-004   6.02020                 NaN            NaN   7.43815        8.70596        44.5356        1.62655        31.6735     
  1028.61        2500.00                 NaN            NaN            NaN  0.144695E-004   6.01946                 NaN            NaN   7.43926        8.70682        44.5339        1.62633        31.6742     
  1027.51        2500.00                 NaN            NaN            NaN  0.144698E-004   6.01853                 NaN            NaN   7.44026        8.70747        44.5325        1.62630        31.6749     
  1026.41        2500.00                 NaN            NaN            NaN  0.144692E-004   6.01760                 NaN            NaN   7.44126        8.70810        44.5311        1.62628        31.6756     
  1025.31        2500.00                 NaN            NaN            NaN  0.596866E-004   6.01679                 NaN            NaN   7.44128        8.70799        44.5315        1.62661        31.6758     
  1024.21        2500.00                 NaN            NaN            NaN  0.144696E-004   6.01584                 NaN            NaN   7.44229        8.70857        44.5302        1.62661        31.6764     
  1023.11        2500.00                 NaN            NaN            NaN  0.144696E-004   6.01232                 NaN            NaN   7.44420        8.70839        44.5296        1.62763        31.6779     
  1022.01        2500.00                 NaN            NaN            NaN  0.144696E-004   6.01210                 NaN            NaN   7.44486        8.70912        44.5283        1.62736        31.6783     
  1020.91        2500.00                 NaN            NaN            NaN  0.144696E-004   6.01118                 NaN            NaN   7.44585        8.70980        44.5268        1.62733        31.6790     
  1019.81        2500.00                 NaN            NaN            NaN   7.10650                 NaN            NaN            NaN   6.91921        8.84442        43.9596        1.55047        31.6198     
  1018.71        2500.00                 NaN            NaN            NaN   7.10940                 NaN            NaN            NaN   6.91816        8.84503        43.9607        1.54869        31.6180     
  1017.61        2500.00                 NaN            NaN            NaN   7.10185                 NaN            NaN            NaN   6.92362        8.84592        43.9594        1.54894        31.6202     
  1016.51        2500.00                 NaN            NaN            NaN  0.144699E-004   6.00747                 NaN            NaN   7.44984        8.71255        44.5211        1.62721        31.6818     
  1015.41        2500.00                 NaN            NaN            NaN  0.144693E-004   6.00663                 NaN            NaN   7.45075        8.71320        44.5198        1.62719        31.6825     
  1014.31        2500.00                 NaN            NaN            NaN  0.144693E-004   6.00573                 NaN            NaN   7.45178        8.71375        44.5184        1.62717        31.6832     
  1013.21        2500.00                 NaN            NaN            NaN  0.499524E-004   6.01249                 NaN            NaN   7.45217        8.71237        44.5105        1.62737        31.6850     
  1012.11        2500.00                 NaN            NaN            NaN  0.531753E-004   6.00705                 NaN            NaN   7.45436        8.71782        44.5109        1.62504        31.6847     
  1011.01        2500.00                 NaN            NaN            NaN  0.292005E-004   6.00670                 NaN            NaN   7.45491        8.70598        44.5221        1.62748        31.6828     
  1009.90        2500.00                 NaN            NaN            NaN  0.144694E-004   6.00237                 NaN            NaN   7.45552        8.71661        44.5125        1.62704        31.6860     
