|6.6.6
Archiving\03_Data\eq/QFM_m3/GRV/GRV_1.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)       
  1868.59        2500.00        99.1675       0.832453                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.1675       0.832452                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.1675       0.832451                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.1675       0.832450                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.1676       0.832449                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.1676       0.832448                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.1676       0.832447                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.1676       0.832446                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.1676       0.832445                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.1676       0.832444                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.1676       0.832443                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.1676       0.832442                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.1676       0.832441                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.1676       0.832440                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.1676       0.832439                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.1662       0.832437       0.137495E-002            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.1468       0.832436       0.207482E-001            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.1274       0.832434       0.401214E-001            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.1081       0.832433       0.594945E-001            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.0887       0.832431       0.788675E-001            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.0693       0.832430       0.982405E-001            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.0500       0.832428       0.117613                 NaN            NaN            NaN            NaN
  1798.08        2500.00        99.0306       0.832427       0.136986                 NaN            NaN            NaN            NaN
  1794.87        2500.00        99.0112       0.832425       0.156359                 NaN            NaN            NaN            NaN
  1791.67        2500.00        98.9923       0.832424       0.175247                 NaN            NaN            NaN            NaN
  1788.46        2500.00        98.9734       0.832422       0.194135                 NaN            NaN            NaN            NaN
  1785.26        2500.00        98.9546       0.832421       0.213023                 NaN            NaN            NaN            NaN
  1782.05        2500.00        98.9357       0.832419       0.231912                 NaN            NaN            NaN            NaN
  1778.85        2500.00        98.9173       0.832417       0.250296                 NaN            NaN            NaN            NaN
  1775.64        2500.00        98.8989       0.832416       0.268681                 NaN            NaN            NaN            NaN
  1772.44        2500.00        98.8808       0.832414       0.286829                 NaN            NaN            NaN            NaN
  1769.23        2500.00        98.0399       0.832418       0.305170       0.822478                 NaN            NaN            NaN
  1766.03        2500.00        97.1790       0.832422       0.322699        1.66590                 NaN            NaN            NaN
  1762.82        2500.00        96.3180       0.832426       0.340228        2.50933                 NaN            NaN            NaN
  1759.62        2500.00        95.4570       0.832431       0.357757        3.35277                 NaN            NaN            NaN
  1756.41        2500.00        94.5961       0.832435       0.375287        4.19622                 NaN            NaN            NaN
  1753.21        2500.00        93.7351       0.832439       0.392816        5.03968                 NaN            NaN            NaN
  1750.00        2500.00        92.8741       0.832443       0.410346        5.88314                 NaN            NaN            NaN
  1746.79        2500.00        92.0131       0.832447       0.427876        6.72662                 NaN            NaN            NaN
  1743.59        2500.00        91.1520       0.832452       0.445406        7.57010                 NaN            NaN            NaN
  1740.38        2500.00        90.2873       0.832456       0.461447        8.41879                 NaN            NaN            NaN
  1737.18        2500.00        89.4226       0.832461       0.477487        9.26750                 NaN            NaN            NaN
  1733.97        2500.00        88.5578       0.832466       0.493528        10.1162                 NaN            NaN            NaN
  1730.77        2500.00        87.6930       0.832470       0.509569        10.9649                 NaN            NaN            NaN
  1727.56        2500.00        86.8282       0.832475       0.525610        11.8137                 NaN            NaN            NaN
  1724.36        2500.00        85.9635       0.832480       0.541651        12.6624                 NaN            NaN            NaN
  1721.15        2500.00        85.0987       0.832484       0.557693        13.5112                 NaN            NaN            NaN
  1717.95        2500.00        84.2339       0.832489       0.573734        14.3599                 NaN            NaN            NaN
  1714.74        2500.00        83.3855       0.832494       0.588531        15.1934                 NaN            NaN            NaN
  1711.54        2500.00        82.5372       0.832499       0.603328        16.0270                 NaN            NaN            NaN
  1708.33        2500.00        81.6889       0.832504       0.618125        16.8605                 NaN            NaN            NaN
  1705.13        2500.00        80.8405       0.832509       0.632923        17.6941                 NaN            NaN            NaN
  1701.92        2500.00        79.9921       0.832514       0.647720        18.5276                 NaN            NaN            NaN
  1698.72        2500.00        79.1438       0.832518       0.662518        19.3612                 NaN            NaN            NaN
  1695.51        2500.00        78.2954       0.832523       0.677315        20.1948                 NaN            NaN            NaN
  1692.31        2500.00        77.4470       0.832528       0.692113        21.0284                 NaN            NaN            NaN
  1689.10        2500.00        76.6297       0.832533       0.705935        21.8319                 NaN            NaN            NaN
  1685.90        2500.00        75.8123       0.832538       0.719756        22.6354                 NaN            NaN            NaN
  1682.69        2500.00        74.9950       0.832543       0.733577        23.4389                 NaN            NaN            NaN
  1679.49        2500.00        74.1777       0.832548       0.747399        24.2424                 NaN            NaN            NaN
  1676.28        2500.00        73.3781       0.832553       0.760881        25.0285                 NaN            NaN            NaN
  1673.08        2500.00        72.5784       0.832558       0.774364        25.8146                 NaN            NaN            NaN
  1669.87        2500.00        70.9518       0.832564       0.785236        26.2894        1.14103                 NaN            NaN
  1666.67        2500.00        68.7369       0.832572       0.793886        26.5381        3.09854                 NaN            NaN
  1663.46        2500.00        66.9242       0.832578       0.798530        26.7206        4.72410                 NaN            NaN
  1660.26        2500.00        65.1114       0.832584       0.803175        26.9032        6.34969                 NaN            NaN
  1657.05        2500.00        63.2986       0.832590       0.807819        27.0857        7.97530                 NaN            NaN
  1653.85        2500.00        61.4857       0.832596       0.812463        27.2683        9.60094                 NaN            NaN
  1650.64        2500.00        59.6728       0.832602       0.817108        27.4509        11.2266                 NaN            NaN
  1647.44        2500.00        57.8599       0.832609       0.821752        27.6334        12.8523                 NaN            NaN
  1644.23        2500.00        56.0470       0.832615       0.826397        27.8160        14.4780                 NaN            NaN
  1641.03        2500.00        54.2341       0.832621       0.831041        27.9986        16.1037                 NaN            NaN
  1637.82        2500.00        52.8832       0.832626       0.830019        28.1116        17.3425                 NaN            NaN
  1634.62        2500.00        51.5324       0.832631       0.828996        28.2247        18.5813                 NaN            NaN
  1631.41        2500.00        50.1816       0.832635       0.827973        28.3378        19.8200                 NaN            NaN
  1628.21        2500.00        48.8307       0.832640       0.826950        28.4509        21.0588                 NaN            NaN
  1625.00        2500.00        47.4798       0.832645       0.825927        28.5640        22.2977                 NaN            NaN
  1621.79        2500.00        46.1289       0.832650       0.824904        28.6770        23.5365                 NaN            NaN
  1618.59        2500.00        44.7780       0.832654       0.823881        28.7901        24.7753                 NaN            NaN
  1615.38        2500.00        43.4271       0.832659       0.822858        28.9032        26.0142                 NaN            NaN
  1612.18        2500.00        42.3276       0.832663       0.816067        28.9773        27.0463                 NaN            NaN
  1608.97        2500.00        41.2281       0.832667       0.809276        29.0515        28.0785                 NaN            NaN
  1605.77        2500.00        40.1286       0.832671       0.802485        29.1256        29.1106                 NaN            NaN
  1602.56        2500.00        39.0291       0.832675       0.795694        29.1997        30.1428                 NaN            NaN
  1599.36        2500.00        37.9296       0.832679       0.788903        29.2739        31.1750                 NaN            NaN
  1596.15        2500.00        36.8300       0.832683       0.782112        29.3480        32.2072                 NaN            NaN
  1592.95        2500.00        35.7305       0.832687       0.775321        29.4221        33.2394                 NaN            NaN
  1589.74        2500.00        34.6309       0.832691       0.768530        29.4963        34.2716                 NaN            NaN
  1586.54        2500.00        33.6303       0.832695       0.756069        29.5590        35.2219                 NaN            NaN
  1583.33        2500.00        32.6297       0.832698       0.743609        29.6218        36.1723                 NaN            NaN
  1580.13        2500.00        31.6290       0.832702       0.731148        29.6845        37.1226                 NaN            NaN
  1576.92        2500.00        30.6284       0.832705       0.718687        29.7472        38.0730                 NaN            NaN
  1573.72        2500.00        29.6470       0.832709       0.702534        29.8116        39.0061                 NaN            NaN
  1570.51        2500.00        28.6657       0.832712       0.686382        29.8761        39.9391                 NaN            NaN
  1567.31        2500.00        27.4717       0.832717       0.688240        29.9288        39.3526        1.72591                 NaN
  1564.10        2500.00        26.2469       0.832722       0.691405        29.9829        38.6384        3.60766                 NaN
  1560.90        2500.00        24.9921       0.832726       0.690859        30.0523        38.0582        5.37379                 NaN
  1557.69        2500.00        23.7374       0.832731       0.690313        30.1218        37.4779        7.13994                 NaN
  1554.49        2500.00        22.4826       0.832736       0.689767        30.1912        36.8976        8.90611                 NaN
  1551.28        2500.00        21.2278       0.832741       0.689221        30.2607        36.3172        10.6723                 NaN
  1548.08        2500.00        19.9952       0.832746       0.682125        30.3423        36.0476        12.1000                 NaN
  1544.87        2500.00        18.7752       0.832750       0.667727        30.4343        36.1127        12.8924       0.285021     
  1541.67        2500.00        18.7752       0.832750       0.667727        30.4343        36.1127        12.8924       0.285021     
  1538.46        2500.00        16.3386       0.832756       0.602780        30.6726        37.7895        10.5816        3.18216     
  1535.26        2500.00        16.3386       0.832756       0.602780        30.6726        37.7895        10.5816        3.18216     
  1532.05        2500.00        16.3386       0.832756       0.602780        30.6726        37.7895        10.5816        3.18216     
  1528.85        2500.00        16.3386       0.832756       0.602780        30.6726        37.7895        10.5816        3.18216     
  1525.64        2500.00        16.3386       0.832756       0.602780        30.6726        37.7895        10.5816        3.18216     
  1522.44        2500.00        16.3386       0.832756       0.602780        30.6726        37.7895        10.5816        3.18216     
  1519.23        2500.00        16.3386       0.832756       0.602780        30.6726        37.7895        10.5816        3.18216     
  1516.03        2500.00        16.3386       0.832756       0.602780        30.6726        37.7895        10.5816        3.18216     
  1512.82        2500.00        9.50192       0.832773       0.448919        31.1530        39.6267        9.10800        9.32863     
  1509.62        2500.00        9.50192       0.832773       0.448919        31.1530        39.6267        9.10800        9.32863     
  1506.41        2500.00        9.50192       0.832773       0.448919        31.1530        39.6267        9.10800        9.32863     
  1503.21        2500.00        9.50192       0.832773       0.448919        31.1530        39.6267        9.10800        9.32863     
  1500.00        2500.00        9.50192       0.832773       0.448919        31.1530        39.6267        9.10800        9.32863     
  1496.79        2500.00        9.50192       0.832773       0.448919        31.1530        39.6267        9.10800        9.32863     
  1493.59        2500.00        9.50192       0.832773       0.448919        31.1530        39.6267        9.10800        9.32863     
  1490.38        2500.00        9.50192       0.832773       0.448919        31.1530        39.6267        9.10800        9.32863     
  1487.18        2500.00        5.51567       0.832777       0.366986        31.2548        40.0685        9.37101        12.5903     
  1483.97        2500.00        5.51567       0.832777       0.366986        31.2548        40.0685        9.37101        12.5903     
  1480.77        2500.00        5.51567       0.832777       0.366986        31.2548        40.0685        9.37101        12.5903     
  1477.56        2500.00        5.51567       0.832777       0.366986        31.2548        40.0685        9.37101        12.5903     
  1474.36        2500.00        5.51567       0.832777       0.366986        31.2548        40.0685        9.37101        12.5903     
  1471.15        2500.00        5.51567       0.832777       0.366986        31.2548        40.0685        9.37101        12.5903     
  1467.95        2500.00        5.51567       0.832777       0.366986        31.2548        40.0685        9.37101        12.5903     
  1464.74        2500.00        5.51567       0.832777       0.366986        31.2548        40.0685        9.37101        12.5903     
  1461.54        2500.00        3.15046       0.832775       0.333221        31.1525        40.5134        14.7028        9.31482     
  1458.33        2500.00        3.15046       0.832775       0.333221        31.1525        40.5134        14.7028        9.31482     
  1455.13        2500.00        3.15046       0.832775       0.333221        31.1525        40.5134        14.7028        9.31482     
  1451.92        2500.00        3.15046       0.832775       0.333221        31.1525        40.5134        14.7028        9.31482     
  1448.72        2500.00        3.15046       0.832775       0.333221        31.1525        40.5134        14.7028        9.31482     
  1445.51        2500.00        3.15046       0.832775       0.333221        31.1525        40.5134        14.7028        9.31482     
  1442.31        2500.00        3.15046       0.832775       0.333221        31.1525        40.5134        14.7028        9.31482     
  1439.10        2500.00        3.15046       0.832775       0.333221        31.1525        40.5134        14.7028        9.31482     
  1435.90        2500.00        1.61594       0.832771       0.328566        30.9803        41.0102        16.2042        9.02803     
  1432.69        2500.00        1.61594       0.832771       0.328566        30.9803        41.0102        16.2042        9.02803     
  1429.49        2500.00        1.61594       0.832771       0.328566        30.9803        41.0102        16.2042        9.02803     
  1426.28        2500.00        1.61594       0.832771       0.328566        30.9803        41.0102        16.2042        9.02803     
  1423.08        2500.00        1.61594       0.832771       0.328566        30.9803        41.0102        16.2042        9.02803     
  1419.87        2500.00        1.61594       0.832771       0.328566        30.9803        41.0102        16.2042        9.02803     
  1416.67        2500.00        1.61594       0.832771       0.328566        30.9803        41.0102        16.2042        9.02803     
  1413.46        2500.00        1.61594       0.832771       0.328566        30.9803        41.0102        16.2042        9.02803     
  1410.26        2500.00       0.516798       0.832767       0.348572        30.7541        41.4508        17.3362        8.76083     
  1407.05        2500.00       0.516798       0.832767       0.348572        30.7541        41.4508        17.3362        8.76083     
  1403.85        2500.00       0.516798       0.832767       0.348572        30.7541        41.4508        17.3362        8.76083     
  1400.64        2500.00       0.516798       0.832767       0.348572        30.7541        41.4508        17.3362        8.76083     
  1397.44        2500.00       0.607747E-001  0.832764       0.365434        30.6261        41.6588        8.63570        17.8204     
  1394.23        2500.00                 NaN  0.832764       0.369775        30.6078        41.7299        17.8852        8.57453     
  1391.03        2500.00                 NaN  0.832764       0.374330        30.6057        41.8138        17.8949        8.47852     
  1387.82        2500.00                 NaN  0.832764       0.374330        30.6057        41.8138        17.8949        8.47852     
  1384.62        2500.00                 NaN  0.832765       0.383666        30.5996        41.9762        8.29304        17.9147     
  1381.41        2500.00                 NaN  0.832765       0.383666        30.5996        41.9762        8.29304        17.9147     
  1378.21        2500.00                 NaN  0.832765       0.383666        30.5996        41.9762        8.29304        17.9147     
  1375.00        2500.00                 NaN  0.832765       0.383666        30.5996        41.9762        8.29304        17.9147     
  1371.79        2500.00                 NaN  0.832765       0.383666        30.5996        41.9762        8.29304        17.9147     
  1368.59        2500.00                 NaN  0.832765       0.383666        30.5996        41.9762        8.29304        17.9147     
  1365.38        2500.00                 NaN  0.832765       0.383666        30.5996        41.9762        8.29304        17.9147     
  1362.18        2500.00                 NaN  0.832765       0.383666        30.5996        41.9762        8.29304        17.9147     
  1358.97        2500.00                 NaN  0.832767       0.424844        30.5765        42.5543        17.9830        7.62866     
  1355.77        2500.00                 NaN  0.832767       0.424844        30.5765        42.5543        17.9830        7.62866     
  1352.56        2500.00                 NaN  0.832767       0.424844        30.5765        42.5543        17.9830        7.62866     
  1349.36        2500.00                 NaN  0.832767       0.424844        30.5765        42.5543        17.9830        7.62866     
  1346.15        2500.00                 NaN  0.832767       0.424844        30.5765        42.5543        17.9830        7.62866     
  1342.95        2500.00                 NaN  0.832767       0.424844        30.5765        42.5543        17.9830        7.62866     
  1339.74        2500.00                 NaN  0.832767       0.424844        30.5765        42.5543        17.9830        7.62866     
  1336.54        2500.00                 NaN  0.832767       0.424844        30.5765        42.5543        17.9830        7.62866     
  1333.33        2500.00                 NaN  0.832770       0.474255        30.5463        43.0263        18.0350        7.08542     
  1330.13        2500.00                 NaN  0.832770       0.474255        30.5463        43.0263        18.0350        7.08542     
  1326.92        2500.00                 NaN  0.832770       0.474255        30.5463        43.0263        18.0350        7.08542     
  1323.72        2500.00                 NaN  0.832770       0.474255        30.5463        43.0263        18.0350        7.08542     
  1320.51        2500.00                 NaN  0.832770       0.474255        30.5463        43.0263        18.0350        7.08542     
  1317.31        2500.00                 NaN  0.832770       0.474255        30.5463        43.0263        18.0350        7.08542     
  1314.10        2500.00                 NaN  0.832770       0.474255        30.5463        43.0263        18.0350        7.08542     
  1310.90        2500.00                 NaN  0.832770       0.474255        30.5463        43.0263        18.0350        7.08542     
  1307.69        2500.00                 NaN  0.832772       0.529599        30.5109        43.4196        18.0774        6.62966     
  1304.49        2500.00                 NaN  0.832772       0.529599        30.5109        43.4196        18.0774        6.62966     
  1301.28        2500.00                 NaN  0.832772       0.529599        30.5109        43.4196        18.0774        6.62966     
  1298.08        2500.00                 NaN  0.832772       0.529599        30.5109        43.4196        18.0774        6.62966     
  1294.87        2500.00                 NaN  0.832772       0.529599        30.5109        43.4196        18.0774        6.62966     
  1291.67        2500.00                 NaN  0.832772       0.529599        30.5109        43.4196        18.0774        6.62966     
  1288.46        2500.00                 NaN  0.832772       0.529599        30.5109        43.4196        18.0774        6.62966     
  1285.26        2500.00                 NaN  0.832772       0.529599        30.5109        43.4196        18.0774        6.62966     
  1282.05        2500.00                 NaN  0.832775       0.590832        30.4664        43.7543        18.1190        6.23678     
  1278.85        2500.00                 NaN  0.832775       0.590832        30.4664        43.7543        18.1190        6.23678     
  1275.64        2500.00                 NaN  0.832775       0.590832        30.4664        43.7543        18.1190        6.23678     
  1272.44        2500.00                 NaN  0.832775       0.590832        30.4664        43.7543        18.1190        6.23678     
  1269.23        2500.00                 NaN  0.832775       0.590832        30.4664        43.7543        18.1190        6.23678     
  1266.03        2500.00                 NaN  0.832775       0.590832        30.4664        43.7543        18.1190        6.23678     
  1262.82        2500.00                 NaN  0.832775       0.590832        30.4664        43.7543        18.1190        6.23678     
  1259.62        2500.00                 NaN  0.832775       0.590832        30.4664        43.7543        18.1190        6.23678     
  1256.41        2500.00                 NaN  0.832777       0.657076        30.4211        44.0395        18.1559        5.89370     
  1253.21        2500.00                 NaN  0.832777       0.657076        30.4211        44.0395        18.1559        5.89370     
  1250.00        2500.00                 NaN  0.832777       0.657076        30.4211        44.0395        18.1559        5.89370     
  1246.79        2500.00                 NaN  0.832777       0.657076        30.4211        44.0395        18.1559        5.89370     
  1243.59        2500.00                 NaN  0.832777       0.657076        30.4211        44.0395        18.1559        5.89370     
  1240.38        2500.00                 NaN  0.832777       0.657076        30.4211        44.0395        18.1559        5.89370     
  1237.18        2500.00                 NaN  0.832777       0.657076        30.4211        44.0395        18.1559        5.89370     
  1233.97        2500.00                 NaN  0.832777       0.657076        30.4211        44.0395        18.1559        5.89370     
  1230.77        2500.00                 NaN  0.832780       0.728424        30.3700        44.2827        5.60432        18.1818     
  1227.56        2500.00                 NaN  0.832780       0.728424        30.3700        44.2827        5.60432        18.1818     
  1224.36        2500.00                 NaN  0.832780       0.728424        30.3700        44.2827        5.60432        18.1818     
  1221.15        2500.00                 NaN  0.832780       0.728424        30.3700        44.2827        5.60432        18.1818     
  1217.95        2500.00                 NaN  0.832780       0.728424        30.3700        44.2827        5.60432        18.1818     
  1214.74        2500.00                 NaN  0.832780       0.728424        30.3700        44.2827        5.60432        18.1818     
  1211.54        2500.00                 NaN  0.832780       0.728424        30.3700        44.2827        5.60432        18.1818     
  1208.33        2500.00                 NaN  0.832780       0.728424        30.3700        44.2827        5.60432        18.1818     
  1205.13        2500.00                 NaN  0.832783       0.803695        30.3152        44.5038        5.33549        18.2091     
  1201.92        2500.00                 NaN  0.832783       0.803695        30.3152        44.5038        5.33549        18.2091     
  1198.72        2500.00                 NaN  0.832783       0.803695        30.3152        44.5038        5.33549        18.2091     
  1195.51        2500.00                 NaN  0.832783       0.803695        30.3152        44.5038        5.33549        18.2091     
  1192.31        2500.00                 NaN  0.832783       0.803695        30.3152        44.5038        5.33549        18.2091     
  1189.10        2500.00                 NaN  0.832783       0.803695        30.3152        44.5038        5.33549        18.2091     
  1185.90        2500.00                 NaN  0.832783       0.803695        30.3152        44.5038        5.33549        18.2091     
  1182.69        2500.00                 NaN  0.832783       0.803695        30.3152        44.5038        5.33549        18.2091     
  1179.49        2500.00                 NaN  0.832785       0.883927        30.2540        44.6991        5.09609        18.2341     
  1176.28        2500.00                 NaN  0.832785       0.883927        30.2540        44.6991        5.09609        18.2341     
  1173.08        2500.00                 NaN  0.832785       0.883927        30.2540        44.6991        5.09609        18.2341     
  1169.87        2500.00                 NaN  0.832785       0.883927        30.2540        44.6991        5.09609        18.2341     
  1166.67        2500.00                 NaN  0.832785       0.883927        30.2540        44.6991        5.09609        18.2341     
  1163.46        2500.00                 NaN  0.832785       0.883927        30.2540        44.6991        5.09609        18.2341     
  1160.26        2500.00                 NaN  0.832785       0.883927        30.2540        44.6991        5.09609        18.2341     
  1157.05        2500.00                 NaN  0.832785       0.883927        30.2540        44.6991        5.09609        18.2341     
  1153.85        2500.00                 NaN  0.832788       0.968816        30.1901        44.8744        18.2436        4.89024     
  1150.64        2500.00                 NaN  0.832788       0.968816        30.1901        44.8744        18.2436        4.89024     
  1147.44        2500.00                 NaN  0.832788       0.968816        30.1901        44.8744        18.2436        4.89024     
  1144.23        2500.00                 NaN  0.832788       0.968816        30.1901        44.8744        18.2436        4.89024     
  1141.03        2500.00                 NaN  0.832788       0.968816        30.1901        44.8744        18.2436        4.89024     
  1137.82        2500.00                 NaN  0.832788       0.968816        30.1901        44.8744        18.2436        4.89024     
  1134.62        2500.00                 NaN  0.832788       0.968816        30.1901        44.8744        18.2436        4.89024     
  1131.41        2500.00                 NaN  0.832788       0.968816        30.1901        44.8744        18.2436        4.89024     
  1128.21        2500.00                 NaN  0.832790        1.05730        30.1207        45.0409        4.69392        18.2544     
  1125.00        2500.00                 NaN  0.832790        1.05730        30.1207        45.0409        4.69392        18.2544     
  1121.79        2500.00                 NaN  0.832790        1.05730        30.1207        45.0409        4.69392        18.2544     
  1118.59        2500.00                 NaN  0.832790        1.05730        30.1207        45.0409        4.69392        18.2544     
  1115.38        2500.00                 NaN  0.832790        1.05730        30.1207        45.0409        4.69392        18.2544     
  1112.18        2500.00                 NaN  0.832790        1.05730        30.1207        45.0409        4.69392        18.2544     
  1108.97        2500.00                 NaN  0.832790        1.05730        30.1207        45.0409        4.69392        18.2544     
  1105.77        2500.00                 NaN  0.832790        1.05730        30.1207        45.0409        4.69392        18.2544     
  1102.56        2500.00                 NaN  0.832793        1.15044        30.0462        45.1976        18.2602        4.51283     
  1099.36        2500.00                 NaN  0.832793        1.15044        30.0462        45.1976        18.2602        4.51283     
  1096.15        2500.00                 NaN  0.832793        1.15044        30.0462        45.1976        18.2602        4.51283     
  1092.95        2500.00                 NaN  0.832793        1.15044        30.0462        45.1976        18.2602        4.51283     
  1089.74        2500.00                 NaN  0.832793        1.15044        30.0462        45.1976        18.2602        4.51283     
  1086.54        2500.00                 NaN  0.832793        1.15044        30.0462        45.1976        18.2602        4.51283     
  1083.33        2500.00                 NaN  0.832793        1.15044        30.0462        45.1976        18.2602        4.51283     
  1080.13        2500.00                 NaN  0.832793        1.15044        30.0462        45.1976        18.2602        4.51283     
  1076.92        2500.00                 NaN  0.832795        1.24792        29.9693        45.3420        18.2595        4.34843     
  1073.72        2500.00                 NaN  0.832795        1.24792        29.9693        45.3420        18.2595        4.34843     
  1070.51        2500.00                 NaN  0.832795        1.24792        29.9693        45.3420        18.2595        4.34843     
  1067.31        2500.00                 NaN  0.832795        1.24792        29.9693        45.3420        18.2595        4.34843     
  1064.10        2500.00                 NaN  0.832795        1.24792        29.9693        45.3420        18.2595        4.34843     
  1060.90        2500.00                 NaN  0.832795        1.24792        29.9693        45.3420        18.2595        4.34843     
  1057.69        2500.00                 NaN  0.832795        1.24792        29.9693        45.3420        18.2595        4.34843     
  1054.49        2500.00                 NaN  0.832795        1.24792        29.9693        45.3420        18.2595        4.34843     
  1051.28        2500.00                 NaN  0.832797        1.34970        29.8865        45.4837        18.2544        4.19284     
  1048.08        2500.00                 NaN  0.832797        1.34970        29.8865        45.4837        18.2544        4.19284     
  1044.87        2500.00                 NaN  0.832797        1.34970        29.8865        45.4837        18.2544        4.19284     
  1041.67        2500.00                 NaN  0.832797        1.34970        29.8865        45.4837        18.2544        4.19284     
  1038.46        2500.00                 NaN  0.832797        1.34970        29.8865        45.4837        18.2544        4.19284     
  1035.26        2500.00                 NaN  0.832797        1.34970        29.8865        45.4837        18.2544        4.19284     
