|6.6.6
Archiving\03_Data\eq/QFM_m3/GRV/GRV_3.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)       
  1714.74        2500.00        85.1365       0.692213       0.388983        13.7823                 NaN            NaN            NaN
  1711.54        2500.00        84.3711       0.692529       0.398863        14.5375                 NaN            NaN            NaN
  1708.33        2500.00        83.6050       0.692842       0.408750        15.2934                 NaN            NaN            NaN
  1705.13        2500.00        82.8384       0.693153       0.418644        16.0498                 NaN            NaN            NaN
  1701.92        2500.00        82.0711       0.693461       0.428546        16.8069                 NaN            NaN            NaN
  1698.72        2500.00        81.3032       0.693767       0.438455        17.5645                 NaN            NaN            NaN
  1695.51        2500.00        80.5348       0.694071       0.448371        18.3227                 NaN            NaN            NaN
  1692.31        2500.00        79.7658       0.694371       0.458294        19.0815                 NaN            NaN            NaN
  1689.10        2500.00        79.0266       0.694659       0.467568        19.8112                 NaN            NaN            NaN
  1685.90        2500.00        78.2869       0.694944       0.476847        20.5413                 NaN            NaN            NaN
  1682.69        2500.00        77.5467       0.695226       0.486133        21.2720                 NaN            NaN            NaN
  1679.49        2500.00        76.8060       0.695505       0.495423        22.0031                 NaN            NaN            NaN
  1676.28        2500.00        76.0827       0.695778       0.504493        22.7170                 NaN            NaN            NaN
  1673.08        2500.00        75.3591       0.696048       0.513569        23.4313                 NaN            NaN            NaN
  1669.87        2500.00        73.8191       0.697099       0.521536        23.8914        1.07086                 NaN            NaN
  1666.67        2500.00        71.6976       0.698723       0.528515        24.1613        2.91387                 NaN            NaN
  1663.46        2500.00        69.9540       0.700081       0.532641        24.3649        4.44832                 NaN            NaN
  1660.26        2500.00        68.2038       0.701442       0.536781        24.5693        5.98867                 NaN            NaN
  1657.05        2500.00        66.4470       0.702806       0.540936        24.7743        7.53494                 NaN            NaN
  1653.85        2500.00        64.6834       0.704173       0.545106        24.9802        9.08717                 NaN            NaN
  1650.64        2500.00        62.9131       0.705544       0.549291        25.1867        10.6454                 NaN            NaN
  1647.44        2500.00        61.1361       0.706918       0.553490        25.3939        12.2095                 NaN            NaN
  1644.23        2500.00        59.3523       0.708295       0.557704        25.6019        13.7797                 NaN            NaN
  1641.03        2500.00        57.5618       0.709675       0.561933        25.8106        15.3560                 NaN            NaN
  1637.82        2500.00        56.2249       0.710742       0.562119        25.9443        16.5579                 NaN            NaN
  1634.62        2500.00        54.8842       0.711811       0.562305        26.0784        17.7633                 NaN            NaN
  1631.41        2500.00        53.5395       0.712882       0.562490        26.2128        18.9723                 NaN            NaN
  1628.21        2500.00        52.1909       0.713955       0.562675        26.3476        20.1849                 NaN            NaN
  1625.00        2500.00        50.8385       0.715029       0.562859        26.4827        21.4010                 NaN            NaN
  1621.79        2500.00        49.4820       0.716105       0.563042        26.6181        22.6207                 NaN            NaN
  1618.59        2500.00        48.1217       0.717183       0.563225        26.7539        23.8440                 NaN            NaN
  1615.38        2500.00        46.7574       0.718263       0.563407        26.8901        25.0709                 NaN            NaN
  1612.18        2500.00        45.6436       0.719174       0.559550        26.9840        26.0937                 NaN            NaN
  1608.97        2500.00        44.5271       0.720087       0.555682        27.0780        27.1191                 NaN            NaN
  1605.77        2500.00        43.4079       0.721002       0.551804        27.1723        28.1470                 NaN            NaN
  1602.56        2500.00        42.2860       0.721917       0.547915        27.2668        29.1774                 NaN            NaN
  1599.36        2500.00        41.1613       0.722834       0.544015        27.3615        30.2104                 NaN            NaN
  1596.15        2500.00        40.0340       0.723752       0.540104        27.4563        31.2458                 NaN            NaN
  1592.95        2500.00        38.9039       0.724671       0.536183        27.5514        32.2839                 NaN            NaN
  1589.74        2500.00        37.7711       0.725592       0.532251        27.6467        33.3244                 NaN            NaN
  1586.54        2500.00        36.7360       0.726450       0.524371        27.7292        34.2840                 NaN            NaN
  1583.33        2500.00        35.6986       0.727309       0.516472        27.8118        35.2458                 NaN            NaN
  1580.13        2500.00        34.6589       0.728169       0.508554        27.8946        36.2098                 NaN            NaN
  1576.92        2500.00        33.6169       0.729030       0.500616        27.9776        37.1759                 NaN            NaN
  1573.72        2500.00        32.5928       0.729883       0.490096        28.0610        38.1262                 NaN            NaN
  1570.51        2500.00        31.5664       0.730738       0.479550        28.1446        39.0787                 NaN            NaN
  1567.31        2500.00        30.3095       0.731780       0.481909        28.2249        38.5520        1.69999                 NaN
  1564.10        2500.00        29.0162       0.732859       0.485259        28.3088        37.8989        3.55793                 NaN
  1560.90        2500.00        27.6889       0.733991       0.486150        28.4077        37.3780        5.30526                 NaN
  1557.69        2500.00        26.3577       0.735125       0.487044        28.5068        36.8554        7.05795                 NaN
  1554.49        2500.00        25.0226       0.736260       0.487941        28.6061        36.3311        8.81601                 NaN
  1551.28        2500.00        23.6836       0.737398       0.488840        28.7057        35.8050        10.5794                 NaN
  1548.08        2500.00        22.3656       0.738546       0.485164        28.8167        35.5835        12.0105                 NaN
  1544.87        2500.00        21.0572       0.739700       0.476278        28.9370        35.6915        12.8140       0.284249     
  1541.67        2500.00        21.0561       0.739721       0.476296        28.9374        35.6920        12.8142       0.284252     
  1538.46        2500.00        18.4349       0.742063       0.432410        29.2264        37.4372        10.5443        3.18270     
  1535.26        2500.00        18.4339       0.742082       0.432426        29.2268        37.4377        10.5444        3.18274     
  1532.05        2500.00        18.4329       0.742102       0.432442        29.2271        37.4382        10.5445        3.18277     
  1528.85        2500.00        18.4318       0.742121       0.432457        29.2275        37.4387        10.5447        3.18281     
  1525.64        2500.00        18.4308       0.742140       0.432473        29.2278        37.4391        10.5448        3.18284     
  1522.44        2500.00        18.4297       0.742160       0.432489        29.2282        37.4396        10.5449        3.18288     
  1519.23        2500.00        18.4287       0.742179       0.432504        29.2285        37.4401        10.5451        3.18291     
  1516.03        2500.00        18.4276       0.742198       0.432520        29.2289        37.4406        10.5452        3.18295     
  1512.82        2500.00        10.9714       0.748967       0.328634        29.8779        39.5213        9.14247        9.40929     
  1509.62        2500.00        10.9708       0.748982       0.328645        29.8781        39.5216        9.14254        9.40934     
  1506.41        2500.00        10.9702       0.748997       0.328655        29.8783        39.5218        9.14261        9.40939     
  1503.21        2500.00        10.9696       0.749012       0.328666        29.8785        39.5221        9.14268        9.40944     
  1500.00        2500.00        10.9689       0.749027       0.328676        29.8787        39.5224        9.14275        9.40950     
  1496.79        2500.00        10.9683       0.749041       0.328686        29.8789        39.5227        9.14282        9.40955     
  1493.59        2500.00        10.9677       0.749056       0.328697        29.8791        39.5230        9.14290        9.40960     
  1490.38        2500.00        10.9671       0.749071       0.328707        29.8792        39.5233        9.14297        9.40965     
  1487.18        2500.00        6.51900       0.753411       0.273150        30.0972        40.1325        9.45340        12.7713     
  1483.97        2500.00        6.51867       0.753423       0.273158        30.0973        40.1327        9.45344        12.7713     
  1480.77        2500.00        6.51834       0.753435       0.273166        30.0974        40.1328        9.45349        12.7714     
  1477.56        2500.00        6.51801       0.753447       0.273174        30.0975        40.1330        9.45354        12.7714     
  1474.36        2500.00        6.51768       0.753459       0.273182        30.0975        40.1331        9.45358        12.7714     
  1471.15        2500.00        6.51735       0.753471       0.273190        30.0976        40.1333        9.45363        12.7714     
  1467.95        2500.00        6.51701       0.753483       0.273198        30.0977        40.1335        9.45368        12.7715     
  1464.74        2500.00        6.51668       0.753495       0.273206        30.0978        40.1336        9.45373        12.7715     
  1461.54        2500.00        3.80696       0.756410       0.251184        30.1024        40.6843        14.9708        9.42799     
  1458.33        2500.00        3.80680       0.756420       0.251191        30.1024        40.6843        14.9708        9.42802     
  1455.13        2500.00        3.80663       0.756430       0.251198        30.1024        40.6844        14.9709        9.42805     
  1451.92        2500.00        3.80647       0.756441       0.251205        30.1024        40.6845        14.9709        9.42809     
  1448.72        2500.00        3.80630       0.756451       0.251212        30.1024        40.6846        14.9709        9.42812     
  1445.51        2500.00        3.80614       0.756462       0.251219        30.1024        40.6847        14.9709        9.42816     
  1442.31        2500.00        3.80597       0.756472       0.251226        30.1024        40.6848        14.9709        9.42819     
  1439.10        2500.00        3.80580       0.756482       0.251233        30.1025        40.6849        14.9709        9.42823     
  1435.90        2500.00        1.99341       0.758682       0.250342        30.0091        41.2723        16.5512        9.16499     
  1432.69        2500.00        1.99334       0.758691       0.250349        30.0091        41.2723        16.5512        9.16502     
  1429.49        2500.00        1.99327       0.758700       0.250356        30.0091        41.2724        16.5511        9.16505     
  1426.28        2500.00        1.99320       0.758710       0.250363        30.0091        41.2725        16.5511        9.16508     
  1423.08        2500.00        1.99313       0.758719       0.250369        30.0090        41.2725        16.5511        9.16510     
  1419.87        2500.00        1.99305       0.758728       0.250376        30.0090        41.2726        16.5511        9.16513     
  1416.67        2500.00        1.99298       0.758738       0.250383        30.0090        41.2726        16.5511        9.16516     
  1413.46        2500.00        1.99291       0.758747       0.250390        30.0090        41.2727        16.5511        9.16519     
  1410.26        2500.00       0.649457       0.760578       0.268030        29.8549        41.7946        17.7550        8.91740     
  1407.05        2500.00       0.649438       0.760586       0.268037        29.8549        41.7946        17.7550        8.91743     
  1403.85        2500.00       0.649419       0.760595       0.268044        29.8548        41.7947        17.7550        8.91746     
  1400.64        2500.00       0.649400       0.760603       0.268051        29.8548        41.7947        17.7550        8.91748     
  1397.44        2500.00       0.770641E-001  0.761451       0.282200        29.7619        42.0423        8.80166        18.2734     
  1394.23        2500.00                 NaN  0.761580       0.285736        29.7474        42.1197        18.3442        8.74133     
  1391.03        2500.00                 NaN  0.761596       0.289306        29.7447        42.2047        18.3559        8.64375     
  1387.82        2500.00                 NaN  0.761604       0.289313        29.7446        42.2048        18.3559        8.64377     
  1384.62        2500.00                 NaN  0.761628       0.296596        29.7388        42.3675        8.45557        18.3799     
  1381.41        2500.00                 NaN  0.761636       0.296604        29.7387        42.3675        8.45560        18.3799     
  1378.21        2500.00                 NaN  0.761644       0.296612        29.7386        42.3676        8.45562        18.3799     
  1375.00        2500.00                 NaN  0.761653       0.296620        29.7386        42.3676        8.45565        18.3799     
  1371.79        2500.00                 NaN  0.761661       0.296628        29.7385        42.3677        8.45567        18.3799     
  1368.59        2500.00                 NaN  0.761669       0.296635        29.7385        42.3677        8.45570        18.3799     
  1365.38        2500.00                 NaN  0.761677       0.296643        29.7384        42.3677        8.45572        18.3798     
  1362.18        2500.00                 NaN  0.761685       0.296651        29.7383        42.3678        8.45575        18.3798     
  1358.97        2500.00                 NaN  0.761757       0.328785        29.7130        42.9515        18.4643        7.78066     
  1355.77        2500.00                 NaN  0.761765       0.328794        29.7129        42.9516        18.4643        7.78068     
  1352.56        2500.00                 NaN  0.761773       0.328803        29.7128        42.9516        18.4642        7.78071     
  1349.36        2500.00                 NaN  0.761781       0.328811        29.7128        42.9517        18.4642        7.78073     
  1346.15        2500.00                 NaN  0.761789       0.328820        29.7127        42.9517        18.4642        7.78076     
  1342.95        2500.00                 NaN  0.761797       0.328829        29.7126        42.9518        18.4642        7.78078     
  1339.74        2500.00                 NaN  0.761804       0.328837        29.7126        42.9518        18.4642        7.78081     
  1336.54        2500.00                 NaN  0.761812       0.328846        29.7125        42.9519        18.4641        7.78084     
  1333.33        2500.00                 NaN  0.761885       0.367525        29.6806        43.4284        18.5323        7.22936     
  1330.13        2500.00                 NaN  0.761892       0.367534        29.6805        43.4284        18.5322        7.22939     
  1326.92        2500.00                 NaN  0.761900       0.367544        29.6804        43.4285        18.5322        7.22941     
  1323.72        2500.00                 NaN  0.761908       0.367554        29.6804        43.4285        18.5322        7.22944     
  1320.51        2500.00                 NaN  0.761915       0.367563        29.6803        43.4286        18.5322        7.22947     
  1317.31        2500.00                 NaN  0.761923       0.367573        29.6802        43.4286        18.5321        7.22949     
  1314.10        2500.00                 NaN  0.761931       0.367582        29.6801        43.4287        18.5321        7.22952     
  1310.90        2500.00                 NaN  0.761938       0.367592        29.6801        43.4288        18.5321        7.22955     
  1307.69        2500.00                 NaN  0.762011       0.410931        29.6434        43.8263        18.5904        6.76700     
  1304.49        2500.00                 NaN  0.762018       0.410942        29.6433        43.8264        18.5904        6.76702     
  1301.28        2500.00                 NaN  0.762026       0.410952        29.6432        43.8264        18.5903        6.76705     
  1298.08        2500.00                 NaN  0.762033       0.410963        29.6431        43.8265        18.5903        6.76708     
  1294.87        2500.00                 NaN  0.762040       0.410974        29.6430        43.8265        18.5903        6.76710     
  1291.67        2500.00                 NaN  0.762048       0.410984        29.6430        43.8266        18.5903        6.76713     
  1288.46        2500.00                 NaN  0.762055       0.410995        29.6429        43.8267        18.5902        6.76716     
  1285.26        2500.00                 NaN  0.762062       0.411005        29.6428        43.8267        18.5902        6.76719     
  1282.05        2500.00                 NaN  0.762132       0.459024        29.6002        44.1650        18.6456        6.36803     
  1278.85        2500.00                 NaN  0.762139       0.459035        29.6001        44.1650        18.6456        6.36806     
  1275.64        2500.00                 NaN  0.762147       0.459047        29.6000        44.1651        18.6456        6.36809     
  1272.44        2500.00                 NaN  0.762154       0.459059        29.6000        44.1652        18.6455        6.36811     
  1269.23        2500.00                 NaN  0.762161       0.459070        29.5999        44.1652        18.6455        6.36814     
  1266.03        2500.00                 NaN  0.762168       0.459082        29.5998        44.1653        18.6455        6.36817     
  1262.82        2500.00                 NaN  0.762175       0.459094        29.5997        44.1654        18.6455        6.36820     
  1259.62        2500.00                 NaN  0.762182       0.459105        29.5996        44.1654        18.6454        6.36823     
  1256.41        2500.00                 NaN  0.762255       0.511184        29.5537        44.4543        18.6980        6.02054     
  1253.21        2500.00                 NaN  0.762262       0.511197        29.5536        44.4544        18.6980        6.02057     
  1250.00        2500.00                 NaN  0.762269       0.511210        29.5535        44.4545        18.6980        6.02059     
  1246.79        2500.00                 NaN  0.762276       0.511223        29.5534        44.4545        18.6979        6.02062     
  1243.59        2500.00                 NaN  0.762283       0.511235        29.5533        44.4546        18.6979        6.02065     
  1240.38        2500.00                 NaN  0.762290       0.511248        29.5532        44.4547        18.6979        6.02068     
  1237.18        2500.00                 NaN  0.762297       0.511261        29.5531        44.4548        18.6978        6.02071     
  1233.97        2500.00                 NaN  0.762304       0.511274        29.5530        44.4548        18.6978        6.02073     
  1230.77        2500.00                 NaN  0.762375       0.567363        29.5025        44.7019        5.72757        18.7382     
  1227.56        2500.00                 NaN  0.762381       0.567377        29.5024        44.7020        5.72760        18.7382     
  1224.36        2500.00                 NaN  0.762388       0.567391        29.5024        44.7021        5.72762        18.7381     
  1221.15        2500.00                 NaN  0.762395       0.567405        29.5023        44.7022        5.72765        18.7381     
  1217.95        2500.00                 NaN  0.762402       0.567419        29.5022        44.7023        5.72768        18.7381     
  1214.74        2500.00                 NaN  0.762408       0.567434        29.5021        44.7023        5.72771        18.7380     
  1211.54        2500.00                 NaN  0.762415       0.567448        29.5020        44.7024        5.72774        18.7380     
  1208.33        2500.00                 NaN  0.762421       0.567462        29.5019        44.7025        5.72777        18.7380     
  1205.13        2500.00                 NaN  0.762493       0.626851        29.4476        44.9279        5.45540        18.7797     
  1201.92        2500.00                 NaN  0.762499       0.626867        29.4475        44.9280        5.45543        18.7797     
  1198.72        2500.00                 NaN  0.762506       0.626883        29.4474        44.9281        5.45546        18.7796     
  1195.51        2500.00                 NaN  0.762512       0.626898        29.4473        44.9282        5.45548        18.7796     
  1192.31        2500.00                 NaN  0.762518       0.626914        29.4472        44.9283        5.45551        18.7796     
  1189.10        2500.00                 NaN  0.762525       0.626929        29.4471        44.9284        5.45554        18.7795     
  1185.90        2500.00                 NaN  0.762531       0.626944        29.4470        44.9284        5.45557        18.7795     
  1182.69        2500.00                 NaN  0.762538       0.626960        29.4469        44.9285        5.45560        18.7795     
  1179.49        2500.00                 NaN  0.762608       0.690391        29.3878        45.1279        5.21323        18.8181     
  1176.28        2500.00                 NaN  0.762614       0.690408        29.3877        45.1280        5.21326        18.8180     
  1173.08        2500.00                 NaN  0.762620       0.690425        29.3876        45.1281        5.21329        18.8180     
  1169.87        2500.00                 NaN  0.762627       0.690442        29.3875        45.1282        5.21332        18.8180     
  1166.67        2500.00                 NaN  0.762633       0.690459        29.3874        45.1283        5.21335        18.8179     
  1163.46        2500.00                 NaN  0.762639       0.690476        29.3873        45.1283        5.21338        18.8179     
  1160.26        2500.00                 NaN  0.762645       0.690492        29.3872        45.1284        5.21341        18.8178     
  1157.05        2500.00                 NaN  0.762651       0.690509        29.3871        45.1285        5.21343        18.8178     
  1153.85        2500.00                 NaN  0.762721       0.757673        29.3244        45.3081        18.8417        5.00547     
  1150.64        2500.00                 NaN  0.762727       0.757691        29.3243        45.3082        18.8416        5.00550     
  1147.44        2500.00                 NaN  0.762733       0.757710        29.3242        45.3083        18.8416        5.00553     
  1144.23        2500.00                 NaN  0.762739       0.757728        29.3241        45.3084        18.8415        5.00556     
  1141.03        2500.00                 NaN  0.762745       0.757747        29.3240        45.3085        18.8415        5.00559     
  1137.82        2500.00                 NaN  0.762751       0.757765        29.3239        45.3085        18.8415        5.00562     
  1134.62        2500.00                 NaN  0.762757       0.757783        29.3238        45.3086        18.8414        5.00565     
  1131.41        2500.00                 NaN  0.762763       0.757802        29.3236        45.3087        18.8414        5.00568     
  1128.21        2500.00                 NaN  0.762832       0.827960        29.2571        45.4790        4.80717        18.8660     
  1125.00        2500.00                 NaN  0.762838       0.827981        29.2569        45.4791        4.80720        18.8659     
  1121.79        2500.00                 NaN  0.762844       0.828000        29.2568        45.4792        4.80723        18.8659     
  1118.59        2500.00                 NaN  0.762850       0.828020        29.2567        45.4793        4.80726        18.8658     
  1115.38        2500.00                 NaN  0.762855       0.828040        29.2566        45.4794        4.80729        18.8658     
  1112.18        2500.00                 NaN  0.762861       0.828060        29.2565        45.4795        4.80732        18.8657     
  1108.97        2500.00                 NaN  0.762867       0.828080        29.2564        45.4796        4.80735        18.8657     
  1105.77        2500.00                 NaN  0.762872       0.828100        29.2563        45.4797        4.80738        18.8657     
  1102.56        2500.00                 NaN  0.762941       0.902150        29.1851        45.6403        18.8849        4.62463     
  1099.36        2500.00                 NaN  0.762946       0.902172        29.1850        45.6404        18.8848        4.62466     
  1096.15        2500.00                 NaN  0.762952       0.902194        29.1849        45.6405        18.8848        4.62469     
  1092.95        2500.00                 NaN  0.762957       0.902215        29.1847        45.6406        18.8848        4.62472     
  1089.74        2500.00                 NaN  0.762963       0.902237        29.1846        45.6407        18.8847        4.62475     
  1086.54        2500.00                 NaN  0.762968       0.902258        29.1845        45.6408        18.8847        4.62478     
  1083.33        2500.00                 NaN  0.762974       0.902280        29.1844        45.6409        18.8846        4.62481     
  1080.13        2500.00                 NaN  0.762979       0.902301        29.1843        45.6410        18.8846        4.62484     
  1076.92        2500.00                 NaN  0.763048       0.979994        29.1095        45.7908        18.8975        4.45924     
  1073.72        2500.00                 NaN  0.763053       0.980017        29.1094        45.7909        18.8974        4.45927     
  1070.51        2500.00                 NaN  0.763059       0.980040        29.1092        45.7910        18.8974        4.45930     
  1067.31        2500.00                 NaN  0.763064       0.980064        29.1091        45.7911        18.8973        4.45933     
  1064.10        2500.00                 NaN  0.763069       0.980087        29.1090        45.7912        18.8973        4.45936     
  1060.90        2500.00                 NaN  0.763075       0.980110        29.1089        45.7913        18.8972        4.45939     
  1057.69        2500.00                 NaN  0.763080       0.980133        29.1087        45.7914        18.8972        4.45942     
  1054.49        2500.00                 NaN  0.763085       0.980156        29.1086        45.7916        18.8971        4.45945     
  1051.28        2500.00                 NaN  0.763153        1.06145        29.0294        45.9378        18.9053        4.30288     
  1048.08        2500.00                 NaN  0.763158        1.06147        29.0293        45.9379        18.9052        4.30291     
  1044.87        2500.00                 NaN  0.763163        1.06150        29.0292        45.9381        18.9052        4.30294     
  1041.67        2500.00                 NaN  0.763168        1.06152        29.0291        45.9382        18.9051        4.30297     
  1038.46        2500.00                 NaN  0.763173        1.06155        29.0289        45.9383        18.9051        4.30300     
  1035.26        2500.00                 NaN  0.763178        1.06157        29.0288        45.9384        18.9050        4.30303     
