|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.25/LAR/LAR_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1380.56        500.000        99.0499       0.325787       0.238512                 NaN  0.106603       0.279170                 NaN            NaN            NaN
  1379.55        500.000        99.0613       0.321748       0.235484                 NaN  0.105889       0.275610                 NaN            NaN            NaN
  1378.55        500.000        99.0682       0.320378       0.229946                 NaN  0.107384       0.274089                 NaN            NaN            NaN
  1377.55        500.000        99.0799       0.316582       0.226938                 NaN  0.106265       0.270295                 NaN            NaN            NaN
  1376.54        500.000        99.0880       0.315190       0.221538                 NaN  0.107245       0.268067                 NaN            NaN            NaN
  1375.54        500.000        99.0964       0.312628       0.217500                 NaN  0.107722       0.265777                 NaN            NaN            NaN
  1374.53        500.000        99.1049       0.313037       0.208343                 NaN  0.109976       0.263759                 NaN            NaN            NaN
  1373.53        500.000        99.1162       0.212611       0.305563                 NaN  0.106040       0.259587                 NaN            NaN            NaN
  1372.52        500.000        99.1222       0.306617       0.204283                 NaN  0.108685       0.258260                 NaN            NaN            NaN
  1371.52        500.000        96.6171        1.19482       0.777246                 NaN  0.418489       0.992329                 NaN            NaN            NaN
  1370.52        500.000        99.9999                 NaN            NaN            NaN  0.104434E-003            NaN            NaN            NaN            NaN
  1369.51        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1368.51        500.000        99.9747       0.644995E-002  0.945713E-002            NaN  0.329359E-002  0.613206E-002            NaN            NaN            NaN
  1367.50        500.000        99.1625       0.296882       0.183487                 NaN  0.110301       0.246879                 NaN            NaN            NaN
  1366.50        500.000        99.1720       0.169764       0.296258                 NaN  0.117132       0.244862                 NaN            NaN            NaN
  1365.50        500.000        98.3831       0.353260       0.575625                 NaN  0.212674       0.475303                 NaN            NaN            NaN
  1364.49        500.000        99.9850       0.117608E-001  0.374838E-003            NaN  0.113963E-004  0.288343E-002            NaN            NaN            NaN
  1363.49        500.000        99.2028       0.173380       0.277604                 NaN  0.110001       0.236218                 NaN            NaN            NaN
  1362.48        500.000        99.2010       0.286218       0.166558                 NaN  0.110631       0.235619                 NaN            NaN            NaN
  1361.48        500.000        99.2094       0.284572       0.163026                 NaN  0.110152       0.232863                 NaN            NaN            NaN
  1360.48        500.000        99.2142       0.160629       0.283025                 NaN  0.110516       0.231622                 NaN            NaN            NaN
  1359.47        500.000        99.2244       0.280274       0.156701                 NaN  0.110119       0.228477                 NaN            NaN            NaN
  1358.47        500.000        99.2266       0.194663       0.267719                 NaN  0.861754E-001  0.224864                 NaN            NaN            NaN
  1357.46        500.000        99.2418       0.295836       0.843195E-001            NaN  0.149679       0.228406                 NaN            NaN            NaN
  1356.46        500.000        99.2413       0.268297       0.172703                 NaN  0.959047E-001  0.221838                 NaN            NaN            NaN
  1355.46        500.000        99.2511       0.273422       0.145447                 NaN  0.109594       0.220410                 NaN            NaN            NaN
  1354.45        500.000        99.2564       0.272146       0.142049                 NaN  0.110297       0.219060                 NaN            NaN            NaN
  1353.45        500.000        99.2610       0.271516       0.137862                 NaN  0.111612       0.217991                 NaN            NaN            NaN
  1352.44        500.000        99.2724       0.136477       0.267514                 NaN  0.109435       0.214147                 NaN            NaN            NaN
  1351.44        500.000        99.2760       0.133937       0.266984                 NaN  0.109903       0.213162                 NaN            NaN            NaN
  1350.43        500.000        99.2525       0.322173E-001  0.279357                 NaN  0.204193       0.231713                 NaN            NaN            NaN
  1349.43        500.000        99.3202       0.246254       0.229372                 NaN  0.154557E-001  0.188762                 NaN            NaN            NaN
  1348.43        500.000        99.2934       0.263404       0.123469                 NaN  0.111362       0.208414                 NaN            NaN            NaN
  1347.42        500.000        99.3018       0.258938       0.126280                 NaN  0.107843       0.205179                 NaN            NaN            NaN
  1346.42        500.000        99.3060       0.258959       0.121856                 NaN  0.109058       0.204155                 NaN            NaN            NaN
  1345.41        500.000        99.3118       0.257538       0.119338                 NaN  0.108935       0.202383                 NaN            NaN            NaN
  1344.41        500.000        99.1344       0.325483       0.148078                 NaN  0.137719       0.254357                 NaN            NaN            NaN
  1343.41        500.000        99.5043       0.855586E-001  0.186051                 NaN  0.786584E-001  0.145408                 NaN            NaN            NaN
  1342.40        500.000        99.3287       0.113674       0.252655                 NaN  0.107756       0.197166                 NaN            NaN            NaN
  1341.40        500.000        99.3341       0.111256       0.251473                 NaN  0.107633       0.195571                 NaN            NaN            NaN
  1340.39        500.000        99.3396       0.249654       0.109791                 NaN  0.107108       0.193861                 NaN            NaN            NaN
  1339.39        500.000        99.3447       0.107901       0.248246                 NaN  0.106874       0.192281                 NaN            NaN            NaN
  1338.39        500.000        99.3501       0.246626       0.106452                 NaN  0.106226       0.190570                 NaN            NaN            NaN
  1337.38        500.000        99.3552       0.245332       0.104384                 NaN  0.106016       0.189042                 NaN            NaN            NaN
  1336.38        500.000        99.3589       0.103315       0.244310                 NaN  0.105650       0.187863                 NaN            NaN            NaN
  1335.37        500.000        99.3664       0.241963       0.102093                 NaN  0.104251       0.185313                 NaN            NaN            NaN
  1334.37        500.000        99.3703       0.994942E-001  0.240955                 NaN  0.104854       0.184390                 NaN            NaN            NaN
  1333.36        500.000        99.3761       0.991783E-001  0.238584                 NaN  0.103667       0.182465                 NaN            NaN            NaN
  1332.36        500.000        99.3803       0.978880E-001  0.237605                 NaN  0.103102       0.181139                 NaN            NaN            NaN
  1331.36        500.000        99.3834       0.963625E-001  0.237378                 NaN  0.102742       0.180072                 NaN            NaN            NaN
  1330.35        500.000        99.3906       0.234647       0.945082E-001            NaN  0.102259       0.177954                 NaN            NaN            NaN
  1329.35        500.000        99.3951       0.233350       0.939139E-001            NaN  0.101296       0.176383                 NaN            NaN            NaN
  1328.34        500.000        99.3993       0.934054E-001  0.231804                 NaN  0.100434       0.175090                 NaN            NaN            NaN
  1327.34        500.000        99.4036       0.923932E-001  0.230408                 NaN  0.999060E-001  0.173705                 NaN            NaN            NaN
  1326.34        500.000        99.4079       0.228862       0.910177E-001            NaN  0.996685E-001  0.172507                 NaN            NaN            NaN
  1325.33        500.000        99.4134       0.227704       0.898883E-001            NaN  0.985215E-001  0.170515                 NaN            NaN            NaN
  1324.33        500.000        99.4170       0.226103       0.897794E-001            NaN  0.977390E-001  0.169410                 NaN            NaN            NaN
  1323.32        500.000        99.4217       0.885142E-001  0.224739                 NaN  0.971261E-001  0.167958                 NaN            NaN            NaN
  1322.32        500.000        99.4256       0.887786E-001  0.222705                 NaN  0.962153E-001  0.166691                 NaN            NaN            NaN
  1321.32        500.000        99.4279       0.222499       0.871100E-001            NaN  0.964283E-001  0.166083                 NaN            NaN            NaN
  1320.31        500.000        99.4355       0.220290       0.868117E-001            NaN  0.941316E-001  0.163257                 NaN            NaN            NaN
  1319.31        500.000        99.4383       0.217728       0.887494E-001            NaN  0.928334E-001  0.162376                 NaN            NaN            NaN
  1318.30        500.000        99.4411       0.882281E-001  0.217150                 NaN  0.920711E-001  0.161499                 NaN            NaN            NaN
  1317.30        500.000        99.4465       0.215515       0.866178E-001            NaN  0.915943E-001  0.159742                 NaN            NaN            NaN
  1316.29        500.000        99.4499       0.214253       0.865315E-001            NaN  0.906367E-001  0.158651                 NaN            NaN            NaN
  1315.29        500.000        99.4540       0.865924E-001  0.212385                 NaN  0.896741E-001  0.157342                 NaN            NaN            NaN
  1314.29        500.000        99.4575       0.855907E-001  0.211641                 NaN  0.890629E-001  0.156177                 NaN            NaN            NaN
  1313.28        500.000        99.3874       0.921546E-001  0.238268                 NaN  0.104683       0.177486                 NaN            NaN            NaN
  1312.28        500.000        99.3668       0.106078       0.246524                 NaN  0.995432E-001  0.181019                 NaN            NaN            NaN
  1311.27        500.000        99.6451       0.140151       0.551320E-001            NaN  0.581192E-001  0.101463                 NaN            NaN            NaN
  1310.27        500.000        99.4725       0.204955       0.871096E-001            NaN  0.842905E-001  0.151099                 NaN            NaN            NaN
  1309.27        500.000        99.4764       0.866255E-001  0.203467                 NaN  0.835786E-001  0.149936                 NaN            NaN            NaN
  1308.26        500.000        99.4799       0.868352E-001  0.202169                 NaN  0.824132E-001  0.148730                 NaN            NaN            NaN
  1307.26        500.000        99.4832       0.882044E-001  0.200086                 NaN  0.809577E-001  0.147600                 NaN            NaN            NaN
  1306.25        500.000        99.4868       0.198853       0.876594E-001            NaN  0.801837E-001  0.146460                 NaN            NaN            NaN
  1305.25        500.000        99.4897       0.197708       0.883786E-001            NaN  0.788662E-001  0.145359                 NaN            NaN            NaN
  1304.25        500.000        99.0204       0.344828       0.250930                 NaN  0.107925       0.275870                 NaN            NaN            NaN
  1303.24        500.000        99.9415       0.111954E-001            NaN            NaN  0.299050E-001  0.173907E-001            NaN            NaN            NaN
  1302.24        500.000        99.5177       0.387151E-001  0.220858                 NaN  0.850700E-001  0.137699                 NaN            NaN            NaN
  1301.23        500.000        99.5031       0.190108       0.922005E-001            NaN  0.736775E-001  0.140872                 NaN            NaN            NaN
  1300.23        500.000        99.5059       0.930200E-001  0.188469                 NaN  0.726521E-001  0.139983                 NaN            NaN            NaN
  1299.22        500.000        99.5094       0.186029       0.954303E-001            NaN  0.704645E-001  0.138641                 NaN            NaN            NaN
  1298.22        500.000        99.5123       0.184844       0.955354E-001            NaN  0.696125E-001  0.137734                 NaN            NaN            NaN
  1297.22        500.000        99.5150       0.961856E-001  0.183634                 NaN  0.683961E-001  0.136767                 NaN            NaN            NaN
  1296.21        500.000        99.5171       0.102025       0.179425                 NaN  0.653161E-001  0.136132                 NaN            NaN            NaN
  1295.21        500.000        99.5235       0.956350E-001  0.180134                 NaN  0.667696E-001  0.133986                 NaN            NaN            NaN
  1294.20        500.000        99.5241       0.100388       0.177856                 NaN  0.639997E-001  0.133619                 NaN            NaN            NaN
  1293.20        500.000        99.5265       0.174890       0.104970                 NaN  0.609688E-001  0.132646                 NaN            NaN            NaN
  1292.20        500.000        99.5304       0.175958       0.984206E-001            NaN  0.634438E-001  0.131741                 NaN            NaN            NaN
  1291.19        500.000        99.5327       0.172868       0.103629                 NaN  0.601005E-001  0.130736                 NaN            NaN            NaN
  1290.19        500.000        99.5439       0.212020       0.104434E-001            NaN  0.102548       0.131039                 NaN            NaN            NaN
  1289.18        500.000        99.5288       0.202862       0.127854                 NaN  0.127123E-001  0.127815                 NaN            NaN            NaN
  1288.18        500.000        99.5412       0.107487       0.166983                 NaN  0.563182E-001  0.127995                 NaN            NaN            NaN
  1287.18        500.000        99.5429       0.164037       0.112519                 NaN  0.534620E-001  0.127127                 NaN            NaN            NaN
  1286.17        500.000        99.5457       0.162049       0.113529                 NaN  0.524402E-001  0.126234                 NaN            NaN            NaN
  1285.17        500.000        99.5480       0.160309       0.115127                 NaN  0.510708E-001  0.125474                 NaN            NaN            NaN
  1284.16        500.000        99.5505       0.159080       0.115957                 NaN  0.498680E-001  0.124615                 NaN            NaN            NaN
  1283.16        500.000        93.8086        1.31526       0.644122                 NaN  0.271020E-003  0.747693        3.48409                 NaN            NaN
  1282.15        500.000        93.3252        1.41363       0.682537                 NaN            NaN  0.800463        3.77818                 NaN            NaN
  1281.15        500.000        93.6406       0.644679        1.36151                 NaN            NaN  0.766185        3.58704                 NaN            NaN
  1280.15        500.000        93.9404       0.605990        1.31410                 NaN            NaN  0.733573        3.40596                 NaN            NaN
  1279.14        500.000        94.2139        1.27268       0.568413                 NaN            NaN  0.703668        3.24135                 NaN            NaN
  1278.14        500.000        94.4650        1.24104       0.527790                 NaN            NaN  0.676342        3.08986                 NaN            NaN
  1277.13        500.000        94.6964        1.21884       0.483357                 NaN            NaN  0.651080        2.95035                 NaN            NaN
  1276.13        500.000        94.9135        1.20597       0.433166                 NaN            NaN  0.627220        2.82012                 NaN            NaN
  1275.13        500.000        95.1134       0.373248        1.20772                 NaN            NaN  0.605202        2.70043                 NaN            NaN
  1274.12        500.000        95.3072        1.24168       0.282760                 NaN            NaN  0.583904        2.58444                 NaN            NaN
  1273.12        500.000        95.4801       0.104439        1.36962                 NaN            NaN  0.564920        2.48091                 NaN            NaN
  1272.11        500.000        95.6469       0.390788        1.03397                 NaN            NaN  0.545531        2.38281                 NaN            NaN
  1271.11        500.000        95.8139        1.37552                 NaN            NaN            NaN  0.525885        2.28466                 NaN            NaN
  1270.11        500.000        95.9623        1.33094                 NaN            NaN            NaN  0.509194        2.19757                 NaN            NaN
  1269.10        500.000        96.1036        1.28878                 NaN            NaN            NaN  0.492214        2.11542                 NaN            NaN
  1268.10        500.000        96.2425        1.24489                 NaN            NaN            NaN  0.477488        2.03516                 NaN            NaN
  1267.09        500.000        96.3672        1.20952                 NaN            NaN            NaN  0.462146        1.96117                 NaN            NaN
  1266.09        500.000        95.4677        1.38052                 NaN            NaN            NaN  0.569326        2.45629       0.126204                 NaN
  1265.09        500.000        95.5482        1.34630                 NaN            NaN            NaN  0.556553        2.41309       0.135898                 NaN
  1264.08        500.000        95.7261        1.29537                 NaN            NaN            NaN  0.533867        2.31409       0.130544                 NaN
  1263.08        500.000        95.8960        1.24779                 NaN            NaN            NaN  0.514310        2.21775       0.124174                 NaN
  1262.07        500.000        96.0609        1.19904                 NaN            NaN            NaN  0.493771        2.12716       0.119087                 NaN
  1261.07        500.000        96.2078        1.15674                 NaN            NaN            NaN  0.475675        2.04550       0.114262                 NaN
  1260.06        500.000        96.3394        1.11999                 NaN            NaN            NaN  0.460284        1.97099       0.109298                 NaN
  1259.06        500.000        96.4797        1.07479                 NaN            NaN            NaN  0.439242        1.89902       0.107269                 NaN
  1258.06        500.000        96.5876        1.04933                 NaN            NaN            NaN  0.431306        1.83186       0.999116E-001            NaN
  1257.05        500.000        96.7012        1.01566                 NaN            NaN            NaN  0.416676        1.76997       0.964904E-001            NaN
  1256.05        500.000        96.8077       0.984885                 NaN            NaN            NaN  0.403941        1.71084       0.926309E-001            NaN
  1255.04        500.000        96.9081       0.954857                 NaN            NaN            NaN  0.390658        1.65667       0.897307E-001            NaN
  1254.04        500.000        97.0023       0.926840                 NaN            NaN  0.644640E-004  0.378685        1.60546       0.866683E-001            NaN
  1253.04        500.000        97.0950       0.899230                 NaN            NaN            NaN  0.366722        1.55524       0.838219E-001            NaN
  1252.03        500.000        97.1805       0.873648                 NaN            NaN            NaN  0.356049        1.50898       0.808752E-001            NaN
  1251.03        500.000        97.2607       0.850521                 NaN            NaN            NaN  0.346709        1.46439       0.776632E-001            NaN
  1250.02        500.000        97.3308       0.830225                 NaN            NaN            NaN  0.336980        1.42635       0.755980E-001            NaN
  1249.02        500.000        97.4072       0.807304                 NaN            NaN            NaN  0.327495        1.38507       0.729183E-001            NaN
  1248.02        500.000        97.4769       0.786997                 NaN            NaN            NaN  0.319337        1.34667       0.700477E-001            NaN
  1247.01        500.000        97.5381       0.769582                 NaN            NaN            NaN  0.311790        1.31280       0.676922E-001            NaN
  1246.01        500.000        97.5977       0.753186                 NaN            NaN            NaN  0.305547        1.27883       0.646973E-001            NaN
  1245.00        500.000        97.6665       0.729852                 NaN            NaN            NaN  0.293893        1.24565       0.641222E-001            NaN
  1244.00        500.000        97.7238       0.713209                 NaN            NaN            NaN  0.287382        1.21402       0.615911E-001            NaN
  1242.99        500.000        97.7779       0.697303                 NaN            NaN            NaN  0.280782        1.18455       0.594552E-001            NaN
  1241.99        500.000        97.8316       0.680926                 NaN            NaN            NaN  0.273394        1.15629       0.577951E-001            NaN
  1240.99        500.000        97.8825       0.665542                 NaN            NaN            NaN  0.266384        1.12941       0.562090E-001            NaN
  1239.98        500.000        97.9326       0.650803                 NaN            NaN            NaN  0.260598        1.10202       0.540298E-001            NaN
  1238.98        500.000        97.9806       0.635895                 NaN            NaN            NaN  0.253946        1.07705       0.525396E-001            NaN
  1237.97        500.000        98.0244       0.622440                 NaN            NaN  0.847523E-005  0.247123        1.05458       0.514570E-001            NaN
  1236.97        500.000        98.0648       0.611805                 NaN            NaN            NaN  0.243460        1.03089       0.490034E-001            NaN
  1235.97        500.000        98.1215       0.590939                 NaN            NaN            NaN  0.235206        1.00435       0.480197E-001            NaN
  1234.96        500.000        98.1455       0.588435                 NaN            NaN            NaN  0.231928       0.987775       0.463706E-001            NaN
  1233.96        500.000        98.2018       0.564597                 NaN            NaN            NaN  0.222436       0.964880       0.462777E-001            NaN
  1232.95        500.000        98.2260       0.563257                 NaN            NaN            NaN  0.221832       0.945584       0.433621E-001            NaN
  1231.95        500.000        98.2715       0.546197                 NaN            NaN            NaN  0.215281       0.924615       0.423753E-001            NaN
  1230.95        500.000        98.3058       0.537522                 NaN            NaN            NaN  0.212498       0.904123       0.400625E-001            NaN
  1229.94        500.000        98.3399       0.526257                 NaN            NaN            NaN  0.205245       0.888450       0.401746E-001            NaN
  1228.94        500.000        98.3737       0.515846                 NaN            NaN            NaN  0.201408       0.870426       0.386429E-001            NaN
  1227.93        500.000        98.4037       0.507700                 NaN            NaN            NaN  0.197837       0.853594       0.371793E-001            NaN
  1226.93        500.000        98.4367       0.497186                 NaN            NaN            NaN  0.193528       0.836549       0.360102E-001            NaN
  1225.92        500.000        98.4674       0.487700                 NaN            NaN            NaN  0.189018       0.820762       0.350833E-001            NaN
  1224.92        500.000        98.4965       0.479153                 NaN            NaN            NaN  0.186071       0.804770       0.334946E-001            NaN
  1223.92        500.000        98.5276       0.468384                 NaN            NaN            NaN  0.180251       0.790418       0.333126E-001            NaN
  1222.91        500.000        98.5571       0.459439                 NaN            NaN            NaN  0.176916       0.774637       0.319551E-001            NaN
  1221.91        500.000        98.5808       0.453100                 NaN            NaN            NaN  0.175096       0.760689       0.303054E-001            NaN
  1220.90        500.000        98.6115       0.442544                 NaN            NaN            NaN  0.169204       0.746516       0.302415E-001            NaN
  1219.90        500.000        98.6372       0.433888                 NaN            NaN            NaN  0.165125       0.734174       0.295668E-001            NaN
  1218.90        500.000        98.6637       0.425808                 NaN            NaN            NaN  0.162227       0.719918       0.283257E-001            NaN
  1217.89        500.000        98.6887       0.417817                 NaN            NaN            NaN  0.159122       0.706984       0.273637E-001            NaN
  1216.89        500.000        98.7139       0.410180                 NaN            NaN            NaN  0.155761       0.693747       0.264612E-001            NaN
  1215.88        500.000        98.7364       0.402804                 NaN            NaN            NaN  0.151967       0.682762       0.260460E-001            NaN
  1214.88        500.000        98.7629       0.393106                 NaN            NaN            NaN  0.147475       0.670862       0.256546E-001            NaN
  1213.88        500.000        98.7815       0.388928                 NaN            NaN            NaN  0.146689       0.658823       0.240108E-001            NaN
  1212.87        500.000        98.8077       0.379042                 NaN            NaN            NaN  0.142926       0.646817       0.235374E-001            NaN
  1211.87        500.000        97.7958       0.206885                 NaN            NaN            NaN  0.224909        1.68063       0.917730E-001            NaN
  1210.86        500.000        99.0913       0.287032                 NaN            NaN            NaN  0.101845       0.500344       0.194893E-001            NaN
  1209.86        500.000        98.7384       0.684735                 NaN            NaN            NaN  0.214967       0.360702       0.121888E-002            NaN
  1208.85        500.000        98.8185       0.370883                 NaN            NaN            NaN  0.124572       0.672136       0.139172E-001            NaN
  1207.85        500.000        98.7274       0.274099       0.176681                 NaN            NaN  0.171664       0.650177                 NaN            NaN
  1206.85        500.000        98.7267       0.392115                 NaN            NaN            NaN  0.128635       0.716384       0.361833E-001            NaN
  1205.84        500.000        99.0447       0.321056                 NaN            NaN            NaN  0.997076E-001  0.514021       0.205629E-001            NaN
  1204.84        500.000        99.1873       0.285888       0.948010E-001            NaN            NaN  0.112311       0.319725                 NaN            NaN
  1203.83        500.000        99.6776       0.164041                 NaN            NaN            NaN  0.189310E-001  0.127767       0.116957E-001            NaN
  1202.83        500.000        99.2484       0.340339                 NaN            NaN            NaN  0.120101       0.265766       0.253749E-001            NaN
  1201.83        500.000        98.8096       0.257888                 NaN            NaN            NaN  0.108666       0.818946       0.492895E-002            NaN
  1200.82        500.000        99.0929       0.260298                 NaN            NaN  0.547759E-001  0.129544       0.434685       0.278383E-001            NaN
  1199.82        500.000        98.7867       0.342630                 NaN            NaN            NaN  0.122999       0.737324       0.103678E-001            NaN
  1198.81        500.000        99.6493       0.170468                 NaN            NaN            NaN  0.246906E-001  0.150593       0.495828E-002            NaN
  1197.81        500.000        99.1000       0.194328       0.736737E-005            NaN  0.724231E-001  0.115148       0.497558       0.204881E-001            NaN
  1196.81        500.000        98.5832       0.345139                 NaN            NaN            NaN  0.162701       0.889275       0.196386E-001            NaN
  1195.80        500.000        97.6146       0.331049                 NaN            NaN            NaN  0.162249       0.876640       0.254864E-001  0.989953     
  1194.80        500.000        93.5791       0.610585       0.343404                 NaN            NaN  0.531838        2.46155       0.347897E-001   2.43876     
  1193.79        500.000        92.5269       0.482673       0.510870                 NaN            NaN  0.578731        2.92599       0.540749E-001   2.92078     
  1192.79        500.000        90.5526        1.15408                 NaN            NaN  0.722826E-001  0.769449        3.71108       0.505179E-001   3.69002     
  1191.79        500.000        88.1460        1.36584       0.175496                 NaN            NaN  0.874512        4.72026       0.867342E-001   4.63121     
  1190.78        500.000        74.8132        2.93451                 NaN            NaN            NaN   1.87109        10.2562       0.162536        9.96246     
  1189.78        500.000                 NaN   11.6955                 NaN            NaN            NaN   7.33730        40.8779       0.576498        39.5128     
  1188.77        500.000                 NaN   11.6953                 NaN            NaN            NaN   7.33914        40.8765       0.576387        39.5127     
  1187.77        500.000                 NaN   11.6826                 NaN            NaN            NaN   7.33282        40.8928       0.581035        39.5107     
  1186.76        500.000                 NaN   2.44830        9.24476                 NaN            NaN   7.33821        40.8784       0.576615        39.5138     
  1185.76        500.000                 NaN   2.37932        9.31560                 NaN            NaN   7.33998        40.8752       0.575926        39.5139     
  1184.76        500.000                 NaN   2.37539        9.32066                 NaN            NaN   7.34134        40.8731       0.575404        39.5141     
  1183.75        500.000                 NaN   11.6889                 NaN            NaN            NaN   7.33955        40.8815       0.578287        39.5117     
  1182.75        500.000                 NaN   8.00627        3.63389       0.246808E-005            NaN   7.31343        40.9500       0.592537        39.5038     
  1181.74        500.000                 NaN   3.49545        8.19343                 NaN            NaN   7.33898        40.8827       0.577487        39.5119     
  1180.74        500.000                 NaN   4.10584        7.57776                 NaN            NaN   7.33775        40.8891       0.578839        39.5108     
  1179.74        500.000                 NaN   2.12484        9.57637                 NaN            NaN   7.35009        40.8611       0.573020        39.5146     
  1178.73        500.000                 NaN  0.409243        1.83698        9.45355                 NaN   7.35032        40.8625       0.573297        39.5141     
  1177.73        500.000                 NaN   2.08623        9.61733                 NaN            NaN   7.35307        40.8566       0.571941        39.5149     
  1176.72        500.000                 NaN   3.40095        8.29469                 NaN            NaN   7.34774        40.8692       0.574707        39.5127     
  1175.72        500.000                 NaN   9.55532        2.15192                 NaN            NaN   7.35852        40.8475       0.571017        39.5157     
  1174.72        500.000                 NaN   2.45126        9.25732                 NaN            NaN   7.35990        40.8445       0.570737        39.5163     
  1173.71        500.000                 NaN   2.34368        9.36234                 NaN            NaN   7.35553        40.8507       0.571831        39.5159     
  1172.71        500.000                 NaN   2.20481       0.658465        8.83213                 NaN   7.35172        40.8667       0.573699        39.5125     
  1171.70        500.000                 NaN   7.98124        3.65993                 NaN            NaN   7.31476        40.9480       0.592077        39.5040     
  1170.70        500.000                 NaN   9.44474        2.25829                 NaN            NaN   7.35822        40.8522       0.572522        39.5140     
  1169.69        500.000                 NaN   1.84694        9.86382                 NaN            NaN   7.36355        40.8417       0.568558        39.5155     
  1168.69        500.000                 NaN   11.7247                 NaN            NaN            NaN   7.37228        40.8226       0.563529        39.5169     
  1167.69        500.000                 NaN   11.7218                 NaN            NaN            NaN   7.37156        40.8258       0.564449        39.5164     
  1166.68        500.000                 NaN   11.7277                 NaN            NaN            NaN   7.37568        40.8171       0.562213        39.5173     
  1165.68        500.000                 NaN   3.17024       0.446268        8.07925                 NaN   7.35538        40.8641       0.572728        39.5121     
  1164.67        500.000                 NaN   3.15150       0.579211        7.96601                 NaN   7.35643        40.8623       0.572316        39.5122     
  1163.67        500.000                 NaN   3.13144       0.715168        7.85110                 NaN   7.35748        40.8605       0.571900        39.5124     
  1162.67        500.000                 NaN   11.7240                 NaN            NaN            NaN   7.37668        40.8194       0.563271        39.5167     
  1161.66        500.000                 NaN   10.8334       0.897487                 NaN            NaN   7.38160        40.8093       0.560425        39.5177     
  1160.66        500.000                 NaN   11.1098       0.623464                 NaN            NaN   7.38383        40.8055       0.559443        39.5180     
  1159.65        500.000                 NaN   10.4078        1.29398                 NaN            NaN   7.36175        40.8532       0.570205        39.5131     
  1158.65        500.000                 NaN   10.2554        1.44743                 NaN            NaN   7.36284        40.8513       0.569771        39.5132     
  1157.65        500.000                 NaN   10.0993        1.60455                 NaN            NaN   7.36393        40.8495       0.569334        39.5134     
  1156.64        500.000                 NaN   9.93979        1.76514                 NaN            NaN   7.36503        40.8475       0.568893        39.5136     
  1155.64        500.000                 NaN   9.77662        1.92941                 NaN            NaN   7.36614        40.8456       0.568448        39.5138     
  1154.63        500.000                 NaN   9.60998        2.09714                 NaN            NaN   7.36727        40.8436       0.567999        39.5140     
  1153.63        500.000                 NaN   1.28020        10.4537                 NaN            NaN   7.38822        40.8017       0.558360        39.5178     
  1152.62        500.000                 NaN   1.05358        10.6840                 NaN            NaN   7.39136        40.7958       0.556923        39.5184     
