|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.25/LAR/LAR_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1156.64        500.000                 NaN   7.31256        1.28474                 NaN            NaN   7.12603        42.9491       0.320653        41.0069     
  1155.64        500.000                 NaN   7.19374        1.40445                 NaN            NaN   7.12708        42.9466       0.320397        41.0077     
  1154.63        500.000                 NaN   7.07238        1.52671                 NaN            NaN   7.12813        42.9440       0.320139        41.0086     
  1153.63        500.000                 NaN  0.945127        7.68116                 NaN            NaN   7.14824        42.8983       0.314694        41.0125     
  1152.62        500.000                 NaN  0.777807        7.85167                 NaN            NaN   7.15126        42.8916       0.313879        41.0138     
  1151.62        500.000                 NaN  0.596346        8.03656                 NaN            NaN   7.15445        42.8845       0.313012        41.0152     
  1150.62        500.000                 NaN  0.398332        8.23827                 NaN            NaN   7.15785        42.8769       0.312083        41.0166     
  1149.61        500.000                 NaN  0.181463        8.45914                 NaN            NaN   7.16149        42.8688       0.311085        41.0181     
  1148.61        500.000                 NaN   8.64417                 NaN            NaN            NaN   7.16477        42.8614       0.310189        41.0195     
  1147.60        500.000                 NaN   2.41166        1.85114        4.34645                 NaN   7.13646        42.9226       0.318280        41.0135     
  1146.60        500.000                 NaN   5.31720        3.24351                 NaN            NaN   7.09128        43.0129       0.330150        41.0050     
  1145.60        500.000                 NaN   8.64767                 NaN            NaN            NaN   7.16880        42.8521       0.309177        41.0222     
  1144.59        500.000                 NaN   8.64884                 NaN            NaN            NaN   7.17016        42.8490       0.308835        41.0232     
  1143.59        500.000                 NaN   8.65001                 NaN            NaN            NaN   7.17153        42.8459       0.308496        41.0241     
  1142.58        500.000                 NaN   8.65120                 NaN            NaN            NaN   7.17290        42.8427       0.308150        41.0250     
  1141.58        500.000                 NaN   8.65241                 NaN            NaN            NaN   7.17428        42.8396       0.307801        41.0259     
  1140.58        500.000                 NaN   8.65363                 NaN            NaN            NaN   7.17569        42.8364       0.307448        41.0269     
  1139.57        500.000                 NaN   8.65487                 NaN            NaN            NaN   7.17712        42.8331       0.307091        41.0278     
  1138.57        500.000                 NaN   8.65612                 NaN            NaN            NaN   7.17856        42.8299       0.306727        41.0287     
  1137.56        500.000                 NaN   5.55945        3.05747                 NaN            NaN   7.14664        42.8986       0.315847        41.0220     
  1136.56        500.000                 NaN   5.09051        3.56826                 NaN            NaN   7.18153        42.8231       0.305978        41.0306     
  1135.55        500.000                 NaN   5.14309        3.51701                 NaN            NaN   7.18307        42.8197       0.305590        41.0315     
  1134.55        500.000                 NaN   5.48785        3.17355                 NaN            NaN   7.18462        42.8163       0.305197        41.0325     
  1133.55        500.000                 NaN   4.20744        4.45574                 NaN            NaN   7.18659        42.8121       0.304687        41.0335     
  1132.54        500.000                 NaN   3.69207        4.97256                 NaN            NaN   7.18823        42.8084       0.304268        41.0344     
  1131.54        500.000                 NaN   3.32212        5.34402                 NaN            NaN   7.18992        42.8047       0.303835        41.0354     
  1130.53        500.000                 NaN   2.95883        5.70888                 NaN            NaN   7.19167        42.8009       0.303384        41.0363     
  1129.53        500.000                 NaN   2.60313        6.06621                 NaN            NaN   7.19347        42.7970       0.302916        41.0373     
  1128.53        500.000                 NaN   2.25413        6.41690                 NaN            NaN   7.19532        42.7929       0.302430        41.0383     
  1127.52        500.000                 NaN   5.44931        3.21876                 NaN            NaN   7.19278        42.7972       0.303191        41.0388     
  1126.52        500.000                 NaN   1.82909        6.84534                 NaN            NaN   7.19897        42.7849       0.301464        41.0402     
  1125.51        500.000                 NaN   5.68757        2.93570                 NaN            NaN   7.15455        42.8745       0.314389        41.0333     
  1124.51        500.000                 NaN   1.26092        7.42378                 NaN            NaN   7.20576        42.7671       0.298736        41.0438     
  1123.51        500.000                 NaN   1.64776        7.03449                 NaN            NaN   7.20125        42.7731       0.299623        41.0437     
  1122.50        500.000                 NaN   1.37277        7.29868                 NaN            NaN   7.20228        42.7853       0.301095        41.0398     
  1121.50        500.000                 NaN   8.68490                 NaN            NaN            NaN   7.20950        42.7614       0.298550        41.0457     
  1120.49        500.000                 NaN   1.21739        7.46656                 NaN            NaN   7.21421        42.7616       0.296802        41.0434     
  1119.49        500.000                 NaN   5.47484        3.19758                 NaN            NaN   7.20055        42.7803       0.301709        41.0450     
  1118.49        500.000                 NaN   5.46145        3.21200                 NaN            NaN   7.20180        42.7774       0.301403        41.0459     
  1117.48        500.000                 NaN   5.03148        3.64231                 NaN            NaN   7.20251        42.7757       0.301284        41.0467     
  1116.48        500.000                 NaN   2.82696        4.82689        1.04843                 NaN   7.22343        42.7262       0.294965        41.0531     
  1115.47        500.000                 NaN   2.74202        4.75798        1.20315                 NaN   7.22469        42.7236       0.294638        41.0539     
  1114.47        500.000                 NaN   5.50831        3.19948                 NaN            NaN   7.22499        42.7180       0.293431        41.0558     
  1113.46        500.000                 NaN   2.60396        6.10120                 NaN            NaN   7.22738        42.7180       0.293930        41.0556     
  1112.46        500.000                 NaN   3.62214        5.07034                 NaN            NaN   7.21885        42.7390       0.296306        41.0534     
  1111.46        500.000                 NaN   2.50183        6.20563                 NaN            NaN   7.23024        42.7119       0.293169        41.0573     
  1110.45        500.000                 NaN   2.46166        6.24701                 NaN            NaN   7.23171        42.7087       0.292776        41.0582     
  1109.45        500.000                 NaN   6.63042        2.07021                 NaN            NaN   7.22914        42.7199       0.293892        41.0564     
  1108.44        500.000                 NaN   1.59821        7.08777                 NaN            NaN   7.24022        42.7281       0.294078        41.0517     
  1107.44        500.000                 NaN   8.70764                 NaN            NaN            NaN   7.23337        42.7078       0.292082        41.0591     
  1106.44        500.000                 NaN   4.20614        4.48931                 NaN            NaN   7.23502        42.7176       0.294482        41.0575     
  1105.43        500.000                 NaN   8.71105                 NaN            NaN            NaN   7.23678        42.7000       0.291140        41.0611     
  1104.43        500.000                 NaN   3.10925        5.60759       0.116547E-004            NaN   7.24022        42.6883       0.290756        41.0639     
  1103.42        500.000                 NaN   2.72807        5.99400                 NaN            NaN   7.24488        42.6790       0.288672        41.0654     
  1102.42        500.000                 NaN   5.37749        3.33556                 NaN            NaN   7.23927        42.6934       0.290563        41.0637     
  1101.42        500.000                 NaN  0.216688E-001   8.69558                 NaN            NaN   7.24323        42.6852       0.289356        41.0649     
  1100.41        500.000                 NaN   5.21976        3.49684                 NaN            NaN   7.24276        42.6853       0.289587        41.0657     
  1099.41        500.000                 NaN   6.37307        2.34574                 NaN            NaN   7.24462        42.6808       0.288976        41.0668     
  1098.40        500.000                 NaN   5.86302        2.85730                 NaN            NaN   7.24636        42.6770       0.288550        41.0678     
  1097.40        500.000                 NaN   3.51331        5.20110                 NaN            NaN   7.24063        42.6858       0.290909        41.0683     
  1096.39        500.000                 NaN   8.72566                 NaN            NaN            NaN   7.25163        42.6658       0.286967        41.0699     
  1095.39        500.000                 NaN   8.71325                 NaN            NaN            NaN   7.24371        42.6850       0.290135        41.0680     
  1094.39        500.000                 NaN   2.11739        6.60699                 NaN            NaN   7.25603        42.6610       0.287466        41.0712     
  1093.38        500.000                 NaN   2.96865        5.75733                 NaN            NaN   7.25177        42.6620       0.287455        41.0728     
  1092.38        500.000                 NaN   5.59446        3.12913                 NaN            NaN   7.25809        42.6583       0.287658        41.0724     
  1091.37        500.000                 NaN   8.73609                 NaN            NaN            NaN   7.26157        42.6430       0.284166        41.0752     
  1090.37        500.000                 NaN   6.51712        2.21130                 NaN            NaN   7.25599        42.6536       0.286650        41.0754     
  1089.37        500.000                 NaN   3.38296        5.34409                 NaN            NaN   7.25595        42.6557       0.286449        41.0748     
  1088.36        500.000                 NaN  0.645243        8.09627                 NaN            NaN   7.26694        42.6305       0.282725        41.0783     
  1087.36        500.000                 NaN  0.291297        8.45103                 NaN            NaN   7.26784        42.6282       0.282438        41.0792     
  1086.35        500.000                 NaN   6.56370       0.567848                 NaN  0.934235        7.07960        43.0324       0.350600        41.4716     
  1085.35        500.000                 NaN   7.07861       0.420540E-005            NaN  0.964718        7.07329        43.0455       0.352846        41.4851     
  1084.35        500.000                 NaN   8.74968                 NaN            NaN            NaN   7.27467        42.6129       0.280396        41.0824     
  1083.34        500.000                 NaN   7.10258        1.64499                 NaN            NaN   7.27310        42.6153       0.281035        41.0830     
  1082.34        500.000                 NaN   1.92188        6.82581                 NaN            NaN   7.27351        42.6137       0.281140        41.0839     
  1081.33        500.000                 NaN   1.76471        6.98519                 NaN            NaN   7.27565        42.6090       0.280487        41.0850     
  1080.33        500.000                 NaN   2.74154        5.63138                 NaN  0.218640        7.23166        42.7032       0.296302        41.1773     
  1079.32        500.000                 NaN   2.43470        5.97581                 NaN  0.198191        7.23797        42.6895       0.294134        41.1697     
  1078.32        500.000                 NaN   7.04941       0.337694E-005            NaN  0.980982        7.06999        43.0489       0.353948        41.4968     
  1077.32        500.000                 NaN   7.01160                 NaN            NaN   1.00238        7.06502        43.0589       0.355720        41.5063     
  1076.31        500.000                 NaN   7.00706                 NaN            NaN   1.00482        7.06447        43.0597       0.355920        41.5081     
  1075.31        500.000                 NaN   7.01343                 NaN            NaN   1.00129        7.06550        43.0569       0.355541        41.5074     
  1074.30        500.000                 NaN   6.96668                 NaN            NaN   1.02883        7.06142        43.0654       0.357160        41.5205     
  1073.30        500.000                 NaN   6.99688                 NaN            NaN   1.01028        7.06323        43.0608       0.356337        41.5124     
  1072.30        500.000                 NaN   6.99335                 NaN            NaN   1.01259        7.06309        43.0604       0.356390        41.5142     
  1071.29        500.000                 NaN   6.83558                 NaN            NaN   1.10377        7.04537        43.0982       0.363036        41.5541     
  1070.29        500.000                 NaN   6.97613                 NaN            NaN   1.02228        7.06116        43.0637       0.357126        41.5196     
  1069.28        500.000                 NaN   6.98662                 NaN            NaN   1.01583        7.06204        43.0612       0.356727        41.5176     
  1068.28        500.000                 NaN   6.58454                 NaN            NaN   1.24765        7.01495        43.1616       0.374358        41.6169     
  1067.28        500.000                 NaN   6.54979                 NaN            NaN   1.26722        7.01076        43.1704       0.375881        41.6260     
  1066.27        500.000                 NaN   6.51100                 NaN            NaN   1.28921        7.00614        43.1800       0.377616        41.6360     
  1065.27        500.000                 NaN   6.45890                 NaN            NaN   1.31852        6.99960        43.1938       0.380049        41.6491     
  1064.26        500.000                 NaN   6.47203                 NaN            NaN   1.31256        7.00249        43.1863       0.379045        41.6476     
  1063.26        500.000                 NaN   6.44798                 NaN            NaN   1.32664        6.99998        43.1910       0.380010        41.6544     
  1062.25        500.000                 NaN   6.38586                 NaN            NaN   1.36120        6.99190        43.2084       0.383014        41.6696     
  1061.25        500.000                 NaN   6.35520                 NaN            NaN   1.37996        6.98866        43.2136       0.384268        41.6784     
  1060.25        500.000                 NaN   6.32106                 NaN            NaN   1.39944        6.98462        43.2217       0.385800        41.6874     
  1059.24        500.000                 NaN   6.30823                 NaN            NaN   1.40751        6.98374        43.2226       0.386194        41.6917     
  1058.24        500.000                 NaN   6.25542                 NaN            NaN   1.43607        6.97663        43.2387       0.388820        41.7044     
  1057.23        500.000                 NaN   6.23997                 NaN            NaN   1.44539        6.97532        43.2407       0.389365        41.7093     
  1056.23        500.000                 NaN   6.19728                 NaN            NaN   1.46871        6.96979        43.2530       0.391438        41.7198     
  1055.23        500.000                 NaN   6.17948                 NaN            NaN   1.47923        6.96805        43.2560       0.392131        41.7251     
  1054.22        500.000                 NaN   6.16210                 NaN            NaN   1.48951        6.96636        43.2589       0.392804        41.7303     
  1053.22        500.000                 NaN   6.15317                 NaN            NaN   1.49542        6.96595        43.2588       0.393002        41.7337     
  1052.21        500.000                 NaN   6.13708                 NaN            NaN   1.50513        6.96448        43.2610       0.393605        41.7387     
  1051.21        500.000                 NaN   6.06893                 NaN            NaN   1.54639        6.95824        43.2727       0.396197        41.7575     
  1050.21        500.000                 NaN   6.09789                 NaN            NaN   1.52766        6.96031        43.2690       0.395247        41.7499     
  1049.20        500.000                 NaN   6.08289                 NaN            NaN   1.53662        6.95894        43.2711       0.395806        41.7546     
  1048.20        500.000                 NaN   6.06819                 NaN            NaN   1.54542        6.95762        43.2732       0.396352        41.7592     
  1047.19        500.000                 NaN   6.05378                 NaN            NaN   1.55405        6.95632        43.2752       0.396886        41.7638     
  1046.19        500.000                 NaN   6.03963                 NaN            NaN   1.56253        6.95506        43.2771       0.397407        41.7683     
  1045.18        500.000                 NaN   6.02575                 NaN            NaN   1.57087        6.95384        43.2789       0.397917        41.7727     
  1044.18        500.000                 NaN   6.01212                 NaN            NaN   1.57905        6.95264        43.2807       0.398416        41.7771     
  1043.18        500.000                 NaN   5.99873                 NaN            NaN   1.58710        6.95148        43.2824       0.398905        41.7814     
  1042.17        500.000                 NaN   5.98559                 NaN            NaN   1.59501        6.95034        43.2840       0.399382        41.7856     
  1041.17        500.000                 NaN   5.97267                 NaN            NaN   1.60280        6.94923        43.2856       0.399850        41.7899     
  1040.16        500.000                 NaN   5.96750                 NaN            NaN   1.60754        6.94954        43.2828       0.399836        41.7928     
  1039.16        500.000                 NaN   5.95470                 NaN            NaN   1.61518        6.94838        43.2845       0.400306        41.7969     
  1038.16        500.000                 NaN   5.95753                 NaN            NaN   1.61379        6.94882        43.2830       0.400106        41.7968     
  1037.15        500.000                 NaN   5.93004                 NaN            NaN   1.63006        6.94631        43.2874       0.401192        41.8050     
  1036.15        500.000                 NaN   5.91802                 NaN            NaN   1.63733        6.94531        43.2887       0.401622        41.8090     
  1035.14        500.000                 NaN   5.90619                 NaN            NaN   1.64448        6.94434        43.2900       0.402042        41.8130     
  1034.14        500.000                 NaN   5.89455                 NaN            NaN   1.65153        6.94339        43.2912       0.402455        41.8169     
  1033.14        500.000                 NaN   5.88309                 NaN            NaN   1.65848        6.94246        43.2924       0.402860        41.8207     
  1032.13        500.000                 NaN   5.87181                 NaN            NaN   1.66532        6.94155        43.2935       0.403256        41.8246     
  1031.13        500.000                 NaN   5.86070                 NaN            NaN   1.67207        6.94067        43.2946       0.403645        41.8283     
  1030.12        500.000                 NaN   5.84975                 NaN            NaN   1.67873        6.93981        43.2956       0.404026        41.8321     
  1029.12        500.000                 NaN   5.83898                 NaN            NaN   1.68529        6.93896        43.2966       0.404401        41.8358     
  1028.12        500.000                 NaN   5.82837                 NaN            NaN   1.69175        6.93814        43.2975       0.404768        41.8395     
  1027.11        500.000                 NaN   5.81790                 NaN            NaN   1.69814        6.93734        43.2984       0.405128        41.8431     
  1026.11        500.000                 NaN   5.80759                 NaN            NaN   1.70444        6.93656        43.2992       0.405481        41.8467     
  1025.10        500.000                 NaN   5.79742                 NaN            NaN   1.71065        6.93580        43.3001       0.405828        41.8502     
  1024.10        500.000                 NaN   5.78744                 NaN            NaN   1.71677        6.93505        43.3008       0.406167        41.8538     
  1023.09        500.000                 NaN   5.77754                 NaN            NaN   1.72283        6.93433        43.3015       0.406501        41.8573     
  1022.09        500.000                 NaN   5.76780                 NaN            NaN   1.72881        6.93361        43.3022       0.406831        41.8607     
  1021.09        500.000                 NaN   5.75819                 NaN            NaN   1.73471        6.93292        43.3029       0.407153        41.8642     
  1020.08        500.000                 NaN   5.74868                 NaN            NaN   1.74054        6.93224        43.3035       0.407474        41.8676     
  1019.08        500.000                 NaN   5.73938                 NaN            NaN   1.74630        6.93158        43.3040       0.407781        41.8710     
  1018.07        500.000                 NaN   5.73012                 NaN            NaN   1.75199        6.93092        43.3046       0.408097        41.8743     
  1017.07        500.000                 NaN   5.72086                 NaN            NaN   1.75771        6.93029        43.3051       0.408393        41.8777     
  1016.07        500.000                 NaN   5.71164                 NaN            NaN   1.76341        6.92963        43.3056       0.408711        41.8811     
  1015.06        500.000                 NaN   5.70261                 NaN            NaN   1.76899        6.92904        43.3060       0.409000        41.8844     
  1014.06        500.000                 NaN   5.69368                 NaN            NaN   1.77452        6.92844        43.3064       0.409290        41.8877     
  1013.05        500.000                 NaN   5.68484                 NaN            NaN   1.77999        6.92784        43.3068       0.409588        41.8909     
  1012.05        500.000                 NaN   5.67686                 NaN            NaN   1.78504        6.92740        43.3069       0.409817        41.8940     
  1011.05        500.000                 NaN   5.66979                 NaN            NaN   1.78962        6.92710        43.3065       0.409998        41.8970     
  1010.04        500.000                 NaN   5.66287                 NaN            NaN   1.79413        6.92681        43.3061       0.410177        41.8999     
  1009.04        500.000                 NaN   5.65592                 NaN            NaN   1.79864        6.92652        43.3058       0.410354        41.9028     
  1008.03        500.000                 NaN   5.64905                 NaN            NaN   1.80310        6.92626        43.3054       0.410524        41.9056     
  1007.03        500.000                 NaN   5.63742                 NaN            NaN   1.80999        6.92521        43.3069       0.410979        41.9095     
  1006.02        500.000                 NaN   5.63043                 NaN            NaN   1.81438        6.92487        43.3069       0.411177        41.9122     
  1005.02        500.000                 NaN   5.62954                 NaN            NaN   1.81593        6.92552        43.3040       0.410993        41.9140     
  1004.02        500.000                 NaN   5.61614                 NaN            NaN   1.82358        6.92422        43.3064       0.411563        41.9181     
  1003.01        500.000                 NaN   5.60845                 NaN            NaN   1.82832        6.92370        43.3067       0.411815        41.9210     
  1002.01        500.000                 NaN   5.61039                 NaN            NaN   1.82851        6.92493        43.3023       0.411441        41.9224     
  1001.00        500.000                 NaN   5.61064                 NaN            NaN   1.82740        6.92427        43.3042       0.411576        41.9219     
  1000.00        500.000                 NaN   5.58681                 NaN            NaN   1.84213        6.92275        43.3061       0.412414        41.9298     
