|6.6.6
Archiving\03_Data\Deqfrac/QFM_m0.5/WD94/WD94_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1260.03        2500.00       0.110014                 NaN   96.2468                 NaN            NaN  0.180193       0.850765                 NaN  0.561080        2.05116                 NaN            NaN
  1258.46        2500.00       0.106822                 NaN   95.4384                 NaN            NaN  0.223775        1.07596                 NaN  0.708928        2.44615                 NaN            NaN
  1256.89        2500.00       0.301251       0.135980        96.0561                 NaN            NaN  0.636314                 NaN            NaN  0.587473        2.28291                 NaN            NaN
  1255.33        2500.00                 NaN            NaN   97.3181                 NaN            NaN  0.683550       0.123183                 NaN  0.395440        1.47968                 NaN            NaN
  1253.76        2500.00       0.238631E-001            NaN   90.8841                 NaN            NaN   2.76351                 NaN            NaN   1.34560        4.98291                 NaN            NaN
  1252.19        2500.00                 NaN            NaN   99.9223                 NaN            NaN  0.207738E-001            NaN            NaN  0.255673E-001  0.313134E-001            NaN            NaN
  1250.63        2500.00       0.336411E-002            NaN   98.8435                 NaN            NaN  0.568989E-001  0.289664       0.147989E-005  0.164896       0.641631                 NaN            NaN
  1249.06        2500.00       0.838876E-001            NaN   98.3345                 NaN            NaN  0.450844                 NaN            NaN  0.228187       0.902617                 NaN            NaN
  1247.49        2500.00       0.833349E-001            NaN   98.3898                 NaN            NaN  0.177428E-001  0.383954                 NaN  0.225678       0.899513                 NaN            NaN
  1245.93        2500.00       0.905275E-001            NaN   97.6534                 NaN            NaN  0.224226       0.403139                 NaN  0.345291        1.28337                 NaN            NaN
  1244.36        2500.00       0.158018                 NaN   96.8565                 NaN            NaN  0.728851                 NaN            NaN  0.434763        1.81396       0.795608E-002            NaN
  1242.79        2500.00       0.192503                 NaN   94.8537                 NaN            NaN   1.19846                 NaN            NaN  0.780646        2.97473                 NaN            NaN
  1241.23        2500.00                 NaN            NaN   99.9001                 NaN            NaN  0.723052E-001  0.124502E-001            NaN  0.151805E-001            NaN            NaN            NaN
  1239.66        2500.00                 NaN            NaN   98.0774                 NaN            NaN  0.517425                 NaN            NaN  0.253387        1.11206       0.396843E-001            NaN
  1238.10        2500.00                 NaN            NaN   99.9197                 NaN            NaN  0.506198E-002            NaN            NaN  0.378701E-002  0.714816E-001            NaN            NaN
  1236.53        2500.00                 NaN            NaN   96.3087                 NaN            NaN  0.861040E-001   1.11139                 NaN  0.572093        1.90556       0.161928E-001            NaN
  1234.96        2500.00                 NaN            NaN   97.7321                 NaN            NaN  0.573678       0.238319E-002            NaN  0.329272        1.32271       0.398184E-001            NaN
  1233.40        2500.00                 NaN            NaN   97.8997                 NaN            NaN  0.473863E-001  0.554681                 NaN  0.302930        1.16079       0.345411E-001            NaN
  1231.83        2500.00       0.547259E-001            NaN   97.7553                 NaN            NaN  0.228277                 NaN            NaN  0.275706        1.02467       0.128816E-001  0.648448     
  1230.26        2500.00                 NaN            NaN   88.8898                 NaN            NaN   1.59807       0.444521                 NaN   1.13877        4.98973       0.887754E-001   2.85028     
  1228.70        2500.00                 NaN            NaN   89.1625                 NaN            NaN  0.324902        1.35151                 NaN   1.06379        4.71421       0.875583E-001   3.29553     
  1227.13        2500.00                 NaN            NaN   89.5512                 NaN            NaN   1.49204       0.994188E-001            NaN   1.01769        4.59711       0.835163E-001   3.15906     
  1225.56        2500.00       0.137335                 NaN   93.4144                 NaN            NaN  0.584999       0.171740                 NaN  0.631826        2.94608                 NaN   2.11359     
  1224.00        2500.00       0.750122                 NaN   68.4034                 NaN            NaN   1.47576        1.87245                 NaN   2.83857        14.3730                 NaN   10.2868     
  1222.43        2500.00        2.23733                 NaN            NaN            NaN            NaN   4.58104        5.01855                 NaN   8.51145        46.5840                 NaN   33.0676     
  1220.86        2500.00        2.23444                 NaN            NaN            NaN            NaN   5.06779        4.53852                 NaN   8.51628        46.5764                 NaN   33.0665     
  1219.30        2500.00        2.23995                 NaN            NaN            NaN            NaN   4.54282        5.05013                 NaN   8.51966        46.5719                 NaN   33.0755     
  1217.73        2500.00        2.25832                 NaN            NaN            NaN            NaN   4.62271        4.92478                 NaN   8.51227        46.5843                 NaN   33.0976     
  1216.17        2500.00        2.25086                 NaN            NaN            NaN            NaN   4.65809        4.90550                 NaN   8.51826        46.5766                 NaN   33.0907     
  1214.60        2500.00        2.24317                 NaN            NaN            NaN            NaN   4.70828        4.87193                 NaN   8.52444        46.5687                 NaN   33.0835     
  1213.03        2500.00        2.23536                 NaN            NaN            NaN            NaN   4.76233        4.83478                 NaN   8.53070        46.5606                 NaN   33.0762     
  1211.47        2500.00        2.26651                 NaN            NaN            NaN            NaN   5.14186        4.37989                 NaN   8.52624        46.5753                 NaN   33.1102     
  1209.90        2500.00       0.262407                 NaN            NaN            NaN            NaN  0.736018        12.0517                 NaN   8.82499        46.1856       0.567171        31.3721     
  1208.33        2500.00                 NaN            NaN            NaN            NaN            NaN   12.6065       0.577941                 NaN   8.85812        46.1670       0.649168        31.1413     
  1206.77        2500.00                 NaN            NaN            NaN            NaN            NaN   7.13300        3.47888        2.58177        8.87872        46.1396       0.637658        31.1503     
  1205.20        2500.00                 NaN            NaN            NaN            NaN            NaN   12.4271       0.758859                 NaN   8.86487        46.1584       0.647975        31.1428     
  1203.63        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2427       0.953564                 NaN   8.86859        46.1403       0.645691        31.1491     
  1202.07        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3414       0.847658                 NaN   8.87909        46.1399       0.646263        31.1457     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN   12.3887       0.814595                 NaN   8.89028        46.1153       0.642601        31.1485     
  1198.93        2500.00                 NaN            NaN            NaN            NaN            NaN   12.2650       0.924259                 NaN   8.89197        46.1264       0.645393        31.1470     
  1197.37        2500.00                 NaN            NaN            NaN            NaN            NaN   12.1557        1.03091                 NaN   8.89556        46.1243       0.645826        31.1477     
  1195.80        2500.00                 NaN            NaN            NaN            NaN            NaN   12.0734        1.11132                 NaN   8.89985        46.1210       0.646041        31.1484     
  1194.24        2500.00                 NaN            NaN            NaN            NaN            NaN   12.0158        1.16774                 NaN   8.90493        46.1166       0.646041        31.1488     
  1192.67        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9667        1.21521                 NaN   8.90685        46.1150       0.646157        31.1501     
  1191.10        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9777        1.20430                 NaN   8.91442        46.1071       0.645848        31.1506     
  1189.54        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9614        1.22025                 NaN   8.92023        46.1014       0.645640        31.1511     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9542        1.27403                 NaN   8.87932        46.0977       0.631308        31.1634     
  1186.40        2500.00                 NaN            NaN            NaN            NaN            NaN   1.02428        12.1839                 NaN   8.93906        46.0576       0.638691        31.1564     
  1184.84        2500.00                 NaN            NaN            NaN            NaN            NaN   12.1173        1.09014                 NaN   8.94324        46.0532       0.638636        31.1575     
  1183.27        2500.00                 NaN            NaN            NaN            NaN            NaN   1.08618        12.1141                 NaN   8.96573        46.0556       0.629476        31.1489     
  1181.70        2500.00                 NaN            NaN            NaN            NaN            NaN   12.0500        1.15456                 NaN   8.95840        46.0397       0.638364        31.1589     
  1180.14        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4650        1.75932                 NaN   8.88055        46.0910       0.630711        31.1733     
  1178.57        2500.00                 NaN            NaN            NaN            NaN            NaN   12.1041        1.11514                 NaN   8.95077        46.0359       0.632731        31.1614     
  1177.01        2500.00                 NaN            NaN            NaN            NaN            NaN   11.9589        1.24363                 NaN   8.96877        46.0307       0.638171        31.1598     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4573        2.73148                 NaN   8.88307        46.1146       0.636797        31.1767     
  1173.87        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3208        1.89728                 NaN   8.88835        46.0869       0.631178        31.1755     
  1172.31        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7668        1.42611                 NaN   8.97804        46.0275       0.639773        31.1618     
  1170.74        2500.00                 NaN            NaN            NaN            NaN            NaN   11.8033        1.40503                 NaN   8.98241        46.0034       0.637303        31.1686     
  1169.17        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2125        2.01101                 NaN   8.90268        46.0647       0.628933        31.1802     
  1167.61        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8757        2.33349                 NaN   8.88315        46.0749       0.635045        31.1978     
  1166.04        2500.00                 NaN            NaN            NaN            NaN            NaN   11.7128        1.49208                 NaN   8.99842        45.9914       0.636224        31.1691     
  1164.47        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6776        1.52758                 NaN   9.00656        45.9831       0.635675        31.1695     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   1.56491        11.6400                 NaN   9.01102        45.9780       0.635509        31.1705     
  1161.34        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6054        1.59916                 NaN   9.01527        45.9734       0.635325        31.1714     
  1159.77        2500.00                 NaN            NaN            NaN            NaN            NaN   1.58077        11.6274                 NaN   9.02216        45.9628       0.634250        31.1726     
  1158.21        2500.00                 NaN            NaN            NaN            NaN            NaN   11.6036        1.62472                 NaN   8.98718        45.9806       0.625503        31.1785     
  1156.64        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5831        1.62536                 NaN   9.03228        45.9509       0.633690        31.1747     
  1155.08        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4832        1.71058                 NaN   9.03581        45.9620       0.636204        31.1722     
  1153.51        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5055        1.69917                 NaN   9.04098        45.9447       0.633702        31.1759     
  1151.94        2500.00                 NaN            NaN            NaN            NaN            NaN   11.5046        1.70386                 NaN   9.04641        45.9342       0.632971        31.1779     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4917        1.71761                 NaN   9.05156        45.9276       0.632570        31.1790     
  1148.81        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6615        2.54014                 NaN   8.93595        46.0356       0.632277        31.1945     
  1147.24        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3759        1.83131                 NaN   9.05563        45.9219       0.633182        31.1821     
  1145.68        2500.00                 NaN            NaN            NaN            NaN            NaN   11.4781        1.74021                 NaN   9.05338        45.9138       0.630213        31.1843     
  1144.11        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3655        1.84913                 NaN   9.05878        45.9105       0.629975        31.1861     
  1142.54        2500.00                 NaN            NaN            NaN            NaN            NaN   11.3745        1.83535                 NaN   9.07503        45.8995       0.631275        31.1844     
  1140.98        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2737        1.93142                 NaN   9.07488        45.9020       0.632374        31.1856     
  1139.41        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2546        1.95080                 NaN   9.07960        45.8962       0.632095        31.1868     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2360        1.96965                 NaN   9.08432        45.8903       0.631811        31.1879     
  1136.28        2500.00                 NaN            NaN            NaN            NaN            NaN   11.2180        1.98800                 NaN   9.08905        45.8844       0.631524        31.1890     
  1134.71        2500.00                 NaN            NaN            NaN            NaN            NaN   10.8283        2.38482                 NaN   9.01117        45.9389       0.628399        31.2084     
  1133.15        2500.00                 NaN            NaN            NaN            NaN            NaN   11.1801        2.02656                 NaN   9.09836        45.8727       0.630967        31.1914     
  1131.58        2500.00                 NaN            NaN            NaN            NaN            NaN   11.1615        2.04542                 NaN   9.10300        45.8668       0.630685        31.1925     
  1130.01        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7974        2.41680                 NaN   9.02586        45.9219       0.627287        31.2107     
  1128.45        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7875        2.42713                 NaN   9.03074        45.9162       0.626911        31.2115     
  1126.88        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7778        2.43729                 NaN   9.03562        45.9105       0.626533        31.2123     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7682        2.44729                 NaN   9.04049        45.9048       0.626151        31.2131     
  1123.75        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7588        2.45714                 NaN   9.04536        45.8991       0.625767        31.2139     
  1122.18        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7495        2.46683                 NaN   9.05023        45.8934       0.625381        31.2146     
  1120.61        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7404        2.47638                 NaN   9.05509        45.8877       0.624991        31.2154     
  1119.05        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7315        2.48579                 NaN   9.05994        45.8820       0.624599        31.2162     
  1117.48        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3138        2.85409                 NaN   9.18242        45.8072       0.636601        31.2059     
  1115.91        2500.00                 NaN            NaN            NaN            NaN            NaN   2.85478        10.3130                 NaN   9.18349        45.8055       0.636486        31.2068     
  1114.35        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3122        2.85547                 NaN   9.18455        45.8037       0.636371        31.2077     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3113        2.85616                 NaN   9.18562        45.8020       0.636254        31.2086     
  1111.22        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3105        2.85686                 NaN   9.18668        45.8003       0.636137        31.2095     
  1109.65        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3097        2.85756                 NaN   9.18775        45.7986       0.636020        31.2104     
  1108.08        2500.00                 NaN            NaN            NaN            NaN            NaN   10.3089        2.85827                 NaN   9.18881        45.7968       0.635902        31.2113     
  1106.52        2500.00                 NaN            NaN            NaN            NaN            NaN   2.66401        10.5203                 NaN   9.19771        45.7748       0.631412        31.2117     
  1104.95        2500.00                 NaN            NaN            NaN            NaN            NaN   2.67064        10.5135                 NaN   9.19930        45.7726       0.631304        31.2127     
  1103.38        2500.00                 NaN            NaN            NaN            NaN            NaN   2.67709        10.5068                 NaN   9.20087        45.7705       0.631195        31.2136     
  1101.82        2500.00                 NaN            NaN            NaN            NaN            NaN   2.68339        10.5002                 NaN   9.20240        45.7684       0.631088        31.2145     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN   2.68953        10.4939                 NaN   9.20391        45.7662       0.630981        31.2155     
  1098.68        2500.00                 NaN            NaN            NaN            NaN            NaN   2.86067        10.3118                 NaN   9.20454        45.7716       0.633584        31.2178     
  1097.12        2500.00                 NaN            NaN            NaN            NaN            NaN   2.86059        10.3115                 NaN   9.20453        45.7710       0.633571        31.2188     
  1095.55        2500.00                 NaN            NaN            NaN            NaN            NaN   2.86052        10.3112                 NaN   9.20453        45.7705       0.633558        31.2197     
  1093.98        2500.00                 NaN            NaN            NaN            NaN            NaN   2.86044        10.3109                 NaN   9.20452        45.7699       0.633545        31.2207     
  1092.42        2500.00                 NaN            NaN            NaN            NaN            NaN   2.86037        10.3106                 NaN   9.20452        45.7693       0.633532        31.2216     
  1090.85        2500.00                 NaN            NaN            NaN            NaN            NaN   2.86029        10.3103                 NaN   9.20451        45.7688       0.633519        31.2226     
  1089.29        2500.00                 NaN            NaN            NaN            NaN            NaN   2.86022        10.3100                 NaN   9.20451        45.7682       0.633506        31.2235     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5481        2.64565                 NaN   9.22181        45.7286       0.628476        31.2274     
  1086.15        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4897        2.69816                 NaN   9.22004        45.7335       0.629865        31.2288     
  1084.59        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6851        2.52533                 NaN   9.23699        45.6984       0.624099        31.2300     
  1083.02        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2958        2.86983                 NaN   9.20568        45.7689       0.633939        31.2259     
  1081.45        2500.00                 NaN            NaN            NaN            NaN            NaN   10.2949        2.87057                 NaN   9.20673        45.7671       0.633811        31.2269     
  1079.89        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5001        2.68937                 NaN   9.22713        45.7199       0.629270        31.2343     
  1078.32        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7225        2.49848                 NaN   9.25679        45.6655       0.621101        31.2356     
  1076.75        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5146        2.67591                 NaN   9.23420        45.7099       0.628778        31.2366     
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5251        2.66659                 NaN   9.23553        45.7066       0.628419        31.2377     
  1073.62        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5162        2.67523                 NaN   9.23859        45.7019       0.628513        31.2396     
  1072.06        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5235        2.66908                 NaN   9.24142        45.6961       0.628251        31.2416     
  1070.49        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4906        2.69438                 NaN   9.23478        45.7081       0.630274        31.2419     
  1068.92        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5259        2.66770                 NaN   9.24335        45.6919       0.627730        31.2434     
  1067.36        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5402        2.65408                 NaN   9.24748        45.6863       0.627467        31.2445     
  1065.79        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5392        2.65542                 NaN   9.24825        45.6832       0.627315        31.2466     
  1064.22        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5412        2.65445                 NaN   9.25057        45.6793       0.626882        31.2476     
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7553        2.49357                 NaN   9.31905        45.5692       0.612753        31.2501     
  1061.09        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7244        2.51987                 NaN   9.31821        45.5723       0.613913        31.2514     
  1059.52        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5493        2.64845                 NaN   9.25581        45.6684       0.626363        31.2517     
  1057.96        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5532        2.64543                 NaN   9.25848        45.6638       0.625988        31.2531     
  1056.39        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5547        2.64506                 NaN   9.26299        45.6554       0.625797        31.2560     
  1054.82        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5427        2.65830                 NaN   9.26025        45.6558       0.625790        31.2572     
  1053.26        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7091        2.54629                 NaN   9.34824        45.5270       0.610293        31.2591     
  1051.69        2500.00                 NaN            NaN            NaN            NaN            NaN   10.7236        2.53658                 NaN   9.35452        45.5156       0.609056        31.2607     
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5678        2.63467                 NaN   9.26834        45.6433       0.625014        31.2608     
  1048.56        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5714        2.63427                 NaN   9.27307        45.6339       0.624388        31.2630     
  1046.99        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6973        2.56667                 NaN   9.36775        45.4951       0.607843        31.2653     
  1045.43        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5671        2.63592                 NaN   9.27162        45.6350       0.624917        31.2654     
  1043.86        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5507        2.64749                 NaN   9.26546        45.6433       0.626262        31.2667     
  1042.29        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5706        2.63391                 NaN   9.27609        45.6266       0.624402        31.2684     
  1040.73        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5626        2.64937                 NaN   9.28640        45.6083       0.622694        31.2706     
  1039.16        2500.00                 NaN            NaN            NaN            NaN            NaN   2.61623        10.6415                 NaN   9.38881        45.4740       0.608566        31.2709     
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6579        2.61256                 NaN   9.39665        45.4526       0.605526        31.2747     
  1036.03        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6317        2.66553                 NaN   9.33522        45.4876       0.595875        31.2841     
  1034.46        2500.00                 NaN            NaN            NaN            NaN            NaN   2.61295        10.6542                 NaN   9.40603        45.4452       0.605769        31.2758     
  1032.89        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6541        2.61578                 NaN   9.41160        45.4358       0.605040        31.2776     
  1031.33        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6526        2.61931                 NaN   9.41695        45.4276       0.604411        31.2792     
  1029.76        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6521        2.62205                 NaN   9.42223        45.4191       0.603707        31.2808     
  1028.20        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6504        2.62578                 NaN   9.42731        45.4110       0.603116        31.2824     
  1026.63        2500.00                 NaN            NaN            NaN            NaN            NaN   2.71549        10.5485                 NaN   9.42065        45.4247       0.606906        31.2838     
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN   2.67357        10.6117                 NaN   9.43417        45.3908       0.601432        31.2883     
  1023.50        2500.00                 NaN            NaN            NaN            NaN            NaN   2.72439        10.5428                 NaN   9.43022        45.4096       0.605892        31.2871     
  1021.93        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5787        2.70593                 NaN   9.44207        45.3804       0.601567        31.2913     
  1020.36        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5818        2.70619                 NaN   9.44727        45.3710       0.600669        31.2931     
  1018.80        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5792        2.71130                 NaN   9.45238        45.3622       0.599978        31.2950     
  1017.23        2500.00                 NaN            NaN            NaN            NaN            NaN   2.71648        10.5765                 NaN   9.45727        45.3537       0.599310        31.2967     
  1015.66        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5748        2.72099                 NaN   9.46242        45.3446       0.598577        31.2986     
  1014.10        2500.00                 NaN            NaN            NaN            NaN            NaN   2.72702        10.5712                 NaN   9.46749        45.3358       0.597959        31.3005     
  1012.53        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5663        2.73392                 NaN   9.47305        45.3267       0.597455        31.3026     
  1010.96        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5874        2.71922                 NaN   9.48022        45.3134       0.595674        31.3041     
  1009.40        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5927        2.71750                 NaN   9.48623        45.3026       0.594764        31.3062     
  1007.83        2500.00                 NaN            NaN            NaN            NaN            NaN   10.5464        2.75576                 NaN   9.48556        45.3086       0.596522        31.3072     
  1006.27        2500.00                 NaN            NaN            NaN            NaN            NaN   2.80069        10.4847                 NaN   9.48176        45.3260       0.600668        31.3062     
  1004.70        2500.00                 NaN            NaN            NaN            NaN            NaN   10.4825        2.80526                 NaN   9.48670        45.3174       0.600032        31.3080     
  1003.13        2500.00                 NaN            NaN            NaN            NaN            NaN   2.80964        10.4805                 NaN   9.49170        45.3089       0.599396        31.3098     
  1001.57        2500.00                 NaN            NaN            NaN            NaN            NaN   2.81385        10.4787                 NaN   9.49672        45.3003       0.598748        31.3117     
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN   2.81773        10.4773                 NaN   9.50180        45.2916       0.598075        31.3135     
