|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1.5/WD94/WD94_6.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  1599.36        500.000        3262.84     
  1597.86        500.000        3243.27     
  1596.36        500.000        3244.38     
  1594.85        500.000        3244.96     
  1593.35        500.000        3245.41     
  1591.85        500.000        3245.94     
  1590.35        500.000        3246.52     
  1588.84        500.000        3247.46     
  1587.34        500.000        3247.60     
  1585.84        500.000        3248.37     
  1584.34        500.000        3249.17     
  1582.84        500.000        3249.43     
  1581.33        500.000        3249.26     
  1579.83        500.000        3250.43     
  1578.33        500.000        3250.86     
  1576.83        500.000        3254.68     
  1575.33        500.000        3249.29     
  1573.82        500.000        3252.97     
  1572.32        500.000        3253.33     
  1570.82        500.000        3253.90     
  1569.32        500.000        3254.36     
  1567.81        500.000        3254.75     
  1566.31        500.000        3255.20     
  1564.81        500.000        3256.19     
  1563.31        500.000        3256.47     
  1561.81        500.000        3256.88     
  1560.30        500.000        3253.15     
  1558.80        500.000        2849.07     
  1557.30        500.000        3364.17     
  1555.80        500.000        3261.20     
  1554.30        500.000        3259.77     
  1552.79        500.000        3260.02     
  1551.29        500.000        3260.48     
  1549.79        500.000        3261.56     
  1548.29        500.000        3261.17     
  1546.78        500.000        3262.47     
  1545.28        500.000        3259.45     
  1543.78        500.000        3266.23     
  1542.28        500.000        3263.49     
  1540.78        500.000        3264.10     
  1539.27        500.000        3264.99     
  1537.77        500.000        3265.51     
  1536.27        500.000        3266.57     
  1534.77        500.000        3264.88     
  1533.27        500.000        3265.97     
  1531.76        500.000        3266.01     
  1530.26        500.000        3267.85     
  1528.76        500.000        3299.81     
  1527.26        500.000        3267.11     
  1525.75        500.000        3267.93     
  1524.25        500.000        3268.09     
  1522.75        500.000        3269.36     
  1521.25        500.000        3269.30     
  1519.75        500.000        3270.75     
  1518.24        500.000        3270.87     
  1516.74        500.000        3271.66     
  1515.24        500.000        3272.30     
  1513.74        500.000        3272.77     
  1512.23        500.000        3273.04     
  1510.73        500.000        3274.80     
  1509.23        500.000        3274.57     
  1507.73        500.000        3275.34     
  1506.23        500.000        3276.02     
  1504.72        500.000        3276.06     
  1503.22        500.000        3276.64     
  1501.72        500.000        3277.73     
  1500.22        500.000        3279.54     
  1498.72        500.000        3278.49     
  1497.21        500.000        3279.69     
  1495.71        500.000        3280.55     
  1494.21        500.000        3281.06     
  1492.71        500.000        3282.01     
  1491.20        500.000        3281.95     
  1489.70        500.000        3283.02     
  1488.20        500.000        3284.05     
  1486.70        500.000        3284.58     
  1485.20        500.000        3285.22     
  1483.69        500.000        3286.16     
  1482.19        500.000        3400.01     
  1480.69        500.000        3287.17     
  1479.19        500.000        3287.76     
  1477.69        500.000        3285.51     
  1476.18        500.000        3277.24     
  1474.68        500.000        3278.61     
  1473.18        500.000        3279.27     
  1471.68        500.000        3280.34     
  1470.17        500.000        3281.05     
  1468.67        500.000        3282.63     
  1467.17        500.000        3283.11     
  1465.67        500.000        3284.35     
  1464.17        500.000        3284.98     
  1462.66        500.000        3286.42     
  1461.16        500.000        3276.21     
  1459.66        500.000        3267.84     
  1458.16        500.000        3269.29     
  1456.66        500.000        3270.47     
  1455.15        500.000        3271.86     
  1453.65        500.000        3273.11     
  1452.15        500.000        3274.61     
  1450.65        500.000        3276.28     
  1449.14        500.000        3277.20     
  1447.64        500.000        3278.81     
  1446.14        500.000        3280.03     
  1444.64        500.000        3281.33     
  1443.14        500.000        3282.89     
  1441.63        500.000        3284.02     
  1440.13        500.000        3285.41     
  1438.63        500.000        3287.00     
  1437.13        500.000        3288.39     
  1435.63        500.000        3289.61     
  1434.12        500.000        3290.98     
  1432.62        500.000        3292.35     
  1431.12        500.000        3250.79     
  1429.62        500.000        3113.13     
  1428.11        500.000        3114.85     
  1426.61        500.000        3116.90     
