|6.6.6
Archiving\03_Data\Deq/QFM_m0.5/K22/K22_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1785.26        2500.00        67.1260        32.1861       0.687878                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        66.6097        32.6907       0.699603                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        66.0933        33.1953       0.711329                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        65.5770        33.7000       0.723056                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        65.0606        34.2046       0.734783                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        64.5442        34.7093       0.746510                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        64.0464        35.1962       0.757390                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        63.5485        35.6832       0.768271                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        63.0507        36.1702       0.779152                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        62.5528        36.6572       0.790033                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        62.0549        37.1442       0.800915                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        61.5570        37.6312       0.811797                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        61.0591        38.1182       0.822679                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        60.5612        38.6052       0.833561                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        60.0816        39.0746       0.843816                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        59.6020        39.5439       0.854070                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        59.1224        40.0133       0.864325                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        58.6427        40.4827       0.874580                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        58.1631        40.9521       0.884835                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        57.6834        41.4215       0.895091                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        57.2037        41.8909       0.905347                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        56.7240        42.3604       0.915603                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        56.2646        42.8103       0.925122                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        55.8052        43.2602       0.934641                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        55.3458        43.7101       0.944160                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        54.8863        44.1600       0.953679                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        54.4268        44.6100       0.963199                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        53.9674        45.0599       0.972719                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        53.5079        45.5099       0.982239                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        53.0484        45.9598       0.991759                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        52.6119        46.3873        1.00077                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        52.1755        46.8148        1.00978                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        51.7390        47.2422        1.01879                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        51.3025        47.6697        1.02780                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        50.8660        48.0972        1.03681                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        50.4294        48.5247        1.04582                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        49.9929        48.9523        1.05483                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        49.5564        49.3798        1.06384                 NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        49.1378        49.7900        1.07216                 NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        48.7192        50.2003        1.08049                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        48.3043        50.6066        1.08904                 NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        47.2178        50.8413        1.08781       0.853141                 NaN            NaN            NaN            NaN
  1650.64        2500.00        45.9657        50.9809        1.08159        1.97177                 NaN            NaN            NaN            NaN
  1647.44        2500.00        44.7136        51.1206        1.07536        3.09044                 NaN            NaN            NaN            NaN
  1644.23        2500.00        43.4615        51.2603        1.06914        4.20914                 NaN            NaN            NaN            NaN
  1641.03        2500.00        42.2093        51.3999        1.06291        5.32788                 NaN            NaN            NaN            NaN
  1637.82        2500.00        41.2351        51.5028        1.05583        6.20633                 NaN            NaN            NaN            NaN
  1634.62        2500.00        40.2608        51.6056        1.04874        7.08480                 NaN            NaN            NaN            NaN
  1631.41        2500.00        39.2866        51.7085        1.04165        7.96329                 NaN            NaN            NaN            NaN
  1628.21        2500.00        38.3123        51.8113        1.03456        8.84181                 NaN            NaN            NaN            NaN
  1625.00        2500.00        37.3380        51.9142        1.02748        9.72034                 NaN            NaN            NaN            NaN
  1621.79        2500.00        36.3636        52.0171        1.02039        10.5989                 NaN            NaN            NaN            NaN
  1618.59        2500.00        35.3893        52.1199        1.01330        11.4775                 NaN            NaN            NaN            NaN
  1615.38        2500.00        34.4149        52.2228        1.00622        12.3561                 NaN            NaN            NaN            NaN
  1612.18        2500.00        33.6806        52.2929       0.998288        13.0282                 NaN            NaN            NaN            NaN
  1608.97        2500.00        32.9463        52.3630       0.990360        13.7003                 NaN            NaN            NaN            NaN
  1605.77        2500.00        32.2120        52.4331       0.982432        14.3725                 NaN            NaN            NaN            NaN
  1602.56        2500.00        31.4777        52.5032       0.974504        15.0447                 NaN            NaN            NaN            NaN
  1599.36        2500.00        30.7433        52.5733       0.966576        15.7168                 NaN            NaN            NaN            NaN
  1596.15        2500.00        30.0089        52.6434       0.958648        16.3890                 NaN            NaN            NaN            NaN
  1592.95        2500.00        29.2746        52.7135       0.950720        17.0612                 NaN            NaN            NaN            NaN
  1589.74        2500.00        28.5402        52.7836       0.942791        17.7334                 NaN            NaN            NaN            NaN
  1586.54        2500.00        27.9520        52.8334       0.933478        18.2811                 NaN            NaN            NaN            NaN
  1583.33        2500.00        27.3639        52.8831       0.924165        18.8288                 NaN            NaN            NaN            NaN
  1580.13        2500.00        26.7757        52.9329       0.914852        19.3765                 NaN            NaN            NaN            NaN
  1576.92        2500.00        26.1876        52.9826       0.905538        19.9243                 NaN            NaN            NaN            NaN
  1573.72        2500.00        25.5994        53.0324       0.896224        20.4720                 NaN            NaN            NaN            NaN
  1570.51        2500.00        25.0112        53.0822       0.886910        21.0197                 NaN            NaN            NaN            NaN
  1567.31        2500.00        24.4230        53.1319       0.877597        21.5675                 NaN            NaN            NaN            NaN
  1564.10        2500.00        23.8348        53.1817       0.868282        22.1152                 NaN            NaN            NaN            NaN
  1560.90        2500.00        23.3344        53.2188       0.857199        22.5896                 NaN            NaN            NaN            NaN
  1557.69        2500.00        22.8341        53.2559       0.846115        23.0639                 NaN            NaN            NaN            NaN
  1554.49        2500.00        22.3337        53.2930       0.835031        23.5383                 NaN            NaN            NaN            NaN
  1551.28        2500.00        21.8333        53.3301       0.823947        24.0126                 NaN            NaN            NaN            NaN
  1548.08        2500.00        21.3329        53.3672       0.812863        24.4869                 NaN            NaN            NaN            NaN
  1544.87        2500.00        20.8326        53.4044       0.801778        24.9613                 NaN            NaN            NaN            NaN
  1541.67        2500.00        20.3322        53.4415       0.790694        25.4357                 NaN            NaN            NaN            NaN
  1538.46        2500.00        19.8318        53.4786       0.779609        25.9100                 NaN            NaN            NaN            NaN
  1535.26        2500.00        19.3820        53.5095       0.766046        26.3425                 NaN            NaN            NaN            NaN
  1532.05        2500.00        18.9322        53.5404       0.752482        26.7750                 NaN            NaN            NaN            NaN
  1528.85        2500.00        18.4824        53.5713       0.738918        27.2075                 NaN            NaN            NaN            NaN
  1525.64        2500.00        18.0326        53.6022       0.725354        27.6399                 NaN            NaN            NaN            NaN
  1522.44        2500.00        17.5827        53.6331       0.711790        28.0724                 NaN            NaN            NaN            NaN
  1519.23        2500.00        17.1329        53.6640       0.698226        28.5049                 NaN            NaN            NaN            NaN
  1516.03        2500.00        16.6831        53.6948       0.684662        28.9374                 NaN            NaN            NaN            NaN
  1512.82        2500.00        16.2333        53.7257       0.671098        29.3699                 NaN            NaN            NaN            NaN
  1509.62        2500.00        15.8086        53.7522       0.655970        29.7831                 NaN            NaN            NaN            NaN
  1506.41        2500.00        15.3840        53.7787       0.640843        30.1964                 NaN            NaN            NaN            NaN
  1503.21        2500.00        14.8945        53.8106       0.628703        30.5389       0.127340                 NaN            NaN            NaN
  1500.00        2500.00        14.2704        53.8414       0.626025        30.6828       0.579377                 NaN            NaN            NaN
  1496.79        2500.00        13.6946        53.8623       0.626168        30.8083        1.00852                 NaN            NaN            NaN
  1493.59        2500.00        13.1189        53.8832       0.626310        30.9339        1.43766                 NaN            NaN            NaN
  1490.38        2500.00        12.5432        53.9041       0.626453        31.0594        1.86681                 NaN            NaN            NaN
  1487.18        2500.00        11.9674        53.9250       0.626596        31.1850        2.29595                 NaN            NaN            NaN
  1483.97        2500.00        11.4964        53.9293       0.630876        31.2789        2.66452                 NaN            NaN            NaN
  1480.77        2500.00        11.0254        53.9335       0.635156        31.3728        3.03309                 NaN            NaN            NaN
  1477.56        2500.00        10.5544        53.9378       0.639437        31.4667        3.40167                 NaN            NaN            NaN
  1474.36        2500.00        10.0834        53.9420       0.643717        31.5606        3.77024                 NaN            NaN            NaN
  1471.15        2500.00        9.66457        53.9384       0.650374        31.6392        4.10748                 NaN            NaN            NaN
  1467.95        2500.00        9.24483        53.9228       0.662539        31.5827        4.42388       0.163208                 NaN            NaN
  1464.74        2500.00        9.24483        53.9228       0.662539        31.5827        4.42388       0.163208                 NaN            NaN
  1461.54        2500.00        8.40016        53.8648       0.701754        31.1766        5.00643       0.850244                 NaN            NaN
  1458.33        2500.00        8.40016        53.8648       0.701754        31.1766        5.00643       0.850244                 NaN            NaN
  1455.13        2500.00        8.40016        53.8648       0.701754        31.1766        5.00643       0.850244                 NaN            NaN
  1451.92        2500.00        8.40016        53.8648       0.701754        31.1766        5.00643       0.850244                 NaN            NaN
  1448.72        2500.00        8.40016        53.8648       0.701754        31.1766        5.00643       0.850244                 NaN            NaN
  1445.51        2500.00        8.40016        53.8648       0.701754        31.1766        5.00643       0.850244                 NaN            NaN
  1442.31        2500.00        8.40016        53.8648       0.701754        31.1766        5.00643       0.850244                 NaN            NaN
  1439.10        2500.00        8.40016        53.8648       0.701754        31.1766        5.00643       0.850244                 NaN            NaN
  1435.90        2500.00        5.85637        53.6099       0.848668        30.2425        6.85672        2.58580                 NaN            NaN
  1432.69        2500.00        5.85637        53.6099       0.848668        30.2425        6.85672        2.58580                 NaN            NaN
  1429.49        2500.00        5.85637        53.6099       0.848668        30.2425        6.85672        2.58580                 NaN            NaN
  1426.28        2500.00        5.85637        53.6099       0.848668        30.2425        6.85672        2.58580                 NaN            NaN
  1423.08        2500.00        5.85637        53.6099       0.848668        30.2425        6.85672        2.58580                 NaN            NaN
  1419.87        2500.00        5.85637        53.6099       0.848668        30.2425        6.85672        2.58580                 NaN            NaN
  1416.67        2500.00        5.85637        53.6099       0.848668        30.2425        6.85672        2.58580                 NaN            NaN
  1413.46        2500.00        5.85637        53.6099       0.848668        30.2425        6.85672        2.58580                 NaN            NaN
  1410.26        2500.00        4.18825        53.3374       0.987861        29.8363        8.14730        3.50282                 NaN            NaN
  1407.05        2500.00        4.18825        53.3374       0.987861        29.8363        8.14730        3.50282                 NaN            NaN
  1403.85        2500.00        4.18825        53.3374       0.987861        29.8363        8.14730        3.50282                 NaN            NaN
  1400.64        2500.00        4.18825        53.3374       0.987861        29.8363        8.14730        3.50282                 NaN            NaN
  1397.44        2500.00        4.18825        53.3374       0.987861        29.8363        8.14730        3.50282                 NaN            NaN
  1394.23        2500.00        4.18825        53.3374       0.987861        29.8363        8.14730        3.50282                 NaN            NaN
  1391.03        2500.00        4.18825        53.3374       0.987861        29.8363        8.14730        3.50282                 NaN            NaN
  1387.82        2500.00        4.18825        53.3374       0.987861        29.8363        8.14730        3.50282                 NaN            NaN
  1384.62        2500.00        2.99756        53.0518        1.12510        29.6483        9.10457        4.07271                 NaN            NaN
  1381.41        2500.00        2.99756        53.0518        1.12510        29.6483        9.10457        4.07271                 NaN            NaN
  1378.21        2500.00        2.99756        53.0518        1.12510        29.6483        9.10457        4.07271                 NaN            NaN
  1375.00        2500.00        2.99756        53.0518        1.12510        29.6483        9.10457        4.07271                 NaN            NaN
  1371.79        2500.00        2.50761        52.9032        1.19515        29.6005        9.50363        4.28993                 NaN            NaN
  1368.59        2500.00        2.38932        52.8765        1.20996        29.5770        4.34933        9.58208       0.158099E-001            NaN
  1365.38        2500.00        2.26369        52.8777        1.21991        29.5096        9.62129        4.43642       0.713854E-001            NaN
  1362.18        2500.00        2.26369        52.8777        1.21991        29.5096        9.62129        4.43642       0.713854E-001            NaN
  1358.97        2500.00        2.02334        52.8818        1.23846        29.3842        4.60169        9.68895       0.181557                 NaN
  1355.77        2500.00        2.02334        52.8818        1.23846        29.3842        4.60169        9.68895       0.181557                 NaN
  1352.56        2500.00        2.02334        52.8818        1.23846        29.3842        4.60169        9.68895       0.181557                 NaN
  1349.36        2500.00        2.02334        52.8818        1.23846        29.3842        4.60169        9.68895       0.181557                 NaN
  1346.15        2500.00        2.02334        52.8818        1.23846        29.3842        4.60169        9.68895       0.181557                 NaN
  1342.95        2500.00        2.02334        52.8818        1.23846        29.3842        4.60169        9.68895       0.181557                 NaN
  1339.74        2500.00        2.02334        52.8818        1.23846        29.3842        4.60169        9.68895       0.181557                 NaN
  1336.54        2500.00        2.02334        52.8818        1.23846        29.3842        4.60169        9.68895       0.181557                 NaN
  1333.33        2500.00        1.18325        52.8541        1.31252        28.9814        9.93791        5.16270       0.568132                 NaN
  1330.13        2500.00        1.18325        52.8541        1.31252        28.9814        9.93791        5.16270       0.568132                 NaN
  1326.92        2500.00        1.18325        52.8541        1.31252        28.9814        9.93791        5.16270       0.568132                 NaN
  1323.72        2500.00        1.18325        52.8541        1.31252        28.9814        9.93791        5.16270       0.568132                 NaN
  1320.51        2500.00        1.18325        52.8541        1.31252        28.9814        9.93791        5.16270       0.568132                 NaN
  1317.31        2500.00        1.18325        52.8541        1.31252        28.9814        9.93791        5.16270       0.568132                 NaN
  1314.10        2500.00        1.18325        52.8541        1.31252        28.9814        9.93791        5.16270       0.568132                 NaN
  1310.90        2500.00        1.18325        52.8541        1.31252        28.9814        9.93791        5.16270       0.568132                 NaN
  1307.69        2500.00       0.466890        52.7698        1.38562        28.7227        5.59815        10.1740       0.882887                 NaN
  1304.49        2500.00       0.466890        52.7698        1.38562        28.7227        5.59815        10.1740       0.882887                 NaN
  1301.28        2500.00       0.300468        52.7402        1.40396        28.6781        5.69068        10.2360       0.950519                 NaN
  1298.08        2500.00                 NaN   52.7598        1.41496        28.6227        5.76178        10.2815        1.00467       0.154596     
  1294.87        2500.00                 NaN   52.7673        1.42003        28.6233        10.2699        5.74318        1.02057       0.155787     
  1291.67        2500.00                 NaN   52.7673        1.42003        28.6233        10.2699        5.74318        1.02057       0.155787     
  1288.46        2500.00                 NaN   52.7673        1.42003        28.6233        10.2699        5.74318        1.02057       0.155787     
  1285.26        2500.00                 NaN   52.7673        1.42003        28.6233        10.2699        5.74318        1.02057       0.155787     
  1282.05        2500.00                 NaN   52.7993        1.44260        28.6181        5.67403        10.2263        1.07826       0.161459     
  1278.85        2500.00                 NaN   52.7993        1.44260        28.6181        5.67403        10.2263        1.07826       0.161459     
  1275.64        2500.00                 NaN   52.7993        1.44260        28.6181        5.67403        10.2263        1.07826       0.161459     
  1272.44        2500.00                 NaN   52.7993        1.44260        28.6181        5.67403        10.2263        1.07826       0.161459     
  1269.23        2500.00                 NaN   52.7993        1.44260        28.6181        5.67403        10.2263        1.07826       0.161459     
  1266.03        2500.00                 NaN   52.7993        1.44260        28.6181        5.67403        10.2263        1.07826       0.161459     
  1262.82        2500.00                 NaN   52.7993        1.44260        28.6181        5.67403        10.2263        1.07826       0.161459     
  1259.62        2500.00                 NaN   52.7993        1.44260        28.6181        5.67403        10.2263        1.07826       0.161459     
  1256.41        2500.00                 NaN   52.8564        1.48844        28.6094        5.53951        10.1470        1.18802       0.171207     
  1253.21        2500.00                 NaN   52.8564        1.48844        28.6094        5.53951        10.1470        1.18802       0.171207     
  1250.00        2500.00                 NaN   52.8564        1.48844        28.6094        5.53951        10.1470        1.18802       0.171207     
  1246.79        2500.00                 NaN   52.8564        1.48844        28.6094        5.53951        10.1470        1.18802       0.171207     
  1243.59        2500.00                 NaN   52.8564        1.48844        28.6094        5.53951        10.1470        1.18802       0.171207     
  1240.38        2500.00                 NaN   52.8564        1.48844        28.6094        5.53951        10.1470        1.18802       0.171207     
  1237.18        2500.00                 NaN   52.8564        1.48844        28.6094        5.53951        10.1470        1.18802       0.171207     
  1233.97        2500.00                 NaN   52.8564        1.48844        28.6094        5.53951        10.1470        1.18802       0.171207     
  1230.77        2500.00                 NaN   52.9007        1.53760        28.6059        10.0805        5.41024        1.28590       0.179158     
  1227.56        2500.00                 NaN   52.9007        1.53760        28.6059        10.0805        5.41024        1.28590       0.179158     
  1224.36        2500.00                 NaN   52.9007        1.53760        28.6059        10.0805        5.41024        1.28590       0.179158     
  1221.15        2500.00                 NaN   52.9007        1.53760        28.6059        10.0805        5.41024        1.28590       0.179158     
  1217.95        2500.00                 NaN   52.9007        1.53760        28.6059        10.0805        5.41024        1.28590       0.179158     
  1214.74        2500.00                 NaN   52.9007        1.53760        28.6059        10.0805        5.41024        1.28590       0.179158     
  1211.54        2500.00                 NaN   52.9007        1.53760        28.6059        10.0805        5.41024        1.28590       0.179158     
  1208.33        2500.00                 NaN   52.9007        1.53760        28.6059        10.0805        5.41024        1.28590       0.179158     
  1205.13        2500.00                 NaN   52.9294        1.59019        28.6112        10.0264        5.28573        1.37254       0.184528     
  1201.92        2500.00                 NaN   52.9294        1.59019        28.6112        10.0264        5.28573        1.37254       0.184528     
  1198.72        2500.00                 NaN   52.9294        1.59019        28.6112        10.0264        5.28573        1.37254       0.184528     
  1195.51        2500.00                 NaN   52.9294        1.59019        28.6112        10.0264        5.28573        1.37254       0.184528     
  1192.31        2500.00                 NaN   52.9294        1.59019        28.6112        10.0264        5.28573        1.37254       0.184528     
  1189.10        2500.00                 NaN   52.9294        1.59019        28.6112        10.0264        5.28573        1.37254       0.184528     
  1185.90        2500.00                 NaN   52.9294        1.59019        28.6112        10.0264        5.28573        1.37254       0.184528     
  1182.69        2500.00                 NaN   52.9294        1.59019        28.6112        10.0264        5.28573        1.37254       0.184528     
  1179.49        2500.00                 NaN   52.9468        1.64606        28.6243        5.16406        9.98210        1.44831       0.188369     
  1176.28        2500.00                 NaN   52.9468        1.64606        28.6243        5.16406        9.98210        1.44831       0.188369     
  1173.08        2500.00                 NaN   52.9468        1.64606        28.6243        5.16406        9.98210        1.44831       0.188369     
  1169.87        2500.00                 NaN   52.9468        1.64606        28.6243        5.16406        9.98210        1.44831       0.188369     
  1166.67        2500.00                 NaN   52.9468        1.64606        28.6243        5.16406        9.98210        1.44831       0.188369     
  1163.46        2500.00                 NaN   52.9468        1.64606        28.6243        5.16406        9.98210        1.44831       0.188369     
  1160.26        2500.00                 NaN   52.9468        1.64606        28.6243        5.16406        9.98210        1.44831       0.188369     
  1157.05        2500.00                 NaN   52.9468        1.64606        28.6243        5.16406        9.98210        1.44831       0.188369     
  1153.85        2500.00                 NaN   52.9527        1.70541        28.6464        5.04463        9.94684        1.51345       0.190554     
  1150.64        2500.00                 NaN   52.9527        1.70541        28.6464        5.04463        9.94684        1.51345       0.190554     
  1147.44        2500.00                 NaN   52.9527        1.70541        28.6464        5.04463        9.94684        1.51345       0.190554     
  1144.23        2500.00                 NaN   52.9527        1.70541        28.6464        5.04463        9.94684        1.51345       0.190554     
  1141.03        2500.00                 NaN   52.9527        1.70541        28.6464        5.04463        9.94684        1.51345       0.190554     
  1137.82        2500.00                 NaN   52.9527        1.70541        28.6464        5.04463        9.94684        1.51345       0.190554     
  1134.62        2500.00                 NaN   52.9527        1.70541        28.6464        5.04463        9.94684        1.51345       0.190554     
  1131.41        2500.00                 NaN   52.9527        1.70541        28.6464        5.04463        9.94684        1.51345       0.190554     
  1128.21        2500.00                 NaN   52.9423        1.76981        28.6824        4.92652        9.92259        1.56612       0.190215     
  1125.00        2500.00                 NaN   52.9423        1.76981        28.6824        4.92652        9.92259        1.56612       0.190215     
  1121.79        2500.00                 NaN   52.9423        1.76981        28.6824        4.92652        9.92259        1.56612       0.190215     
  1118.59        2500.00                 NaN   52.9423        1.76981        28.6824        4.92652        9.92259        1.56612       0.190215     
  1115.38        2500.00                 NaN   52.9423        1.76981        28.6824        4.92652        9.92259        1.56612       0.190215     
  1112.18        2500.00                 NaN   52.9423        1.76981        28.6824        4.92652        9.92259        1.56612       0.190215     
  1108.97        2500.00                 NaN   52.9423        1.76981        28.6824        4.92652        9.92259        1.56612       0.190215     
