|6.6.6
Archiving\03_Data\eqLP/QFM_m5/KHA22/KHA22_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1801.28        500.000        79.4553                 NaN   1.36617       0.816208E-002   18.4679       0.561066       0.141429                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        78.9433                 NaN   1.35673       0.797575E-002   18.9777       0.561238       0.152963                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        78.4311                 NaN   1.34729       0.778932E-002   19.4879       0.561409       0.164505                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        77.9319                 NaN   1.33425       0.759257E-002   19.9893       0.561558       0.175379                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        77.4324                 NaN   1.32122       0.739575E-002   20.4910       0.561706       0.186260                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        76.9328                 NaN   1.30817       0.719884E-002   20.9929       0.561853       0.197145                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        76.4329                 NaN   1.29511       0.700185E-002   21.4950       0.561999       0.208037                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        75.9328                 NaN   1.28205       0.680478E-002   21.9972       0.562144       0.218934                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        75.4325                 NaN   1.26898       0.660764E-002   22.4997       0.562288       0.229836                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        74.9321                 NaN   1.25591       0.641041E-002   23.0024       0.562431       0.240744                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        74.4314                 NaN   1.24282       0.621310E-002   23.5053       0.562574       0.251657                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        73.9347                 NaN   1.22580       0.600292E-002   24.0088       0.562695       0.262000                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        73.4379                 NaN   1.20876       0.579266E-002   24.5124       0.562816       0.272347                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        72.9409                 NaN   1.19172       0.558235E-002   25.0161       0.562936       0.282698                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        72.4438                 NaN   1.17467       0.537196E-002   25.5200       0.563054       0.293054                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        71.9466                 NaN   1.15761       0.516152E-002   26.0241       0.563172       0.303414                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        71.4491                 NaN   1.14055       0.495101E-002   26.5283       0.563289       0.313777                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        70.9516                 NaN   1.12348       0.474045E-002   27.0326       0.563405       0.324144                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        70.4539                 NaN   1.10640       0.452982E-002   27.5371       0.563520       0.334516                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        69.9544                 NaN   1.08504       0.430509E-002   28.0482       0.563615       0.344404                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        69.4548                 NaN   1.06367       0.408031E-002   28.5594       0.563709       0.354295                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        68.9551                 NaN   1.04230       0.385549E-002   29.0707       0.563802       0.364189                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        68.4553                 NaN   1.02092       0.363062E-002   29.5822       0.563894       0.374086                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        67.9554                 NaN  0.999530       0.340571E-002   30.0937       0.563985       0.383985                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        67.4555                 NaN  0.978136       0.318076E-002   30.6052       0.564075       0.393887                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        66.9554                 NaN  0.956735       0.295576E-002   31.1169       0.564164       0.403792                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        66.4553                 NaN  0.935328       0.273073E-002   31.6287       0.564252       0.413699                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        65.9522                 NaN  0.909507       0.249348E-002   32.1483       0.564320       0.423156                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        65.4491                 NaN  0.883680       0.225621E-002   32.6679       0.564388       0.432615                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        64.9460                 NaN  0.857849       0.201892E-002   33.1876       0.564455       0.442076                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        64.4428                 NaN  0.832012       0.178160E-002   33.7074       0.564520       0.451538                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        63.9396                 NaN  0.806170       0.154427E-002   34.2271       0.564585       0.461002                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        63.4363                 NaN  0.780323       0.130692E-002   34.7469       0.564648       0.470468                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        62.9331                 NaN  0.754472       0.106955E-002   35.2668       0.564710       0.479934                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        62.4298                 NaN  0.728616       0.832160E-003   35.7866       0.564771       0.489402                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        61.9266                 NaN  0.700196       0.590587E-003   36.3088       0.564821       0.498921                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        61.4235                 NaN  0.671773       0.349009E-003   36.8311       0.564869       0.508441                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        60.9177                 NaN  0.641841       0.100258E-003   37.3579       0.564912       0.517540                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        60.4156                 NaN  0.611768                 NaN   37.8810       0.564952       0.526687                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        59.9156                 NaN  0.580240                 NaN   38.4034       0.564986       0.535792                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        59.4156                 NaN  0.548710                 NaN   38.9258       0.565018       0.544897                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        58.9157                 NaN  0.517178                 NaN   39.4481       0.565049       0.554002                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        58.4158                 NaN  0.485645                 NaN   39.9704       0.565079       0.563108                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        57.9226                 NaN  0.450888                 NaN   40.4895       0.565096       0.571925                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        57.4295                 NaN  0.416132                 NaN   41.0085       0.565111       0.580742                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        56.9364                 NaN  0.381377                 NaN   41.5275       0.565125       0.589558                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        56.4434                 NaN  0.346622                 NaN   42.0465       0.565138       0.598373                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        55.9505                 NaN  0.311869                 NaN   42.5653       0.565149       0.607189                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        55.4577                 NaN  0.277116                 NaN   43.0841       0.565160       0.616003                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        54.9649                 NaN  0.242365                 NaN   43.6027       0.565169       0.624817                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        54.4722                 NaN  0.207616                 NaN   44.1213       0.565178       0.633629                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        53.9891                 NaN  0.169149                 NaN   44.6342       0.565171       0.642332                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        53.5061                 NaN  0.130686                 NaN   45.1470       0.565163       0.651034                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        53.0232                 NaN  0.922270E-001            NaN   45.6597       0.565154       0.659734                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        52.5404                 NaN  0.537729E-001            NaN   46.1722       0.565144       0.668433                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        52.0666                 NaN  0.146931E-001            NaN   46.6764       0.565129       0.677169                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        51.6738                 NaN            NaN            NaN   47.0759       0.565190       0.685082                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        51.3355                 NaN            NaN            NaN   47.4074       0.565292       0.691819                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        50.9971                 NaN            NaN            NaN   47.7390       0.565394       0.698557                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        50.6706                 NaN            NaN            NaN   48.0588       0.565491       0.705183                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        50.3440                 NaN            NaN            NaN   48.3786       0.565587       0.711810                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        50.0175                 NaN            NaN            NaN   48.6984       0.565682       0.718438                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        49.6909                 NaN            NaN            NaN   49.0182       0.565776       0.725068                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        49.3760                 NaN            NaN            NaN   49.3263       0.565866       0.731886                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        49.0610                 NaN            NaN            NaN   49.6343       0.565955       0.738705                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        48.7466                 NaN            NaN            NaN   49.9334       0.566047       0.744697       0.931616E-002            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        47.8820                 NaN            NaN            NaN   49.9853       0.566621       0.740496       0.825585                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        47.1079                 NaN            NaN            NaN   50.0099       0.567151       0.735123        1.57988                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        46.3326                 NaN            NaN            NaN   50.0345       0.567681       0.729739        2.33556                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        45.5558                 NaN            NaN            NaN   50.0590       0.568211       0.724345        3.09263                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        44.7776                 NaN            NaN            NaN   50.0836       0.568742       0.718941        3.85110                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        43.9981                 NaN            NaN            NaN   50.1081       0.569273       0.713526        4.61095                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        43.2172                 NaN            NaN            NaN   50.1327       0.569805       0.708100        5.37219                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        42.4350                 NaN            NaN            NaN   50.1572       0.570337       0.702663        6.13483                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        41.6513                 NaN            NaN            NaN   50.1817       0.570869       0.697216        6.89887                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        41.0352                 NaN            NaN            NaN   50.1910       0.571301       0.691284        7.51120                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        40.4182                 NaN            NaN            NaN   50.2003       0.571733       0.685342        8.12443                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        39.8003                 NaN            NaN            NaN   50.2096       0.572166       0.679391        8.73857                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        39.1816                 NaN            NaN            NaN   50.2188       0.572598       0.673431        9.35361                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        38.5619                 NaN            NaN            NaN   50.2280       0.573031       0.667462        9.96955                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        37.9415                 NaN            NaN            NaN   50.2372       0.573464       0.661483        10.5864                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        37.3201                 NaN            NaN            NaN   50.2463       0.573898       0.655495        11.2042                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        36.6979                 NaN            NaN            NaN   50.2555       0.574331       0.649497        11.8228                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        36.1885                 NaN            NaN            NaN   50.2565       0.574697       0.642912        12.3373                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        35.6786                 NaN            NaN            NaN   50.2576       0.575062       0.636318        12.8524                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        35.1681                 NaN            NaN            NaN   50.2586       0.575428       0.629716        13.3682                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        34.6570                 NaN            NaN            NaN   50.2595       0.575794       0.623105        13.8846                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        34.1453                 NaN            NaN            NaN   50.2605       0.576160       0.616486        14.4016                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        33.6330                 NaN            NaN            NaN   50.2614       0.576526       0.609858        14.9192                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        33.1201                 NaN            NaN            NaN   50.2623       0.576892       0.603222        15.4375                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        32.6066                 NaN            NaN            NaN   50.2631       0.577259       0.596577        15.9564                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        32.1652                 NaN            NaN            NaN   50.2610       0.577582       0.589134        16.4071                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        31.7233                 NaN            NaN            NaN   50.2587       0.577906       0.581683        16.8583                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        31.2810                 NaN            NaN            NaN   50.2565       0.578230       0.574223        17.3100                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        30.8383                 NaN            NaN            NaN   50.2542       0.578553       0.566755        17.7622                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        30.3951                 NaN            NaN            NaN   50.2520       0.578877       0.559279        18.2148                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        29.9515                 NaN            NaN            NaN   50.2496       0.579201       0.551795        18.6679                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        29.5074                 NaN            NaN            NaN   50.2473       0.579525       0.544302        19.1215                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        29.0628                 NaN            NaN            NaN   50.2449       0.579849       0.536800        19.5756                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        28.6788                 NaN            NaN            NaN   50.2428       0.580136       0.528798        19.9694                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        28.2945                 NaN            NaN            NaN   50.2406       0.580422       0.520788        20.3637                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        27.9099                 NaN            NaN            NaN   50.2384       0.580709       0.512770        20.7583                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        27.5249                 NaN            NaN            NaN   50.2361       0.580995       0.504745        21.1532                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        27.1396                 NaN            NaN            NaN   50.2339       0.581282       0.496711        21.5486                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        26.7539                 NaN            NaN            NaN   50.2316       0.581569       0.488670        21.9442                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        26.3679                 NaN            NaN            NaN   50.2293       0.581856       0.480620        22.3403                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        25.9816                 NaN            NaN            NaN   50.2270       0.582143       0.472563        22.7367                 NaN            NaN            NaN            NaN            NaN
  1458.33        500.000        25.6174                 NaN            NaN            NaN   50.2273       0.582416       0.463752        23.1091                 NaN            NaN            NaN            NaN            NaN
  1455.13        500.000        25.2529                 NaN            NaN            NaN   50.2276       0.582689       0.454933        23.4819                 NaN            NaN            NaN            NaN            NaN
  1451.92        500.000        24.8956                 NaN            NaN            NaN   50.2274       0.582958       0.446187        23.8479                 NaN            NaN            NaN            NaN            NaN
  1448.72        500.000        24.5292                 NaN            NaN            NaN   50.2294       0.583237       0.438497        24.1854       0.342489E-001            NaN            NaN            NaN            NaN
  1445.51        500.000        24.0107                 NaN            NaN            NaN   50.2394       0.583656       0.440222        24.3493       0.376718                 NaN            NaN            NaN            NaN
  1442.31        500.000        23.4915                 NaN            NaN            NaN   50.2494       0.584075       0.441952        24.5134       0.719669                 NaN            NaN            NaN            NaN
  1439.10        500.000        22.9716                 NaN            NaN            NaN   50.2594       0.584494       0.443685        24.6778        1.06310                 NaN            NaN            NaN            NaN
  1435.90        500.000        22.4510                 NaN            NaN            NaN   50.2694       0.584913       0.445422        24.8423        1.40702                 NaN            NaN            NaN            NaN
  1432.69        500.000        21.9965                 NaN            NaN            NaN   50.2713       0.585287       0.449575        24.9833        1.71394                 NaN            NaN            NaN            NaN
  1429.49        500.000        21.5415                 NaN            NaN            NaN   50.2733       0.585662       0.453735        25.1245        2.02124                 NaN            NaN            NaN            NaN
  1426.28        500.000        21.0860                 NaN            NaN            NaN   50.2752       0.586037       0.457902        25.2659        2.32893                 NaN            NaN            NaN            NaN
  1423.08        500.000        20.6300                 NaN            NaN            NaN   50.2771       0.586411       0.462075        25.4074        2.63700                 NaN            NaN            NaN            NaN
  1419.87        500.000        20.2110                 NaN            NaN            NaN   50.2745       0.586760       0.467846        25.5362        2.92366                 NaN            NaN            NaN            NaN
  1416.67        500.000        19.7832                 NaN            NaN            NaN   50.2650       0.587119       0.475939        25.6182       0.619396E-001   3.20869                 NaN            NaN            NaN
  1413.46        500.000        19.7826                 NaN            NaN            NaN   50.2653       0.587130       0.475956        25.6185       0.619404E-001   3.20871                 NaN            NaN            NaN
  1410.26        500.000        18.9198                 NaN            NaN            NaN   50.2148       0.587840       0.504801        25.4542        3.73412       0.584445                 NaN            NaN            NaN
  1407.05        500.000        18.2779                 NaN            NaN            NaN   50.2488       0.588189       0.513407        25.3173        3.93075       0.931611       0.192083                 NaN            NaN
  1403.85        500.000        17.6593                 NaN            NaN            NaN   50.2847       0.588517       0.521311        25.1822        4.10983        1.26543       0.388777                 NaN            NaN
  1400.64        500.000        17.6588                 NaN            NaN            NaN   50.2849       0.588527       0.521329        25.1824        4.10985        1.26545       0.388803                 NaN            NaN
  1397.44        500.000        16.5511                 NaN            NaN            NaN   50.3484       0.589105       0.536134        24.9319        4.42750        1.86906       0.746773                 NaN            NaN
  1394.23        500.000        16.5506                 NaN            NaN            NaN   50.3486       0.589115       0.536152        24.9321        4.42752        1.86908       0.746822                 NaN            NaN
  1391.03        500.000        16.5502                 NaN            NaN            NaN   50.3487       0.589125       0.536170        24.9323        4.42754        1.86910       0.746872                 NaN            NaN
  1387.82        500.000        16.5497                 NaN            NaN            NaN   50.3489       0.589135       0.536188        24.9325        4.42756        1.86912       0.746921                 NaN            NaN
  1384.62        500.000        14.7418                 NaN            NaN            NaN   50.4495       0.590069       0.563334        24.4952        4.93475        2.87524        1.35012                 NaN            NaN
