|6.6.6
Archiving\03_Data\eqLP/QFM_m5/KHA22/KHA22_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1942.31        500.000        96.2199       0.368055        3.37300       0.390833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        96.1961       0.368080        3.39670       0.390859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        96.1724       0.368104        3.42041       0.390885E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        96.1487       0.368129        3.44412       0.390912E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        96.1249       0.368154        3.46784       0.390938E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        96.1012       0.368179        3.49156       0.390964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        96.0774       0.368204        3.51528       0.390991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        96.0542       0.368228        3.53851       0.391016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        96.0309       0.368252        3.56175       0.391042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        96.0076       0.368276        3.58498       0.391068E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        95.9844       0.368301        3.60822       0.391094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        95.9614       0.368325        3.63121       0.391119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        95.9383       0.368349        3.65420       0.391145E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        94.9214       0.179823        3.69904       0.385416E-001  0.812893       0.348294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        93.5373                 NaN   3.73055       0.376864E-001   2.01402       0.680488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        92.8906                 NaN   3.73059       0.371970E-001   2.66111       0.680488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        92.2440                 NaN   3.73063       0.367077E-001   3.30819       0.680488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        91.5974                 NaN   3.73067       0.362184E-001   3.95527       0.680487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        90.9507                 NaN   3.73071       0.357290E-001   4.60236       0.680487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        90.3041                 NaN   3.73074       0.352397E-001   5.24944       0.680486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        89.6575                 NaN   3.73078       0.347503E-001   5.89652       0.680486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        89.0108                 NaN   3.73082       0.342610E-001   6.54360       0.680485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        88.3642                 NaN   3.73086       0.337717E-001   7.19068       0.680485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        87.7758                 NaN   3.72382       0.332809E-001   7.78667       0.680471                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        87.1873                 NaN   3.71678       0.327902E-001   8.38263       0.680457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        86.5990                 NaN   3.70974       0.322995E-001   8.97856       0.680443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        86.0106                 NaN   3.70270       0.318088E-001   9.57447       0.680428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        85.4222                 NaN   3.69567       0.313181E-001   10.1704       0.680414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        84.8339                 NaN   3.68863       0.308275E-001   10.7662       0.680400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        84.2456                 NaN   3.68159       0.303369E-001   11.3620       0.680386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        83.6574                 NaN   3.67455       0.298463E-001   11.9579       0.680372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        83.0929                 NaN   3.66286       0.293434E-001   12.5346       0.680349                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        82.5211                 NaN   3.65023       0.288538E-001   13.1068       0.680324       0.126082E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        81.9622                 NaN   3.63554       0.283543E-001   13.6697       0.680295       0.239778E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        81.4032                 NaN   3.62084       0.278548E-001   14.2325       0.680266       0.353465E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        80.8483                 NaN   3.60241       0.273461E-001   14.7889       0.680230       0.528466E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        80.2934                 NaN   3.58398       0.268375E-001   15.3452       0.680193       0.703448E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        79.7386                 NaN   3.56555       0.263289E-001   15.9015       0.680157       0.878411E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        79.1839                 NaN   3.54712       0.258203E-001   16.4577       0.680121       0.105336                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        78.6478                 NaN   3.52252       0.252958E-001   17.0022       0.680073       0.122094                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        78.1118                 NaN   3.49791       0.247713E-001   17.5466       0.680025       0.138851                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        77.5759                 NaN   3.47331       0.242468E-001   18.0909       0.679976       0.155605                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        77.0401                 NaN   3.44871       0.237225E-001   18.6352       0.679928       0.172356                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        76.5043                 NaN   3.42411       0.231982E-001   19.1794       0.679880       0.189106                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        75.9686                 NaN   3.39952       0.226740E-001   19.7235       0.679832       0.205852                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        75.4330                 NaN   3.37494       0.221498E-001   20.2675       0.679784       0.222597                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        74.8975                 NaN   3.35035       0.216258E-001   20.8115       0.679736       0.239339                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        74.3771                 NaN   3.31692       0.210737E-001   21.3501       0.679670       0.255195                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        73.8567                 NaN   3.28349       0.205217E-001   21.8886       0.679605       0.271048                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        73.3365                 NaN   3.25007       0.199699E-001   22.4270       0.679540       0.286897                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        72.8164                 NaN   3.21665       0.194181E-001   22.9653       0.679475       0.302744                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        72.2964                 NaN   3.18324       0.188664E-001   23.5035       0.679410       0.318588                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        71.7764                 NaN   3.14984       0.183149E-001   24.0416       0.679344       0.334428                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        71.2566                 NaN   3.11645       0.177635E-001   24.5796       0.679279       0.350266                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        70.7369                 NaN   3.08306       0.172121E-001   25.1175       0.679214       0.366100                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        70.2228                 NaN   3.03994       0.166256E-001   25.6604       0.679130       0.381180                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        69.7088                 NaN   2.99683       0.160391E-001   26.2031       0.679046       0.396256                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        69.1949                 NaN   2.95374       0.154529E-001   26.7456       0.678962       0.411328                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        68.6812                 NaN   2.91065       0.148667E-001   27.2880       0.678878       0.426397                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        68.1676                 NaN   2.86758       0.142808E-001   27.8303       0.678794       0.441462                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        67.6541                 NaN   2.82451       0.136949E-001   28.3724       0.678710       0.456523                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        67.1408                 NaN   2.78146       0.131092E-001   28.9145       0.678626       0.471580                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        66.6275                 NaN   2.73842       0.125237E-001   29.4563       0.678543       0.486634                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        66.1138                 NaN   2.68482       0.118995E-001   30.0100       0.678438       0.501047                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        65.6002                 NaN   2.63123       0.112755E-001   30.5635       0.678334       0.515455                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        65.0868                 NaN   2.57766       0.106517E-001   31.1168       0.678230       0.529859                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        64.5735                 NaN   2.52411       0.100281E-001   31.6700       0.678126       0.544259                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        64.0604                 NaN   2.47057       0.940463E-002   32.2230       0.678022       0.558654                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        63.5474                 NaN   2.41705       0.878140E-002   32.7758       0.677917       0.573045                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        63.0346                 NaN   2.36355       0.815836E-002   33.3284       0.677813       0.587431                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        62.5220                 NaN   2.31006       0.753550E-002   33.8809       0.677709       0.601813                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        62.0075                 NaN   2.24571       0.687926E-002   34.4467       0.677584       0.615592                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        61.4933                 NaN   2.18138       0.622326E-002   35.0123       0.677459       0.629365                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        60.9792                 NaN   2.11708       0.556750E-002   35.5777       0.677334       0.643133                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        60.4653                 NaN   2.05280       0.491198E-002   36.1428       0.677209       0.656897                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        59.9517                 NaN   1.98854       0.425671E-002   36.7078       0.677084       0.670655                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        59.4382                 NaN   1.92431       0.360167E-002   37.2726       0.676960       0.684408                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        58.9249                 NaN   1.86010       0.294688E-002   37.8371       0.676835       0.698156                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        58.4117                 NaN   1.79591       0.229233E-002   38.4015       0.676710       0.711898                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        57.8995                 NaN   1.72544       0.162653E-002   38.9712       0.676573       0.725645                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        57.3874                 NaN   1.65500       0.961001E-003   39.5408       0.676436       0.739387                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        56.8732                 NaN   1.58088       0.276005E-003   40.1168       0.676293       0.752638                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        56.3629                 NaN   1.50646                 NaN   40.6886       0.676149       0.765885                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        55.8552                 NaN   1.42848                 NaN   41.2612       0.675999       0.779076                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        55.3478                 NaN   1.35055                 NaN   41.8335       0.675849       0.792261                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        54.8406                 NaN   1.27265                 NaN   42.4056       0.675699       0.805440                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        54.3336                 NaN   1.19478                 NaN   42.9774       0.675549       0.818614                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        53.8343                 NaN   1.10902                 NaN   43.5499       0.675384       0.831368                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        53.3353                 NaN   1.02330                 NaN   44.1221       0.675219       0.844116                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        52.8365                 NaN  0.937627                 NaN   44.6940       0.675054       0.856858                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        52.3379                 NaN  0.851994                 NaN   45.2656       0.674889       0.869594                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        51.8396                 NaN  0.766403                 NaN   45.8370       0.674724       0.882323                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        51.3415                 NaN  0.680853                 NaN   46.4080       0.674559       0.895046                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        50.8437                 NaN  0.595345                 NaN   46.9788       0.674395       0.907763                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        50.3461                 NaN  0.509879                 NaN   47.5493       0.674230       0.920474                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        49.8592                 NaN  0.415320                 NaN   48.1184       0.674048       0.932988                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        49.3726                 NaN  0.320812                 NaN   48.6872       0.673866       0.945494                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        48.8863                 NaN  0.226355                 NaN   49.2557       0.673684       0.957994                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        48.4002                 NaN  0.131949                 NaN   49.8238       0.673502       0.970488                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        47.9236                 NaN  0.360470E-001            NaN   50.3841       0.673318       0.982952                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        47.5126                 NaN            NaN            NaN   50.8201       0.673248       0.994076                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        47.1482                 NaN            NaN            NaN   51.1750       0.673249        1.00351                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        46.7838                 NaN            NaN            NaN   51.5300       0.673250        1.01294                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        46.4322                 NaN            NaN            NaN   51.8723       0.673250        1.02219                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        46.0807                 NaN            NaN            NaN   52.2146       0.673251        1.03144                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        45.7291                 NaN            NaN            NaN   52.5570       0.673251        1.04069                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        45.3775                 NaN            NaN            NaN   52.8993       0.673252        1.04994                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        45.0385                 NaN            NaN            NaN   53.2289       0.673252        1.05937                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        44.6994                 NaN            NaN            NaN   53.5585       0.673253        1.06880                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        44.3619                 NaN            NaN            NaN   53.8779       0.673253        1.07717       0.984078E-002            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        43.5001                 NaN            NaN            NaN   53.8859       0.673254        1.06943       0.871288                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        42.7318                 NaN            NaN            NaN   53.8684       0.673255        1.06015        1.66644                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        41.9634                 NaN            NaN            NaN   53.8509       0.673255        1.05088        2.46159                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        41.1950                 NaN            NaN            NaN   53.8334       0.673256        1.04160        3.25674                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        40.4266                 NaN            NaN            NaN   53.8159       0.673256        1.03233        4.05190                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        39.6582                 NaN            NaN            NaN   53.7985       0.673257        1.02305        4.84705                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        38.8898                 NaN            NaN            NaN   53.7810       0.673257        1.01378        5.64221                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        38.1214                 NaN            NaN            NaN   53.7635       0.673258        1.00450        6.43737                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        37.3530                 NaN            NaN            NaN   53.7460       0.673258       0.995227        7.23253                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        36.7505                 NaN            NaN            NaN   53.7212       0.673259       0.985490        7.86958                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        36.1480                 NaN            NaN            NaN   53.6963       0.673259       0.975753        8.50664                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        35.5455                 NaN            NaN            NaN   53.6715       0.673259       0.966016        9.14369                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        34.9430                 NaN            NaN            NaN   53.6467       0.673260       0.956279        9.78075                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        34.3405                 NaN            NaN            NaN   53.6218       0.673260       0.946542        10.4178                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        33.7381                 NaN            NaN            NaN   53.5970       0.673261       0.936805        11.0549                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        33.1356                 NaN            NaN            NaN   53.5722       0.673261       0.927068        11.6919                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        32.5331                 NaN            NaN            NaN   53.5474       0.673261       0.917331        12.3290                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        32.0414                 NaN            NaN            NaN   53.5198       0.673262       0.906938        12.8586                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        31.5497                 NaN            NaN            NaN   53.4922       0.673262       0.896544        13.3883                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        31.0581                 NaN            NaN            NaN   53.4646       0.673262       0.886151        13.9179                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        30.5664                 NaN            NaN            NaN   53.4370       0.673263       0.875757        14.4476                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        30.0747                 NaN            NaN            NaN   53.4094       0.673263       0.865364        14.9773                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        29.5831                 NaN            NaN            NaN   53.3818       0.673263       0.854970        15.5069                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        29.0914                 NaN            NaN            NaN   53.3542       0.673264       0.844577        16.0366                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        28.5997                 NaN            NaN            NaN   53.3266       0.673264       0.834183        16.5662                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        28.1783                 NaN            NaN            NaN   53.2994       0.673264       0.822762        17.0262                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        27.7570                 NaN            NaN            NaN   53.2722       0.673264       0.811340        17.4862                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        27.3356                 NaN            NaN            NaN   53.2450       0.673265       0.799919        17.9462                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        26.9143                 NaN            NaN            NaN   53.2179       0.673265       0.788497        18.4061                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        26.4929                 NaN            NaN            NaN   53.1907       0.673265       0.777075        18.8661                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        26.0715                 NaN            NaN            NaN   53.1635       0.673265       0.765654        19.3261                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        25.6502                 NaN            NaN            NaN   53.1363       0.673265       0.754232        19.7861                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        25.2288                 NaN            NaN            NaN   53.1091       0.673266       0.742810        20.2460                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        24.8659                 NaN            NaN            NaN   53.0851       0.673266       0.730831        20.6448                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        24.5031                 NaN            NaN            NaN   53.0611       0.673266       0.718851        21.0437                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        24.1402                 NaN            NaN            NaN   53.0372       0.673266       0.706871        21.4425                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        23.7774                 NaN            NaN            NaN   53.0132       0.673266       0.694891        21.8413                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        23.4145                 NaN            NaN            NaN   52.9892       0.673266       0.682912        22.2401                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        23.0517                 NaN            NaN            NaN   52.9652       0.673267       0.670932        22.6389                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        22.6888                 NaN            NaN            NaN   52.9413       0.673267       0.658952        23.0377                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        22.3260                 NaN            NaN            NaN   52.9173       0.673267       0.646972        23.4365                 NaN            NaN            NaN            NaN            NaN
  1458.33        500.000        21.9845                 NaN            NaN            NaN   52.8971       0.673267       0.634065        23.8111                 NaN            NaN            NaN            NaN            NaN
  1455.13        500.000        21.6429                 NaN            NaN            NaN   52.8770       0.673267       0.621157        24.1856                 NaN            NaN            NaN            NaN            NaN
  1451.92        500.000        21.3087                 NaN            NaN            NaN   52.8568       0.673267       0.608300        24.5529                 NaN            NaN            NaN            NaN            NaN
  1448.72        500.000        20.9662                 NaN            NaN            NaN   52.8383       0.673267       0.596903        24.8904       0.349041E-001            NaN            NaN            NaN            NaN
  1445.51        500.000        20.4825                 NaN            NaN            NaN   52.8173       0.673268       0.597832        25.0453       0.383753                 NaN            NaN            NaN            NaN
  1442.31        500.000        19.9987                 NaN            NaN            NaN   52.7964       0.673268       0.598762        25.2003       0.732602                 NaN            NaN            NaN            NaN
  1439.10        500.000        19.5150                 NaN            NaN            NaN   52.7754       0.673268       0.599692        25.3552        1.08145                 NaN            NaN            NaN            NaN
  1435.90        500.000        19.0312                 NaN            NaN            NaN   52.7545       0.673268       0.600621        25.5101        1.43030                 NaN            NaN            NaN            NaN
  1432.69        500.000        18.6099                 NaN            NaN            NaN   52.7284       0.673268       0.604859        25.6422        1.74135                 NaN            NaN            NaN            NaN
  1429.49        500.000        18.1886                 NaN            NaN            NaN   52.7023       0.673268       0.609096        25.7743        2.05239                 NaN            NaN            NaN            NaN
  1426.28        500.000        17.7674                 NaN            NaN            NaN   52.6763       0.673268       0.613333        25.9063        2.36344                 NaN            NaN            NaN            NaN
  1423.08        500.000        17.3461                 NaN            NaN            NaN   52.6502       0.673269       0.617571        26.0384        2.67449                 NaN            NaN            NaN            NaN
  1419.87        500.000        16.9597                 NaN            NaN            NaN   52.6209       0.673269       0.623937        26.1584        2.96369                 NaN            NaN            NaN            NaN
  1416.67        500.000        16.5661                 NaN            NaN            NaN   52.5839       0.673269       0.633354        26.2297       0.629407E-001   3.25079                 NaN            NaN            NaN
  1413.46        500.000        16.5661                 NaN            NaN            NaN   52.5839       0.673269       0.633354        26.2297       0.629407E-001   3.25079                 NaN            NaN            NaN
  1410.26        500.000        15.7737                 NaN            NaN            NaN   52.4764       0.673269       0.668871        26.0358        3.77868       0.593248                 NaN            NaN            NaN
  1407.05        500.000        15.1939                 NaN            NaN            NaN   52.4870       0.673270       0.679832        25.8822        3.97514       0.945020       0.163593                 NaN            NaN
  1403.85        500.000        14.6366                 NaN            NaN            NaN   52.5014       0.673270       0.689948        25.7314        4.15371        1.28283       0.330913                 NaN            NaN
  1400.64        500.000        14.6366                 NaN            NaN            NaN   52.5014       0.673270       0.689948        25.7314        4.15371        1.28283       0.330913                 NaN            NaN
  1397.44        500.000        13.6409                 NaN            NaN            NaN   52.5271       0.673271       0.708887        25.4526        4.46978        1.89247       0.634930                 NaN            NaN
  1394.23        500.000        13.6409                 NaN            NaN            NaN   52.5271       0.673271       0.708887        25.4526        4.46978        1.89247       0.634930                 NaN            NaN
  1391.03        500.000        13.6409                 NaN            NaN            NaN   52.5271       0.673271       0.708887        25.4526        4.46978        1.89247       0.634930                 NaN            NaN
  1387.82        500.000        13.6409                 NaN            NaN            NaN   52.5271       0.673271       0.708887        25.4526        4.46978        1.89247       0.634930                 NaN            NaN
  1384.62        500.000        12.0246                 NaN            NaN            NaN   52.5642       0.673272       0.743681        24.9705        4.97263        2.90525        1.14582                 NaN            NaN
