|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/WD94/WD94_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1511.22        2500.00                 NaN            NaN   99.4777       0.498681       0.236259E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.73        2500.00                 NaN            NaN   99.2900       0.650387       0.596413E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.24        2500.00                 NaN            NaN   99.6778       0.308861       0.133355E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.76        2500.00                 NaN            NaN   99.4875       0.465944       0.465445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.27        2500.00                 NaN            NaN   99.4892       0.471441       0.393763E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.78        2500.00                 NaN            NaN   99.4942       0.468246       0.375542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.30        2500.00                 NaN            NaN   99.4946       0.468315       0.370558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.81        2500.00                 NaN            NaN   99.4979       0.466262       0.358087E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.33        2500.00                 NaN            NaN   99.5020       0.463015       0.350281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.84        2500.00                 NaN            NaN   99.5024       0.463391       0.342290E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.35        2500.00                 NaN            NaN   99.5077       0.458629       0.336659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.87        2500.00                 NaN            NaN   99.5085       0.458297       0.332139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.38        2500.00                 NaN            NaN   99.5110       0.457737       0.312485E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.90        2500.00                 NaN            NaN   99.5118       0.458370       0.298434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.41        2500.00                 NaN            NaN   99.5155       0.455316       0.291857E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.92        2500.00                 NaN            NaN   99.5172       0.453213       0.296095E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.44        2500.00                 NaN            NaN   99.5219       0.450227       0.279039E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.95        2500.00                 NaN            NaN   99.3813       0.585274       0.334329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.47        2500.00                 NaN            NaN   99.6620       0.319984       0.179919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.98        2500.00                 NaN            NaN   99.5243       0.452455       0.232531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.49        2500.00                 NaN            NaN   99.5265       0.448375       0.250951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.01        2500.00                 NaN            NaN   99.5308       0.447065       0.221289E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.52        2500.00                 NaN            NaN   99.5309       0.447025       0.220381E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.03        2500.00                 NaN            NaN   99.5338       0.446136       0.200770E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.55        2500.00                 NaN            NaN   99.5344       0.446491       0.191220E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.06        2500.00                 NaN            NaN   99.5359       0.446184       0.178700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.58        2500.00                 NaN            NaN   99.5376       0.445506       0.169041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.09        2500.00                 NaN            NaN   99.1769       0.252757       0.585780E-001  0.511777                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.60        2500.00                 NaN            NaN   99.0861       0.200857       0.681553E-001  0.644850                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.12        2500.00                 NaN            NaN   99.0941       0.199397       0.674253E-001  0.639066                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.63        2500.00                 NaN            NaN   99.1009       0.198758       0.657967E-001  0.634539                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.15        2500.00                 NaN            NaN   99.1072       0.197248       0.646242E-001  0.630888                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00                 NaN            NaN   99.1115       0.202775       0.595522E-001  0.626168                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.17        2500.00                 NaN            NaN   99.1218       0.193498       0.630412E-001  0.621677                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.69        2500.00                 NaN            NaN   99.1280       0.193679       0.622758E-001  0.616077                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.20        2500.00                 NaN            NaN   99.1365       0.190251       0.618888E-001  0.611317                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.72        2500.00                 NaN            NaN   99.1409       0.190932       0.596571E-001  0.608493                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.23        2500.00                 NaN            NaN   99.1476       0.189499       0.588824E-001  0.604018                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.74        2500.00                 NaN            NaN   99.1531       0.189334       0.572201E-001  0.600341                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.26        2500.00                 NaN            NaN   99.1590       0.189235       0.562447E-001  0.595482                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.77        2500.00                 NaN            NaN   99.1630       0.190229       0.536857E-001  0.593130                 NaN            NaN            NaN            NaN            NaN            NaN
  1450.29        2500.00                 NaN            NaN   99.1683       0.188682       0.536498E-001  0.589405                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.80        2500.00                 NaN            NaN   99.1781       0.185856       0.527438E-001  0.583321                 NaN            NaN            NaN            NaN            NaN            NaN
  1447.31        2500.00                 NaN            NaN   99.1813       0.186598       0.522944E-001  0.579850                 NaN            NaN            NaN            NaN            NaN            NaN
  1445.83        2500.00                 NaN            NaN   99.1919                 NaN  0.480431E-001  0.156935       0.603107                 NaN            NaN            NaN            NaN            NaN
  1444.34        2500.00                 NaN            NaN   99.1689       0.179129       0.915918E-001  0.521734       0.386857E-001            NaN            NaN            NaN            NaN            NaN
  1442.85        2500.00                 NaN            NaN   99.1687       0.552405E-001            NaN  0.522786       0.253282                 NaN            NaN            NaN            NaN            NaN
  1441.37        2500.00                 NaN            NaN   99.2010       0.192152       0.186781E-001  0.281647E-001  0.560016                 NaN            NaN            NaN            NaN            NaN
  1439.88        2500.00                 NaN            NaN   99.1878       0.538001E-001  0.320669E-001  0.529057       0.197238                 NaN            NaN            NaN            NaN            NaN
  1438.40        2500.00                 NaN            NaN   99.1925       0.519757E-001  0.309394E-001  0.199250       0.525375                 NaN            NaN            NaN            NaN            NaN
  1436.91        2500.00                 NaN            NaN   99.2426       0.469294E-001  0.283233E-001  0.491925       0.190179                 NaN            NaN            NaN            NaN            NaN
  1435.42        2500.00                 NaN            NaN   99.3353       0.259157E-001  0.276284E-001  0.179144       0.432053                 NaN            NaN            NaN            NaN            NaN
  1433.94        2500.00                 NaN            NaN   99.0265       0.630238E-001  0.314224E-001  0.629749       0.249269                 NaN            NaN            NaN            NaN            NaN
  1432.45        2500.00                 NaN            NaN   99.2094       0.526029E-001  0.261167E-001  0.513253       0.198619                 NaN            NaN            NaN            NaN            NaN
  1430.97        2500.00                 NaN            NaN   99.2134       0.515257E-001  0.253314E-001  0.199634       0.510096                 NaN            NaN            NaN            NaN            NaN
  1429.48        2500.00                 NaN            NaN   99.2173       0.508785E-001  0.241007E-001  0.200610       0.507146                 NaN            NaN            NaN            NaN            NaN
  1427.99        2500.00                 NaN            NaN   99.2211       0.482109E-001  0.231957E-001  0.203693       0.503796                 NaN            NaN            NaN            NaN            NaN
  1426.51        2500.00                 NaN            NaN   99.2237       0.501483E-001  0.221295E-001  0.201617       0.502359                 NaN            NaN            NaN            NaN            NaN
  1425.02        2500.00                 NaN            NaN   99.2280       0.504485E-001  0.205632E-001  0.499095       0.201921                 NaN            NaN            NaN            NaN            NaN
  1423.54        2500.00                 NaN            NaN   99.2326       0.496241E-001  0.197697E-001  0.202451       0.495530                 NaN            NaN            NaN            NaN            NaN
  1422.05        2500.00                 NaN            NaN   99.2347       0.524866E-001  0.183254E-001  0.200219       0.494229                 NaN            NaN            NaN            NaN            NaN
  1420.56        2500.00                 NaN            NaN   99.2382       0.541987E-001  0.171382E-001  0.492257       0.198166                 NaN            NaN            NaN            NaN            NaN
  1419.08        2500.00                 NaN            NaN   99.2415       0.568428E-001  0.156820E-001  0.490187       0.195749                 NaN            NaN            NaN            NaN            NaN
  1417.59        2500.00                 NaN            NaN   99.2445       0.564623E-001  0.147065E-001  0.488061       0.196257                 NaN            NaN            NaN            NaN            NaN
  1416.11        2500.00                 NaN            NaN   99.2473       0.571014E-001  0.135513E-001  0.195904       0.486144                 NaN            NaN            NaN            NaN            NaN
  1414.62        2500.00                 NaN            NaN   98.8816                 NaN  0.107438       0.318855       0.495561                 NaN  0.196584                 NaN            NaN            NaN
  1413.13        2500.00                 NaN            NaN   98.3339                 NaN  0.243834       0.516666       0.412861                 NaN  0.492763                 NaN            NaN            NaN
  1411.65        2500.00                 NaN            NaN   98.3583                 NaN  0.243407       0.402759       0.510039                 NaN  0.485481                 NaN            NaN            NaN
  1410.16        2500.00                 NaN            NaN   98.3749                 NaN  0.243870       0.504289       0.395980                 NaN  0.480944                 NaN            NaN            NaN
  1408.67        2500.00                 NaN            NaN   98.4123                 NaN  0.241969       0.495308       0.381006                 NaN  0.469386                 NaN            NaN            NaN
  1407.19        2500.00                 NaN            NaN   98.4275                 NaN  0.242400       0.491064       0.373914                 NaN  0.465158                 NaN            NaN            NaN
  1405.70        2500.00                 NaN            NaN   98.4496                 NaN  0.242137       0.364580       0.484941                 NaN  0.458697                 NaN            NaN            NaN
  1404.22        2500.00                 NaN            NaN   98.4711                 NaN  0.241693       0.355727       0.479300                 NaN  0.452207                 NaN            NaN            NaN
  1402.73        2500.00                 NaN            NaN   98.4924                 NaN  0.241587       0.346579       0.473438                 NaN  0.445976                 NaN            NaN            NaN
  1401.24        2500.00                 NaN            NaN   98.5127                 NaN  0.241283       0.338528       0.467723                 NaN  0.439812                 NaN            NaN            NaN
  1399.76        2500.00                 NaN            NaN   98.5325                 NaN  0.241045       0.462499       0.329980                 NaN  0.433974                 NaN            NaN            NaN
  1398.27        2500.00                 NaN            NaN   98.5513                 NaN  0.241069       0.321835       0.457360                 NaN  0.428429                 NaN            NaN            NaN
  1396.79        2500.00                 NaN            NaN   98.5711                 NaN  0.240519       0.313972       0.451877                 NaN  0.422572                 NaN            NaN            NaN
  1395.30        2500.00                 NaN            NaN   98.5887                 NaN  0.240702       0.447194       0.306018                 NaN  0.417427                 NaN            NaN            NaN
  1393.81        2500.00                 NaN            NaN   98.6076                 NaN  0.240134       0.442082       0.298572                 NaN  0.411601                 NaN            NaN            NaN
  1392.33        2500.00                 NaN            NaN   98.6243                 NaN  0.240246       0.290918       0.437861                 NaN  0.406681                 NaN            NaN            NaN
  1390.84        2500.00                 NaN            NaN   98.6418                 NaN  0.239876       0.283751       0.433128                 NaN  0.401422                 NaN            NaN            NaN
  1389.36        2500.00                 NaN            NaN   98.6588                 NaN  0.239756       0.428182       0.276916                 NaN  0.396392                 NaN            NaN            NaN
  1387.87        2500.00                 NaN            NaN   98.6652                 NaN  0.242221       0.427632       0.270492                 NaN  0.394470                 NaN            NaN            NaN
  1386.38        2500.00                 NaN            NaN   98.7005                 NaN  0.236828       0.262607       0.416662                 NaN  0.383435                 NaN            NaN            NaN
  1384.90        2500.00                 NaN            NaN   98.7006                 NaN  0.241450       0.256436       0.416990                 NaN  0.384528                 NaN            NaN            NaN
  1383.41        2500.00                 NaN            NaN   98.7300                 NaN  0.236540       0.408663       0.250187                 NaN  0.374573                 NaN            NaN            NaN
  1381.93        2500.00                 NaN            NaN   98.7375                 NaN  0.238751       0.407163       0.243941                 NaN  0.372682                 NaN            NaN            NaN
  1380.44        2500.00                 NaN            NaN   98.7495                 NaN  0.239585       0.237421       0.404288                 NaN  0.369229                 NaN            NaN            NaN
  1378.95        2500.00                 NaN            NaN   98.7694                 NaN  0.237807       0.398061       0.231727                 NaN  0.362967                 NaN            NaN            NaN
  1377.47        2500.00                 NaN            NaN   98.7801                 NaN  0.238147       0.395531       0.226363                 NaN  0.359855                 NaN            NaN            NaN
  1375.98        2500.00                 NaN            NaN   98.7900                 NaN  0.239386       0.219615       0.393884                 NaN  0.357091                 NaN            NaN            NaN
  1374.49        2500.00                 NaN            NaN   98.8111                 NaN  0.236569       0.387119       0.215116                 NaN  0.350100                 NaN            NaN            NaN
  1373.01        2500.00                 NaN            NaN   98.8207                 NaN  0.238041       0.384604       0.208980                 NaN  0.347696                 NaN            NaN            NaN
  1371.52        2500.00                 NaN            NaN   98.8340                 NaN  0.237071       0.381051       0.204533                 NaN  0.343378                 NaN            NaN            NaN
  1370.04        2500.00                 NaN            NaN   98.8475                 NaN  0.236600       0.377444       0.199215                 NaN  0.339274                 NaN            NaN            NaN
  1368.55        2500.00                 NaN            NaN   98.8590                 NaN  0.236713       0.194111       0.374349                 NaN  0.335830                 NaN            NaN            NaN
  1367.06        2500.00                 NaN            NaN   98.8711                 NaN  0.236253       0.189285       0.371230                 NaN  0.332099                 NaN            NaN            NaN
  1365.58        2500.00                 NaN            NaN   98.8823                 NaN  0.236164       0.368332       0.184616                 NaN  0.328556                 NaN            NaN            NaN
  1364.09        2500.00                 NaN            NaN   98.8952                 NaN  0.235345       0.364412       0.180424                 NaN  0.324622                 NaN            NaN            NaN
  1362.61        2500.00                 NaN            NaN   98.9065                 NaN  0.235248       0.361630       0.175323                 NaN  0.321297                 NaN            NaN            NaN
  1361.12        2500.00                 NaN            NaN   98.9154                 NaN  0.235153       0.359331       0.171823                 NaN  0.318273                 NaN            NaN            NaN
  1359.63        2500.00                 NaN            NaN   98.9310                 NaN  0.233840       0.166532       0.355091                 NaN  0.313529                 NaN            NaN            NaN
  1358.15        2500.00                 NaN            NaN   98.9402                 NaN  0.233404       0.163107       0.352625                 NaN  0.310688                 NaN            NaN            NaN
  1356.66        2500.00                 NaN            NaN   98.9496                 NaN  0.233894       0.349947       0.158403                 NaN  0.308129                 NaN            NaN            NaN
  1355.18        2500.00                 NaN            NaN   98.9609                 NaN  0.231437       0.156634       0.347211                 NaN  0.303829                 NaN            NaN            NaN
  1353.69        2500.00                 NaN            NaN   98.9713                 NaN  0.231711       0.344185       0.151894                 NaN  0.300933                 NaN            NaN            NaN
  1352.20        2500.00                 NaN            NaN   98.9814                 NaN  0.231236       0.341455       0.148066                 NaN  0.297862                 NaN            NaN            NaN
  1350.72        2500.00                 NaN            NaN   98.9925                 NaN  0.230454       0.338789       0.143797                 NaN  0.294494                 NaN            NaN            NaN
  1349.23        2500.00                 NaN            NaN   99.0015                 NaN  0.229454       0.335899       0.141727                 NaN  0.291437                 NaN            NaN            NaN
  1347.75        2500.00                 NaN            NaN   99.0113                 NaN  0.228738       0.333166       0.138364                 NaN  0.288403                 NaN            NaN            NaN
  1346.26        2500.00                 NaN            NaN   99.0198                 NaN  0.228064       0.330910       0.135623                 NaN  0.285626                 NaN            NaN            NaN
  1344.77        2500.00                 NaN            NaN   99.0080                 NaN  0.245204       0.340159       0.113859                 NaN  0.292768                 NaN            NaN            NaN
  1343.29        2500.00                 NaN            NaN   99.0637                 NaN  0.208339       0.314352       0.145510                 NaN  0.268147                 NaN            NaN            NaN
  1341.80        2500.00                 NaN            NaN   99.0466                 NaN  0.225432       0.127644       0.323235                 NaN  0.277094                 NaN            NaN            NaN
  1340.31        2500.00                 NaN            NaN   99.0559                 NaN  0.223749       0.320650       0.125768                 NaN  0.273889                 NaN            NaN            NaN
  1338.83        2500.00                 NaN            NaN   99.0642                 NaN  0.222951       0.318302       0.123200                 NaN  0.271306                 NaN            NaN            NaN
  1337.34        2500.00                 NaN            NaN   99.0724                 NaN  0.221962       0.121140       0.315863                 NaN  0.268607                 NaN            NaN            NaN
  1335.86        2500.00                 NaN            NaN   99.0809                 NaN  0.220607       0.313488       0.119111                 NaN  0.265849                 NaN            NaN            NaN
  1334.37        2500.00                 NaN            NaN   99.0889                 NaN  0.219388       0.311244       0.117247                 NaN  0.263210                 NaN            NaN            NaN
  1332.88        2500.00                 NaN            NaN   99.0966                 NaN  0.218688       0.114787       0.309232                 NaN  0.260738                 NaN            NaN            NaN
  1331.40        2500.00                 NaN            NaN   99.1054                 NaN  0.216326       0.114554       0.305959                 NaN  0.257800                 NaN            NaN            NaN
  1329.91        2500.00                 NaN            NaN   99.1122                 NaN  0.215256       0.304191       0.112959                 NaN  0.255437                 NaN            NaN            NaN
  1328.43        2500.00                 NaN            NaN   99.1200                 NaN  0.213728       0.111537       0.301832                 NaN  0.252916                 NaN            NaN            NaN
  1326.94        2500.00                 NaN            NaN   99.1276                 NaN  0.212322       0.299355       0.110287                 NaN  0.250392                 NaN            NaN            NaN
  1325.45        2500.00                 NaN            NaN   99.1345                 NaN  0.210676       0.297397       0.109340                 NaN  0.248039                 NaN            NaN            NaN
  1323.97        2500.00                 NaN            NaN   99.1422                 NaN  0.208983       0.108623       0.294716                 NaN  0.245501                 NaN            NaN            NaN
  1322.48        2500.00                 NaN            NaN   99.1489                 NaN  0.208563       0.293010       0.106068                 NaN  0.243424                 NaN            NaN            NaN
  1321.00        2500.00                 NaN            NaN   99.1566                 NaN  0.204469       0.108433       0.290104                 NaN  0.240432                 NaN            NaN            NaN
  1319.51        2500.00                 NaN            NaN   99.1628                 NaN  0.203638       0.106644       0.288432                 NaN  0.238478                 NaN            NaN            NaN
  1318.02        2500.00                 NaN            NaN   99.1694                 NaN  0.201788       0.286092       0.106483                 NaN  0.236209                 NaN            NaN            NaN
  1316.54        2500.00                 NaN            NaN   99.1762                 NaN  0.199872       0.106110       0.283877                 NaN  0.233902                 NaN            NaN            NaN
  1315.05        2500.00                 NaN            NaN   99.1825                 NaN  0.197963       0.106108       0.281671                 NaN  0.231731                 NaN            NaN            NaN
  1313.57        2500.00                 NaN            NaN   99.1892                 NaN  0.195890       0.106026       0.279487                 NaN  0.229444                 NaN            NaN            NaN
  1312.08        2500.00                 NaN            NaN   99.1949                 NaN  0.193511       0.106698       0.277528                 NaN  0.227316                 NaN            NaN            NaN
  1310.59        2500.00                 NaN            NaN   99.2012                 NaN  0.191624       0.275189       0.106669                 NaN  0.225292                 NaN            NaN            NaN
  1309.11        2500.00                 NaN            NaN   99.2079                 NaN  0.189411       0.106761       0.272969                 NaN  0.222967                 NaN            NaN            NaN
  1307.62        2500.00                 NaN            NaN   99.2138                 NaN  0.187043       0.270708       0.107564                 NaN  0.220862                 NaN            NaN            NaN
  1306.13        2500.00                 NaN            NaN   99.2192                 NaN  0.184777       0.268763       0.108287                 NaN  0.218950                 NaN            NaN            NaN
  1304.65        2500.00                 NaN            NaN   99.2249                 NaN  0.182270       0.266425       0.109512                 NaN  0.216923                 NaN            NaN            NaN
  1303.16        2500.00                 NaN            NaN   99.2307                 NaN  0.179934       0.264337       0.110143                 NaN  0.214893                 NaN            NaN            NaN
  1301.68        2500.00                 NaN            NaN   99.2355                 NaN  0.177399       0.262145       0.111848                 NaN  0.213088                 NaN            NaN            NaN
  1300.19        2500.00                 NaN            NaN   99.2416                 NaN  0.174723       0.260012       0.112757                 NaN  0.210955                 NaN            NaN            NaN
  1298.70        2500.00                 NaN            NaN   98.2466                 NaN  0.371221       0.429603                 NaN            NaN  0.337965       0.614584                 NaN            NaN
  1297.22        2500.00                 NaN            NaN   88.1248                 NaN   1.57764        1.62759       0.459986                 NaN   1.59083        6.61918                 NaN            NaN
  1295.73        2500.00        2.20100                 NaN   71.3236                 NaN            NaN   3.94820        3.88456                 NaN   3.44944        15.1932                 NaN            NaN
