|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/WD94/WD94_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1552.83        2500.00                 NaN            NaN   99.4757       0.452638       0.716269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.34        2500.00                 NaN            NaN   99.4558       0.485990       0.581792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.85        2500.00                 NaN            NaN   99.4610       0.481300       0.577212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.37        2500.00                 NaN            NaN   99.4648       0.478509       0.567197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.88        2500.00                 NaN            NaN   99.4690       0.474988       0.559726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.40        2500.00                 NaN            NaN   99.4572       0.486198       0.566348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.91        2500.00                 NaN            NaN   99.4917       0.456275       0.520737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.42        2500.00                 NaN            NaN   99.4764       0.466070       0.575099E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.94        2500.00                 NaN            NaN   99.4892       0.462692       0.480877E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.45        2500.00                 NaN            NaN   99.4881       0.459534       0.523525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.96        2500.00                 NaN            NaN   99.4898       0.458606       0.516294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.48        2500.00                 NaN            NaN   99.4995       0.450717       0.497728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.99        2500.00                 NaN            NaN   99.4981       0.452650       0.492337E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.51        2500.00                 NaN            NaN   99.5037       0.448868       0.474510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.02        2500.00                 NaN            NaN   99.5716       0.387653       0.407851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.53        2500.00                 NaN            NaN   99.4441       0.503336       0.525945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.05        2500.00                 NaN            NaN   99.5102       0.442393       0.474066E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.56        2500.00                 NaN            NaN   99.5170       0.439846       0.431541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.08        2500.00                 NaN            NaN   99.5213       0.435566       0.431081E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.59        2500.00                 NaN            NaN   99.5216       0.434811       0.435530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.10        2500.00                 NaN            NaN   99.5275       0.430260       0.422104E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.62        2500.00                 NaN            NaN   99.5294       0.428523       0.420412E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.13        2500.00                 NaN            NaN   99.5515       0.408914       0.395640E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.65        2500.00                 NaN            NaN   99.5270       0.332973       0.140063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.16        2500.00                 NaN            NaN   99.5322       0.451580       0.162426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.67        2500.00                 NaN            NaN   99.5413       0.427493       0.312352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.19        2500.00                 NaN            NaN   99.5384       0.451864       0.968650E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.70        2500.00                 NaN            NaN   99.5469       0.443552       0.957378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.22        2500.00                 NaN            NaN   99.5476       0.432628       0.197551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.73        2500.00                 NaN            NaN   99.3858       0.564297       0.498961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.24        2500.00                 NaN            NaN   99.7212       0.267713       0.111351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.76        2500.00                 NaN            NaN   99.5573       0.403824       0.388512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.27        2500.00                 NaN            NaN   99.5587       0.408480       0.328520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.78        2500.00                 NaN            NaN   99.5631       0.405582       0.313171E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.30        2500.00                 NaN            NaN   99.5636       0.405493       0.308861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.81        2500.00                 NaN            NaN   99.5666       0.403567       0.298262E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.33        2500.00                 NaN            NaN   99.5702       0.400651       0.291675E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.84        2500.00                 NaN            NaN   99.5706       0.400876       0.284875E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.35        2500.00                 NaN            NaN   99.5754       0.396591       0.280052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.87        2500.00                 NaN            NaN   99.5762       0.396212       0.276160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.38        2500.00                 NaN            NaN   99.5784       0.395586       0.259666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.90        2500.00                 NaN            NaN   99.5792       0.395994       0.247866E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.41        2500.00                 NaN            NaN   99.5825       0.393234       0.242236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.92        2500.00                 NaN            NaN   99.5841       0.391308       0.245713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.44        2500.00                 NaN            NaN   99.5882       0.388621       0.231397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1485.95        2500.00                 NaN            NaN   99.4674       0.504888       0.276972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.47        2500.00                 NaN            NaN   99.7091       0.275963       0.149020E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1482.98        2500.00                 NaN            NaN   99.5906       0.390136       0.192504E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.49        2500.00                 NaN            NaN   99.5928       0.386463       0.207634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.01        2500.00                 NaN            NaN   99.5964       0.385304       0.183046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.52        2500.00                 NaN            NaN   99.5967       0.385081       0.182230E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.03        2500.00                 NaN            NaN   99.5992       0.384257       0.165893E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.55        2500.00                 NaN            NaN   99.5998       0.384390       0.157892E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.06        2500.00                 NaN            NaN   99.6012       0.384050       0.147501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.58        2500.00                 NaN            NaN   99.6027       0.383384       0.139471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.09        2500.00                 NaN            NaN   99.2879       0.217481       0.483123E-001  0.446278                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.60        2500.00                 NaN            NaN   99.2089       0.172754       0.561722E-001  0.562134                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.12        2500.00                 NaN            NaN   99.2163       0.171368       0.555204E-001  0.556776                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.63        2500.00                 NaN            NaN   99.2225       0.170730       0.541389E-001  0.552591                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.15        2500.00                 NaN            NaN   99.2285       0.169315       0.531193E-001  0.549100                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00                 NaN            NaN   99.2323       0.173985       0.489142E-001  0.544770                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.17        2500.00                 NaN            NaN   99.2418       0.165886       0.517273E-001  0.540543                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.69        2500.00                 NaN            NaN   99.2475       0.165941       0.510509E-001  0.535468                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.20        2500.00                 NaN            NaN   99.2553       0.162914       0.507065E-001  0.531056                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.72        2500.00                 NaN            NaN   99.2595       0.163391       0.488244E-001  0.528290                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.23        2500.00                 NaN            NaN   99.2656       0.162063       0.481487E-001  0.524168                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.74        2500.00                 NaN            NaN   99.2707       0.161824       0.467480E-001  0.520719                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.26        2500.00                 NaN            NaN   99.2762       0.161641       0.459222E-001  0.516255                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.77        2500.00                 NaN            NaN   99.2800       0.162365       0.437863E-001  0.513894                 NaN            NaN            NaN            NaN            NaN            NaN
  1450.29        2500.00                 NaN            NaN   99.2849       0.160952       0.437219E-001  0.510433                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.80        2500.00                 NaN            NaN   99.2937       0.158434       0.429385E-001  0.504890                 NaN            NaN            NaN            NaN            NaN            NaN
  1447.31        2500.00                 NaN            NaN   99.2967       0.158975       0.425523E-001  0.501732                 NaN            NaN            NaN            NaN            NaN            NaN
  1445.83        2500.00                 NaN            NaN   99.3053                 NaN  0.391016E-001  0.134360       0.521247                 NaN            NaN            NaN            NaN            NaN
  1444.34        2500.00                 NaN            NaN   99.2891       0.152432       0.743872E-001  0.450934       0.331236E-001            NaN            NaN            NaN            NaN            NaN
  1442.85        2500.00                 NaN            NaN   99.2848       0.469696E-001            NaN  0.451518       0.216714                 NaN            NaN            NaN            NaN            NaN
  1441.37        2500.00                 NaN            NaN   99.3141       0.163265       0.151368E-001  0.240819E-001  0.483443                 NaN            NaN            NaN            NaN            NaN
  1439.88        2500.00                 NaN            NaN   99.3033       0.456804E-001  0.259628E-001  0.456515       0.168540                 NaN            NaN            NaN            NaN            NaN
  1438.40        2500.00                 NaN            NaN   99.3076       0.441089E-001  0.250309E-001  0.170156       0.453112                 NaN            NaN            NaN            NaN            NaN
  1436.91        2500.00                 NaN            NaN   99.3510       0.397987E-001  0.228930E-001  0.424024       0.162299                 NaN            NaN            NaN            NaN            NaN
  1435.42        2500.00                 NaN            NaN   99.4308       0.219631E-001  0.223320E-001  0.152850       0.372051                 NaN            NaN            NaN            NaN            NaN
  1433.94        2500.00                 NaN            NaN   99.1664       0.533856E-001  0.253555E-001  0.542384       0.212500                 NaN            NaN            NaN            NaN            NaN
  1432.45        2500.00                 NaN            NaN   99.3236       0.445181E-001  0.210513E-001  0.441692       0.169159                 NaN            NaN            NaN            NaN            NaN
  1430.97        2500.00                 NaN            NaN   99.3274       0.435740E-001  0.203985E-001  0.169912       0.438729                 NaN            NaN            NaN            NaN            NaN
  1429.48        2500.00                 NaN            NaN   99.3310       0.429977E-001  0.193877E-001  0.170620       0.435959                 NaN            NaN            NaN            NaN            NaN
  1427.99        2500.00                 NaN            NaN   99.3346       0.407173E-001  0.186436E-001  0.173143       0.432849                 NaN            NaN            NaN            NaN            NaN
  1426.51        2500.00                 NaN            NaN   99.3373       0.423226E-001  0.177717E-001  0.171255       0.431360                 NaN            NaN            NaN            NaN            NaN
  1425.02        2500.00                 NaN            NaN   99.3413       0.425448E-001  0.164977E-001  0.428309       0.171394                 NaN            NaN            NaN            NaN            NaN
  1423.54        2500.00                 NaN            NaN   99.3456       0.418199E-001  0.158437E-001  0.171716       0.425027                 NaN            NaN            NaN            NaN            NaN
  1422.05        2500.00                 NaN            NaN   99.3477       0.442037E-001  0.146740E-001  0.169704       0.423676                 NaN            NaN            NaN            NaN            NaN
  1420.56        2500.00                 NaN            NaN   99.3511       0.456107E-001  0.137100E-001  0.421721       0.167861                 NaN            NaN            NaN            NaN            NaN
  1419.08        2500.00                 NaN            NaN   99.3542       0.478043E-001  0.125338E-001  0.419723       0.165707                 NaN            NaN            NaN            NaN            NaN
  1417.59        2500.00                 NaN            NaN   99.3572       0.474473E-001  0.117424E-001  0.417647       0.166014                 NaN            NaN            NaN            NaN            NaN
  1416.11        2500.00                 NaN            NaN   99.3599       0.479485E-001  0.108089E-001  0.165593       0.415749                 NaN            NaN            NaN            NaN            NaN
  1414.62        2500.00                 NaN            NaN   99.0171                 NaN  0.856180E-001  0.269361       0.423606                 NaN  0.204303                 NaN            NaN            NaN
  1413.13        2500.00                 NaN            NaN   98.5040                 NaN  0.193988       0.441404       0.348541                 NaN  0.512046                 NaN            NaN            NaN
  1411.65        2500.00                 NaN            NaN   98.5276                 NaN  0.193275       0.339613       0.435329                 NaN  0.504221                 NaN            NaN            NaN
  1410.16        2500.00                 NaN            NaN   98.5439                 NaN  0.193294       0.430055       0.333499                 NaN  0.499252                 NaN            NaN            NaN
  1408.67        2500.00                 NaN            NaN   98.5792                 NaN  0.191409       0.421927       0.320522                 NaN  0.486990                 NaN            NaN            NaN
  1407.19        2500.00                 NaN            NaN   98.5941                 NaN  0.191384       0.417945       0.314197                 NaN  0.482348                 NaN            NaN            NaN
  1405.70        2500.00                 NaN            NaN   98.6155                 NaN  0.190823       0.306009       0.412302                 NaN  0.475387                 NaN            NaN            NaN
  1404.22        2500.00                 NaN            NaN   98.6362                 NaN  0.190113       0.298215       0.407104                 NaN  0.468401                 NaN            NaN            NaN
  1402.73        2500.00                 NaN            NaN   98.6567                 NaN  0.189664       0.290226       0.401728                 NaN  0.461686                 NaN            NaN            NaN
  1401.24        2500.00                 NaN            NaN   98.6763                 NaN  0.189047       0.283154       0.396485                 NaN  0.455044                 NaN            NaN            NaN
  1399.76        2500.00                 NaN            NaN   98.6954                 NaN  0.188501       0.391649       0.275662                 NaN  0.448744                 NaN            NaN            NaN
  1398.27        2500.00                 NaN            NaN   98.7137                 NaN  0.188167       0.268539       0.386893                 NaN  0.442749                 NaN            NaN            NaN
  1396.79        2500.00                 NaN            NaN   98.7326                 NaN  0.187369       0.261684       0.381884                 NaN  0.436435                 NaN            NaN            NaN
  1395.30        2500.00                 NaN            NaN   98.7497                 NaN  0.187144       0.377530       0.254743                 NaN  0.430860                 NaN            NaN            NaN
  1393.81        2500.00                 NaN            NaN   98.7680                 NaN  0.186339       0.372845       0.248250                 NaN  0.424586                 NaN            NaN            NaN
  1392.33        2500.00                 NaN            NaN   98.7842                 NaN  0.186049       0.241599       0.368863                 NaN  0.419250                 NaN            NaN            NaN
  1390.84        2500.00                 NaN            NaN   98.8012                 NaN  0.185421       0.235361       0.364491                 NaN  0.413568                 NaN            NaN            NaN
  1389.36        2500.00                 NaN            NaN   98.8175                 NaN  0.184964       0.359964       0.229409                 NaN  0.408126                 NaN            NaN            NaN
  1387.87        2500.00                 NaN            NaN   98.8247                 NaN  0.186550       0.359093       0.223769                 NaN  0.405889                 NaN            NaN            NaN
  1386.38        2500.00                 NaN            NaN   98.8572                 NaN  0.181999       0.217035       0.349520                 NaN  0.394269                 NaN            NaN            NaN
  1384.90        2500.00                 NaN            NaN   98.8586                 NaN  0.185155       0.211664       0.349433                 NaN  0.395138                 NaN            NaN            NaN
  1383.41        2500.00                 NaN            NaN   98.8859                 NaN  0.181078       0.342119       0.206266                 NaN  0.384648                 NaN            NaN            NaN
  1381.93        2500.00                 NaN            NaN   98.8938                 NaN  0.182393       0.340467       0.200847                 NaN  0.382453                 NaN            NaN            NaN
  1380.44        2500.00                 NaN            NaN   98.9057                 NaN  0.182660       0.195249       0.337714                 NaN  0.378651                 NaN            NaN            NaN
  1378.95        2500.00                 NaN            NaN   98.9246                 NaN  0.180951       0.332164       0.190341                 NaN  0.371972                 NaN            NaN            NaN
  1377.47        2500.00                 NaN            NaN   98.9353                 NaN  0.180821       0.329671       0.185677                 NaN  0.368529                 NaN            NaN            NaN
  1375.98        2500.00                 NaN            NaN   98.9453                 NaN  0.181398       0.179911       0.327902                 NaN  0.365444                 NaN            NaN            NaN
  1374.49        2500.00                 NaN            NaN   98.9651                 NaN  0.178956       0.321933       0.176015                 NaN  0.358034                 NaN            NaN            NaN
  1373.01        2500.00                 NaN            NaN   98.9747                 NaN  0.179721       0.319489       0.170783                 NaN  0.355322                 NaN            NaN            NaN
  1371.52        2500.00                 NaN            NaN   98.9876                 NaN  0.178594       0.316190       0.166941                 NaN  0.350658                 NaN            NaN            NaN
  1370.04        2500.00                 NaN            NaN   99.0006                 NaN  0.177920       0.312851       0.162397                 NaN  0.346215                 NaN            NaN            NaN
  1368.55        2500.00                 NaN            NaN   99.0120                 NaN  0.177632       0.158032       0.309934                 NaN  0.342451                 NaN            NaN            NaN
  1367.06        2500.00                 NaN            NaN   99.0238                 NaN  0.176935       0.153912       0.307004                 NaN  0.338396                 NaN            NaN            NaN
  1365.58        2500.00                 NaN            NaN   99.0348                 NaN  0.176509       0.304247       0.149913                 NaN  0.334539                 NaN            NaN            NaN
  1364.09        2500.00                 NaN            NaN   99.0471                 NaN  0.175545       0.300693       0.146344                 NaN  0.330285                 NaN            NaN            NaN
  1362.61        2500.00                 NaN            NaN   99.0581                 NaN  0.175151       0.298046       0.142016                 NaN  0.326655                 NaN            NaN            NaN
  1361.12        2500.00                 NaN            NaN   99.0671                 NaN  0.174738       0.295793       0.138988                 NaN  0.323336                 NaN            NaN            NaN
  1359.63        2500.00                 NaN            NaN   99.0817                 NaN  0.173429       0.134556       0.292006                 NaN  0.318272                 NaN            NaN            NaN
  1358.15        2500.00                 NaN            NaN   99.0908                 NaN  0.172752       0.131630       0.289629                 NaN  0.315147                 NaN            NaN            NaN
  1356.66        2500.00                 NaN            NaN   99.1002                 NaN  0.172771       0.287093       0.127664                 NaN  0.312309                 NaN            NaN            NaN
  1355.18        2500.00                 NaN            NaN   99.1111                 NaN  0.170600       0.126070       0.284495                 NaN  0.307711                 NaN            NaN            NaN
  1353.69        2500.00                 NaN            NaN   99.1211                 NaN  0.170486       0.281728       0.122103                 NaN  0.304539                 NaN            NaN            NaN
  1352.20        2500.00                 NaN            NaN   99.1309                 NaN  0.169823       0.279170       0.118875                 NaN  0.301194                 NaN            NaN            NaN
  1350.72        2500.00                 NaN            NaN   99.1415                 NaN  0.168954       0.276682       0.115312                 NaN  0.297551                 NaN            NaN            NaN
  1349.23        2500.00                 NaN            NaN   99.1504                 NaN  0.167854       0.273994       0.113494                 NaN  0.294229                 NaN            NaN            NaN
  1347.75        2500.00                 NaN            NaN   99.1599                 NaN  0.167018       0.271470       0.110661                 NaN  0.290933                 NaN            NaN            NaN
  1346.26        2500.00                 NaN            NaN   99.1683                 NaN  0.166183       0.269278       0.108322                 NaN  0.287901                 NaN            NaN            NaN
  1344.77        2500.00                 NaN            NaN   99.1591                 NaN  0.178518       0.276605       0.909447E-001            NaN  0.294862                 NaN            NaN            NaN
  1343.29        2500.00                 NaN            NaN   99.2078                 NaN  0.151201       0.255197       0.115920                 NaN  0.269836                 NaN            NaN            NaN
  1341.80        2500.00                 NaN            NaN   99.1944                 NaN  0.163286       0.101563       0.262120                 NaN  0.278623                 NaN            NaN            NaN
  1340.31        2500.00                 NaN            NaN   99.2034                 NaN  0.161767       0.259708       0.999371E-001            NaN  0.275175                 NaN            NaN            NaN
  1338.83        2500.00                 NaN            NaN   99.2115                 NaN  0.160886       0.257498       0.977720E-001            NaN  0.272355                 NaN            NaN            NaN
  1337.34        2500.00                 NaN            NaN   99.2195                 NaN  0.159850       0.960157E-001  0.255230                 NaN  0.269424                 NaN            NaN            NaN
  1335.86        2500.00                 NaN            NaN   99.2277                 NaN  0.158579       0.253004       0.942893E-001            NaN  0.266436                 NaN            NaN            NaN
  1334.37        2500.00                 NaN            NaN   99.2354                 NaN  0.157401       0.250900       0.926897E-001            NaN  0.263572                 NaN            NaN            NaN
  1332.88        2500.00                 NaN            NaN   99.2429                 NaN  0.156597       0.906259E-001  0.248977                 NaN  0.260880                 NaN            NaN            NaN
  1331.40        2500.00                 NaN            NaN   99.2512                 NaN  0.154618       0.903442E-001  0.246073                 NaN  0.257724                 NaN            NaN            NaN
  1329.91        2500.00                 NaN            NaN   99.2580                 NaN  0.153530       0.244339       0.889554E-001            NaN  0.255148                 NaN            NaN            NaN
  1328.43        2500.00                 NaN            NaN   99.2655                 NaN  0.152153       0.877300E-001  0.242176                 NaN  0.252417                 NaN            NaN            NaN
  1326.94        2500.00                 NaN            NaN   99.2729                 NaN  0.150871       0.239905       0.866327E-001            NaN  0.249687                 NaN            NaN            NaN
  1325.45        2500.00                 NaN            NaN   99.2796                 NaN  0.149420       0.238036       0.857783E-001            NaN  0.247132                 NaN            NaN            NaN
  1323.97        2500.00                 NaN            NaN   99.2869                 NaN  0.147934       0.851123E-001  0.235624                 NaN  0.244397                 NaN            NaN            NaN
  1322.48        2500.00                 NaN            NaN   99.2935                 NaN  0.147367       0.233999       0.830140E-001            NaN  0.242124                 NaN            NaN            NaN
  1321.00        2500.00                 NaN            NaN   99.3007                 NaN  0.144204       0.847470E-001  0.231378                 NaN  0.238944                 NaN            NaN            NaN
  1319.51        2500.00                 NaN            NaN   99.3068                 NaN  0.143345       0.832462E-001  0.229766                 NaN  0.236801                 NaN            NaN            NaN
  1318.02        2500.00                 NaN            NaN   99.3132                 NaN  0.141772       0.227633       0.830121E-001            NaN  0.234348                 NaN            NaN            NaN
  1316.54        2500.00                 NaN            NaN   99.3197                 NaN  0.140166       0.826220E-001  0.225620                 NaN  0.231861                 NaN            NaN            NaN
  1315.05        2500.00                 NaN            NaN   99.3258                 NaN  0.138560       0.825167E-001  0.223592                 NaN  0.229512                 NaN            NaN            NaN
  1313.57        2500.00                 NaN            NaN   99.3321                 NaN  0.136867       0.823493E-001  0.221598                 NaN  0.227053                 NaN            NaN            NaN
  1312.08        2500.00                 NaN            NaN   99.3378                 NaN  0.134948       0.827639E-001  0.219766                 NaN  0.224755                 NaN            NaN            NaN
  1310.59        2500.00                 NaN            NaN   99.3437                 NaN  0.133392       0.217664       0.826393E-001            NaN  0.222564                 NaN            NaN            NaN
  1309.11        2500.00                 NaN            NaN   99.3500                 NaN  0.131614       0.826196E-001  0.215677                 NaN  0.220077                 NaN            NaN            NaN
  1307.62        2500.00                 NaN            NaN   99.3557                 NaN  0.129731       0.213634       0.831333E-001            NaN  0.217814                 NaN            NaN            NaN
  1306.13        2500.00                 NaN            NaN   99.3609                 NaN  0.127922       0.211841       0.835878E-001            NaN  0.215743                 NaN            NaN            NaN
  1304.65        2500.00                 NaN            NaN   99.3663                 NaN  0.125950       0.209747       0.844281E-001            NaN  0.213562                 NaN            NaN            NaN
  1303.16        2500.00                 NaN            NaN   99.3718                 NaN  0.124119       0.207867       0.848137E-001            NaN  0.211382                 NaN            NaN            NaN
  1301.68        2500.00                 NaN            NaN   99.3765                 NaN  0.122120       0.205912       0.860097E-001            NaN  0.209428                 NaN            NaN            NaN
  1300.19        2500.00                 NaN            NaN   99.3822                 NaN  0.120081       0.203973       0.866099E-001            NaN  0.207153                 NaN            NaN            NaN
  1298.70        2500.00                 NaN            NaN   98.4281                 NaN  0.254790       0.336843                 NaN            NaN  0.331794       0.648499                 NaN            NaN
  1297.22        2500.00                 NaN            NaN   88.6804                 NaN   1.08479        1.28193       0.354607                 NaN   1.57124        7.02700                 NaN            NaN
